age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
36,4,9,13,2,11,0,4,1,0,0,50,38,1,[0]
47,4,7,14,1,6,3,0,0,49036,3234,51,23,0,[1]
44,0,5,13,0,6,5,2,1,13241,3472,98,38,1,[0]
44,1,11,9,2,13,0,2,1,0,0,40,38,0,[1]
37,1,7,12,2,9,0,4,1,0,0,45,1,1,[0]
47,3,15,13,5,13,5,3,1,67161,3560,33,39,0,[1]
33,5,8,10,6,4,5,1,0,92960,4296,54,19,0,[1]
86,2,11,14,2,9,4,0,0,38390,4213,66,36,0,[1]
21,3,6,4,4,1,2,2,0,35085,2126,20,21,1,[0]
38,2,13,11,0,7,4,4,0,48783,3847,17,5,0,[1]
52,3,9,13,2,3,0,4,1,0,0,50,38,1,[0]
27,2,8,11,4,2,4,4,1,0,0,40,38,1,[0]
34,2,1,4,3,5,4,3,1,37401,2960,69,39,0,[1]
59,0,10,6,3,1,1,2,0,70674,1661,17,33,0,[1]
55,1,13,15,1,5,4,4,0,93618,2780,16,6,1,[0]
19,3,13,11,0,8,1,0,1,57192,3934,5,13,0,[1]
64,4,5,9,0,9,2,4,1,86473,3202,29,35,0,[1]
81,5,0,16,1,13,2,0,1,84688,1531,55,28,1,[0]
58,2,15,10,2,11,0,4,1,0,0,45,38,1,[0]
77,2,9,13,2,3,0,4,1,0,0,50,38,1,[0]
77,6,8,6,5,0,3,2,0,65559,2118,84,30,0,[1]
44,0,0,9,5,0,1,1,0,9106,161,89,20,1,[0]
47,2,11,9,2,2,0,4,1,0,0,40,38,0,[1]
58,0,1,1,0,5,2,4,1,93703,3555,70,8,0,[1]
43,2,0,6,2,1,3,1,0,99642,3226,54,19,1,[0]
28,2,9,13,4,2,3,2,1,0,0,40,38,0,[1]
47,1,11,12,0,1,0,0,1,68984,935,63,11,0,[1]
34,2,10,16,4,3,1,4,0,0,0,40,38,0,[1]
49,3,12,6,6,8,4,4,0,80985,1559,29,0,1,[0]
88,5,0,9,3,5,5,3,0,88703,2682,84,13,1,[0]
40,2,8,11,2,3,0,4,1,0,0,40,38,1,[0]
53,1,12,14,0,9,1,4,0,0,0,35,38,1,[0]
79,2,1,13,0,6,0,0,1,9773,630,11,30,0,[1]
47,5,15,10,2,9,0,4,1,0,0,50,38,0,[1]
21,2,9,15,2,0,4,1,1,19910,3696,6,10,0,[1]
36,4,6,16,3,3,0,1,0,4966,4133,44,8,1,[0]
70,0,1,11,2,3,1,2,0,16484,2975,90,6,0,[1]
57,3,5,13,4,5,4,3,0,23187,2646,59,32,0,[1]
61,0,11,1,5,1,3,0,0,85345,838,48,5,1,[0]
26,1,15,10,4,10,1,4,1,0,0,60,38,1,[0]
26,3,6,11,1,10,4,0,1,37567,3514,70,36,1,[0]
41,2,11,9,4,2,1,4,1,0,0,44,38,0,[1]
60,4,3,14,2,12,1,0,1,10160,3559,85,36,1,[0]
87,4,6,10,6,13,0,0,0,6754,38,54,29,1,[0]
57,5,0,15,1,1,2,1,1,161,3826,72,25,0,[1]
65,4,11,10,5,7,4,3,1,80445,4202,67,24,1,[0]
73,5,2,16,1,10,1,4,1,69462,4035,65,19,1,[0]
45,4,10,3,6,0,1,1,1,95608,3031,63,13,1,[0]
27,2,5,9,2,2,2,4,0,7080,1894,25,11,0,[1]
29,1,11,9,0,5,4,0,1,74004,3225,37,34,1,[0]
89,3,13,9,5,1,4,2,0,81639,3754,2,33,1,[0]
47,3,2,8,2,0,0,1,0,9745,3960,21,37,0,[1]
69,5,4,2,5,9,3,0,0,10448,2490,46,35,1,[0]
39,4,12,7,0,12,2,1,1,50365,194,29,27,1,[0]
26,3,15,3,6,5,4,2,0,8295,2937,10,6,0,[1]
41,5,10,12,5,13,4,2,1,16973,809,34,29,0,[1]
73,1,15,13,2,4,3,0,1,83017,2548,24,19,1,[0]
36,2,11,9,2,13,0,4,1,0,0,25,38,1,[0]
23,4,1,11,4,6,2,2,0,42112,601,38,1,0,[1]
31,4,1,3,4,7,5,2,1,84390,1100,52,34,0,[1]
56,2,5,14,4,0,0,0,1,15089,53,68,2,0,[1]
50,5,11,9,2,5,0,4,1,0,0,40,38,0,[1]
23,5,14,14,6,12,2,1,0,16741,1854,52,29,1,[0]
74,4,14,3,6,5,5,2,0,55491,3796,12,14,0,[1]
74,4,3,16,5,0,0,0,1,44447,1409,63,8,0,[1]
71,2,0,2,4,6,3,3,0,30972,576,17,33,1,[0]
59,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
50,5,10,16,2,3,1,2,0,48731,4021,53,20,0,[1]
50,3,14,12,5,3,5,1,1,93761,2387,9,35,0,[1]
54,2,15,10,2,9,0,4,1,0,0,40,38,1,[0]
31,2,5,1,0,4,2,1,1,24841,2319,57,21,0,[1]
19,2,5,6,5,8,5,1,1,44872,2917,1,37,1,[0]
34,1,12,2,6,9,1,1,1,54108,3096,57,10,1,[0]
25,5,15,10,2,2,3,4,1,0,0,50,38,1,[0]
30,3,15,10,4,3,1,4,0,0,0,40,38,1,[0]
45,4,11,9,2,11,0,1,1,0,0,50,34,1,[0]
38,0,14,15,2,9,0,4,1,0,0,50,38,1,[0]
67,2,11,9,2,3,0,4,1,0,0,37,38,1,[0]
39,4,7,14,6,1,5,4,1,24263,2551,27,15,1,[0]
59,5,10,16,2,9,0,4,1,0,0,40,38,1,[0]
39,2,15,10,2,11,0,4,1,0,0,55,38,1,[0]
85,3,5,8,2,10,5,4,1,64704,3323,83,37,1,[0]
85,0,1,9,6,13,4,4,1,31033,3788,74,36,0,[1]
53,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
76,2,9,16,5,5,0,0,1,34634,1068,62,8,1,[0]
20,5,10,1,2,6,1,2,0,18295,1629,7,6,1,[0]
25,0,15,10,2,3,0,4,1,0,0,40,38,1,[0]
33,2,15,10,2,6,0,4,1,0,0,39,38,0,[1]
33,4,2,9,5,3,4,2,0,94594,2589,50,34,1,[0]
36,1,6,14,0,0,1,4,1,4680,3831,88,28,0,[1]
55,2,9,13,0,9,1,4,0,0,0,40,38,1,[0]
67,5,4,8,5,10,4,1,1,79340,822,24,20,1,[0]
75,1,15,9,3,4,1,2,0,35191,4097,77,38,1,[0]
51,1,12,14,2,9,0,4,1,0,0,40,38,1,[0]
75,2,4,9,4,10,0,3,1,20001,704,26,23,0,[1]
48,6,15,11,0,3,1,0,1,24825,1970,78,26,0,[1]
43,5,14,15,2,9,0,2,1,0,0,40,38,0,[1]
41,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
31,2,11,9,2,0,5,4,0,0,0,40,38,1,[0]
39,2,5,13,4,13,1,1,0,31892,1,55,37,0,[1]
52,3,9,14,0,11,4,1,1,12684,4054,59,29,0,[1]
83,5,1,5,0,3,0,2,1,17524,3852,58,4,0,[1]
53,0,15,15,1,4,1,0,0,11578,1518,24,4,0,[1]
52,2,9,13,2,2,0,1,1,0,0,40,38,0,[1]
58,3,12,10,1,10,5,0,1,31825,319,26,36,0,[1]
49,1,5,3,6,2,4,2,0,73108,2008,5,27,1,[0]
71,3,4,1,3,9,1,0,1,79892,2516,26,4,1,[0]
38,2,15,10,2,3,0,4,1,0,0,40,38,1,[0]
81,3,0,6,2,3,5,4,0,2936,0,28,38,0,[1]
55,4,12,14,2,11,0,4,1,2228,0,50,38,0,[1]
26,2,3,14,3,2,1,0,0,91638,2945,27,27,1,[0]
37,2,11,2,6,11,2,0,0,33100,404,48,0,0,[1]
35,2,11,9,2,2,0,4,1,0,0,55,38,0,[1]
65,2,11,9,2,12,0,4,1,0,0,40,38,1,[0]
28,4,13,2,0,7,4,3,0,56044,1527,30,28,1,[0]
41,2,8,11,2,12,0,4,1,0,0,40,38,1,[0]
38,4,15,14,5,5,1,3,1,55535,1423,3,22,1,[0]
37,2,0,11,3,10,3,2,0,46831,4013,47,21,0,[1]
19,0,6,12,5,9,5,1,0,9764,2827,18,16,0,[1]
70,1,11,1,3,12,5,3,1,15367,1073,18,24,0,[1]
52,4,9,5,0,12,0,1,0,58602,482,40,37,1,[0]
53,0,9,15,3,7,3,3,0,25722,2353,42,5,1,[0]
59,1,7,9,2,9,4,0,1,37409,3751,22,22,1,[0]
41,2,15,10,2,11,0,4,1,0,0,50,38,0,[1]
88,4,4,7,0,6,2,1,1,53217,3599,74,0,0,[1]
39,3,11,2,1,0,5,3,0,99276,4122,2,23,1,[0]
46,4,11,9,2,9,0,4,1,0,0,60,38,0,[1]
77,5,15,8,6,8,2,2,0,11776,2527,91,7,0,[1]
49,2,9,13,2,2,0,4,1,0,0,40,38,1,[0]
35,2,9,13,0,9,1,4,0,0,0,40,38,1,[0]
84,4,10,3,3,1,1,3,1,43872,247,93,25,1,[0]
33,3,5,9,6,13,4,2,1,60581,3757,86,39,1,[0]
74,0,12,9,0,11,4,0,0,35732,2719,20,28,0,[1]
37,6,2,1,2,7,5,3,0,46854,1780,70,39,0,[1]
89,4,6,10,1,13,2,2,0,65448,2911,29,20,0,[1]
32,2,9,13,4,9,1,4,1,0,0,40,38,0,[1]
85,0,5,15,3,12,4,3,0,69200,298,35,24,1,[0]
26,2,9,4,1,3,5,4,0,86038,2595,57,18,1,[0]
71,2,4,11,2,13,3,2,0,84157,1962,83,12,1,[0]
87,1,7,13,6,8,5,1,1,62280,678,9,40,0,[1]
51,5,8,11,5,8,3,0,1,66873,3557,72,38,0,[1]
35,2,2,1,4,4,2,4,1,59868,2121,51,2,1,[0]
41,6,4,14,3,0,2,0,1,38766,1828,30,27,1,[0]
51,2,11,9,2,13,0,4,1,0,0,84,38,1,[0]
18,5,14,13,6,13,1,4,1,57752,3894,35,32,0,[1]
63,4,15,10,2,9,5,4,0,20051,0,10,38,1,[0]
21,0,14,11,4,3,3,4,0,70852,3947,93,33,0,[1]
17,3,0,8,6,9,1,0,0,86529,1451,75,33,0,[1]
66,5,4,4,3,13,0,2,0,47508,4003,41,29,0,[1]
25,2,11,11,1,4,5,1,1,37385,3815,14,5,0,[1]
27,4,10,10,2,0,3,0,1,56100,2654,95,5,0,[1]
34,5,8,15,4,3,1,2,0,23855,2390,92,37,1,[0]
36,3,6,3,3,4,5,3,0,67333,775,73,16,1,[0]
58,3,8,5,2,6,2,2,1,61716,3988,29,30,0,[1]
78,1,2,10,1,1,5,3,0,8773,936,93,19,0,[1]
71,1,4,5,5,11,0,4,0,20126,3045,90,8,1,[0]
61,1,15,14,0,6,2,4,0,51472,3768,73,38,0,[1]
70,0,3,2,3,0,2,2,1,43557,1088,18,29,1,[0]
52,1,1,6,2,1,2,4,1,78215,2905,53,39,1,[0]
59,4,13,13,0,1,0,1,0,78895,2523,85,37,0,[1]
64,1,9,8,4,3,2,3,1,22401,4040,2,10,1,[0]
35,1,7,12,2,10,0,4,1,0,0,40,38,1,[0]
24,4,12,3,3,4,4,1,0,56374,2441,64,34,0,[1]
56,4,0,9,3,0,2,3,1,50112,4118,34,9,1,[0]
37,1,11,9,2,10,0,4,1,0,0,40,38,1,[0]
39,3,4,11,3,4,4,2,0,19931,1549,72,9,0,[1]
49,5,8,4,6,7,1,0,1,81734,52,57,14,1,[0]
28,2,2,4,6,11,5,4,0,98933,3694,89,7,0,[1]
28,6,3,6,4,0,3,1,1,15265,269,50,5,1,[0]
38,6,5,3,1,10,4,2,0,67895,2430,19,0,1,[0]
51,3,11,1,3,5,2,4,0,19716,3412,49,27,0,[1]
52,1,8,11,2,3,0,4,1,0,0,35,38,0,[1]
73,3,12,3,5,6,3,3,1,53313,3229,42,0,0,[1]
17,5,15,10,5,12,0,1,1,71276,564,4,4,0,[1]
58,1,15,12,3,9,1,4,0,78258,3861,50,7,1,[0]
60,2,7,12,2,0,0,4,1,0,0,35,38,1,[0]
78,1,1,11,1,10,1,2,0,49661,1907,28,23,1,[0]
27,3,2,4,6,4,0,3,1,7723,3,74,0,1,[0]
35,2,7,12,2,11,0,4,1,0,0,60,38,0,[1]
22,4,13,13,1,5,2,2,0,30506,1684,53,15,1,[0]
38,6,9,7,4,8,3,1,0,14053,1877,91,23,1,[0]
34,5,7,10,1,5,5,4,0,64313,1792,30,33,1,[0]
62,1,12,14,0,9,1,4,0,10520,0,33,38,1,[0]
23,1,6,11,6,1,0,2,1,99682,2667,75,36,1,[0]
59,4,0,4,2,10,4,2,0,16187,4343,46,3,1,[0]
32,5,13,2,5,4,1,1,1,81560,117,57,27,0,[1]
69,3,10,1,2,4,0,1,0,72413,3840,87,16,1,[0]
42,0,5,11,0,3,4,0,0,90937,1723,61,7,1,[0]
44,5,3,11,4,2,4,1,0,97483,1715,16,8,0,[1]
62,2,9,13,6,3,0,1,1,80576,714,8,35,1,[0]
86,5,3,4,4,11,1,1,0,33794,3461,74,34,0,[1]
49,2,15,10,4,8,1,2,0,0,0,90,22,0,[1]
41,1,6,14,1,12,1,0,1,2153,3002,42,36,1,[0]
80,2,9,5,3,11,3,0,0,94694,3189,76,6,1,[0]
36,1,9,13,2,9,0,4,1,0,0,40,38,1,[0]
50,1,2,1,0,6,3,2,0,7600,3300,91,10,1,[0]
26,2,7,7,1,6,1,3,1,27244,2477,34,12,0,[1]
76,0,0,8,1,6,5,4,1,73099,1385,62,37,1,[0]
42,4,15,10,4,3,1,4,1,0,0,40,38,0,[1]
37,5,3,3,3,1,3,1,0,33682,1231,79,19,0,[1]
78,2,4,8,1,0,5,1,0,29506,553,67,4,0,[1]
41,2,15,10,2,11,0,4,1,0,0,50,38,0,[1]
53,5,9,13,2,12,0,4,1,0,0,40,38,1,[0]
22,6,4,11,5,1,5,0,0,46257,3664,93,20,0,[1]
87,1,1,16,1,7,4,2,1,64948,2445,7,22,0,[1]
53,1,12,3,4,7,5,2,1,3453,3919,51,39,0,[1]
50,2,12,6,0,3,0,2,0,79505,1649,93,28,0,[1]
46,3,5,16,0,6,2,3,0,45690,555,77,39,1,[0]
76,3,11,8,3,4,2,4,0,33977,1936,77,21,0,[1]
22,5,12,4,6,0,5,4,0,62276,2891,92,22,0,[1]
65,0,9,10,6,5,1,4,0,81909,2346,64,29,1,[0]
18,1,0,15,4,1,0,3,0,33114,3680,89,20,0,[1]
48,4,10,16,6,6,0,2,1,16160,3697,71,1,0,[1]
28,4,14,1,5,9,2,1,0,45392,2892,91,27,0,[1]
72,2,12,9,4,6,3,0,1,86374,1461,29,36,0,[1]
35,2,15,10,0,3,1,4,0,0,0,40,38,0,[1]
26,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
65,3,8,3,4,9,0,0,0,94755,669,72,18,1,[0]
79,6,0,2,1,9,5,3,1,71971,944,88,5,0,[1]
71,0,7,9,2,11,5,0,0,87283,435,9,24,1,[0]
28,4,13,7,3,2,4,1,0,23956,3495,9,17,0,[1]
34,2,9,13,2,11,0,4,1,0,0,45,22,0,[1]
34,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
40,3,3,5,3,9,1,2,1,85582,2115,67,23,1,[0]
50,2,9,13,2,2,0,1,1,0,0,20,29,0,[1]
58,3,1,16,2,5,0,4,1,14305,624,27,9,1,[0]
65,2,0,2,6,2,3,4,1,80546,1605,63,6,1,[0]
46,3,12,7,2,6,1,2,1,74695,1452,34,4,0,[1]
51,6,4,13,4,8,5,4,1,9453,594,98,12,1,[0]
35,2,11,9,2,6,0,4,1,0,0,60,38,1,[0]
27,3,1,1,3,9,5,4,0,67974,995,54,5,0,[1]
38,5,1,6,2,1,5,2,1,56667,1491,84,28,0,[1]
86,3,4,15,6,4,3,0,0,61788,489,38,4,0,[1]
84,6,7,14,3,3,5,4,1,16356,3933,57,5,1,[0]
64,1,11,9,6,0,1,4,0,0,0,40,38,0,[1]
36,4,11,9,2,4,0,4,1,0,0,70,38,0,[1]
69,5,11,13,5,6,1,4,0,82096,2901,83,18,1,[0]
54,5,12,6,2,13,2,1,1,89059,3366,54,39,1,[0]
77,4,5,4,3,0,1,4,1,0,0,20,21,1,[0]
43,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
17,4,4,7,5,4,5,2,0,84034,4308,65,30,1,[0]
78,2,0,14,6,10,3,3,1,53334,903,68,27,0,[1]
45,2,9,13,0,3,4,4,1,0,0,45,38,1,[0]
32,0,1,13,6,6,4,2,0,28615,170,50,37,1,[0]
80,0,6,11,4,12,5,1,1,26980,549,1,19,1,[0]
54,6,9,16,2,12,0,1,0,70250,2634,6,24,1,[0]
54,4,15,10,2,11,0,4,1,0,0,40,38,0,[1]
35,4,13,8,3,12,3,4,1,39015,622,90,3,0,[1]
38,3,0,5,2,12,2,3,1,90429,1886,26,36,0,[1]
72,0,0,12,5,9,4,4,0,64256,3560,94,0,1,[0]
90,6,1,2,3,13,0,0,0,12036,18,42,40,0,[1]
40,0,8,10,1,13,3,2,0,22312,3433,91,12,0,[1]
50,6,10,11,3,3,5,4,0,83777,1943,2,32,1,[0]
49,2,6,5,0,0,3,4,0,59928,3082,99,36,1,[0]
36,4,0,16,5,12,4,2,0,38902,2219,99,6,1,[0]
46,4,11,9,2,3,0,4,1,0,0,40,38,0,[1]
40,1,3,9,4,13,0,3,0,33690,3101,27,24,0,[1]
27,3,9,9,4,13,1,3,1,39464,840,75,38,0,[1]
82,5,9,1,5,11,5,3,1,59357,3199,97,33,0,[1]
40,5,6,5,6,9,0,2,1,17595,1107,7,13,1,[0]
74,4,3,8,0,6,0,4,1,20771,1913,78,33,1,[0]
48,0,9,13,2,0,0,4,1,0,0,48,38,1,[0]
27,5,4,8,5,4,0,2,0,93396,1401,1,38,0,[1]
79,6,7,5,6,5,5,4,0,69987,3481,59,34,0,[1]
29,0,15,10,4,7,1,4,0,0,0,40,38,1,[0]
82,2,9,11,6,12,2,4,1,14640,2984,80,6,1,[0]
25,5,4,1,3,13,5,2,0,26949,3267,67,24,1,[0]
62,2,10,8,5,7,5,1,0,27663,3728,73,2,1,[0]
33,5,11,5,6,13,2,1,0,66928,3615,52,11,1,[0]
48,2,9,13,2,9,0,4,1,0,0,40,38,0,[1]
21,5,4,14,0,8,1,1,1,94815,4135,21,19,0,[1]
36,2,11,9,2,0,0,4,1,0,0,40,38,1,[0]
47,2,12,14,2,3,0,4,1,0,0,65,38,1,[0]
55,2,9,13,6,4,3,1,1,0,0,40,38,0,[1]
44,4,14,13,4,11,1,0,1,19870,3267,69,23,1,[0]
36,2,12,14,6,12,4,1,0,0,0,40,18,0,[1]
18,4,6,3,3,9,3,0,0,33403,1803,25,1,0,[1]
23,1,3,13,5,6,4,2,1,25501,1734,76,36,1,[0]
50,3,11,16,1,4,0,1,1,1795,1831,50,20,0,[1]
52,5,4,2,1,11,3,4,1,44488,1732,51,27,1,[0]
36,2,1,8,6,4,3,2,0,54732,706,5,32,1,[0]
65,6,15,12,3,11,5,4,0,61836,91,90,4,0,[1]
27,2,7,12,2,13,3,4,1,0,0,40,7,0,[1]
37,4,1,2,4,2,5,3,0,99845,781,79,31,0,[1]
53,4,10,11,3,9,2,3,1,11920,2644,78,13,1,[0]
29,1,12,14,2,9,0,4,1,0,0,50,38,0,[1]
33,2,14,4,6,13,3,2,1,53871,371,86,2,0,[1]
28,4,11,9,2,2,0,4,1,0,0,40,38,1,[0]
53,5,10,11,3,2,4,1,0,90754,1012,25,20,0,[1]
37,4,9,13,2,2,0,4,1,0,0,50,38,1,[0]
55,2,4,3,4,13,0,2,1,78006,559,6,19,1,[0]
42,2,9,13,2,11,5,4,0,0,0,40,32,0,[1]
42,1,12,14,5,3,4,2,1,0,0,45,38,1,[0]
50,2,15,10,2,11,0,4,1,0,0,40,38,1,[0]
79,1,1,1,2,0,2,3,0,81144,496,97,17,1,[0]
35,2,9,13,2,12,0,4,1,0,0,48,38,0,[1]
27,4,9,11,5,1,4,3,1,2942,1901,7,8,1,[0]
30,3,1,15,2,12,0,1,0,61277,1800,38,3,0,[1]
17,6,1,14,5,4,5,1,0,22605,180,80,4,1,[0]
34,2,11,9,2,11,0,4,1,0,0,40,38,0,[1]
29,4,15,6,2,6,2,4,0,51671,3080,1,12,1,[0]
52,2,9,13,3,9,1,4,1,0,0,30,38,1,[0]
80,1,6,12,0,0,4,3,0,55601,1884,10,26,1,[0]
22,1,0,8,0,9,1,1,1,82091,1769,19,17,1,[0]
48,6,3,4,6,11,4,0,1,52124,4085,34,23,0,[1]
32,4,4,8,0,7,4,4,1,55752,2160,7,22,0,[1]
49,4,14,7,4,3,1,1,1,88276,2644,46,17,0,[1]
48,3,13,11,3,0,2,4,1,8969,2319,40,7,1,[0]
45,0,10,13,1,2,1,3,1,73532,3285,97,36,0,[1]
90,3,0,10,1,1,2,2,0,25038,1741,89,31,0,[1]
75,4,12,6,6,1,4,3,0,49817,4295,64,18,1,[0]
62,6,6,5,0,7,3,1,1,88670,1499,23,24,0,[1]
45,6,14,9,5,13,1,0,1,63147,3392,50,18,1,[0]
39,3,11,9,2,3,0,4,1,0,0,70,38,0,[1]
41,0,9,13,2,9,0,4,1,0,0,38,38,1,[0]
17,6,1,7,5,8,4,2,0,66474,3059,51,29,1,[0]
78,3,15,15,2,1,1,0,1,49918,3592,31,30,1,[0]
57,6,14,3,6,5,2,0,0,859,3358,88,37,1,[0]
62,4,3,3,6,13,4,0,1,22729,692,4,0,1,[0]
41,1,15,10,2,11,0,4,1,0,0,40,38,0,[1]
52,0,13,14,4,2,0,2,0,34906,483,93,12,0,[1]
53,4,9,13,2,11,0,4,1,0,0,40,1,1,[0]
46,3,6,5,2,0,5,4,0,0,0,50,38,0,[1]
37,6,7,13,5,9,0,3,1,70510,3344,60,33,1,[0]
62,3,2,11,4,12,1,2,1,71353,2801,74,29,1,[0]
88,3,1,16,6,0,1,2,0,85818,1104,73,18,1,[0]
47,1,4,9,6,0,4,4,0,5076,3113,74,15,1,[0]
45,3,13,16,1,1,3,0,0,12197,1584,81,22,0,[1]
46,1,12,8,4,7,3,0,0,48200,1367,23,2,0,[1]
67,0,11,9,2,12,0,4,1,0,0,40,38,1,[0]
60,6,8,13,5,4,4,0,1,3564,1362,87,15,1,[0]
87,3,14,4,0,11,0,1,0,3255,2160,19,15,0,[1]
19,0,12,13,3,11,1,3,1,81970,3466,57,5,1,[0]
60,2,7,13,2,5,4,1,1,26386,3118,11,38,1,[0]
36,1,11,9,4,9,1,4,0,0,0,40,38,0,[1]
58,2,7,7,6,7,4,0,0,26384,3277,8,21,1,[0]
