age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
31,4,9,11,6,6,3,2,1,36430,4326,62,15,1,[0]
57,0,15,7,3,6,1,1,1,88097,2491,15,28,0,[1]
70,1,8,2,0,12,3,1,0,75123,1253,63,39,1,[0]
38,2,15,10,4,3,1,4,0,0,0,50,38,1,[0]
44,5,1,10,4,10,3,4,0,22070,1291,36,5,0,[1]
69,1,12,1,4,9,0,4,0,60220,831,20,31,0,[1]
45,1,9,13,2,9,0,2,1,0,0,40,38,0,[1]
40,2,9,13,4,11,1,4,1,0,0,53,38,0,[1]
57,4,11,9,2,4,0,1,1,0,0,40,38,0,[1]
18,0,13,10,6,10,4,3,1,15070,2939,84,40,1,[0]
52,3,13,7,1,8,1,0,1,300,3179,44,3,0,[1]
39,4,10,13,4,12,0,1,0,81512,782,82,36,1,[0]
44,2,7,12,0,3,1,4,1,0,0,60,38,1,[0]
42,2,11,9,2,2,0,4,1,0,0,50,38,0,[1]
33,2,15,10,2,2,0,4,1,0,0,60,38,1,[0]
32,6,0,15,2,0,4,3,0,45045,3524,63,22,0,[1]
37,1,15,13,6,4,3,0,0,35048,2182,32,34,0,[1]
49,3,9,8,6,3,1,0,1,24247,1025,20,20,0,[1]
60,2,9,13,0,9,1,4,0,0,0,42,38,0,[1]
79,6,0,11,1,6,1,0,0,22008,2049,17,36,0,[1]
61,0,11,2,4,8,4,4,0,75174,3917,14,18,1,[0]
30,2,10,14,3,8,0,4,1,31235,4164,20,20,0,[1]
36,3,0,8,3,6,0,2,1,31925,4223,4,4,1,[0]
26,2,15,10,2,13,0,4,1,0,0,52,38,1,[0]
59,3,11,9,2,11,0,4,1,0,0,40,38,0,[1]
90,2,2,12,3,1,4,3,0,21075,1327,10,38,0,[1]
54,2,12,14,4,9,1,4,1,0,0,40,38,1,[0]
82,4,3,4,5,4,5,4,1,39874,1258,92,11,0,[1]
68,5,11,9,5,11,4,2,1,481,1724,60,22,1,[0]
48,0,0,3,0,3,0,1,0,58988,1326,49,39,0,[1]
61,3,11,1,3,12,5,4,0,90758,1624,71,2,0,[1]
29,2,9,13,4,3,1,4,1,0,0,50,38,1,[0]
68,6,0,4,2,1,4,4,0,41098,1046,49,18,1,[0]
46,0,8,11,2,0,0,4,1,0,0,40,38,1,[0]
35,2,10,14,2,9,3,4,0,62653,4082,27,30,0,[1]
55,2,12,6,3,0,4,4,0,74929,1970,21,24,1,[0]
81,6,13,10,2,8,4,2,1,44196,1059,92,7,1,[0]
51,2,11,9,2,9,0,4,1,0,0,40,38,1,[0]
88,5,13,1,3,13,3,3,0,10015,389,56,40,0,[1]
28,0,11,2,6,7,2,2,1,29948,2284,6,12,0,[1]
39,2,13,15,3,3,0,2,0,91347,2777,16,18,0,[1]
31,0,15,2,4,8,5,4,1,44841,327,39,31,1,[0]
68,3,5,13,1,3,1,2,1,88744,1590,59,29,0,[1]
24,3,13,6,6,11,4,1,1,54261,3157,42,8,0,[1]
48,2,9,13,2,9,0,4,1,0,0,40,38,0,[1]
61,3,11,9,2,3,0,4,1,2829,0,45,38,0,[1]
34,2,12,14,2,9,0,4,1,0,0,45,38,1,[0]
17,6,5,16,4,3,1,4,1,63650,4163,42,25,0,[1]
30,2,11,9,2,3,0,4,1,0,0,65,38,1,[0]
43,2,14,9,5,12,1,2,0,17386,694,43,18,0,[1]
25,2,9,13,2,0,5,2,0,0,0,38,38,0,[1]
56,5,7,14,6,10,1,4,0,53330,2937,83,36,0,[1]
31,0,10,12,3,1,3,0,0,36327,3078,74,17,0,[1]
57,0,10,9,3,13,5,0,0,26060,2681,41,12,1,[0]
33,2,12,14,4,9,1,4,1,0,0,50,38,0,[1]
53,2,8,11,2,3,0,4,1,0,1485,40,38,0,[1]
44,2,7,12,0,9,1,4,0,0,0,40,38,1,[0]
39,2,12,14,2,3,0,4,1,0,0,40,38,1,[0]
71,4,9,3,5,11,2,2,0,2243,1499,90,39,0,[1]
71,6,14,2,4,2,5,2,0,67438,2395,99,17,1,[0]
36,2,15,10,2,6,0,4,1,0,0,40,38,1,[0]
33,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
68,2,13,8,5,10,3,0,1,39350,3047,47,31,0,[1]
68,6,8,7,4,8,5,2,0,63782,4043,36,20,0,[1]
52,5,14,3,5,2,4,4,1,55280,3180,91,33,0,[1]
42,4,15,10,0,2,4,4,1,0,0,55,38,0,[1]
68,2,2,8,2,4,0,4,1,0,0,35,38,0,[1]
32,6,13,14,3,6,1,1,0,44686,3235,76,26,0,[1]
81,2,14,3,4,12,3,2,0,57935,3831,70,18,0,[1]
34,2,11,9,5,0,1,4,1,0,0,48,38,1,[0]
37,2,7,12,0,3,1,4,0,0,0,48,38,0,[1]
56,3,1,16,4,13,0,0,0,77882,3400,95,13,0,[1]
87,6,6,5,3,12,3,0,1,309,3365,3,38,1,[0]
42,4,15,10,2,3,0,4,1,0,0,55,38,1,[0]
65,1,12,5,5,5,5,2,0,62021,760,15,8,0,[1]
34,6,6,7,0,10,4,0,1,67247,2700,34,5,1,[0]
31,2,6,3,4,2,0,4,0,88358,1490,32,32,0,[1]
27,0,14,11,1,12,1,1,1,49304,3936,81,27,0,[1]
62,0,11,9,2,0,0,4,1,0,0,38,38,0,[1]
59,3,2,10,5,4,5,1,1,61869,1310,88,16,0,[1]
81,1,8,9,2,1,3,2,1,71445,2085,32,20,0,[1]
58,5,4,1,4,6,5,0,1,46696,3461,31,35,0,[1]
85,3,14,10,3,12,4,3,0,82145,1118,56,23,0,[1]
60,4,1,7,2,5,0,0,0,13679,3293,73,24,1,[0]
39,5,15,10,4,9,1,2,0,0,1590,40,38,0,[1]
32,6,10,2,4,4,0,2,1,34907,1491,10,32,1,[0]
42,2,9,13,2,12,0,4,1,0,0,50,38,1,[0]
31,1,9,13,4,10,3,2,1,0,0,48,38,0,[1]
59,2,7,12,2,13,0,4,1,0,0,32,38,1,[0]
90,3,10,2,3,11,1,2,0,38616,1676,42,30,1,[0]
45,4,3,8,4,7,5,2,0,70392,4191,28,19,1,[0]
79,4,6,10,4,0,1,2,1,40115,944,93,8,0,[1]
27,4,11,14,0,10,3,4,0,68668,1814,85,26,1,[0]
36,4,12,8,0,8,0,1,1,26518,357,93,26,1,[0]
39,2,8,11,2,0,0,4,1,0,0,40,38,0,[1]
26,2,4,3,2,2,0,4,1,0,1628,50,38,0,[1]
35,3,6,2,3,11,2,2,0,97078,1495,7,5,1,[0]
46,2,11,9,2,0,5,4,0,0,0,12,38,1,[0]
31,0,2,16,6,1,0,1,1,3177,3183,81,15,1,[0]
39,2,9,13,4,9,1,4,1,0,0,40,38,1,[0]
77,1,8,6,2,5,3,2,0,77269,3516,43,37,1,[0]
63,5,15,5,4,10,0,2,1,87543,554,9,31,0,[1]
55,2,4,3,4,9,2,3,1,72944,1929,46,5,0,[1]
57,2,11,9,2,13,0,4,1,0,0,40,38,0,[1]
39,2,9,13,2,11,5,4,0,0,0,30,38,0,[1]
80,5,11,10,4,7,3,4,1,6634,3299,50,19,1,[0]
37,4,9,13,2,2,0,4,1,0,0,50,38,1,[0]
58,3,9,15,6,11,4,0,0,35462,914,72,31,0,[1]
51,6,15,16,6,6,2,0,0,2268,3797,55,35,1,[0]
73,1,6,2,3,1,3,3,0,50909,1246,45,6,1,[0]
43,2,9,13,2,0,0,1,1,0,0,40,39,0,[1]
45,2,1,7,0,13,1,4,1,0,2824,76,38,1,[0]
55,0,13,8,6,3,0,4,0,23916,263,40,10,0,[1]
50,5,4,9,4,10,1,0,0,31320,2947,44,35,1,[0]
38,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
35,2,9,13,0,9,1,4,0,0,0,40,38,1,[0]
59,2,9,13,2,0,5,4,0,2885,0,30,38,0,[1]
33,1,9,13,4,9,1,0,1,0,0,60,38,0,[1]
35,2,15,10,2,11,5,4,0,0,0,40,38,1,[0]
31,4,14,14,5,1,3,3,1,90878,1114,35,25,1,[0]
56,4,14,10,2,2,0,3,1,72147,1075,75,30,1,[0]
33,2,1,14,4,0,0,3,0,90042,480,34,6,0,[1]
31,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
67,4,0,6,2,4,0,4,1,2414,0,80,38,0,[1]
33,2,9,13,4,11,1,4,1,0,0,45,38,1,[0]
34,4,8,11,2,3,0,4,1,0,0,60,38,1,[0]
89,6,2,12,2,0,0,3,0,79766,1838,65,39,0,[1]
59,1,9,13,2,10,0,2,1,0,0,30,38,0,[1]
44,4,8,7,6,7,1,2,1,3379,3440,68,31,0,[1]
83,5,11,8,5,11,0,4,1,19833,544,72,29,1,[0]
37,2,15,10,2,11,0,4,1,0,0,45,38,0,[1]
39,1,12,14,0,9,1,4,0,0,0,40,38,0,[1]
32,2,9,13,0,10,1,2,1,0,0,60,38,1,[0]
66,2,5,6,4,9,0,0,1,16507,768,91,16,0,[1]
50,4,9,13,0,11,1,4,1,0,0,50,38,0,[1]
26,6,2,4,3,13,1,4,0,17704,1917,42,2,0,[1]
36,2,11,9,2,0,0,4,1,0,0,40,38,1,[0]
50,2,9,13,2,12,0,4,1,0,0,40,38,0,[1]
42,2,12,14,2,3,0,4,1,0,0,45,38,1,[0]
77,3,5,12,2,2,4,2,0,76771,740,66,23,0,[1]
47,2,15,10,4,2,1,4,1,0,0,40,38,1,[0]
45,2,11,9,2,3,0,4,1,0,0,55,38,1,[0]
55,4,14,15,6,9,1,4,1,0,0,55,38,1,[0]
20,3,3,6,4,2,1,3,1,59084,2352,94,18,1,[0]
42,2,9,13,4,3,4,4,0,0,0,50,38,0,[1]
58,4,15,10,0,2,1,4,1,0,0,45,38,0,[1]
47,2,11,9,2,2,0,4,1,0,0,40,38,0,[1]
37,2,8,11,0,11,1,4,1,0,0,45,38,1,[0]
24,2,8,11,2,7,0,4,1,0,0,20,38,0,[1]
33,2,11,9,2,5,0,4,1,0,0,50,38,1,[0]
72,1,1,2,2,4,5,0,0,27906,1145,8,19,1,[0]
40,3,11,9,2,11,0,4,1,0,0,50,38,1,[0]
35,5,4,13,5,2,5,2,1,64734,2356,56,18,0,[1]
43,1,9,13,2,9,5,4,0,0,0,28,38,0,[1]
53,1,11,9,2,3,0,0,1,0,0,48,38,0,[1]
74,4,10,6,0,5,2,1,0,77840,1085,32,31,0,[1]
65,3,2,5,5,5,3,1,1,68746,379,14,17,1,[0]
47,1,14,16,2,3,0,2,1,15863,3494,71,18,1,[0]
30,2,9,13,2,11,0,4,1,0,0,40,38,1,[0]
40,2,15,10,2,12,0,4,1,0,0,40,38,0,[1]
54,1,11,9,2,7,0,4,1,0,0,40,38,0,[1]
34,2,9,13,2,9,0,4,1,0,0,40,38,0,[1]
49,2,2,2,0,12,3,3,1,24438,1665,8,7,1,[0]
19,1,4,8,0,0,2,1,0,13190,3408,17,13,0,[1]
63,6,10,7,0,2,0,4,0,59615,1121,35,9,0,[1]
81,4,3,16,2,2,0,4,0,33412,2617,18,22,1,[0]
38,1,15,10,2,13,0,2,1,0,0,40,38,0,[1]
57,2,8,11,4,2,1,4,1,0,0,40,38,1,[0]
50,2,9,13,0,3,4,4,0,0,0,40,38,1,[0]
35,5,9,13,2,3,0,4,1,0,0,40,38,1,[0]
73,6,1,2,6,9,5,4,0,31598,1497,14,34,1,[0]
44,5,11,9,2,10,0,4,1,0,0,38,38,0,[1]
29,2,9,13,4,11,1,4,1,0,0,50,38,1,[0]
60,1,12,14,2,9,0,4,1,0,0,48,38,1,[0]
67,1,14,8,4,0,4,2,0,85549,2835,71,34,0,[1]
64,1,11,9,6,0,1,4,0,0,0,35,38,1,[0]
72,5,3,9,2,10,5,0,0,54954,3413,37,4,0,[1]
28,1,15,10,2,10,0,4,1,0,0,50,38,0,[1]
23,4,1,1,3,11,5,4,1,49653,1419,82,19,1,[0]
81,0,14,6,5,4,2,0,0,72961,4242,65,4,1,[0]
82,1,13,5,6,9,4,4,0,85663,1354,6,25,1,[0]
78,5,12,4,1,5,2,0,1,48728,1553,84,9,1,[0]
46,3,8,12,2,11,4,4,1,60982,3713,34,40,0,[1]
56,2,15,10,2,3,5,4,0,0,0,50,38,0,[1]
31,5,7,3,0,11,3,3,1,10142,1616,37,0,0,[1]
55,2,11,9,2,4,0,4,1,0,0,45,38,1,[0]
60,2,5,4,0,0,1,4,0,0,0,35,4,0,[1]
47,5,10,9,4,10,0,0,1,53011,3506,84,14,0,[1]
21,3,10,5,6,2,5,0,1,38174,1674,52,9,0,[1]
38,3,14,15,4,11,1,4,0,0,0,45,38,0,[1]
52,2,15,10,2,0,0,4,1,0,0,40,38,0,[1]
74,2,14,6,5,12,2,0,1,44673,3679,45,1,1,[0]
50,2,11,9,0,11,4,4,0,0,0,65,38,0,[1]
66,6,12,10,0,6,5,1,0,13083,1717,41,34,0,[1]
47,2,11,9,2,11,0,4,1,0,0,45,38,1,[0]
39,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
41,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
55,2,8,11,2,9,0,4,1,0,0,40,38,1,[0]
72,0,9,14,3,3,5,4,1,33543,946,64,2,1,[0]
51,4,9,13,2,11,0,4,1,0,0,50,38,1,[0]
53,2,15,10,2,2,0,4,1,0,0,40,38,0,[1]
83,2,15,10,4,3,1,4,0,0,0,40,38,0,[1]
89,4,10,1,2,10,0,4,0,23299,3508,13,8,0,[1]
31,2,9,13,2,13,0,4,1,0,0,55,25,0,[1]
34,2,9,13,2,7,0,4,1,0,0,30,38,1,[0]
64,0,7,12,5,9,1,4,0,0,0,40,38,1,[0]
43,0,9,13,2,5,0,4,1,0,0,53,38,0,[1]
27,3,12,3,3,1,5,2,0,99084,3037,25,5,0,[1]
27,2,11,9,2,13,0,4,1,0,1902,45,38,0,[1]
48,2,15,10,2,9,0,4,1,0,0,40,38,0,[1]
31,1,15,10,2,3,0,4,1,0,0,35,38,0,[1]
76,4,12,10,3,10,1,2,1,45103,3819,99,1,0,[1]
65,2,12,10,4,2,0,2,1,39991,2175,47,4,1,[0]
68,6,10,7,4,11,0,3,0,56814,3655,7,18,1,[0]
55,2,11,9,0,3,1,4,0,0,0,60,38,0,[1]
17,1,5,9,6,10,4,4,0,15943,1508,78,14,0,[1]
29,2,11,9,2,0,0,4,1,0,0,48,38,1,[0]
25,3,12,14,5,12,3,1,0,69378,353,46,12,0,[1]
33,0,15,7,0,10,0,4,1,21608,3475,95,11,1,[0]
36,0,9,13,2,9,0,4,1,0,0,40,38,1,[0]
74,5,6,6,5,11,0,1,0,95961,2006,97,13,0,[1]
49,2,4,3,2,7,0,4,1,0,2603,40,11,0,[1]
19,1,10,7,5,3,3,1,1,63436,3275,37,3,0,[1]
38,1,9,13,2,9,5,4,0,0,0,15,38,0,[1]
43,2,9,3,3,1,4,3,1,39679,3115,98,19,0,[1]
71,3,1,5,1,4,5,0,0,78435,1709,13,10,0,[1]
46,2,15,10,2,5,0,4,1,0,0,40,38,0,[1]
36,1,7,12,5,0,4,4,0,0,0,40,38,0,[1]
30,4,11,6,5,8,3,3,1,85845,1086,59,21,0,[1]
39,5,3,9,5,7,3,3,1,99140,1838,97,28,0,[1]
51,1,9,13,2,13,0,2,1,0,0,40,38,1,[0]
43,2,15,10,2,2,0,4,1,0,0,45,38,1,[0]
51,2,11,9,2,5,0,4,1,0,0,48,38,0,[1]
30,2,11,9,2,11,0,4,1,0,0,55,38,0,[1]
57,2,15,10,6,12,1,4,0,0,0,16,38,0,[1]
35,5,12,14,4,9,1,4,0,0,0,40,38,0,[1]
39,2,6,5,2,2,0,4,1,4386,0,55,25,0,[1]
51,4,15,10,2,11,0,4,1,0,0,50,38,1,[0]
87,3,13,16,4,0,1,0,0,34134,3893,24,34,1,[0]
78,5,9,3,4,0,1,2,1,17174,393,20,12,0,[1]
18,3,4,14,3,4,1,1,1,3886,1686,52,28,1,[0]
55,1,9,13,6,9,1,4,0,0,0,40,38,1,[0]
46,2,11,9,2,11,0,4,1,0,0,40,38,1,[0]
38,2,11,9,2,6,0,4,1,0,0,48,38,1,[0]
59,2,11,9,2,13,0,4,1,0,0,55,38,0,[1]
45,2,11,9,2,11,0,4,1,0,0,50,38,1,[0]
56,4,15,10,2,11,0,4,1,0,0,45,38,0,[1]
31,2,9,13,2,0,0,4,1,0,0,50,38,1,[0]
32,2,11,9,2,13,0,4,1,0,0,50,38,1,[0]
46,4,15,10,2,3,0,4,1,0,0,40,38,0,[1]
59,0,13,14,4,13,3,0,0,4801,1624,44,13,1,[0]
52,4,9,4,4,7,3,0,1,89103,2607,70,8,1,[0]
77,3,15,10,2,3,0,4,1,0,0,40,38,0,[1]
38,4,5,4,2,11,0,4,1,0,0,35,38,1,[0]
36,4,11,9,4,4,1,4,1,0,0,70,38,1,[0]
30,2,8,11,2,11,0,4,1,0,0,45,38,1,[0]
47,5,15,3,3,6,5,0,1,51699,382,79,20,1,[0]
31,2,7,12,2,11,0,4,1,4386,0,45,38,1,[0]
78,3,6,10,5,12,5,4,1,72995,2349,49,23,1,[0]
45,2,9,13,2,3,0,4,1,0,0,40,8,1,[0]
80,6,5,8,0,2,5,2,1,11927,296,22,5,1,[0]
37,2,15,10,2,13,0,1,1,0,0,40,38,0,[1]
41,2,9,13,2,12,0,4,1,0,0,38,38,0,[1]
75,3,2,1,6,6,3,3,1,71732,994,89,22,1,[0]
43,2,15,10,2,13,0,4,1,0,0,40,38,1,[0]
62,0,3,1,6,3,1,2,1,8821,1731,49,7,1,[0]
37,6,1,5,5,13,0,4,0,87716,1297,11,28,1,[0]
87,3,5,12,2,0,3,1,1,32712,2911,39,32,1,[0]
57,4,14,12,0,6,1,1,1,11575,3616,16,11,1,[0]
57,0,15,10,2,3,0,4,1,0,0,40,38,1,[0]
37,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
54,3,8,2,1,4,5,3,1,74727,4200,26,31,1,[0]
82,3,8,3,1,6,5,2,0,29963,344,39,13,1,[0]
40,4,2,13,0,9,1,0,0,230,2769,70,9,0,[1]
34,2,9,13,0,3,1,4,1,0,0,85,8,1,[0]
33,5,10,16,2,12,0,4,1,0,0,45,38,1,[0]
47,3,9,13,2,3,0,4,1,0,0,90,38,0,[1]
29,2,9,13,2,12,0,4,1,0,0,40,38,0,[1]
76,5,15,1,2,3,5,3,0,75334,510,95,9,1,[0]
36,2,15,10,2,2,0,4,1,0,0,60,38,1,[0]
34,2,7,12,0,2,1,4,1,0,0,50,38,0,[1]
67,3,14,14,4,9,5,1,1,3500,3946,43,36,0,[1]
39,2,9,13,2,3,0,4,1,0,0,70,38,0,[1]
33,2,7,12,2,5,0,4,1,0,0,40,38,0,[1]
79,1,8,12,1,3,3,2,1,28346,1164,54,21,1,[0]
34,3,6,16,3,9,1,1,1,10398,637,52,9,1,[0]
77,3,9,5,1,11,5,4,0,92380,4291,56,17,0,[1]
50,4,15,10,2,3,5,4,0,0,0,30,38,0,[1]
28,3,11,4,1,8,5,3,1,34255,214,1,15,1,[0]
58,2,11,9,2,3,0,4,1,0,0,40,38,0,[1]
78,4,4,14,3,13,5,3,0,36364,2129,50,16,0,[1]
25,5,15,4,3,11,1,1,0,73900,1937,40,29,0,[1]
72,0,11,9,2,0,0,4,1,0,0,40,38,1,[0]
64,0,3,10,1,11,5,4,0,65348,511,61,23,1,[0]
85,0,14,1,0,8,4,0,1,86897,3695,91,31,1,[0]
33,4,15,10,2,2,0,4,1,0,0,50,38,1,[0]
34,5,11,13,2,8,2,1,1,2081,305,23,36,0,[1]
35,2,9,13,4,12,1,4,0,0,0,40,38,0,[1]
36,0,9,13,4,9,3,4,1,0,2258,40,38,0,[1]
39,2,11,9,2,9,0,4,1,0,0,45,38,0,[1]
30,4,15,10,2,0,5,4,0,0,0,55,38,1,[0]
45,2,11,9,2,11,0,4,1,0,0,55,38,1,[0]
37,2,8,11,2,2,0,4,1,0,0,45,38,1,[0]
39,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
58,3,11,9,2,11,0,4,1,0,0,50,38,0,[1]
41,0,9,13,2,0,5,1,0,0,0,40,29,1,[0]
47,1,12,14,4,9,1,4,1,0,0,40,38,0,[1]
58,6,8,8,4,1,3,4,0,907,1297,16,26,1,[0]
47,2,11,9,0,0,4,4,1,0,0,40,15,0,[1]
65,3,10,3,0,1,1,0,1,60707,4241,93,21,0,[1]
85,1,13,11,5,2,4,4,1,37064,170,25,16,1,[0]
33,2,15,10,2,2,0,2,1,0,0,40,38,0,[1]
42,3,13,1,1,3,1,4,0,18759,2909,75,29,1,[0]
90,2,7,10,2,6,2,2,0,62094,2449,19,25,1,[0]
49,0,9,13,2,9,0,4,1,0,0,40,38,1,[0]
80,1,3,1,4,6,5,3,1,36012,3609,95,28,0,[1]
47,2,15,10,2,2,0,4,1,0,0,75,38,1,[0]
24,2,7,12,2,5,0,4,1,0,0,48,38,0,[1]
43,2,15,10,4,0,4,4,1,0,0,38,38,1,[0]
51,2,7,2,6,3,3,2,0,39214,2962,80,39,0,[1]
52,2,7,12,2,12,0,4,1,0,0,40,38,1,[0]
36,1,12,12,0,1,5,1,0,12973,2330,55,34,0,[1]
56,4,14,7,4,1,0,1,1,19581,3826,45,11,1,[0]
28,2,12,14,4,9,4,0,0,0,0,40,38,0,[1]
48,4,5,11,3,1,2,2,1,96254,1868,83,7,0,[1]
47,4,11,9,2,0,5,4,0,0,0,35,19,0,[1]
62,5,8,11,6,3,4,2,0,0,0,40,38,0,[1]
53,4,0,6,2,2,0,4,1,0,0,50,38,1,[0]
57,2,8,11,2,2,0,4,1,0,0,40,38,1,[0]
30,4,1,7,4,2,1,4,1,0,0,45,38,1,[0]
35,2,11,9,2,6,0,4,1,0,0,44,38,0,[1]
35,2,12,14,4,9,3,4,1,0,1564,40,38,1,[0]
24,5,0,7,6,6,4,4,0,60053,641,19,21,0,[1]
52,1,9,13,2,0,5,4,0,0,0,40,38,1,[0]
38,2,9,13,2,11,0,4,1,0,0,50,30,0,[1]
38,2,0,6,6,13,4,2,1,114,0,40,38,0,[1]
33,5,10,5,2,1,1,4,0,85229,267,9,27,1,[0]
24,1,11,15,4,3,3,2,0,79713,15,35,32,1,[0]
56,1,12,14,2,9,0,4,1,0,0,50,38,1,[0]
42,2,9,13,2,3,0,4,1,0,0,40,38,1,[0]
27,2,11,9,2,5,0,0,1,0,0,8,38,0,[1]
33,1,12,3,3,4,0,0,1,77403,3367,68,24,1,[0]
58,6,15,14,0,10,5,2,0,51929,748,26,33,1,[0]
44,4,2,8,2,5,0,2,1,0,0,40,38,1,[0]
33,1,9,13,4,12,1,2,1,0,1564,52,38,1,[0]
69,2,4,4,2,9,0,3,0,74203,2182,14,40,1,[0]
62,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
64,3,8,3,0,11,0,2,0,70821,2682,20,14,1,[0]
80,4,8,8,6,8,4,1,0,67647,3259,7,34,0,[1]
65,2,0,6,2,5,0,4,1,0,0,22,38,1,[0]
35,2,11,9,2,5,5,4,0,0,0,40,38,0,[1]
26,1,11,9,2,13,0,4,1,0,0,40,38,0,[1]
73,1,8,10,5,12,0,2,0,61013,282,90,27,0,[1]
