age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
76,4,6,14,1,11,1,4,1,99051,3744,71,36,1,[0]
87,1,13,14,5,7,1,0,1,64043,3439,91,1,0,[1]
34,2,5,12,4,3,0,4,0,19048,3828,72,33,0,[1]
28,5,11,1,3,12,2,0,1,62301,1972,16,2,0,[1]
44,0,9,13,5,3,4,2,0,0,0,60,38,0,[1]
51,2,11,9,2,5,0,4,1,0,0,40,38,1,[0]
29,2,9,13,2,9,5,4,0,0,0,24,38,0,[1]
39,3,0,15,0,5,5,2,0,11135,1376,24,0,0,[1]
63,0,7,5,6,12,1,4,1,29316,2698,1,23,1,[0]
83,1,2,13,5,3,4,1,0,86665,3112,27,10,0,[1]
43,2,11,9,1,2,5,2,0,0,0,42,38,1,[0]
87,2,11,15,2,10,2,1,1,41976,805,25,11,0,[1]
45,1,7,12,2,3,0,4,1,0,0,40,38,0,[1]
37,5,10,16,2,9,0,4,1,0,0,45,38,0,[1]
46,0,11,9,2,0,5,4,0,0,0,40,38,1,[0]
53,6,10,5,2,1,1,3,1,92324,1942,97,14,1,[0]
90,0,10,2,6,5,5,1,0,37150,1681,69,9,0,[1]
38,2,11,9,2,2,0,4,1,0,1902,40,38,1,[0]
62,4,11,9,2,2,0,4,1,10566,0,40,38,0,[1]
31,2,11,9,2,13,0,4,1,0,0,45,38,1,[0]
29,1,0,6,4,12,2,0,1,38485,3564,93,9,1,[0]
66,0,13,13,0,12,3,4,1,5616,1534,33,30,1,[0]
46,1,8,1,5,5,3,2,0,92853,1543,74,6,0,[1]
39,2,14,15,0,3,1,4,1,0,0,50,38,0,[1]
48,5,9,10,1,1,5,2,1,30568,2671,46,27,1,[0]
90,6,15,10,0,8,3,3,1,53490,687,74,20,1,[0]
61,1,4,8,5,3,3,0,0,75595,2797,23,20,1,[0]
55,1,15,4,3,2,2,3,1,15592,2182,86,22,0,[1]
64,4,11,9,2,4,0,4,1,0,0,40,38,1,[0]
47,2,15,10,0,9,1,4,1,0,0,48,38,1,[0]
56,6,6,1,3,10,4,1,1,51168,1797,88,36,0,[1]
69,6,13,9,5,9,2,0,0,83239,1148,12,10,1,[0]
76,2,3,13,2,6,5,2,0,2166,4137,34,0,1,[0]
40,2,15,10,0,13,1,4,1,0,0,48,38,1,[0]
79,2,6,10,4,8,2,4,1,49950,3622,85,12,0,[1]
17,0,12,2,2,6,0,4,0,56127,8,11,0,1,[0]
40,5,12,15,6,10,1,1,0,71010,3702,51,3,0,[1]
81,5,5,2,2,12,1,0,1,45585,2408,39,21,1,[0]
90,3,7,14,4,8,5,0,1,93131,4257,87,32,1,[0]
39,0,1,16,3,11,4,0,0,60587,3462,61,14,0,[1]
42,1,7,10,5,10,4,3,1,57861,3038,26,4,0,[1]
77,6,11,3,2,9,0,0,0,38836,758,19,10,0,[1]
70,3,1,11,1,1,5,1,1,39398,669,98,31,1,[0]
18,1,13,5,0,6,2,0,0,59490,3758,40,5,1,[0]
36,2,4,13,4,8,2,4,0,81633,2455,54,14,0,[1]
43,0,13,8,3,1,1,3,1,13927,3511,82,10,1,[0]
39,4,5,5,0,3,2,0,1,37234,416,21,36,1,[0]
50,3,5,7,5,6,0,1,0,22074,3562,93,20,1,[0]
56,2,9,13,2,9,0,4,1,0,0,50,38,0,[1]
75,5,6,12,4,7,2,1,1,21950,1460,93,7,1,[0]
43,0,12,4,5,11,2,0,0,32269,3504,25,22,0,[1]
32,2,7,12,2,6,0,4,1,0,0,62,38,0,[1]
67,0,0,6,3,7,5,3,1,91434,2153,48,38,0,[1]
38,2,14,15,4,3,1,4,1,0,0,40,38,1,[0]
89,5,13,1,1,11,2,3,1,73978,240,26,5,1,[0]
35,2,11,9,0,3,4,4,0,0,0,40,38,1,[0]
36,2,9,13,4,9,1,4,0,0,0,40,38,1,[0]
48,0,11,5,6,0,5,4,1,19648,1459,80,29,1,[0]
38,3,5,2,6,12,4,2,0,98991,2084,34,7,1,[0]
36,2,11,9,2,13,0,4,1,0,0,45,38,1,[0]
42,0,12,2,3,1,0,1,1,28774,1867,36,5,1,[0]
56,5,5,8,1,1,1,2,1,36091,2345,11,35,1,[0]
44,4,11,9,2,4,0,4,1,0,0,40,38,1,[0]
30,0,10,2,4,10,4,0,1,31071,1118,91,20,0,[1]
48,2,11,9,2,2,0,4,1,0,1579,40,38,0,[1]
82,2,1,1,2,3,3,4,0,89780,3952,98,15,1,[0]
54,0,2,1,4,3,2,3,0,54821,1436,59,12,0,[1]
20,1,15,7,6,2,0,4,0,39548,1606,52,37,1,[0]
31,5,0,6,4,11,1,1,1,83499,2768,60,34,1,[0]
35,2,10,14,6,8,3,1,1,7479,2638,98,23,0,[1]
32,2,12,9,1,3,3,3,1,38932,4321,55,40,0,[1]
34,0,12,11,0,10,0,4,0,20594,3846,46,8,0,[1]
38,1,14,16,6,11,3,0,1,50603,2625,12,39,1,[0]
44,4,1,12,5,8,0,1,0,40592,569,76,25,1,[0]
66,6,9,9,4,8,4,2,1,2024,266,63,21,0,[1]
28,2,11,9,2,11,0,4,1,0,0,40,38,1,[0]
89,3,10,14,1,2,5,1,1,5065,3858,31,28,0,[1]
42,3,12,14,2,4,0,4,1,0,0,60,38,1,[0]
33,5,1,7,1,5,4,3,1,95875,3212,90,6,0,[1]
44,0,0,10,3,2,2,4,0,22920,3700,86,8,0,[1]
53,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
73,5,13,9,6,3,0,4,0,41109,687,21,18,1,[0]
21,2,3,7,2,8,2,4,1,10388,1390,30,11,1,[0]
21,5,13,16,4,3,1,2,0,8461,3920,96,31,0,[1]
20,1,8,14,5,11,1,2,1,81816,2736,35,40,0,[1]
33,2,8,11,2,6,0,4,1,0,0,40,38,1,[0]
56,2,8,14,0,6,0,4,0,2555,3258,58,27,0,[1]
74,0,8,3,6,7,5,0,0,49157,1771,60,10,1,[0]
30,4,2,3,1,13,3,1,0,44875,981,43,18,0,[1]
79,3,2,6,3,0,3,1,1,81736,4338,17,3,0,[1]
38,2,8,11,2,12,0,4,1,0,0,50,38,1,[0]
77,1,3,14,6,2,3,2,0,56731,3461,71,36,1,[0]
80,5,7,2,2,3,3,1,0,14420,1673,5,32,0,[1]
40,2,11,9,0,3,1,4,0,0,0,40,38,0,[1]
46,2,9,13,0,11,4,1,0,0,0,40,2,0,[1]
55,4,4,11,2,7,4,1,1,12258,3982,73,30,0,[1]
48,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
39,1,10,14,5,4,2,0,1,75631,1712,25,37,0,[1]
55,1,9,10,3,12,2,0,1,9890,3858,49,9,0,[1]
80,0,9,1,3,9,5,2,1,30355,3860,40,7,0,[1]
28,1,15,2,5,4,4,0,1,38549,4217,50,11,0,[1]
33,2,15,10,2,2,0,4,1,0,0,60,38,1,[0]
78,3,15,5,2,12,3,4,1,72116,2800,49,21,1,[0]
20,2,14,3,4,8,1,4,1,32164,4080,7,4,0,[1]
43,5,11,9,2,7,0,0,1,0,0,40,38,0,[1]
42,2,15,10,2,3,0,4,1,0,0,50,38,1,[0]
55,2,11,9,2,0,0,4,1,0,0,40,38,0,[1]
19,3,10,12,3,0,0,4,1,10356,1539,53,38,1,[0]
44,2,12,11,2,11,4,2,0,14606,1157,80,24,1,[0]
41,3,3,4,5,1,2,1,1,17483,1372,18,3,0,[1]
44,2,12,14,5,11,4,4,0,0,0,48,38,0,[1]
56,2,15,10,2,4,0,4,1,0,0,60,38,1,[0]
37,6,4,7,3,5,5,1,0,13692,297,99,14,0,[1]
68,5,7,5,5,12,2,4,1,61711,2516,27,16,1,[0]
58,2,11,9,2,4,0,4,1,0,0,53,38,1,[0]
39,2,9,13,2,9,0,4,1,0,0,40,38,1,[0]
39,3,9,13,2,3,0,4,1,0,0,60,38,1,[0]
33,2,9,13,4,12,1,4,0,0,0,45,38,1,[0]
42,1,1,10,2,2,5,2,0,82738,4081,22,7,0,[1]
21,5,11,8,2,9,2,4,1,62208,1478,89,31,1,[0]
29,2,11,9,2,6,0,2,1,0,0,40,38,0,[1]
49,0,0,5,5,11,4,0,0,22503,210,38,6,1,[0]
38,5,15,15,0,10,3,2,0,64763,3309,69,14,0,[1]
24,0,10,7,3,7,0,2,0,23940,2594,92,1,1,[0]
32,3,9,5,5,8,5,0,0,99169,4050,99,3,0,[1]
27,2,2,8,6,4,5,1,1,53181,15,99,28,0,[1]
46,2,15,10,2,0,0,4,1,0,0,40,38,1,[0]
67,0,4,5,0,0,4,3,1,87206,475,32,10,0,[1]
86,1,13,5,3,3,4,0,0,28431,3312,30,30,0,[1]
26,6,3,4,2,11,2,3,0,98981,3573,92,1,1,[0]
31,4,10,16,2,9,0,4,1,0,0,40,38,1,[0]
32,3,3,6,6,10,4,0,1,33057,3553,43,36,1,[0]
17,3,7,3,6,9,5,3,1,89037,729,89,3,1,[0]
83,6,12,15,3,9,5,3,1,79378,3859,6,29,0,[1]
33,6,14,16,3,1,1,2,0,67817,1984,54,28,1,[0]
82,5,7,3,4,6,1,4,1,96785,1177,61,39,1,[0]
60,0,2,11,2,10,5,2,1,18967,2600,24,17,1,[0]
46,2,6,6,5,1,2,2,1,9214,1924,85,20,1,[0]
84,4,9,1,6,1,2,2,0,50401,146,96,13,1,[0]
32,4,15,10,2,2,0,4,1,0,0,55,38,1,[0]
30,1,5,12,1,3,3,3,0,88653,2320,91,37,0,[1]
60,4,15,5,4,7,0,1,0,97113,183,88,14,1,[0]
37,4,1,9,2,5,5,0,1,84491,4297,8,10,1,[0]
82,5,12,5,6,8,2,0,1,55808,3422,13,30,0,[1]
35,2,2,6,0,5,4,2,1,84803,1881,57,3,1,[0]
66,5,2,16,0,9,4,1,1,90495,4035,86,33,0,[1]
86,0,3,5,3,3,3,1,1,33074,2346,87,33,0,[1]
47,2,8,11,2,2,0,4,1,0,0,40,38,1,[0]
41,2,15,10,2,11,0,4,1,0,0,50,38,0,[1]
32,4,7,13,2,5,3,3,1,30626,4081,47,37,1,[0]
32,2,15,10,2,3,0,4,1,0,0,40,38,1,[0]
57,4,15,10,2,11,0,4,1,0,0,60,38,1,[0]
44,2,15,10,2,13,0,2,1,0,0,40,38,1,[0]
23,5,14,6,6,7,3,2,1,97325,478,99,39,1,[0]
37,3,15,10,2,3,0,4,1,0,0,50,38,0,[1]
28,2,0,6,6,0,4,4,0,0,2238,35,38,0,[1]
24,1,13,10,3,10,1,2,0,20677,3240,39,39,1,[0]
81,1,0,5,3,12,2,3,1,21874,3932,53,19,1,[0]
32,4,0,6,2,3,0,4,1,0,0,45,38,0,[1]
43,3,1,11,3,2,3,1,1,63161,198,83,13,0,[1]
38,2,15,10,2,2,0,1,1,0,0,40,38,1,[0]
43,5,15,10,2,13,0,4,1,0,0,84,38,0,[1]
37,0,15,10,4,0,3,4,1,0,0,40,38,0,[1]
63,1,15,9,6,7,1,2,0,22322,2572,39,28,1,[0]
41,2,11,9,2,2,0,4,1,0,0,40,38,0,[1]
50,1,3,2,4,6,2,4,0,29794,2174,55,15,0,[1]
23,6,8,12,0,9,5,1,0,86350,196,95,36,0,[1]
27,5,0,15,2,9,3,2,0,16429,1670,79,31,1,[0]
24,4,9,13,2,9,2,4,0,0,0,20,38,1,[0]
45,5,6,15,5,10,1,1,1,37466,1636,11,11,0,[1]
26,2,3,11,6,8,0,0,1,91538,331,1,22,1,[0]
35,2,8,11,2,11,0,4,1,0,0,65,38,0,[1]
79,6,6,16,1,5,0,0,1,3963,1288,42,21,0,[1]
69,5,14,2,1,6,1,3,0,88742,2260,26,30,1,[0]
31,2,5,1,0,4,2,1,1,24841,2319,57,21,0,[1]
49,2,8,3,6,5,2,3,0,9267,4140,14,12,0,[1]
22,6,7,12,4,4,1,0,0,45497,3758,2,36,0,[1]
78,0,1,7,5,4,3,2,1,53475,3187,56,13,1,[0]
48,2,15,10,2,13,0,4,1,0,0,60,38,0,[1]
80,0,6,4,1,12,0,2,0,58839,2476,98,22,0,[1]
54,0,12,2,4,8,3,2,1,42998,3244,83,15,0,[1]
32,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
53,5,6,3,1,12,0,0,0,9373,2682,90,8,0,[1]
30,2,15,10,2,0,0,4,1,0,0,40,38,0,[1]
90,1,12,12,2,12,4,1,1,88462,1438,81,29,0,[1]
49,1,10,3,2,10,3,1,0,66340,3382,7,35,0,[1]
22,5,12,13,5,8,3,2,1,15334,2988,3,6,0,[1]
18,3,4,14,3,6,3,0,0,21238,2097,40,24,1,[0]
34,5,4,11,6,3,2,3,0,41945,1236,45,19,0,[1]
69,6,11,12,5,2,2,4,0,2866,453,19,12,1,[0]
56,6,0,12,5,10,1,1,0,98204,2674,11,34,1,[0]
47,2,0,6,2,6,0,4,1,0,0,46,38,1,[0]
61,5,15,10,3,1,2,0,1,87923,318,10,32,1,[0]
64,3,15,15,3,3,2,1,1,69208,706,13,14,1,[0]
89,1,6,7,6,13,1,4,1,42300,2881,30,4,0,[1]
41,6,13,8,2,3,3,4,1,98455,3556,39,34,1,[0]
34,2,11,9,2,2,0,4,1,0,0,50,38,1,[0]
46,4,11,12,5,2,0,4,0,84261,2808,41,12,0,[1]
32,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
37,3,5,12,5,1,2,4,0,69528,2240,53,11,1,[0]
45,1,12,14,4,9,1,4,1,0,0,50,38,1,[0]
54,3,3,8,0,0,5,0,1,23745,632,98,17,1,[0]
22,3,2,2,0,8,1,2,0,89007,3723,5,26,1,[0]
70,4,0,12,3,12,0,3,1,34675,798,15,6,1,[0]
43,0,11,9,2,2,0,2,1,0,0,40,38,1,[0]
32,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
45,2,7,12,2,2,0,4,1,0,0,45,38,1,[0]
63,1,12,14,2,9,0,4,1,0,0,48,38,0,[1]
37,1,11,9,2,10,0,4,1,0,0,40,38,1,[0]
77,5,8,1,4,8,5,4,0,28918,3207,95,14,0,[1]
59,1,9,13,2,3,5,4,0,0,0,22,38,1,[0]
61,3,7,9,1,0,0,4,0,11189,2231,62,33,1,[0]
73,6,2,2,2,2,3,3,0,67180,972,23,27,0,[1]
87,1,9,14,4,4,0,4,1,58582,1389,11,5,1,[0]
37,5,11,11,6,4,3,1,1,37531,147,67,11,0,[1]
34,2,11,9,2,7,5,4,0,0,0,40,38,1,[0]
31,2,4,4,2,1,4,2,0,21543,797,36,32,1,[0]
83,5,8,16,0,0,0,2,0,34328,2716,56,19,1,[0]
59,5,12,13,0,10,2,2,1,21818,809,68,39,1,[0]
67,2,15,13,0,8,1,4,1,47289,3469,72,6,0,[1]
56,2,15,10,2,0,5,4,0,0,0,35,38,1,[0]
45,5,15,10,2,0,5,1,0,0,0,40,38,1,[0]
40,0,13,16,4,0,0,3,0,4297,641,56,33,0,[1]
51,5,2,2,6,13,2,1,1,75159,2950,72,2,1,[0]
50,3,11,9,2,2,0,4,1,0,1672,60,38,0,[1]
33,1,13,14,2,6,0,0,1,7693,489,73,20,0,[1]
67,5,14,7,3,0,1,1,1,53256,1372,19,0,1,[0]
48,4,3,13,2,8,0,0,1,14830,2488,4,16,1,[0]
55,3,6,1,4,5,5,4,1,70004,2584,35,26,1,[0]
81,2,11,13,4,11,5,0,1,56070,3576,29,38,1,[0]
85,5,1,5,2,13,1,0,1,70679,4163,81,35,1,[0]
51,1,5,4,0,5,4,4,1,48644,2315,85,19,0,[1]
28,3,13,9,4,3,4,2,0,69610,52,61,11,1,[0]
60,6,8,13,5,4,4,0,1,3564,1362,87,15,1,[0]
52,5,5,3,3,4,3,2,0,21684,2283,28,14,0,[1]
46,3,9,1,4,3,4,1,1,67449,3857,18,5,0,[1]
25,0,6,7,5,9,1,3,0,57192,4210,92,22,0,[1]
23,0,3,14,4,6,5,0,0,29501,2687,17,12,1,[0]
29,5,13,8,3,4,1,1,0,7634,367,59,20,0,[1]
40,3,6,12,3,12,2,4,0,28612,2934,25,11,0,[1]
20,2,7,4,1,2,0,4,1,60950,3481,92,11,1,[0]
31,2,9,16,5,13,4,3,0,24037,4093,92,3,1,[0]
41,2,0,6,2,13,0,2,1,0,0,40,38,1,[0]
29,2,12,14,2,3,0,1,1,0,0,40,23,0,[1]
62,4,5,8,5,6,4,2,0,85605,2659,42,38,0,[1]
33,5,10,9,2,10,2,1,0,3089,1000,62,1,0,[1]
26,4,11,8,5,1,4,0,0,40072,3205,22,34,0,[1]
31,1,2,5,4,8,3,2,0,90040,1471,35,11,1,[0]
49,5,15,10,0,3,4,4,1,0,0,40,38,0,[1]
33,5,0,11,3,1,5,2,0,77153,2307,54,37,0,[1]
33,2,11,9,2,11,0,4,1,0,0,40,38,0,[1]
88,3,14,13,1,7,1,1,1,14287,3684,73,20,0,[1]
78,5,6,3,4,6,2,2,0,32697,1735,45,10,1,[0]
41,1,15,9,0,10,5,2,0,33146,1108,12,18,0,[1]
22,4,10,7,0,0,0,4,1,79882,3570,32,40,1,[0]
52,6,6,1,6,4,5,4,0,47110,905,72,9,0,[1]
29,3,11,9,2,11,0,1,1,0,0,40,10,0,[1]
59,6,9,12,6,1,0,0,1,22532,399,53,16,1,[0]
22,4,10,11,2,3,3,0,0,65366,3804,93,29,0,[1]
54,5,11,4,2,11,5,3,1,14197,1222,75,13,0,[1]
87,3,2,13,2,2,5,0,0,69749,3279,45,39,1,[0]
79,1,3,7,1,2,2,3,1,73211,1293,85,7,1,[0]
76,0,4,11,4,13,1,2,0,59545,886,41,4,0,[1]
57,1,15,2,4,4,3,4,1,90659,396,6,3,0,[1]
39,2,5,15,4,0,5,4,0,11910,1529,69,17,0,[1]
54,1,15,10,2,3,5,4,0,0,0,40,38,1,[0]
37,2,15,10,2,11,0,4,1,0,0,45,38,0,[1]
34,2,3,9,3,8,1,0,0,30136,2083,83,34,1,[0]
18,4,7,2,0,10,4,0,1,67268,2373,57,24,1,[0]
47,0,10,9,4,2,3,3,0,77842,819,84,13,0,[1]
47,2,11,2,3,12,1,4,0,81882,2337,27,30,0,[1]
42,5,5,12,3,0,1,1,1,43431,1134,49,20,1,[0]
45,2,12,14,2,3,0,4,1,0,0,65,38,1,[0]
44,0,1,4,1,3,1,3,1,72818,3867,38,30,1,[0]
20,0,12,1,0,8,2,4,0,13317,3938,25,23,0,[1]
45,2,11,9,2,2,0,4,1,0,0,46,38,0,[1]
61,6,1,5,5,0,0,3,1,68789,3410,33,23,0,[1]
54,6,7,6,1,9,4,4,0,43531,1512,2,23,0,[1]
50,5,3,6,1,12,2,3,1,29385,771,48,11,0,[1]
22,1,3,9,3,7,1,3,0,56158,374,71,39,1,[0]
59,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
46,2,1,1,0,5,3,1,0,99808,3647,41,27,0,[1]
18,4,2,13,1,5,1,4,0,2350,3906,60,12,1,[0]
60,4,11,9,0,2,1,4,1,0,0,50,38,1,[0]
35,5,14,1,5,11,4,1,1,95025,3835,84,40,1,[0]
44,1,3,7,3,0,5,4,1,98352,4330,44,6,1,[0]
24,2,15,10,2,4,0,4,1,0,0,50,38,1,[0]
47,3,11,15,1,11,0,1,1,31205,49,43,5,0,[1]
54,4,3,14,5,3,1,0,0,13974,2182,1,33,0,[1]
17,0,11,11,0,3,5,4,0,56363,3427,4,5,0,[1]
20,1,3,7,5,12,4,4,1,61625,3433,26,26,0,[1]
64,2,6,2,3,12,2,3,0,14138,3695,76,9,1,[0]
33,0,3,10,3,5,3,2,0,65459,2085,30,9,1,[0]
24,4,11,14,5,8,3,1,1,94972,282,43,16,1,[0]
38,3,8,5,3,2,3,2,1,36179,3564,58,26,1,[0]
50,2,9,13,0,11,1,4,1,0,0,45,38,0,[1]
29,0,11,2,4,1,5,3,1,89530,2815,10,1,0,[1]
32,5,2,5,5,3,5,1,1,60868,382,67,37,0,[1]
71,2,7,7,1,12,3,4,0,30757,52,60,8,0,[1]
26,4,11,9,4,11,2,1,1,0,0,50,38,1,[0]
66,0,14,5,6,0,5,0,0,71208,3830,52,20,0,[1]
71,3,13,8,0,5,5,3,0,14062,4320,37,33,0,[1]
39,1,9,13,2,9,5,4,0,0,0,42,38,0,[1]
82,1,2,11,2,4,5,4,0,80752,112,98,13,0,[1]
61,3,4,9,6,10,5,3,0,83092,1485,43,35,1,[0]
65,0,7,14,4,3,1,1,1,8388,2272,9,7,1,[0]
76,1,6,4,6,13,3,1,0,93868,3125,6,12,1,[0]
40,5,1,14,1,4,2,1,1,53154,2710,1,12,0,[1]
65,1,7,7,2,12,3,3,1,53907,577,78,19,0,[1]
77,6,13,9,6,9,3,2,1,34394,2036,12,31,1,[0]
81,6,10,9,2,12,0,0,1,61149,1754,88,25,1,[0]
57,1,12,12,2,11,1,3,0,64324,1617,58,15,0,[1]
63,1,9,11,3,8,0,1,1,69623,1080,30,6,0,[1]
50,5,11,4,3,7,2,4,1,14916,1019,77,20,0,[1]
21,0,6,4,3,0,3,2,0,19095,5,35,27,1,[0]
74,4,7,13,5,10,5,1,0,54378,1488,10,33,1,[0]
47,2,9,13,4,3,1,4,1,0,0,50,38,0,[1]
88,6,2,15,5,3,3,4,0,74691,290,99,26,0,[1]
40,6,9,4,1,4,2,4,0,59392,1162,1,7,0,[1]
52,3,14,8,6,7,4,2,0,82675,772,52,6,1,[0]
35,2,11,9,2,2,0,4,1,0,0,48,38,0,[1]
85,5,4,8,1,10,0,3,1,28544,3969,39,10,0,[1]
88,0,4,14,2,2,2,2,1,34648,199,53,3,0,[1]
81,2,3,3,0,4,1,2,1,16647,3677,3,22,0,[1]
81,0,12,14,1,9,4,3,1,50436,1220,81,36,1,[0]
90,2,9,3,5,11,1,4,0,18494,103,96,16,1,[0]
49,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
54,5,9,8,5,8,5,1,0,94646,1674,73,15,0,[1]
37,2,10,10,0,6,5,1,1,63323,95,24,1,0,[1]
34,1,12,2,6,9,1,1,1,54108,3096,57,10,1,[0]
45,1,7,7,6,9,2,1,1,72665,645,27,8,0,[1]
44,0,12,13,2,0,2,1,1,20838,3136,87,15,1,[0]
58,2,11,9,2,3,0,4,1,0,0,40,38,0,[1]
68,0,0,10,5,11,5,2,0,35549,2448,53,21,1,[0]
76,1,5,7,6,0,5,4,1,33547,3464,12,18,0,[1]
