age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
34,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
55,2,8,11,2,9,0,4,1,0,0,40,38,1,[0]
83,1,5,12,0,12,4,1,0,18251,330,32,19,1,[0]
32,3,15,1,4,4,2,2,0,45013,2487,41,30,1,[0]
40,0,9,13,2,9,0,4,1,0,0,40,38,1,[0]
54,6,3,15,2,12,3,4,0,37414,743,52,27,0,[1]
31,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
48,3,11,9,2,3,0,4,1,0,0,80,38,0,[1]
65,6,3,15,0,1,3,2,0,42226,1018,30,16,0,[1]
25,6,1,4,3,7,4,0,0,88944,1664,85,19,0,[1]
89,0,7,2,5,8,5,1,0,12399,2580,29,6,0,[1]
53,3,4,3,2,11,0,4,1,0,0,40,25,1,[0]
70,2,15,2,1,2,3,1,0,93731,2066,18,29,0,[1]
44,2,12,14,2,3,0,4,1,0,0,55,38,1,[0]
43,2,9,13,2,3,0,4,1,0,0,50,38,1,[0]
42,2,1,8,1,6,4,2,0,45387,1632,33,2,1,[0]
66,2,15,10,2,13,0,2,1,0,0,40,38,1,[0]
41,4,5,4,2,2,0,4,1,0,2179,40,38,0,[1]
40,2,8,11,2,0,0,4,1,0,0,40,38,1,[0]
33,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
39,2,9,13,2,3,0,4,1,0,0,70,38,0,[1]
85,5,15,1,4,12,0,3,1,65745,3209,46,19,1,[0]
47,2,2,15,2,8,3,4,1,66103,3733,72,21,1,[0]
30,5,15,10,2,0,0,4,1,0,0,40,38,1,[0]
69,3,7,13,3,10,0,1,1,74789,591,26,6,0,[1]
52,2,0,6,2,2,0,4,1,0,1887,47,38,1,[0]
61,4,15,10,2,0,0,4,1,0,0,50,38,1,[0]
56,2,9,13,2,0,5,4,0,0,0,40,38,1,[0]
59,4,13,13,0,1,0,1,0,78895,2523,85,37,0,[1]
41,2,3,2,2,6,0,4,1,0,0,40,25,1,[0]
40,2,0,6,2,2,0,4,1,0,0,50,38,1,[0]
34,4,11,9,2,4,0,4,1,0,0,80,38,0,[1]
41,4,7,12,2,2,0,4,1,0,0,60,38,1,[0]
78,3,15,3,4,12,4,2,0,81791,3791,8,25,0,[1]
35,4,12,14,2,11,0,4,1,0,0,40,38,1,[0]
54,6,1,14,5,2,2,4,0,7590,2182,27,30,1,[0]
33,2,9,13,2,0,5,2,0,0,0,30,38,0,[1]
80,5,9,7,5,4,0,3,1,23580,902,16,37,0,[1]
63,3,7,12,2,11,0,4,1,0,0,40,38,1,[0]
37,4,9,13,2,9,0,4,1,0,0,55,38,1,[0]
66,4,11,9,2,4,0,4,1,0,0,10,38,0,[1]
47,2,15,10,2,11,0,4,1,0,0,60,38,0,[1]
28,6,4,13,2,6,1,3,1,87993,4186,19,13,1,[0]
48,2,11,9,2,13,0,4,1,0,0,55,38,1,[0]
43,2,11,9,0,3,4,4,0,0,0,40,38,1,[0]
67,2,6,1,3,13,3,2,1,47570,574,70,28,0,[1]
50,5,9,13,2,3,0,4,1,0,0,38,38,1,[0]
31,4,14,14,5,1,3,3,1,90878,1114,35,25,1,[0]
27,4,15,10,2,13,2,3,1,0,0,50,6,1,[0]
52,0,5,8,6,5,3,2,1,26300,2354,50,29,0,[1]
39,5,9,13,2,3,5,4,0,0,0,55,38,1,[0]
46,3,6,13,0,12,5,4,1,7957,1252,10,25,0,[1]
46,2,15,10,2,13,0,4,1,0,0,58,38,0,[1]
31,0,15,2,4,8,5,4,1,44841,327,39,31,1,[0]
39,2,15,10,2,2,0,4,1,0,0,40,38,0,[1]
54,6,7,10,6,3,1,1,1,96501,3007,94,35,1,[0]
32,0,0,14,5,8,4,0,0,36530,2347,15,9,1,[0]
47,1,12,14,4,9,1,4,1,0,0,35,38,1,[0]
30,2,8,11,4,7,1,4,0,0,0,41,38,0,[1]
28,0,0,6,2,7,5,0,0,0,0,40,38,0,[1]
42,2,11,9,2,2,0,4,1,0,0,50,38,0,[1]
48,5,2,15,1,6,3,3,1,28359,1306,8,3,1,[0]
47,1,12,14,2,9,0,4,1,0,0,40,38,0,[1]
63,3,15,11,5,13,3,4,0,57924,2838,49,7,0,[1]
38,4,9,13,2,11,5,4,0,0,0,60,38,1,[0]
44,4,2,8,2,5,0,2,1,0,0,40,38,1,[0]
42,2,14,15,2,9,0,4,1,0,0,60,38,0,[1]
34,4,11,9,0,3,4,4,0,0,2472,35,38,1,[0]
42,2,11,9,2,9,0,4,1,0,0,48,38,0,[1]
59,3,11,9,2,11,0,4,1,0,0,40,38,0,[1]
28,2,11,9,2,7,0,4,1,0,0,35,38,0,[1]
47,1,10,15,3,10,0,0,0,2954,16,1,20,1,[0]
37,2,7,12,0,3,1,4,0,0,0,48,38,0,[1]
34,5,6,5,4,9,3,2,1,72414,72,48,16,0,[1]
81,5,13,16,2,2,3,1,1,90640,2506,19,18,0,[1]
33,2,11,9,4,2,1,4,1,0,0,40,38,1,[0]
71,3,12,8,3,3,4,0,1,25294,2451,62,1,1,[0]
73,2,10,1,3,10,2,0,1,9275,133,58,30,1,[0]
18,3,4,14,3,4,1,1,1,3886,1686,52,28,1,[0]
89,2,7,14,2,10,5,4,0,27186,1924,27,23,0,[1]
28,2,9,13,2,3,5,4,0,0,0,40,38,0,[1]
44,2,7,12,0,9,1,4,0,0,0,40,38,1,[0]
57,3,11,9,5,4,1,4,1,0,0,60,38,1,[0]
68,0,0,9,6,10,2,1,1,4926,4207,4,12,1,[0]
35,6,1,5,2,10,4,0,0,15832,2204,24,24,1,[0]
74,0,3,9,2,2,0,3,1,45960,4174,45,27,1,[0]
69,0,14,3,6,5,3,4,1,10342,3585,28,29,1,[0]
44,2,9,6,6,5,1,1,0,39059,3702,87,18,0,[1]
39,2,15,10,2,0,3,2,0,0,0,50,38,1,[0]
32,2,15,10,2,4,0,4,1,0,0,60,38,0,[1]
40,2,5,4,2,6,0,4,1,0,0,40,25,1,[0]
54,1,15,10,2,3,0,4,1,0,0,40,38,0,[1]
27,0,13,1,2,3,1,1,1,20655,1829,59,27,1,[0]
45,2,12,14,0,9,1,4,0,0,0,55,38,0,[1]
36,2,15,10,5,13,1,4,1,0,0,40,38,0,[1]
24,5,11,9,2,13,0,4,1,0,0,49,38,1,[0]
49,2,15,10,2,13,0,4,1,0,0,40,38,0,[1]
42,4,11,9,2,11,0,4,1,0,0,40,38,0,[1]
26,2,9,13,2,3,5,4,0,0,0,45,38,1,[0]
51,4,15,10,2,11,0,4,1,0,0,40,38,1,[0]
27,2,15,10,2,13,0,4,1,0,0,40,38,1,[0]
30,4,15,10,2,0,5,4,0,0,0,55,38,1,[0]
47,2,15,10,5,13,4,4,1,0,0,50,38,1,[0]
38,2,15,10,2,11,5,4,0,0,0,40,38,1,[0]
36,2,9,13,4,9,1,4,0,0,0,45,38,1,[0]
39,2,9,13,2,0,0,4,1,0,0,40,38,0,[1]
43,3,9,13,2,11,3,1,0,0,0,40,29,1,[0]
54,2,15,10,0,2,1,4,1,0,0,40,38,0,[1]
39,4,11,9,2,3,0,4,1,0,0,60,38,1,[0]
75,2,2,5,5,9,0,0,1,11927,4250,80,31,0,[1]
37,4,11,9,0,3,1,1,0,0,0,70,34,1,[0]
40,2,15,10,2,2,0,4,1,0,0,44,38,1,[0]
43,2,9,13,0,3,1,2,0,0,0,40,38,1,[0]
31,2,9,13,2,9,5,4,0,0,0,35,38,0,[1]
50,2,11,9,2,9,5,4,0,0,0,40,38,1,[0]
43,2,15,10,0,0,1,4,1,0,0,48,38,0,[1]
59,2,15,10,2,3,0,4,1,0,0,12,38,0,[1]
26,6,6,11,4,13,0,4,1,11048,4062,37,38,0,[1]
33,2,15,10,2,12,0,2,1,0,0,40,38,0,[1]
57,2,11,9,2,11,0,4,1,0,0,50,38,1,[0]
36,5,10,16,2,9,5,4,0,0,0,36,38,1,[0]
35,2,15,10,0,3,4,4,1,0,0,60,38,0,[1]
64,1,15,10,2,10,0,4,1,0,0,35,38,0,[1]
43,1,8,11,2,3,0,4,1,0,0,40,38,0,[1]
54,2,11,9,2,6,5,4,0,0,0,40,38,1,[0]
40,2,8,11,2,5,0,2,1,0,0,40,38,0,[1]
45,2,11,9,2,10,0,2,1,0,0,40,38,1,[0]
49,2,9,13,4,9,1,4,0,0,0,40,38,0,[1]
28,2,9,13,2,11,0,4,1,0,0,45,38,1,[0]
44,2,11,9,2,0,0,4,1,0,0,40,38,0,[1]
61,1,15,16,3,4,3,2,1,66319,920,53,6,1,[0]
71,0,4,16,4,5,4,3,1,46357,2569,32,1,0,[1]
55,5,15,15,3,13,3,3,1,10146,3493,65,6,0,[1]
80,2,9,16,5,11,3,2,1,15054,455,81,38,1,[0]
45,2,8,11,2,4,0,4,1,0,0,70,38,0,[1]
36,2,9,12,3,0,1,1,0,34715,1399,49,5,1,[0]
77,4,15,10,4,2,1,4,1,0,0,40,38,0,[1]
26,1,9,13,2,9,5,4,0,0,0,55,38,1,[0]
31,2,11,9,2,0,0,4,1,0,0,50,38,0,[1]
30,2,11,9,2,2,0,4,1,0,0,45,38,1,[0]
36,0,11,14,0,13,3,1,1,87178,311,1,6,0,[1]
27,3,3,3,4,0,3,2,1,45824,2577,80,19,1,[0]
35,3,8,15,0,3,0,3,1,20216,1233,55,3,0,[1]
82,6,6,13,4,8,0,1,1,88590,1522,41,10,1,[0]
27,3,15,15,5,12,1,3,1,68436,2266,11,35,1,[0]
77,5,14,15,5,11,3,0,1,73843,1071,80,28,0,[1]
55,1,12,14,2,9,5,4,0,0,2267,40,38,0,[1]
34,2,9,13,4,11,1,4,1,0,0,65,38,1,[0]
26,4,11,9,4,11,2,1,1,0,0,50,38,1,[0]
38,2,12,5,1,10,5,1,0,6203,1801,5,35,1,[0]
56,2,15,10,2,13,0,2,1,0,0,35,38,1,[0]
50,2,14,5,1,6,3,4,1,90523,849,1,33,0,[1]
34,2,11,9,2,2,0,4,1,0,0,48,38,1,[0]
30,4,11,9,2,9,0,4,1,0,0,25,38,0,[1]
39,0,15,10,2,0,0,4,1,0,0,50,38,0,[1]
63,4,9,13,2,9,0,4,1,0,0,50,38,0,[1]
50,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
38,2,1,7,2,11,0,4,1,0,0,50,38,0,[1]
79,0,4,15,2,6,0,1,0,13364,1024,71,15,1,[0]
61,6,0,3,3,2,1,0,0,95557,1117,19,27,0,[1]
48,2,7,12,2,6,0,4,1,0,0,50,38,0,[1]
48,1,9,13,0,10,1,2,0,0,0,43,38,1,[0]
37,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
81,1,3,6,2,10,2,3,1,30636,2067,12,32,1,[0]
46,2,1,7,0,9,4,0,1,0,0,40,38,1,[0]
31,2,11,9,4,2,1,4,1,0,0,50,38,1,[0]
20,3,1,2,5,11,3,4,0,89359,3312,16,19,0,[1]
30,2,15,10,2,2,0,4,1,0,0,45,38,1,[0]
45,1,9,12,3,9,2,4,0,90993,1938,27,27,0,[1]
86,0,1,2,0,5,4,0,1,52347,4057,33,37,1,[0]
47,2,15,10,5,0,4,4,0,0,0,50,38,1,[0]
79,2,14,15,5,13,2,0,1,36402,3770,46,24,0,[1]
53,3,10,16,0,3,1,4,1,0,0,60,38,1,[0]
30,4,7,10,1,2,3,3,0,89515,4204,73,24,0,[1]
33,2,15,10,2,2,0,4,1,0,0,40,38,0,[1]
62,1,12,14,2,9,0,4,1,0,0,10,38,0,[1]
69,1,7,5,1,7,3,3,0,32207,1783,94,12,1,[0]
33,2,15,10,2,9,5,4,0,0,0,40,38,0,[1]
30,4,0,7,0,9,5,4,0,13278,819,98,39,1,[0]
38,1,10,3,5,1,5,1,1,53294,2468,71,12,1,[0]
52,1,9,13,2,12,0,4,1,0,0,40,38,0,[1]
17,0,9,5,1,12,5,3,0,25513,3504,54,9,0,[1]
28,2,15,10,2,0,0,4,1,0,1485,40,38,0,[1]
38,5,11,9,2,9,5,4,0,0,0,40,38,1,[0]
34,1,12,14,2,9,0,2,1,0,0,40,38,0,[1]
33,4,13,12,5,4,3,3,0,87093,1371,72,22,0,[1]
40,4,12,14,2,9,0,4,1,0,0,50,38,0,[1]
38,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
38,2,15,10,4,3,1,4,0,0,0,50,38,1,[0]
38,1,15,10,2,0,5,4,0,0,0,40,38,0,[1]
29,4,4,6,4,5,3,3,0,30178,237,41,39,0,[1]
44,2,15,10,2,6,0,4,1,0,0,40,38,1,[0]
41,2,9,13,2,9,0,1,1,0,0,60,2,1,[0]
42,2,15,10,2,0,0,2,1,0,0,40,38,0,[1]
60,4,1,7,3,13,2,3,0,42235,108,9,12,0,[1]
52,6,9,6,2,2,3,3,1,9211,3845,81,21,1,[0]
41,2,9,13,4,9,1,4,0,0,1741,40,38,0,[1]
37,0,15,10,2,6,0,4,1,0,0,40,38,0,[1]
47,1,14,16,2,3,0,2,1,15863,3494,71,18,1,[0]
80,2,9,8,2,0,2,3,0,71824,3707,88,4,0,[1]
53,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
52,4,9,13,2,3,0,4,1,0,0,50,38,1,[0]
57,5,0,4,5,13,4,3,1,14445,4030,41,0,0,[1]
34,2,9,13,2,0,0,4,1,0,0,37,38,0,[1]
52,2,9,13,0,12,4,4,0,0,0,50,38,0,[1]
45,3,11,9,2,2,0,4,1,0,0,50,38,1,[0]
49,2,15,10,2,6,0,4,1,0,0,50,38,1,[0]
40,2,11,9,2,5,0,4,1,0,0,40,38,1,[0]
24,2,11,9,2,2,0,4,1,0,0,60,25,1,[0]
52,2,3,2,2,4,0,4,1,0,0,56,25,1,[0]
40,2,11,9,2,11,0,2,1,0,0,43,38,0,[1]
25,0,15,10,2,10,0,2,1,0,0,40,38,0,[1]
32,4,9,13,2,11,0,4,1,0,0,47,38,0,[1]
40,2,12,14,4,3,1,4,0,0,0,40,38,1,[0]
36,5,12,2,1,0,0,1,0,24351,3465,57,7,1,[0]
42,4,14,14,5,11,5,0,0,45296,114,39,7,0,[1]
58,4,5,7,3,13,3,1,0,38200,2651,3,0,0,[1]
74,5,9,10,6,11,2,2,0,49221,414,85,34,0,[1]
45,4,9,13,2,3,0,4,1,0,0,50,38,0,[1]
58,4,15,10,2,4,0,4,1,0,0,35,38,0,[1]
34,2,9,13,2,9,5,4,0,0,0,40,38,0,[1]
40,3,12,14,2,9,0,2,1,0,0,55,37,0,[1]
35,2,11,9,2,2,0,4,1,0,0,45,38,1,[0]
54,2,7,12,2,11,0,4,1,0,0,45,38,0,[1]
71,6,12,2,1,7,5,2,0,27440,3396,79,4,0,[1]
35,0,0,10,1,11,3,1,1,18761,2716,76,28,0,[1]
42,2,7,12,2,11,0,4,1,0,0,55,38,1,[0]
49,2,15,10,0,9,1,4,1,0,0,45,38,1,[0]
36,2,9,13,2,12,0,4,1,3103,0,42,38,1,[0]
34,2,11,9,0,0,1,2,1,0,0,42,38,0,[1]
32,2,9,13,2,3,0,4,1,0,0,40,38,0,[1]
44,0,15,10,2,2,0,4,1,0,0,40,38,0,[1]
34,2,9,13,4,3,1,4,1,0,0,40,38,1,[0]
42,1,11,9,2,4,0,4,1,0,0,40,7,0,[1]
53,1,9,14,1,10,5,0,0,60861,3942,91,3,1,[0]
29,2,15,10,2,2,0,4,1,0,0,56,38,0,[1]
47,2,15,10,4,2,1,4,1,0,0,40,38,1,[0]
27,6,5,11,4,4,0,2,0,67679,2670,66,14,0,[1]
47,2,11,9,2,3,0,4,1,0,0,40,38,1,[0]
69,2,13,7,2,7,4,4,0,57254,3387,82,1,1,[0]
81,2,11,16,4,8,1,1,0,21083,3889,56,38,0,[1]
49,2,15,10,2,11,5,4,0,0,0,40,38,1,[0]
41,2,0,6,2,0,5,4,0,0,0,30,38,0,[1]
52,2,1,7,2,2,0,4,1,0,0,40,38,1,[0]
21,5,8,5,4,6,5,0,0,15005,2487,29,19,0,[1]
35,2,15,10,2,2,0,4,1,0,0,52,38,0,[1]
22,4,4,6,5,6,2,2,1,88792,2408,62,20,1,[0]
26,2,12,14,4,9,3,1,0,0,0,40,29,1,[0]
78,6,0,4,1,8,4,0,0,21201,2862,42,33,0,[1]
59,2,6,5,2,13,0,4,1,0,0,60,38,1,[0]
74,2,11,9,6,0,1,4,1,0,2282,35,38,1,[0]
40,4,11,2,5,13,4,2,1,35898,450,25,22,0,[1]
40,5,4,1,4,9,2,2,1,12149,2873,31,20,0,[1]
39,0,15,10,2,0,0,2,1,0,0,40,38,0,[1]
41,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
81,4,9,14,3,2,5,3,1,54198,3411,38,3,1,[0]
26,2,9,13,4,9,1,4,0,0,0,40,38,1,[0]
46,3,11,7,0,9,0,1,0,75478,2792,92,19,1,[0]
37,4,14,15,2,9,0,4,1,0,0,50,38,1,[0]
61,2,11,9,2,12,0,4,1,0,0,40,38,1,[0]
65,1,10,5,2,1,1,1,1,44296,151,54,37,1,[0]
26,2,15,10,2,3,5,4,0,0,0,40,38,0,[1]
31,2,12,14,2,3,5,4,0,0,0,40,38,1,[0]
25,2,9,13,4,3,1,4,0,0,0,40,38,1,[0]
48,5,6,7,4,11,0,3,0,36904,1655,87,30,1,[0]
37,2,11,9,2,2,0,4,1,0,0,72,25,0,[1]
44,2,11,9,2,2,0,2,1,0,0,40,38,1,[0]
90,2,2,4,1,6,3,0,1,55295,1089,25,22,1,[0]
35,5,0,13,0,2,1,4,1,60060,2953,62,20,0,[1]
34,2,9,13,2,3,0,4,1,0,0,40,38,1,[0]
23,0,1,8,1,12,2,4,0,36573,4066,23,1,1,[0]
48,0,11,9,2,5,0,4,1,0,0,40,38,0,[1]
38,3,14,15,4,11,1,4,0,0,0,45,38,0,[1]
45,4,5,4,2,3,0,4,1,0,0,65,38,1,[0]
88,4,7,3,0,0,3,0,1,75631,3407,49,35,1,[0]
29,3,11,9,2,3,0,4,1,0,0,45,38,0,[1]
28,2,14,9,5,4,0,4,0,29406,3561,32,17,0,[1]
37,2,11,9,2,9,0,4,1,0,0,40,38,0,[1]
32,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
26,4,3,8,4,12,2,1,1,29388,2788,30,14,1,[0]
35,4,11,9,2,3,0,4,1,0,0,60,38,0,[1]
31,2,9,13,2,7,0,4,1,0,0,40,40,0,[1]
54,2,9,13,2,3,0,4,1,0,0,40,38,0,[1]
40,3,11,9,2,11,0,4,1,0,0,50,38,1,[0]
22,2,2,8,2,13,0,4,1,0,0,40,38,0,[1]
28,2,11,9,2,3,0,4,1,0,0,50,38,1,[0]
33,6,13,15,6,12,2,4,1,33471,3935,79,36,1,[0]
34,1,9,13,2,9,5,4,0,0,0,50,38,0,[1]
37,4,11,9,2,3,0,4,1,0,0,60,38,1,[0]
27,1,15,10,2,10,0,4,1,0,0,60,38,0,[1]
28,3,11,9,4,3,1,4,1,0,0,65,38,1,[0]
37,2,10,16,2,9,0,4,1,0,0,40,38,0,[1]
26,1,14,11,1,11,0,0,0,48521,428,86,18,1,[0]
46,1,2,14,1,13,4,3,0,99051,258,55,33,0,[1]
57,4,11,9,2,11,0,4,1,0,0,48,38,0,[1]
43,1,9,13,2,9,0,4,1,0,0,40,38,0,[1]
31,4,5,11,3,8,2,4,1,75421,2831,66,11,1,[0]
62,5,5,13,1,10,5,4,1,14555,1818,1,15,1,[0]
23,2,5,4,2,5,2,3,0,0,0,30,7,0,[1]
39,2,6,5,2,2,0,4,1,4386,0,55,25,0,[1]
33,3,14,5,1,1,3,2,0,1762,4332,94,9,1,[0]
31,4,15,10,2,11,0,2,1,0,0,60,38,1,[0]
30,2,9,13,4,12,1,4,0,0,0,40,38,1,[0]
68,4,10,16,2,9,0,4,1,0,0,50,1,0,[1]
71,3,4,3,3,3,2,4,1,49597,4030,87,0,0,[1]
29,4,8,11,4,4,1,4,1,0,0,75,38,0,[1]
38,0,9,13,2,9,0,4,1,0,0,40,38,1,[0]
34,3,12,16,2,2,3,4,0,39938,2924,44,5,0,[1]
45,2,15,10,2,6,0,4,1,0,0,44,38,1,[0]
40,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
71,3,1,15,0,7,0,1,0,45839,3422,20,11,0,[1]
54,4,7,12,3,1,5,2,0,63026,4179,82,27,0,[1]
87,3,8,14,1,2,2,1,0,76204,3731,60,40,0,[1]
32,4,2,8,2,2,0,4,1,0,0,70,38,1,[0]
47,2,11,15,2,8,0,3,0,83134,4310,74,1,1,[0]
73,3,4,6,6,1,5,1,1,58657,2302,1,35,1,[0]
38,1,9,13,4,10,1,4,0,4787,0,43,38,1,[0]
40,2,11,9,2,3,0,4,1,0,0,40,38,1,[0]
50,5,11,9,2,2,0,2,1,0,0,40,38,1,[0]
79,2,0,1,2,13,4,0,1,30312,3261,65,11,0,[1]
35,4,13,15,4,7,1,1,1,50491,547,72,30,1,[0]
34,2,9,13,2,3,0,4,1,0,0,70,38,0,[1]
38,2,9,13,2,3,0,4,1,0,0,60,38,0,[1]
59,2,11,9,2,11,0,4,1,0,0,48,38,0,[1]
41,2,11,9,2,2,0,4,1,0,0,40,38,0,[1]
35,2,11,9,2,5,0,4,1,0,0,48,38,1,[0]
32,1,9,13,2,9,0,4,1,0,0,50,38,0,[1]
23,3,8,5,4,2,2,2,0,1834,4324,64,18,1,[0]
28,2,9,13,2,3,0,4,1,0,0,40,38,1,[0]
29,1,15,10,2,7,0,4,1,0,0,40,38,0,[1]
71,3,0,11,4,13,3,3,1,76167,2375,87,28,1,[0]
51,6,4,6,0,9,3,1,0,96507,1917,10,38,1,[0]
43,2,11,9,2,3,0,4,1,0,0,40,38,1,[0]
45,2,12,14,4,0,1,1,0,0,0,40,29,0,[1]
20,1,10,1,6,10,0,0,0,33753,1444,80,14,1,[0]
37,2,9,13,2,9,0,4,1,0,0,65,38,1,[0]
66,3,3,11,1,0,2,1,1,70044,71,88,0,0,[1]
49,2,9,13,4,3,1,4,1,0,0,40,38,1,[0]
54,6,2,9,4,9,4,1,0,54069,3246,65,17,1,[0]
22,3,9,9,6,12,4,3,0,32847,662,71,33,0,[1]
84,5,1,14,0,4,1,3,0,88020,2724,7,21,0,[1]
73,6,2,6,1,9,4,2,0,47591,2786,7,20,0,[1]
29,5,1,12,0,4,2,0,1,23751,184,97,5,1,[0]
32,2,15,10,4,0,4,1,0,0,0,40,2,0,[1]
47,3,9,13,2,3,0,4,1,0,0,90,38,0,[1]
90,2,7,12,2,11,0,4,1,0,1825,50,38,1,[0]
62,0,5,4,0,9,0,4,0,31174,3848,79,10,1,[0]
33,5,3,13,6,6,3,1,0,66885,3180,19,10,0,[1]
23,2,0,6,2,7,0,4,1,0,1573,30,25,0,[1]
37,1,7,2,2,8,2,3,0,94113,1211,76,2,1,[0]
35,2,15,10,2,12,0,4,1,0,0,40,38,1,[0]
41,3,11,9,2,2,0,4,1,0,0,50,38,0,[1]
33,4,13,16,5,1,2,2,1,80320,672,61,17,1,[0]
53,3,4,5,5,13,5,0,1,10568,304,97,38,1,[0]
46,2,11,9,2,5,5,4,0,0,0,40,38,1,[0]
38,1,9,13,2,2,0,1,1,0,0,40,29,0,[1]
45,2,15,10,2,0,5,4,0,0,0,24,1,1,[0]
62,1,11,9,2,13,0,4,1,0,0,40,38,0,[1]
45,3,11,9,2,11,5,4,0,0,0,50,38,0,[1]
83,0,2,13,5,7,3,3,0,4935,3987,49,25,1,[0]
57,2,8,11,2,2,0,4,1,0,0,40,38,1,[0]
41,0,12,14,4,12,1,2,1,0,0,40,38,0,[1]
88,1,8,10,5,6,2,2,0,2365,4074,23,31,0,[1]
65,3,4,5,3,13,0,0,0,16453,2156,41,32,1,[0]
43,4,11,9,2,4,0,4,1,0,0,99,38,0,[1]
27,5,2,13,0,3,5,0,1,36957,2846,30,8,1,[0]
30,3,15,10,4,3,1,4,0,0,0,40,38,1,[0]
46,2,11,9,2,13,0,4,1,0,0,70,38,0,[1]
50,1,4,15,3,3,1,3,0,78807,4028,32,35,1,[0]
39,2,9,13,0,3,1,4,0,0,0,25,38,0,[1]
44,5,9,13,2,9,0,0,1,0,0,38,38,1,[0]
17,2,8,15,6,8,5,4,0,4849,287,57,2,1,[0]
89,5,8,9,3,13,3,2,0,33936,2805,68,36,1,[0]
39,2,15,10,2,3,0,4,1,0,0,40,38,0,[1]
41,2,11,9,2,2,0,4,1,0,0,40,38,0,[1]
47,4,10,16,2,9,0,4,1,0,0,35,38,1,[0]
43,3,15,10,2,3,0,4,1,0,0,70,38,1,[0]
50,2,12,14,0,11,1,4,0,0,1590,45,38,0,[1]
39,2,9,13,2,11,0,4,1,0,0,45,38,1,[0]
26,1,9,13,2,10,0,4,1,0,0,43,38,0,[1]
56,2,4,3,2,6,0,4,1,0,0,40,31,1,[0]
62,0,13,16,0,13,3,4,1,94100,560,73,30,0,[1]
55,4,5,16,1,12,1,3,0,79168,4211,11,11,1,[0]
18,6,2,7,2,10,3,4,0,14827,710,9,18,1,[0]
62,2,8,10,1,4,3,3,0,39722,3653,27,29,1,[0]
37,2,7,14,4,10,1,0,0,27340,2996,17,14,0,[1]
