age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
42,2,9,13,2,3,0,4,1,0,0,40,38,1,[0]
69,2,10,10,2,7,3,4,1,31962,621,16,12,1,[0]
70,1,15,1,4,6,1,1,1,56448,418,51,26,0,[1]
50,1,12,14,4,9,1,4,0,0,0,50,38,1,[0]
44,2,15,10,2,11,0,4,1,0,0,55,38,1,[0]
77,2,6,4,6,12,4,0,0,20736,1554,58,10,1,[0]
58,2,3,6,4,11,3,3,0,14407,2850,28,25,0,[1]
88,0,5,15,0,13,3,2,0,62855,910,28,1,0,[1]
70,2,11,9,2,5,0,4,1,0,2174,40,38,1,[0]
46,5,0,12,1,4,1,3,1,60409,3426,86,33,0,[1]
33,5,13,10,6,0,0,4,0,24030,2768,73,22,0,[1]
31,2,9,13,2,13,0,4,1,0,0,55,25,0,[1]
52,4,9,13,2,3,0,4,1,0,0,50,38,1,[0]
41,0,9,13,2,0,0,4,1,0,0,40,38,0,[1]
33,0,11,9,2,2,0,4,1,0,0,40,38,0,[1]
17,2,3,3,4,8,2,2,1,719,3541,73,24,1,[0]
62,0,2,15,2,13,0,0,1,36391,615,63,9,0,[1]
40,2,15,10,0,12,1,4,1,0,0,30,12,1,[0]
34,5,3,13,6,5,3,4,0,75610,1002,21,19,0,[1]
22,2,6,1,5,7,4,1,1,27363,3563,15,9,1,[0]
46,4,15,10,2,3,0,4,1,0,0,58,38,1,[0]
45,2,13,15,5,7,2,1,0,70657,1362,16,15,1,[0]
34,6,4,4,6,11,5,4,1,37362,73,83,17,0,[1]
45,4,11,9,2,11,0,1,1,0,0,50,34,1,[0]
20,0,5,7,6,13,3,0,1,87916,3416,68,16,0,[1]
33,5,12,8,0,11,5,1,1,79059,2616,1,10,1,[0]
86,0,2,15,6,3,4,3,1,55575,541,94,38,0,[1]
73,3,7,14,2,8,3,3,0,50543,2208,70,11,0,[1]
57,4,2,10,1,5,0,1,0,1581,3071,94,38,1,[0]
79,4,8,4,2,4,0,4,1,35058,4013,18,27,0,[1]
76,6,11,7,0,1,0,0,0,69592,3750,15,33,0,[1]
17,2,6,6,1,4,1,4,1,55950,1385,60,35,1,[0]
52,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
27,6,6,12,0,13,3,1,1,7529,349,41,8,0,[1]
56,4,7,5,5,5,2,3,1,69669,958,86,39,0,[1]
35,6,4,4,3,1,4,3,0,75480,2540,17,3,1,[0]
43,2,9,13,2,3,0,1,1,0,0,50,38,1,[0]
55,1,8,14,4,13,4,3,0,14333,907,79,23,1,[0]
75,4,9,13,6,9,4,4,1,0,0,48,38,1,[0]
44,2,9,13,4,11,1,4,1,0,0,45,38,0,[1]
70,4,12,2,1,9,5,1,1,48770,1497,88,29,1,[0]
37,0,15,12,6,13,0,2,1,27503,3041,64,8,0,[1]
87,4,2,9,5,7,3,0,1,44620,2344,72,34,0,[1]
21,4,1,1,3,0,3,1,1,69683,1005,59,31,1,[0]
36,2,14,10,6,1,3,4,0,19524,2329,98,0,1,[0]
38,2,15,10,2,12,0,4,1,0,0,45,38,0,[1]
73,5,6,6,0,8,3,3,1,36506,1812,91,23,0,[1]
42,6,0,8,4,1,5,3,1,44350,942,21,9,1,[0]
59,5,10,16,6,12,5,1,0,86995,3525,54,22,1,[0]
46,2,15,10,2,11,0,2,1,0,0,60,38,1,[0]
46,2,14,15,5,9,1,4,1,0,0,50,38,1,[0]
35,2,9,13,2,11,0,4,1,0,0,40,38,1,[0]
45,4,14,5,1,10,1,3,0,2748,3340,39,13,0,[1]
80,2,4,11,2,5,2,3,1,15050,1131,88,40,1,[0]
42,1,8,8,6,3,2,2,1,6555,3815,41,35,1,[0]
40,2,0,6,2,6,0,4,1,0,0,40,38,1,[0]
51,4,7,12,0,3,4,4,0,0,0,99,38,0,[1]
44,2,9,13,4,7,1,4,1,0,0,40,38,1,[0]
48,3,7,5,4,7,0,2,0,94828,4352,99,8,1,[0]
40,1,9,13,0,9,4,0,0,0,0,40,38,0,[1]
46,5,5,15,6,2,0,2,0,32490,1348,22,38,0,[1]
27,6,9,16,6,4,4,0,1,8202,715,62,26,1,[0]
53,2,6,5,4,2,1,2,1,0,0,40,22,0,[1]
32,2,8,11,0,11,1,4,1,0,0,50,38,1,[0]
37,0,15,13,3,0,1,0,0,73010,2253,57,7,1,[0]
37,1,2,11,6,3,5,4,1,70797,3592,89,10,0,[1]
52,4,15,1,3,7,0,4,1,23611,2577,55,7,1,[0]
59,2,9,13,2,11,0,4,1,0,0,37,38,1,[0]
78,6,8,12,4,0,1,4,1,87140,2207,38,17,0,[1]
87,4,14,9,6,13,5,1,1,62298,3990,86,2,0,[1]
62,3,11,11,3,6,2,2,0,490,1113,43,36,1,[0]
26,2,14,15,4,9,1,4,1,0,0,40,38,1,[0]
36,4,15,10,2,9,5,4,0,0,0,4,38,0,[1]
38,2,11,9,2,6,0,4,1,0,0,48,38,1,[0]
27,3,6,4,0,1,5,2,0,84524,1824,55,25,0,[1]
18,6,11,12,1,9,0,4,0,20231,2149,62,28,0,[1]
48,2,11,9,2,6,0,4,1,0,0,60,38,1,[0]
33,5,4,5,0,10,2,2,0,22112,2698,36,13,1,[0]
45,2,12,14,2,3,0,4,1,0,0,65,38,1,[0]
31,5,9,2,4,0,2,1,1,57777,2679,39,27,1,[0]
80,2,6,15,3,5,2,0,1,60320,4176,75,3,1,[0]
31,2,9,13,2,12,0,4,1,0,0,43,38,1,[0]
23,6,1,12,6,8,3,2,1,45954,1749,99,6,1,[0]
25,2,10,16,5,7,2,0,1,56077,1764,18,39,0,[1]
56,3,4,12,6,10,5,1,0,49152,4119,48,10,1,[0]
35,0,11,9,2,2,0,4,1,0,0,40,38,1,[0]
51,2,11,9,2,12,0,4,1,0,0,40,38,0,[1]
44,2,15,10,2,2,0,4,1,0,0,45,38,0,[1]
72,2,1,2,3,4,4,1,1,58798,1695,97,31,0,[1]
85,6,1,16,2,11,5,3,1,79500,2275,46,24,0,[1]
48,0,11,9,2,0,0,4,1,0,0,40,38,1,[0]
50,2,9,13,2,3,0,4,1,0,0,40,38,1,[0]
20,2,11,9,2,2,0,4,1,3781,0,35,38,0,[1]
53,2,8,11,2,2,0,4,1,0,0,40,38,0,[1]
35,4,12,4,6,8,1,0,0,96591,3643,8,20,0,[1]
71,5,12,9,3,1,1,4,0,51262,2270,19,31,1,[0]
88,4,10,7,5,7,3,4,0,84816,3930,67,18,1,[0]
58,6,0,10,4,1,1,4,1,20880,4232,25,10,0,[1]
49,4,9,13,2,2,0,4,1,0,0,50,38,0,[1]
34,3,10,5,3,10,2,3,0,71431,3456,74,28,1,[0]
69,2,6,5,3,13,0,3,0,67159,2307,52,40,1,[0]
20,4,13,16,4,3,3,2,0,17421,2479,10,18,1,[0]
50,2,9,13,0,3,4,4,0,0,0,40,38,1,[0]
58,3,1,11,6,4,4,4,1,19978,2555,47,23,0,[1]
79,3,8,9,3,0,1,2,1,79424,3298,88,21,1,[0]
68,0,1,16,6,1,4,1,0,91300,1103,35,33,0,[1]
38,2,9,13,2,6,0,4,1,0,0,40,19,0,[1]
64,6,9,10,0,8,4,1,0,82431,997,32,12,1,[0]
21,3,8,1,3,3,3,4,0,5071,4024,56,19,0,[1]
33,3,15,5,2,6,3,1,1,89846,3466,46,19,0,[1]
83,1,3,6,2,12,5,3,0,86608,26,59,10,0,[1]
59,0,4,10,3,12,0,4,0,61507,1432,80,7,1,[0]
62,2,6,10,1,1,1,2,0,83536,4150,45,24,0,[1]
77,3,13,10,1,10,0,0,0,13186,2029,43,35,1,[0]
47,1,11,9,2,3,0,4,1,0,0,40,38,0,[1]
41,3,15,10,2,3,0,4,1,0,0,50,38,0,[1]
40,0,3,3,4,4,4,4,0,97548,1639,8,0,1,[0]
33,2,1,10,6,13,0,3,1,98609,1928,14,34,0,[1]
39,2,15,10,2,3,0,4,1,0,0,48,38,0,[1]
41,2,11,9,2,0,0,4,1,0,0,40,38,1,[0]
33,1,13,10,4,1,4,3,0,21238,2274,18,5,0,[1]
67,5,5,3,6,5,3,2,1,78150,3061,68,39,0,[1]
42,4,8,9,3,1,2,0,1,16316,795,99,0,1,[0]
51,2,9,13,0,3,4,4,1,0,0,40,38,1,[0]
53,0,2,9,1,1,4,2,0,8137,3514,86,29,0,[1]
83,3,11,10,4,7,4,3,1,98810,448,80,16,1,[0]
87,3,10,12,0,13,4,0,0,1462,2844,89,2,0,[1]
57,4,2,3,6,12,0,1,1,25370,3543,82,31,0,[1]
34,4,12,14,2,4,0,4,1,0,0,60,38,0,[1]
41,2,11,9,2,3,0,4,1,0,0,40,38,1,[0]
49,3,5,16,6,1,5,3,0,19174,291,74,5,1,[0]
84,4,14,15,0,9,1,3,0,99141,1506,5,30,1,[0]
62,4,2,6,6,7,0,3,0,73391,4125,79,7,0,[1]
46,2,9,13,2,11,0,4,1,0,0,40,38,0,[1]
36,1,9,13,2,0,5,4,0,0,0,40,38,1,[0]
33,4,9,13,2,11,0,4,1,0,0,45,38,1,[0]
53,3,4,2,2,4,3,1,1,36869,2532,62,4,0,[1]
38,2,9,13,2,0,0,4,1,0,0,45,38,1,[0]
87,1,13,6,0,11,3,3,0,4891,1487,31,37,1,[0]
90,1,10,15,5,9,4,2,0,93321,3824,51,36,1,[0]
53,1,4,9,5,7,2,4,0,31235,3756,28,10,1,[0]
46,3,5,11,2,3,0,1,0,24522,2851,65,4,1,[0]
50,3,11,9,2,11,0,4,1,0,0,48,38,1,[0]
53,4,3,4,2,13,1,4,0,15807,2066,66,24,0,[1]
31,3,10,3,6,13,0,2,1,80817,1497,6,34,0,[1]
61,0,15,9,3,6,3,2,1,75266,455,77,2,0,[1]
44,5,11,9,2,10,0,4,1,0,0,38,38,0,[1]
18,2,5,7,2,10,5,0,1,37508,2466,32,10,1,[0]
39,4,11,9,2,11,5,2,0,0,0,54,5,1,[0]
59,5,12,12,6,7,5,2,1,42459,129,22,4,0,[1]
27,3,6,2,2,12,1,0,1,23424,3060,49,12,0,[1]
49,0,14,13,5,1,0,3,0,43839,3425,72,31,1,[0]
63,0,15,10,2,12,0,4,1,0,0,18,38,1,[0]
33,1,8,6,1,3,0,0,1,89383,3461,1,33,0,[1]
55,0,10,15,1,9,5,0,1,66751,3510,21,40,1,[0]
50,2,8,11,2,4,0,1,1,0,0,40,38,1,[0]
55,2,15,10,2,13,0,4,1,0,0,6,38,1,[0]
54,1,4,13,4,4,5,4,0,30544,2520,20,18,0,[1]
31,4,7,12,2,7,5,4,0,0,0,35,38,1,[0]
34,2,4,15,4,2,3,3,0,54429,307,91,10,0,[1]
52,1,12,14,2,9,0,4,1,0,0,40,38,0,[1]
27,2,7,12,2,12,0,4,1,0,0,40,38,0,[1]
73,0,6,10,6,11,5,0,0,12184,2589,54,6,0,[1]
72,5,0,13,1,10,3,0,0,98052,868,92,24,0,[1]
82,0,13,11,3,5,2,2,1,31603,2732,9,4,1,[0]
33,2,8,11,2,6,0,4,1,0,0,50,38,0,[1]
35,2,9,2,5,12,1,2,1,53338,2837,28,37,0,[1]
89,5,7,16,0,6,0,2,1,86813,607,61,15,0,[1]
36,2,15,10,2,2,0,4,1,0,0,50,38,1,[0]
85,2,14,12,3,13,3,4,1,51881,2308,35,17,0,[1]
65,3,2,2,3,11,3,2,1,20541,2045,6,1,0,[1]
77,1,9,6,1,3,2,2,0,26859,3798,37,27,1,[0]
73,5,11,9,2,7,5,0,0,64946,1319,36,4,1,[0]
83,6,15,9,5,13,5,3,0,64638,1467,94,30,0,[1]
33,2,6,5,5,0,1,4,1,0,0,48,38,0,[1]
70,1,5,7,6,4,0,3,0,14679,319,34,39,0,[1]
60,1,12,2,4,4,5,4,1,88447,1136,2,9,0,[1]
67,1,9,13,2,3,0,4,1,0,0,20,38,0,[1]
24,6,2,4,2,2,3,2,0,79111,939,92,1,0,[1]
22,3,14,1,5,10,3,3,1,80552,2823,42,1,1,[0]
56,2,14,7,2,7,3,2,0,5442,2219,29,17,1,[0]
38,5,11,14,5,13,1,2,1,50080,3497,52,0,0,[1]
62,1,0,1,3,4,2,1,0,50665,4038,89,33,1,[0]
35,4,0,6,2,7,5,4,0,0,0,2,38,0,[1]
62,4,8,14,4,5,0,0,1,65468,988,84,32,1,[0]
39,2,15,10,2,11,0,4,1,0,0,55,38,1,[0]
38,4,11,9,2,2,0,4,1,4386,0,35,38,0,[1]
66,5,0,2,5,8,2,3,0,32632,1631,50,30,1,[0]
67,3,9,15,2,1,4,1,1,84166,1995,19,13,1,[0]
40,2,15,10,0,13,1,4,1,0,0,48,38,1,[0]
61,2,14,1,5,10,4,4,1,50692,900,58,37,1,[0]
47,6,10,11,5,6,4,2,1,17036,32,57,40,1,[0]
56,1,6,6,1,8,1,4,1,31005,4111,51,1,1,[0]
70,0,10,16,6,0,5,4,0,43998,3628,60,29,1,[0]
47,2,9,13,0,3,1,4,1,0,2258,40,38,1,[0]
21,5,8,8,2,11,3,4,0,62820,635,35,34,1,[0]
38,2,9,13,2,11,0,4,1,0,0,42,38,1,[0]
83,2,5,11,0,13,1,3,0,59650,3142,58,13,0,[1]
42,2,15,10,2,5,0,4,1,0,0,40,25,1,[0]
52,5,13,4,5,11,3,1,1,2540,3257,20,14,0,[1]
53,0,7,2,0,0,4,4,1,22385,3047,14,32,1,[0]
66,4,2,12,5,5,0,1,1,41396,46,39,40,1,[0]
41,2,11,9,2,11,0,4,1,0,0,40,38,1,[0]
43,2,11,9,0,3,4,4,0,0,0,47,38,1,[0]
38,1,15,10,2,9,0,4,1,0,0,44,38,0,[1]
42,2,9,13,0,9,4,4,1,0,653,50,38,1,[0]
21,4,8,9,6,1,4,2,1,81181,1840,12,33,1,[0]
45,2,7,12,2,2,0,4,1,0,0,40,38,0,[1]
45,3,7,1,2,5,3,4,0,53377,2069,36,14,1,[0]
44,2,11,9,2,2,0,2,1,0,0,40,38,1,[0]
37,2,11,9,2,2,0,4,1,0,0,45,38,1,[0]
35,5,9,13,2,3,0,4,1,0,0,40,38,1,[0]
89,4,3,15,1,13,5,2,0,9121,1182,36,4,0,[1]
35,1,12,14,4,9,1,4,1,0,0,60,38,1,[0]
22,4,9,16,4,10,3,2,0,59757,829,95,20,0,[1]
83,2,5,3,5,7,5,1,1,74726,2651,31,37,0,[1]
65,4,8,4,3,1,4,4,0,45892,3217,2,21,0,[1]
51,3,11,2,4,6,5,1,1,34813,610,22,37,0,[1]
73,1,15,4,5,7,0,2,1,73522,1932,58,15,0,[1]
28,3,5,6,1,7,3,0,1,52353,725,67,23,1,[0]
68,0,7,2,1,2,0,4,1,60161,4244,76,33,0,[1]
33,4,15,10,4,4,3,4,1,0,0,98,38,0,[1]
44,2,11,9,4,2,3,4,1,0,0,40,38,1,[0]
55,4,12,15,4,5,4,2,1,11101,3740,71,1,0,[1]
55,2,9,13,2,9,0,1,1,0,0,40,2,1,[0]
64,2,5,16,5,6,3,4,1,34348,1439,19,10,0,[1]
42,1,12,14,0,9,1,4,1,0,0,40,38,0,[1]
60,2,12,14,2,13,0,4,1,0,0,10,38,0,[1]
45,3,11,9,2,7,0,4,1,0,0,40,38,1,[0]
27,2,7,12,2,13,0,2,1,0,0,45,38,0,[1]
21,5,1,11,2,4,4,4,1,15927,272,37,35,1,[0]
67,6,3,9,6,1,0,4,1,50064,1878,79,33,0,[1]
50,2,15,10,2,6,0,4,1,4386,0,40,38,0,[1]
28,2,15,10,2,3,0,4,1,0,0,40,38,1,[0]
66,5,3,5,2,1,5,0,0,20280,2038,11,7,1,[0]
32,6,8,12,6,9,4,0,0,20691,4330,16,23,0,[1]
62,1,3,12,2,5,1,4,0,94014,4202,70,38,1,[0]
77,5,10,10,5,1,3,0,0,31341,3099,41,35,1,[0]
44,2,15,10,2,3,0,4,1,0,0,40,38,0,[1]
32,2,15,10,2,12,0,4,1,0,0,40,38,1,[0]
51,0,13,5,4,0,2,3,1,29179,4285,64,17,1,[0]
75,0,6,9,4,0,5,0,0,79235,2512,25,28,0,[1]
51,3,8,15,3,6,2,2,0,96006,907,52,26,1,[0]
28,0,7,1,4,2,2,3,0,46422,2017,9,21,0,[1]
21,0,11,11,6,2,1,2,1,28263,2293,10,25,0,[1]
53,2,15,10,4,3,1,4,1,0,0,40,38,0,[1]
82,3,13,12,1,7,0,0,1,10492,3600,99,6,0,[1]
46,1,10,6,2,2,0,1,1,14027,2886,6,31,0,[1]
26,2,12,14,4,9,3,1,0,0,0,40,29,1,[0]
79,1,1,1,3,7,2,2,1,20145,268,89,8,0,[1]
65,4,15,10,2,3,0,4,1,2290,0,40,38,0,[1]
37,3,9,13,2,2,0,4,1,0,0,60,38,0,[1]
32,2,15,10,4,6,2,4,1,0,0,55,6,0,[1]
42,2,15,10,2,0,0,2,1,0,0,40,38,0,[1]
29,0,9,16,4,8,5,1,1,33778,242,3,21,1,[0]
53,2,9,13,4,7,1,4,1,0,0,40,1,0,[1]
68,5,5,12,6,7,0,3,0,20070,303,57,19,0,[1]
38,4,15,14,5,5,1,3,1,55535,1423,3,22,1,[0]
64,5,12,9,6,0,3,0,0,14690,909,83,28,1,[0]
56,3,11,9,2,11,0,4,1,0,0,50,38,1,[0]
29,1,2,15,1,3,4,1,0,87929,568,21,40,0,[1]
70,3,9,13,2,3,0,4,1,0,0,40,38,0,[1]
48,2,0,6,2,0,5,4,0,0,0,40,38,0,[1]
35,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
27,0,8,1,0,6,2,4,1,17015,3837,75,35,1,[0]
60,4,4,16,3,5,0,1,0,70708,2723,31,20,0,[1]
23,3,12,12,5,12,5,2,0,55343,2847,57,9,1,[0]
35,2,7,12,2,11,0,4,1,0,0,60,38,0,[1]
65,0,3,12,2,8,2,1,0,97557,257,57,26,0,[1]
62,1,14,14,0,9,3,1,0,12091,1099,31,33,1,[0]
38,1,12,12,6,2,3,0,1,74993,2702,7,30,0,[1]
62,6,12,7,4,9,4,1,0,55493,978,9,2,0,[1]
32,3,9,1,3,10,3,3,0,2482,2690,39,19,0,[1]
50,5,3,6,1,12,2,3,1,29385,771,48,11,0,[1]
80,0,6,13,4,8,3,3,0,24775,3111,65,30,1,[0]
88,5,9,3,5,2,2,3,0,46692,2128,34,35,1,[0]
18,2,0,11,5,0,0,0,0,24837,3389,80,13,1,[0]
58,2,11,9,2,4,0,4,1,0,0,53,38,1,[0]
52,2,11,9,2,6,0,3,1,3781,0,40,3,0,[1]
56,2,15,10,2,0,5,4,0,0,0,35,38,1,[0]
51,0,12,15,6,5,4,0,1,57783,1510,17,1,1,[0]
19,5,9,6,5,5,1,4,0,51170,931,71,13,0,[1]
32,3,3,13,3,6,5,2,0,16832,2302,80,28,0,[1]
57,2,5,15,0,0,5,4,0,63237,2589,14,16,1,[0]
45,2,10,16,2,9,0,1,1,0,0,45,2,1,[0]
81,5,15,11,6,8,3,3,1,61020,1506,86,23,1,[0]
45,1,11,11,1,9,5,2,1,64969,4014,81,5,0,[1]
82,6,0,14,1,10,2,4,0,74245,4265,11,2,0,[1]
37,0,11,9,2,0,0,4,1,0,0,40,8,1,[0]
39,4,15,10,0,11,4,4,1,0,0,47,38,0,[1]
40,0,11,5,1,8,5,2,0,40247,3082,46,6,0,[1]
57,4,1,10,3,2,1,1,0,31271,1535,30,3,0,[1]
33,2,2,8,2,10,0,4,1,0,0,40,38,0,[1]
27,4,4,9,0,9,0,4,0,1069,3076,54,6,1,[0]
27,1,13,6,2,11,4,4,1,13059,2385,10,20,1,[0]
65,5,10,14,4,5,1,0,0,67764,1800,47,3,0,[1]
55,3,11,10,0,12,2,2,0,70401,326,9,7,0,[1]
32,2,9,13,2,0,2,4,1,0,0,40,29,1,[0]
78,2,7,8,4,8,4,4,1,60483,2074,7,4,0,[1]
87,0,13,7,4,8,1,0,1,20776,3646,64,31,0,[1]
70,0,15,11,1,10,4,1,0,85938,1084,12,36,0,[1]
52,2,11,9,2,6,0,4,1,2105,0,40,38,0,[1]
87,5,7,7,1,6,5,2,0,94250,3627,91,9,1,[0]
64,5,2,8,1,4,0,1,0,36314,2595,88,7,0,[1]
82,5,11,5,6,11,0,3,0,81479,870,23,35,0,[1]
60,2,13,11,4,2,0,0,0,49191,4112,97,28,0,[1]
54,4,4,12,0,12,3,4,1,57069,902,55,2,0,[1]
23,0,6,1,1,8,0,0,0,922,685,16,7,0,[1]
46,2,7,12,2,2,0,4,1,0,0,40,38,1,[0]
55,3,11,9,2,0,5,4,0,0,0,10,38,0,[1]
53,6,1,14,6,4,0,3,1,47050,522,97,37,1,[0]
80,5,0,5,6,2,0,0,0,52934,3968,51,36,0,[1]
45,2,11,9,2,2,0,4,1,0,0,50,38,0,[1]
80,5,15,13,3,12,2,0,1,29089,3449,30,28,0,[1]
85,6,2,13,6,10,1,2,0,97692,2444,78,17,0,[1]
43,3,0,6,0,4,0,4,0,82564,1512,32,24,0,[1]
47,2,15,10,2,12,0,4,1,0,0,40,38,0,[1]
70,3,1,14,3,9,3,3,0,77239,2136,30,40,0,[1]
41,2,15,10,2,11,0,4,1,0,0,40,38,0,[1]
31,0,13,11,2,7,3,3,1,3923,4143,81,37,0,[1]
30,1,4,9,1,11,4,1,0,82729,1031,6,12,0,[1]
51,2,9,13,2,9,0,4,1,0,0,40,38,1,[0]
89,4,11,2,6,8,5,2,1,77954,1122,7,25,0,[1]
50,2,5,9,5,13,2,2,1,13785,2070,84,40,0,[1]
32,2,8,11,2,9,5,4,0,0,0,40,38,1,[0]
34,0,10,16,4,9,1,4,0,0,0,99,38,0,[1]
31,0,11,4,0,1,1,4,1,65713,2489,84,5,1,[0]
68,6,0,4,2,1,4,4,0,41098,1046,49,18,1,[0]
43,4,9,13,2,4,0,4,1,0,0,70,38,1,[0]
80,5,14,6,3,5,3,3,1,89421,3028,73,15,0,[1]
72,2,6,5,2,11,0,4,1,0,0,16,38,0,[1]
30,0,9,8,3,13,0,1,0,20250,53,5,40,1,[0]
74,2,15,3,3,3,1,0,1,75241,221,4,7,0,[1]
55,2,0,6,2,2,0,2,1,0,0,40,38,1,[0]
71,4,11,9,2,4,0,0,1,0,0,35,38,0,[1]
36,5,5,3,4,6,1,3,1,16079,3028,90,8,1,[0]
85,4,4,3,5,6,4,0,0,95621,3032,23,15,0,[1]
47,2,5,4,2,2,0,4,1,0,0,40,21,1,[0]
18,2,15,9,2,7,1,4,0,50392,754,25,23,0,[1]
23,0,1,12,3,13,1,3,0,40057,4320,11,15,1,[0]
71,4,5,15,3,2,5,4,0,14172,3572,22,4,0,[1]
28,4,13,3,2,3,0,0,0,3480,2562,80,14,1,[0]
17,6,1,8,4,1,2,0,0,29840,1679,2,8,1,[0]
23,2,15,6,5,2,3,0,0,93915,3445,37,6,0,[1]
62,3,12,14,2,11,0,4,1,0,0,45,38,1,[0]
32,6,0,4,1,13,2,4,0,61859,183,60,8,0,[1]
39,2,9,13,2,11,0,4,1,0,0,55,38,0,[1]
33,6,11,12,0,1,3,1,1,29120,4197,13,1,1,[0]
18,0,14,4,4,0,5,2,0,40476,3575,62,29,1,[0]
51,2,14,7,4,4,1,1,1,13706,2092,6,15,1,[0]
48,2,11,9,2,2,0,4,1,0,0,44,38,1,[0]
87,4,0,15,3,8,2,3,1,6961,176,64,9,1,[0]
51,4,15,10,2,7,0,4,1,0,0,99,38,0,[1]
53,6,10,6,3,5,1,3,0,98335,1718,52,13,0,[1]
35,4,15,10,4,3,3,4,1,0,0,45,38,1,[0]
28,0,1,4,4,8,3,4,0,80419,570,20,33,0,[1]
33,5,5,7,0,8,1,1,1,93066,3075,36,13,0,[1]
46,3,9,13,2,11,0,4,1,0,0,55,38,0,[1]
31,6,6,16,4,13,4,2,1,65682,3683,15,13,1,[0]
89,3,10,12,6,7,2,4,0,23094,2784,16,36,1,[0]
60,0,15,10,2,2,0,4,1,0,0,40,38,1,[0]
25,2,13,5,3,2,1,4,0,93074,3166,46,28,1,[0]
37,5,9,11,6,13,1,0,0,79391,1834,63,15,0,[1]
39,2,11,11,5,3,4,3,1,2144,2289,63,32,0,[1]
52,3,10,12,3,8,2,1,1,18065,4100,47,39,1,[0]
49,6,13,2,0,3,2,3,1,73272,3886,99,30,1,[0]
44,2,15,10,0,13,3,4,1,0,1380,40,38,0,[1]
45,2,9,13,2,2,0,4,1,0,0,50,38,0,[1]
43,5,11,9,2,2,0,4,1,0,0,40,38,1,[0]
29,5,13,9,6,12,3,2,0,49923,223,3,5,1,[0]
74,4,6,4,1,2,2,2,0,90457,3813,39,17,1,[0]
51,1,12,14,2,9,0,4,1,0,0,40,38,1,[0]
62,1,9,14,5,3,1,3,1,36009,1296,48,8,1,[0]
48,1,8,3,6,6,0,0,0,11461,1785,74,23,1,[0]
50,0,9,13,0,9,1,4,1,0,0,60,38,1,[0]
88,0,10,1,3,0,4,1,0,30525,2668,15,38,1,[0]
45,2,11,9,2,11,5,4,0,0,0,35,38,0,[1]
69,0,14,11,6,11,3,4,0,63072,1842,19,16,0,[1]
37,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
