,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
4493,0,2,0,0,0,0,2,0,0,0,0,1,[0]
1160,0,1,1,0,0,0,6,0,0,0,0,1,[0]
4464,1,1,0,0,0,1,8,0,0,0,0,1,[0]
2015,1,1,2,1,0,1,3,0,0,0,0,1,[0]
3631,0,2,1,0,0,0,3,0,0,0,0,1,[0]
3474,0,2,0,1,2,0,9,0,0,0,0,1,[0]
4690,0,1,0,0,0,1,4,0,0,0,0,1,[0]
1079,0,3,0,5,0,0,1,0,0,0,0,1,[0]
4767,0,2,0,0,0,1,1,0,0,0,0,1,[0]
5893,0,2,1,0,0,1,2,0,0,0,0,1,[0]
4179,1,1,0,0,0,1,6,0,0,0,0,1,[0]
5208,0,2,3,0,0,0,2,0,0,0,0,1,[0]
2932,0,2,3,1,0,0,6,0,0,0,0,1,[0]
4894,0,1,1,0,0,1,3,0,0,0,0,1,[0]
1217,0,1,0,0,0,0,3,0,0,0,0,1,[0]
871,0,2,0,0,0,0,2,0,0,0,0,1,[0]
5088,0,1,1,0,0,1,7,0,0,0,0,1,[0]
6250,1,2,0,0,0,0,6,0,0,0,0,1,[0]
6430,0,1,0,1,0,0,1,0,0,0,0,1,[0]
2954,0,2,0,0,0,1,3,0,0,0,0,1,[0]
2401,0,1,3,0,0,1,10,0,0,0,0,1,[0]
2704,0,2,0,0,0,0,9,5,0,0,0,1,[0]
2320,0,2,0,0,1,0,2,0,0,0,0,1,[0]
1628,0,1,1,0,0,1,3,0,0,0,0,1,[0]
6301,1,1,1,2,0,0,5,0,0,0,0,1,[0]
4281,0,1,1,6,0,0,8,0,0,0,0,1,[0]
5722,0,2,1,0,0,0,2,0,0,0,0,1,[0]
1773,0,1,1,0,0,1,3,0,0,0,0,1,[0]
3037,0,1,0,0,0,0,2,0,0,0,0,1,[0]
2089,0,1,1,0,0,0,1,0,0,0,0,1,[0]
6504,0,1,1,0,0,0,4,0,0,0,0,1,[0]
4040,0,2,0,1,1,1,6,0,0,0,0,1,[0]
1002,1,1,0,0,0,0,7,0,0,0,0,1,[0]
4719,0,2,1,5,0,0,1,0,0,0,0,1,[0]
2967,1,3,0,0,0,1,1,0,0,0,0,1,[0]
3108,0,1,3,2,0,0,4,0,0,0,0,1,[0]
4575,0,1,0,0,0,1,5,0,0,0,0,1,[0]
5316,0,2,1,5,0,1,1,0,0,0,0,1,[0]
3400,0,2,0,0,0,1,5,0,0,0,0,1,[0]
3777,0,2,1,0,0,0,3,0,0,0,0,1,[0]
4115,0,1,1,5,0,0,2,0,0,0,0,1,[0]
901,0,2,0,1,0,0,5,0,0,0,0,1,[0]
4965,0,3,1,0,0,0,7,0,0,0,0,1,[0]
4146,1,1,1,0,0,1,5,0,0,0,0,1,[0]
874,0,1,0,0,0,1,2,0,0,0,0,1,[0]
2213,0,2,2,0,0,0,1,0,0,0,0,1,[0]
2661,0,1,2,0,0,0,2,0,0,0,0,1,[0]
1508,1,1,1,5,0,1,2,0,0,0,0,1,[0]
787,0,1,0,0,0,1,6,0,0,0,0,1,[0]
6643,0,2,0,0,0,1,5,0,0,0,0,1,[0]
5312,0,2,0,1,0,0,4,0,0,0,0,1,[0]
784,0,1,1,0,0,1,3,0,0,0,0,1,[0]
6146,0,1,1,4,0,1,4,0,0,0,0,1,[0]
5855,0,1,1,0,0,0,3,0,0,0,0,1,[0]
3501,0,1,1,1,0,1,4,0,0,0,0,1,[0]
3738,0,1,1,0,0,0,3,0,0,0,0,1,[0]
6776,0,3,2,0,0,1,1,0,0,0,0,1,[0]
654,0,2,1,0,0,0,1,0,0,0,0,1,[0]
5912,0,1,3,0,0,0,6,0,0,0,0,1,[0]
4092,0,1,1,0,0,1,1,9,0,0,0,1,[0]
6176,0,1,0,0,0,1,1,0,0,0,0,1,[0]
3505,0,1,0,0,0,1,5,0,0,0,0,1,[0]
3369,0,1,0,1,0,1,1,0,0,0,0,1,[0]
4165,0,1,0,4,0,0,4,0,0,0,0,1,[0]
1513,0,2,1,0,1,0,7,0,0,0,0,1,[0]
3463,0,1,1,0,0,0,6,0,0,0,0,1,[0]
2617,0,1,1,1,0,1,3,0,0,0,0,1,[0]
5302,0,1,0,0,0,1,5,0,0,0,0,1,[0]
3397,1,2,1,5,0,1,2,0,0,0,0,1,[0]
6636,0,2,1,0,0,1,2,0,0,0,0,1,[0]
553,0,3,1,0,0,1,1,0,0,0,0,1,[0]
2473,0,1,2,0,0,1,1,0,0,0,0,1,[0]
5678,0,2,0,0,2,0,7,0,0,0,0,1,[0]
6317,0,2,1,1,0,0,2,0,0,0,0,1,[0]
314,0,1,1,4,0,1,3,0,0,0,0,1,[0]
607,1,1,1,1,0,0,3,0,0,0,0,1,[0]
4013,0,1,0,0,0,0,2,0,0,0,0,1,[0]
1958,0,1,2,0,0,0,4,0,0,0,0,1,[0]
58,0,1,1,0,0,1,2,0,0,0,0,1,[0]
4089,0,1,1,0,0,0,3,0,0,0,0,1,[0]
4215,1,1,0,0,0,0,5,0,0,0,0,1,[0]
3903,0,1,3,4,0,0,3,0,0,0,0,1,[0]
6363,0,1,0,2,0,0,3,0,0,0,0,1,[0]
4442,0,2,0,0,1,1,7,0,0,0,0,1,[0]
5894,0,2,1,0,0,0,1,0,0,0,0,1,[0]
6845,0,1,0,0,0,1,5,0,0,0,0,1,[0]
6446,0,1,0,0,0,0,3,0,0,0,0,1,[0]
863,0,1,0,0,0,0,2,0,0,0,0,1,[0]
994,0,1,0,0,0,0,3,0,0,0,0,1,[0]
4784,0,1,2,1,0,1,1,0,0,0,0,1,[0]
3123,0,1,1,0,1,0,5,0,0,0,0,1,[0]
301,0,1,1,0,0,1,3,0,0,0,0,1,[0]
1759,0,1,2,0,0,1,4,0,0,0,0,1,[0]
6041,0,2,0,0,0,0,2,0,0,0,0,1,[0]
5680,0,1,0,4,1,0,9,0,0,0,0,1,[0]
3491,0,1,3,0,1,0,8,0,0,0,0,1,[0]
822,0,1,0,4,0,0,3,0,0,0,0,1,[0]
3976,0,1,2,5,0,0,1,0,0,0,0,1,[0]
4385,0,2,0,1,0,1,1,0,0,0,0,1,[0]
2402,1,1,0,0,0,1,8,0,0,0,0,1,[0]
662,0,1,0,0,0,1,2,0,0,0,0,1,[0]
2252,0,1,2,0,0,0,1,0,0,0,0,1,[0]
1326,0,2,1,1,0,1,1,0,0,0,0,1,[0]
840,0,1,3,0,0,0,3,0,0,0,0,1,[0]
44,0,1,0,4,1,0,8,0,0,0,0,1,[0]
5539,1,1,0,0,0,0,5,0,0,0,0,1,[0]
2623,1,1,2,0,2,0,9,0,0,0,0,1,[0]
6724,1,1,0,0,0,0,7,0,0,0,0,1,[0]
1909,0,1,3,0,0,0,6,0,0,0,0,1,[0]
900,0,1,0,0,0,1,5,0,0,0,0,1,[0]
2116,0,2,2,0,1,0,7,0,0,0,0,1,[0]
4278,0,1,0,0,0,1,6,0,0,0,0,1,[0]
1814,0,1,1,4,0,0,5,0,0,0,0,1,[0]
1558,1,1,0,0,0,0,7,0,0,0,0,1,[0]
4032,0,1,1,0,0,1,1,0,0,0,0,1,[0]
1683,0,1,1,0,0,0,4,0,0,0,0,1,[0]
3710,0,2,1,0,0,1,3,0,0,0,0,1,[0]
4643,0,1,1,0,0,0,2,0,0,0,0,1,[0]
1837,1,1,2,0,0,0,6,0,0,0,0,1,[0]
4300,1,1,3,0,0,1,4,0,0,0,0,1,[0]
3703,0,1,1,0,0,1,2,0,0,0,0,1,[0]
6731,0,2,0,0,2,0,6,0,0,0,0,1,[0]
2407,0,2,0,1,0,1,9,0,0,0,0,1,[0]
1197,0,2,1,4,0,0,1,0,0,0,0,1,[0]
2685,0,2,3,1,0,1,1,0,0,0,0,1,[0]
4283,0,1,1,0,0,0,2,0,0,0,0,1,[0]
1162,0,1,0,0,0,1,2,0,0,0,0,1,[0]
5719,0,1,1,0,0,0,6,0,0,0,0,1,[0]
3316,0,1,0,1,0,0,6,0,0,0,0,1,[0]
6152,0,1,2,0,0,1,2,0,0,0,0,1,[0]
5664,0,1,1,4,0,1,5,0,0,0,0,1,[0]
4537,0,1,1,1,0,0,3,0,0,0,0,1,[0]
3144,0,2,0,5,1,0,4,0,0,0,0,1,[0]
4722,0,1,2,2,0,0,1,0,0,0,0,1,[0]
5368,0,1,0,0,0,1,4,0,0,0,0,1,[0]
4789,0,2,0,0,0,0,1,0,0,0,0,1,[0]
6069,1,1,0,1,0,0,3,0,0,0,0,1,[0]
4446,0,2,1,0,0,0,4,0,0,0,0,1,[0]
730,0,2,1,5,2,0,2,0,0,0,0,1,[0]
2610,1,1,1,0,0,1,5,0,0,0,0,1,[0]
67,0,1,1,0,0,0,6,0,0,0,0,1,[0]
179,1,2,3,1,0,1,3,9,0,0,0,1,[0]
5124,0,1,3,0,0,0,4,0,0,0,0,1,[0]
3210,0,1,0,0,0,1,1,0,0,0,0,1,[0]
2550,0,1,1,4,0,0,2,0,0,0,0,1,[0]
4307,0,1,2,0,0,0,10,0,0,0,0,1,[0]
4883,0,1,0,1,0,0,6,0,0,0,0,1,[0]
4141,0,1,1,5,0,1,2,0,0,0,0,1,[0]
3589,1,1,1,0,0,1,6,0,0,0,0,1,[0]
3708,0,1,0,0,0,1,4,0,0,0,0,1,[0]
6043,0,1,0,0,0,0,2,0,0,0,0,1,[0]
5283,0,1,3,0,0,0,5,0,0,0,0,1,[0]
5882,0,1,3,0,0,0,1,0,0,0,0,1,[0]
1041,1,3,1,5,0,0,1,0,0,0,0,1,[0]
2045,0,1,1,0,0,1,7,0,0,0,0,1,[0]
2850,0,1,0,0,0,1,5,0,0,0,0,1,[0]
1578,0,1,0,0,0,0,3,0,0,0,0,1,[0]
4586,0,1,0,0,0,1,1,0,0,0,0,1,[0]
4513,0,2,1,0,0,0,4,0,0,0,0,1,[0]
214,0,1,3,0,0,0,4,0,0,0,0,1,[0]
4081,0,2,1,0,0,0,1,0,0,0,0,1,[0]
6477,0,1,0,0,0,0,1,0,0,0,0,1,[0]
538,0,1,1,0,0,0,4,0,0,0,0,1,[0]
4924,0,2,0,5,0,1,2,0,0,0,0,1,[0]
2837,0,1,0,0,0,0,3,0,0,0,0,1,[0]
4371,1,1,1,0,0,0,9,0,0,0,0,1,[0]
6244,0,2,1,5,0,0,5,0,0,0,0,1,[0]
197,1,1,1,0,0,0,9,0,0,0,0,1,[0]
1897,0,2,1,4,0,1,1,0,0,0,0,1,[0]
5673,1,1,0,0,0,1,2,0,0,0,0,1,[0]
2441,0,2,1,0,0,1,1,0,0,0,0,1,[0]
799,0,3,0,0,0,1,7,0,0,0,0,1,[0]
2998,0,3,1,0,0,0,1,0,0,0,0,1,[0]
3080,0,1,3,0,0,0,3,0,0,0,0,1,[0]
222,0,1,0,4,1,1,9,0,0,0,0,1,[0]
1014,1,1,0,0,0,0,3,0,0,0,0,1,[0]
6840,0,1,2,0,0,1,9,0,0,0,0,1,[0]
3205,0,1,0,1,0,1,1,0,0,0,0,1,[0]
6106,0,2,0,0,0,0,6,0,0,0,0,1,[0]
181,0,1,1,0,0,0,4,0,0,0,0,1,[0]
2167,0,1,0,0,0,1,6,0,0,0,0,1,[0]
1651,0,2,0,6,0,0,2,0,0,0,0,1,[0]
1328,0,2,3,1,0,0,1,0,0,0,0,1,[0]
6678,0,1,0,0,0,1,6,0,0,0,0,1,[0]
3755,0,1,1,0,0,0,6,0,0,0,0,1,[0]
6229,0,2,1,1,0,0,1,0,0,0,0,1,[0]
1422,0,1,2,0,0,1,1,0,0,0,0,1,[0]
4437,0,1,0,1,1,0,5,0,0,0,0,1,[0]
3005,0,1,1,0,0,1,3,0,0,0,0,1,[0]
2097,0,0,0,0,0,0,3,0,0,0,0,1,[0]
1056,1,1,0,0,0,0,5,0,0,0,0,1,[0]
3906,1,2,1,0,0,1,1,0,0,0,0,1,[0]
2445,0,1,1,0,0,0,3,0,0,0,0,1,[0]
1584,0,1,0,0,0,1,2,0,0,0,0,1,[0]
4319,1,1,0,0,0,0,3,0,0,0,0,1,[0]
3886,1,1,1,0,0,1,5,0,0,0,0,1,[0]
4167,0,1,1,0,0,0,2,0,0,0,0,1,[0]
1990,1,1,0,0,0,1,8,0,0,0,0,1,[0]
4051,0,2,1,0,0,0,5,0,0,0,0,1,[0]
126,0,2,1,1,0,1,2,0,0,0,0,1,[0]
440,0,2,0,0,0,0,3,0,0,0,0,1,[0]
506,0,1,1,0,0,0,1,0,0,0,0,1,[0]
1256,0,1,0,0,0,0,2,0,0,0,0,1,[0]
6502,0,1,0,0,0,1,6,0,0,0,0,1,[0]
4504,0,2,0,0,0,1,7,0,0,0,0,1,[0]
876,0,2,0,0,0,0,1,0,0,0,0,1,[0]
5965,0,0,0,0,0,0,3,0,0,0,0,1,[0]
2389,0,2,0,0,0,0,6,0,0,0,0,1,[0]
3128,0,1,1,0,0,0,4,0,0,0,0,1,[0]
1936,0,1,0,0,0,0,2,0,0,0,0,1,[0]
6769,0,2,0,0,1,0,4,0,0,0,0,1,[0]
5379,0,1,0,0,0,1,4,0,0,0,0,1,[0]
233,0,2,1,0,1,1,5,0,0,0,0,1,[0]
6153,0,1,1,4,0,1,4,0,0,0,0,1,[0]
6126,0,1,0,0,0,0,2,0,0,0,0,1,[0]
6522,0,1,2,2,0,1,5,0,0,0,0,1,[0]
1224,0,1,1,1,0,1,1,0,0,0,0,1,[0]
5975,0,1,2,0,0,0,7,0,0,0,0,1,[0]
5109,0,1,0,0,0,1,5,0,0,0,0,1,[0]
6094,0,2,0,0,1,0,8,0,0,0,0,1,[0]
4030,0,1,0,0,0,1,5,0,0,0,0,1,[0]
3496,0,2,0,0,0,0,1,0,0,0,0,1,[0]
5806,0,1,1,0,0,0,4,0,0,0,0,1,[0]
5042,0,2,1,0,1,1,3,0,0,0,0,1,[0]
4536,0,1,0,0,0,1,6,0,0,0,0,1,[0]
2868,0,2,0,1,0,0,4,0,0,0,0,1,[0]
5245,0,2,3,1,0,0,1,0,0,0,0,1,[0]
1190,1,2,1,0,0,0,1,0,0,0,0,1,[0]
6758,1,2,1,0,0,0,7,0,0,0,0,1,[0]
6269,0,2,0,0,1,0,4,0,0,0,0,1,[0]
3275,0,1,2,0,0,1,2,0,0,0,0,1,[0]
6725,0,1,0,6,0,0,1,0,0,0,0,1,[0]
5013,0,2,0,0,0,1,3,0,0,0,0,1,[0]
1416,0,2,1,5,1,1,4,0,0,0,0,1,[0]
6770,0,2,3,1,0,0,1,0,0,0,0,1,[0]
1072,0,1,1,0,0,1,2,0,0,0,0,1,[0]
5474,0,3,1,0,0,0,3,0,0,0,0,1,[0]
997,0,1,1,0,0,1,2,0,0,0,0,1,[0]
3132,0,1,0,0,0,1,2,0,0,0,0,1,[0]
6048,1,1,1,0,0,0,3,0,0,0,0,1,[0]
3977,0,2,0,0,0,0,6,0,0,0,0,1,[0]
6524,0,1,1,0,0,0,3,0,0,0,0,1,[0]
1987,0,0,1,0,0,0,2,0,0,0,0,1,[0]
217,1,1,0,0,0,0,4,0,0,0,0,1,[0]
1447,1,1,0,0,0,0,4,0,0,0,0,1,[0]
4339,0,1,1,0,0,1,1,0,0,0,0,1,[0]
3291,0,2,1,1,0,1,1,0,0,0,0,1,[0]
4324,0,1,1,0,0,0,3,0,0,0,0,1,[0]
5229,1,1,1,0,0,1,4,0,0,0,0,1,[0]
2461,1,1,0,0,1,0,6,0,0,0,0,1,[0]
3867,0,0,1,0,0,1,5,0,0,0,0,1,[0]
2126,0,2,0,0,0,1,1,0,0,0,0,1,[0]
3191,0,1,0,6,0,0,7,1,0,0,0,1,[0]
4876,0,1,0,6,0,0,6,0,0,0,0,1,[0]
6788,1,1,0,0,0,0,3,0,0,0,0,1,[0]
5291,0,1,1,0,0,1,3,0,0,0,0,1,[0]
684,0,1,1,0,0,0,2,0,0,0,0,1,[0]
3399,1,0,0,0,0,0,8,0,0,0,0,1,[0]
1005,0,1,0,0,0,0,3,0,0,0,0,1,[0]
22,0,1,2,0,0,0,4,0,0,0,0,1,[0]
6137,0,2,3,1,0,0,1,0,0,0,0,1,[0]
2495,0,2,0,0,0,1,5,0,0,0,0,1,[0]
4907,1,2,1,0,0,0,9,0,0,0,0,1,[0]
273,0,1,0,0,0,1,4,0,0,0,0,1,[0]
359,1,2,1,1,0,1,1,0,0,0,0,1,[0]
2893,0,1,1,0,0,1,2,0,0,0,0,1,[0]
1746,0,3,1,0,0,1,1,0,0,0,0,1,[0]
4834,0,1,2,0,0,0,4,0,0,0,0,1,[0]
6863,0,2,1,5,1,0,4,0,0,0,0,1,[0]
2363,0,1,1,0,0,0,2,0,0,0,0,1,[0]
5484,0,1,1,5,0,1,2,0,0,0,0,1,[0]
5579,0,1,1,0,0,1,1,0,0,0,0,1,[0]
1298,0,1,0,0,0,1,6,0,0,0,0,1,[0]
792,0,1,3,0,0,0,3,0,0,0,0,1,[0]
4228,0,0,1,0,0,1,3,9,0,0,0,1,[0]
5064,0,1,1,4,0,0,2,0,0,0,0,1,[0]
1915,0,1,1,0,0,0,1,0,0,0,0,1,[0]
4354,1,2,3,5,0,0,3,0,0,0,0,1,[0]
694,0,1,1,0,1,0,4,0,0,0,0,1,[0]
1536,0,2,1,0,0,0,4,0,0,0,0,1,[0]
5174,0,1,0,0,0,0,3,0,0,0,0,1,[0]
2472,0,1,0,0,0,0,1,0,0,0,0,1,[0]
3041,1,3,1,5,0,1,1,0,0,0,0,1,[0]
2192,0,2,0,0,2,0,7,0,0,0,0,1,[0]
3344,1,1,0,0,0,1,1,0,0,0,0,1,[0]
4282,0,1,3,1,0,0,2,0,0,0,0,1,[0]
6760,0,1,0,0,0,1,5,1,0,0,0,1,[0]
2253,1,1,2,2,0,1,3,0,0,0,0,1,[0]
2928,0,1,3,0,0,0,4,0,0,0,0,1,[0]
6478,1,1,0,0,0,1,4,0,0,0,0,1,[0]
4363,0,1,0,0,0,0,3,0,0,0,0,1,[0]
4268,0,3,0,0,2,0,8,0,0,0,0,1,[0]
5721,1,1,3,0,0,0,3,0,0,0,0,1,[0]
6288,0,1,0,0,0,1,6,0,0,0,0,1,[0]
2090,1,1,2,2,0,1,3,0,0,0,0,1,[0]
1998,0,2,0,0,0,0,4,0,0,0,0,1,[0]
6645,0,1,0,0,0,1,5,0,0,0,0,1,[0]
6593,1,1,0,0,0,0,4,0,0,0,0,1,[0]
3321,0,1,1,0,0,1,1,0,0,0,0,1,[0]
192,0,1,3,4,0,0,5,0,0,0,0,1,[0]
6751,0,1,1,2,0,1,1,0,0,0,0,1,[0]
6128,0,2,1,5,2,1,1,0,0,0,0,1,[0]
4221,0,1,1,0,0,0,2,0,0,0,0,1,[0]
3260,1,1,1,0,0,0,8,0,0,0,0,1,[0]
5744,0,1,2,0,0,0,10,0,0,0,0,1,[0]
3042,1,1,0,0,0,0,5,0,0,0,0,1,[0]
5729,0,1,3,1,0,0,1,0,0,0,0,1,[0]
6761,1,1,0,0,0,0,4,0,0,0,0,1,[0]
2874,0,1,1,0,0,1,7,0,0,0,0,1,[0]
2828,1,1,0,4,0,0,5,0,0,0,0,1,[0]
1893,0,1,1,0,0,1,2,0,0,0,0,1,[0]
2721,0,1,0,0,0,0,2,0,0,0,0,1,[0]
4530,1,1,0,0,0,0,5,0,0,0,0,1,[0]
1386,0,3,1,5,0,1,2,0,0,0,0,1,[0]
3249,0,1,3,0,0,1,2,0,0,0,0,1,[0]
5021,0,2,1,1,0,1,1,0,0,0,0,1,[0]
5364,0,2,1,1,0,0,6,0,0,0,0,1,[0]
3039,0,2,1,0,0,1,4,0,0,0,0,1,[0]
3991,0,2,0,0,2,0,7,0,0,0,0,1,[0]
3085,0,2,0,0,0,1,7,0,0,0,0,1,[0]
4421,0,3,0,1,3,0,8,0,0,0,0,1,[0]
4896,0,1,0,0,0,0,2,0,0,0,0,1,[0]
2397,0,1,1,0,1,1,4,0,0,0,0,1,[0]
6443,0,1,0,0,0,1,5,0,0,0,0,1,[0]
5750,0,1,3,0,0,0,4,0,0,0,0,1,[0]
1577,0,1,0,0,3,0,7,0,0,0,0,1,[0]
507,0,1,1,0,0,0,3,0,0,0,0,1,[0]
858,0,1,0,0,0,1,6,0,0,0,0,1,[0]
6650,1,1,0,0,0,1,5,0,0,0,0,1,[0]
5801,0,1,1,0,0,0,2,0,0,0,0,1,[0]
2575,0,2,0,0,0,0,1,0,0,0,0,1,[0]
2423,0,1,0,0,0,0,3,0,0,0,0,1,[0]
6235,0,1,0,0,0,0,3,0,0,0,0,1,[0]
1783,0,2,3,1,0,0,1,0,0,0,0,1,[0]
850,1,1,1,0,0,0,3,0,0,0,0,1,[0]
4364,1,1,0,0,0,1,5,0,0,0,0,1,[0]
4502,0,1,2,2,0,0,2,0,0,0,0,1,[0]
4113,1,1,0,0,0,0,2,0,0,0,0,1,[0]
1297,0,1,1,4,0,0,2,0,0,0,0,1,[0]
5557,0,1,0,0,0,0,3,0,0,0,0,1,[0]
6392,0,1,0,0,0,1,4,0,0,0,0,1,[0]
4515,0,1,1,0,0,0,4,0,0,0,0,1,[0]
639,0,1,3,0,0,1,9,0,0,0,0,1,[0]
1828,0,1,0,0,0,0,1,0,0,0,0,1,[0]
2488,1,2,1,0,0,0,1,0,0,0,0,1,[0]
288,0,1,1,0,0,1,3,0,0,0,0,1,[0]
6794,0,1,0,0,0,0,2,0,0,0,0,1,[0]
2968,1,2,0,0,1,0,10,0,0,0,0,1,[0]
2246,0,1,1,0,0,1,1,0,0,0,0,1,[0]
4864,0,1,1,4,0,1,4,0,0,0,0,1,[0]
3743,0,1,1,0,0,1,3,0,0,0,0,1,[0]
321,1,1,0,0,0,0,8,0,0,0,0,1,[0]
6491,0,1,1,0,0,1,1,0,0,0,0,1,[0]
2040,0,2,0,2,2,0,6,0,0,0,0,1,[0]
2398,0,2,0,0,0,0,2,0,0,0,0,1,[0]
1566,0,1,1,0,0,1,2,0,0,0,0,1,[0]
2255,0,2,1,1,0,1,1,0,0,0,0,1,[0]
686,0,1,1,0,0,1,1,0,0,0,0,1,[0]
3656,0,1,1,0,0,1,1,0,0,0,0,1,[0]
4758,0,1,0,0,0,0,3,0,0,0,0,1,[0]
6143,1,1,0,0,0,0,3,0,0,0,0,1,[0]
4848,0,1,1,0,0,1,2,0,0,0,0,1,[0]
4078,1,1,1,1,1,0,6,0,0,0,0,1,[0]
6865,0,1,0,0,0,1,2,0,0,0,0,1,[0]
1042,0,0,1,0,0,1,5,0,0,0,0,1,[0]
2165,0,2,1,4,0,0,2,0,0,0,0,1,[0]
344,1,1,0,0,0,0,5,0,0,0,0,1,[0]
6342,0,1,1,4,0,1,1,0,0,0,0,1,[0]
1351,0,2,0,1,0,1,1,0,0,0,0,1,[0]
4337,1,1,0,0,0,0,5,0,0,0,0,1,[0]
6373,0,1,1,1,0,1,4,0,0,0,0,1,[0]
1456,0,1,2,1,0,0,4,0,0,0,0,1,[0]
4598,0,2,1,5,0,0,1,0,0,0,0,1,[0]
3938,1,1,1,0,0,0,3,0,0,0,0,1,[0]
5703,0,1,3,1,0,1,1,0,0,0,0,1,[0]
2689,0,1,3,0,0,0,10,0,0,0,1,1,[0]
3675,0,1,1,0,0,0,6,0,0,0,0,1,[0]
6418,0,2,1,5,0,0,3,0,0,0,0,1,[0]
123,0,1,1,0,0,1,2,0,0,0,0,1,[0]
6291,0,1,1,0,1,0,5,0,0,0,0,1,[0]
5681,0,2,1,5,0,1,1,0,0,0,0,1,[0]
2745,0,1,1,0,0,0,3,0,0,0,0,1,[0]
275,0,2,1,0,0,0,2,0,0,0,0,1,[0]
40,0,1,1,1,0,1,2,0,0,0,0,1,[0]
6656,0,2,1,0,0,1,1,0,0,0,0,1,[0]
4181,0,1,1,0,0,0,2,0,0,0,0,1,[0]
5676,0,1,1,1,0,0,1,0,0,0,0,1,[0]
6765,0,1,0,0,1,0,4,0,0,0,0,1,[0]
2918,0,1,1,0,0,1,2,0,0,0,0,1,[0]
6561,0,2,0,0,2,0,3,0,0,0,0,1,[0]
2068,0,2,1,0,1,0,7,0,0,0,0,1,[0]
4793,0,2,1,5,0,0,4,0,0,0,0,1,[0]
2039,1,2,3,0,1,0,10,0,0,0,0,1,[0]
5404,0,1,1,0,0,0,4,0,0,0,0,1,[0]
2736,0,1,1,2,0,1,5,0,0,0,0,1,[0]
3216,0,1,1,0,0,1,3,0,0,0,0,1,[0]
5482,0,2,1,5,1,1,4,0,0,0,0,1,[0]
2656,0,1,0,0,0,1,5,0,0,0,0,1,[0]
5871,1,1,1,0,0,0,9,0,0,0,0,1,[0]
2105,0,1,0,0,0,0,2,0,0,0,0,1,[0]
1352,1,1,0,0,1,0,8,0,0,0,0,1,[0]
5954,1,1,1,0,0,0,8,0,0,0,0,1,[0]
6155,0,1,0,0,0,1,5,0,0,0,0,1,[0]
2652,0,1,2,0,0,1,1,0,0,0,0,1,[0]
518,0,2,2,0,0,1,1,0,0,0,0,1,[0]
