,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
2196,1,1,0,0,0,0,9,0,0,0,0,0,[1]
5797,0,1,0,0,0,0,8,0,0,0,0,0,[1]
5816,0,1,0,0,0,0,9,0,0,0,0,0,[1]
1586,0,1,0,0,0,1,7,0,0,0,0,0,[1]
4821,0,1,0,0,0,0,8,0,0,0,0,0,[1]
5228,0,1,0,0,0,0,4,0,0,0,0,0,[1]
820,0,1,0,0,0,1,9,0,0,0,0,0,[1]
4291,0,1,1,0,1,0,10,0,0,0,0,0,[1]
6744,0,1,0,0,0,0,4,0,0,0,0,0,[1]
644,1,2,1,0,0,0,3,0,0,0,0,0,[1]
1246,0,2,0,5,0,1,1,0,0,0,0,0,[1]
1475,1,1,0,0,0,1,3,0,0,0,0,0,[1]
1938,0,1,0,0,0,0,5,0,0,0,0,0,[1]
3660,0,1,0,0,0,0,5,0,0,0,0,0,[1]
2567,0,1,0,0,1,0,9,0,0,0,0,0,[1]
4994,0,1,0,0,0,1,9,0,0,0,0,0,[1]
1273,0,1,0,0,0,1,7,0,0,0,0,0,[1]
4029,0,1,0,0,0,0,5,0,0,0,0,0,[1]
4192,1,1,1,0,0,1,7,0,0,0,0,0,[1]
5953,0,1,1,0,0,1,10,0,0,0,0,0,[1]
5140,0,1,0,0,0,1,3,0,0,0,0,0,[1]
3806,1,1,1,0,0,0,2,0,0,0,0,0,[1]
4736,0,1,1,0,0,1,6,0,0,0,0,0,[1]
705,0,2,0,0,1,0,9,0,0,0,0,0,[1]
5164,0,1,0,0,0,1,3,0,0,0,0,0,[1]
4827,0,1,0,1,0,1,2,0,0,0,0,0,[1]
3488,1,1,1,1,0,0,7,0,0,0,0,0,[1]
2901,0,1,1,0,0,0,9,0,0,0,0,0,[1]
1825,0,1,0,0,0,1,7,0,0,0,0,0,[1]
1412,1,1,1,0,0,0,7,0,0,0,0,0,[1]
4166,0,1,0,0,0,0,7,0,0,0,0,0,[1]
4267,0,2,2,1,1,0,3,0,0,0,0,0,[1]
4958,0,1,0,0,0,1,8,0,0,0,0,0,[1]
5989,0,1,0,0,1,0,5,0,0,0,0,0,[1]
2827,0,1,0,0,1,0,10,0,0,0,0,0,[1]
4647,0,1,0,0,0,0,7,0,0,0,0,0,[1]
5705,0,1,0,0,0,0,6,0,0,0,0,0,[1]
6115,0,1,0,0,0,0,6,0,0,0,0,0,[1]
689,0,3,1,3,0,1,1,0,0,0,0,0,[1]
3768,0,1,1,0,1,0,7,0,0,0,0,0,[1]
4737,0,2,1,1,1,0,3,0,0,0,0,0,[1]
4288,0,1,0,1,0,0,3,0,0,0,0,0,[1]
6064,0,1,0,0,0,0,6,0,0,0,0,0,[1]
501,0,1,1,0,0,1,9,0,0,0,0,0,[1]
1862,0,1,0,0,0,1,7,0,0,0,0,0,[1]
1743,0,1,1,0,0,1,4,0,0,0,0,0,[1]
6454,0,1,0,0,0,0,10,0,0,0,0,0,[1]
5906,0,2,0,0,3,0,7,0,0,0,0,0,[1]
4516,0,1,0,0,0,1,7,0,0,0,0,0,[1]
3335,0,1,0,0,1,1,7,0,0,0,0,0,[1]
6046,0,2,1,5,0,1,3,0,0,0,0,0,[1]
4998,0,1,0,0,0,0,4,0,0,0,0,0,[1]
3769,1,1,0,0,0,0,6,0,0,0,0,0,[1]
5118,0,1,0,0,0,0,7,0,0,0,0,0,[1]
1785,0,1,1,0,0,1,5,0,0,0,0,0,[1]
5854,0,0,1,0,0,0,10,0,0,0,0,0,[1]
5122,0,1,1,0,0,1,10,0,0,0,0,0,[1]
3283,0,1,0,0,0,0,4,0,0,0,0,0,[1]
5693,0,1,1,0,1,0,6,0,0,0,0,0,[1]
3317,0,1,0,0,0,0,4,0,0,0,0,0,[1]
3851,0,1,0,0,0,1,7,0,0,0,0,0,[1]
5311,0,1,1,0,1,0,7,0,0,0,0,0,[1]
4026,1,1,2,0,0,0,3,0,0,0,0,0,[1]
337,0,1,2,0,0,1,8,0,0,0,0,0,[1]
2146,1,1,1,0,0,0,2,0,0,0,0,0,[1]
102,0,1,1,0,0,0,5,0,0,0,0,0,[1]
2563,0,1,0,0,0,0,5,0,0,0,0,0,[1]
1857,0,1,0,0,0,0,4,0,0,0,0,0,[1]
3347,0,1,1,0,0,1,5,0,0,0,0,0,[1]
5319,0,1,0,0,1,1,5,0,0,0,0,0,[1]
5248,0,1,0,0,0,0,5,0,0,0,0,0,[1]
5200,0,1,0,0,0,0,4,0,0,0,0,0,[1]
4206,0,1,1,0,0,1,5,0,0,0,0,0,[1]
1310,0,2,3,0,1,0,1,0,0,0,0,0,[1]
3244,0,1,0,1,0,0,4,0,0,0,0,0,[1]
4856,0,1,0,4,1,1,6,0,0,1,0,0,[1]
6378,0,1,1,0,0,0,9,0,0,0,0,0,[1]
2345,1,2,2,2,0,0,1,0,0,0,0,0,[1]
3862,0,1,0,0,0,0,4,0,0,0,0,0,[1]
783,0,1,0,0,2,0,10,0,0,0,0,0,[1]
3772,0,1,1,0,0,0,7,0,0,0,0,0,[1]
280,0,1,1,0,0,1,4,0,0,0,0,0,[1]
557,0,1,1,0,0,1,4,0,0,0,0,0,[1]
1669,0,1,0,0,0,1,7,0,0,0,0,0,[1]
3273,0,1,0,0,3,0,10,0,0,0,0,0,[1]
2948,0,1,0,0,0,1,3,0,0,0,0,0,[1]
1403,1,1,0,0,0,0,9,0,0,0,0,0,[1]
1396,0,1,0,0,0,0,7,0,0,0,0,0,[1]
1238,0,1,0,1,0,0,4,0,0,0,0,0,[1]
6638,1,1,1,0,0,1,8,0,0,0,0,0,[1]
5069,1,2,0,0,2,0,6,0,0,0,0,0,[1]
6175,0,1,2,0,1,0,7,0,0,0,0,0,[1]
537,0,1,0,0,0,0,5,0,0,0,0,0,[1]
2921,0,1,0,0,0,0,8,0,0,0,0,0,[1]
6520,0,1,0,0,0,1,7,0,0,0,0,0,[1]
4406,0,1,0,0,0,0,4,0,0,0,0,0,[1]
6681,0,0,0,0,0,0,4,0,0,0,0,0,[1]
566,0,1,0,1,0,1,2,0,0,0,0,0,[1]
3813,0,1,0,0,0,0,4,0,0,0,0,0,[1]
1198,0,1,0,0,0,0,5,0,0,0,0,0,[1]
246,0,1,2,0,0,1,8,0,0,0,0,0,[1]
3186,0,1,2,0,0,0,9,0,0,0,0,0,[1]
3993,0,1,0,0,0,0,7,0,0,0,0,0,[1]
6036,0,1,1,0,0,1,4,0,0,0,0,0,[1]
5613,0,1,0,0,0,0,4,0,0,0,0,0,[1]
5249,0,1,1,0,0,0,9,0,0,0,0,0,[1]
5625,0,2,1,0,0,0,8,0,0,0,0,0,[1]
5979,1,1,0,4,0,1,4,0,0,0,0,0,[1]
5738,0,1,0,4,0,0,7,0,0,0,0,0,[1]
6386,0,1,0,0,0,1,9,0,0,0,0,0,[1]
524,0,2,0,0,1,0,5,0,0,0,0,0,[1]
5869,0,1,3,0,0,0,2,0,0,0,0,0,[1]
5456,0,1,2,0,1,0,5,0,0,0,0,0,[1]
1729,0,1,1,0,0,0,7,0,0,0,0,0,[1]
5603,0,2,2,2,0,1,8,0,0,0,0,0,[1]
4581,0,1,0,0,0,0,5,0,0,0,0,0,[1]
976,0,2,0,0,1,0,3,0,0,0,0,0,[1]
3512,0,2,0,0,1,0,5,0,0,0,0,0,[1]
2202,0,1,1,0,0,1,6,0,0,0,0,0,[1]
2414,0,2,0,2,0,1,1,0,0,0,0,0,[1]
987,0,1,3,0,0,0,2,0,0,0,0,0,[1]
2364,0,2,0,0,0,1,2,0,0,0,0,0,[1]
6802,0,2,0,0,0,1,2,0,0,0,0,0,[1]
1621,0,2,1,2,0,1,3,0,0,0,0,0,[1]
3925,0,1,0,0,0,0,4,0,0,0,0,0,[1]
1039,0,1,1,0,0,1,8,0,0,0,0,0,[1]
4429,0,1,0,0,1,0,10,0,0,0,0,0,[1]
348,1,1,0,0,0,1,10,9,0,0,0,0,[1]
1833,0,1,0,0,2,1,10,0,0,0,0,0,[1]
2784,1,1,1,0,0,0,5,0,0,0,0,0,[1]
2663,0,1,0,0,0,1,3,0,0,0,0,0,[1]
5211,0,1,2,0,0,0,5,0,0,0,0,0,[1]
5206,1,1,1,0,0,0,6,0,0,0,0,0,[1]
5903,0,1,1,0,0,0,5,0,0,0,0,0,[1]
960,0,1,0,5,0,0,10,0,0,0,0,0,[1]
4788,0,1,0,0,0,0,8,0,0,0,0,0,[1]
1831,0,2,1,1,0,1,4,0,0,0,0,0,[1]
54,0,2,1,0,1,0,5,0,0,0,0,0,[1]
5028,1,3,0,3,0,0,1,0,0,0,0,0,[1]
1074,0,1,1,0,0,0,10,0,0,0,0,0,[1]
3668,0,1,0,0,0,0,7,0,0,0,0,0,[1]
2856,0,1,1,0,0,0,5,0,0,0,0,0,[1]
5820,0,3,0,0,0,1,8,0,0,0,0,0,[1]
5809,1,1,1,4,0,1,7,0,0,0,0,0,[1]
5833,0,2,0,5,0,1,1,0,0,0,0,0,[1]
3578,0,1,0,0,0,0,7,0,0,0,0,0,[1]
3642,0,1,0,0,0,0,5,0,0,0,0,0,[1]
3017,1,1,1,0,0,1,9,0,0,0,0,0,[1]
959,0,1,0,0,0,0,5,0,0,0,0,0,[1]
434,1,2,0,0,2,0,8,0,0,0,0,0,[1]
6024,1,1,0,0,0,0,9,0,0,0,0,0,[1]
1573,0,1,0,0,1,0,10,0,0,0,0,0,[1]
5709,1,1,1,0,0,0,5,0,0,0,0,0,[1]
6074,1,1,0,0,0,0,9,0,0,0,0,0,[1]
3826,0,1,0,0,0,0,6,0,0,0,0,0,[1]
2060,0,1,0,0,0,0,4,0,0,0,0,0,[1]
1709,0,2,2,0,0,1,6,0,0,0,0,0,[1]
2010,0,1,0,0,1,0,6,0,0,0,0,0,[1]
5644,0,0,2,0,0,0,3,0,0,0,0,0,[1]
1937,1,2,0,0,0,1,4,0,0,0,0,0,[1]
726,1,1,3,0,0,1,10,0,0,0,0,0,[1]
3920,0,1,1,0,1,0,9,0,0,0,0,0,[1]
3371,0,1,0,0,0,0,8,0,0,0,0,0,[1]
5049,0,1,1,0,0,0,8,0,0,0,0,0,[1]
5598,0,1,0,0,0,1,7,0,0,0,0,0,[1]
6884,0,1,0,0,0,0,7,0,0,0,0,0,[1]
1596,0,1,0,1,3,0,8,0,0,0,0,0,[1]
4341,0,1,0,0,0,0,5,0,0,0,0,0,[1]
5824,0,1,0,0,0,1,9,0,0,0,0,0,[1]
5839,1,2,2,2,0,0,1,0,0,0,0,0,[1]
2296,0,1,0,0,0,1,9,0,0,0,0,0,[1]
6192,0,1,0,0,1,0,6,0,0,0,0,0,[1]
2894,0,1,0,0,0,0,6,0,0,0,0,0,[1]
4714,1,1,2,1,0,0,2,0,0,0,0,0,[1]
735,0,1,3,0,0,1,4,0,0,0,0,0,[1]
894,0,1,1,0,0,0,5,0,0,0,0,0,[1]
5947,0,1,0,0,0,0,4,0,0,0,0,0,[1]
6140,0,1,0,0,1,0,9,0,0,0,0,0,[1]
1650,0,1,0,0,1,0,2,0,0,0,0,0,[1]
1296,0,1,0,1,0,1,2,0,0,0,0,0,[1]
2539,0,1,0,0,0,0,7,0,0,0,0,0,[1]
1796,0,1,0,0,0,0,9,0,0,0,0,0,[1]
5707,0,0,3,1,0,1,5,0,0,0,0,0,[1]
484,1,1,0,0,1,1,2,0,0,0,0,0,[1]
6295,0,1,0,0,0,0,7,0,0,0,0,0,[1]
4521,0,1,1,0,0,1,4,0,0,0,0,0,[1]
1560,0,1,3,0,0,0,9,0,0,0,0,0,[1]
6231,0,1,0,0,1,0,7,0,0,0,0,0,[1]
2733,0,1,0,0,0,0,9,0,0,0,0,0,[1]
3747,0,1,0,0,0,0,6,0,0,0,0,0,[1]
2032,0,1,0,0,0,0,7,0,0,0,0,0,[1]
6796,0,3,1,3,0,0,1,0,0,0,0,0,[1]
1850,0,1,0,0,0,0,4,0,0,0,0,0,[1]
6323,1,1,3,0,0,0,4,0,0,0,0,0,[1]
5237,0,1,0,0,0,1,3,0,0,0,0,0,[1]
6305,1,1,1,2,0,0,2,0,0,0,0,0,[1]
5581,0,1,0,0,0,0,6,0,0,0,0,0,[1]
1094,0,1,1,0,0,1,5,0,0,0,0,0,[1]
3847,1,1,0,0,0,1,10,1,0,0,0,0,[1]
6358,1,1,1,0,0,0,2,0,0,0,0,0,[1]
6673,0,1,0,0,0,0,7,0,0,0,0,0,[1]
3435,0,1,0,1,0,0,3,0,0,0,0,0,[1]
2854,0,1,0,0,0,0,10,0,0,0,0,0,[1]
86,1,0,1,0,0,0,7,0,0,0,0,0,[1]
4353,0,1,1,0,0,1,4,0,0,0,0,0,[1]
6302,0,1,1,0,0,1,4,0,0,0,0,0,[1]
2226,0,1,0,0,0,0,5,0,0,0,0,0,[1]
769,0,1,0,1,0,0,3,0,0,0,0,0,[1]
3,0,1,0,0,0,0,8,0,0,0,0,0,[1]
3876,0,1,1,0,0,1,4,0,0,0,0,0,[1]
5537,0,1,3,0,0,1,4,0,0,0,0,0,[1]
4367,0,1,0,0,0,0,4,0,0,0,0,0,[1]
5032,0,2,3,0,0,1,1,0,0,0,0,0,[1]
2615,0,1,0,0,0,0,7,0,0,0,0,0,[1]
5840,0,1,0,0,0,0,7,0,0,0,0,0,[1]
3828,0,0,1,0,0,0,3,0,0,0,0,0,[1]
133,1,0,0,0,0,0,10,0,0,0,0,0,[1]
2914,0,1,2,0,0,0,5,0,0,0,0,0,[1]
4399,0,1,0,0,0,0,5,0,0,0,0,0,[1]
3657,0,1,1,1,0,1,6,0,0,0,0,0,[1]
6370,0,1,0,4,0,0,9,0,0,0,0,0,[1]
3945,1,1,1,0,0,0,7,0,0,0,0,0,[1]
6171,0,1,0,0,1,0,9,0,0,0,0,0,[1]
5086,0,1,0,0,0,0,5,0,0,0,0,0,[1]
759,0,3,0,5,0,1,1,0,0,0,0,0,[1]
1715,0,1,2,1,1,0,9,0,0,0,0,0,[1]
4903,0,2,1,1,0,0,5,0,0,0,0,0,[1]
3392,0,1,1,1,2,0,10,0,0,0,0,0,[1]
5852,0,1,1,0,0,0,5,0,0,0,0,0,[1]
3493,0,2,0,0,0,0,9,0,0,0,0,0,[1]
5351,0,1,1,0,0,0,5,0,0,0,0,0,[1]
2821,0,1,0,0,0,0,8,0,0,0,0,0,[1]
6403,0,1,0,0,0,0,5,0,0,0,0,0,[1]
1603,0,1,0,0,0,0,7,0,0,0,0,0,[1]
2718,0,1,0,0,0,0,4,0,0,0,0,0,[1]
5544,0,1,1,0,0,1,5,0,0,0,0,0,[1]
330,1,1,0,0,0,0,6,0,0,0,0,0,[1]
4558,0,1,1,0,0,0,5,0,0,0,0,0,[1]
4320,0,1,0,1,1,1,6,0,0,0,0,0,[1]
663,0,1,0,0,0,0,10,0,0,0,0,0,[1]
1010,0,2,0,4,2,0,7,0,0,0,0,0,[1]
1141,1,1,1,0,0,0,5,0,0,0,0,0,[1]
2049,0,1,0,0,0,0,6,0,0,0,0,0,[1]
1140,0,1,0,0,0,0,7,0,0,0,0,0,[1]
6867,0,3,1,0,0,0,2,0,0,0,0,0,[1]
1533,0,2,1,5,1,0,6,0,0,0,0,0,[1]
6843,0,1,1,4,0,1,9,0,0,0,0,0,[1]
2625,0,1,1,0,0,0,5,0,0,0,0,0,[1]
749,0,2,0,0,1,0,6,0,0,0,0,0,[1]
2712,0,1,0,0,0,1,10,0,0,0,0,0,[1]
1301,0,3,0,5,1,0,9,0,0,0,0,0,[1]
478,0,2,2,0,2,0,3,0,0,0,0,0,[1]
657,0,1,0,0,0,0,7,0,0,0,0,0,[1]
4227,0,1,0,0,0,0,7,0,0,0,0,0,[1]
3534,0,1,0,0,0,0,4,0,0,0,0,0,[1]
2352,0,1,1,0,1,0,9,0,0,0,0,0,[1]
1919,0,1,0,3,0,0,7,0,0,0,0,0,[1]
5600,1,1,0,1,0,1,6,0,0,0,0,0,[1]
6562,0,1,1,0,0,0,5,0,0,0,0,0,[1]
364,0,1,0,1,0,1,3,0,0,0,0,0,[1]
898,1,1,1,0,0,0,6,0,0,0,0,0,[1]
6883,0,0,0,0,0,0,9,0,0,0,0,0,[1]
6049,0,1,0,1,0,0,8,0,0,0,0,0,[1]
1903,0,2,0,0,0,0,5,0,0,0,0,0,[1]
6254,0,2,1,0,1,0,4,0,0,0,0,0,[1]
4734,1,0,3,0,0,1,5,0,0,0,0,0,[1]
2922,0,2,0,0,1,1,2,0,0,0,0,0,[1]
2018,0,1,3,0,0,1,4,0,0,0,0,0,[1]
3803,0,2,0,0,1,0,3,0,0,0,0,0,[1]
6395,0,1,0,0,0,1,7,0,0,0,0,0,[1]
3612,0,3,0,0,0,1,5,0,0,0,0,0,[1]
2359,0,1,1,0,0,1,6,0,0,0,0,0,[1]
2133,0,2,0,4,0,1,5,0,0,0,0,0,[1]
1702,0,1,0,0,0,0,4,0,0,0,0,0,[1]
3601,0,1,1,0,0,1,4,0,0,0,0,0,[1]
2265,0,2,3,0,0,0,5,0,0,0,0,0,[1]
4460,0,1,0,0,0,1,9,0,0,0,0,0,[1]
534,0,2,1,5,0,0,6,0,0,0,0,0,[1]
1542,0,2,2,0,0,0,6,0,0,0,0,0,[1]
6613,1,1,1,1,0,1,6,0,0,0,0,0,[1]
5438,1,1,1,0,0,1,7,0,0,0,0,0,[1]
2416,0,1,0,1,0,0,10,0,0,0,0,0,[1]
619,1,2,1,0,0,0,6,0,0,0,0,0,[1]
216,0,1,0,0,0,0,9,0,0,0,0,0,[1]
6439,0,1,0,0,0,0,8,0,0,0,0,0,[1]
5937,0,1,0,0,0,0,8,0,0,0,0,0,[1]
6099,0,1,2,0,0,1,7,0,0,0,0,0,[1]
1521,0,1,3,0,0,0,2,0,0,0,0,0,[1]
4161,1,1,1,0,0,0,6,0,0,0,0,0,[1]
1752,0,1,0,0,0,1,3,0,0,0,0,0,[1]
4656,0,1,1,0,0,0,5,0,0,0,0,0,[1]
561,0,1,3,0,0,0,2,0,0,0,0,0,[1]
3382,0,2,0,1,0,1,5,1,0,0,0,0,[1]
1330,0,1,0,0,0,1,9,0,0,0,0,0,[1]
