,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
433,0,1,0,0,1,1,8,0,0,0,0,1,[1]
473,0,1,0,0,0,0,4,0,0,0,0,1,[1]
2229,0,0,1,0,0,0,6,0,0,0,0,1,[1]
2162,0,1,0,0,0,1,8,0,0,0,0,1,[1]
4709,0,1,0,1,0,1,8,0,0,0,0,1,[1]
6339,0,1,0,0,0,0,8,0,0,0,0,1,[1]
2711,0,1,0,0,0,0,8,0,0,0,0,1,[1]
28,0,1,0,0,0,0,10,0,0,0,0,1,[1]
5358,0,1,0,0,1,0,9,0,0,0,0,1,[1]
4934,0,0,0,0,0,0,4,0,0,0,0,1,[1]
552,0,1,1,0,1,0,6,0,0,0,0,1,[1]
3187,0,1,1,0,0,1,5,0,0,0,0,1,[1]
3489,0,1,0,0,0,0,7,0,0,0,0,1,[1]
6055,0,1,1,0,0,1,8,0,0,0,0,1,[1]
2054,0,1,1,0,1,0,9,0,0,0,0,1,[1]
3502,0,1,1,0,0,1,10,0,0,0,0,1,[1]
3477,0,2,0,0,2,0,8,0,0,0,0,1,[1]
3257,0,1,0,0,0,0,4,0,0,0,0,1,[1]
724,1,2,0,0,2,0,10,0,0,0,0,1,[1]
3835,0,1,0,0,1,0,8,0,0,0,0,1,[1]
4260,0,1,0,0,0,0,9,0,0,0,0,1,[1]
3162,0,1,0,1,0,0,10,0,0,0,0,1,[1]
79,0,1,0,0,0,1,7,0,0,0,0,1,[1]
5718,0,0,1,0,0,0,7,0,0,0,0,1,[1]
555,0,1,0,0,0,0,6,0,0,0,0,1,[1]
4580,0,1,1,0,0,0,8,0,0,0,0,1,[1]
4955,0,0,0,0,0,0,9,0,0,0,0,1,[1]
3722,0,1,0,1,0,1,2,0,0,0,0,1,[1]
1819,1,2,0,0,2,0,7,0,0,0,0,1,[1]
1749,0,1,0,0,0,1,8,0,0,0,0,1,[1]
5904,0,1,0,0,1,0,7,0,0,0,0,1,[1]
5655,0,1,0,0,0,0,7,0,0,0,0,1,[1]
2852,0,1,0,4,3,1,8,0,0,0,0,1,[1]
627,0,1,0,0,2,0,10,0,0,0,0,1,[1]
5760,0,1,2,0,0,0,6,0,0,0,0,1,[1]
5285,1,1,1,1,1,0,10,0,0,0,0,1,[1]
4846,0,1,0,0,1,0,9,0,0,0,0,1,[1]
6620,0,1,0,0,0,0,7,0,0,0,0,1,[1]
166,0,1,0,5,0,1,6,0,0,0,0,1,[1]
3817,0,1,0,0,1,1,10,0,0,0,0,1,[1]
1790,0,1,1,0,0,1,8,0,0,0,0,1,[1]
2247,0,1,1,1,0,1,8,0,0,0,0,1,[1]
1515,0,1,0,0,1,0,10,0,0,0,0,1,[1]
1379,0,1,0,0,0,0,7,0,0,0,0,1,[1]
5938,0,1,0,0,2,0,7,0,0,0,0,1,[1]
1615,1,1,1,0,0,0,6,0,0,0,0,1,[1]
4687,0,1,0,2,0,0,6,0,0,0,0,1,[1]
3599,0,1,0,0,0,0,6,0,0,0,0,1,[1]
3679,0,1,0,0,1,0,9,0,0,0,0,1,[1]
2048,0,1,0,0,0,0,9,0,0,0,0,1,[1]
1253,0,0,0,0,0,0,8,0,0,0,0,1,[1]
2640,0,1,0,0,1,1,6,0,0,0,0,1,[1]
4198,0,1,0,0,2,0,10,0,0,0,0,1,[1]
5242,0,3,1,0,1,0,10,0,0,0,0,1,[1]
1132,1,1,1,0,1,0,10,0,0,0,0,1,[1]
3697,0,1,2,0,0,1,7,0,0,0,0,1,[1]
331,0,1,0,0,1,0,9,0,0,0,0,1,[1]
1807,0,1,0,0,0,0,9,0,0,0,0,1,[1]
6075,0,1,0,0,1,0,5,0,0,0,0,1,[1]
3600,0,2,0,0,1,0,6,0,0,0,0,1,[1]
6710,0,2,0,0,3,0,10,0,0,0,0,1,[1]
6844,0,1,1,0,0,1,4,0,0,0,0,1,[1]
1723,0,1,0,0,1,0,10,0,0,0,0,1,[1]
3015,1,1,1,0,1,0,7,0,0,0,0,1,[1]
383,0,1,0,0,0,1,9,0,0,0,0,1,[1]
2565,0,1,1,0,0,0,5,0,0,0,0,1,[1]
1653,0,1,0,0,1,0,6,0,0,0,0,1,[1]
6059,0,1,0,0,0,1,7,0,0,0,0,1,[1]
4002,0,2,0,0,1,0,1,0,0,0,0,1,[1]
2684,1,1,0,0,0,1,7,0,0,0,0,1,[1]
125,1,1,1,0,1,0,4,0,0,0,0,1,[1]
5083,0,1,0,4,2,0,7,0,0,0,0,1,[1]
2262,1,1,0,4,1,1,7,0,0,0,0,1,[1]
4683,0,1,0,0,0,0,5,0,0,0,0,1,[1]
103,0,1,0,4,0,0,5,0,0,0,0,1,[1]
5794,0,1,1,0,0,0,9,0,0,0,0,1,[1]
4152,0,1,0,0,0,0,4,0,0,0,0,1,[1]
1289,0,1,0,0,1,1,9,0,0,0,0,1,[1]
2319,0,0,3,0,0,1,9,0,0,0,0,1,[1]
1657,0,1,1,0,0,0,8,0,0,0,0,1,[1]
5289,0,1,3,0,1,0,9,0,0,0,0,1,[1]
6203,0,1,1,0,0,1,5,0,0,0,0,1,[1]
2270,0,2,0,1,1,0,7,0,0,0,0,1,[1]
5875,0,2,3,0,1,0,1,0,0,0,0,1,[1]
5480,0,1,0,0,1,0,9,0,0,0,1,1,[1]
1242,0,1,0,6,0,0,9,0,0,0,0,1,[1]
4694,0,1,0,0,0,0,8,0,0,0,0,1,[1]
6498,1,1,0,0,0,0,6,0,0,0,0,1,[1]
2584,0,2,1,0,0,0,6,0,0,0,0,1,[1]
2651,0,1,0,0,2,0,9,0,0,0,0,1,[1]
4954,0,1,0,0,0,0,5,0,0,0,0,1,[1]
6468,0,0,0,0,0,0,6,0,0,0,0,1,[1]
1988,0,1,0,0,0,0,10,0,0,0,0,1,[1]
5720,0,1,0,0,2,0,10,0,0,0,0,1,[1]
6205,0,2,0,0,0,0,9,0,0,0,0,1,[1]
4659,1,1,1,0,2,0,10,0,0,0,0,1,[1]
6651,1,1,1,0,0,0,6,0,0,0,0,1,[1]
2908,0,1,0,0,1,0,10,0,0,0,0,1,[1]
2168,1,1,0,0,1,0,7,0,0,0,0,1,[1]
1676,0,1,0,0,0,0,8,0,0,0,0,1,[1]
1178,0,0,3,0,1,0,10,0,0,1,0,1,[1]
5190,0,1,0,0,1,0,5,0,0,0,0,1,[1]
2577,0,2,1,0,0,0,6,0,0,0,0,1,[1]
5233,0,1,0,0,0,0,9,0,0,0,0,1,[1]
2929,0,2,1,0,2,0,8,0,0,0,0,1,[1]
3178,0,1,2,0,0,1,10,9,0,0,0,1,[1]
4301,0,2,0,0,2,0,8,0,0,0,0,1,[1]
4185,0,1,0,0,0,0,10,0,0,0,0,1,[1]
4869,1,1,0,0,0,0,10,0,0,0,0,1,[1]
1620,0,1,0,0,0,0,7,0,0,0,0,1,[1]
2098,0,1,0,0,0,0,7,0,0,0,0,1,[1]
674,1,2,1,0,1,0,3,0,0,0,0,1,[1]
3834,0,1,0,0,0,0,6,0,0,0,0,1,[1]
910,1,1,2,0,0,1,7,0,0,0,0,1,[1]
4630,0,0,0,0,0,1,10,0,0,0,0,1,[1]
2654,0,1,1,0,0,0,8,0,0,0,0,1,[1]
3924,0,1,0,0,0,0,9,0,0,0,0,1,[1]
6072,1,1,3,0,0,0,7,0,0,0,0,1,[1]
3887,0,0,0,0,0,0,8,0,0,0,0,1,[1]
4108,0,1,0,0,1,0,9,0,0,0,0,1,[1]
4841,1,1,0,0,0,0,6,0,0,0,0,1,[1]
2646,0,1,3,0,0,1,4,9,0,0,0,1,[1]
2990,0,1,1,0,0,0,9,0,0,0,0,1,[1]
5606,0,1,0,0,0,0,4,0,0,0,0,1,[1]
3960,0,1,1,0,0,1,8,0,0,0,0,1,[1]
4995,0,2,1,0,2,0,6,0,0,0,0,1,[1]
5660,0,1,0,0,0,1,7,0,0,0,0,1,[1]
2878,0,1,0,0,0,1,10,0,0,0,0,1,[1]
2458,0,2,0,0,1,0,1,0,0,0,0,1,[1]
136,0,1,0,0,1,0,6,0,0,0,0,1,[1]
2209,0,1,1,2,1,1,9,0,0,0,0,1,[1]
4884,0,1,0,0,1,0,8,0,0,0,0,1,[1]
3957,0,1,0,0,2,0,10,0,0,0,0,1,[1]
1719,0,1,0,0,0,0,6,0,0,0,0,1,[1]
4086,0,1,0,0,0,1,9,0,0,0,0,1,[1]
6095,0,1,0,0,0,1,9,0,0,0,0,1,[1]
2506,0,1,0,0,0,0,7,0,0,0,0,1,[1]
3023,0,1,0,0,0,1,8,0,0,0,0,1,[1]
259,0,3,0,5,1,0,6,0,0,0,0,1,[1]
5185,0,1,2,0,0,0,8,0,0,0,0,1,[1]
1414,0,1,0,0,0,0,8,0,0,0,0,1,[1]
1518,0,2,0,1,1,0,1,0,0,0,0,1,[1]
1077,0,1,0,0,0,0,6,0,0,0,0,1,[1]
1331,0,1,0,0,2,0,10,0,0,0,0,1,[1]
3985,0,1,0,0,1,0,9,0,0,0,0,1,[1]
3983,0,1,0,0,1,0,10,0,0,0,0,1,[1]
3472,1,2,2,1,0,0,3,0,0,0,0,1,[1]
366,0,1,0,0,0,0,8,0,0,0,0,1,[1]
2866,0,1,1,1,1,0,8,0,0,0,0,1,[1]
496,0,2,1,5,0,0,7,0,0,0,0,1,[1]
6604,0,1,0,0,1,0,9,0,0,0,0,1,[1]
5376,0,1,3,0,0,0,2,0,0,0,0,1,[1]
3014,0,2,0,0,2,0,8,0,0,0,0,1,[1]
1637,0,1,0,0,0,1,3,0,0,0,0,1,[1]
2720,0,2,2,0,2,0,10,0,0,0,0,1,[1]
2751,0,1,0,0,0,0,4,0,0,0,0,1,[1]
1546,0,1,1,2,1,0,6,0,0,0,0,1,[1]
6556,0,1,0,0,0,1,7,0,0,0,0,1,[1]
808,0,0,0,0,0,1,7,0,0,0,0,1,[1]
6247,0,0,0,0,0,0,10,0,0,0,0,1,[1]
4414,0,1,1,0,0,0,9,0,0,0,0,1,[1]
3594,0,1,0,0,1,1,7,0,0,0,0,1,[1]
4868,0,1,0,4,0,0,7,0,0,0,0,1,[1]
2578,0,2,0,0,3,0,9,0,0,0,0,1,[1]
5361,0,1,0,0,1,0,10,0,0,0,0,1,[1]
2699,0,1,0,0,0,0,8,0,0,0,0,1,[1]
416,1,1,0,0,0,0,10,0,0,0,0,1,[1]
5548,0,1,2,0,0,0,6,0,0,0,0,1,[1]
3398,0,2,1,1,1,1,1,0,0,0,0,1,[1]
4154,0,0,0,0,0,0,10,0,0,0,0,1,[1]
5403,0,1,0,0,1,0,8,0,0,0,0,1,[1]
101,0,1,1,0,0,1,4,0,0,0,0,1,[1]
3295,0,1,0,0,0,0,8,0,0,0,0,1,[1]
5704,0,1,1,0,1,0,9,0,0,0,0,1,[1]
6683,0,1,0,0,2,0,10,0,0,0,0,1,[1]
6460,0,1,2,0,1,1,9,0,0,0,0,1,[1]
6662,0,1,0,0,0,1,3,9,0,0,0,1,[1]
4287,0,1,0,0,0,0,4,0,0,0,0,1,[1]
4147,0,2,0,0,0,0,5,0,0,0,0,1,[1]
5860,0,1,0,4,0,0,8,0,0,0,0,1,[1]
3951,0,1,0,0,1,0,9,0,0,0,0,1,[1]
1548,0,1,0,0,1,1,7,0,0,0,0,1,[1]
3304,0,1,1,0,0,0,5,0,0,0,0,1,[1]
4034,0,1,1,0,0,1,6,0,0,0,0,1,[1]
727,1,0,1,0,0,0,8,0,0,0,0,1,[1]
1377,0,1,0,0,0,0,7,0,0,0,0,1,[1]
3169,1,1,0,0,0,0,6,0,0,0,0,1,[1]
6499,0,1,0,0,1,0,9,0,0,0,0,1,[1]
1114,0,2,0,0,1,1,9,0,0,0,0,1,[1]
6717,0,1,0,0,0,0,6,0,0,0,0,1,[1]
81,0,1,0,0,1,0,7,0,0,0,0,1,[1]
1953,0,2,3,0,0,0,8,0,0,0,0,1,[1]
3698,0,1,0,0,0,0,8,0,1,0,0,1,[1]
3165,1,1,1,0,0,0,6,0,0,0,0,1,[1]
4297,0,1,0,0,2,0,9,0,0,0,0,1,[1]
1078,0,1,0,0,1,0,9,0,0,0,0,1,[1]
4317,0,1,0,0,1,0,7,0,0,0,0,1,[1]
756,0,1,0,0,0,0,5,0,0,0,0,1,[1]
4096,0,1,2,0,0,0,5,0,0,0,0,1,[1]
5915,0,1,0,0,1,1,7,0,0,0,0,1,[1]
6655,0,1,0,0,0,1,10,0,0,0,0,1,[1]
2150,0,1,0,5,0,1,2,0,0,0,0,1,[1]
3765,0,1,0,0,1,0,10,0,0,0,0,1,[1]
3868,1,2,0,0,1,1,6,0,0,0,0,1,[1]
2463,0,0,0,0,0,0,4,0,0,0,0,1,[1]
6437,0,1,1,0,0,0,8,0,0,0,0,1,[1]
5055,0,1,1,1,0,0,7,0,0,0,0,1,[1]
445,0,1,0,0,0,0,6,0,0,0,0,1,[1]
1399,0,2,1,1,0,1,2,9,0,0,0,1,[1]
6201,0,1,2,0,1,1,8,0,0,0,0,1,[1]
6037,1,1,0,0,1,1,9,0,0,0,0,1,[1]
3391,1,1,0,0,0,0,9,0,0,0,0,1,[1]
2130,0,1,0,0,1,0,6,0,0,0,0,1,[1]
1877,0,2,0,0,0,0,9,0,0,0,0,1,[1]
4825,0,0,0,0,0,0,7,0,0,0,0,1,[1]
2903,0,1,0,0,0,0,10,0,0,0,0,1,[1]
1750,0,1,1,0,1,1,7,0,0,0,0,1,[1]
5304,0,1,0,0,0,0,4,0,0,0,0,1,[1]
5277,0,3,2,1,0,1,1,9,0,0,0,1,[1]
82,0,1,1,0,0,0,8,0,0,0,0,1,[1]
196,0,2,1,3,1,0,5,0,0,0,0,1,[1]
5238,0,1,0,0,1,0,10,0,0,0,0,1,[1]
1304,0,2,1,0,2,0,6,0,0,0,0,1,[1]
3972,0,1,0,0,0,0,10,0,0,0,0,1,[1]
5509,0,1,0,0,0,0,6,0,0,0,0,1,[1]
6136,0,1,0,0,0,0,7,0,0,0,0,1,[1]
943,0,1,0,0,0,0,5,0,0,0,0,1,[1]
3831,0,1,0,6,0,1,1,0,0,0,0,1,[1]
870,0,1,0,0,0,0,7,0,0,0,0,1,[1]
4582,0,0,3,0,0,0,3,0,0,0,0,1,[1]
3239,0,1,0,0,3,0,8,0,0,0,0,1,[1]
342,0,1,0,0,0,1,10,0,0,0,0,1,[1]
3948,0,1,0,0,0,0,4,0,0,0,0,1,[1]
5494,0,1,1,0,0,0,10,0,0,0,0,1,[1]
5611,0,1,0,0,0,0,5,0,0,0,0,1,[1]
1745,0,1,0,0,1,0,8,0,0,0,0,1,[1]
2326,0,1,0,0,0,0,4,0,0,0,0,1,[1]
2723,0,1,0,0,0,0,8,0,0,0,0,1,[1]
453,0,0,0,0,0,0,10,0,0,0,0,1,[1]
587,0,1,0,0,0,0,5,0,0,0,0,1,[1]
559,0,1,0,0,1,0,10,0,0,0,0,1,[1]
4925,1,1,1,0,0,0,7,0,0,0,0,1,[1]
6876,0,1,0,0,2,0,10,0,0,0,0,1,[1]
6735,0,1,0,0,0,0,10,0,0,0,0,1,[1]
946,0,1,0,1,0,0,3,0,0,0,0,1,[1]
6486,0,1,0,0,0,0,9,0,0,0,0,1,[1]
4417,0,1,0,0,0,1,10,0,0,0,0,1,[1]
5831,0,1,0,0,1,0,6,0,0,0,0,1,[1]
2188,1,1,0,0,0,0,10,0,0,0,0,1,[1]
4815,0,2,1,4,0,1,3,0,0,0,0,1,[1]
4625,0,1,0,0,0,0,7,0,0,0,0,1,[1]
4814,0,1,0,0,0,0,7,0,0,0,0,1,[1]
4512,0,1,0,0,0,0,6,0,0,0,0,1,[1]
6167,0,1,0,0,0,0,10,0,0,0,0,1,[1]
6206,0,1,0,0,0,0,10,0,0,0,0,1,[1]
795,0,2,0,0,3,0,10,0,0,0,0,1,[1]
3721,0,1,0,0,0,0,4,0,0,0,0,1,[1]
3999,1,1,1,0,0,0,7,0,0,0,0,1,[1]
1424,0,1,0,0,1,1,10,0,0,0,0,1,[1]
3095,0,2,0,0,1,0,9,0,0,0,0,1,[1]
4679,0,1,0,0,0,0,6,0,0,0,0,1,[1]
2311,0,1,0,0,1,0,6,0,0,0,0,1,[1]
1357,0,2,1,5,0,1,3,0,0,0,0,1,[1]
589,0,1,2,0,0,0,5,0,0,0,0,1,[1]
2498,0,1,1,0,0,0,5,0,0,0,0,1,[1]
1228,0,1,1,0,0,0,8,0,0,0,0,1,[1]
6319,0,1,0,0,0,0,5,0,0,0,0,1,[1]
5081,1,1,1,0,0,0,2,0,0,0,0,1,[1]
6412,0,1,0,0,0,0,10,0,0,0,0,1,[1]
2344,0,1,0,0,0,0,8,0,0,0,0,1,[1]
3443,0,1,0,0,0,0,4,0,0,0,0,1,[1]
1091,0,1,0,0,0,0,6,0,0,0,0,1,[1]
5669,0,2,1,0,0,0,7,0,0,0,0,1,[1]
2606,0,1,0,0,0,0,9,0,0,0,0,1,[1]
1873,0,2,0,0,1,0,5,0,0,0,0,1,[1]
2038,0,2,0,0,0,1,2,0,0,0,0,1,[1]
4879,0,1,0,1,0,1,2,0,0,0,0,1,[1]
