,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
26605,0,2,11,9,4,9,1,4,1,0,0,2,38,0
2878,0,3,15,10,2,2,0,4,1,4,0,2,38,1
787,0,2,11,9,4,5,3,4,1,0,0,2,38,0
1922,0,2,8,11,4,11,3,4,0,0,0,1,38,0
715,0,2,11,9,4,6,1,4,1,0,0,3,38,0
42456,0,2,11,9,2,5,0,4,1,0,0,2,38,0
22935,0,5,9,13,0,9,1,4,1,4,0,2,38,0
40848,1,2,9,13,2,3,0,4,1,0,3,2,38,1
16302,1,2,4,3,0,6,1,2,1,0,0,2,38,0
20883,1,2,15,10,2,2,0,4,1,0,0,2,38,1
27304,0,2,15,10,0,7,1,4,0,0,3,2,38,0
42471,1,4,11,9,0,2,1,4,1,0,0,2,38,0
38667,1,2,11,9,5,6,4,4,1,0,0,2,38,0
12851,0,2,15,10,0,3,4,4,1,0,0,2,38,1
24815,0,2,9,13,2,9,0,4,1,0,0,2,38,0
21394,0,2,0,6,4,7,3,4,1,0,0,0,1,0
10393,0,2,9,13,4,6,1,4,1,0,0,3,38,0
25063,1,2,15,10,2,2,0,4,1,0,0,2,38,0
35140,1,2,9,13,0,3,2,4,1,0,0,2,38,0
17570,1,2,11,9,0,11,2,4,0,0,0,2,38,0
5464,0,2,3,2,2,7,0,4,1,0,0,2,25,0
42676,2,2,11,9,0,7,1,2,0,0,0,2,38,0
44748,0,2,9,13,2,3,0,4,1,0,0,3,38,1
9067,0,2,8,11,2,2,0,1,1,0,0,2,18,1
3568,0,2,11,9,0,0,4,4,0,0,0,2,38,0
12422,2,2,11,9,2,10,0,4,1,0,0,2,33,0
435,2,4,15,10,6,4,1,4,0,0,0,3,38,0
13905,1,2,14,15,0,7,1,4,1,4,0,3,38,1
26693,0,2,11,9,2,11,0,4,1,4,0,2,38,0
20361,0,2,15,10,4,0,2,4,0,0,0,1,38,0
22715,1,2,9,13,2,3,0,4,1,0,0,2,38,1
22605,1,2,11,9,2,13,0,4,1,0,0,2,38,0
41492,0,2,11,9,2,2,0,4,1,0,0,2,38,0
7038,0,2,11,9,4,4,1,4,1,0,0,1,38,0
44819,1,2,1,7,0,11,1,4,0,0,0,2,38,0
37858,1,2,9,13,4,3,1,4,0,4,0,2,38,0
26457,1,2,11,9,2,11,0,4,1,0,0,2,38,1
10304,1,4,11,9,2,11,0,4,1,0,0,2,38,0
19869,1,0,9,13,0,3,1,4,1,0,0,2,38,0
44291,1,2,11,9,2,5,0,4,1,0,0,2,38,1
41378,0,2,15,10,4,5,1,0,1,0,0,2,38,0
5130,0,2,11,9,4,6,3,4,1,0,0,2,38,0
41062,1,2,11,9,5,2,1,2,1,0,0,2,38,0
27406,1,4,9,13,2,11,0,4,1,0,0,2,38,0
43716,0,4,15,10,4,9,1,1,1,0,0,2,38,0
33676,0,5,12,14,2,9,0,4,1,0,0,3,38,1
20108,0,2,15,10,4,2,3,4,0,0,0,1,38,0
27241,0,2,8,11,2,0,0,4,1,4,0,2,38,0
14602,1,2,11,9,2,3,0,4,1,4,0,2,38,1
36086,1,2,8,11,2,2,0,4,1,4,0,2,38,0
6140,1,2,11,9,0,7,3,4,0,0,0,2,38,0
6944,0,2,15,10,4,7,3,4,0,0,0,0,38,0
16586,1,2,9,13,4,9,1,4,1,0,0,2,38,0
32986,0,2,7,12,3,11,3,2,0,0,0,1,38,0
26284,1,1,11,9,4,7,4,4,0,0,0,1,38,0
40807,0,2,15,10,4,9,1,4,0,0,0,2,38,0
31927,0,2,15,10,0,0,4,4,0,0,0,1,38,0
24231,0,2,11,9,4,11,3,4,1,0,0,2,38,0
14447,0,2,15,10,0,6,3,4,1,0,0,2,38,0
1136,0,2,11,9,2,13,0,4,1,0,0,2,38,0
28254,1,1,9,13,4,9,1,4,1,0,0,2,38,0
19383,2,4,11,9,6,7,1,4,0,0,0,1,38,0
22554,0,2,9,13,4,0,1,4,0,0,0,3,38,0
18751,1,4,15,10,2,4,0,4,1,0,0,2,38,0
15208,0,2,11,9,4,7,4,4,0,0,0,2,38,0
26609,0,2,15,10,4,0,1,4,0,0,0,1,38,0
26478,0,2,9,13,2,9,0,4,1,0,0,1,38,1
11235,1,2,9,13,2,3,0,4,1,0,0,2,38,1
30033,1,2,5,4,2,13,0,4,1,0,0,2,25,0
24882,0,2,15,10,4,7,3,4,0,0,0,1,38,0
36606,0,2,11,9,0,3,3,4,0,4,0,2,38,0
34106,0,0,9,13,4,3,2,1,0,0,0,2,38,0
5921,2,1,9,13,2,9,5,4,0,0,0,1,38,0
1698,0,2,15,10,2,4,0,4,1,0,0,4,38,0
33642,0,2,12,14,4,9,1,4,1,0,0,2,38,1
27504,1,2,11,9,2,13,0,2,1,0,0,2,38,1
30164,0,5,12,14,4,9,1,4,1,0,0,2,38,0
24809,3,2,11,9,2,2,0,4,1,4,0,2,6,1
34078,0,2,11,9,0,7,1,4,1,4,0,2,38,0
2038,1,2,11,9,2,11,0,4,1,0,0,3,38,0
9783,0,2,15,10,4,5,3,4,1,0,0,2,38,0
26789,0,2,2,8,2,2,0,4,1,0,0,2,12,0
41658,0,2,15,10,4,3,1,4,1,0,0,2,38,0
28074,1,5,1,7,0,13,4,4,0,0,0,2,38,0
6696,0,2,11,9,0,7,1,4,0,0,0,2,38,0
32589,1,2,3,2,2,6,0,4,1,0,0,2,25,0
28006,1,1,9,13,0,10,1,2,1,0,0,2,38,1
42377,0,2,2,8,4,7,3,4,1,0,0,1,38,0
19472,1,2,9,13,4,9,1,2,1,0,0,1,38,0
20905,0,2,8,11,2,0,5,4,0,0,0,1,38,0
26062,0,2,11,9,0,7,4,4,0,0,3,2,38,0
10878,2,2,9,13,2,3,0,4,1,0,0,2,38,0
5680,0,3,15,10,2,3,0,4,1,0,0,2,38,1
1597,1,2,7,12,2,3,0,4,1,0,0,2,38,1
23081,0,2,15,10,0,7,4,4,0,0,0,2,38,0
8691,0,2,11,9,4,13,3,4,1,0,0,2,38,0
470,2,2,0,6,6,7,4,4,0,0,0,1,38,0
43988,1,2,8,11,2,2,0,4,1,0,0,2,38,0
13701,0,2,1,7,4,7,2,4,0,0,0,1,38,0
12134,0,2,11,9,2,13,0,4,1,0,0,2,38,0
1654,0,2,11,9,2,2,0,4,1,0,0,2,38,0
25121,1,2,9,13,2,12,5,4,0,0,0,1,38,1
43433,1,2,9,13,2,11,0,2,1,0,0,2,38,1
30760,1,2,7,12,2,11,0,4,1,4,0,2,38,1
16134,2,2,9,13,2,0,0,4,1,4,0,1,38,1
32930,0,2,15,10,0,6,4,0,1,0,0,2,38,0
36428,1,2,9,13,2,3,0,4,1,0,0,2,38,0
30575,0,1,9,13,4,9,1,4,0,0,0,1,38,0
37572,0,2,11,9,4,2,1,4,1,0,0,2,38,0
12555,2,2,15,10,6,6,1,4,0,0,0,1,38,0
4175,1,3,11,9,2,3,0,4,1,4,0,2,38,1
21966,1,1,12,14,4,9,1,4,0,0,0,2,38,0
28836,0,2,11,9,2,6,0,2,1,0,0,2,38,1
6545,1,2,11,9,0,0,1,2,1,0,0,2,38,0
12821,1,2,8,11,2,2,0,4,1,0,0,2,38,0
16511,0,2,9,13,2,11,0,4,1,0,0,2,38,0
29682,2,2,5,4,2,2,0,4,1,4,0,2,38,0
7093,0,2,11,9,2,5,0,4,1,0,0,2,38,0
16657,1,1,11,9,2,13,0,4,1,0,0,3,38,0
21883,1,2,11,9,0,7,4,4,0,0,0,1,38,0
3625,0,2,8,11,4,7,4,4,0,0,0,0,38,0
25071,0,2,11,9,4,6,3,4,1,4,0,2,38,0
16892,0,2,15,10,4,11,1,2,0,0,0,1,38,0
43293,0,2,9,13,2,11,0,4,1,0,0,2,38,0
13955,1,1,15,10,0,3,1,4,0,0,0,2,38,0
35739,1,1,11,9,2,13,0,4,1,0,0,2,38,0
40504,0,4,11,9,2,13,0,4,1,0,0,2,38,0
40815,1,4,11,9,2,4,0,4,1,0,0,1,38,0
29160,1,2,11,9,2,7,0,1,1,0,0,2,29,0
43687,0,2,15,10,4,5,3,4,1,0,0,0,38,0
31186,0,2,9,13,4,0,3,4,0,0,0,2,38,0
15750,0,5,9,13,2,3,0,4,1,4,0,2,38,1
10228,1,2,11,9,0,0,1,4,1,0,0,2,38,0
36586,1,4,7,12,0,3,4,4,0,0,0,4,38,0
43465,0,2,9,13,4,9,3,4,1,0,0,2,38,0
17904,0,1,9,13,4,9,1,4,0,0,0,2,38,0
2956,0,1,11,9,2,13,0,4,1,0,0,2,38,0
14251,0,1,15,10,4,7,4,2,0,0,0,2,38,0
43245,0,2,15,10,2,5,0,4,1,0,0,1,38,0
18117,0,2,11,9,4,12,2,4,1,0,0,2,38,0
24737,1,2,11,9,0,13,1,4,1,0,0,3,38,0
7234,1,2,11,9,0,11,4,4,0,0,0,2,38,0
19086,1,4,9,13,2,9,5,4,0,0,0,1,38,1
4307,0,2,8,11,4,9,1,4,0,0,0,2,38,1
37339,0,2,0,6,4,2,1,4,1,0,0,2,32,0
6399,1,0,9,13,4,3,1,4,0,0,0,2,38,0
19948,0,2,11,9,4,5,3,4,1,0,0,1,38,0
23887,0,4,15,10,4,0,3,4,1,0,0,1,38,0
1866,1,2,11,9,2,2,0,4,1,0,0,2,38,0
13793,1,1,8,11,0,3,1,0,1,0,0,2,38,0
9603,1,0,9,13,2,0,0,1,1,0,3,2,29,1
4553,0,2,15,10,4,11,3,4,0,0,0,1,38,0
5150,0,2,15,10,5,0,1,4,1,0,0,2,38,0
42120,0,2,15,10,2,6,0,4,1,0,3,2,38,0
37895,0,1,9,13,2,12,0,4,1,0,0,2,38,1
37469,0,0,9,13,2,9,0,1,1,0,0,2,38,0
11964,1,5,12,14,4,2,1,4,1,0,0,4,38,0
9890,0,2,7,12,4,0,1,2,0,0,0,1,38,0
38124,0,2,11,9,2,2,0,4,1,0,3,2,38,0
35876,0,2,9,13,4,3,3,4,0,0,0,2,38,0
15965,2,4,11,9,4,4,4,4,1,0,0,2,38,0
44262,1,2,9,13,2,12,0,4,1,0,0,2,38,1
29607,1,3,10,16,2,9,0,2,1,0,0,3,38,1
22075,2,1,15,10,0,3,1,4,0,0,0,2,38,0
21321,1,5,5,4,2,13,0,4,1,0,0,2,38,0
14234,1,2,9,13,4,0,1,4,0,0,0,2,38,0
8144,0,2,15,10,0,0,1,4,0,0,0,2,38,0
32553,0,2,9,13,4,0,1,4,0,0,0,2,38,0
13803,0,2,1,7,4,4,3,4,1,0,0,0,38,0
29645,1,2,11,9,2,0,0,4,1,0,0,2,38,0
36672,1,1,10,16,0,9,1,4,0,0,3,1,38,0
7754,0,2,11,9,4,0,3,4,0,0,0,2,38,0
14011,0,2,12,14,4,3,1,4,0,0,3,2,38,0
27702,0,2,6,5,5,4,4,2,1,0,0,2,38,0
11548,0,2,11,9,2,13,0,4,1,0,0,2,38,0
17246,1,2,11,9,2,6,0,4,1,0,0,2,8,1
11375,0,2,11,9,2,2,0,4,1,0,0,2,38,1
44583,1,2,11,9,2,2,0,4,1,0,0,2,38,0
41231,0,2,15,10,5,12,4,4,0,0,0,2,38,0
44386,0,2,15,10,2,6,0,4,1,0,0,2,38,1
33539,0,2,9,13,2,11,0,4,1,0,0,2,38,1
12693,0,2,6,5,4,4,2,4,1,0,0,2,25,0
26065,2,2,4,3,2,13,0,4,1,0,0,2,38,0
4081,0,1,12,14,4,9,1,4,0,0,0,2,38,0
28968,1,2,9,13,2,12,0,4,1,0,0,2,38,1
1784,1,2,9,13,0,9,1,4,0,0,0,2,38,0
9511,1,4,11,9,2,3,0,4,1,0,0,2,38,0
24877,1,2,11,9,2,5,0,2,1,0,0,2,38,0
14437,1,2,15,10,4,11,1,2,0,0,0,2,38,0
39537,0,2,9,13,4,9,3,4,1,0,0,2,38,0
2386,1,2,15,10,6,12,4,4,0,0,0,1,38,0
42626,1,4,3,2,6,2,2,4,0,0,3,2,3,0
18849,0,2,4,3,4,2,4,4,1,0,0,2,7,0
43844,0,2,9,13,2,0,5,1,0,0,0,2,29,1
39382,1,1,12,14,2,9,0,4,1,0,0,3,38,0
29468,1,2,14,15,2,3,0,4,1,0,0,2,38,1
44588,1,2,11,9,2,7,0,4,1,0,0,1,38,0
43779,0,2,4,3,2,4,0,4,1,0,0,2,25,0
25370,1,2,11,9,2,13,0,4,1,0,0,2,38,0
40067,1,2,15,10,2,9,0,4,1,0,0,2,38,1
21637,0,2,11,9,4,6,3,4,1,0,0,1,38,0
35846,0,2,11,9,4,6,1,4,0,0,0,2,38,0
3409,0,2,15,10,5,6,1,2,1,0,0,2,38,0
24455,0,2,9,13,4,9,1,4,0,0,0,2,38,0
22532,0,3,14,15,2,9,0,4,1,0,0,2,38,1
42664,1,2,15,10,2,13,0,4,1,0,3,3,38,1
8301,0,2,9,13,4,11,1,4,0,0,0,2,38,0
11074,1,1,9,13,2,9,0,4,1,0,0,2,38,1
8614,0,2,15,10,4,11,3,4,1,0,0,0,38,0
32086,0,1,8,11,0,10,4,4,1,0,0,2,38,0
4347,0,2,9,13,4,3,1,4,1,0,0,2,32,0
24305,0,2,9,13,4,3,1,4,0,0,0,2,38,0
39594,1,4,11,9,2,4,0,4,1,0,0,3,38,1
36185,1,4,11,9,2,7,0,4,1,0,0,3,38,0
37593,1,2,15,10,4,13,4,2,0,0,0,2,38,0
6072,0,2,11,9,3,4,2,4,1,0,0,0,25,0
41626,1,2,15,10,0,7,1,4,1,0,0,1,38,0
39456,0,2,11,9,2,6,0,4,1,0,3,2,38,0
9170,0,1,12,14,4,9,1,4,0,0,0,2,38,0
24846,0,2,15,10,4,0,3,4,0,0,0,1,38,0
5436,0,2,7,12,2,5,0,4,1,4,0,3,38,0
1080,1,4,7,12,0,3,4,2,0,0,0,2,38,0
29958,0,4,10,16,2,9,0,4,1,0,0,3,38,0
30240,1,2,12,14,4,3,1,4,1,0,0,2,4,0
1086,0,2,2,8,4,13,4,1,1,0,0,2,38,0
34834,0,2,11,9,4,11,2,4,1,0,0,2,38,0
1545,0,2,15,10,4,7,1,2,1,0,0,1,38,0
3694,0,2,9,13,4,7,1,4,1,0,0,2,38,0
26602,0,2,8,11,4,2,1,4,0,0,0,2,38,0
15244,0,2,12,14,2,9,2,4,1,4,0,2,38,1
41306,0,4,12,14,2,9,0,2,1,4,0,3,38,1
7019,0,5,9,13,0,12,1,4,0,0,0,2,38,0
6901,0,2,12,14,4,9,1,1,0,0,0,2,2,0
27594,2,2,3,2,6,8,1,2,0,0,0,0,38,0
42369,1,2,5,4,2,5,0,4,1,0,0,2,38,0
42344,0,2,11,9,4,5,2,4,1,0,0,3,38,0
31182,0,1,15,10,2,7,5,4,0,0,0,2,38,0
32517,3,2,12,14,4,3,3,4,0,0,0,2,38,0
18709,1,4,9,13,2,11,0,4,1,0,0,3,38,0
12376,1,1,12,14,2,9,0,4,1,0,0,2,21,1
34328,0,2,11,9,4,6,1,4,1,0,0,2,38,0
16296,0,2,9,13,4,0,3,4,0,0,0,2,38,0
43579,2,2,11,9,0,7,1,4,0,0,0,2,38,0
30149,0,2,11,9,4,0,3,4,1,0,0,0,38,0
36486,0,2,1,7,4,7,3,4,0,0,0,0,38,0
41552,1,4,6,5,2,2,0,4,1,0,0,2,1,0
37962,0,2,11,9,0,7,1,4,1,0,0,2,38,0
6621,1,2,9,13,0,3,4,3,1,0,3,2,38,0
14832,2,2,11,9,6,8,4,2,0,0,0,1,38,0
42273,0,2,9,13,4,0,3,4,1,0,0,2,38,0
2560,1,2,9,13,2,9,0,4,1,0,0,3,38,1
33353,0,2,11,9,4,3,3,4,0,0,0,2,38,0
8213,2,5,9,13,0,3,4,2,0,0,0,2,38,0
4061,0,2,9,13,2,9,5,4,0,0,0,2,38,1
1230,1,2,5,4,2,2,0,4,1,4,0,2,38,1
24986,0,2,11,9,4,7,3,4,1,0,0,2,38,0
742,1,2,15,10,0,3,1,4,1,0,3,2,38,0
13291,0,2,9,13,4,11,1,4,0,0,0,2,38,0
6640,0,2,15,10,3,0,3,4,1,0,0,2,38,0
3188,2,2,11,9,6,0,1,4,0,4,0,1,38,0
38353,0,2,15,10,0,5,1,4,1,0,0,0,38,0
16677,1,2,15,10,2,9,5,4,0,0,0,2,38,1
27927,1,0,11,9,0,0,1,4,0,0,0,2,38,0
27357,0,2,9,13,2,3,0,4,1,0,0,3,38,1
16863,0,2,9,13,4,9,1,4,0,0,0,2,38,0
18480,1,2,15,10,4,0,4,4,1,0,0,2,38,1
16556,2,1,11,9,0,7,1,4,0,0,0,1,38,0
43851,0,2,11,9,4,13,3,4,1,0,0,2,38,0
37112,0,2,15,10,2,3,0,4,1,0,0,2,38,0
10246,0,2,11,9,0,5,1,1,1,0,0,2,39,0
20084,0,4,0,6,3,0,4,0,0,0,0,2,38,0
6792,1,2,15,10,0,7,4,4,0,0,0,2,38,0
19891,0,5,9,13,4,9,3,4,0,0,0,0,38,0
42709,0,2,11,9,2,13,0,4,1,0,0,2,38,0
11797,0,2,11,9,4,7,3,2,0,0,0,2,38,0
41572,1,4,4,3,2,2,0,4,1,0,0,2,38,0
29220,1,2,15,10,4,0,1,4,1,0,0,2,38,0
21597,1,2,15,10,0,7,4,2,0,0,0,2,38,0
36691,0,3,15,10,2,11,0,4,1,4,0,3,38,1
29785,0,2,11,9,4,11,1,4,1,0,0,2,38,0
18145,0,2,1,7,4,8,2,4,0,0,0,2,25,0
20497,1,2,9,13,5,9,4,4,1,0,0,2,38,0
37879,1,4,15,10,2,11,5,4,0,0,0,1,38,1
22835,0,2,11,9,2,2,0,4,1,0,0,2,38,0
18567,1,3,12,14,2,3,0,4,1,0,0,2,38,1
45097,1,2,11,9,0,7,4,4,0,0,0,1,38,0
10999,2,2,5,4,2,13,0,4,1,4,0,2,38,1
38490,1,2,11,9,2,12,0,4,1,0,0,2,38,0
9531,0,5,15,10,4,7,3,4,0,0,0,0,38,0
14905,1,2,12,14,2,9,0,4,1,0,0,2,38,1
34752,0,2,11,9,0,11,1,4,1,0,0,2,38,0
649,0,2,11,9,0,0,1,4,1,0,0,2,38,0
19797,0,1,11,9,2,7,0,4,1,0,0,2,38,0
38081,0,2,11,9,0,5,1,4,1,0,0,2,38,0
914,0,0,9,13,4,3,1,4,0,0,0,2,38,0
26094,0,2,11,9,2,2,0,4,1,0,0,2,38,0
23237,0,2,11,9,2,11,0,4,1,4,0,3,38,1
33344,1,4,11,9,2,12,0,4,1,0,0,1,38,1
20091,1,2,8,11,2,2,0,4,1,0,0,2,38,1
