,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
28142,0,2,11,9,4,7,3,4,1,0,0,2,38,0
17860,0,3,7,12,2,3,0,4,1,4,0,2,38,1
27036,1,2,15,10,2,3,0,4,1,0,0,3,38,0
11755,1,2,8,11,2,12,0,4,1,0,0,2,38,1
15439,0,2,15,10,2,3,0,4,1,0,0,2,38,0
15077,0,2,1,7,2,11,0,4,1,0,0,2,38,0
17524,1,2,9,13,2,13,0,4,1,0,0,2,38,0
20734,1,2,15,10,0,7,1,4,0,0,0,2,38,0
42781,0,2,9,13,5,3,4,2,0,0,0,2,38,0
7510,0,2,15,10,4,3,4,4,0,0,0,2,38,0
30965,0,2,1,7,4,11,3,4,0,0,0,0,38,0
38574,0,2,11,9,4,2,3,4,1,0,0,2,38,0
44316,1,4,10,16,4,9,1,4,0,0,0,2,38,0
11160,1,2,11,9,2,6,0,4,1,0,0,2,38,0
30759,0,2,11,9,4,0,3,2,0,0,0,1,38,0
14345,1,2,9,13,4,11,1,4,1,0,0,2,38,0
23758,0,4,14,15,4,9,3,4,1,0,0,1,38,0
32193,0,2,9,13,4,9,1,4,1,0,0,2,38,0
4002,0,2,11,9,4,5,3,4,1,0,0,2,38,0
30905,0,2,11,9,4,0,4,2,0,0,0,2,38,0
44781,1,2,15,10,2,9,0,4,1,0,0,2,38,0
35280,0,2,0,6,2,4,0,4,1,0,0,2,38,0
21687,0,1,9,13,2,9,0,4,1,0,3,2,38,1
5351,1,5,11,9,2,7,0,4,1,0,0,2,38,1
43774,0,1,11,9,0,7,4,0,1,0,0,2,38,0
21782,0,2,9,13,2,11,0,4,1,0,0,2,38,0
22868,2,2,9,13,4,0,1,4,1,0,0,2,38,0
38905,2,2,10,16,2,9,0,4,1,0,0,3,38,1
12104,1,4,5,4,2,4,0,4,1,0,0,3,38,0
41409,0,5,11,9,0,0,1,4,0,0,0,1,38,0
10475,1,4,8,11,2,11,0,4,1,0,3,2,38,1
26137,1,5,7,12,0,7,1,4,0,0,0,2,38,0
9263,2,2,5,4,6,13,1,2,1,0,0,2,38,0
19605,0,2,7,12,4,2,3,3,1,0,0,2,38,0
43882,1,1,11,9,2,13,0,4,1,4,0,2,38,1
25072,0,2,9,13,0,9,1,4,0,0,0,2,38,1
39511,1,2,15,10,2,3,0,4,1,0,0,2,38,0
42494,0,2,15,10,4,10,3,4,1,0,0,2,38,0
27847,1,4,11,9,2,2,0,4,1,0,0,2,38,0
30998,1,2,1,7,2,9,5,4,0,4,0,1,38,1
1972,2,2,6,5,2,6,0,4,1,0,3,2,38,0
7417,1,2,9,13,2,3,0,4,1,0,0,2,38,1
24382,0,4,11,9,2,4,0,4,1,0,0,3,38,0
15863,2,4,12,14,2,11,0,4,1,4,0,2,38,1
15298,1,2,8,11,6,3,1,4,0,0,0,2,38,0
30852,0,2,12,14,2,9,0,4,1,4,0,2,38,1
8899,0,2,9,13,0,9,1,4,1,0,0,2,38,0
20556,0,2,0,6,0,2,4,4,0,0,0,2,38,0
9979,1,2,9,13,5,9,1,2,0,0,3,2,38,0
23681,0,2,15,10,4,0,1,2,0,0,0,2,38,0
33109,1,5,14,15,2,9,0,2,1,0,0,2,38,0
40157,2,2,12,14,4,5,1,4,1,4,0,2,38,0
37934,0,2,11,9,2,2,0,4,1,0,3,1,38,0
37965,1,2,15,10,0,0,4,4,0,0,0,2,38,0
17286,2,2,11,9,6,0,1,4,0,0,3,1,38,0
3826,0,2,9,13,4,9,1,4,1,0,0,1,38,0
37554,2,4,10,16,2,9,0,4,1,0,0,2,38,1
860,1,2,8,11,4,7,3,4,0,0,0,2,38,0
30407,0,2,10,16,4,9,1,4,0,0,0,0,38,0
42378,0,2,8,11,6,12,4,2,0,0,0,2,38,0
37870,0,2,11,9,4,5,3,4,1,0,0,0,38,0
7594,0,2,11,9,0,5,3,4,1,0,0,2,38,0
14469,0,2,15,10,4,7,1,4,1,0,0,3,38,0
33663,1,2,11,9,2,2,0,4,1,0,0,2,38,1
28998,0,3,12,14,4,13,3,4,1,0,0,2,38,0
2214,0,4,9,13,2,11,0,4,1,0,0,2,10,0
43849,1,2,9,13,2,11,0,4,1,0,0,2,38,1
1077,1,2,2,8,2,2,0,4,1,0,0,2,38,0
7262,0,1,14,15,4,9,1,4,1,0,0,2,38,0
14688,0,5,12,14,4,9,1,4,1,0,0,2,38,0
14910,0,2,8,11,5,0,1,4,0,0,0,2,38,0
40522,1,4,9,13,0,11,1,4,1,0,0,2,38,0
42948,0,2,11,9,4,4,2,4,1,0,0,2,38,0
17772,1,2,15,10,2,9,0,4,1,0,0,2,38,0
10635,0,4,1,7,4,5,1,4,1,0,0,2,38,0
38279,0,2,11,9,3,11,1,4,1,0,0,1,38,0
3456,2,2,0,6,2,2,0,4,1,0,0,2,38,0
26229,0,2,11,9,4,2,3,2,1,0,0,2,38,0
28282,1,0,12,14,2,9,0,4,1,0,3,2,38,1
38875,0,2,14,15,4,9,3,4,0,0,0,2,38,0
20103,2,2,12,14,0,9,2,2,1,0,0,2,38,0
28952,0,2,11,9,2,2,0,4,1,0,0,2,38,0
25940,1,5,12,14,2,3,0,4,1,0,0,2,38,1
31680,0,2,9,13,4,0,1,4,0,0,0,2,38,0
20410,1,2,9,13,2,3,0,4,1,0,0,1,38,1
15996,0,2,12,14,2,9,0,4,1,0,0,1,38,0
11181,1,2,15,10,0,9,4,4,0,0,0,2,38,0
10090,1,1,12,14,2,9,0,4,1,0,0,3,38,1
10894,2,2,6,5,2,10,0,4,1,0,0,0,38,0
763,0,2,15,10,4,7,3,4,0,0,0,1,38,0
3752,0,5,11,9,2,2,0,4,1,4,0,2,38,0
5134,1,2,5,4,2,2,0,4,1,0,0,2,38,0
43546,0,2,11,9,4,4,3,4,1,0,0,1,38,0
36566,0,5,11,9,2,2,0,4,1,0,0,2,38,1
33104,1,2,11,9,0,3,4,4,0,0,0,2,38,1
3475,1,2,15,10,0,3,1,4,1,0,0,2,38,0
41919,1,2,6,5,2,13,0,4,1,0,0,2,38,0
16241,1,2,15,10,2,13,0,4,1,0,0,2,38,0
40078,0,2,11,9,2,6,0,4,1,0,0,2,38,0
36922,1,2,11,9,5,7,1,2,0,0,0,1,38,0
21822,1,2,8,11,0,2,4,4,0,0,0,2,38,0
18884,1,4,0,6,2,11,0,4,1,0,0,3,38,0
19957,0,2,11,9,2,6,0,4,1,4,0,2,38,0
30412,1,1,12,14,4,9,4,4,0,0,3,2,38,0
32488,0,2,11,9,6,0,4,4,1,0,0,0,38,0
15857,0,2,0,6,4,5,1,4,1,0,0,2,38,0
4161,0,2,0,6,4,11,3,4,1,0,0,0,38,0
7596,1,2,11,9,2,13,0,4,1,0,0,2,38,0
44612,0,2,9,13,4,11,1,4,0,0,0,2,38,0
6836,1,2,11,9,2,2,0,4,1,4,0,2,38,1
9691,0,2,15,10,4,7,3,4,1,0,0,0,38,0
3261,0,2,12,14,4,11,2,4,0,0,0,1,38,0
42668,0,2,8,11,0,0,4,4,0,0,0,2,38,0
17174,0,4,11,9,4,2,2,4,1,0,0,1,38,0
18033,0,2,15,10,4,7,4,4,0,0,0,2,38,0
23445,0,2,7,12,4,0,1,4,1,0,0,2,38,0
28743,0,5,12,14,2,9,2,3,0,4,0,1,38,1
5626,0,0,15,10,2,0,0,4,1,0,0,2,32,1
27845,0,2,1,7,4,11,3,4,0,0,0,0,38,0
19146,0,4,11,9,0,4,4,4,1,0,0,3,38,0
43905,0,2,1,7,4,11,3,4,1,0,0,0,38,0
34140,0,1,9,13,2,0,0,4,1,0,0,2,38,0
24379,0,4,5,4,2,4,0,4,1,0,0,3,38,0
12381,0,2,11,9,2,2,0,4,1,0,0,3,38,1
37513,0,2,7,12,4,11,1,4,1,0,0,2,25,0
1905,0,2,15,10,4,3,3,4,1,0,0,2,38,0
25201,1,2,3,2,2,4,0,4,1,0,0,2,38,0
13280,1,2,11,9,0,0,1,4,0,0,3,2,38,0
13909,1,2,15,10,2,2,0,4,1,0,0,2,28,0
26973,0,2,9,13,2,12,0,4,1,0,3,2,38,1
4800,0,2,11,9,4,9,1,4,0,4,0,2,38,0
863,1,2,11,9,2,6,0,4,1,0,0,2,38,0
21753,0,2,7,12,2,11,0,4,1,0,0,3,38,1
10807,1,5,9,13,2,0,0,4,1,4,0,2,38,1
37961,0,2,15,10,4,0,1,4,0,0,0,1,38,0
43611,0,1,7,12,4,0,1,4,0,0,0,2,38,0
25197,0,2,11,9,0,6,4,4,1,0,0,2,38,0
28024,1,3,11,9,2,3,0,4,1,4,0,3,38,1
24581,0,2,8,11,2,11,0,4,1,0,0,2,38,0
18064,1,2,15,10,0,0,4,4,0,0,0,2,38,0
39773,0,2,9,13,4,7,1,4,1,0,3,2,38,0
26503,0,2,9,13,2,12,0,4,1,0,3,2,38,1
23257,0,2,15,10,0,11,4,4,0,0,0,2,38,0
8808,0,2,11,9,4,13,1,4,1,0,0,3,38,0
19309,1,4,15,10,4,2,3,4,1,0,0,0,38,0
11834,1,2,15,10,0,11,4,4,1,0,0,2,38,0
24862,0,2,12,14,2,9,0,4,1,0,0,2,38,0
19563,0,2,15,10,4,9,1,4,0,0,0,0,38,0
7045,1,2,9,13,2,0,5,4,0,0,0,2,38,1
7284,0,4,15,10,4,0,3,4,0,0,0,2,38,0
26173,0,2,15,10,4,0,3,4,0,0,0,2,38,0
43190,2,2,8,11,2,12,0,4,1,0,0,2,38,1
30886,0,2,1,7,4,2,3,4,1,0,0,2,38,0
23165,0,2,13,1,4,7,3,4,1,0,0,1,38,0
38963,0,2,1,7,5,11,1,4,0,0,3,2,38,0
7908,0,2,15,10,4,0,3,2,0,0,0,2,38,0
3471,0,2,9,13,4,3,3,4,1,0,0,1,38,0
31504,0,2,1,7,5,2,1,4,1,0,0,2,10,0
5797,0,2,15,10,5,7,4,4,0,0,0,1,38,0
9838,0,2,3,2,4,7,1,1,0,0,0,2,29,0
8049,0,2,9,13,4,3,1,4,1,0,0,2,38,1
6225,0,2,1,7,5,7,1,4,1,0,0,2,38,0
13067,0,2,11,9,4,5,1,4,1,0,0,2,38,0
38027,1,4,12,14,4,9,1,4,0,0,0,3,38,0
8470,1,2,5,4,0,7,1,4,0,0,0,2,38,0
15812,1,2,11,9,2,13,0,4,1,0,0,2,38,1
2759,1,2,8,11,2,13,0,4,1,4,0,1,38,1
23970,2,4,5,4,6,7,1,4,0,0,0,3,38,0
34659,1,2,15,10,0,11,4,4,0,0,0,2,38,0
6471,1,2,12,14,2,3,0,4,1,0,3,2,38,1
21792,0,2,9,13,4,12,1,4,1,0,0,2,38,0
18357,2,4,11,9,2,4,5,4,0,4,0,2,38,0
10512,0,2,15,10,4,12,1,2,0,0,0,2,38,0
13616,0,2,11,9,2,2,0,4,1,0,0,2,38,0
40530,0,2,6,5,5,6,4,4,0,0,0,2,3,0
31485,0,1,8,11,4,12,3,4,0,0,0,1,38,0
34297,1,2,12,14,4,9,1,4,1,0,0,2,38,1
14057,1,1,11,9,2,0,5,0,0,0,0,2,38,0
15614,0,4,7,12,4,4,1,4,1,0,0,2,38,0
30429,0,5,9,13,2,9,0,4,1,0,0,3,38,1
17971,0,5,15,10,4,0,3,4,0,0,0,2,38,0
17157,1,2,11,9,2,2,0,4,1,0,0,2,38,0
206,1,3,11,9,2,11,0,4,1,0,0,2,38,1
8540,1,2,15,10,4,7,3,4,1,0,0,1,38,0
15774,1,2,11,9,4,11,1,4,1,0,0,1,38,0
6919,1,2,11,9,4,9,1,4,0,0,0,2,38,0
31769,2,2,9,13,6,9,1,4,0,0,0,1,38,0
36163,0,2,11,9,2,13,0,4,1,0,0,2,38,0
12395,0,2,12,14,2,9,5,4,0,0,3,1,38,1
7838,0,2,7,12,4,6,4,4,1,0,0,2,38,0
18186,1,1,15,10,2,3,0,4,1,0,0,2,38,0
13467,0,2,11,9,2,6,0,4,1,0,0,2,38,0
10208,0,3,11,9,2,2,0,4,1,0,3,2,38,0
19167,0,2,15,10,4,3,4,2,0,0,0,2,38,0
31299,0,2,11,9,2,12,0,4,1,0,0,2,38,0
22484,0,2,11,9,4,11,1,4,0,0,0,2,30,0
39764,0,4,8,11,4,7,4,4,0,0,0,1,38,0
37163,0,2,15,10,4,12,3,4,0,0,0,2,38,0
11613,1,2,11,9,0,0,1,4,0,0,0,2,1,0
37794,1,3,14,15,2,9,0,4,1,4,0,2,38,1
7762,0,2,0,6,4,7,1,4,0,0,0,1,38,0
35771,0,2,11,9,4,6,1,4,1,0,0,2,38,0
32328,1,2,7,12,4,0,1,2,0,0,0,2,38,0
22514,0,2,11,9,4,2,3,4,1,0,0,2,38,0
24089,2,2,5,4,4,6,1,4,0,0,0,1,5,0
25527,2,2,7,12,2,3,0,4,1,4,0,2,38,0
19073,1,2,15,10,2,9,0,4,1,0,0,0,38,0
19819,2,2,8,11,6,9,1,4,0,0,0,1,38,0
18610,2,2,11,9,2,5,0,4,1,0,0,2,38,1
20367,0,2,9,13,2,7,5,4,0,0,0,2,38,0
42147,1,5,14,15,2,9,0,4,1,0,0,3,38,0
6496,0,2,9,13,4,3,3,4,0,0,0,2,38,0
32368,0,2,15,10,4,6,1,4,1,0,0,2,38,0
6707,0,2,15,10,2,9,0,4,1,0,0,2,38,0
15095,0,2,11,9,1,0,5,4,0,0,0,1,38,0
6825,0,3,15,10,4,13,4,4,1,0,0,2,38,0
25525,1,5,15,10,6,9,1,4,0,0,0,1,38,0
29250,0,2,15,10,4,5,1,4,1,0,0,2,38,0
21419,0,2,9,13,2,3,0,4,1,0,0,3,38,0
6923,0,2,11,9,4,2,4,4,1,0,0,2,38,0
30637,0,2,15,10,4,0,1,4,0,0,0,2,38,0
2125,0,2,11,9,4,0,3,4,0,4,0,2,38,0
493,1,2,11,9,6,13,1,4,1,0,0,2,38,0
11158,1,3,9,13,2,3,0,4,1,0,3,2,38,0
17764,0,2,11,9,4,2,3,2,1,0,0,2,38,0
31304,1,2,0,6,2,7,0,4,1,0,0,1,38,0
11380,0,0,15,10,0,0,4,4,1,0,0,2,25,0
36063,0,2,11,9,4,10,1,4,1,0,0,1,38,0
15548,0,2,11,9,4,6,1,4,1,0,0,2,38,0
25887,1,2,9,13,2,9,0,4,1,0,0,2,38,1
5566,1,2,15,10,2,11,0,4,1,0,0,0,38,0
8624,0,2,9,13,2,11,0,4,1,4,0,2,38,1
44878,0,2,2,8,4,0,3,4,0,0,0,0,38,0
19197,1,0,11,9,4,0,3,4,1,0,0,2,38,0
22694,0,2,9,13,2,2,0,4,1,0,0,2,38,1
37977,0,2,11,9,4,5,3,4,1,0,0,2,38,0
8536,2,5,11,9,2,13,0,4,1,0,0,2,38,0
28114,0,2,15,10,4,5,1,4,1,0,0,2,38,0
25083,1,2,11,9,2,3,0,4,1,0,0,2,38,0
43990,0,2,11,9,2,6,0,4,1,0,0,2,38,0
32885,0,2,11,9,2,2,0,4,1,4,0,2,38,0
14734,1,2,11,9,2,5,0,2,1,0,3,2,38,1
3852,1,2,15,10,5,9,1,4,0,0,0,2,38,0
20493,1,2,11,9,0,6,1,4,0,0,0,2,38,1
21931,0,2,15,10,0,0,4,4,0,0,0,1,38,0
11351,1,2,11,9,0,5,4,4,1,0,0,0,38,0
32760,0,2,15,10,4,7,3,4,1,0,0,1,1,0
24861,0,2,11,9,2,13,0,4,1,0,0,2,38,0
28610,1,1,11,9,5,13,3,4,1,0,0,2,38,0
12450,0,2,11,9,4,6,3,2,0,0,3,1,38,0
22752,1,2,11,9,2,0,5,4,0,0,0,2,38,1
39264,1,2,11,9,2,7,0,4,1,0,0,2,38,0
27897,2,4,11,9,2,7,0,4,1,0,0,0,38,0
30745,1,1,9,13,2,9,0,4,1,4,0,2,38,1
13707,1,0,9,13,2,3,0,4,1,0,0,2,38,1
42084,2,4,11,9,2,4,0,4,1,0,0,1,38,0
26147,2,2,11,9,2,13,0,4,1,0,0,2,38,1
34629,0,2,0,6,4,8,3,2,0,0,0,1,38,0
271,0,2,11,9,4,6,4,4,1,0,3,2,38,0
33430,0,5,11,9,2,0,0,4,1,0,0,2,38,0
25801,0,2,11,9,4,0,3,4,1,0,0,2,38,0
9823,0,2,9,13,2,12,0,4,1,0,0,2,38,1
3064,1,4,7,12,0,3,4,4,0,0,0,3,38,0
10789,1,2,9,13,4,3,1,4,1,0,0,2,38,0
17448,0,2,11,9,2,7,0,3,1,0,0,2,38,0
12922,0,2,11,9,2,2,5,2,0,0,0,3,38,0
10513,0,2,9,13,0,3,1,4,1,4,0,2,38,1
20258,1,2,10,16,4,9,1,4,1,0,0,2,38,1
824,1,2,9,13,0,3,1,4,0,0,0,2,38,0
41193,1,2,14,15,2,9,0,4,1,4,0,2,10,1
9030,2,0,15,10,2,3,0,4,1,4,0,2,38,1
33550,1,0,15,10,2,9,0,4,1,0,0,2,38,1
44933,1,0,9,13,6,3,4,4,0,0,0,2,38,1
27365,0,2,15,10,2,7,0,2,1,0,0,1,38,0
29456,0,2,11,9,5,13,4,2,0,0,0,2,38,0
22315,0,2,11,9,2,2,0,4,1,4,0,2,38,0
27698,1,1,12,14,2,9,0,4,1,0,0,2,38,1
43125,0,2,9,13,3,0,1,4,0,0,0,1,38,0
10158,0,2,9,13,2,3,0,4,1,0,0,2,38,1
26624,1,1,6,5,2,7,5,4,0,0,0,2,40,1
29090,0,2,11,9,2,4,0,2,1,0,0,2,38,0
33542,1,2,11,9,0,7,1,4,1,0,0,2,38,0
41086,0,2,9,13,2,3,0,4,1,0,0,2,38,0
40263,1,2,7,12,5,0,1,4,0,4,0,2,38,0
10249,0,1,11,9,2,7,0,2,1,4,0,1,38,1
35245,0,2,1,7,4,2,1,4,1,0,0,3,38,0
19363,0,2,2,8,4,2,2,3,1,0,0,2,12,0
22189,1,2,11,9,0,6,1,4,1,0,0,2,38,0
15251,0,2,9,13,2,7,0,2,1,4,0,1,38,1
16751,1,2,9,13,2,0,0,1,1,0,0,2,29,0
7756,0,2,8,11,2,9,5,4,0,4,0,2,38,0
26912,1,2,1,7,2,7,0,4,1,0,0,2,38,0
22832,0,2,11,9,2,3,5,4,0,0,0,2,38,0
44043,1,2,8,11,2,11,0,4,1,0,0,1,38,0
41749,2,1,11,9,6,0,1,4,0,0,0,2,38,0
7557,0,2,11,9,0,3,1,4,0,4,0,2,38,0
12288,1,1,11,9,6,3,4,4,0,0,0,2,38,0
15504,0,2,7,12,2,2,0,4,1,0,0,2,31,0
19135,0,2,15,10,4,3,3,4,0,0,0,2,40,0
39830,0,2,15,10,2,5,0,4,1,0,0,2,38,0
5389,0,2,11,9,2,7,5,4,0,0,0,2,38,0
28962,0,2,3,2,2,4,0,4,1,0,0,4,25,0
40624,1,2,12,14,2,3,0,4,1,0,0,2,38,1
29060,0,2,0,6,6,7,1,2,0,0,3,2,38,0
20338,1,2,9,13,2,9,0,4,1,0,0,2,1,1
27464,0,3,11,9,4,2,3,4,1,0,0,2,38,0
32526,1,2,4,3,2,5,0,4,1,0,0,2,25,0
22403,1,1,9,13,4,9,3,4,0,0,0,2,38,1
31294,0,2,15,10,2,2,0,4,1,0,0,2,38,0
25437,0,1,15,10,4,10,1,4,1,0,3,2,38,1
29625,0,2,7,12,2,3,0,4,1,4,0,2,38,1
35957,0,2,15,10,4,3,1,4,1,0,0,2,38,0
11236,1,3,0,6,2,3,0,4,1,0,0,3,38,0
34354,0,2,8,11,4,2,3,4,1,0,0,1,38,0
28434,0,5,15,10,2,10,0,4,1,0,0,2,38,0
36980,0,3,9,13,0,4,1,4,1,0,0,3,38,0
31134,1,0,7,12,2,0,0,4,1,0,0,3,38,1
32,0,2,0,6,4,6,1,4,1,0,0,2,38,0
8637,0,2,12,14,4,12,1,4,1,0,0,2,38,0
14835,0,2,9,13,0,12,1,4,0,0,0,2,38,0
4841,0,2,9,13,0,11,1,4,1,0,0,2,38,0
2908,0,3,11,9,2,2,0,4,1,0,0,2,38,0
9348,1,4,12,14,2,3,5,4,0,0,0,0,38,1
39536,0,2,12,14,2,0,0,4,1,0,3,2,23,1
36326,1,0,9,13,2,3,0,4,1,4,0,2,38,1
9286,0,2,11,9,2,13,5,4,0,0,0,2,38,0
4582,1,2,1,7,2,2,0,4,1,0,0,1,38,0
5993,0,2,11,9,4,7,3,4,0,0,0,2,38,0
28342,1,0,15,10,0,5,1,1,1,0,0,2,38,0
7902,0,2,9,13,4,3,1,2,0,0,0,2,38,0
33347,0,2,11,9,2,2,0,4,1,0,0,2,38,0
6343,1,2,11,9,0,11,4,4,0,0,0,2,38,0
4623,1,2,14,15,2,3,0,4,1,4,0,2,38,1
16591,1,2,11,9,2,0,0,4,1,0,0,2,38,0
41095,0,2,11,9,5,7,4,2,0,0,0,2,38,0
36376,0,2,11,9,4,6,3,4,1,0,0,3,38,0
43432,1,2,0,6,3,2,1,4,0,0,0,2,38,0
10668,0,2,1,7,4,5,3,4,0,0,0,0,38,0
31505,0,2,9,13,2,9,0,4,1,0,0,2,38,1
1810,0,2,11,9,4,7,2,4,0,0,0,1,38,0
8415,0,2,7,12,4,9,1,1,0,0,0,1,39,0
24568,2,4,5,4,2,2,0,4,1,0,0,2,38,0
40515,0,3,9,13,2,11,3,4,1,4,0,2,38,1
35561,1,1,15,10,2,10,0,4,1,0,0,2,38,1
12892,0,4,15,10,5,9,4,2,0,0,0,2,38,0
31644,0,2,8,11,2,2,0,4,1,0,3,2,38,0
34775,1,1,9,13,2,9,5,4,0,0,0,2,38,1
15558,0,2,15,10,4,5,4,4,0,0,0,2,38,0
13031,1,2,12,14,2,9,0,4,1,0,0,2,38,1
22402,0,2,5,4,4,6,3,4,1,0,0,2,38,0
36339,0,4,15,10,2,2,0,4,1,0,0,3,38,0
6844,1,2,1,7,0,6,4,2,0,0,0,2,38,0
435,2,4,15,10,6,4,1,4,0,0,0,3,38,0
17548,0,2,15,10,0,3,1,4,0,4,0,2,38,1
39705,1,2,11,9,2,13,0,4,1,0,0,3,38,1
26660,0,1,11,9,2,2,0,4,1,0,0,2,38,0
10835,0,2,15,10,4,11,3,4,0,0,0,1,38,0
26880,0,2,9,13,4,3,1,4,0,0,0,1,38,0
42824,1,2,9,13,2,3,0,4,1,0,0,3,38,1
19127,0,2,11,9,4,11,1,4,1,0,0,1,38,0
16098,0,2,11,9,2,13,0,4,1,0,0,2,38,1
293,2,2,11,9,2,6,0,2,1,0,0,2,38,1
19692,1,1,9,13,2,9,0,4,1,0,3,2,38,1
15573,0,2,11,9,2,12,5,4,0,0,0,1,38,0
23149,0,2,9,13,4,9,1,4,0,0,0,2,38,0
13598,1,2,5,4,2,2,0,4,1,0,0,2,38,0
43826,2,2,8,11,2,2,0,4,1,0,0,3,38,0
23631,0,2,9,13,0,12,1,4,0,0,0,2,38,0
13609,0,2,15,10,0,3,1,4,0,0,0,2,38,0
11293,0,2,0,6,2,7,0,4,1,0,3,1,38,0
29432,0,2,15,10,4,3,3,4,1,0,0,1,38,0
33244,0,2,11,9,4,7,3,4,1,0,0,1,38,0
40370,0,2,2,8,4,6,1,2,0,0,0,2,38,0
40705,0,2,8,11,4,0,3,4,0,0,0,2,38,0
42079,0,3,8,11,2,11,0,4,1,0,0,1,38,0
42512,1,2,12,14,0,10,4,4,1,0,0,2,38,0
33616,0,2,15,10,3,11,3,2,0,0,0,1,38,0
20634,1,4,11,9,2,4,0,4,1,0,0,4,38,0
25273,1,2,11,9,0,6,4,4,1,0,0,2,38,0
4413,0,2,9,13,4,5,3,4,1,0,0,2,38,0
19490,0,0,15,10,2,2,0,4,1,0,0,2,38,0
35217,1,2,11,9,0,2,1,4,1,0,0,2,38,0
18408,0,0,9,13,4,3,1,4,0,0,0,2,38,0
12379,0,1,11,9,2,7,0,4,1,0,0,2,38,0
40641,1,3,15,10,2,11,0,4,1,0,0,2,38,0
37678,0,2,9,13,4,9,1,3,0,0,0,2,38,0
27728,1,2,8,11,2,2,0,4,1,0,0,2,38,0
44468,0,0,7,12,2,11,0,1,1,0,0,2,38,0
2118,0,5,12,14,2,9,0,4,1,0,0,2,38,1
11464,0,2,9,13,4,7,1,4,0,0,0,1,38,0
7921,1,2,9,13,0,3,1,4,1,0,0,2,38,0
6006,0,2,11,9,4,0,3,4,0,0,0,2,38,0
42603,0,2,11,9,4,8,3,4,0,0,0,2,12,0
29653,0,2,11,9,4,13,1,2,1,4,0,2,38,0
8374,2,2,11,9,2,5,0,4,1,0,3,1,38,0
35578,0,2,11,9,2,2,0,4,1,0,0,2,38,0
32049,0,2,11,9,0,2,1,4,1,0,0,2,38,0
19195,0,2,15,10,4,7,3,4,1,0,0,2,38,0
18047,0,2,11,9,0,2,3,4,1,0,3,2,38,0
13590,0,2,11,9,2,11,0,4,1,0,0,2,38,0
26462,0,2,15,10,4,2,1,4,1,0,0,2,38,0
31162,1,1,8,11,0,0,4,4,0,0,0,2,38,0
14044,0,2,9,13,4,9,3,4,1,0,0,2,38,0
10476,0,2,11,9,4,7,3,4,0,0,0,0,38,0
