,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
13983,2,1,15,10,2,10,0,4,1,0,0,0,38,1,[0]
55722,1,0,15,8,6,4,4,3,1,1,1,1,24,1,[0]
34898,2,3,1,7,2,13,0,4,1,0,0,0,38,1,[0]
51888,2,3,13,12,1,1,3,2,1,1,1,1,19,1,[0]
30999,1,2,15,10,2,11,0,1,1,0,0,1,38,1,[0]
51021,2,1,3,10,0,1,0,2,0,1,1,1,16,1,[0]
24051,2,2,15,10,2,0,5,4,0,0,0,0,38,1,[0]
20206,1,2,11,9,2,11,3,4,0,0,0,0,38,1,[0]
8678,1,2,15,10,2,11,0,4,1,0,0,0,38,1,[0]
46230,2,3,11,10,2,3,5,1,1,1,1,1,4,1,[0]
61701,2,6,10,9,5,7,0,3,0,1,1,0,19,1,[0]
24429,2,2,11,9,4,2,1,4,1,0,0,0,38,1,[0]
48527,2,0,9,2,0,11,5,3,0,1,1,1,22,1,[0]
38061,1,2,15,10,2,0,2,4,0,0,0,0,38,1,[0]
46781,0,0,10,14,5,0,2,4,0,1,1,0,14,1,[0]
48252,1,1,8,9,4,8,5,3,1,1,1,1,4,1,[0]
59618,2,0,11,11,2,12,1,3,0,1,1,0,29,1,[0]
24549,1,3,9,13,2,3,0,4,1,0,1,0,38,1,[0]
20209,1,2,12,14,4,2,1,4,1,0,0,1,38,1,[0]
60520,2,2,4,6,2,4,5,2,0,1,1,0,33,1,[0]
34823,1,0,15,10,2,2,0,4,1,0,0,0,38,1,[0]
61185,0,2,9,9,6,9,0,0,0,1,1,1,30,1,[0]
41757,1,2,15,10,2,0,5,4,0,0,0,0,38,1,[0]
56116,2,4,3,11,1,7,5,1,0,1,1,1,34,1,[0]
24983,0,2,14,15,2,9,0,1,1,0,0,0,18,1,[0]
56736,2,4,13,4,5,7,4,1,1,1,1,0,6,1,[0]
19423,0,2,11,9,2,6,0,4,1,0,0,1,20,1,[0]
47018,1,2,14,4,5,11,2,3,1,1,1,0,2,1,[0]
48519,1,1,6,9,3,8,5,4,1,1,1,0,36,1,[0]
37461,1,5,9,13,2,0,0,4,1,0,0,1,38,1,[0]
48230,1,3,2,1,2,5,5,4,0,1,1,0,31,1,[0]
7455,1,3,9,13,2,11,0,4,1,0,0,0,38,1,[0]
27267,1,2,8,11,2,2,0,4,1,0,1,0,38,1,[0]
61514,1,1,0,6,2,0,1,4,1,1,1,0,34,1,[0]
39607,0,2,9,13,4,0,3,4,0,0,0,0,38,1,[0]
48812,2,0,7,6,1,8,2,4,0,1,1,1,29,1,[0]
6880,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
43865,0,0,15,10,2,3,0,4,1,0,0,0,38,1,[0]
59297,1,5,9,7,4,11,2,0,1,1,1,0,19,1,[0]
50925,1,0,2,6,0,11,1,4,1,1,1,0,25,1,[0]
1153,2,2,9,13,2,9,0,1,1,0,0,0,2,1,[0]
44265,2,2,12,14,5,9,1,4,1,1,0,0,38,1,[0]
48765,1,0,6,4,4,12,4,0,0,1,1,1,17,1,[0]
61266,1,2,13,8,3,7,2,0,1,1,1,1,0,1,[0]
51427,1,4,13,12,0,13,4,2,1,1,1,1,2,1,[0]
9795,1,2,15,10,2,9,0,4,1,0,0,0,38,1,[0]
53848,2,2,9,13,5,8,2,4,1,1,1,1,16,1,[0]
58238,2,5,12,11,3,10,3,0,1,1,1,0,8,1,[0]
48319,0,3,15,15,5,12,1,3,1,1,1,0,35,1,[0]
50240,2,3,15,7,4,1,5,3,1,1,1,1,32,1,[0]
64204,1,4,12,5,2,7,1,3,1,1,1,0,2,1,[0]
33828,2,2,1,7,2,2,0,4,1,0,0,0,38,1,[0]
64564,2,5,0,5,5,7,3,1,1,1,1,1,17,1,[0]
43637,2,2,15,10,2,11,5,4,0,0,0,0,38,1,[0]
32749,2,4,9,13,2,0,5,4,0,1,0,0,38,1,[0]
8198,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
55130,0,0,10,7,0,11,5,4,1,1,1,1,10,1,[0]
46476,0,1,10,1,6,10,0,0,0,1,1,1,14,1,[0]
53829,2,6,9,9,2,12,5,2,1,1,1,1,12,1,[0]
47378,1,5,1,5,5,1,2,1,0,1,1,1,13,1,[0]
116,0,4,11,9,2,2,0,4,1,0,0,1,20,1,[0]
61059,1,1,0,7,2,9,5,1,0,1,1,1,22,1,[0]
61866,2,5,10,11,4,2,3,4,0,1,1,1,8,1,[0]
14662,1,2,8,11,2,5,0,4,1,0,0,0,38,1,[0]
29072,1,2,15,10,2,6,0,4,1,1,0,0,38,1,[0]
48185,2,0,2,1,3,6,5,4,1,1,1,1,2,1,[0]
44706,2,1,12,14,2,9,0,4,1,0,0,1,38,1,[0]
56487,0,3,4,13,5,6,2,4,1,1,1,1,23,1,[0]
40918,0,1,11,9,2,0,5,4,0,0,0,0,38,1,[0]
52205,2,5,2,1,4,0,3,1,1,1,1,1,26,1,[0]
20648,1,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
50369,0,1,2,16,0,6,2,0,1,1,1,0,38,1,[0]
29635,0,3,11,9,2,11,0,2,1,1,0,0,38,1,[0]
15841,2,2,12,14,6,9,1,4,0,0,0,0,38,1,[0]
59264,0,0,6,13,5,5,2,4,1,1,1,0,17,1,[0]
58912,2,6,2,4,1,10,0,3,0,1,1,0,29,1,[0]
47426,2,2,5,4,0,1,4,1,1,1,1,1,18,1,[0]
47392,1,3,1,7,2,6,2,1,0,1,1,1,29,1,[0]
59523,2,4,2,11,4,3,2,4,0,1,1,1,7,1,[0]
13928,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
39122,1,2,9,13,2,2,0,4,1,0,0,1,38,1,[0]
14608,2,1,15,10,2,3,5,4,0,0,0,0,38,1,[0]
32618,1,2,15,10,2,0,0,4,1,0,0,0,38,1,[0]
39428,1,2,15,10,2,0,0,4,1,0,0,0,38,1,[0]
47698,1,6,6,13,2,6,2,1,1,1,1,0,16,1,[0]
28518,2,3,9,13,2,9,0,4,1,0,0,0,38,1,[0]
19725,0,4,11,9,2,2,0,4,1,1,0,0,38,1,[0]
59571,1,1,14,14,6,12,0,4,1,1,1,0,35,1,[0]
37038,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
33882,1,4,5,4,2,11,0,4,1,0,0,0,38,1,[0]
59214,0,1,9,13,3,6,1,1,1,1,1,1,10,1,[0]
54886,1,4,9,6,6,5,1,4,1,1,1,0,22,1,[0]
58036,1,2,12,9,3,13,2,0,1,1,1,1,10,1,[0]
30353,1,2,15,10,0,2,1,4,1,1,0,1,38,1,[0]
55247,0,1,11,16,3,11,2,3,1,1,1,1,34,1,[0]
22942,1,1,11,9,2,2,0,4,1,0,0,0,4,1,[0]
28425,0,2,8,11,2,6,0,4,1,0,0,0,38,1,[0]
63129,2,4,5,15,5,1,0,3,0,1,1,1,5,1,[0]
47630,2,3,1,5,5,11,1,3,0,1,1,1,18,1,[0]
48514,1,5,1,14,3,12,0,4,0,1,1,1,37,1,[0]
63186,0,0,11,16,2,10,2,3,0,1,1,1,36,1,[0]
46829,0,5,13,9,5,11,0,2,1,1,1,1,13,1,[0]
49494,1,0,15,2,4,8,5,4,1,1,1,0,31,1,[0]
55102,2,0,4,11,1,3,3,3,1,1,1,1,18,1,[0]
6709,2,2,11,9,4,0,1,4,0,0,0,0,38,1,[0]
24462,1,4,10,16,0,9,1,4,0,0,0,1,38,1,[0]
36347,2,0,11,9,2,13,0,4,1,1,0,0,38,1,[0]
45651,2,6,11,8,3,12,4,0,1,1,1,1,6,1,[0]
62019,2,2,4,2,0,8,1,0,1,1,1,0,38,1,[0]
54867,2,4,14,2,2,1,3,2,0,1,1,1,32,1,[0]
56844,0,2,4,1,3,7,5,0,0,1,1,0,12,1,[0]
8577,0,0,9,13,4,3,1,4,1,0,0,1,38,1,[0]
62370,0,3,3,13,6,1,5,3,0,1,1,1,26,1,[0]
46798,2,4,4,4,6,4,4,0,0,1,1,0,39,1,[0]
42704,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
57304,1,3,4,3,2,6,1,4,1,1,1,0,26,1,[0]
19670,2,4,9,13,2,11,0,4,1,0,0,0,38,1,[0]
44830,1,3,1,7,4,3,2,4,1,0,1,0,38,1,[0]
17332,1,4,11,9,2,11,5,2,0,0,0,1,5,1,[0]
34196,2,3,8,11,2,11,0,4,1,0,0,1,38,1,[0]
60426,2,4,9,12,5,11,4,0,0,1,1,0,26,1,[0]
53351,1,4,11,7,6,6,5,0,1,1,1,0,3,1,[0]
18962,1,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
54155,1,3,5,13,1,2,1,1,1,1,1,1,38,1,[0]
34100,1,4,9,13,2,4,0,4,1,0,0,1,38,1,[0]
17016,1,1,11,9,2,7,5,2,0,0,0,0,22,1,[0]
51730,2,0,6,2,5,13,2,4,0,1,1,1,14,1,[0]
248,2,2,0,6,2,13,0,4,1,0,0,0,38,1,[0]
59499,2,2,8,13,2,6,2,0,1,1,1,0,30,1,[0]
6070,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
2150,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
59054,0,5,15,14,6,7,5,0,0,1,1,1,38,1,[0]
40068,1,2,11,9,2,2,0,4,1,0,1,0,38,1,[0]
49678,1,4,9,3,2,11,0,2,1,1,1,0,22,1,[0]
4442,1,2,9,13,2,0,0,4,1,0,0,0,38,1,[0]
63343,2,5,2,2,6,8,0,3,0,1,1,0,16,1,[0]
38582,1,1,8,11,4,10,1,2,0,0,0,1,38,1,[0]
45381,1,0,7,14,4,3,5,1,1,1,1,1,35,1,[0]
33316,1,3,8,11,2,3,0,2,1,0,0,0,38,1,[0]
2878,1,3,15,10,2,2,0,4,1,1,0,1,38,1,[0]
64729,2,5,11,7,5,4,2,3,0,1,1,1,14,1,[0]
33713,1,2,8,11,2,11,0,4,1,0,0,0,38,1,[0]
5398,1,2,15,10,2,13,0,4,1,0,0,0,38,1,[0]
23187,1,1,8,11,4,10,1,4,1,0,0,0,38,1,[0]
33998,2,3,11,9,2,11,0,4,1,0,1,0,38,1,[0]
14828,1,1,9,13,2,9,0,4,1,0,0,1,38,1,[0]
37237,2,2,15,10,2,0,0,4,1,0,0,1,38,1,[0]
54110,1,4,13,14,1,6,3,0,1,1,1,0,27,1,[0]
38609,1,2,11,9,2,7,5,4,0,0,0,0,38,1,[0]
59926,1,5,2,12,5,7,1,3,0,1,1,1,3,1,[0]
21284,1,4,9,13,2,11,0,4,1,0,0,0,38,1,[0]
19220,1,2,8,11,2,0,5,4,0,1,0,0,38,1,[0]
13391,1,2,11,9,2,11,2,4,0,0,0,0,38,1,[0]
64081,1,0,1,8,0,3,1,4,1,1,1,1,11,1,[0]
354,0,2,1,7,2,13,0,4,1,0,0,1,38,1,[0]
25993,1,2,15,10,4,3,1,4,0,0,0,0,20,1,[0]
61276,1,4,7,14,2,2,4,4,0,1,1,1,12,1,[0]
45313,2,3,2,13,2,10,1,1,0,1,1,1,30,1,[0]
52855,1,6,10,5,0,10,4,1,0,1,1,0,38,1,[0]
8970,1,1,8,11,2,7,0,4,1,0,0,0,38,1,[0]
44987,1,2,15,10,2,11,0,4,1,0,0,0,38,1,[0]
18104,1,0,15,10,2,12,0,4,1,1,0,0,12,1,[0]
4824,2,3,11,9,0,3,4,4,1,0,1,1,38,1,[0]
45931,1,6,10,5,4,4,2,1,0,1,1,1,23,1,[0]
9726,1,2,15,10,2,6,0,4,1,0,1,0,38,1,[0]
20887,1,2,9,13,0,9,1,4,1,1,0,0,38,1,[0]
7684,1,2,11,9,2,2,0,4,1,0,0,0,7,1,[0]
55125,2,2,13,15,1,9,4,2,0,1,1,1,20,1,[0]
33781,2,4,14,15,0,9,1,4,1,0,0,1,38,1,[0]
57274,2,3,7,13,6,4,1,4,0,1,1,0,5,1,[0]
20162,2,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
59729,2,5,12,12,6,4,1,0,0,1,1,0,38,1,[0]
27912,1,2,11,9,2,3,0,4,1,0,0,0,38,1,[0]
49471,2,3,12,14,5,7,5,1,1,1,1,0,28,1,[0]
1164,1,2,11,9,2,0,0,4,1,0,0,0,38,1,[0]
47031,0,5,9,4,4,5,3,3,1,1,1,0,10,1,[0]
31612,1,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
25072,1,2,9,13,0,9,1,4,0,0,0,0,38,1,[0]
49014,0,6,6,14,0,13,2,1,1,1,1,1,25,1,[0]
49662,1,6,3,3,2,3,1,1,0,1,1,1,11,1,[0]
2682,2,4,10,16,6,3,1,4,0,0,0,0,38,1,[0]
5244,1,2,11,9,0,9,1,4,1,0,0,0,38,1,[0]
47504,0,3,9,15,5,2,3,3,0,1,1,0,8,1,[0]
20554,2,2,11,9,2,3,0,4,1,0,0,1,38,1,[0]
6746,1,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
54759,2,1,10,5,1,0,0,2,1,1,1,1,16,1,[0]
57511,0,0,13,15,3,2,4,0,1,1,1,1,36,1,[0]
54286,2,4,15,2,4,9,2,3,0,1,1,0,3,1,[0]
52930,2,5,14,2,3,9,5,1,0,1,1,1,5,1,[0]
46172,0,5,10,11,4,4,0,0,1,1,1,1,21,1,[0]
43844,0,2,9,13,2,0,5,1,0,0,0,0,29,1,[0]
56186,2,0,14,6,4,10,3,3,0,1,1,1,21,1,[0]
1336,1,2,15,10,4,0,4,4,1,0,0,0,38,1,[0]
956,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
9981,1,3,15,10,2,11,0,4,1,0,0,0,38,1,[0]
36690,1,2,11,9,0,3,1,4,1,0,0,0,38,1,[0]
20256,2,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
10123,0,0,9,13,2,9,0,4,1,0,0,0,38,1,[0]
32406,0,2,1,7,2,3,0,4,1,0,0,1,38,1,[0]
38528,2,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
61975,0,2,6,12,1,0,4,0,1,1,1,0,16,1,[0]
61245,0,5,9,3,1,2,5,1,0,1,1,0,16,1,[0]
20194,0,2,9,13,4,11,1,4,1,0,0,1,38,1,[0]
20591,2,2,11,9,2,3,0,4,1,0,0,1,38,1,[0]
31924,1,2,14,15,2,11,5,0,0,1,0,0,34,1,[0]
58178,1,0,5,6,0,9,3,3,0,1,1,1,40,1,[0]
48592,1,0,15,8,1,6,4,4,1,1,1,1,11,1,[0]
8708,1,2,9,13,4,9,1,4,1,0,0,0,38,1,[0]
47903,0,1,12,10,3,7,1,4,0,1,1,0,28,1,[0]
58903,2,4,2,15,6,0,0,1,0,1,1,0,1,1,[0]
29064,1,2,15,10,0,3,1,4,1,1,0,0,38,1,[0]
51807,1,6,11,3,5,7,4,0,1,1,1,0,14,1,[0]
58982,1,3,3,15,4,0,3,0,0,1,1,0,16,1,[0]
3135,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
30083,2,2,6,5,2,2,0,2,1,0,0,0,38,1,[0]
3072,1,2,8,11,2,4,0,1,1,0,0,0,38,1,[0]
54655,2,6,10,16,0,6,2,4,1,1,1,0,15,1,[0]
61263,1,5,11,5,1,0,1,2,0,1,1,1,28,1,[0]
50326,0,6,2,1,5,4,2,1,1,1,1,0,15,1,[0]
7247,0,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
30998,1,2,1,7,2,9,5,4,0,1,0,0,38,1,[0]
49915,0,0,9,6,1,4,1,0,1,1,1,0,28,1,[0]
1243,1,2,8,11,2,0,0,4,1,0,0,0,38,1,[0]
59046,0,3,10,13,5,9,4,0,0,1,1,1,2,1,[0]
55568,0,0,2,3,0,9,4,1,1,1,1,1,12,1,[0]
19323,1,2,11,9,2,5,0,4,1,0,0,1,38,1,[0]
38912,1,3,12,14,2,9,0,1,1,0,0,0,18,1,[0]
48890,2,5,14,14,2,9,0,1,1,1,1,0,35,1,[0]
14551,1,2,15,10,2,13,0,4,1,0,0,0,38,1,[0]
34891,1,3,9,13,2,9,0,4,1,0,0,1,38,1,[0]
48343,1,6,1,5,0,1,5,4,1,1,1,1,19,1,[0]
13748,1,5,9,13,2,10,0,4,1,1,0,0,10,1,[0]
45349,2,1,12,9,6,2,4,3,0,1,1,0,6,1,[0]
33947,0,2,9,13,2,7,0,4,1,0,0,0,38,1,[0]
37323,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
58706,2,2,6,12,2,12,1,1,0,1,1,1,5,1,[0]
59541,2,6,8,8,4,1,3,4,0,1,1,0,26,1,[0]
19223,1,2,11,9,2,4,0,4,1,0,0,1,38,1,[0]
10153,0,2,9,13,2,11,0,4,1,1,0,0,38,1,[0]
21586,1,4,11,9,2,2,0,4,1,0,0,0,38,1,[0]
18253,1,2,11,9,2,6,0,2,1,1,0,0,38,1,[0]
54057,1,1,13,9,3,6,3,3,1,1,1,0,36,1,[0]
13078,1,2,11,9,2,6,0,4,1,0,0,1,38,1,[0]
52572,1,6,8,14,3,9,4,2,0,1,1,0,10,1,[0]
38823,1,2,12,14,2,9,0,3,1,0,0,0,19,1,[0]
38249,1,2,11,9,2,9,0,4,1,0,0,1,38,1,[0]
35192,1,2,8,11,0,3,1,4,1,0,0,0,38,1,[0]
17937,1,2,11,9,4,2,3,4,1,1,0,0,38,1,[0]
29197,1,2,9,13,4,3,1,4,1,0,0,0,38,1,[0]
49084,2,6,8,1,6,11,3,0,1,1,1,1,31,1,[0]
56284,1,6,8,9,6,4,1,0,1,1,1,1,18,1,[0]
47391,2,0,15,6,5,7,5,1,1,1,1,0,1,1,[0]
59334,2,1,4,6,4,9,1,3,1,1,1,0,11,1,[0]
60290,2,3,12,3,5,1,0,4,0,1,1,1,34,1,[0]
47199,2,3,12,11,2,1,5,0,0,1,1,0,32,1,[0]
256,1,0,11,9,2,2,0,4,1,0,0,0,38,1,[0]
31977,1,2,9,13,4,11,1,4,1,0,0,0,38,1,[0]
62716,1,3,4,14,3,5,4,1,1,1,1,0,14,1,[0]
2551,1,2,15,10,4,2,1,4,1,0,0,0,38,1,[0]
60304,2,1,7,13,6,1,5,3,0,1,1,0,8,1,[0]
57374,1,5,11,11,1,8,2,1,0,1,1,0,34,1,[0]
54764,2,4,5,4,4,9,1,4,0,1,1,0,1,1,[0]
37555,2,4,6,5,2,4,0,4,1,0,0,0,38,1,[0]
17498,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
38496,2,4,14,15,0,9,1,4,1,0,0,1,38,1,[0]
21622,1,4,10,16,2,9,0,4,1,0,0,0,38,1,[0]
23406,0,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
57009,1,0,9,16,3,5,0,3,0,1,1,1,10,1,[0]
3974,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
50531,2,4,13,13,3,9,3,3,0,1,1,0,33,1,[0]
25894,0,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
3519,1,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
13562,1,2,9,13,4,3,1,4,0,0,0,0,38,1,[0]
12559,1,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
59084,2,5,7,2,5,12,4,2,0,1,1,0,4,1,[0]
54429,0,0,1,8,5,10,3,0,1,1,1,1,28,1,[0]
2417,1,3,9,13,4,7,1,4,0,0,0,1,38,1,[0]
44099,1,2,9,13,0,9,1,4,1,0,0,0,8,1,[0]
10911,1,3,9,13,2,9,0,4,1,0,0,1,38,1,[0]
15346,1,2,7,12,2,0,0,4,1,0,0,0,38,1,[0]
64881,0,5,10,7,1,2,3,0,0,1,1,0,11,1,[0]
46671,1,0,4,9,3,4,2,1,1,1,1,1,27,1,[0]
53279,2,6,12,15,5,9,1,0,1,1,1,0,33,1,[0]
51949,0,3,8,4,5,4,0,3,1,1,1,0,26,1,[0]
60413,2,3,11,9,3,5,5,0,0,1,1,0,26,1,[0]
47829,2,6,8,2,3,1,4,0,0,1,1,0,39,1,[0]
20044,1,0,15,10,2,3,0,4,1,1,0,0,38,1,[0]
53782,2,6,13,1,3,13,1,0,1,1,1,1,4,1,[0]
17442,2,2,7,12,2,0,0,4,1,0,0,0,38,1,[0]
16379,1,0,7,12,2,0,5,4,0,0,0,0,38,1,[0]
50383,0,1,10,1,6,12,2,2,0,1,1,1,8,1,[0]
53821,2,4,3,2,0,8,0,2,0,1,1,1,27,1,[0]
59676,1,0,11,12,2,7,1,0,0,1,1,0,39,1,[0]
62098,1,0,14,3,3,6,0,4,0,1,1,1,34,1,[0]
18222,1,2,15,10,2,2,0,2,1,0,0,0,38,1,[0]
17122,2,2,8,11,2,5,0,4,1,0,0,0,38,1,[0]
47648,2,2,10,2,2,3,4,2,1,1,1,1,40,1,[0]
32563,1,2,9,13,2,2,0,4,1,0,0,0,38,1,[0]
24093,1,2,11,9,5,0,1,4,1,0,0,0,38,1,[0]
59121,2,5,8,9,1,9,0,2,0,1,1,1,15,1,[0]
50748,2,5,6,4,4,0,2,2,0,1,1,0,5,1,[0]
45406,2,5,15,16,3,4,2,1,1,1,1,1,33,1,[0]
55425,2,6,4,3,6,0,0,4,1,1,1,1,4,1,[0]
11903,1,4,8,11,2,11,0,4,1,0,0,1,38,1,[0]
63019,0,1,11,16,2,7,0,2,0,1,1,1,9,1,[0]
62676,2,3,3,7,4,9,0,0,1,1,1,1,28,1,[0]
45245,2,2,5,9,5,8,2,0,1,1,1,0,27,1,[0]
44621,1,2,15,10,2,9,0,4,1,0,0,0,38,1,[0]
48522,2,5,3,15,3,3,1,1,1,1,1,0,40,1,[0]
18058,0,2,9,13,4,9,1,2,1,0,0,1,38,1,[0]
29989,1,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
1926,1,4,11,9,2,3,0,4,1,0,0,1,38,1,[0]
26306,1,2,11,9,0,3,4,4,0,0,0,0,38,1,[0]
47834,2,5,6,5,3,6,1,0,1,1,1,1,36,1,[0]
6125,0,3,15,10,4,3,1,4,0,0,0,0,38,1,[0]
30335,2,2,12,14,2,11,0,4,1,1,0,1,38,1,[0]
41665,0,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
10329,1,5,10,16,2,12,0,4,1,0,0,0,38,1,[0]
