,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
61966,1,0,1,8,6,7,0,1,1,1,1,1,24,0,[0]
2361,1,1,9,13,4,10,1,4,0,0,0,0,38,0,[0]
24177,1,2,15,10,4,2,1,4,1,0,0,0,38,0,[0]
25839,0,2,11,9,4,0,4,4,1,0,0,1,38,0,[0]
34312,0,2,7,12,4,9,1,4,1,0,0,0,38,0,[0]
1591,0,2,0,6,4,7,4,4,1,0,0,0,7,0,[0]
29289,1,2,11,9,2,13,0,4,1,0,0,0,38,0,[0]
21075,0,5,9,13,4,9,3,4,0,0,0,0,38,0,[0]
20054,0,2,11,9,4,5,3,4,0,0,0,0,38,0,[0]
13396,1,0,12,14,4,9,1,4,1,0,1,0,38,0,[0]
18365,2,2,5,4,2,13,0,4,1,0,0,0,38,0,[0]
29701,1,2,11,9,0,0,3,4,1,0,0,0,38,0,[0]
14361,1,4,11,9,2,11,0,4,1,0,0,1,38,0,[0]
23005,0,2,15,10,4,13,3,4,1,0,0,1,38,0,[0]
40831,0,2,15,10,4,7,1,4,1,0,0,0,38,0,[0]
39399,0,2,8,11,2,6,0,4,1,0,0,0,38,0,[0]
40937,2,2,0,6,2,13,0,4,1,0,0,1,38,0,[0]
24596,1,5,12,14,4,3,1,4,0,0,0,0,38,0,[0]
13685,2,2,0,6,0,6,4,4,0,0,0,0,38,0,[0]
20047,1,2,4,3,2,2,5,4,0,0,0,0,21,0,[0]
5382,2,2,11,9,0,8,1,4,0,0,0,1,38,0,[0]
31841,0,4,8,11,2,4,0,4,1,0,0,0,38,0,[0]
18454,1,4,15,10,0,11,4,4,0,0,0,0,38,0,[0]
42476,1,2,15,10,2,2,0,4,1,0,0,0,38,0,[0]
64941,0,4,13,9,1,6,0,4,1,1,1,1,28,0,[0]
18548,2,2,9,13,2,13,0,4,1,0,0,0,38,0,[0]
5678,0,2,0,6,4,7,4,2,0,0,0,0,38,0,[0]
76863,1,0,14,12,1,4,5,0,0,1,1,1,8,0,[0]
17071,0,2,15,10,4,11,1,4,1,0,0,0,38,0,[0]
35681,0,2,15,10,4,9,1,4,0,0,0,0,38,0,[0]
24352,1,4,1,7,2,2,0,4,1,0,0,1,38,0,[0]
9010,0,2,15,10,2,2,0,4,1,0,0,0,38,0,[0]
2600,1,2,11,9,4,6,1,4,1,0,0,0,38,0,[0]
16397,0,2,15,10,4,13,1,4,1,0,0,0,38,0,[0]
43168,0,2,0,6,4,5,3,4,1,0,0,0,38,0,[0]
7676,2,2,11,9,2,7,0,2,1,0,0,0,38,0,[0]
26634,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[0]
32809,1,5,11,9,2,7,5,4,0,0,0,0,38,0,[0]
50401,2,3,10,1,6,10,2,4,0,1,1,0,31,0,[0]
45362,2,5,15,5,3,9,4,2,0,1,1,0,0,0,[0]
8450,0,0,7,12,4,0,3,2,1,0,0,0,38,0,[0]
62917,0,4,0,4,1,7,4,1,0,1,1,1,36,0,[0]
42164,1,2,11,9,4,2,1,4,1,0,0,0,38,0,[0]
7030,0,2,6,5,4,11,1,4,0,0,0,0,38,0,[0]
46124,1,6,3,4,2,12,3,1,1,1,1,1,23,0,[0]
6243,1,1,8,11,0,9,1,4,0,0,0,0,38,0,[0]
53287,1,2,11,16,3,8,2,2,0,1,1,0,32,0,[0]
10182,1,2,4,3,2,0,5,4,0,0,0,0,21,0,[0]
79590,2,2,9,12,3,0,4,1,0,1,1,1,9,0,[0]
59766,0,0,14,11,1,12,1,1,1,1,1,1,27,0,[0]
42283,1,2,9,13,4,0,2,4,1,0,0,0,38,0,[0]
43942,0,2,11,9,2,11,5,4,0,0,0,1,38,0,[0]
40892,1,2,0,6,2,2,0,4,1,0,0,0,38,0,[0]
43885,0,2,15,10,2,11,0,4,1,0,0,0,38,0,[0]
77480,1,2,10,7,6,8,4,2,1,1,1,0,2,0,[0]
46864,0,6,9,15,5,4,2,1,1,1,1,0,20,0,[0]
30835,2,2,7,12,5,7,1,2,0,0,0,0,38,0,[0]
20371,2,2,5,4,0,7,4,4,0,0,0,0,38,0,[0]
29348,0,2,9,13,4,6,4,2,0,0,0,0,38,0,[0]
6945,0,2,11,9,2,6,0,4,1,0,0,0,38,0,[0]
897,2,2,5,4,0,7,2,1,0,0,0,0,29,0,[0]
69625,1,4,1,16,0,12,0,0,0,1,1,0,8,0,[0]
41552,1,4,6,5,2,2,0,4,1,0,0,0,1,0,[0]
53957,0,2,9,15,2,0,4,1,1,1,1,0,10,0,[0]
11142,1,2,15,10,4,9,1,4,1,0,0,0,38,0,[0]
18770,0,2,11,9,4,6,2,2,1,0,0,0,38,0,[0]
69289,2,0,1,3,6,11,0,3,1,1,1,0,10,0,[0]
33303,1,2,9,13,4,9,1,4,0,0,0,0,38,0,[0]
28283,1,2,11,9,4,2,4,2,0,0,0,0,38,0,[0]
9824,1,2,2,8,4,7,1,4,1,0,0,0,38,0,[0]
49886,1,5,0,13,0,12,2,3,1,1,1,0,37,0,[0]
5218,2,2,11,9,2,2,0,4,1,0,0,0,38,0,[0]
10304,1,4,11,9,2,11,0,4,1,0,0,1,38,0,[0]
30773,1,2,15,10,3,4,3,4,1,0,0,0,38,0,[0]
27495,0,2,11,9,4,2,3,4,0,0,0,0,38,0,[0]
10821,0,2,0,6,5,7,1,2,1,0,0,0,38,0,[0]
54826,2,4,1,3,0,3,0,3,0,1,1,0,25,0,[0]
35235,0,2,15,10,4,7,3,4,0,1,0,0,38,0,[0]
44963,1,2,11,9,4,5,1,4,1,0,0,0,38,0,[0]
23918,0,2,15,10,4,7,3,2,0,0,0,0,38,0,[0]
4669,0,2,7,12,4,7,3,4,0,0,0,0,38,0,[0]
15222,0,2,11,9,3,11,4,4,0,0,0,0,38,0,[0]
156,2,1,11,9,0,3,1,4,1,0,0,0,38,0,[0]
28528,1,2,11,9,0,2,4,4,1,1,0,0,23,0,[0]
11140,1,1,9,13,4,9,3,4,0,0,0,0,38,0,[0]
14658,0,2,11,9,4,5,1,2,1,0,0,0,38,0,[0]
4712,1,2,9,13,4,0,1,2,0,0,0,0,38,0,[0]
18468,0,2,11,9,4,0,1,4,1,1,0,0,38,0,[0]
70335,2,0,12,2,0,6,2,0,0,1,1,1,12,0,[0]
12181,2,5,12,14,2,9,0,4,1,0,0,0,38,0,[0]
8715,0,2,1,7,4,11,1,4,0,0,0,0,38,0,[0]
64059,1,3,3,12,5,4,5,0,1,1,1,1,28,0,[0]
35382,1,2,11,9,4,7,1,2,0,0,0,0,38,0,[0]
28473,1,2,9,13,5,2,1,4,1,0,0,0,38,0,[0]
42903,0,2,9,13,4,11,1,4,0,0,0,0,38,0,[0]
1694,1,2,11,9,4,6,4,2,0,0,0,0,38,0,[0]
17805,1,2,12,14,2,3,0,1,1,0,0,0,18,0,[0]
32493,1,2,11,9,0,0,1,1,0,0,1,0,23,0,[0]
199,1,0,11,9,4,7,1,4,1,0,0,0,38,0,[0]
16378,0,2,9,13,4,7,1,4,1,0,0,0,25,0,[0]
76055,2,4,11,10,2,8,1,0,0,1,1,0,25,0,[0]
17525,2,2,6,5,2,2,0,4,1,0,0,0,38,0,[0]
51088,1,4,0,6,1,13,2,2,1,1,1,1,33,0,[0]
44604,1,1,12,14,6,9,4,4,0,0,1,0,38,0,[0]
42719,0,2,15,10,2,3,0,4,1,0,0,0,38,0,[0]
24827,1,0,11,9,2,13,0,4,1,0,1,0,38,0,[0]
22967,2,2,11,9,2,0,5,4,0,0,0,0,38,0,[0]
516,0,2,15,10,4,9,1,4,0,0,0,0,38,0,[0]
7748,1,4,9,13,0,11,1,4,1,0,0,0,38,0,[0]
39442,1,5,15,10,4,4,3,4,1,0,0,0,38,0,[0]
29768,1,2,11,9,2,13,0,4,1,0,0,0,38,0,[0]
21447,1,1,15,10,4,0,3,0,0,0,0,0,38,0,[0]
35648,0,2,15,10,2,2,0,4,1,0,0,0,38,0,[0]
46334,2,6,4,6,4,6,4,3,1,1,1,0,33,0,[0]
42793,1,4,15,10,2,13,0,4,1,0,0,0,38,0,[0]
43342,0,2,15,10,4,7,3,4,0,0,0,0,38,0,[0]
3997,0,2,9,13,4,3,3,4,1,0,0,0,38,0,[0]
31193,0,2,11,9,4,13,4,4,1,0,0,1,38,0,[0]
49764,2,2,0,5,0,10,3,2,0,1,1,0,37,0,[0]
25199,0,2,11,9,2,4,0,4,1,0,0,1,38,0,[0]
31555,0,2,15,10,5,4,2,4,0,0,0,0,38,0,[0]
55727,0,5,6,16,6,8,2,1,0,1,1,1,16,0,[0]
15704,1,1,9,13,4,9,1,4,1,0,0,1,38,0,[0]
35362,2,1,11,9,0,0,1,4,0,0,0,0,38,0,[0]
11564,2,2,11,9,2,10,0,4,1,0,0,0,38,0,[0]
7904,1,2,15,10,0,7,1,4,0,0,0,0,38,0,[0]
34462,1,2,11,9,0,11,3,4,0,0,0,0,38,0,[0]
59057,2,0,10,10,0,1,4,4,0,1,1,1,38,0,[0]
169,1,2,9,13,6,3,1,4,0,0,0,1,38,0,[0]
20485,1,2,15,10,4,6,3,2,0,0,0,0,38,0,[0]
36953,1,4,11,9,2,2,0,4,1,0,0,1,38,0,[0]
44982,1,2,9,13,2,9,0,4,1,0,0,0,3,0,[0]
68976,1,5,5,6,6,3,5,2,1,1,1,0,11,0,[0]
54008,0,3,12,14,5,3,1,2,0,1,1,1,33,0,[0]
2742,1,2,11,9,0,6,4,2,0,0,0,0,38,0,[0]
60769,0,0,0,13,0,12,1,2,0,1,1,0,0,0,[0]
10183,0,2,11,9,4,6,3,4,1,0,0,1,38,0,[0]
67697,1,2,12,14,5,5,0,3,0,1,1,1,29,0,[0]
23242,1,2,15,10,2,5,0,4,1,0,0,0,38,0,[0]
49212,2,6,8,3,5,1,1,3,0,1,1,1,16,0,[0]
21992,0,2,4,3,2,7,0,4,1,0,0,0,25,0,[0]
9071,0,2,9,13,4,9,1,4,1,0,0,0,38,0,[0]
71374,1,5,9,3,6,6,5,4,1,1,1,1,17,0,[0]
64153,1,5,1,12,0,6,0,4,1,1,1,0,33,0,[0]
41416,1,0,8,11,2,0,5,4,0,0,0,0,38,0,[0]
50850,0,2,8,8,4,7,4,1,1,1,1,1,15,0,[0]
30455,1,2,11,9,0,0,3,3,0,0,0,1,38,0,[0]
32098,1,2,0,6,2,2,0,4,1,0,0,0,38,0,[0]
56568,2,1,15,3,5,10,3,0,1,1,1,0,37,0,[0]
3378,0,2,1,7,4,2,1,4,1,0,0,0,38,0,[0]
65519,0,6,11,11,6,6,0,2,1,1,1,1,2,0,[0]
24930,2,4,15,10,2,2,0,4,1,1,0,0,38,0,[0]
13236,0,2,4,3,3,8,2,4,0,0,0,0,7,0,[0]
60630,1,6,15,7,5,13,1,1,0,1,1,0,2,0,[0]
73434,2,0,13,6,0,11,5,2,0,1,1,0,35,0,[0]
34172,1,2,1,7,2,11,0,4,1,0,0,1,38,0,[0]
47752,2,6,6,7,4,1,3,3,0,1,1,1,34,0,[0]
17055,1,2,11,9,5,10,3,4,0,0,0,0,38,0,[0]
44800,0,2,15,10,4,7,2,1,1,0,0,0,38,0,[0]
64536,2,1,13,10,3,3,2,4,0,1,1,1,6,0,[0]
24753,1,2,9,13,4,4,1,4,1,0,0,0,38,0,[0]
1438,1,2,11,9,2,0,0,4,1,0,0,0,38,0,[0]
45306,0,0,5,4,2,8,5,4,1,1,1,1,14,0,[0]
41264,0,0,11,9,4,3,4,4,0,0,0,1,32,0,[0]
28450,0,2,9,13,4,11,3,4,0,0,0,0,38,0,[0]
2069,0,2,15,10,4,12,3,4,1,0,0,0,38,0,[0]
27797,1,2,15,10,4,5,1,4,1,0,0,0,38,0,[0]
19360,0,2,5,4,4,7,2,4,1,0,0,0,12,0,[0]
41427,2,2,11,9,0,0,4,2,0,0,0,0,38,0,[0]
29134,0,2,11,9,2,8,5,4,0,1,0,0,38,0,[0]
45165,1,2,11,9,4,7,1,4,0,0,0,0,38,0,[0]
11677,2,2,9,13,0,3,1,4,0,0,0,0,38,0,[0]
42206,0,2,11,9,4,9,1,4,0,0,0,0,38,0,[0]
11109,1,2,11,9,4,7,1,4,0,0,0,0,7,0,[0]
9772,1,1,11,9,3,7,4,4,0,0,0,0,38,0,[0]
18447,0,2,15,10,0,5,1,4,1,0,0,1,38,0,[0]
15890,0,2,11,9,4,5,3,4,0,0,0,0,38,0,[0]
76606,1,5,4,3,2,5,1,0,1,1,1,0,22,0,[0]
32210,1,5,15,10,4,10,4,2,0,1,0,0,38,0,[0]
15331,0,1,9,13,4,10,1,4,1,0,0,1,38,0,[0]
1100,2,2,1,7,0,6,1,4,1,0,0,0,38,0,[0]
37383,2,4,11,9,2,4,0,4,1,0,0,0,38,0,[0]
26266,2,4,15,10,2,2,0,4,1,0,1,0,38,0,[0]
65251,2,0,1,8,3,0,5,3,0,1,1,1,9,0,[0]
6182,1,2,15,10,2,7,0,4,1,0,0,0,38,0,[0]
44134,2,2,3,2,2,5,0,4,1,0,0,0,21,0,[0]
48772,1,3,2,15,6,11,1,2,1,1,1,0,26,0,[0]
51791,1,2,13,15,2,5,2,1,0,1,1,1,10,0,[0]
24931,1,2,11,9,2,5,0,4,1,0,0,0,38,0,[0]
41282,2,2,12,14,2,7,0,4,1,0,0,0,38,0,[0]
9911,0,2,0,6,4,0,3,4,0,0,0,0,38,0,[0]
66391,2,4,4,7,2,1,0,3,0,1,1,1,10,0,[0]
5612,0,2,7,12,2,6,0,4,1,0,0,0,38,0,[0]
1762,0,2,15,10,4,3,4,4,0,0,0,0,38,0,[0]
14297,1,4,11,9,2,4,0,4,1,0,0,1,38,0,[0]
29678,0,2,15,10,4,0,1,4,0,0,0,0,38,0,[0]
40787,1,2,11,9,0,2,4,4,1,0,0,0,38,0,[0]
15987,2,2,9,13,2,0,0,4,1,0,0,0,38,0,[0]
75380,2,3,0,7,6,1,4,3,1,1,1,1,1,0,[0]
25472,2,2,15,10,2,10,0,4,1,0,0,1,38,0,[0]
42798,2,2,15,10,6,0,1,4,0,0,0,0,38,0,[0]
15073,1,2,7,12,4,11,1,2,1,0,0,1,38,0,[0]
3301,2,5,15,10,2,5,0,4,1,0,0,0,38,0,[0]
42028,1,2,2,8,2,2,0,4,1,0,0,0,38,0,[0]
4170,1,2,15,10,4,12,2,4,0,0,0,0,38,0,[0]
62538,2,1,15,6,5,9,1,0,0,1,1,1,7,0,[0]
21623,2,1,15,10,0,13,1,4,0,0,0,0,38,0,[0]
34945,0,2,9,13,4,0,3,2,0,0,0,0,38,0,[0]
61045,2,2,10,9,5,4,3,3,1,1,1,0,9,0,[0]
12940,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[0]
46034,0,4,14,9,4,2,2,3,0,1,1,1,38,0,[0]
55199,2,0,3,11,4,11,1,4,0,1,1,0,32,0,[0]
17447,0,2,0,6,4,5,3,4,1,0,0,0,38,0,[0]
2604,0,2,11,9,4,2,3,4,1,0,0,0,38,0,[0]
27655,2,2,0,6,2,13,0,4,1,0,0,0,38,0,[0]
12884,0,2,0,6,4,4,1,2,1,0,0,0,13,0,[0]
48337,2,0,11,6,6,1,2,4,0,1,1,1,39,0,[0]
8259,1,1,12,14,4,9,1,4,0,0,0,0,38,0,[0]
30694,0,2,15,10,4,7,3,4,0,0,0,0,38,0,[0]
75915,2,4,8,5,6,8,5,1,0,1,1,1,34,0,[0]
4844,1,2,11,9,0,0,1,4,0,0,0,0,38,0,[0]
77047,2,4,0,7,6,7,2,4,0,1,1,0,13,0,[0]
20809,0,2,15,10,4,11,3,4,1,0,0,0,38,0,[0]
38974,0,2,11,9,4,7,3,4,1,0,0,0,38,0,[0]
32354,1,4,11,9,0,4,1,4,1,0,0,0,38,0,[0]
73950,0,0,6,2,3,4,0,0,0,1,1,1,28,0,[0]
1587,2,2,15,10,0,11,1,4,0,0,0,0,38,0,[0]
33185,1,2,1,7,4,13,1,4,1,0,0,0,38,0,[0]
45038,2,2,11,9,2,2,0,4,1,0,0,0,38,0,[0]
28823,0,2,11,9,2,11,0,4,1,0,0,1,12,0,[0]
33187,0,5,15,10,4,0,3,4,0,0,0,0,38,0,[0]
5372,0,2,11,9,4,7,4,4,0,0,0,0,38,0,[0]
24041,1,5,12,14,0,9,1,4,0,0,0,0,38,0,[0]
8910,1,4,7,12,2,3,0,4,1,0,0,1,38,0,[0]
11440,0,2,1,7,0,11,2,4,0,0,0,0,38,0,[0]
15574,0,2,1,7,2,7,0,4,1,0,0,0,25,0,[0]
18854,0,2,11,9,4,0,4,2,0,0,0,0,38,0,[0]
38300,2,2,0,6,0,7,1,4,0,0,0,0,38,0,[0]
20727,2,2,11,9,2,13,0,4,1,0,0,1,38,0,[0]
66170,1,0,6,11,6,3,4,1,1,1,1,1,17,0,[0]
28829,0,2,11,9,4,7,3,4,0,0,1,0,38,0,[0]
14872,0,2,9,13,2,7,0,4,1,0,0,0,38,0,[0]
69834,2,0,0,3,2,6,0,0,1,1,1,1,22,0,[0]
51584,2,2,1,15,1,3,1,3,1,1,1,0,12,0,[0]
45072,2,2,11,9,0,12,1,2,0,0,0,0,38,0,[0]
21071,0,2,11,9,4,0,1,4,0,0,0,0,38,0,[0]
25802,0,2,0,6,2,4,5,4,0,0,0,0,38,0,[0]
48814,2,3,13,12,5,7,4,1,1,1,1,0,22,0,[0]
36241,0,1,2,8,4,0,3,4,0,0,0,0,38,0,[0]
58160,2,4,3,15,2,0,0,4,0,1,1,0,22,0,[0]
21522,1,2,11,9,2,7,5,4,0,0,0,0,38,0,[0]
14107,2,5,15,10,0,13,1,4,1,0,0,0,38,0,[0]
46286,0,2,5,3,5,0,0,4,0,1,1,0,22,0,[0]
27891,0,2,7,12,4,13,1,4,1,0,0,0,38,0,[0]
26417,0,2,11,9,3,6,3,1,1,0,0,0,29,0,[0]
30763,0,2,7,12,0,0,1,2,0,0,0,0,38,0,[0]
47529,2,0,14,10,3,0,4,2,1,1,1,0,23,0,[0]
14244,1,2,11,9,2,13,0,4,1,0,0,0,38,0,[0]
31877,1,4,15,10,0,7,4,4,1,0,0,0,38,0,[0]
61751,1,2,4,5,2,13,0,4,1,1,1,1,34,0,[0]
43111,1,2,11,9,2,5,0,4,1,0,0,0,38,0,[0]
15728,1,2,11,9,2,11,5,4,0,0,0,0,38,0,[0]
11221,1,2,11,9,4,2,2,4,1,0,0,0,38,0,[0]
25259,1,2,4,3,3,13,4,3,1,0,0,0,7,0,[0]
16608,1,2,11,9,4,7,1,2,0,0,0,0,38,0,[0]
42187,1,1,9,13,0,9,4,4,0,0,0,0,38,0,[0]
43954,0,2,11,9,4,6,3,1,1,0,0,0,10,0,[0]
39564,0,2,2,8,0,4,1,4,1,0,0,0,38,0,[0]
27012,0,2,15,10,4,0,3,4,0,0,0,0,38,0,[0]
19861,0,2,15,10,4,11,3,4,0,0,0,0,38,0,[0]
79032,1,1,5,4,3,0,4,1,0,1,1,0,35,0,[0]
71557,1,1,4,1,4,11,2,4,1,1,1,0,4,0,[0]
3263,0,2,11,9,4,6,4,4,0,0,0,0,38,0,[0]
17237,1,2,8,11,4,0,1,4,1,0,0,0,38,0,[0]
25500,0,2,11,9,2,4,0,2,1,0,0,0,38,0,[0]
762,0,2,15,10,4,11,1,4,0,0,0,0,38,0,[0]
16417,0,2,1,7,4,0,3,1,0,0,0,0,38,0,[0]
68481,0,0,4,12,6,1,2,3,1,1,1,1,11,0,[0]
6638,0,2,11,9,4,2,1,4,1,1,0,0,38,0,[0]
15682,0,2,2,8,4,7,3,4,1,0,0,0,38,0,[0]
64250,2,3,14,9,6,5,4,0,1,1,1,1,37,0,[0]
60071,2,0,3,14,2,1,5,1,0,1,1,0,9,0,[0]
15970,1,2,11,9,0,2,4,4,1,0,0,0,38,0,[0]
24489,0,2,8,11,4,9,1,4,0,0,0,0,38,0,[0]
72841,2,5,4,11,6,6,2,1,1,1,1,0,35,0,[0]
78769,2,1,4,13,2,13,2,2,1,1,1,0,27,0,[0]
10179,1,2,8,11,2,2,0,4,1,0,0,0,38,0,[0]
12404,0,2,11,9,4,2,4,4,1,0,0,0,38,0,[0]
58776,2,3,4,1,2,7,0,4,0,1,1,0,21,0,[0]
21489,2,2,11,9,0,0,1,4,0,0,0,0,38,0,[0]
57740,0,6,11,12,2,8,4,2,1,1,1,1,25,0,[0]
12637,1,5,8,11,0,10,1,4,1,0,0,0,38,0,[0]
4389,0,5,12,14,0,9,1,0,1,0,0,1,38,0,[0]
22466,1,2,9,13,4,11,1,4,1,0,0,0,38,0,[0]
15104,1,2,12,14,0,3,4,4,0,0,0,0,38,0,[0]
74297,2,3,10,6,5,12,3,2,1,1,1,0,30,0,[0]
36596,1,2,15,10,3,5,4,4,1,0,0,0,30,0,[0]
11453,1,2,11,9,0,7,4,4,0,0,0,0,38,0,[0]
43411,0,2,4,3,2,2,0,4,1,0,0,0,25,0,[0]
61544,2,2,3,5,6,11,5,3,0,1,1,0,6,0,[0]
19971,2,2,15,10,4,7,1,4,0,0,0,0,38,0,[0]
36956,2,4,15,10,2,4,0,4,1,0,0,1,38,0,[0]
63528,1,2,1,1,3,4,1,1,1,1,1,0,7,0,[0]
24787,2,4,9,13,4,9,1,4,1,0,0,0,38,0,[0]
33096,1,2,0,6,2,11,0,4,1,0,0,0,38,0,[0]
19769,0,2,9,13,4,3,1,4,0,0,0,0,1,0,[0]
18297,1,2,11,9,2,6,0,4,1,0,0,1,38,0,[0]
12489,1,1,9,13,0,9,4,4,0,1,0,0,38,0,[0]
60906,1,1,13,11,3,0,1,2,1,1,1,0,30,0,[0]
6169,1,2,0,6,2,4,0,4,1,0,0,0,38,0,[0]
23110,0,2,11,9,0,6,3,4,0,0,0,0,38,0,[0]
27047,1,2,11,9,5,7,3,4,1,0,0,0,38,0,[0]
47158,2,3,6,5,5,9,5,3,1,1,1,0,25,0,[0]
11006,0,2,9,13,2,9,0,4,1,0,0,0,23,0,[0]
27823,2,2,9,13,2,0,0,1,1,0,0,0,29,0,[0]
36158,1,2,15,10,4,2,1,4,1,0,0,0,38,0,[0]
44557,2,1,9,13,2,9,0,4,1,0,0,0,38,0,[0]
45508,2,6,11,1,0,0,0,3,1,1,1,1,11,0,[0]
34232,2,2,11,9,2,7,0,1,1,0,0,0,29,0,[0]
79086,0,3,3,13,2,2,3,0,1,1,1,1,30,0,[0]
8389,0,2,1,7,4,11,3,4,0,0,0,0,38,0,[0]
33205,0,1,15,10,4,13,4,2,0,0,0,0,38,0,[0]
66779,2,2,3,5,4,1,2,4,0,1,1,0,39,0,[0]
5911,0,2,11,9,4,5,3,4,1,0,0,0,38,0,[0]
10202,2,2,9,13,0,0,1,4,0,0,0,0,38,0,[0]
66040,2,3,12,11,1,13,2,2,0,1,1,0,27,0,[0]
79195,2,6,13,12,0,8,4,3,1,1,1,0,29,0,[0]
78606,2,4,6,10,1,3,1,2,0,1,1,0,2,0,[0]
52757,0,0,14,7,3,2,5,4,1,1,1,0,24,0,[0]
1945,1,2,11,9,0,2,1,4,1,0,0,0,38,0,[0]
24441,0,2,15,10,2,2,0,4,1,0,0,1,38,0,[0]
42136,1,0,11,9,0,0,4,4,0,0,0,0,38,0,[0]
70255,2,0,3,4,6,13,2,1,0,1,1,0,7,0,[0]
26550,0,2,2,8,3,7,3,3,0,0,0,0,38,0,[0]
77585,2,1,7,14,3,4,0,3,0,1,1,1,34,0,[0]
27099,1,2,9,13,4,12,3,4,1,0,0,0,38,0,[0]
61994,0,5,2,10,2,2,1,4,1,1,1,1,18,0,[0]
75978,2,4,8,7,2,10,3,3,1,1,1,1,28,0,[0]
46900,2,4,14,1,5,1,0,0,1,1,1,1,16,0,[0]
6983,1,2,11,9,2,11,5,4,0,0,0,0,38,0,[0]
48494,0,4,1,13,1,1,0,0,0,1,1,1,3,0,[0]
21339,1,2,11,9,5,12,1,4,0,0,0,0,38,0,[0]
1512,0,2,6,5,5,2,1,4,1,0,0,0,38,0,[0]
51780,1,6,12,3,4,2,5,2,0,1,1,1,35,0,[0]
