,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
53907,1,3,5,9,3,3,5,4,1,1,1,0,29,1,[1]
15185,1,0,12,14,2,9,0,4,1,0,0,0,19,1,[1]
63956,0,1,3,3,5,8,5,1,0,1,1,0,36,1,[1]
53075,2,5,13,16,1,4,3,2,1,1,1,0,38,1,[1]
25012,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[1]
39852,1,2,9,13,2,12,0,4,1,0,1,0,38,1,[1]
20142,1,2,12,14,2,3,0,4,1,0,0,0,38,1,[1]
68806,2,4,7,8,1,8,3,2,0,1,1,1,33,1,[1]
26014,2,2,15,10,2,12,0,2,1,0,0,0,38,1,[1]
67159,2,1,14,1,1,10,3,2,1,1,1,1,17,1,[1]
47744,2,6,15,14,3,10,4,2,0,1,1,1,8,1,[1]
15405,1,5,8,11,2,6,0,4,1,0,0,0,38,1,[1]
25560,0,4,15,10,2,2,0,4,1,1,0,0,38,1,[1]
40147,1,2,12,14,2,3,0,1,1,0,0,1,38,1,[1]
46917,2,0,11,1,0,10,3,4,0,1,1,0,35,1,[1]
36156,1,2,14,15,0,9,1,4,0,0,0,0,38,1,[1]
8643,1,2,14,15,2,3,0,4,1,0,0,1,38,1,[1]
40149,2,2,15,10,2,3,5,4,0,0,0,0,38,1,[1]
48815,2,4,15,10,6,4,1,2,0,1,1,1,29,1,[1]
58816,2,5,4,7,1,4,1,0,1,1,1,0,30,1,[1]
68649,2,2,3,1,3,9,0,4,1,1,1,0,33,1,[1]
56959,2,4,12,4,1,10,1,3,1,1,1,1,22,1,[1]
46902,0,3,10,11,1,3,5,3,1,1,1,1,36,1,[1]
58342,1,5,11,6,6,11,2,2,0,1,1,1,21,1,[1]
48620,2,3,0,11,4,13,3,3,1,1,1,1,28,1,[1]
21654,2,2,12,14,0,9,4,4,1,1,0,1,38,1,[1]
65574,2,4,4,4,1,2,4,0,1,1,1,0,13,1,[1]
50737,1,1,1,9,2,4,3,4,1,1,1,1,32,1,[1]
23426,1,2,14,15,2,9,0,4,1,1,0,1,38,1,[1]
12374,1,4,14,15,2,9,5,4,0,0,0,1,38,1,[1]
69645,2,3,15,16,4,11,2,1,1,1,1,1,6,1,[1]
51602,1,4,2,4,4,11,1,2,0,1,1,1,30,1,[1]
64306,2,4,14,4,2,4,4,1,1,1,1,1,2,1,[1]
61421,1,5,3,6,3,8,3,1,0,1,1,1,3,1,[1]
50436,2,4,1,12,5,6,3,4,1,1,1,0,17,1,[1]
5002,1,2,9,13,2,9,0,2,1,1,0,0,38,1,[1]
13025,2,3,9,13,2,3,0,4,1,0,1,1,38,1,[1]
512,1,5,9,13,2,4,0,4,1,0,0,0,38,1,[1]
57301,2,0,13,7,6,0,0,3,1,1,1,1,0,1,[1]
26003,1,2,12,14,2,3,0,4,1,0,0,0,38,1,[1]
29324,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
48949,2,3,15,11,4,7,0,2,1,1,1,0,31,1,[1]
17938,1,0,9,13,2,9,0,4,1,0,0,0,38,1,[1]
67190,0,2,2,14,6,10,2,3,1,1,1,0,24,1,[1]
14937,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[1]
40484,0,2,14,15,2,9,5,4,0,0,0,0,38,1,[1]
36928,1,2,15,10,2,0,5,2,0,0,0,0,38,1,[1]
22883,0,2,15,10,2,3,0,4,1,1,0,1,38,1,[1]
24637,1,2,11,9,2,11,0,4,1,0,0,1,38,1,[1]
46050,0,4,15,9,5,7,5,4,1,1,1,1,21,1,[1]
46700,0,1,8,14,6,9,1,1,1,1,1,1,20,1,[1]
3021,1,2,9,13,5,9,1,4,1,1,0,0,38,1,[1]
18424,2,4,9,13,2,9,0,4,1,0,0,1,38,1,[1]
24624,1,4,8,11,2,4,0,4,1,0,0,1,38,1,[1]
36067,1,1,12,14,2,9,0,4,1,1,0,0,38,1,[1]
15727,1,2,9,13,2,3,0,4,1,1,0,0,38,1,[1]
64270,2,1,4,9,6,0,1,2,1,1,1,1,13,1,[1]
18194,1,2,9,13,2,11,0,4,1,1,0,1,38,1,[1]
44425,1,1,8,11,2,10,0,4,1,0,0,0,38,1,[1]
17422,1,2,9,13,2,9,0,4,1,1,0,1,38,1,[1]
67301,2,6,14,3,1,12,0,4,1,1,1,0,14,1,[1]
52063,2,6,9,5,2,7,2,2,1,1,1,1,40,1,[1]
37591,1,2,14,15,2,9,0,4,1,0,0,1,38,1,[1]
30679,2,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
45374,2,4,15,12,0,1,4,4,1,1,1,1,12,1,[1]
35656,2,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
66132,1,3,11,13,6,5,5,3,0,1,1,0,26,1,[1]
26156,1,1,12,14,2,3,0,4,1,0,0,1,38,1,[1]
67620,2,0,6,14,1,1,3,3,0,1,1,0,14,1,[1]
40211,1,2,8,11,2,2,0,4,1,1,0,0,38,1,[1]
69066,1,0,9,10,2,4,0,0,1,1,1,0,37,1,[1]
59242,1,4,6,4,5,9,5,3,1,1,1,1,23,1,[1]
13957,2,2,9,13,2,10,5,4,0,0,0,0,10,1,[1]
4499,1,2,11,9,2,6,0,4,1,1,0,0,38,1,[1]
17201,2,0,12,14,2,3,0,4,1,0,0,1,38,1,[1]
61992,2,4,10,11,5,4,5,4,0,1,1,1,19,1,[1]
18060,1,0,12,14,2,3,0,4,1,0,0,0,38,1,[1]
53296,2,3,15,9,5,2,4,4,1,1,1,0,32,1,[1]
47284,2,2,1,15,3,12,0,1,0,1,1,1,18,1,[1]
12943,1,2,7,12,2,3,5,4,0,0,0,1,38,1,[1]
48539,2,3,8,15,5,9,5,1,1,1,1,1,13,1,[1]
61798,1,1,2,8,1,2,1,3,0,1,1,1,11,1,[1]
32941,1,4,14,15,2,9,0,4,1,0,0,1,38,1,[1]
69425,0,4,9,5,6,11,0,2,1,1,1,0,5,1,[1]
37492,1,2,14,15,4,9,1,4,0,1,0,0,38,1,[1]
34390,1,5,9,13,2,0,0,4,1,0,0,0,38,1,[1]
58746,0,2,8,14,1,3,3,0,1,1,1,1,11,1,[1]
47363,2,5,8,1,3,8,2,0,0,1,1,1,11,1,[1]
30768,0,2,9,13,2,3,0,4,1,1,0,1,38,1,[1]
49416,2,5,7,1,1,1,3,2,1,1,1,1,3,1,[1]
64604,2,4,10,11,1,12,1,2,1,1,1,1,25,1,[1]
41173,1,5,10,16,4,3,1,4,0,0,1,1,38,1,[1]
58244,2,0,9,14,4,2,3,3,1,1,1,0,33,1,[1]
69545,0,0,10,4,4,0,2,3,0,1,1,0,8,1,[1]
59605,2,3,14,2,2,11,3,4,1,1,1,1,1,1,[1]
51201,0,5,2,9,4,9,3,1,0,1,1,1,2,1,[1]
13758,1,0,9,13,2,9,0,4,1,0,0,0,38,1,[1]
69218,2,2,13,11,4,5,3,4,1,1,1,0,35,1,[1]
61869,1,6,9,1,5,9,3,4,1,1,1,1,22,1,[1]
23626,1,2,9,13,2,9,0,4,1,0,0,1,38,1,[1]
39810,1,2,9,13,2,3,0,4,1,0,1,1,38,1,[1]
58380,0,4,10,1,5,10,5,0,1,1,1,0,18,1,[1]
41478,1,3,15,10,2,13,0,4,1,0,0,0,38,1,[1]
30631,2,5,11,9,2,12,5,4,0,0,1,0,38,1,[1]
62896,0,2,8,16,1,12,2,2,1,1,1,1,14,1,[1]
48088,1,2,1,2,6,5,4,1,1,1,1,1,20,1,[1]
50717,2,2,2,8,0,10,5,1,0,1,1,1,25,1,[1]
24071,1,2,12,14,4,3,1,4,0,1,0,1,38,1,[1]
8030,2,3,9,13,2,9,0,4,1,0,0,1,38,1,[1]
530,2,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
36311,2,3,14,15,2,9,0,4,1,0,0,0,38,1,[1]
64286,2,2,14,9,1,0,5,4,0,1,1,1,1,1,[1]
49408,2,3,10,6,4,12,2,3,1,1,1,0,36,1,[1]
50618,2,5,5,4,0,6,5,3,1,1,1,0,3,1,[1]
32419,1,2,12,14,2,3,0,4,1,0,1,0,38,1,[1]
34696,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
20850,1,3,12,14,2,3,5,4,0,1,0,0,19,1,[1]
65306,2,1,12,12,5,6,1,2,1,1,1,1,1,1,[1]
42038,1,1,9,13,2,9,0,4,1,0,0,0,38,1,[1]
66340,1,5,10,11,4,11,0,4,1,1,1,1,2,1,[1]
50638,2,2,5,6,6,8,2,0,0,1,1,1,17,1,[1]
69641,1,4,5,12,0,11,5,4,0,1,1,1,7,1,[1]
20402,1,2,12,14,2,9,5,4,0,1,0,1,38,1,[1]
56388,2,0,0,12,3,13,2,4,0,1,1,0,13,1,[1]
55991,1,0,4,1,6,3,2,0,0,1,1,1,36,1,[1]
25095,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[1]
17624,1,3,14,15,2,9,0,4,1,0,1,1,38,1,[1]
65616,1,4,14,14,5,10,5,0,1,1,1,1,30,1,[1]
25948,1,2,11,9,2,0,5,4,0,1,0,0,38,1,[1]
56483,0,1,6,6,4,3,3,2,0,1,1,0,18,1,[1]
44943,2,3,14,15,2,9,0,4,1,0,0,1,38,1,[1]
48394,2,1,3,9,5,9,2,1,1,1,1,0,1,1,[1]
8138,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[1]
17125,2,2,15,10,2,2,0,4,1,0,0,0,38,1,[1]
16399,1,3,11,9,2,3,0,4,1,1,0,0,38,1,[1]
25895,1,2,7,12,2,3,0,4,1,0,0,0,38,1,[1]
24966,1,2,15,10,2,11,0,4,1,1,0,0,38,1,[1]
50424,1,6,12,13,3,8,2,3,1,1,1,1,32,1,[1]
62730,2,0,14,14,4,5,1,4,0,1,1,1,31,1,[1]
66009,0,4,6,10,0,11,5,4,1,1,1,1,14,1,[1]
64883,0,5,12,3,2,7,1,0,1,1,1,1,5,1,[1]
36359,1,2,9,13,2,2,0,4,1,1,0,0,38,1,[1]
28367,1,3,15,10,2,11,0,4,1,0,0,1,38,1,[1]
64786,1,5,13,12,5,0,2,0,0,1,1,1,12,1,[1]
29630,1,3,11,9,2,11,0,4,1,0,1,1,38,1,[1]
46717,1,4,0,12,5,9,3,1,0,1,1,1,22,1,[1]
48944,0,1,8,14,3,12,0,1,0,1,1,1,35,1,[1]
66712,2,2,14,16,6,5,2,1,1,1,1,0,12,1,[1]
18341,2,5,10,16,2,9,0,4,1,0,1,1,38,1,[1]
68318,2,2,3,4,3,0,1,3,0,1,1,0,12,1,[1]
56511,1,5,9,13,6,8,5,0,1,1,1,0,37,1,[1]
30618,1,1,12,14,2,9,0,4,1,1,0,0,38,1,[1]
25505,1,2,11,9,2,2,0,4,1,1,0,1,38,1,[1]
4802,1,4,12,14,2,11,0,4,1,1,0,0,38,1,[1]
48449,1,0,13,15,5,13,0,1,1,1,1,0,25,1,[1]
65065,1,6,1,5,5,1,3,2,1,1,1,0,29,1,[1]
26663,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
55950,0,3,3,6,6,1,5,2,0,1,1,0,1,1,[1]
49136,2,1,9,15,2,0,0,4,0,1,1,1,39,1,[1]
38625,1,2,11,9,2,13,0,4,1,1,0,0,38,1,[1]
12988,1,2,11,9,2,2,0,4,1,1,0,0,38,1,[1]
44801,1,2,7,12,2,3,0,4,1,0,0,1,38,1,[1]
55308,2,3,5,6,4,7,1,3,1,1,1,1,17,1,[1]
32784,1,2,11,9,2,2,0,4,1,1,0,0,38,1,[1]
60156,1,4,2,12,3,3,1,4,0,1,1,0,40,1,[1]
67909,1,2,2,2,5,7,5,1,0,1,1,0,15,1,[1]
27152,1,5,9,13,2,3,0,4,1,0,0,0,38,1,[1]
28984,1,2,10,16,2,3,0,4,1,0,0,0,38,1,[1]
46255,1,1,1,10,0,9,5,1,1,1,1,0,8,1,[1]
31147,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
64874,2,0,4,15,6,4,1,3,1,1,1,1,13,1,[1]
63266,0,4,1,13,6,4,4,1,1,1,1,0,38,1,[1]
15932,1,3,9,13,2,3,5,4,0,0,1,0,38,1,[1]
67814,2,0,8,8,4,6,5,1,0,1,1,0,14,1,[1]
67616,0,3,3,3,4,3,1,3,1,1,1,0,39,1,[1]
48584,2,1,7,5,2,7,3,4,1,1,1,0,8,1,[1]
65934,2,2,6,15,1,13,3,3,1,1,1,1,40,1,[1]
3791,1,3,9,13,2,11,0,4,1,0,0,1,38,1,[1]
26556,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
59913,1,2,2,11,1,8,2,4,0,1,1,0,1,1,[1]
4865,2,4,12,14,4,3,1,4,1,1,0,0,38,1,[1]
66996,2,4,3,11,3,13,3,0,1,1,1,1,16,1,[1]
63695,2,6,0,3,5,6,1,2,1,1,1,1,11,1,[1]
22531,1,2,12,14,2,3,5,4,0,0,1,1,38,1,[1]
59305,2,0,14,10,6,7,3,0,1,1,1,0,8,1,[1]
48207,2,0,0,2,2,13,1,0,0,1,1,0,3,1,[1]
65779,1,5,9,1,3,2,1,4,0,1,1,0,30,1,[1]
26974,1,3,15,10,2,3,0,4,1,0,0,1,38,1,[1]
17901,1,3,9,13,2,3,0,4,1,0,0,0,38,1,[1]
57513,0,1,12,4,4,10,1,0,0,1,1,0,32,1,[1]
27027,1,2,15,10,2,3,0,4,1,0,0,1,38,1,[1]
39379,2,3,9,13,2,11,0,4,1,0,0,0,38,1,[1]
48537,0,1,10,7,0,11,2,3,0,1,1,0,31,1,[1]
57212,2,1,12,8,1,11,2,3,0,1,1,0,28,1,[1]
58207,0,1,5,9,1,8,5,3,0,1,1,1,6,1,[1]
12800,1,2,9,13,3,3,1,4,1,1,0,0,20,1,[1]
7943,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
52731,0,2,11,10,6,1,0,0,0,1,1,0,20,1,[1]
58597,1,1,9,3,6,1,3,0,0,1,1,1,3,1,[1]
48367,1,5,10,4,2,6,1,4,1,1,1,1,5,1,[1]
8342,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
365,1,2,9,13,2,3,0,1,1,0,0,0,23,1,[1]
50820,1,6,8,14,5,5,5,3,0,1,1,0,18,1,[1]
55234,2,0,6,7,1,7,0,4,1,1,1,1,9,1,[1]
53167,1,4,9,9,0,7,0,1,0,1,1,0,17,1,[1]
48226,2,4,9,12,0,5,4,3,1,1,1,0,18,1,[1]
16699,1,1,9,13,3,9,1,4,0,1,0,0,38,1,[1]
28392,1,4,9,13,2,9,0,4,1,1,0,1,23,1,[1]
17612,1,0,12,14,0,10,1,4,1,0,0,1,38,1,[1]
58949,0,1,13,10,6,0,0,2,1,1,1,1,35,1,[1]
55810,1,4,1,7,4,11,2,3,1,1,1,1,29,1,[1]
14855,2,3,14,15,2,3,0,4,1,1,0,1,38,1,[1]
35960,1,3,14,15,2,9,0,4,1,0,0,0,7,1,[1]
68962,2,1,11,9,5,2,0,3,0,1,1,1,19,1,[1]
13558,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[1]
58535,2,0,9,4,3,3,2,1,1,1,1,1,27,1,[1]
41907,2,2,15,10,2,2,0,3,1,0,0,0,38,1,[1]
35305,1,3,14,15,0,9,4,4,1,1,0,0,38,1,[1]
3529,0,2,10,16,2,9,0,4,1,0,0,0,38,1,[1]
29969,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
2484,1,2,14,15,2,9,0,4,1,0,1,1,38,1,[1]
69742,2,1,9,11,2,3,2,0,0,1,1,1,35,1,[1]
36975,1,2,15,10,2,11,0,2,1,1,0,1,38,1,[1]
31556,1,2,9,13,2,3,0,4,1,0,1,1,38,1,[1]
67573,2,5,15,8,1,0,3,2,1,1,1,0,11,1,[1]
51527,0,2,3,3,1,8,0,2,1,1,1,0,25,1,[1]
49596,2,0,1,6,1,3,1,1,0,1,1,0,16,1,[1]
2020,1,2,12,14,2,3,0,4,1,0,1,1,38,1,[1]
45197,2,2,9,13,2,3,0,1,1,0,0,1,23,1,[1]
58582,0,1,4,15,6,7,0,2,1,1,1,1,0,1,[1]
34513,0,4,15,10,2,3,2,4,1,1,0,0,38,1,[1]
67865,0,1,13,4,1,9,4,2,0,1,1,1,12,1,[1]
55744,0,6,14,8,5,7,3,1,1,1,1,1,27,1,[1]
24943,2,0,11,9,2,9,0,4,1,0,0,0,38,1,[1]
53496,1,5,7,13,0,9,5,3,1,1,1,1,34,1,[1]
66140,2,3,5,8,0,1,4,1,0,1,1,0,40,1,[1]
57171,2,4,1,16,2,6,1,0,0,1,1,0,2,1,[1]
54579,2,2,1,16,0,12,1,0,1,1,1,1,28,1,[1]
62407,1,4,13,12,3,2,0,0,1,1,1,0,36,1,[1]
64438,2,5,8,4,3,11,4,4,1,1,1,0,17,1,[1]
39357,1,2,15,10,2,3,0,4,1,0,0,0,38,1,[1]
12257,1,1,9,13,2,9,0,4,1,0,0,0,38,1,[1]
48744,0,0,5,16,1,6,2,4,0,1,1,1,3,1,[1]
47243,0,6,0,5,4,11,3,2,1,1,1,0,4,1,[1]
52029,2,5,13,8,5,13,5,4,1,1,1,0,36,1,[1]
23598,1,2,7,12,4,6,1,2,0,1,0,1,38,1,[1]
6449,1,2,9,13,2,0,0,4,1,0,0,0,38,1,[1]
41858,2,1,12,14,0,9,4,4,0,1,0,1,38,1,[1]
67714,2,5,13,7,0,12,3,0,1,1,1,0,12,1,[1]
15033,2,2,8,11,2,9,0,4,1,1,0,0,38,1,[1]
35057,1,2,11,9,2,3,0,4,1,1,0,0,38,1,[1]
63561,0,3,10,7,3,11,3,4,0,1,1,1,37,1,[1]
9788,1,2,15,10,2,3,0,4,1,0,0,1,38,1,[1]
14662,1,2,8,11,2,5,0,4,1,0,0,0,38,1,[1]
25707,1,2,9,13,2,3,0,2,1,1,0,0,38,1,[1]
6864,2,4,14,15,2,9,0,4,1,1,0,0,38,1,[1]
47070,1,0,12,8,4,8,2,1,0,1,1,0,13,1,[1]
1123,1,2,11,9,2,11,0,4,1,1,0,1,38,1,[1]
19462,1,2,9,13,0,11,1,4,1,0,1,1,38,1,[1]
37489,1,2,9,13,2,11,0,4,1,1,0,1,38,1,[1]
53039,0,2,2,6,0,10,3,4,1,1,1,1,26,1,[1]
42214,1,2,14,15,2,9,0,4,1,1,0,1,38,1,[1]
56283,1,4,6,1,1,0,1,3,0,1,1,0,12,1,[1]
28347,1,1,12,14,0,3,4,4,0,0,0,1,38,1,[1]
60539,2,2,12,14,2,11,0,4,1,1,1,0,33,1,[1]
47409,2,0,10,15,1,9,5,0,1,1,1,0,40,1,[1]
27949,2,2,8,11,2,12,0,4,1,1,0,0,38,1,[1]
38435,1,2,15,10,2,2,0,4,1,1,0,0,38,1,[1]
41096,1,4,14,15,2,3,0,4,1,1,0,0,38,1,[1]
21338,2,2,15,10,2,3,5,4,0,0,0,0,38,1,[1]
68877,1,2,14,9,1,11,0,3,0,1,1,0,26,1,[1]
38000,2,2,12,14,2,3,0,4,1,0,1,0,38,1,[1]
52726,1,2,11,2,5,12,2,1,1,1,1,1,7,1,[1]
22596,2,3,14,15,2,9,0,4,1,1,0,1,38,1,[1]
52142,0,0,8,7,2,11,3,2,1,1,1,0,23,1,[1]
31411,1,2,9,13,2,9,5,4,0,0,0,0,4,1,[1]
61781,2,6,2,4,3,3,5,4,0,1,1,1,29,1,[1]
30,1,1,9,13,2,9,0,4,1,0,0,0,38,1,[1]
51131,1,3,11,5,3,9,1,3,1,1,1,0,1,1,[1]
26450,2,2,12,14,2,9,0,4,1,1,0,0,38,1,[1]
26511,1,0,9,13,2,10,0,4,1,1,0,1,38,1,[1]
30731,1,4,9,13,2,2,0,1,1,1,0,1,34,1,[1]
67181,1,0,6,15,2,6,5,3,1,1,1,0,7,1,[1]
7686,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[1]
56765,2,3,8,4,2,3,3,0,1,1,1,1,24,1,[1]
45229,2,4,2,5,4,9,2,0,1,1,1,1,39,1,[1]
39393,1,2,9,13,2,11,0,4,1,0,1,1,38,1,[1]
11078,2,3,12,14,2,11,0,4,1,0,1,1,38,1,[1]
18399,1,2,9,13,2,11,0,4,1,0,1,0,38,1,[1]
59025,2,4,9,12,1,1,1,4,1,1,1,1,36,1,[1]
27355,1,4,14,15,2,9,0,4,1,0,0,1,38,1,[1]
39121,1,3,12,14,2,9,0,4,1,0,0,1,38,1,[1]
67178,1,0,12,3,5,12,1,4,1,1,1,0,0,1,[1]
38515,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
13016,2,3,9,13,2,11,0,4,1,1,0,0,38,1,[1]
9554,1,3,9,13,2,3,0,4,1,0,0,1,38,1,[1]
37054,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
49658,0,2,3,9,6,0,0,1,1,1,1,0,19,1,[1]
21761,1,2,14,15,4,9,1,4,0,0,0,1,38,1,[1]
28555,2,3,14,15,2,9,0,4,1,0,1,1,38,1,[1]
54870,2,0,13,4,1,4,1,3,0,1,1,0,11,1,[1]
35036,1,0,8,11,2,10,0,4,1,1,0,0,38,1,[1]
58977,2,4,9,6,5,3,0,1,0,1,1,0,32,1,[1]
54587,2,1,5,2,0,13,5,0,1,1,1,0,4,1,[1]
10170,1,2,7,12,2,3,0,4,1,0,0,0,38,1,[1]
27273,1,2,9,13,2,9,0,4,1,0,0,1,38,1,[1]
66142,2,0,9,1,4,4,4,0,1,1,1,1,36,1,[1]
66875,2,6,8,1,4,12,5,3,0,1,1,0,15,1,[1]
69729,1,1,13,3,0,10,3,4,1,1,1,1,11,1,[1]
46054,2,3,9,14,2,13,3,2,0,1,1,0,10,1,[1]
11838,1,2,7,12,2,2,0,4,1,0,0,0,1,1,[1]
69481,1,6,7,1,5,10,3,2,0,1,1,1,19,1,[1]
2110,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
50522,2,4,11,6,1,3,5,0,1,1,1,1,7,1,[1]
67361,0,5,6,15,2,4,3,4,1,1,1,0,12,1,[1]
10093,2,4,12,14,2,9,0,4,1,1,0,1,38,1,[1]
46480,1,1,3,11,5,6,5,1,0,1,1,1,37,1,[1]
30340,1,2,10,16,2,9,0,4,1,0,0,1,38,1,[1]
55485,1,5,8,12,1,5,2,0,1,1,1,0,5,1,[1]
68262,2,1,4,4,5,1,2,4,1,1,1,1,9,1,[1]
64212,2,2,4,5,2,8,2,4,1,1,1,1,25,1,[1]
