,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
73385,2,2,13,9,1,2,0,2,1,1,1,0,7,0,[1]
56710,2,2,15,13,5,3,1,1,1,1,1,1,26,0,[1]
57807,2,1,2,3,5,11,0,3,1,1,1,0,36,0,[1]
12325,1,4,9,13,2,3,0,4,1,0,0,1,38,0,[1]
89383,0,5,9,13,3,8,1,0,0,1,1,0,23,0,[1]
59648,1,0,1,6,6,9,1,3,0,1,1,1,3,0,[1]
66472,1,0,1,13,4,0,3,1,1,1,1,1,19,0,[1]
59821,1,5,12,13,5,9,3,0,0,1,1,0,28,0,[1]
94870,2,4,4,2,3,13,1,1,0,1,1,0,24,0,[1]
63477,0,1,12,2,6,6,0,3,1,1,1,1,0,0,[1]
46892,2,5,2,7,6,8,0,3,1,1,1,1,8,0,[1]
54023,0,5,3,3,6,8,0,4,0,1,1,0,34,0,[1]
81846,2,2,12,13,6,13,5,1,1,1,1,1,28,0,[1]
65353,2,2,4,14,5,1,3,0,0,1,1,0,12,0,[1]
55769,0,4,5,10,0,2,3,2,0,1,1,1,27,0,[1]
77093,0,3,3,5,0,5,2,3,0,1,1,0,9,0,[1]
93767,0,2,14,2,3,10,2,1,1,1,1,1,28,0,[1]
14194,0,2,9,13,2,11,0,4,1,0,0,0,38,0,[1]
56761,0,4,7,2,3,1,3,2,0,1,1,1,23,0,[1]
96129,2,4,9,12,0,9,4,3,1,1,1,1,12,0,[1]
82221,0,2,3,4,3,3,2,0,0,1,1,0,17,0,[1]
78427,0,3,7,2,1,1,2,3,1,1,1,1,37,0,[1]
73374,2,3,5,9,0,0,4,3,1,1,1,0,6,0,[1]
81247,0,3,3,5,3,6,4,0,0,1,1,0,1,0,[1]
83658,2,1,5,16,1,9,0,3,1,1,1,1,30,0,[1]
95400,1,3,7,6,0,6,2,4,0,1,1,1,27,0,[1]
89308,2,6,3,1,4,12,4,3,1,1,1,0,16,0,[1]
39531,1,2,9,13,2,11,0,4,1,0,0,1,38,0,[1]
91535,1,0,7,3,6,13,4,1,1,1,1,1,32,0,[1]
96269,2,3,8,6,4,1,5,2,1,1,1,1,33,0,[1]
61309,1,1,13,16,5,3,3,0,0,1,1,0,26,0,[1]
72293,2,5,9,8,3,12,3,0,1,1,1,1,15,0,[1]
41734,1,2,3,2,4,2,1,4,1,1,0,0,12,0,[1]
70859,2,4,3,10,6,4,3,4,0,1,1,1,27,0,[1]
85076,2,6,0,10,4,11,0,1,1,1,1,0,17,0,[1]
64273,1,5,6,14,6,11,1,1,1,1,1,1,6,0,[1]
156,2,1,11,9,0,3,1,4,1,0,0,0,38,0,[1]
8892,1,2,9,13,2,3,0,4,1,0,0,0,25,0,[1]
75233,2,3,6,4,5,3,3,1,0,1,1,0,6,0,[1]
91742,1,6,14,11,5,6,2,1,1,1,1,0,24,0,[1]
91129,1,5,11,7,0,3,1,1,1,1,1,1,30,0,[1]
44548,1,1,8,11,2,0,5,4,0,0,0,0,38,0,[1]
83563,0,5,0,10,2,3,2,3,1,1,1,1,37,0,[1]
69679,2,0,6,4,5,4,3,4,0,1,1,0,2,0,[1]
2453,1,1,9,13,2,11,0,4,1,0,0,1,38,0,[1]
86433,2,0,2,1,6,0,3,4,1,1,1,0,33,0,[1]
94414,1,1,5,8,6,2,1,0,1,1,1,1,32,0,[1]
52524,2,0,8,11,1,4,5,2,1,1,1,1,35,0,[1]
73462,2,2,3,14,3,10,0,0,1,1,1,0,4,0,[1]
60056,2,0,13,7,6,5,1,4,0,1,1,1,15,0,[1]
88254,2,3,6,1,0,13,1,1,0,1,1,0,9,0,[1]
77988,2,1,14,2,0,11,3,4,0,1,1,1,13,0,[1]
38507,1,2,9,13,0,3,1,4,1,0,0,1,38,0,[1]
58354,2,0,4,6,4,2,4,3,1,1,1,1,23,0,[1]
52178,2,2,9,9,1,12,0,1,0,1,1,0,2,0,[1]
91993,2,0,12,5,0,6,2,4,0,1,1,0,35,0,[1]
65984,1,6,5,14,4,6,4,4,1,1,1,0,31,0,[1]
45463,0,2,1,16,2,0,2,1,1,1,1,0,19,0,[1]
52475,2,0,7,1,4,8,3,1,0,1,1,1,8,0,[1]
91951,1,5,6,12,0,2,0,1,0,1,1,1,28,0,[1]
67013,2,5,0,9,3,4,2,2,0,1,1,1,21,0,[1]
8305,2,2,11,9,2,2,0,1,1,0,0,0,34,0,[1]
90767,1,1,0,10,4,7,3,2,1,1,1,1,38,0,[1]
56907,2,1,13,7,1,10,2,2,1,1,1,0,28,0,[1]
44938,1,4,9,13,2,11,5,4,0,0,0,1,38,0,[1]
68477,2,5,0,10,4,3,2,0,1,1,1,1,39,0,[1]
94592,0,2,2,14,6,1,4,2,0,1,1,0,7,0,[1]
87527,2,6,0,6,5,4,0,0,1,1,1,1,26,0,[1]
94782,1,5,14,6,6,11,3,1,1,1,1,0,30,0,[1]
20969,1,2,0,6,2,7,5,2,0,0,0,0,38,0,[1]
59004,0,4,8,16,2,4,4,2,1,1,1,1,2,0,[1]
95279,2,4,8,10,1,0,1,1,1,1,1,1,18,0,[1]
96809,2,6,11,10,5,13,0,4,0,1,1,0,0,0,[1]
44765,1,2,9,13,2,3,5,4,0,0,0,0,38,0,[1]
86634,1,3,12,14,5,13,3,0,1,1,1,0,23,0,[1]
11969,2,2,8,11,0,2,1,4,1,1,0,0,38,0,[1]
70010,2,3,4,14,6,9,0,1,0,1,1,1,10,0,[1]
99119,0,4,11,7,2,13,4,2,0,1,1,0,15,0,[1]
95769,1,3,10,5,4,5,3,0,0,1,1,0,24,0,[1]
39905,1,1,7,12,5,0,4,4,0,0,0,0,38,0,[1]
76374,1,0,1,8,5,11,1,1,0,1,1,1,36,0,[1]
90828,0,6,14,16,1,7,4,3,1,1,1,0,21,0,[1]
82137,0,5,13,14,1,13,0,1,1,1,1,0,7,0,[1]
72358,1,2,5,7,3,4,0,1,0,1,1,1,33,0,[1]
40695,1,2,9,13,4,12,1,1,0,0,0,0,29,0,[1]
62538,2,1,15,6,5,9,1,0,0,1,1,1,7,0,[1]
95795,2,5,5,7,5,13,2,3,0,1,1,0,3,0,[1]
82180,2,6,12,5,0,13,0,1,1,1,1,0,29,0,[1]
81599,2,3,8,16,3,9,4,2,0,1,1,0,6,0,[1]
64646,2,2,4,3,6,2,2,3,0,1,1,1,12,0,[1]
83415,1,2,10,14,4,11,1,1,0,1,1,0,8,0,[1]
66867,2,1,14,12,0,0,0,1,1,1,1,1,33,0,[1]
49345,2,0,4,5,5,8,2,3,1,1,1,1,28,0,[1]
82347,0,0,8,9,4,7,2,3,0,1,1,1,30,0,[1]
77193,2,3,12,12,5,3,0,1,1,1,1,0,23,0,[1]
71831,1,1,6,1,5,10,4,3,0,1,1,0,33,0,[1]
10050,1,2,15,10,2,12,0,4,1,0,0,1,38,0,[1]
30732,1,2,15,10,2,3,0,4,1,0,0,0,38,0,[1]
17951,1,2,15,10,2,3,0,1,1,0,0,0,38,0,[1]
69228,2,5,13,7,5,7,4,4,0,1,1,0,40,0,[1]
44542,1,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
62717,1,4,15,5,6,7,2,4,1,1,1,0,38,0,[1]
65310,2,0,15,11,5,0,5,1,0,1,1,1,27,0,[1]
71642,0,0,7,5,4,12,4,4,0,1,1,0,33,0,[1]
11768,0,2,9,13,2,11,0,4,1,0,0,0,38,0,[1]
51490,2,3,5,1,3,4,0,2,0,1,1,1,8,0,[1]
12062,1,2,15,10,2,12,0,4,1,0,0,1,38,0,[1]
78642,0,1,11,15,0,9,0,0,1,1,1,0,5,0,[1]
45303,0,6,2,4,6,12,5,4,0,1,1,1,12,0,[1]
81810,2,2,1,2,5,3,3,1,0,1,1,0,9,0,[1]
39504,2,2,11,9,2,7,0,4,1,0,0,0,4,0,[1]
43386,0,2,11,9,2,13,0,4,1,0,1,0,38,0,[1]
62185,1,6,12,14,0,5,2,1,1,1,1,0,12,0,[1]
72756,1,6,15,16,0,8,2,1,1,1,1,1,2,0,[1]
21419,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
51006,2,4,1,8,0,12,5,0,0,1,1,1,11,0,[1]
34689,0,4,11,9,2,2,0,4,1,0,0,0,21,0,[1]
25184,1,2,12,14,2,9,0,4,1,0,0,0,38,0,[1]
87838,1,1,3,1,4,13,1,1,0,1,1,1,29,0,[1]
36824,1,2,8,11,2,4,0,4,1,0,0,1,38,0,[1]
70233,1,1,15,6,1,9,3,4,0,1,1,0,20,0,[1]
98921,2,0,7,9,2,9,2,1,1,1,1,0,38,0,[1]
52485,2,4,12,10,3,10,1,2,1,1,1,1,1,0,[1]
72214,2,6,15,3,4,7,5,1,0,1,1,1,20,0,[1]
55402,2,4,0,8,0,6,2,4,1,1,1,0,3,0,[1]
92246,2,4,12,15,4,13,0,2,0,1,1,0,21,0,[1]
74568,2,3,12,16,1,13,5,0,0,1,1,0,4,0,[1]
57953,1,2,3,8,4,5,3,3,0,1,1,0,32,0,[1]
35851,1,2,7,12,4,3,4,4,1,0,0,1,38,0,[1]
45597,2,5,1,10,4,7,2,2,1,1,1,1,35,0,[1]
86789,2,5,2,2,4,13,2,2,1,1,1,0,2,0,[1]
36561,1,4,8,11,2,4,0,4,1,1,0,1,38,0,[1]
87496,1,4,1,8,3,6,0,0,0,1,1,0,28,0,[1]
87744,2,4,6,11,4,5,3,4,1,1,1,1,2,0,[1]
87835,0,5,8,2,3,0,0,2,0,1,1,1,9,0,[1]
94942,0,4,11,8,6,3,2,1,1,1,1,0,8,0,[1]
39795,1,3,11,9,2,3,0,4,1,0,1,0,38,0,[1]
53249,0,5,8,5,4,6,5,0,0,1,1,0,19,0,[1]
69452,1,6,0,12,0,5,0,1,1,1,1,0,2,0,[1]
47702,2,4,2,7,3,5,3,3,1,1,1,0,28,0,[1]
58313,0,2,1,3,3,6,2,4,0,1,1,0,37,0,[1]
64207,2,1,15,1,6,9,0,2,1,1,1,0,15,0,[1]
55291,1,0,9,1,4,6,5,3,1,1,1,0,39,0,[1]
88535,0,3,3,10,0,6,3,0,0,1,1,1,23,0,[1]
82213,2,0,11,13,3,9,3,0,1,1,1,0,31,0,[1]
58954,2,5,10,3,5,10,5,0,1,1,1,0,40,0,[1]
70158,2,4,8,6,2,10,1,2,0,1,1,0,34,0,[1]
81663,0,1,2,12,6,8,3,4,0,1,1,0,24,0,[1]
55162,2,5,6,6,4,9,5,3,1,1,1,0,28,0,[1]
28173,2,1,7,12,2,0,0,1,1,0,0,0,29,0,[1]
68388,2,1,6,1,5,10,5,0,0,1,1,0,12,0,[1]
23633,1,4,15,10,2,2,0,4,1,0,0,0,7,0,[1]
87382,1,0,5,10,1,13,1,1,0,1,1,1,6,0,[1]
90242,2,0,5,13,6,10,1,0,0,1,1,0,19,0,[1]
62475,0,5,3,3,3,2,4,3,0,1,1,0,22,0,[1]
39116,1,2,9,13,2,6,0,4,1,0,0,0,19,0,[1]
45306,0,0,5,4,2,8,5,4,1,1,1,1,14,0,[1]
76672,2,3,9,11,2,0,0,0,0,1,1,1,39,0,[1]
79123,2,6,2,6,5,4,0,2,1,1,1,1,13,0,[1]
47984,1,5,10,3,6,8,0,2,1,1,1,0,8,0,[1]
68811,1,5,3,13,2,6,1,0,1,1,1,1,1,0,[1]
73830,2,1,7,3,2,8,1,0,1,1,1,0,20,0,[1]
52056,2,4,1,2,3,7,3,2,0,1,1,0,16,0,[1]
22568,1,1,9,13,2,9,5,4,0,0,0,0,38,0,[1]
77267,2,0,9,3,6,0,2,2,1,1,1,1,5,0,[1]
84941,2,5,14,9,2,7,2,3,0,1,1,1,31,0,[1]
40404,1,2,12,14,2,3,0,4,1,0,0,0,38,0,[1]
75163,2,1,3,3,0,11,3,1,1,1,1,0,20,0,[1]
64388,2,0,9,13,2,2,5,1,1,1,1,1,40,0,[1]
83815,0,3,4,12,3,2,3,0,0,1,1,1,19,0,[1]
83649,2,1,0,14,0,13,2,0,0,1,1,1,5,0,[1]
45803,0,0,13,12,2,3,0,2,0,1,1,1,8,0,[1]
78379,1,0,3,15,6,1,4,4,0,1,1,0,20,0,[1]
72594,1,4,6,10,4,13,1,4,1,1,1,1,35,0,[1]
56817,1,1,6,11,4,1,2,1,0,1,1,0,13,0,[1]
88198,2,5,8,3,0,13,3,1,0,1,1,1,17,0,[1]
46171,1,4,8,8,6,1,0,3,1,1,1,0,26,0,[1]
53317,2,4,7,8,6,6,3,0,0,1,1,0,22,0,[1]
20145,1,4,9,13,4,7,1,2,0,0,0,1,38,0,[1]
4775,1,1,9,13,2,10,0,4,1,0,1,0,38,0,[1]
98311,2,1,0,7,2,11,4,3,1,1,1,0,21,0,[1]
54327,0,0,3,15,4,13,0,1,1,1,1,1,11,0,[1]
49374,1,5,15,1,0,13,0,4,0,1,1,1,36,0,[1]
23629,1,1,12,14,2,9,0,4,1,0,0,1,38,0,[1]
88437,2,6,1,16,5,12,0,4,0,1,1,0,5,0,[1]
27975,2,1,15,10,4,9,1,2,0,0,0,0,38,0,[1]
85526,2,6,10,6,6,4,2,2,1,1,1,0,6,0,[1]
70660,2,3,10,12,2,5,0,2,0,1,1,0,17,0,[1]
83840,2,2,2,6,2,8,3,3,1,1,1,1,8,0,[1]
70092,2,0,0,9,3,12,4,3,1,1,1,1,30,0,[1]
77608,2,0,2,11,6,7,1,0,1,1,1,1,12,0,[1]
74094,0,4,5,15,0,4,4,4,0,1,1,0,37,0,[1]
3354,1,2,15,10,2,3,0,4,1,0,0,0,38,0,[1]
51663,2,4,10,13,6,12,5,2,0,1,1,1,27,0,[1]
74153,2,1,14,12,5,11,1,1,0,1,1,0,7,0,[1]
76696,2,0,14,9,1,3,2,2,0,1,1,1,32,0,[1]
70156,0,0,13,10,5,7,1,2,1,1,1,1,1,0,[1]
87503,2,2,8,3,4,10,0,2,1,1,1,1,38,0,[1]
63430,1,3,13,12,6,3,4,4,1,1,1,0,9,0,[1]
95980,2,3,13,8,2,1,3,1,0,1,1,1,38,0,[1]
79514,2,1,8,11,0,3,2,0,0,1,1,1,13,0,[1]
61966,1,0,1,8,6,7,0,1,1,1,1,1,24,0,[1]
82020,1,6,4,7,4,12,1,1,0,1,1,1,16,0,[1]
19858,1,3,15,10,2,11,0,4,1,0,0,1,38,0,[1]
3920,1,0,8,11,2,0,0,4,1,0,0,0,38,0,[1]
6160,1,3,15,10,2,3,0,4,1,0,0,1,38,0,[1]
43289,1,2,4,3,2,2,0,4,1,0,0,1,38,0,[1]
43666,1,2,7,12,6,12,4,4,0,1,0,0,38,0,[1]
96122,1,6,12,1,0,3,3,3,0,1,1,0,33,0,[1]
93015,0,4,3,1,2,12,2,1,0,1,1,1,13,0,[1]
45442,2,5,13,7,2,0,1,4,1,1,1,0,17,0,[1]
77124,2,0,3,11,5,2,3,1,0,1,1,1,9,0,[1]
59658,1,2,15,10,3,12,0,0,0,1,1,1,2,0,[1]
50784,1,6,15,10,1,6,2,3,0,1,1,0,27,0,[1]
68067,2,4,4,16,0,4,4,2,0,1,1,0,22,0,[1]
57375,1,4,14,10,3,0,0,1,0,1,1,1,27,0,[1]
47333,1,2,0,15,5,1,1,2,1,1,1,0,31,0,[1]
32559,1,4,12,14,2,9,0,4,1,0,0,0,38,0,[1]
56729,2,3,14,6,2,3,3,3,0,1,1,0,11,0,[1]
76123,2,6,11,3,3,11,0,4,1,1,1,0,8,0,[1]
72088,1,3,13,13,0,5,4,2,1,1,1,0,1,0,[1]
