age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
64,2,5,4,2,4,0,4,1,0,0,40,38,1,[0]
23,2,9,13,2,3,5,4,0,0,0,45,38,0,[1]
35,2,15,10,2,9,0,4,1,0,0,60,38,0,[1]
24,5,10,16,4,9,1,4,0,0,0,99,8,0,[1]
40,2,9,13,4,11,1,3,0,0,0,55,38,1,[0]
42,2,9,13,2,9,0,4,1,0,0,40,21,1,[0]
46,2,5,4,2,11,5,4,0,0,0,30,38,0,[1]
54,2,12,14,5,3,1,4,1,0,0,40,38,0,[1]
79,3,9,13,2,11,0,4,1,0,0,20,38,1,[0]
36,2,15,10,2,4,0,4,1,0,0,56,38,0,[1]
51,2,11,9,2,9,0,4,1,0,0,40,38,0,[1]
38,1,11,9,2,13,0,4,1,0,0,20,38,0,[1]
36,2,9,13,2,0,5,1,0,0,0,40,29,0,[1]
52,2,11,9,2,4,0,3,1,0,0,49,25,0,[1]
38,1,15,10,2,0,5,4,0,0,0,40,38,0,[1]
33,2,9,13,2,0,5,2,0,0,0,30,38,0,[1]
34,5,9,13,2,9,0,4,1,0,0,40,38,1,[0]
36,4,9,13,2,11,0,4,1,0,0,40,10,0,[1]
38,2,9,13,2,0,0,4,1,0,0,45,38,1,[0]
31,4,11,9,2,3,0,4,1,0,0,50,38,1,[0]
37,0,11,9,2,0,0,4,1,0,0,40,38,1,[0]
42,2,9,13,2,12,0,4,1,0,0,50,38,1,[0]
35,2,12,14,4,9,1,4,1,0,0,45,38,1,[0]
37,2,8,11,2,12,5,4,0,0,0,37,38,1,[0]
49,2,5,4,2,2,0,4,1,0,0,50,38,0,[1]
38,4,12,14,4,9,1,4,1,0,0,40,38,1,[0]
51,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
46,2,11,9,2,6,0,4,1,0,0,40,38,0,[1]
57,3,15,10,2,9,0,4,1,0,0,40,38,0,[1]
34,2,7,12,2,11,0,4,1,0,0,38,38,1,[0]
48,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
31,2,11,9,2,11,0,4,1,0,0,40,38,1,[0]
43,2,11,9,2,2,0,4,1,0,0,40,38,0,[1]
44,2,11,9,2,2,0,2,1,0,0,40,38,1,[0]
36,4,11,9,2,2,0,4,1,0,0,30,38,0,[1]
28,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
30,2,15,10,2,3,0,4,1,0,0,50,38,0,[1]
22,2,11,9,2,13,0,4,1,0,0,50,38,1,[0]
33,2,11,9,2,9,0,0,1,0,0,48,38,1,[0]
50,2,15,10,2,11,5,4,0,0,0,39,38,0,[1]
22,2,11,9,0,12,4,4,0,0,0,30,10,0,[1]
50,1,12,14,2,9,0,4,1,0,0,70,38,1,[0]
36,2,9,13,2,9,0,4,1,0,0,45,38,1,[0]
51,2,15,10,2,0,0,4,1,0,0,38,38,0,[1]
35,4,15,10,2,2,0,4,1,0,0,40,38,1,[0]
38,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
27,1,15,10,4,10,3,4,0,0,0,40,38,1,[0]
52,2,15,10,2,7,0,4,1,0,0,35,38,1,[0]
36,1,7,12,4,9,3,2,1,0,0,40,38,0,[1]
35,4,9,13,4,7,1,2,0,0,0,60,38,0,[1]
40,2,15,10,2,11,0,4,1,0,0,40,38,0,[1]
40,2,7,12,0,3,1,4,0,0,0,40,38,0,[1]
23,2,15,10,2,6,0,4,1,0,1902,40,38,0,[1]
38,2,15,10,2,3,0,4,1,0,0,30,38,1,[0]
28,2,12,14,3,11,1,4,0,0,0,80,38,1,[0]
59,2,12,14,0,3,1,4,0,0,0,45,38,1,[0]
59,2,6,5,2,13,0,4,1,0,0,60,38,1,[0]
24,5,15,10,2,9,5,4,0,0,0,50,38,0,[1]
34,2,12,14,4,9,1,4,1,0,2258,50,38,0,[1]
44,2,12,14,2,9,0,4,1,0,0,40,38,1,[0]
43,5,15,10,2,13,0,4,1,0,0,84,38,0,[1]
42,4,15,10,4,3,1,4,1,0,0,40,38,0,[1]
35,2,8,11,2,2,0,4,1,0,0,42,38,1,[0]
24,2,15,10,2,13,0,4,1,0,0,70,38,1,[0]
47,2,8,11,2,2,0,4,1,0,0,40,38,1,[0]
26,2,15,10,2,11,0,4,1,0,0,40,38,0,[1]
31,2,11,9,2,5,0,4,1,0,0,40,38,0,[1]
47,5,15,10,2,7,0,4,1,0,0,38,38,0,[1]
42,4,12,14,0,3,4,4,0,0,0,70,38,0,[1]
31,2,9,13,2,11,0,4,1,0,0,65,38,0,[1]
54,2,11,9,2,11,0,4,1,0,0,40,38,0,[1]
38,2,11,9,2,13,0,4,1,0,0,50,38,1,[0]
34,2,15,10,2,0,0,4,1,0,0,40,38,1,[0]
40,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
61,1,9,13,2,9,0,4,1,0,0,42,38,0,[1]
39,2,11,9,2,0,0,4,1,0,0,40,38,0,[1]
46,5,11,9,2,7,0,4,1,0,0,43,38,1,[0]
58,4,11,9,2,11,0,4,1,0,0,72,38,1,[0]
41,4,11,9,2,7,5,4,0,0,0,20,38,0,[1]
51,4,15,10,2,11,0,4,1,0,0,40,38,1,[0]
54,2,14,15,4,9,2,4,0,0,0,65,38,0,[1]
27,2,14,15,4,9,1,4,0,0,0,45,38,0,[1]
51,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
34,2,9,13,2,9,5,4,0,0,0,40,38,0,[1]
36,1,15,10,2,10,0,4,1,0,0,57,38,1,[0]
42,2,2,8,2,13,0,4,1,0,0,30,38,0,[1]
41,2,9,13,2,9,0,4,1,0,0,40,38,0,[1]
36,2,11,9,2,13,0,4,1,0,0,70,38,0,[1]
40,2,0,6,2,6,0,4,1,0,0,40,38,1,[0]
41,0,15,10,2,3,0,4,1,0,0,40,38,1,[0]
59,2,11,9,2,6,0,4,1,0,0,40,38,0,[1]
35,2,9,13,2,0,0,4,1,0,0,40,38,0,[1]
56,2,15,10,2,11,0,4,1,0,0,40,38,1,[0]
59,3,11,9,2,11,0,4,1,0,0,40,38,0,[1]
52,4,11,9,2,11,0,4,1,0,0,60,38,0,[1]
47,0,15,10,2,3,0,2,1,0,0,40,38,0,[1]
43,2,9,13,4,11,4,2,0,0,0,35,38,1,[0]
25,2,7,12,4,9,1,4,1,0,0,50,38,1,[0]
57,2,12,14,0,9,1,4,1,0,0,30,38,0,[1]
33,0,9,13,4,10,1,4,1,0,1408,50,38,0,[1]
36,0,15,10,2,5,0,4,1,0,0,50,38,0,[1]
31,2,8,11,0,2,4,4,1,0,0,40,38,0,[1]
69,4,8,11,2,3,0,4,1,0,0,20,38,0,[1]
38,2,9,13,2,9,0,4,1,0,0,40,8,1,[0]
56,2,3,2,2,6,0,2,1,0,0,40,5,0,[1]
32,2,15,10,2,11,0,4,1,0,0,40,38,1,[0]
56,5,10,16,2,9,1,1,1,2885,0,40,2,0,[1]
56,4,15,10,2,4,0,4,1,0,0,50,38,0,[1]
52,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
31,1,12,14,2,9,0,4,1,0,0,40,38,0,[1]
45,2,9,13,2,11,0,4,1,0,0,40,38,0,[1]
35,2,15,10,2,6,0,4,1,0,0,40,38,1,[0]
44,1,7,12,2,9,0,4,1,0,0,48,38,0,[1]
65,4,11,9,2,6,0,4,1,0,0,40,38,0,[1]
26,2,11,9,2,0,5,4,0,0,0,40,38,1,[0]
52,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
50,2,15,10,2,11,0,4,1,0,0,40,38,1,[0]
45,2,15,10,2,11,0,4,1,0,0,60,38,1,[0]
35,2,15,10,2,12,0,4,1,0,0,40,38,0,[1]
55,2,11,9,4,3,1,4,1,0,0,54,38,0,[1]
35,2,10,16,4,9,1,4,0,0,0,80,38,1,[0]
48,4,9,13,3,3,1,2,1,0,0,40,22,1,[0]
25,2,8,11,4,11,1,4,1,0,0,65,1,1,[0]
59,5,12,14,2,9,0,4,1,0,0,50,38,0,[1]
42,4,8,11,2,9,0,4,1,0,0,50,38,0,[1]
54,2,9,13,2,3,0,4,1,0,0,40,38,0,[1]
36,5,10,16,4,9,1,4,1,0,0,45,38,0,[1]
38,2,11,9,2,3,0,4,1,0,0,50,38,0,[1]
37,2,9,13,4,9,1,4,1,0,0,45,38,1,[0]
57,4,15,10,2,13,0,4,1,0,0,45,38,1,[0]
30,2,15,10,4,3,1,4,0,0,0,40,8,0,[1]
26,0,15,10,2,3,0,4,1,0,0,32,38,0,[1]
43,2,15,10,2,0,0,4,1,0,0,35,38,0,[1]
53,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
68,2,11,9,6,3,1,4,0,0,0,10,38,1,[0]
34,4,11,9,2,2,0,4,1,0,0,40,38,0,[1]
54,5,9,13,2,9,0,4,1,0,0,70,38,0,[1]
59,2,1,7,2,13,0,4,1,0,0,40,38,0,[1]
26,2,15,10,4,8,1,4,0,0,0,50,17,0,[1]
51,2,9,13,0,9,1,4,1,0,0,45,38,0,[1]
37,2,7,12,2,7,0,4,1,0,0,47,38,0,[1]
36,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
43,2,15,10,2,2,0,4,1,0,0,60,38,0,[1]
44,2,15,10,2,3,0,4,1,0,0,40,38,0,[1]
39,2,9,13,2,3,0,4,1,0,0,55,38,0,[1]
57,2,15,10,2,10,0,4,1,0,0,50,38,0,[1]
33,2,8,11,4,2,4,4,1,0,0,40,38,0,[1]
49,2,15,10,5,3,1,4,0,0,0,45,38,1,[0]
40,2,15,10,2,9,0,4,1,0,0,40,38,1,[0]
36,2,9,13,0,12,4,4,1,0,0,20,38,0,[1]
41,3,15,10,2,4,0,4,1,0,0,54,38,1,[0]
37,2,11,9,2,2,0,4,1,0,0,35,38,0,[1]
63,3,12,14,0,9,1,4,1,0,0,70,38,1,[0]
37,2,8,11,2,6,0,4,1,0,0,42,38,1,[0]
40,2,7,12,2,12,0,4,1,0,0,42,38,1,[0]
33,2,12,14,4,3,1,4,1,0,0,50,38,1,[0]
44,2,11,9,3,0,4,4,0,0,0,40,38,0,[1]
35,2,8,11,2,11,0,4,1,0,0,50,10,1,[0]
52,3,11,9,2,11,0,4,1,0,0,50,4,0,[1]
47,2,12,14,0,9,4,4,0,0,0,40,38,1,[0]
47,2,11,9,2,0,0,4,1,0,0,40,38,0,[1]
37,2,11,9,2,2,0,4,1,0,0,60,38,0,[1]
40,2,8,11,2,0,0,4,1,0,0,40,38,0,[1]
56,4,11,9,0,3,1,4,1,0,0,50,38,1,[0]
56,2,11,9,2,0,5,4,0,0,0,37,38,1,[0]
38,2,11,9,2,6,0,4,1,0,0,48,38,0,[1]
46,2,9,13,2,13,0,4,1,0,0,40,38,1,[0]
56,2,11,9,2,0,0,4,1,0,0,48,38,0,[1]
44,2,7,12,2,2,0,4,1,0,0,40,29,0,[1]
60,2,11,9,2,13,0,4,1,0,0,44,38,1,[0]
43,2,15,10,2,12,0,4,1,0,0,40,38,1,[0]
42,4,9,13,2,4,0,4,1,0,0,65,38,0,[1]
45,3,9,13,2,3,0,4,1,0,0,60,38,0,[1]
44,1,15,10,0,3,1,4,1,0,0,50,38,0,[1]
54,2,11,9,2,2,0,4,1,0,0,40,38,0,[1]
42,3,14,15,4,3,1,4,1,0,0,15,38,0,[1]
33,2,11,9,2,0,5,4,0,0,0,35,38,1,[0]
39,2,7,12,2,12,5,4,0,0,0,45,38,0,[1]
33,4,9,13,2,11,0,4,1,0,0,50,38,0,[1]
44,3,11,9,2,3,0,4,1,5013,0,60,11,0,[1]
35,2,12,14,2,3,0,4,1,0,0,45,38,0,[1]
26,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
29,1,8,11,4,10,1,4,1,0,1564,56,38,1,[0]
41,2,15,10,2,9,0,4,1,0,0,40,38,0,[1]
42,2,10,16,2,9,0,1,1,0,0,50,2,1,[0]
38,2,8,11,2,11,0,4,1,0,0,40,38,1,[0]
44,3,10,16,2,9,0,4,1,0,0,60,38,0,[1]
46,4,12,14,2,2,0,4,1,0,0,50,38,1,[0]
57,1,8,11,2,10,0,4,1,0,0,40,38,1,[0]
48,5,8,11,2,3,0,4,1,0,0,15,10,1,[0]
45,2,12,14,2,3,0,4,1,4386,0,40,38,0,[1]
53,2,7,12,2,11,0,4,1,0,0,80,38,1,[0]
36,2,8,11,4,9,4,4,0,3325,0,40,38,0,[1]
34,2,12,14,2,3,0,1,1,3103,0,40,18,1,[0]
58,3,9,13,2,9,0,4,1,0,0,40,38,0,[1]
28,2,9,13,4,9,1,4,1,0,0,50,38,0,[1]
56,4,12,14,2,9,0,4,1,0,0,60,38,1,[0]
40,2,9,13,2,2,0,4,1,0,0,50,38,1,[0]
47,1,15,10,2,3,0,4,1,0,0,40,38,0,[1]
42,1,9,13,5,3,1,4,1,0,0,45,38,1,[0]
28,2,9,13,4,3,1,2,1,2174,0,50,38,0,[1]
45,2,15,10,2,6,0,4,1,0,0,40,38,1,[0]
47,4,15,10,2,11,0,4,1,0,0,40,38,0,[1]
37,2,9,13,2,3,0,2,1,0,0,40,38,1,[0]
40,4,15,10,2,2,0,4,1,0,0,60,38,1,[0]
61,1,10,16,2,3,0,4,1,4064,0,40,38,0,[1]
54,2,11,9,2,6,5,4,0,0,0,40,38,1,[0]
44,2,11,9,4,2,3,4,1,0,0,40,38,1,[0]
49,1,11,9,2,10,0,4,1,0,0,40,38,1,[0]
39,2,9,13,2,0,5,4,0,0,0,28,38,0,[1]
53,5,15,10,2,3,0,4,1,0,0,40,38,1,[0]
33,1,15,10,2,0,5,4,0,0,0,40,38,0,[1]
34,2,9,13,4,11,1,4,1,0,0,45,38,0,[1]
57,2,1,7,2,2,0,4,1,0,0,40,38,1,[0]
47,2,15,10,2,12,0,4,1,0,0,60,38,0,[1]
39,2,11,9,2,3,0,4,1,0,0,40,38,0,[1]
61,2,11,9,2,13,0,4,1,0,0,45,38,1,[0]
38,2,15,10,5,9,4,4,0,0,0,40,10,0,[1]
42,2,15,10,4,13,1,2,1,0,0,40,38,0,[1]
51,1,9,13,2,10,0,4,1,0,0,40,38,1,[0]
39,2,15,10,2,13,0,4,1,0,0,43,38,1,[0]
24,2,11,9,2,7,0,4,1,0,0,45,38,1,[0]
29,1,12,14,2,9,0,4,1,0,0,40,38,0,[1]
39,2,11,9,2,2,0,4,1,0,0,60,38,0,[1]
28,2,12,14,2,11,0,4,1,0,0,40,38,0,[1]
28,4,11,9,2,4,0,4,1,0,0,70,38,1,[0]
34,2,9,13,2,11,0,4,1,0,0,50,38,1,[0]
54,0,15,10,2,2,0,4,1,0,0,40,38,1,[0]
57,2,11,9,0,6,1,4,0,0,0,40,38,1,[0]
47,4,11,9,2,4,0,4,1,0,0,56,38,1,[0]
23,2,11,9,2,11,1,2,1,0,0,60,38,0,[1]
35,2,15,10,2,7,5,4,0,0,0,40,38,1,[0]
38,4,9,13,2,9,0,1,1,3103,0,60,38,1,[0]
41,2,15,10,2,0,5,4,0,0,0,40,38,0,[1]
28,2,9,13,2,3,0,4,1,0,0,50,38,0,[1]
41,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
35,2,7,12,2,12,0,4,1,0,0,40,38,0,[1]
48,2,12,14,2,13,0,4,1,0,0,55,38,1,[0]
34,2,15,10,4,0,3,4,1,0,0,40,38,1,[0]
36,2,10,16,2,3,0,4,1,0,0,40,38,0,[1]
51,2,15,10,2,3,0,4,1,0,1902,40,38,0,[1]
26,2,11,9,2,13,0,4,1,0,0,50,38,1,[0]
49,4,11,9,0,11,1,4,1,0,0,50,38,1,[0]
52,5,12,14,0,9,4,4,0,0,1876,50,38,0,[1]
35,2,15,10,2,11,0,4,1,0,0,50,38,0,[1]
47,2,15,10,5,13,4,4,1,0,0,50,38,1,[0]
40,4,12,14,2,9,0,4,1,0,0,50,38,0,[1]
41,2,3,2,2,6,0,4,1,0,0,40,25,1,[0]
40,5,10,16,4,9,1,2,0,0,0,40,38,0,[1]
36,2,8,11,2,5,0,4,1,0,0,38,38,0,[1]
45,1,11,9,6,10,1,4,1,0,0,40,38,1,[0]
45,3,9,13,2,6,0,4,1,0,0,60,38,1,[0]
32,2,8,11,2,2,0,4,1,0,0,40,38,0,[1]
32,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
46,2,11,9,2,13,0,2,1,0,0,46,38,1,[0]
62,2,15,10,2,0,0,4,1,0,0,60,38,1,[0]
40,2,9,13,2,9,0,4,1,0,0,40,38,0,[1]
39,2,7,12,0,0,4,4,0,0,0,40,38,1,[0]
27,2,11,9,2,7,5,4,0,0,0,40,38,1,[0]
53,1,15,10,2,7,0,4,1,0,0,35,38,0,[1]
45,2,15,10,2,12,5,4,0,0,0,40,38,0,[1]
59,4,15,10,2,2,0,4,1,0,0,20,38,1,[0]
29,5,15,10,2,0,0,4,1,0,0,40,38,0,[1]
46,2,9,13,2,0,0,4,1,0,0,40,38,0,[1]
44,2,8,11,2,3,0,4,1,0,0,40,38,0,[1]
38,0,11,9,0,9,4,4,0,0,0,40,38,0,[1]
41,5,9,13,2,0,0,4,1,0,0,50,38,1,[0]
30,2,11,9,2,9,0,4,1,0,0,55,38,0,[1]
51,4,15,10,2,11,0,4,1,0,0,50,38,1,[0]
56,4,11,9,6,0,4,4,0,99999,0,40,38,1,[0]
40,2,9,13,5,11,1,4,1,0,0,40,38,0,[1]
48,2,11,9,2,13,0,4,1,0,0,40,38,1,[0]
37,2,8,11,5,9,3,4,0,0,0,38,38,0,[1]
28,2,15,10,2,6,0,4,1,0,0,40,25,0,[1]
45,0,12,14,0,3,1,4,1,0,0,40,38,1,[0]
37,2,9,13,2,0,0,4,1,0,0,40,38,0,[1]
46,2,11,9,2,0,0,4,1,0,0,40,38,0,[1]
31,2,9,13,4,11,1,4,1,0,0,40,38,0,[1]
54,4,5,4,0,13,1,4,1,0,0,45,4,0,[1]
61,2,12,14,2,9,0,1,1,0,0,45,18,1,[0]
36,2,11,9,2,13,0,4,1,0,0,25,38,1,[0]
30,2,12,14,2,3,0,4,1,0,0,50,38,1,[0]
41,1,9,13,2,10,0,4,1,0,0,40,38,1,[0]
27,2,7,12,2,12,5,4,0,0,0,38,38,0,[1]
48,4,9,13,2,3,0,1,1,0,0,40,23,0,[1]
36,5,11,9,2,3,0,4,1,0,0,60,38,1,[0]
30,2,11,9,2,11,0,4,1,0,0,65,38,0,[1]
64,2,11,9,2,11,0,4,1,0,0,50,38,1,[0]
31,2,7,12,2,2,0,4,1,0,0,40,38,1,[0]
52,2,15,10,0,11,2,4,0,0,0,20,38,1,[0]
49,2,9,13,0,3,1,4,1,0,0,45,38,0,[1]
33,2,7,12,2,11,0,4,1,0,0,45,38,0,[1]
46,2,11,9,2,3,0,4,1,0,0,40,38,0,[1]
33,1,9,13,4,9,1,2,0,0,0,50,38,0,[1]
64,0,11,9,2,0,0,4,1,0,0,40,38,0,[1]
30,4,15,10,2,3,0,4,1,0,0,40,38,0,[1]
54,2,15,10,6,9,1,4,1,0,0,50,38,0,[1]
90,2,11,9,4,0,1,4,0,0,0,40,38,1,[0]
27,2,9,13,3,0,1,4,1,0,0,40,38,0,[1]
51,4,15,10,2,7,0,4,1,0,0,99,38,0,[1]
48,1,0,6,2,13,0,4,1,0,0,40,38,0,[1]
76,2,11,9,6,10,1,4,0,7896,0,18,38,0,[1]
49,2,9,13,4,3,1,4,0,0,0,56,38,1,[0]
53,2,9,13,2,3,0,2,1,0,0,40,38,0,[1]
38,4,11,9,2,9,0,4,1,0,0,50,38,1,[0]
37,5,7,12,2,7,0,4,1,0,0,35,38,0,[1]
64,2,15,10,2,3,5,4,0,10566,0,35,38,0,[1]
32,2,4,3,2,6,5,1,0,0,0,40,24,1,[0]
22,2,1,7,2,6,0,4,1,0,0,70,38,1,[0]
36,1,8,11,4,10,1,2,0,0,0,60,38,1,[0]
40,2,9,13,2,5,3,4,1,0,0,40,38,1,[0]
33,2,15,10,2,2,0,2,1,0,0,40,38,0,[1]
31,2,9,13,2,0,5,4,0,0,0,40,38,1,[0]
51,3,8,11,2,3,0,4,1,0,0,40,38,0,[1]
40,2,15,10,2,11,0,4,1,4386,0,50,38,0,[1]
32,2,11,9,2,0,0,4,1,0,0,77,38,0,[1]
48,2,15,10,4,2,4,4,0,0,0,38,38,1,[0]
34,1,9,13,2,9,5,4,0,0,0,50,38,0,[1]
49,2,1,7,2,13,0,4,1,0,0,75,38,0,[1]
40,2,8,11,2,6,0,1,1,0,0,40,38,1,[0]
22,0,15,10,2,11,0,4,1,0,1902,37,38,0,[1]
30,2,9,13,2,4,0,4,1,0,0,40,38,0,[1]
41,2,8,11,2,3,0,4,1,0,0,40,38,1,[0]
32,2,7,12,2,2,0,4,1,0,0,40,38,0,[1]
56,1,7,12,2,12,0,4,1,0,0,45,38,1,[0]
39,1,11,9,2,10,0,4,1,0,0,56,38,0,[1]
52,0,15,10,2,0,0,4,1,0,0,40,38,0,[1]
38,2,15,10,2,11,0,1,1,0,0,40,29,0,[1]
42,2,11,9,2,3,5,4,0,0,0,40,38,1,[0]
34,2,9,13,4,9,3,4,0,0,0,40,38,0,[1]
38,2,14,15,2,9,0,4,1,0,0,40,38,1,[0]
38,2,9,13,2,3,0,4,1,0,0,60,38,0,[1]
60,2,5,4,2,13,0,4,1,0,0,50,38,1,[0]
61,4,6,5,2,11,0,4,1,0,0,58,38,1,[0]
29,2,9,13,2,0,0,4,1,0,0,40,38,0,[1]
46,2,11,9,2,2,0,4,1,0,0,40,38,1,[0]
47,1,9,13,0,9,1,4,0,0,0,35,38,1,[0]
31,4,15,10,2,2,0,4,1,0,0,60,38,0,[1]
61,1,9,13,2,9,5,4,0,0,0,30,38,0,[1]
55,1,7,12,2,9,0,1,1,0,0,40,38,1,[0]
54,2,15,10,2,9,5,4,0,0,0,40,38,0,[1]
64,4,11,9,2,11,0,4,1,0,0,35,38,0,[1]
39,2,15,10,2,2,0,4,1,0,0,52,38,1,[0]
67,2,12,14,2,11,0,4,1,0,0,30,38,1,[0]
60,5,9,13,2,3,0,4,1,0,0,50,38,1,[0]
31,2,9,13,2,9,0,4,1,0,0,40,38,1,[0]
56,2,9,13,2,6,0,4,1,0,0,40,38,0,[1]
39,3,7,12,2,3,0,4,1,0,0,45,38,0,[1]
44,1,7,12,0,10,1,4,0,0,0,56,38,1,[0]
47,2,11,9,0,12,4,2,0,0,0,55,38,0,[1]
35,5,9,13,2,3,0,4,1,0,0,40,38,1,[0]
38,1,9,13,2,3,0,4,1,0,0,40,38,1,[0]
41,2,15,10,2,2,0,4,1,0,0,40,38,1,[0]
58,2,0,6,2,2,0,4,1,0,0,40,38,1,[0]
39,2,9,13,2,9,0,4,1,0,0,60,38,0,[1]
39,2,9,13,2,5,5,4,0,0,0,40,30,1,[0]
38,2,9,13,2,11,0,4,1,0,0,50,30,0,[1]
60,2,11,9,2,3,0,4,1,0,0,50,38,0,[1]
36,2,9,13,2,6,5,4,0,0,0,20,38,0,[1]
49,2,7,12,2,11,0,4,1,0,0,45,38,0,[1]
47,1,12,14,2,9,0,4,1,0,0,40,38,1,[0]
26,2,9,13,2,11,0,4,1,0,0,40,38,1,[0]
31,2,8,11,2,12,0,4,1,0,0,40,38,0,[1]
43,2,9,13,2,9,0,4,1,0,0,40,38,1,[0]
43,1,11,9,2,3,0,4,1,0,0,40,38,1,[0]
42,2,11,9,2,2,0,4,1,0,0,40,38,0,[1]
58,4,9,13,2,3,0,4,1,0,0,70,38,1,[0]
52,2,9,13,2,6,0,4,1,0,0,40,18,0,[1]
52,4,11,9,2,2,0,1,1,0,0,40,38,0,[1]
55,5,15,10,2,10,0,4,1,0,0,40,38,1,[0]
37,2,9,13,2,12,0,4,1,0,0,40,38,1,[0]
39,2,12,14,2,3,0,4,1,0,0,40,4,1,[0]
28,2,12,14,4,9,4,0,0,0,0,40,38,0,[1]
35,2,11,9,2,7,5,4,0,0,0,16,38,1,[0]
37,5,12,14,2,9,0,4,1,0,0,60,38,1,[0]
33,3,10,16,2,9,0,4,1,0,0,60,38,0,[1]
64,4,15,10,2,3,0,4,1,0,1421,35,38,0,[1]
53,3,15,10,2,3,0,4,1,0,0,60,38,0,[1]
34,0,9,13,2,0,0,1,1,0,0,38,38,0,[1]
33,2,14,15,4,9,3,4,1,0,0,42,38,1,[0]
41,1,15,10,2,10,0,4,1,0,0,45,38,1,[0]
38,1,15,10,2,10,0,4,1,0,0,72,38,0,[1]
27,2,8,11,4,2,4,4,1,0,0,40,38,1,[0]
32,2,15,10,2,5,0,4,1,0,0,38,25,0,[1]
38,2,11,9,2,6,0,4,1,0,0,40,38,1,[0]
46,0,15,10,2,3,0,2,1,0,0,40,38,0,[1]
59,2,15,10,2,3,0,4,1,0,0,60,38,1,[0]
32,2,9,13,2,9,0,4,1,0,0,50,38,0,[1]
