,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
53973,1,2,0,3,0,7,1,0,5,9,1,2,3,1,5,3,0,4,3,2,1,3,1,0,[1]
57597,3,1,2,2,2,7,8,0,5,7,0,3,0,0,0,1,1,4,2,3,1,1,2,0,[1]
52604,4,1,0,2,2,7,9,3,1,10,3,2,3,2,4,0,3,3,2,0,0,3,4,0,[1]
19842,1,2,1,1,1,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
36293,3,1,0,0,1,2,6,9,9,5,0,5,0,1,3,0,1,4,0,0,1,0,3,0,[1]
45204,4,2,1,3,0,9,7,6,6,1,5,5,0,0,0,0,1,2,2,2,2,1,1,0,[1]
58410,0,1,2,0,0,9,5,2,9,2,6,0,1,2,3,3,3,4,2,3,0,1,1,0,[1]
45956,0,2,4,1,1,0,1,5,9,4,3,0,2,1,1,1,0,2,1,2,2,3,2,0,[1]
55057,2,2,2,1,0,10,3,3,9,5,9,4,0,0,5,4,2,4,3,3,1,2,1,0,[1]
55981,0,2,2,0,2,7,7,5,2,2,9,1,3,1,3,2,0,2,3,0,2,3,1,0,[1]
27957,0,2,1,2,0,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
34096,1,1,6,2,2,7,10,3,4,1,1,0,2,0,3,0,0,1,2,2,1,3,3,0,[1]
37504,3,1,3,1,2,6,1,9,1,9,9,0,1,1,0,4,0,1,2,2,0,3,3,0,[1]
34884,4,1,0,2,1,9,0,4,7,2,0,3,4,0,5,4,1,1,3,1,2,3,2,0,[1]
34141,0,1,2,3,0,8,5,10,10,6,5,2,4,2,5,0,2,3,3,3,2,3,1,0,[1]
16250,0,2,2,1,0,2,2,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
34667,2,1,1,0,0,5,10,0,5,8,8,2,1,2,0,4,2,4,2,0,2,3,0,0,[1]
26724,0,1,1,2,0,1,2,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
49058,3,1,5,1,1,0,8,2,5,7,0,1,4,1,4,3,1,4,3,1,1,0,3,0,[1]
50022,1,2,2,1,2,0,6,6,4,2,4,5,4,2,2,0,0,1,0,3,0,1,0,0,[1]
52049,1,2,0,0,0,2,1,6,6,5,6,4,2,1,2,2,2,3,3,1,1,3,0,0,[1]
45901,1,2,3,1,1,9,1,5,0,9,2,3,0,1,5,0,2,4,3,0,0,2,1,0,[1]
56467,1,2,2,1,1,5,9,3,3,3,5,5,3,0,0,2,0,2,1,0,1,1,2,0,[1]
58397,4,1,0,3,0,4,0,9,9,9,6,5,2,2,1,4,0,1,0,3,0,3,4,0,[1]
37107,0,1,3,0,1,1,4,5,7,9,5,2,2,1,4,2,0,4,0,3,1,0,1,0,[1]
26523,0,2,2,2,1,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
23936,0,1,3,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
31844,4,2,3,3,1,9,5,0,3,3,8,3,3,2,4,4,2,4,2,2,2,0,0,0,[1]
16455,0,2,2,1,1,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
49480,2,1,3,2,0,1,3,10,6,10,2,2,0,2,3,3,2,2,1,2,1,1,4,0,[1]
2107,0,2,1,1,0,3,0,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
59490,1,2,5,1,2,8,0,2,6,4,8,1,3,1,1,4,3,1,0,3,0,0,2,0,[1]
31073,0,1,2,0,2,0,9,0,0,4,3,1,0,2,5,2,1,4,3,1,0,0,3,0,[1]
24420,2,1,2,1,0,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25125,0,1,1,1,1,1,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
51537,1,1,5,2,0,2,5,3,9,10,7,5,0,0,3,3,2,4,3,2,1,0,1,0,[1]
8202,0,2,2,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
31884,4,2,6,2,1,9,5,10,8,8,9,5,2,2,3,0,3,1,3,0,0,0,4,0,[1]
52493,2,2,5,3,1,7,8,0,1,10,2,3,4,2,1,1,3,3,2,3,2,2,0,0,[1]
36453,0,2,4,0,2,10,3,0,3,9,9,1,2,1,0,3,1,3,2,0,1,1,2,0,[1]
55791,4,2,3,2,2,5,1,4,10,4,2,0,4,1,1,0,2,3,0,3,2,3,0,0,[1]
49231,0,2,6,2,0,5,8,10,1,10,2,5,0,2,1,3,2,3,2,3,1,3,1,0,[1]
37882,1,2,5,1,1,6,8,10,1,7,0,5,1,2,2,1,2,4,1,1,1,1,2,0,[1]
11108,1,2,1,2,0,1,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
41043,1,1,0,3,1,0,2,1,5,7,6,3,2,0,1,2,0,4,2,1,1,2,2,0,[1]
43983,3,2,3,3,2,0,5,5,4,7,8,5,2,2,4,2,2,1,2,3,2,3,4,0,[1]
16007,0,2,2,2,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14708,0,1,1,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
44658,0,1,0,2,1,1,6,6,10,8,6,2,1,1,3,1,3,1,2,3,2,0,1,0,[1]
43014,3,1,0,1,1,10,0,2,6,8,9,3,3,0,1,0,0,3,2,0,0,3,0,0,[1]
34997,3,1,2,0,0,7,4,8,8,8,0,4,2,2,0,1,2,1,3,0,0,0,0,0,[1]
31709,2,1,0,1,0,8,7,2,10,8,5,0,0,1,3,1,2,1,3,3,0,2,0,0,[1]
56996,1,1,5,1,2,8,4,10,4,1,4,1,1,2,0,2,1,3,3,3,1,1,2,0,[1]
6633,0,2,2,1,0,2,2,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2058,0,1,1,1,0,3,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
51985,0,2,6,1,0,1,7,9,1,10,3,0,1,0,3,4,3,2,2,3,1,2,2,0,[1]
12407,1,2,1,1,0,2,2,2,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35555,0,2,1,1,2,8,6,0,5,1,5,2,3,1,5,3,1,4,1,0,0,3,4,0,[1]
42450,2,1,6,0,2,7,1,8,3,9,7,0,1,0,5,3,1,3,0,3,0,0,3,0,[1]
40473,0,1,6,1,2,9,8,1,10,9,3,1,3,0,1,1,2,2,3,1,0,1,0,0,[1]
3520,0,1,1,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
56453,2,1,2,1,0,5,6,10,8,1,6,0,2,2,3,1,3,4,2,1,1,0,4,0,[1]
41510,0,1,6,1,1,3,8,0,7,6,5,3,3,1,1,4,3,2,3,3,2,1,4,0,[1]
57399,2,1,5,0,0,0,10,10,9,10,8,3,1,1,1,2,2,2,0,0,2,2,0,0,[1]
59162,0,1,2,0,2,0,2,7,0,7,9,2,3,0,2,0,3,1,1,2,1,3,2,0,[1]
31768,3,1,4,2,2,9,0,3,2,4,0,4,0,1,3,2,0,2,2,1,0,1,2,0,[1]
52686,0,2,1,3,2,1,2,2,4,9,5,1,4,2,4,3,2,3,3,3,0,3,4,0,[1]
2051,0,1,3,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
59302,0,1,5,1,2,8,0,10,7,5,9,1,2,1,4,3,1,4,2,1,1,2,3,0,[1]
45359,1,1,2,2,0,4,4,9,8,2,7,2,1,0,1,2,2,1,1,3,0,3,2,0,[1]
35490,1,1,4,1,1,9,7,0,8,7,9,5,1,2,2,4,1,1,3,2,1,1,2,0,[1]
41438,3,2,1,0,2,0,3,2,4,3,9,2,1,1,4,1,0,2,2,2,0,1,2,0,[1]
29529,0,1,2,1,1,3,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
51575,2,2,6,3,2,0,4,8,10,5,7,3,0,1,3,2,2,4,3,0,0,1,3,0,[1]
47627,1,2,1,3,0,8,1,1,10,4,9,4,0,1,0,3,3,3,0,3,1,1,4,0,[1]
58467,2,2,6,3,0,8,10,3,3,0,4,3,0,2,0,2,0,1,2,1,0,1,1,0,[1]
28176,0,2,2,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
47914,4,2,2,3,0,6,3,0,7,9,7,2,0,2,2,4,1,3,0,1,2,0,1,0,[1]
44345,3,1,4,0,1,7,4,3,2,9,7,5,4,1,1,2,1,1,1,0,2,2,4,0,[1]
27442,1,1,1,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
33462,1,2,4,0,1,10,3,3,8,7,4,0,4,1,2,0,1,2,3,2,0,2,4,0,[1]
7524,1,2,2,1,0,0,0,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
52025,4,2,2,2,0,3,0,8,2,8,3,3,2,0,2,1,0,4,3,2,1,0,0,0,[1]
31643,4,1,2,3,0,8,7,5,8,3,6,1,4,1,4,1,1,3,3,0,0,3,1,0,[1]
55356,2,1,1,2,2,9,2,4,3,3,8,2,2,2,3,1,0,1,0,0,0,3,3,0,[1]
40027,3,1,5,1,2,6,1,5,4,6,3,1,1,1,4,4,3,3,2,1,0,2,1,0,[1]
58531,2,2,0,1,1,5,2,3,0,10,4,4,1,2,4,4,2,4,2,1,2,1,3,0,[1]
36349,1,1,2,2,0,1,7,8,10,3,0,2,0,2,5,2,1,2,0,0,1,3,4,0,[1]
46185,3,2,2,1,2,2,1,9,2,6,5,0,0,2,5,3,2,1,3,0,1,0,1,0,[1]
3714,0,1,2,1,1,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
54,0,2,1,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
41527,0,2,6,0,1,9,3,6,0,6,10,5,3,2,5,4,0,4,2,3,2,0,0,0,[1]
58650,0,2,6,3,2,9,6,4,1,1,8,4,3,1,5,2,3,1,3,0,2,0,3,0,[1]
31527,1,2,3,3,2,3,9,8,4,7,10,3,0,2,0,1,1,3,3,1,2,0,0,0,[1]
1398,0,1,3,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38663,4,2,6,3,1,0,8,1,4,8,4,1,2,2,2,1,3,1,2,0,1,1,3,0,[1]
41586,4,1,3,0,0,5,1,8,3,4,8,3,4,2,4,2,3,3,2,3,1,3,2,0,[1]
18104,1,1,1,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38299,4,1,5,2,1,10,5,10,5,6,6,3,1,0,3,1,3,4,3,2,2,1,3,0,[1]
44306,2,2,3,1,0,9,1,10,9,10,9,0,0,2,1,2,0,3,3,3,1,1,2,0,[1]
31855,4,1,3,0,0,6,4,9,2,9,3,2,0,0,0,0,0,1,2,0,2,0,0,0,[1]
12818,0,2,2,2,0,2,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
34759,2,1,0,1,0,8,2,1,0,6,1,3,2,0,5,0,1,1,1,0,0,3,0,0,[1]
9440,0,2,2,1,0,1,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
42533,1,1,6,2,2,2,8,5,3,2,4,2,4,2,3,0,0,2,1,3,0,3,0,0,[1]
28266,0,2,3,1,1,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38062,4,2,0,1,1,7,0,2,5,5,4,1,1,0,1,1,0,3,3,1,2,2,3,0,[1]
27722,0,2,1,2,0,4,2,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
42516,4,2,6,1,1,5,0,9,2,1,1,2,3,1,2,4,2,4,1,1,1,0,3,0,[1]
27566,0,1,2,1,1,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
57090,3,2,6,1,0,10,10,10,10,9,0,1,0,2,4,1,2,4,3,2,2,2,2,0,[1]
57634,2,1,6,1,2,8,3,4,6,2,2,1,1,1,3,0,0,2,2,0,0,3,0,0,[1]
47670,1,1,5,2,1,10,10,3,9,8,3,5,3,1,0,4,1,1,1,1,0,2,3,0,[1]
14551,0,2,2,2,0,4,4,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
961,0,1,2,2,1,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
55550,1,1,3,2,2,9,10,4,0,9,0,3,4,1,3,2,1,2,0,2,0,0,2,0,[1]
10329,0,2,2,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
53221,1,2,1,2,1,9,9,5,10,4,4,0,0,0,0,3,1,4,1,3,1,2,2,0,[1]
53134,0,2,3,2,0,7,4,6,1,4,10,4,4,2,1,3,1,3,2,2,2,0,3,0,[1]
55093,0,2,5,1,0,8,5,1,6,5,5,3,2,0,3,4,3,3,3,2,2,0,4,0,[1]
36492,1,1,1,3,2,4,2,6,5,9,10,2,2,2,1,2,3,1,2,3,0,1,4,0,[1]
37589,1,2,6,3,0,7,1,4,9,3,2,2,4,1,5,3,3,2,2,0,1,2,1,0,[1]
45599,0,2,3,3,2,3,4,3,3,9,5,3,3,2,5,3,0,4,2,2,1,2,3,0,[1]
52803,2,2,2,3,1,8,0,2,4,7,4,3,1,0,5,1,1,4,1,2,2,1,0,0,[1]
13949,0,1,3,1,0,2,2,5,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
31352,0,1,5,0,1,3,6,3,7,2,10,1,3,2,0,2,2,3,1,2,0,1,1,0,[1]
53795,2,2,4,2,0,4,10,10,4,6,2,5,2,1,2,2,1,4,1,2,2,1,0,0,[1]
10,1,2,3,2,0,2,2,4,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37565,0,1,2,0,2,0,8,9,6,3,9,5,1,2,5,0,3,2,2,3,0,2,3,0,[1]
33173,1,1,4,1,2,0,3,6,4,7,10,3,1,2,3,0,2,4,3,0,1,1,2,0,[1]
51563,0,2,3,1,2,3,4,5,0,9,3,0,0,0,4,3,1,3,2,1,2,3,0,0,[1]
19957,0,2,2,1,1,2,2,4,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
57211,1,1,2,3,2,8,2,8,2,5,9,1,2,0,2,1,3,3,0,0,1,1,0,0,[1]
34647,0,1,3,2,0,6,6,3,5,3,5,5,2,1,1,3,1,2,0,2,0,0,1,0,[1]
34537,0,2,2,2,0,4,7,8,2,7,3,0,1,0,1,2,0,4,0,0,0,2,0,0,[1]
48334,2,1,0,1,2,9,5,0,10,0,1,1,2,0,5,2,0,4,3,3,0,2,1,0,[1]
51008,2,2,3,1,1,0,3,7,10,5,10,2,0,1,5,0,0,3,3,0,1,1,2,0,[1]
7534,1,1,2,1,1,4,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
43203,1,2,4,3,0,2,10,6,4,0,8,0,2,2,3,1,3,2,2,1,0,3,1,0,[1]
44682,0,1,2,0,2,3,4,10,4,5,8,5,4,2,1,0,1,3,1,0,1,3,1,0,[1]
24043,1,1,1,2,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38953,2,1,1,0,0,8,3,2,0,9,6,3,3,0,1,4,2,3,1,3,0,2,2,0,[1]
50010,4,1,1,3,2,2,7,4,4,4,6,4,0,0,5,3,2,3,0,3,2,0,2,0,[1]
43672,2,2,0,0,1,0,0,5,8,0,4,5,1,1,5,3,3,3,2,2,2,0,3,0,[1]
33212,4,1,2,1,1,5,5,4,9,1,2,2,0,0,0,1,3,3,3,3,1,3,3,0,[1]
31448,4,2,0,3,2,3,0,8,8,8,8,3,1,0,3,3,3,1,1,3,1,3,1,0,[1]
2714,0,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
50632,4,1,3,3,1,2,9,0,6,7,9,5,4,0,4,0,2,4,3,2,2,1,1,0,[1]
1368,0,2,2,2,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
59657,2,2,4,1,1,8,2,7,5,10,4,3,4,0,2,3,1,4,3,2,2,2,3,0,[1]
52474,1,2,4,2,0,0,9,2,7,8,3,4,3,1,5,4,2,2,1,1,1,1,3,0,[1]
55374,4,1,3,1,1,7,2,7,9,8,2,1,1,2,1,0,1,2,0,3,1,1,1,0,[1]
16946,0,1,3,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
