,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
14876,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20982,0,1,1,2,0,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
54591,3,2,6,3,2,2,2,8,1,9,5,5,1,1,2,2,0,4,3,3,2,1,2,0,[0]
31738,2,2,6,2,1,9,1,6,10,5,3,5,4,2,0,3,2,1,0,0,2,2,4,0,[0]
13161,1,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23487,1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21854,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20117,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
36220,4,1,2,1,0,4,4,7,9,0,8,2,0,2,3,0,2,3,0,2,0,3,3,0,[0]
18849,1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12368,0,2,2,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
18486,0,2,3,1,0,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24053,0,1,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1578,1,2,1,1,0,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22054,1,2,1,2,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22071,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
44690,1,2,2,3,2,10,7,3,4,5,3,0,0,1,2,3,1,1,3,3,2,1,2,0,[0]
26825,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13016,1,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15183,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
14829,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
38825,1,1,0,3,2,3,0,7,8,6,10,2,3,2,1,0,0,3,1,3,2,1,1,0,[0]
23784,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2929,0,2,2,2,0,2,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32133,1,1,2,1,2,3,0,5,3,3,2,4,4,2,1,0,0,1,2,2,0,3,3,0,[0]
22055,0,2,1,1,0,4,4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9594,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17720,0,2,1,2,0,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6842,0,1,2,2,0,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16695,0,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
34564,1,2,3,3,1,3,9,10,8,4,8,2,3,0,1,2,0,4,0,1,0,1,1,0,[0]
26129,1,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4939,1,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20228,0,2,3,2,1,2,2,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4140,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25695,1,2,1,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15656,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
58510,3,2,6,1,2,2,0,9,1,2,0,2,4,1,3,0,0,3,3,2,2,0,0,0,[0]
24326,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39587,3,2,0,1,2,4,7,3,4,4,7,4,2,0,1,4,2,1,0,0,1,2,1,0,[0]
58605,2,1,1,1,0,4,0,7,4,7,5,2,0,1,2,1,3,4,2,0,2,3,2,0,[0]
956,1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32556,2,2,2,3,2,9,9,9,6,2,4,5,0,2,4,2,2,2,3,1,2,3,1,0,[0]
14582,1,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
42649,0,1,0,1,0,1,1,4,5,5,9,3,2,0,2,0,0,1,3,2,2,0,3,0,[0]
18644,0,2,1,2,0,3,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
18321,2,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19298,1,2,3,2,1,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[0]
9635,1,1,3,2,0,2,2,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
975,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
30441,2,2,2,1,1,2,7,8,10,7,6,2,4,1,2,2,3,4,2,2,1,3,2,0,[0]
14874,0,2,2,2,0,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
33078,2,2,0,0,1,10,1,6,9,5,8,3,4,2,0,4,2,4,2,2,2,1,0,0,[0]
8236,1,1,2,1,0,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,2,0,[0]
8067,0,1,2,2,0,2,2,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4105,0,2,2,2,0,1,1,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
31612,4,2,5,0,1,10,6,8,4,5,6,0,3,2,5,4,2,3,0,1,2,1,0,0,[0]
21229,1,1,1,1,0,3,0,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16705,1,1,2,1,1,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24610,1,1,1,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19678,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8153,0,2,2,2,0,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28527,1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39014,1,1,2,2,0,4,9,9,10,3,5,5,1,1,5,4,3,2,0,1,0,0,4,0,[0]
20933,0,1,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19490,0,2,1,2,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
56284,3,2,5,0,0,5,5,0,8,10,5,0,3,0,4,1,2,4,2,3,2,3,0,0,[0]
58686,3,1,2,1,2,5,8,7,3,4,9,0,4,1,0,0,2,3,3,3,2,2,2,0,[0]
45861,2,1,0,1,2,4,1,3,7,9,5,1,0,1,4,4,1,3,2,1,0,3,1,0,[0]
3504,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12626,0,1,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15362,1,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
36841,2,2,4,0,2,1,2,3,9,5,5,1,4,1,3,1,3,4,3,0,2,3,4,0,[0]
18334,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
48865,4,1,0,0,2,6,7,7,4,6,8,0,4,2,2,0,0,3,1,2,2,2,0,0,[0]
18788,1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17275,0,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1609,1,2,2,1,1,2,2,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
14285,1,1,1,2,0,2,2,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
3616,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39633,0,1,3,3,1,0,3,4,9,0,8,0,4,0,3,4,3,3,2,1,2,3,2,0,[0]
7832,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
41644,2,2,4,1,2,2,2,1,8,4,3,2,0,0,5,1,2,2,1,2,1,3,0,0,[0]
22043,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
49302,3,1,4,2,2,9,7,3,10,8,4,5,4,1,4,4,0,4,1,2,2,0,0,0,[0]
25693,1,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
58627,4,2,3,3,1,7,9,2,10,10,6,2,0,1,5,1,0,2,2,0,0,0,1,0,[0]
27597,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
50013,4,2,5,1,0,7,5,2,4,3,2,0,4,1,2,2,2,4,3,0,1,1,1,0,[0]
24049,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39628,1,1,0,2,0,10,9,6,3,3,3,4,1,0,0,2,2,1,3,2,2,0,0,0,[0]
17487,0,2,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12129,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13656,1,1,1,1,1,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
56627,4,2,3,0,0,9,1,10,8,6,0,2,3,1,0,2,3,4,1,3,1,0,4,0,[0]
5401,2,1,1,1,1,1,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
27227,1,1,1,1,0,1,1,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
56412,4,2,5,3,2,4,9,7,1,7,6,0,2,0,5,2,2,3,2,3,1,3,2,0,[0]
4901,0,2,3,1,1,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25812,0,2,1,1,0,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13543,0,2,3,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
44994,1,2,2,2,1,5,5,8,2,2,2,5,1,1,0,4,0,1,2,3,1,0,1,0,[0]
21718,0,2,2,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1503,0,1,3,1,1,2,2,2,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12301,0,1,3,1,1,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6864,2,1,1,2,0,2,2,2,2,2,2,1,1,0,3,2,2,1,0,0,0,0,0,0,[0]
29350,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26855,1,1,3,1,1,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
14438,0,2,3,2,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
53709,4,1,3,3,0,7,5,8,10,1,4,3,4,2,5,2,0,1,2,1,1,3,4,0,[0]
53915,0,1,1,1,1,4,1,5,6,0,3,1,1,1,2,4,1,4,3,3,0,2,1,0,[0]
27508,0,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
27403,1,1,1,1,0,2,2,2,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
43675,3,2,0,3,1,0,10,10,6,7,2,0,3,1,3,4,2,1,1,2,1,2,0,0,[0]
283,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23058,0,2,1,2,0,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
50587,1,2,6,3,0,4,7,3,4,0,1,5,2,0,1,1,1,1,2,0,1,1,1,0,[0]
22501,1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5343,0,1,3,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13692,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
10708,1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17221,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
38402,2,2,4,1,2,10,9,6,2,0,5,5,1,0,4,2,2,2,3,2,0,2,1,0,[0]
22360,0,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23320,0,2,1,1,0,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
41953,2,2,1,3,2,10,6,9,5,7,10,3,0,1,0,4,0,4,3,3,2,2,1,0,[0]
18406,0,2,1,2,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22661,1,2,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22758,1,2,3,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9132,1,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11414,0,2,1,2,0,1,1,4,1,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26154,1,2,1,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32421,4,2,4,0,0,2,5,0,0,6,5,2,4,0,3,2,0,1,2,1,1,1,1,0,[0]
20595,0,1,4,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21386,0,1,1,1,1,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
49601,4,2,4,3,1,6,1,4,2,2,4,4,0,1,3,4,3,4,1,2,0,0,2,0,[0]
6980,1,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
3080,0,2,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6865,1,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
47201,0,1,6,3,0,8,3,3,6,1,9,4,4,2,4,4,3,1,1,0,1,3,1,0,[0]
3349,2,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[0]
21514,1,2,2,2,0,2,2,2,2,2,2,2,1,0,2,0,1,1,0,0,0,0,0,0,[0]
48494,4,2,1,2,0,6,10,1,10,9,1,2,4,1,5,4,1,2,1,1,1,0,0,0,[0]
9373,0,2,3,1,1,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
30950,1,1,4,0,1,9,3,2,2,1,1,3,2,0,0,2,1,3,1,0,2,3,2,0,[0]
4751,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5372,1,1,2,2,0,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20809,0,1,6,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
10113,0,2,1,2,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20657,0,1,3,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1463,1,2,2,1,1,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
10204,0,2,2,2,1,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
14091,0,2,1,2,0,2,2,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21574,0,2,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15322,0,2,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,[0]
10834,1,1,2,1,1,2,1,1,1,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1899,0,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17917,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23513,1,2,1,1,0,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
20783,2,1,1,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,1,0,[0]
34840,2,1,4,3,0,10,4,1,7,5,2,5,3,0,4,1,0,1,3,1,1,1,4,0,[0]
55725,0,2,1,0,2,3,8,5,10,3,5,0,2,2,2,3,3,3,0,3,2,0,3,0,[0]
17633,0,2,1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26090,1,2,1,1,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32300,4,2,5,1,1,1,3,7,7,3,2,4,2,2,4,4,3,1,1,0,0,1,3,0,[0]
38059,4,1,5,2,1,10,5,10,7,1,7,1,2,0,4,2,0,2,0,3,2,3,3,0,[0]
22757,1,2,2,1,0,2,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,[0]
19090,0,2,3,1,0,2,2,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13215,0,2,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
45387,4,1,0,0,2,10,10,4,0,10,0,0,1,2,2,4,3,3,3,0,0,3,4,0,[0]
24473,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
46321,4,2,6,0,0,3,6,4,2,2,4,2,1,0,4,0,2,4,2,2,0,3,1,0,[0]
17381,1,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
29186,0,1,2,2,1,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4773,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
29411,0,1,3,1,0,3,3,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24182,1,1,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15864,0,2,2,1,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
30705,1,1,0,3,0,6,1,4,1,0,5,0,3,0,4,4,0,3,1,2,1,2,3,0,[0]
47880,2,2,6,1,0,3,0,1,8,9,5,1,3,0,1,4,3,3,3,2,2,2,2,0,[0]
22667,0,2,3,1,0,1,1,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28577,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
51068,0,1,1,0,0,8,3,6,4,6,7,5,0,0,1,1,0,4,2,3,1,0,3,0,[0]
25390,1,2,2,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1173,0,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
34129,1,2,6,3,1,7,5,9,4,6,6,1,4,0,2,2,0,3,2,0,1,1,2,0,[0]
7254,0,1,3,3,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
54879,0,2,3,0,1,5,8,8,8,0,0,1,1,1,5,4,0,4,0,0,1,0,4,0,[0]
16680,0,1,3,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39225,4,1,6,1,0,4,2,3,8,4,3,3,0,2,2,0,3,4,0,1,0,2,4,0,[0]
23699,0,2,3,1,1,3,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
31323,0,1,4,3,2,10,9,1,2,3,10,0,1,1,3,2,1,4,3,3,1,0,1,0,[0]
1568,0,2,1,1,0,3,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
67,1,2,1,2,0,4,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15073,0,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
31300,2,2,4,2,2,0,1,0,4,6,1,3,1,2,1,2,3,3,3,1,1,3,2,0,[0]
6384,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19386,0,2,3,0,0,2,2,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25409,1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6974,1,1,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28617,0,2,2,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39260,2,2,3,2,2,8,6,10,4,7,1,0,1,0,4,2,3,1,3,3,1,1,2,0,[0]
9409,2,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,[0]
9311,3,2,1,2,1,1,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2358,1,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
27302,2,1,1,1,0,2,2,2,2,2,2,3,2,0,2,1,1,1,0,0,0,0,0,0,[0]
28713,1,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
52066,3,1,1,1,0,4,8,1,4,2,9,4,1,0,5,2,2,3,2,1,1,2,4,0,[0]
23098,1,2,2,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25669,1,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12882,1,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9012,0,2,2,1,0,3,6,5,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28082,0,2,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21396,2,1,2,1,1,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[0]
52279,3,1,3,1,0,10,5,8,4,7,2,5,4,0,1,3,0,3,0,2,2,0,2,0,[0]
22751,1,2,2,1,0,1,1,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
59851,1,2,6,0,0,10,8,2,6,10,5,2,1,0,4,2,0,2,1,1,1,0,4,0,[0]
25955,0,2,2,1,1,2,2,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
3529,1,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1103,0,2,3,2,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
36687,2,1,1,0,0,10,0,5,2,3,4,1,2,1,4,4,2,3,1,1,0,0,0,0,[0]
49282,3,2,1,1,1,9,5,8,5,3,3,2,2,0,5,0,0,3,3,0,0,2,0,0,[0]
48594,3,2,3,2,0,5,6,3,2,4,9,0,0,0,2,2,0,1,3,2,0,1,2,0,[0]
8681,2,1,1,1,0,2,2,2,2,2,2,3,2,0,3,2,2,1,0,0,0,0,0,0,[0]
3629,0,1,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16447,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
34161,2,1,3,1,2,1,10,4,10,1,7,1,1,0,3,3,2,3,1,3,0,3,1,0,[0]
20638,0,1,2,2,0,2,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21934,0,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
41063,1,2,4,2,2,2,5,5,4,3,6,0,2,1,0,1,2,2,0,2,0,3,2,0,[0]
20912,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
18503,0,2,3,1,0,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15616,0,2,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23861,2,1,2,1,0,1,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
