,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
4784,0,1,2,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
33461,3,1,1,1,1,10,3,1,5,2,10,4,4,2,5,3,2,3,2,2,1,1,3,1,[0]
8598,0,2,2,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
6981,0,2,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
23842,1,2,2,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
34958,0,2,0,1,2,7,3,3,5,4,6,0,3,0,5,2,0,4,0,0,2,2,4,1,[0]
37986,1,1,3,1,2,5,4,0,3,6,8,2,1,1,1,3,2,2,2,3,2,2,2,1,[0]
40915,4,1,1,0,2,9,1,4,4,7,2,2,1,2,1,1,2,2,0,1,2,1,4,1,[0]
28646,0,2,2,1,0,3,5,4,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1613,0,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
36011,0,1,0,1,1,2,0,4,4,1,4,3,2,0,0,1,0,1,2,2,2,3,1,1,[0]
44925,3,1,5,3,0,1,4,10,7,3,6,2,4,1,5,2,0,2,3,3,1,3,0,1,[0]
34113,4,1,0,1,0,4,10,5,6,7,5,5,1,0,2,0,3,1,0,0,0,1,4,1,[0]
4757,1,2,2,1,0,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
2450,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38702,4,2,0,0,1,7,1,9,9,3,8,2,2,1,2,0,2,2,0,2,1,2,0,1,[0]
31969,2,2,2,1,1,0,3,8,1,6,5,1,3,2,2,3,1,3,2,2,2,2,0,1,[0]
13029,0,1,2,1,2,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39590,1,1,3,0,0,3,5,10,9,2,4,0,0,1,1,0,3,4,1,3,0,2,3,1,[0]
2015,1,2,3,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
14328,2,2,2,1,2,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
17894,1,1,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
29376,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
40318,3,1,2,3,1,5,2,0,4,10,6,4,4,1,3,1,0,1,0,0,0,1,1,1,[0]
23274,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
33938,3,1,1,0,0,7,6,5,0,3,0,5,4,2,4,2,0,3,2,1,2,3,0,1,[0]
8111,0,2,1,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
20767,2,1,2,1,1,2,1,1,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
16307,0,2,2,2,0,4,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
48811,0,2,5,2,0,9,4,1,2,5,1,0,2,2,4,3,0,4,3,0,0,0,1,1,[0]
8340,0,2,2,2,0,4,2,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
7606,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
43756,2,1,6,0,2,5,7,1,10,5,1,3,1,1,5,1,2,1,1,0,0,1,1,1,[0]
31285,4,2,4,0,0,4,10,1,8,0,9,0,2,2,2,3,0,1,2,3,0,3,4,1,[0]
37352,0,1,2,2,0,8,5,3,4,4,5,3,2,0,1,0,3,4,3,3,0,1,0,1,[0]
2632,1,1,1,2,1,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,1,[0]
17445,1,2,2,1,0,4,4,2,2,4,2,2,1,0,2,0,1,1,0,0,0,0,0,1,[0]
13829,0,2,1,2,0,3,4,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
16434,0,2,2,1,1,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
40002,2,2,2,1,0,2,10,1,4,2,4,4,4,0,4,2,0,2,2,1,2,0,0,1,[0]
44646,2,1,1,2,0,1,2,1,0,1,8,2,0,1,2,3,1,2,0,2,2,3,2,1,[0]
391,1,2,2,1,0,3,1,2,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,1,[0]
45419,4,2,4,3,1,3,4,7,10,10,8,1,0,1,5,1,0,2,0,2,2,2,2,1,[0]
26170,0,2,2,1,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
41141,4,1,4,2,1,7,6,2,10,2,2,4,4,0,5,1,0,4,0,3,0,1,4,1,[0]
12816,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
18116,0,1,2,1,1,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
44010,3,1,1,2,1,0,1,8,10,9,4,3,4,0,2,2,0,4,1,1,0,1,3,1,[0]
15978,0,2,2,1,1,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
45699,1,2,1,0,1,6,6,7,0,10,2,4,4,2,0,4,2,2,1,2,0,3,3,1,[0]
38305,1,1,2,0,2,10,10,1,4,1,4,5,3,2,0,2,3,1,1,0,1,0,4,1,[0]
35426,2,2,2,3,0,4,4,2,6,10,10,1,1,0,0,2,3,1,2,0,2,1,3,1,[0]
43748,2,2,2,3,2,0,1,2,7,4,2,3,1,0,2,4,0,2,0,1,2,0,0,1,[0]
31369,4,1,4,2,1,0,9,9,6,8,2,5,1,2,1,2,3,2,2,2,2,2,3,1,[0]
45858,2,2,0,3,0,7,4,1,9,8,0,3,4,0,3,3,2,1,2,0,0,0,1,1,[0]
49795,1,2,3,2,1,6,2,0,2,6,9,5,1,2,1,2,3,1,1,2,2,0,4,1,[0]
25725,1,2,1,1,0,4,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1251,1,2,1,2,0,2,2,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
2536,1,2,2,1,0,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,1,[0]
45427,3,2,1,2,0,2,3,8,9,7,1,5,4,1,3,1,0,1,2,0,0,3,4,1,[0]
34637,0,1,0,2,1,7,1,1,1,8,8,2,1,0,5,1,1,3,2,3,1,0,0,1,[0]
15973,0,2,2,2,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
49215,2,1,1,3,1,9,9,8,9,3,3,5,4,0,2,0,1,3,0,0,2,2,3,1,[0]
931,1,1,1,1,2,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
21864,0,2,2,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
21146,0,1,2,2,0,2,2,2,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39145,4,2,4,3,0,6,5,0,2,0,10,1,1,0,3,3,1,2,0,3,0,0,2,1,[0]
47000,3,1,0,2,2,3,7,5,9,5,8,5,1,1,1,2,0,4,2,2,2,2,2,1,[0]
7784,0,1,2,2,1,1,1,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
37974,1,2,2,3,0,7,5,10,2,2,4,2,0,1,5,0,3,2,3,1,2,0,1,1,[0]
19291,0,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
27189,0,1,2,2,0,3,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
18336,0,2,1,2,0,2,2,2,4,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31182,3,1,5,2,1,7,5,4,3,3,5,4,4,2,0,3,0,3,3,3,2,0,1,1,[0]
41864,3,1,1,2,2,4,7,10,2,3,9,0,1,2,4,2,0,1,0,2,1,2,4,1,[0]
42696,1,1,0,1,0,9,9,3,9,1,0,1,2,2,3,0,2,1,0,1,1,2,4,1,[0]
27520,0,1,1,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
48332,4,2,1,2,2,3,9,10,9,4,6,2,0,2,2,1,3,3,1,1,0,1,0,1,[0]
48092,1,2,6,2,2,7,5,6,7,4,5,0,1,1,1,3,3,4,3,2,0,0,2,1,[0]
41069,4,1,4,0,1,6,2,6,5,5,0,1,3,2,2,0,1,4,0,1,0,0,3,1,[0]
49771,4,2,2,2,2,0,3,1,9,0,5,4,3,0,2,4,1,3,2,1,0,0,1,1,[0]
36459,0,1,3,1,2,1,9,2,2,9,9,4,4,1,5,4,3,1,2,0,0,3,3,1,[0]
49046,2,1,4,3,1,9,4,10,10,4,4,2,4,1,5,0,3,3,3,1,1,3,1,1,[0]
42213,1,1,3,1,2,5,10,1,9,8,1,1,4,0,5,0,1,3,2,1,0,1,4,1,[0]
45134,4,1,0,2,2,0,1,5,8,0,9,5,4,2,5,0,2,1,3,0,1,0,4,1,[0]
34551,3,2,5,0,0,2,7,2,5,3,7,1,0,2,3,4,1,2,0,3,1,1,4,1,[0]
45834,3,2,1,1,1,0,9,9,7,10,8,2,2,2,3,2,3,2,2,2,0,3,1,1,[0]
39761,0,1,6,1,1,9,5,1,6,4,0,5,4,1,5,3,3,3,3,2,0,0,1,1,[0]
36372,1,1,2,1,0,5,3,10,4,1,9,3,3,0,3,0,1,3,2,1,0,1,2,1,[0]
46600,0,1,2,2,0,7,5,9,1,1,6,3,3,2,5,1,0,1,2,0,2,0,3,1,[0]
39134,1,1,3,3,1,1,4,0,9,5,10,2,4,1,2,4,2,1,0,3,0,0,3,1,[0]
22286,0,2,2,1,0,3,0,1,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
26486,0,2,3,1,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
34243,1,2,2,3,2,1,10,4,7,10,9,0,4,1,4,3,2,1,3,0,1,3,0,1,[0]
3917,1,1,1,1,0,2,2,2,2,2,2,2,1,0,2,0,1,1,0,0,0,0,0,1,[0]
27298,0,1,1,2,0,2,2,4,5,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31654,0,2,4,1,0,6,6,9,8,2,7,4,2,0,1,0,3,1,3,2,0,3,2,1,[0]
14434,0,1,2,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39569,2,2,1,2,2,1,4,4,2,5,4,2,4,2,5,2,0,1,3,3,1,2,3,1,[0]
40906,3,1,6,2,2,6,2,9,10,7,1,2,1,2,5,3,2,4,1,1,1,2,0,1,[0]
37113,1,2,2,3,1,3,9,8,9,4,2,2,0,2,4,3,2,1,1,0,0,2,0,1,[0]
32834,4,1,4,3,1,1,8,4,10,8,8,2,2,2,2,3,1,2,2,0,1,3,1,1,[0]
10753,0,2,2,1,0,2,2,2,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
43187,2,1,5,2,0,1,7,8,4,9,7,1,2,2,4,0,1,2,0,0,1,0,0,1,[0]
19519,0,2,2,1,0,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
14158,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
43392,1,1,4,2,0,8,5,4,9,5,10,1,0,2,3,2,3,1,1,0,1,0,4,1,[0]
5184,0,2,2,1,1,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
45033,3,2,5,0,2,5,1,8,9,6,1,0,1,1,3,0,2,4,0,3,2,3,3,1,[0]
17057,0,2,3,2,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38859,4,2,3,1,0,6,4,10,10,6,10,5,2,1,5,4,1,4,1,1,0,2,2,1,[0]
7112,1,2,1,1,0,1,1,1,4,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
30212,0,2,3,0,1,7,1,7,2,3,1,3,0,0,2,1,1,4,3,0,2,0,2,1,[0]
7476,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
42580,2,1,5,3,1,9,0,1,9,2,8,0,0,1,2,1,2,4,3,0,0,3,1,1,[0]
11578,1,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
30186,4,1,0,2,0,0,8,10,1,4,3,3,0,0,1,4,0,4,3,1,2,0,4,1,[0]
16382,0,2,1,1,0,1,4,4,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,[0]
14812,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
19549,1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
4606,0,2,2,1,0,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
25815,1,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
22768,0,2,3,1,1,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
23968,0,1,2,2,0,3,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
48530,2,1,5,1,1,6,3,1,9,2,3,5,2,1,4,1,2,4,0,2,0,0,3,1,[0]
28054,0,2,2,1,0,5,4,4,9,9,9,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
20913,0,1,2,2,0,3,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
5193,2,2,1,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
3791,0,1,1,2,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
25534,0,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
47239,2,2,6,3,1,7,1,4,3,4,10,2,3,0,4,0,3,4,1,3,0,1,4,1,[0]
11354,0,2,3,2,0,1,1,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
832,2,2,2,1,0,2,2,2,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
10751,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
17461,0,2,3,2,1,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39744,4,2,3,1,0,4,5,10,8,9,8,0,2,0,1,3,1,2,0,0,2,2,4,1,[0]
16294,0,2,1,1,1,2,2,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
20738,0,1,2,2,0,3,5,4,4,5,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
20164,0,2,1,1,0,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
35798,2,1,0,1,1,9,9,5,3,1,8,0,2,1,4,4,3,4,3,3,1,3,1,1,[0]
36931,0,2,3,1,2,9,6,3,7,8,5,2,2,0,4,1,2,2,2,1,2,2,3,1,[0]
30148,1,2,4,1,2,0,10,6,5,4,7,4,3,0,2,1,2,4,1,2,1,1,0,1,[0]
26448,0,2,2,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
14665,0,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
29240,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,[0]
12384,1,2,1,2,0,2,2,2,2,4,4,2,1,0,2,1,2,1,0,0,0,0,0,1,[0]
47779,4,1,2,1,0,0,8,6,2,1,1,5,2,1,4,1,2,3,1,3,2,1,2,1,[0]
13744,0,2,1,1,1,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
25047,1,1,2,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
2811,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
40197,1,1,5,0,0,1,8,9,4,1,6,1,4,0,3,0,0,3,0,1,0,3,2,1,[0]
24481,1,1,2,2,0,3,4,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,1,[0]
20171,0,2,2,2,0,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
41035,0,1,0,1,2,5,1,6,8,6,10,3,0,0,0,2,0,3,0,2,1,1,3,1,[0]
2207,0,2,2,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
34753,1,2,2,2,0,9,1,9,6,1,0,1,0,1,0,4,1,2,2,2,2,0,1,1,[0]
11938,0,1,3,1,1,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
45817,0,1,2,1,0,4,2,9,6,5,4,2,3,2,1,3,0,4,2,1,1,3,2,1,[0]
36365,0,2,1,1,1,2,2,10,2,10,7,3,1,0,4,3,3,3,1,2,2,3,4,1,[0]
38961,3,1,1,2,2,4,8,10,8,5,3,0,0,0,2,1,3,2,3,0,0,3,0,1,[0]
44905,4,2,4,3,1,0,10,8,9,8,10,0,2,2,5,2,1,1,2,1,0,1,4,1,[0]
45310,4,1,0,1,1,0,9,1,10,3,8,5,0,1,1,4,3,2,1,1,1,2,4,1,[0]
30527,1,1,1,2,2,10,4,0,4,7,5,2,1,2,5,4,3,4,3,3,0,0,1,1,[0]
38353,2,2,0,2,2,9,9,1,0,0,4,3,1,1,4,3,1,1,1,1,2,2,1,1,[0]
36550,2,1,0,2,0,2,3,4,1,1,10,1,0,1,4,0,3,3,2,2,1,2,3,1,[0]
721,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
21418,0,2,2,1,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
41279,1,1,1,1,1,5,4,8,7,5,5,2,1,0,3,4,1,4,1,3,2,2,1,1,[0]
44513,1,2,5,0,1,8,5,8,2,7,2,4,3,2,4,2,1,2,3,1,1,2,1,1,[0]
1599,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
19761,0,2,2,1,0,1,4,4,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1661,0,2,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
34833,2,2,2,0,1,10,5,9,10,1,1,4,0,0,3,0,3,3,0,3,1,1,1,1,[0]
24655,1,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
23621,1,2,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
906,0,1,1,2,0,4,4,4,1,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
47085,1,1,6,3,1,4,3,7,5,2,8,0,0,0,2,0,3,4,3,0,1,2,4,1,[0]
7709,0,1,3,1,1,2,2,2,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
3094,0,2,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
33580,3,1,6,1,0,1,0,3,8,1,9,0,3,0,3,1,2,1,1,1,2,0,3,1,[0]
41969,4,2,1,3,1,3,2,0,5,9,6,4,0,0,3,0,2,2,2,2,1,1,1,1,[0]
5294,0,1,2,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
27875,0,2,2,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
26818,0,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
33444,4,1,5,1,1,5,5,9,10,7,3,3,4,1,5,2,2,1,2,3,1,2,2,1,[0]
24759,1,1,1,2,0,3,4,2,2,4,4,1,0,0,1,1,1,1,0,0,0,0,0,1,[0]
42425,0,2,1,3,2,0,0,10,6,8,10,5,4,0,0,2,2,2,2,0,2,2,1,1,[0]
48101,4,1,5,0,0,10,6,4,1,1,7,3,2,1,2,1,0,1,0,0,2,3,3,1,[0]
20805,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
35333,2,2,6,0,0,3,3,7,5,10,1,2,4,2,4,4,2,1,2,3,1,3,3,1,[0]
28015,0,2,2,2,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
18639,0,2,2,2,0,2,2,4,4,4,6,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
36104,4,1,4,1,2,6,0,9,8,1,2,3,1,2,4,2,1,4,0,0,2,1,3,1,[0]
47433,3,1,2,1,0,9,8,9,7,6,6,1,0,0,0,4,3,4,1,0,0,0,0,1,[0]
33108,4,1,5,1,0,5,8,5,2,8,9,1,3,1,5,3,0,4,2,0,0,0,0,1,[0]
14203,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
7597,0,2,1,2,0,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
29828,0,1,2,2,0,2,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
18688,1,2,2,1,0,0,4,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31096,0,2,6,2,1,0,3,2,10,10,1,1,0,2,2,4,2,1,1,0,2,1,4,1,[0]
47399,4,2,5,2,2,3,0,2,3,7,7,0,1,2,2,1,1,1,0,0,2,3,0,1,[0]
39123,1,2,3,0,2,4,7,3,10,3,9,3,4,2,0,1,1,4,2,2,1,1,3,1,[0]
36981,0,2,2,2,0,3,2,7,5,2,3,3,2,1,2,2,3,2,2,3,0,0,0,1,[0]
1646,0,2,1,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
27721,0,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
12668,2,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
5576,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
18490,0,2,1,2,0,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
29081,1,2,1,1,1,3,4,4,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,1,[0]
47180,3,2,4,2,1,5,3,1,2,5,6,1,0,2,5,4,0,4,2,1,2,0,1,1,[0]
3490,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
21890,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
4704,0,1,2,2,1,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
24827,0,1,2,1,0,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
14530,0,1,2,3,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
3750,1,2,2,1,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
21291,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
23090,1,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
41613,1,2,5,2,2,5,6,0,1,10,6,5,2,1,2,0,0,4,0,1,2,2,0,1,[0]
33635,1,2,2,1,0,2,4,3,0,2,9,3,1,1,0,4,0,4,0,3,1,1,1,1,[0]
9256,0,2,3,1,0,3,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
30083,0,2,6,0,1,7,7,1,9,2,9,0,2,2,4,1,0,2,0,1,0,2,3,1,[0]
33736,0,2,4,1,0,8,8,1,2,6,6,5,1,0,4,2,1,3,1,1,1,3,3,1,[0]
46058,4,1,3,0,0,7,2,10,7,4,10,5,0,2,3,0,0,3,2,3,2,1,3,1,[0]
36999,2,2,4,3,0,7,3,8,9,10,6,3,3,0,5,1,1,4,3,2,1,1,0,1,[0]
46147,4,2,2,2,2,9,0,10,5,9,4,5,2,0,1,1,0,2,3,1,2,1,0,1,[0]
7830,0,1,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
10949,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
8752,0,1,2,3,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
419,1,2,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
