,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
15513,1,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
37016,1,1,3,0,1,5,7,10,1,10,6,2,3,1,0,1,1,1,3,1,0,3,3,1,[0]
36047,1,2,2,1,2,3,9,10,0,5,7,2,1,2,4,4,0,2,2,0,1,3,4,1,[0]
21602,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
14345,0,1,3,2,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
36027,4,1,3,2,2,1,5,6,2,5,6,1,3,2,2,1,1,2,1,2,1,1,4,1,[0]
37876,1,2,1,3,2,1,0,6,4,9,4,2,2,0,1,4,0,2,0,1,2,1,4,1,[0]
30492,3,1,6,0,0,4,6,7,4,7,5,4,3,2,1,3,3,3,3,2,2,3,3,1,[0]
23141,0,2,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
20930,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31143,1,1,6,2,1,7,5,2,0,0,3,0,4,0,1,2,1,2,3,0,1,1,2,1,[0]
29261,0,1,2,2,0,1,2,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
33888,3,1,6,2,1,8,8,3,10,9,7,5,1,0,2,4,3,3,1,3,2,2,2,1,[0]
13780,0,2,2,1,0,2,2,2,4,5,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39386,2,1,1,1,2,3,1,10,6,3,0,0,4,1,4,3,3,2,2,1,0,2,4,1,[0]
23652,0,2,1,1,0,3,0,1,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,[0]
3002,0,1,3,1,1,6,5,4,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
17136,0,2,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
4300,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
28700,0,2,3,1,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31338,4,1,6,2,0,7,8,10,0,5,5,0,3,1,2,3,1,3,2,1,0,0,4,1,[0]
24747,1,1,2,1,0,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
7025,0,1,2,3,1,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
20654,0,1,2,2,0,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
32284,1,2,4,3,2,5,8,8,2,1,4,1,3,1,4,4,0,1,1,2,1,1,2,1,[0]
15822,0,2,3,1,0,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
22013,0,2,1,2,0,1,2,2,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
8190,0,1,1,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
30009,2,2,6,2,0,6,9,9,0,10,3,1,1,0,1,4,1,3,3,3,1,1,4,1,[0]
39893,4,1,2,0,2,6,9,3,8,7,5,5,2,2,3,1,1,3,1,1,0,3,0,1,[0]
7842,0,2,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
19818,0,2,3,1,1,2,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
37898,4,1,1,0,2,9,2,5,7,1,9,1,3,2,4,2,3,3,1,0,2,1,0,1,[0]
19705,0,2,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,[0]
19791,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
19465,0,2,2,1,1,3,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38430,1,2,2,1,1,5,5,6,7,5,4,4,0,1,5,3,1,3,2,0,2,2,0,1,[0]
38982,3,1,2,1,1,5,3,8,6,3,0,5,1,2,3,3,0,1,3,1,0,1,3,1,[0]
12597,0,2,2,1,0,1,1,4,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
25964,0,2,1,2,0,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
36222,1,1,5,3,2,7,8,0,6,4,2,4,4,1,4,4,2,3,3,2,2,1,3,1,[0]
35940,4,2,3,2,2,0,1,6,5,3,0,0,4,0,2,1,3,1,1,3,1,1,4,1,[0]
30386,1,1,6,0,1,0,9,0,0,3,6,1,4,1,2,4,2,3,1,3,2,0,4,1,[0]
39533,3,2,4,0,1,3,10,2,2,1,0,0,0,1,5,0,1,4,1,2,1,3,3,1,[0]
3503,0,2,1,2,0,1,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
13948,1,2,1,1,0,1,1,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
28736,0,2,2,3,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
27158,0,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
15000,0,2,1,2,0,2,2,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1953,0,1,1,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
21146,0,1,2,2,0,2,2,2,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
15303,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
20212,0,2,3,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
21810,0,2,3,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39354,3,1,0,1,2,9,6,5,7,10,10,5,4,0,1,3,1,1,1,0,2,3,1,1,[0]
18913,0,2,2,2,0,3,5,5,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
17201,1,2,1,2,0,4,4,2,2,2,4,2,1,0,2,1,2,1,0,0,0,0,0,1,[0]
14887,1,2,1,1,0,1,1,4,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
32190,4,1,3,2,0,8,7,1,4,9,5,5,2,1,4,1,0,4,1,3,2,3,3,1,[0]
7896,0,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31771,4,2,5,3,1,5,4,7,9,8,3,5,3,1,2,4,1,3,3,3,2,0,0,1,[0]
34782,4,2,5,0,1,4,9,3,3,2,2,5,2,1,1,1,2,2,0,1,2,3,1,1,[0]
21188,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
35273,2,2,4,1,0,1,0,7,1,2,10,2,2,1,3,1,2,2,1,0,2,1,3,1,[0]
29667,0,1,2,2,0,5,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
9795,1,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
3384,1,2,2,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39779,4,1,4,3,2,7,5,8,8,0,4,0,2,1,1,0,0,4,1,2,1,0,2,1,[0]
13035,0,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
835,0,2,3,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
13259,1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
950,0,1,1,1,0,1,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
19880,1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
9869,0,1,3,2,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38305,1,1,2,0,2,10,10,1,4,1,4,5,3,2,0,2,3,1,1,0,1,0,4,1,[0]
34475,1,1,5,3,1,6,1,7,9,6,9,4,2,2,4,1,3,4,3,0,2,0,1,1,[0]
36967,0,1,5,3,0,1,7,7,4,2,1,4,1,2,3,4,0,4,2,2,2,3,0,1,[0]
16224,0,2,3,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38002,0,2,5,3,1,6,7,7,0,4,10,4,0,2,4,1,2,4,1,0,2,0,4,1,[0]
11544,1,2,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38492,0,2,5,2,2,6,3,2,4,5,4,4,1,2,5,2,3,1,2,2,2,1,4,1,[0]
7921,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
20851,1,1,1,2,0,1,1,4,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
12681,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
36550,2,1,0,2,0,2,3,4,1,1,10,1,0,1,4,0,3,3,2,2,1,2,3,1,[0]
33322,2,2,4,2,2,6,10,8,7,0,6,2,4,2,0,0,3,4,1,2,1,1,2,1,[0]
36630,4,2,6,1,1,3,0,4,8,6,6,2,3,0,0,3,2,4,3,2,2,1,1,1,[0]
39423,3,2,0,1,2,10,5,3,9,10,5,3,1,0,2,4,0,3,2,3,1,3,1,1,[0]
3873,0,1,3,1,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
36347,2,1,6,2,0,7,9,6,5,8,7,5,0,2,0,2,3,4,2,3,2,0,4,1,[0]
35753,0,1,3,0,1,2,6,4,8,1,8,3,2,0,5,2,0,2,3,0,2,3,2,1,[0]
5746,0,1,3,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
4145,0,2,2,1,1,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1934,1,2,1,2,0,4,1,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
35921,1,1,4,0,1,8,3,3,9,6,2,1,4,1,2,1,0,2,0,0,2,3,0,1,[0]
16807,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
24165,0,1,2,1,0,6,5,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
25552,1,2,3,2,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39352,1,1,6,0,1,8,1,2,8,2,6,3,4,1,2,0,3,2,2,3,0,1,3,1,[0]
36612,4,1,0,3,0,7,6,1,7,1,6,0,1,1,0,3,0,2,3,0,2,2,4,1,[0]
11802,0,2,1,2,0,4,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
9131,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
6420,1,1,2,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
5597,0,2,2,1,1,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
33609,2,1,3,3,0,5,7,2,10,3,9,0,1,1,2,0,1,2,1,1,2,3,2,1,[0]
1751,0,1,2,2,0,4,4,5,5,5,5,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
13875,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
6475,1,1,2,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
35728,0,1,3,1,0,4,10,2,0,2,7,4,2,2,3,3,3,1,2,3,1,3,0,1,[0]
17355,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31029,4,2,5,0,0,9,9,1,9,10,7,2,2,0,2,0,0,1,1,2,0,0,3,1,[0]
38423,4,2,5,1,1,3,2,4,10,4,0,0,1,0,0,4,0,1,0,3,1,2,3,1,[0]
21280,0,1,2,1,2,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
28490,0,2,3,2,0,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38839,3,2,6,1,0,1,0,9,2,1,0,0,2,1,0,0,1,4,2,1,0,0,2,1,[0]
12322,0,2,2,2,0,3,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1288,0,2,3,1,1,3,4,4,5,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
22946,1,2,2,2,1,2,2,2,2,2,2,2,1,0,2,0,1,1,0,0,0,0,0,1,[0]
25647,0,2,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,[0]
4704,0,1,2,2,1,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
34485,0,1,0,3,0,6,7,3,2,8,0,4,3,2,2,3,3,1,0,1,1,2,0,1,[0]
39625,0,1,1,1,0,10,2,8,2,4,3,2,4,1,5,0,2,1,0,3,0,1,3,1,[0]
25921,0,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
5001,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
2055,0,1,3,1,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
33887,4,2,6,1,0,1,0,6,8,6,3,3,0,2,0,4,3,4,0,3,1,1,0,1,[0]
39590,1,1,3,0,0,3,5,10,9,2,4,0,0,1,1,0,3,4,1,3,0,2,3,1,[0]
32066,0,2,1,2,2,1,4,1,8,5,8,5,1,1,4,1,0,3,0,0,0,3,1,1,[0]
33340,2,2,6,3,0,8,0,5,9,4,4,4,1,0,4,0,2,2,1,0,0,3,4,1,[0]
24704,0,1,1,1,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39022,2,2,4,0,1,3,6,0,7,1,8,3,0,2,2,1,3,1,0,1,0,3,4,1,[0]
14936,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
25201,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
16085,0,2,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
11516,0,1,2,1,0,6,6,5,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
26463,2,2,3,1,1,1,1,1,4,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
37291,1,2,0,2,2,0,7,0,6,5,0,2,4,2,5,3,3,1,3,2,0,2,2,1,[0]
10876,1,2,1,2,0,3,0,0,1,4,1,0,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38988,4,1,4,2,1,5,6,0,4,6,0,0,4,2,5,4,0,3,3,3,2,0,1,1,[0]
21003,1,1,2,2,0,4,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31203,3,2,5,2,0,0,3,5,7,9,7,0,3,1,5,0,0,4,2,0,1,2,0,1,[0]
2445,1,1,2,2,0,3,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
38841,1,2,0,1,1,6,7,1,2,10,0,3,3,2,4,1,3,2,3,3,1,1,2,1,[0]
31710,3,1,6,0,0,8,10,3,5,8,2,0,1,2,0,1,2,3,3,2,0,1,4,1,[0]
38290,0,1,5,3,2,5,4,7,2,8,1,0,1,1,0,0,3,3,3,3,0,1,0,1,[0]
34535,3,2,2,2,2,7,6,2,8,0,2,4,4,2,3,1,2,2,2,3,2,2,1,1,[0]
12999,0,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
3637,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39057,0,2,1,2,0,9,3,7,3,9,7,1,0,1,3,2,2,4,1,3,2,1,4,1,[0]
12238,0,2,2,2,0,1,2,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
16254,0,2,2,2,0,2,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
34868,1,1,1,3,2,5,0,1,1,1,3,0,0,1,2,3,0,3,2,1,0,1,2,1,[0]
32790,0,2,3,3,1,4,0,4,5,7,7,0,4,2,3,0,1,4,0,1,0,0,0,1,[0]
2998,0,2,2,1,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
7244,1,2,2,1,1,1,1,4,1,1,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31082,1,1,5,3,0,0,1,9,2,6,5,0,4,1,5,0,3,3,0,1,0,3,3,1,[0]
8388,0,1,2,1,0,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
28853,0,2,3,1,0,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
19853,2,2,1,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
35571,1,1,0,3,2,1,8,5,2,0,8,0,3,1,3,2,1,1,0,3,1,2,4,1,[0]
10157,2,1,1,2,0,2,2,2,2,2,2,3,2,0,2,1,2,1,0,0,0,0,0,1,[0]
12867,0,1,3,2,1,2,2,4,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
29516,0,1,2,1,0,1,1,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
32807,0,2,4,1,0,9,3,6,2,2,7,4,3,2,2,0,3,2,0,1,2,2,4,1,[0]
14030,0,2,2,1,0,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
24603,1,1,3,2,0,3,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
30757,0,1,6,0,1,7,7,1,2,10,1,3,3,1,3,4,3,4,1,2,2,3,0,1,[0]
17817,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39013,4,1,1,3,2,0,4,3,3,8,10,5,1,1,1,0,0,2,2,3,0,2,3,1,[0]
28670,1,2,3,1,1,4,4,4,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,1,[0]
39104,2,2,1,1,1,1,3,5,1,1,8,2,3,2,2,1,3,1,2,3,0,2,1,1,[0]
11650,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
36705,4,2,5,2,2,7,7,10,6,7,0,0,4,1,0,3,2,4,3,3,0,3,1,1,[0]
3132,0,1,2,1,1,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
3750,1,2,2,1,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
39460,4,1,2,0,1,0,7,1,3,3,3,3,0,1,4,4,1,3,1,2,1,2,4,1,[0]
36193,2,2,4,3,1,2,3,6,2,8,1,2,1,0,3,2,2,2,0,3,2,3,1,1,[0]
3565,0,1,1,2,0,1,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
7439,0,2,2,2,0,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
5874,0,1,3,1,0,4,4,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
14467,0,1,2,1,0,3,4,5,6,6,5,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
31258,2,2,3,3,0,4,0,8,1,8,4,1,3,2,0,4,2,1,1,0,2,2,3,1,[0]
5576,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
32368,4,2,6,1,2,6,6,9,8,9,1,4,4,1,2,1,2,1,2,1,2,0,0,1,[0]
26740,1,1,3,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
