,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
22934,1,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26384,1,2,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2979,1,1,1,2,0,0,0,0,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23974,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25909,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19807,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8678,1,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6770,1,1,2,1,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13725,1,1,2,2,0,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
14701,1,1,2,1,0,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,1,0,0,[0]
7034,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28403,1,2,2,2,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22571,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[0]
26750,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,[0]
10664,1,1,3,2,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17996,1,1,3,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
37497,3,2,5,3,2,3,2,3,6,1,8,3,3,0,0,2,3,3,3,1,1,1,3,0,[0]
28691,1,2,1,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26258,0,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15815,0,2,2,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
45415,4,2,3,1,2,8,3,4,7,0,7,2,1,0,0,2,1,3,0,0,1,0,2,0,[0]
27666,0,2,2,2,0,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17954,1,1,2,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
14869,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39553,4,2,4,2,1,1,5,2,6,3,4,1,2,0,3,1,2,2,1,2,0,2,3,0,[0]
25371,1,2,2,2,0,2,1,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23207,1,2,5,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24305,1,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19048,1,2,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21419,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7127,2,1,2,2,1,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9926,0,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
45977,0,2,1,2,1,2,2,7,2,6,5,1,4,1,2,2,3,4,1,1,1,2,3,0,[0]
15601,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25173,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32250,2,2,5,2,1,7,0,2,9,10,2,3,0,2,2,0,2,3,0,1,2,3,0,0,[0]
24151,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
36978,2,1,6,0,1,0,4,2,4,0,7,1,3,2,5,4,1,3,2,0,2,2,0,0,[0]
15417,1,2,2,1,1,4,2,2,2,2,2,1,0,0,1,1,1,1,0,0,0,0,0,0,[0]
18978,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39118,1,1,3,2,2,4,4,7,4,3,6,5,0,0,1,3,3,4,2,3,1,3,2,0,[0]
11014,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9359,2,1,1,2,0,1,1,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,[0]
49340,1,2,0,2,2,6,5,4,9,1,0,2,1,2,3,2,1,1,0,1,2,2,1,0,[0]
10257,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17645,1,2,3,2,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,[0]
11001,0,2,1,2,0,1,1,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
27905,1,2,1,2,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
39588,0,2,1,1,2,8,9,3,9,6,4,1,1,0,1,4,0,2,0,2,2,2,3,0,[0]
15911,1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,[0]
7578,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21271,2,1,1,1,1,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
2495,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9177,0,1,2,1,0,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,[0]
40863,4,2,5,3,0,9,3,1,1,9,4,3,4,1,3,2,3,4,3,1,1,0,3,0,[0]
8173,1,1,2,2,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,[0]
10699,0,1,2,1,2,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7985,1,2,1,2,0,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23469,0,2,3,1,0,2,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
18909,1,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12210,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4632,0,2,2,1,0,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9086,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23824,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21917,0,2,2,2,0,1,2,1,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9048,0,2,2,2,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20259,0,2,3,1,1,2,2,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9955,0,2,2,1,0,1,4,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6718,1,2,2,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5771,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5696,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
696,0,2,1,1,0,2,2,2,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
40769,1,1,5,1,2,7,1,9,3,4,6,1,0,0,4,0,3,2,3,3,2,2,2,0,[0]
8930,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
40818,0,1,5,2,0,10,7,0,5,7,2,1,2,0,2,3,0,1,2,1,1,2,4,0,[0]
23960,0,1,2,2,0,3,4,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
600,1,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
48129,4,2,2,3,2,9,10,7,7,9,3,3,3,2,1,2,2,1,1,0,0,1,2,0,[0]
20623,0,1,1,2,0,2,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,[0]
11597,1,2,1,2,1,0,0,0,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26109,1,2,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
10580,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
37557,3,1,3,1,2,7,3,1,7,7,5,5,3,0,4,1,3,3,3,0,0,2,4,0,[0]
27734,0,2,2,2,0,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28953,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21272,0,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
33693,0,1,1,0,1,1,7,3,1,10,10,1,2,1,0,4,0,1,3,3,1,1,1,0,[0]
92,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,[0]
14513,2,2,1,1,1,0,0,1,2,2,2,2,1,0,2,1,1,1,1,0,0,0,0,0,[0]
10766,0,1,1,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22208,0,2,2,2,0,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24085,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6075,0,2,1,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9655,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23370,2,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5567,0,2,3,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32825,1,1,3,0,2,10,2,4,1,3,10,5,0,2,5,2,2,3,1,1,1,1,0,0,[0]
27798,0,2,2,2,0,2,2,0,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6882,1,2,5,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9592,1,2,1,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
45568,2,1,2,0,1,7,10,6,2,6,8,3,0,2,0,4,0,2,2,2,1,1,3,0,[0]
41125,2,1,3,0,2,6,7,3,7,2,0,4,1,2,4,0,1,1,2,0,2,3,2,0,[0]
45860,3,1,1,3,0,8,6,9,6,9,5,0,2,1,4,0,3,1,2,2,2,1,3,0,[0]
33158,0,2,4,3,2,4,6,5,3,2,0,2,2,2,5,0,3,4,1,0,0,3,4,0,[0]
25789,0,2,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16041,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
54860,1,1,6,1,1,7,8,3,2,10,8,2,0,0,4,3,2,4,0,1,1,2,2,0,[0]
22348,1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28484,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12376,0,1,2,2,0,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25695,1,2,1,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
54676,3,1,6,2,0,4,7,5,9,10,10,4,3,2,0,0,0,3,0,0,0,3,0,0,[0]
14591,0,1,2,2,0,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7670,0,2,2,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
43581,2,1,1,0,0,10,7,0,3,1,9,0,4,1,3,3,3,3,1,1,2,1,4,0,[0]
44257,4,2,6,2,1,8,4,9,5,7,4,3,0,2,0,2,3,2,0,1,2,2,4,0,[0]
29093,1,2,2,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5888,0,1,2,1,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
36764,2,1,4,2,0,4,6,5,6,6,4,0,3,0,4,3,1,3,3,0,2,0,4,0,[0]
1363,0,2,1,2,0,3,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
47465,2,1,5,2,1,5,9,9,3,6,10,0,2,1,1,3,1,2,3,1,0,3,2,0,[0]
11916,1,1,3,1,1,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21054,0,1,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28625,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
808,0,2,1,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15668,2,1,1,2,0,2,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13993,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
53899,3,2,4,3,0,5,3,7,10,7,2,1,0,1,5,0,0,4,1,3,2,2,3,0,[0]
46537,0,2,1,3,0,10,1,7,2,10,0,0,4,1,4,3,0,4,2,0,0,0,3,0,[0]
29800,1,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7966,0,2,2,2,0,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19828,1,2,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28789,1,2,1,1,0,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22485,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11816,0,1,2,1,2,2,1,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1039,0,1,3,2,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8834,2,2,1,1,1,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23616,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
53391,0,1,2,2,1,8,9,6,8,7,2,1,4,0,1,4,1,3,3,2,1,0,0,0,[0]
34738,1,2,3,1,1,7,9,7,6,9,4,2,0,1,4,0,2,3,2,2,1,3,2,0,[0]
49672,2,2,1,1,1,4,0,3,9,0,8,2,3,2,0,0,3,2,1,2,1,3,0,0,[0]
53814,3,1,4,3,1,0,7,10,10,6,3,5,1,0,2,1,2,2,2,0,1,2,3,0,[0]
54216,4,2,4,3,0,3,6,8,3,2,0,3,0,1,4,4,1,3,2,0,0,1,0,0,[0]
21894,0,2,2,1,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
18816,2,2,2,2,0,2,2,2,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,[0]
23102,0,2,3,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6450,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8157,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9603,0,2,2,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
31677,2,1,3,1,0,8,1,5,2,10,3,5,0,2,0,3,3,4,1,2,2,2,2,0,[0]
4543,0,2,1,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8037,1,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4434,1,1,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20704,1,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4571,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2484,0,2,2,2,0,3,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9769,0,1,2,2,0,2,2,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11940,2,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13319,1,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
42202,3,2,4,2,0,10,2,6,3,5,7,0,3,0,2,1,1,4,3,1,2,2,1,0,[0]
49368,0,2,0,3,0,7,2,4,5,3,10,2,4,2,0,4,1,1,3,0,2,2,1,0,[0]
9201,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26030,1,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
35162,2,2,0,3,2,6,10,3,9,6,3,0,1,2,3,3,0,1,1,2,1,2,3,0,[0]
32168,0,2,3,1,0,8,1,10,2,8,9,3,1,1,0,1,0,1,3,1,0,3,2,0,[0]
31680,0,1,6,3,0,5,6,9,10,0,0,4,1,1,3,2,1,4,0,1,0,1,0,0,[0]
29589,0,1,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24724,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7838,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28263,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
49073,1,2,6,1,0,6,3,1,6,7,3,4,1,1,3,2,2,2,2,3,2,1,1,0,[0]
37626,2,2,2,2,2,10,3,9,5,1,0,4,0,1,0,0,3,4,2,1,2,0,0,0,[0]
31472,0,1,5,3,2,2,6,7,6,10,7,0,2,1,3,3,2,4,0,3,0,3,2,0,[0]
28008,1,2,1,3,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
44026,0,2,1,1,2,6,0,2,5,5,6,0,2,1,2,3,2,4,0,2,1,3,3,0,[0]
28335,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
42496,4,2,1,3,1,2,9,1,3,0,5,4,0,1,2,4,3,4,3,1,1,2,4,0,[0]
18321,2,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20321,1,2,2,1,2,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26757,0,1,3,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
46421,1,2,0,0,1,6,6,1,4,9,1,3,0,2,1,2,1,2,3,3,2,1,0,0,[0]
4968,0,2,1,2,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
3433,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
43841,4,2,5,0,0,3,6,2,9,0,9,3,3,0,5,4,0,2,1,2,1,2,1,0,[0]
22527,0,2,3,2,1,1,2,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13706,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
14122,1,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23128,0,2,2,1,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
