,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
41275,3,1,0,0,1,9,6,3,7,8,6,2,4,2,2,2,2,4,1,0,2,1,2,1,[1]
23715,1,2,1,1,1,6,5,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
38700,4,1,0,0,0,2,4,1,1,10,8,0,0,2,4,3,3,2,1,0,0,1,4,1,[1]
35463,2,2,6,0,1,9,9,5,7,6,6,1,4,0,4,0,0,2,3,2,1,2,0,1,[1]
44350,2,1,3,3,0,6,0,2,9,10,3,2,2,1,2,2,0,3,0,2,1,3,3,1,[1]
32468,3,1,4,1,0,7,0,6,0,5,6,0,3,0,3,4,1,2,1,2,2,1,2,1,[1]
9197,0,1,2,2,0,5,4,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
37935,4,1,1,0,2,6,1,4,2,5,1,4,3,2,2,2,1,3,3,3,0,0,0,1,[1]
35801,2,2,3,3,1,10,9,9,1,6,10,0,3,1,5,3,1,3,0,0,2,0,4,1,[1]
27485,1,1,1,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
19452,1,2,1,2,0,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
26556,0,2,3,1,1,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
16454,0,2,2,1,1,5,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
36792,3,1,5,0,1,7,10,7,6,7,7,2,1,0,1,1,2,2,0,1,0,2,1,1,[1]
31347,2,1,5,0,0,3,6,0,6,3,3,2,0,2,1,1,3,4,3,0,0,3,4,1,[1]
21109,0,1,2,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
38861,2,2,4,3,2,2,0,7,8,5,2,5,2,1,2,1,3,2,0,1,0,0,4,1,[1]
16554,0,1,1,2,0,5,4,4,9,9,9,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
33896,1,1,1,0,2,6,0,1,8,2,3,5,0,0,3,4,2,3,2,0,1,3,0,1,[1]
37821,0,1,0,2,1,1,5,0,6,10,7,2,4,2,5,0,2,4,3,2,0,1,4,1,[1]
115,0,1,1,2,0,1,4,2,2,5,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
31397,4,1,3,3,0,9,6,8,7,10,3,0,0,1,4,0,0,4,1,1,2,1,3,1,[1]
24558,0,1,3,2,1,4,5,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
7134,0,2,1,2,0,4,4,4,4,6,5,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
44376,1,1,4,3,1,9,5,5,2,3,1,5,0,0,0,1,3,1,0,2,2,0,4,1,[1]
42207,1,1,0,0,1,3,10,1,3,8,10,0,3,2,0,2,0,2,3,2,2,1,1,1,[1]
25252,0,2,1,2,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
36767,0,1,0,0,2,8,6,1,0,7,0,5,4,0,4,1,3,2,1,0,0,3,2,1,[1]
43187,2,1,5,2,0,1,7,8,4,9,7,1,2,2,4,0,1,2,0,0,1,0,0,1,[1]
121,2,1,1,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
31502,0,2,5,3,1,9,10,5,0,10,7,2,2,2,5,0,1,2,0,1,1,0,3,1,[1]
32153,1,1,0,2,0,0,1,0,0,3,3,1,0,0,5,4,3,4,0,1,0,0,2,1,[1]
37334,3,1,0,1,1,1,3,7,4,9,8,5,0,2,3,4,3,4,2,3,1,3,2,1,[1]
43631,2,2,0,1,1,10,0,2,4,3,4,3,4,2,1,2,1,4,2,3,2,0,4,1,[1]
33098,2,2,6,1,0,0,2,5,9,7,10,3,0,2,2,1,3,4,1,1,1,3,4,1,[1]
43621,3,1,0,0,1,4,2,0,0,6,2,5,4,2,1,3,3,3,1,2,2,1,1,1,[1]
18890,1,2,1,2,0,3,4,2,2,2,2,2,0,0,1,0,1,1,0,0,0,0,0,1,[1]
31757,4,1,4,1,2,6,8,0,10,0,6,4,4,0,3,4,3,3,1,1,1,0,1,1,[1]
12346,0,2,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
40306,2,2,3,3,2,0,8,7,0,6,3,1,3,1,4,0,3,2,1,0,2,1,3,1,[1]
44336,2,1,5,1,1,5,1,0,8,5,7,2,1,0,3,1,0,2,1,2,2,1,1,1,[1]
32974,0,1,1,1,2,2,1,6,0,6,4,5,1,1,0,4,1,2,0,3,0,1,0,1,[1]
40351,3,2,1,3,1,1,5,7,8,2,10,5,3,2,1,4,2,1,3,0,2,1,0,1,[1]
43037,0,1,0,2,0,10,2,2,10,0,3,5,3,2,0,1,0,1,1,3,2,1,3,1,[1]
14174,1,1,2,1,1,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
32966,4,2,0,2,0,8,1,10,3,2,4,2,3,2,2,2,2,2,0,3,1,1,4,1,[1]
7192,0,2,2,1,1,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
17812,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
3909,1,1,2,2,0,1,1,4,1,4,4,1,0,0,2,1,1,1,0,1,0,0,0,1,[1]
44264,0,1,1,1,1,0,1,3,4,0,2,2,0,0,1,4,1,1,3,2,2,1,4,1,[1]
37266,4,1,6,3,0,6,1,8,3,5,6,5,4,0,0,4,3,2,1,0,1,1,3,1,[1]
15487,0,1,2,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
44694,2,1,0,0,0,1,9,4,2,7,3,0,0,2,5,2,0,2,2,0,1,3,3,1,[1]
37326,4,2,6,0,2,0,0,7,10,1,3,3,2,0,5,2,3,2,0,1,0,0,3,1,[1]
39913,2,1,2,3,0,8,5,2,10,5,4,0,0,1,0,0,0,4,0,2,0,0,2,1,[1]
34842,4,1,0,2,0,7,4,5,9,6,10,2,3,0,1,2,3,2,1,0,2,2,4,1,[1]
19633,2,2,3,1,1,4,1,2,2,2,1,1,0,0,2,1,1,1,0,0,0,0,0,1,[1]
34250,0,2,1,1,0,10,5,10,8,1,6,3,2,2,0,0,2,4,3,1,2,1,3,1,[1]
12072,0,1,1,1,0,4,2,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
34234,4,1,2,2,1,0,0,0,6,2,7,3,3,0,4,2,1,3,1,1,1,0,1,1,[1]
39598,3,2,1,1,0,3,3,10,6,7,3,1,3,0,3,4,3,4,1,0,1,0,2,1,[1]
41171,4,2,3,1,1,9,9,0,3,1,1,2,0,0,2,3,0,4,1,3,0,0,2,1,[1]
30152,1,1,2,2,2,1,10,6,5,0,9,5,1,2,2,4,3,2,2,0,1,3,3,1,[1]
32177,4,1,0,0,2,9,5,3,8,1,1,5,1,0,2,1,3,1,1,2,1,3,4,1,[1]
44918,4,1,3,2,0,2,1,8,9,4,4,4,1,2,2,2,3,2,0,3,0,2,4,1,[1]
12597,0,2,2,1,0,1,1,4,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
30209,1,1,0,3,2,3,7,4,3,2,4,1,0,1,5,1,1,4,1,2,0,1,3,1,[1]
42093,2,1,2,1,2,1,2,7,2,9,7,5,3,2,3,2,2,4,0,1,0,1,2,1,[1]
33324,0,1,4,0,0,0,1,4,0,3,10,4,3,2,5,0,3,4,2,3,2,0,0,1,[1]
35985,0,2,0,0,0,7,9,10,9,9,1,2,4,1,3,1,1,1,1,3,0,3,0,1,[1]
3310,0,2,1,1,0,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
36950,4,2,5,0,2,8,8,6,4,9,2,3,0,0,1,1,3,2,1,0,1,0,3,1,[1]
34634,1,1,4,0,2,10,10,7,5,8,5,3,4,0,4,2,0,1,1,3,0,3,3,1,[1]
27553,0,1,3,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
28000,0,2,2,1,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
25196,0,2,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
3859,0,2,1,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
43926,3,1,1,1,0,8,10,2,0,8,4,0,1,0,0,4,2,1,2,1,2,0,2,1,[1]
29917,0,1,1,2,0,1,5,4,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
29447,0,1,3,2,0,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
32893,2,2,6,2,2,6,7,5,4,3,5,0,1,2,2,2,2,1,3,2,1,0,4,1,[1]
17413,0,2,2,2,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41555,0,1,5,3,1,6,10,4,5,1,6,2,3,2,5,1,2,2,2,1,0,1,1,1,[1]
39183,4,2,5,3,0,4,6,2,4,2,3,5,1,1,4,1,3,3,0,3,2,3,4,1,[1]
5031,0,1,2,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
26454,0,2,2,1,1,4,2,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
38854,2,1,4,3,0,1,0,3,10,5,4,2,3,0,0,0,3,3,1,3,2,3,3,1,[1]
32417,0,1,4,1,1,5,5,7,7,0,5,0,4,0,1,2,2,2,2,3,2,2,3,1,[1]
11516,0,1,2,1,0,6,6,5,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
20472,0,1,3,1,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
39251,0,2,1,3,2,3,7,4,10,0,0,4,3,0,2,3,3,4,3,0,1,3,2,1,[1]
2089,0,2,1,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
40749,2,1,4,2,2,6,10,10,10,1,10,0,0,0,0,1,0,2,3,3,0,3,1,1,[1]
30038,0,2,5,0,0,3,4,1,3,3,6,1,2,2,2,1,2,2,2,2,1,2,4,1,[1]
26914,0,1,2,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
16002,0,2,2,1,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
17910,0,1,2,2,0,4,2,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
16105,1,2,2,2,1,2,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
33499,3,2,2,3,0,9,10,10,10,5,0,2,0,0,5,4,2,4,3,0,1,0,3,1,[1]
23607,1,2,1,2,0,5,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
30771,0,1,2,0,0,0,7,3,5,6,10,1,2,1,3,4,0,3,0,2,1,1,2,1,[1]
33909,3,2,6,0,0,6,4,9,7,7,10,5,2,0,5,3,3,4,3,0,0,0,0,1,[1]
16625,0,1,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
26640,0,1,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
39361,0,1,4,0,0,10,9,8,7,2,9,5,0,1,3,2,0,1,2,0,2,3,2,1,[1]
7239,0,2,3,1,1,4,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
10509,0,1,2,1,0,4,4,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
31560,4,1,3,0,2,10,10,0,2,8,3,3,4,1,5,0,1,4,1,2,1,1,0,1,[1]
39903,1,1,3,0,0,10,10,6,9,8,2,3,2,0,1,2,3,2,1,1,2,0,2,1,[1]
1144,0,2,2,1,0,4,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
17525,0,2,2,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
39574,3,2,5,0,0,0,6,2,0,3,1,5,0,0,1,3,0,1,0,0,0,1,1,1,[1]
18135,0,1,3,2,1,5,4,4,5,5,5,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
2045,0,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41820,0,2,2,3,0,8,9,10,10,5,3,1,2,2,2,4,3,4,1,0,2,3,2,1,[1]
39210,3,2,2,1,1,9,4,5,4,1,10,4,1,0,3,3,2,4,1,0,2,2,0,1,[1]
18951,0,2,3,1,0,4,5,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
33796,4,2,3,0,2,0,7,9,7,7,5,3,3,0,4,0,2,4,2,1,0,2,1,1,[1]
19654,0,2,3,1,0,1,4,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
42975,3,2,4,0,2,7,9,9,2,4,8,1,1,0,0,0,3,4,0,3,0,3,3,1,[1]
23895,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
5242,0,2,2,2,1,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
40810,4,2,6,2,1,1,8,4,10,4,9,1,4,1,3,3,0,3,1,1,2,3,3,1,[1]
18918,0,2,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
23821,0,2,3,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
21181,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
39735,1,1,4,3,0,8,7,2,1,3,1,4,3,0,4,1,2,2,0,3,1,3,4,1,[1]
32321,0,2,3,0,1,6,6,7,6,10,2,1,1,2,1,1,3,3,3,2,2,1,3,1,[1]
35889,0,1,2,2,0,7,3,7,3,8,6,2,0,1,2,2,1,3,2,0,1,0,3,1,[1]
27958,0,2,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
38209,4,1,2,2,1,7,1,5,4,4,0,4,2,2,0,4,2,4,2,2,0,0,0,1,[1]
3839,0,1,3,2,0,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
38355,0,2,4,1,2,0,0,2,6,4,6,5,4,0,1,0,1,2,1,1,2,0,3,1,[1]
30715,4,2,3,3,1,6,4,3,9,6,0,4,1,1,3,0,2,3,2,2,2,2,0,1,[1]
36123,2,2,2,0,0,1,5,10,6,10,1,3,1,1,4,3,3,3,0,2,1,3,4,1,[1]
30397,4,2,5,0,2,6,2,2,10,5,1,2,0,2,3,2,2,2,1,2,1,3,4,1,[1]
30964,3,1,5,2,2,7,0,6,2,10,0,5,4,2,4,0,0,4,1,3,1,2,4,1,[1]
42734,3,1,2,0,2,7,7,1,0,1,1,0,3,2,3,1,1,2,2,2,1,2,1,1,[1]
32868,2,2,3,3,0,10,1,7,4,0,2,0,2,1,4,2,2,1,0,2,1,2,2,1,[1]
33252,0,1,0,1,0,1,9,10,10,6,1,1,0,2,3,3,3,1,2,3,0,2,2,1,[1]
34595,2,1,1,3,0,10,1,10,8,9,4,3,3,2,2,0,0,2,1,3,2,3,3,1,[1]
41248,4,1,5,2,1,8,6,4,0,6,7,2,3,2,3,2,1,2,2,3,1,3,3,1,[1]
43330,3,1,6,1,2,3,5,6,6,6,6,3,1,0,3,0,3,2,2,2,1,0,1,1,[1]
39024,1,2,5,1,1,7,7,3,1,5,9,0,2,2,4,4,2,2,0,3,1,0,2,1,[1]
32611,0,2,1,0,0,9,1,1,4,7,7,0,2,2,1,0,3,3,2,3,1,1,2,1,[1]
7443,0,1,3,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41013,4,1,1,1,2,0,10,0,8,1,8,3,3,2,3,3,2,1,1,2,1,2,1,1,[1]
37424,4,1,4,2,1,5,5,10,1,7,5,2,0,1,5,0,3,3,0,1,2,2,3,1,[1]
40049,2,1,1,2,2,8,6,6,9,10,1,0,0,1,4,4,2,4,2,2,2,1,4,1,[1]
33270,3,1,5,2,1,0,8,2,8,1,10,3,1,2,5,4,2,1,2,0,2,2,1,1,[1]
44834,4,2,6,1,1,3,10,3,1,5,9,1,4,1,3,3,0,2,1,0,2,2,4,1,[1]
31201,2,2,4,3,1,10,2,6,6,3,4,2,3,0,1,3,3,2,2,2,1,2,0,1,[1]
43080,0,2,2,3,1,1,4,0,7,0,10,3,1,0,4,3,3,1,1,2,1,1,1,1,[1]
40002,2,2,2,1,0,2,10,1,4,2,4,4,4,0,4,2,0,2,2,1,2,0,0,1,[1]
39389,0,2,4,1,2,10,2,3,10,6,0,4,2,0,0,3,1,4,1,1,0,1,3,1,[1]
35939,1,1,3,2,0,6,7,5,7,10,7,1,4,0,0,1,2,2,1,1,0,2,2,1,[1]
34341,0,2,5,0,1,7,5,9,2,7,4,5,2,1,2,2,2,1,1,0,1,2,1,1,[1]
43790,0,2,2,2,1,0,6,0,6,6,10,1,4,2,2,0,0,2,0,0,2,0,0,1,[1]
42058,4,2,6,1,2,6,0,8,9,5,6,4,1,0,5,4,0,2,1,1,2,3,0,1,[1]
11314,0,1,3,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
40303,4,2,0,3,1,9,8,6,4,9,4,2,0,0,5,1,0,4,0,2,2,0,1,1,[1]
41607,2,2,3,3,2,9,8,4,2,2,8,4,2,2,3,0,2,3,3,1,1,3,0,1,[1]
7322,1,1,2,1,0,4,4,4,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
10369,0,2,2,1,1,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41149,1,2,3,1,2,3,6,4,7,2,3,4,2,0,1,3,0,4,2,0,0,0,0,1,[1]
29848,0,1,2,2,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
26801,1,1,1,1,0,5,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
32736,4,1,4,2,1,5,2,5,8,0,10,3,4,1,5,4,0,1,0,3,1,3,4,1,[1]
7688,0,1,2,2,1,1,1,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,[1]
16894,0,1,1,2,0,2,2,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
3015,1,1,1,1,0,0,0,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
906,0,1,1,2,0,4,4,4,1,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
43717,1,1,3,2,2,8,6,3,4,9,4,5,3,1,3,0,1,2,3,0,0,2,2,1,[1]
37899,4,2,1,1,0,3,10,9,10,6,4,5,3,0,2,2,2,3,1,3,0,3,3,1,[1]
15339,1,2,2,1,0,4,4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
14842,0,2,1,1,0,3,5,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
38469,0,1,1,0,0,3,10,3,7,4,3,0,0,0,2,4,2,3,3,3,2,2,1,1,[1]
23898,0,1,2,1,0,3,6,5,4,4,5,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
43626,3,1,1,3,0,0,1,0,10,7,5,3,0,1,1,3,1,4,0,0,0,0,0,1,[1]
43306,3,2,1,2,1,9,7,4,7,0,6,5,2,0,2,2,2,2,0,2,0,2,2,1,[1]
32283,0,1,0,2,2,2,7,9,1,1,0,2,4,0,2,1,0,3,0,0,0,1,4,1,[1]
42830,1,2,3,0,1,1,7,10,8,0,1,2,3,2,1,1,2,4,2,0,1,0,3,1,[1]
33941,3,1,4,3,2,9,3,10,5,4,10,4,2,2,1,0,0,2,3,3,2,0,0,1,[1]
36162,1,2,1,1,1,0,8,7,2,1,9,2,2,2,3,0,2,4,0,1,1,2,3,1,[1]
43153,4,2,4,2,0,7,5,6,1,1,6,0,1,2,1,2,2,2,1,2,0,1,3,1,[1]
9164,0,1,2,2,0,4,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41969,4,2,1,3,1,3,2,0,5,9,6,4,0,0,3,0,2,2,2,2,1,1,1,1,[1]
31313,1,1,2,3,1,5,0,2,0,7,0,4,4,2,4,0,3,2,3,1,2,0,2,1,[1]
44375,2,1,3,2,2,6,7,9,8,2,10,3,0,1,0,3,1,4,3,1,0,2,1,1,[1]
4221,0,2,1,1,0,1,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
37449,2,2,1,2,1,4,3,8,9,9,9,4,0,0,1,4,2,2,3,0,1,3,3,1,[1]
36763,3,2,6,3,0,1,0,6,7,9,1,3,1,1,1,4,2,4,0,1,1,3,1,1,[1]
31633,4,2,5,0,1,0,9,0,4,7,8,3,2,1,4,3,3,1,2,3,1,2,0,1,[1]
15086,1,1,1,2,0,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
26710,0,1,3,2,0,4,4,4,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
24617,0,1,1,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41834,3,2,5,0,1,10,9,1,10,5,5,2,4,0,2,1,0,3,2,0,2,3,1,1,[1]
15169,0,2,2,2,0,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
37003,4,1,5,2,1,1,8,3,2,10,7,2,4,0,3,3,0,1,3,0,2,1,4,1,[1]
33177,4,1,0,1,0,2,6,5,4,9,0,3,2,1,2,3,0,2,0,1,2,1,4,1,[1]
38510,1,1,5,1,1,10,0,10,6,3,3,2,3,1,2,2,0,4,2,1,0,1,4,1,[1]
16949,0,1,2,1,1,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
39912,0,2,0,2,1,0,9,1,6,6,4,2,0,0,1,1,1,2,1,1,1,2,1,1,[1]
34404,1,2,0,0,1,1,7,3,10,5,3,0,3,1,4,2,1,2,3,1,2,0,1,1,[1]
32606,1,2,2,3,1,5,6,4,2,2,7,4,3,1,4,4,3,4,1,2,2,0,3,1,[1]
33702,0,2,3,1,2,8,4,10,7,1,1,0,4,2,3,1,2,2,2,3,1,1,2,1,[1]
43449,3,2,4,0,0,5,9,6,9,0,6,2,0,1,2,3,3,1,3,3,1,0,3,1,[1]
7349,0,1,2,2,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
18791,0,2,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
24527,0,1,1,2,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
26934,1,1,2,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
13479,1,1,1,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
44714,4,1,4,1,0,5,6,2,10,6,3,4,4,2,3,0,2,4,1,3,1,0,4,1,[1]
36516,4,1,0,0,1,3,1,10,10,1,0,3,3,0,0,0,3,2,2,1,0,0,0,1,[1]
37968,2,2,5,3,2,0,5,4,8,8,3,5,4,2,2,0,1,1,2,3,0,3,4,1,[1]
34121,0,2,4,3,0,4,0,3,1,2,4,5,3,1,2,3,2,4,2,1,0,2,1,1,[1]
35926,4,1,0,2,0,0,1,2,5,7,9,1,1,2,0,3,2,2,1,0,1,2,3,1,[1]
41532,4,2,0,0,2,8,3,9,10,3,7,0,3,1,0,2,1,4,3,1,1,1,2,1,[1]
38973,3,2,1,3,1,5,3,0,5,2,5,1,2,2,5,3,1,3,3,1,2,2,3,1,[1]
44061,4,1,6,3,1,3,10,10,10,10,7,5,2,2,3,4,3,3,2,2,0,0,3,1,[1]
16654,0,1,2,2,0,2,1,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
34022,4,1,2,2,0,5,5,7,0,4,0,1,2,2,4,0,2,1,3,2,1,0,0,1,[1]
44073,2,1,0,1,2,1,2,7,8,6,10,1,3,2,5,3,2,3,2,1,0,1,1,1,[1]
