,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
42719,0,2,3,3,2,9,9,1,5,1,8,5,2,0,3,0,3,1,1,0,1,1,0,0,[1]
43852,0,2,0,3,2,5,1,2,7,4,0,5,1,2,4,4,3,1,1,0,0,1,0,0,[1]
50587,1,2,6,3,0,4,7,3,4,0,1,5,2,0,1,1,1,1,2,0,1,1,1,0,[1]
49551,1,2,0,3,2,0,3,6,3,2,0,4,1,1,4,4,1,2,3,3,0,1,2,0,[1]
47824,3,1,1,0,0,9,2,5,9,4,3,3,4,2,1,2,2,1,2,1,2,2,1,0,[1]
38874,4,1,3,3,2,5,2,4,8,6,9,0,3,2,4,1,0,1,2,3,0,1,0,0,[1]
50385,3,2,2,3,0,7,2,6,10,8,10,2,1,1,2,3,3,3,3,1,2,2,1,0,[1]
54306,4,2,6,2,1,9,5,9,5,1,6,1,4,0,4,2,0,3,3,3,2,0,3,0,[1]
39605,0,1,5,0,2,2,3,9,0,4,9,4,4,1,1,4,3,1,1,0,2,0,4,0,[1]
43870,4,2,6,0,0,7,8,1,4,3,2,3,0,2,2,3,0,4,2,2,1,0,0,0,[1]
45311,4,1,6,2,1,1,6,8,3,10,0,2,1,2,1,0,0,2,1,1,1,3,4,0,[1]
32651,0,2,2,3,1,1,0,3,1,2,8,4,3,0,5,4,2,2,1,3,2,3,3,0,[1]
32902,0,2,3,3,2,10,7,2,7,6,10,5,4,2,0,2,1,1,1,2,2,1,3,0,[1]
48345,1,1,2,3,0,10,1,4,7,9,7,5,1,0,3,2,3,4,1,0,1,2,1,0,[1]
24582,0,1,2,1,0,1,4,4,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37998,1,1,1,0,2,7,9,6,8,6,6,0,2,2,3,0,3,4,2,3,1,1,1,0,[1]
5029,1,1,1,1,1,1,2,2,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
41612,1,1,5,0,2,2,0,7,6,5,0,2,1,2,5,0,3,1,1,2,2,0,2,0,[1]
34281,2,2,0,1,0,7,3,0,7,10,2,1,2,2,0,0,1,3,2,3,0,2,0,0,[1]
9507,1,2,1,2,0,1,4,4,1,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37090,2,2,2,2,2,7,9,1,0,7,2,2,3,0,4,2,1,2,2,2,2,2,3,0,[1]
19302,0,2,1,1,0,4,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19745,0,2,3,2,1,4,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
43896,3,2,5,1,1,5,1,8,0,7,7,1,0,1,2,2,0,2,2,3,0,1,4,0,[1]
37013,4,1,4,1,0,0,0,2,1,0,4,1,2,1,5,0,2,4,2,0,2,2,1,0,[1]
14022,0,2,3,1,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
53713,4,2,0,3,2,7,6,0,6,6,5,1,2,1,0,3,1,3,2,2,2,0,1,0,[1]
36045,3,1,2,2,2,3,1,1,3,7,4,1,4,1,3,0,0,4,3,1,0,2,4,0,[1]
54888,2,2,3,2,0,1,1,5,3,8,8,5,3,0,5,0,3,4,2,1,0,0,3,0,[1]
28585,0,2,2,1,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
28142,2,2,5,2,1,2,2,2,2,2,2,4,2,1,3,2,2,1,0,0,0,0,0,0,[1]
16672,0,1,1,2,0,1,4,4,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
26649,0,1,2,2,0,3,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35616,4,1,1,2,0,10,7,5,9,6,0,1,1,2,3,1,1,1,0,3,2,3,0,0,[1]
33024,2,2,1,0,1,4,3,1,1,0,9,2,0,1,4,1,3,1,3,0,1,0,0,0,[1]
28112,2,2,2,2,0,0,0,1,2,2,2,1,0,0,1,1,1,1,0,0,0,0,0,0,[1]
23793,0,2,2,1,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2058,0,1,1,1,0,3,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37627,3,1,3,2,2,8,0,7,4,8,3,4,4,1,2,0,1,4,3,0,0,3,4,0,[1]
10409,0,1,2,2,0,2,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
46155,4,1,1,0,1,6,7,3,5,9,0,5,1,0,5,4,3,3,3,0,0,1,3,0,[1]
50286,4,2,0,0,2,0,7,6,8,7,0,5,2,1,3,3,1,2,1,1,2,0,1,0,[1]
5494,1,1,1,1,0,2,2,2,2,2,2,2,1,0,2,1,1,2,0,0,0,0,0,0,[1]
35129,0,1,5,2,1,6,2,0,0,10,6,0,4,2,1,1,2,1,3,0,2,0,1,0,[1]
51098,0,2,3,0,1,8,9,1,8,0,2,1,2,2,3,0,0,1,0,0,0,3,3,0,[1]
46291,1,2,0,3,2,6,5,4,8,10,7,2,2,0,1,3,0,4,3,3,1,2,2,0,[1]
849,0,2,3,1,1,1,4,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
41174,2,1,2,1,1,7,2,9,10,7,9,2,0,0,3,3,3,4,2,3,2,1,2,0,[1]
46721,0,2,6,3,1,4,9,2,8,0,2,3,0,0,5,1,3,2,3,2,0,1,4,0,[1]
33451,3,2,5,1,0,0,0,10,5,10,5,0,2,2,4,1,2,2,1,1,1,1,1,0,[1]
53528,3,1,5,0,1,7,7,0,7,3,6,1,4,2,0,0,3,1,3,2,0,1,3,0,[1]
52897,1,1,0,3,1,10,4,9,3,1,8,2,2,2,3,3,3,3,3,0,1,1,3,0,[1]
14587,0,1,3,3,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
51194,4,2,6,0,2,6,2,10,7,5,3,1,3,1,0,2,2,1,1,0,0,3,2,0,[1]
41856,1,1,2,1,1,8,7,4,1,5,9,2,3,1,3,1,2,3,0,3,0,1,0,0,[1]
14274,1,2,1,2,1,2,2,2,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,[1]
49767,3,2,3,0,0,10,5,2,5,8,3,1,3,2,0,3,3,2,0,3,2,2,4,0,[1]
44167,1,2,2,0,0,9,0,5,9,9,10,1,2,0,4,1,3,1,0,2,2,2,1,0,[1]
47312,4,2,0,2,0,3,10,6,2,9,10,0,0,2,0,1,3,1,0,1,0,2,2,0,[1]
2714,0,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
42362,1,1,3,2,0,0,8,8,4,1,5,5,4,1,5,4,3,2,3,0,0,1,2,0,[1]
38980,1,2,0,1,2,3,4,3,6,0,10,4,1,1,5,0,3,4,1,3,2,3,4,0,[1]
38271,0,1,3,0,1,5,4,10,1,5,8,1,2,1,2,4,1,3,3,0,0,3,4,0,[1]
43617,3,2,2,2,1,4,5,8,8,1,0,1,0,2,0,4,2,3,3,2,0,1,0,0,[1]
51081,4,1,0,2,0,9,2,6,9,2,6,1,2,1,4,2,2,1,0,0,0,1,2,0,[1]
17483,0,2,2,1,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
45942,2,1,2,0,2,5,7,10,3,7,3,5,1,2,5,1,1,1,2,0,2,3,0,0,[1]
39461,3,1,0,2,0,4,5,2,4,4,4,2,2,2,4,2,1,1,0,2,1,2,0,0,[1]
45380,4,2,0,0,0,5,4,3,9,5,0,1,3,2,2,0,2,1,1,2,0,2,2,0,[1]
46251,4,1,3,3,1,9,10,7,0,0,5,5,1,2,5,1,3,4,0,2,2,0,4,0,[1]
54490,4,2,4,3,1,10,9,9,0,7,7,5,4,2,0,2,3,2,3,3,2,0,0,0,[1]
35966,2,2,2,2,0,1,5,9,8,10,0,4,3,0,5,4,2,2,2,1,2,3,2,0,[1]
37438,2,2,6,2,2,8,7,5,1,5,2,4,1,0,0,2,3,3,3,3,2,0,3,0,[1]
51985,0,2,6,1,0,1,7,9,1,10,3,0,1,0,3,4,3,2,2,3,1,2,2,0,[1]
47965,4,2,5,1,1,2,10,2,8,4,2,0,2,1,1,4,2,4,1,3,2,3,3,0,[1]
34756,2,2,2,0,2,4,9,0,1,0,5,2,0,2,2,2,3,2,2,0,2,2,3,0,[1]
48039,3,2,4,3,0,9,2,8,0,8,5,5,4,0,5,0,2,2,3,1,1,1,3,0,[1]
29051,0,2,3,1,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
36293,3,1,0,0,1,2,6,9,9,5,0,5,0,1,3,0,1,4,0,0,1,0,3,0,[1]
42112,3,1,6,3,1,3,8,6,6,1,1,2,3,2,0,3,3,2,2,3,2,3,1,0,[1]
32887,3,2,6,3,0,9,0,9,5,1,10,2,1,2,3,4,1,2,0,0,2,0,0,0,[1]
9005,0,2,3,2,1,2,1,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,[1]
37081,4,1,3,0,0,8,4,5,8,1,3,4,0,2,0,1,2,1,0,0,1,1,1,0,[1]
46195,2,2,6,3,1,3,2,0,0,7,8,4,1,0,0,4,2,3,1,1,1,1,3,0,[1]
45698,0,1,3,2,0,8,8,9,7,3,3,0,0,2,4,3,0,2,1,3,0,0,4,0,[1]
4160,0,1,1,2,0,6,6,6,6,5,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
46975,3,1,2,2,2,7,7,4,8,0,9,1,4,1,4,4,1,2,2,2,1,3,2,0,[1]
9191,1,2,2,3,1,4,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,0,0,[1]
45100,0,2,1,3,2,3,5,0,3,7,10,1,3,2,5,4,0,2,0,3,2,0,2,0,[1]
6737,1,1,1,2,1,3,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
46204,1,2,4,1,1,7,4,6,9,4,2,2,4,2,1,4,0,4,3,0,2,1,2,0,[1]
53679,1,2,2,1,1,3,3,9,7,2,3,1,3,2,4,3,2,2,3,0,1,3,2,0,[1]
47471,0,2,4,0,2,10,6,0,5,9,2,3,2,0,5,1,3,3,0,2,0,2,3,0,[1]
43895,2,1,3,1,1,7,10,9,1,7,1,1,0,0,4,4,3,3,2,2,0,0,0,0,[1]
19400,0,2,2,1,0,4,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
40181,1,1,0,2,0,1,6,10,10,1,4,2,0,0,5,3,2,2,3,1,1,1,0,0,[1]
53619,0,1,0,2,1,3,5,7,2,6,5,5,3,2,2,1,2,3,0,0,2,2,2,0,[1]
39746,3,1,4,2,1,10,10,2,7,10,8,0,4,0,4,2,1,2,2,2,0,1,0,0,[1]
7419,0,1,1,2,0,1,1,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1133,0,2,2,1,0,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
46680,0,2,3,3,0,8,5,10,6,3,0,4,2,1,0,1,3,3,0,3,2,2,2,0,[1]
54201,4,1,0,0,0,7,9,3,0,7,7,5,0,1,0,1,0,2,0,1,2,0,4,0,[1]
16593,0,1,2,2,0,5,4,4,4,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
33138,2,2,3,1,1,2,1,6,3,5,9,2,2,0,0,4,1,1,3,1,1,2,1,0,[1]
49490,0,1,3,2,0,4,10,5,3,9,7,1,1,1,2,3,2,4,2,2,2,1,3,0,[1]
37225,3,2,0,1,2,1,4,6,9,10,9,4,4,0,4,1,3,1,1,0,1,1,4,0,[1]
54894,4,2,6,0,2,2,1,3,8,3,6,1,2,0,2,4,1,4,1,0,1,3,3,0,[1]
35555,0,2,1,1,2,8,6,0,5,1,5,2,3,1,5,3,1,4,1,0,0,3,4,0,[1]
41464,4,2,2,2,2,8,8,9,0,10,3,2,1,1,1,4,1,3,0,3,1,1,3,0,[1]
37548,4,2,4,1,0,0,9,7,4,8,10,0,0,1,5,2,0,4,1,0,0,2,2,0,[1]
42368,4,1,1,0,1,4,4,3,7,8,0,0,4,2,4,4,3,4,0,1,1,2,2,0,[1]
40322,3,1,5,3,0,4,9,5,1,3,5,0,3,2,2,4,2,4,3,1,1,1,3,0,[1]
18268,0,1,1,1,1,3,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35845,4,2,1,1,2,0,2,3,6,10,6,4,0,0,4,3,1,3,3,3,0,2,1,0,[1]
31001,3,2,0,0,0,7,10,7,9,3,6,4,2,2,5,0,2,2,2,3,0,2,4,0,[1]
38115,2,1,3,3,1,7,1,5,6,4,1,4,0,1,4,3,0,3,1,2,0,3,3,0,[1]
44458,4,1,2,1,0,6,1,0,3,1,4,0,2,0,2,4,1,1,0,3,2,3,2,0,[1]
49724,1,2,2,2,0,0,8,4,0,4,7,2,1,0,2,1,1,3,3,2,0,2,2,0,[1]
28510,2,2,3,1,1,2,2,2,2,2,2,2,1,0,2,1,2,1,0,0,0,0,0,0,[1]
28376,0,2,2,1,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
26694,0,1,3,2,0,2,2,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
26918,0,1,2,2,0,2,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
7599,1,2,2,1,1,2,2,2,2,2,2,3,2,0,3,2,2,1,0,0,0,0,0,0,[1]
43458,1,2,6,1,1,4,10,0,0,2,4,2,2,1,1,2,1,2,0,1,2,1,0,0,[1]
35375,0,2,4,3,1,6,8,3,3,5,2,1,0,1,1,0,1,4,0,0,0,2,2,0,[1]
1575,1,2,2,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
45978,0,1,1,0,2,4,10,10,7,6,4,5,4,1,1,4,0,1,1,1,1,0,1,0,[1]
33898,0,1,0,3,0,10,3,1,9,4,3,1,3,1,3,1,0,3,2,0,1,2,2,0,[1]
47014,0,1,3,3,1,7,1,9,6,1,3,4,4,1,2,1,2,2,2,1,2,2,3,0,[1]
31452,2,1,3,1,2,6,0,10,7,0,1,3,0,2,1,1,0,1,2,3,1,2,3,0,[1]
43118,3,2,4,1,1,3,2,7,4,6,1,2,2,2,3,1,2,1,3,2,0,2,4,0,[1]
11991,0,1,1,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
32157,4,1,6,1,2,8,3,2,2,2,9,0,2,2,5,3,0,4,3,0,2,2,2,0,[1]
35201,2,1,0,1,0,8,3,0,7,2,8,0,3,1,0,0,2,1,3,1,2,3,2,0,[1]
53449,0,1,5,3,2,0,9,6,1,6,6,4,2,2,4,2,3,4,0,0,1,3,4,0,[1]
21390,0,1,3,1,2,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
51973,3,1,0,2,2,9,6,6,3,10,4,3,0,1,0,0,0,2,2,1,1,1,1,0,[1]
32597,3,1,2,2,1,3,2,4,3,10,8,2,0,1,2,4,1,3,0,1,2,2,2,0,[1]
12364,0,2,3,3,1,1,1,4,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38748,3,2,2,0,2,2,0,7,10,4,8,0,3,1,4,2,2,4,0,2,2,1,1,0,[1]
45640,4,2,3,0,2,8,7,0,0,6,10,2,4,1,4,1,3,2,2,0,0,0,2,0,[1]
31901,1,1,3,2,1,0,9,5,4,2,2,5,0,0,2,1,2,3,2,1,0,0,0,0,[1]
47782,4,2,1,1,0,9,10,9,0,1,1,2,2,1,2,4,0,1,3,0,1,0,2,0,[1]
14097,0,1,2,1,1,3,3,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10827,0,2,2,1,2,3,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
50729,4,1,0,3,0,5,7,4,5,0,2,4,0,2,5,2,3,1,3,2,2,0,2,0,[1]
16126,0,2,2,1,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
33868,2,1,4,0,1,5,7,0,6,8,8,1,4,2,5,4,3,3,0,1,2,1,4,0,[1]
30598,4,2,4,3,2,5,3,10,6,3,6,3,3,2,3,3,0,2,0,1,2,2,1,0,[1]
34019,0,1,6,3,2,5,5,5,5,2,9,0,3,1,1,3,3,2,2,0,2,2,1,0,[1]
54286,1,1,0,3,2,1,5,5,0,7,3,2,0,0,5,3,1,1,1,3,1,2,1,0,[1]
50157,1,1,2,0,2,3,4,2,6,3,6,4,3,0,4,0,3,2,3,2,0,0,3,0,[1]
17004,0,2,2,2,0,4,4,4,5,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14086,0,1,2,1,1,2,2,2,2,5,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
47569,4,1,0,0,1,10,10,6,4,6,0,3,3,0,0,0,2,3,0,2,2,2,4,0,[1]
14589,1,1,1,2,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
40355,1,1,6,2,0,9,5,7,6,7,1,1,2,2,5,0,1,2,3,0,1,0,3,0,[1]
5128,0,2,2,1,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
47787,2,1,4,2,2,10,0,2,10,8,8,0,2,2,0,2,0,3,2,0,1,1,1,0,[1]
51422,2,2,0,2,0,1,9,7,5,10,4,1,1,0,0,2,2,1,0,2,0,2,4,0,[1]
45929,4,2,2,3,2,10,0,0,1,6,1,1,4,2,0,1,2,4,3,3,0,1,3,0,[1]
41152,3,1,1,0,0,7,6,9,2,4,10,2,2,2,0,0,1,2,0,3,2,1,2,0,[1]
30815,1,2,6,2,1,4,4,10,0,7,10,1,1,2,3,2,0,2,0,1,2,1,1,0,[1]
54136,1,2,2,0,2,8,8,2,2,3,10,0,4,0,3,0,2,2,1,3,1,1,2,0,[1]
48361,1,2,3,2,2,10,2,7,10,8,1,2,0,2,0,4,3,1,3,2,0,1,1,0,[1]
37561,2,1,4,1,0,6,6,9,9,8,5,2,1,1,1,1,3,4,2,3,1,2,1,0,[1]
5988,1,1,1,1,0,3,4,2,2,2,4,2,1,0,2,1,1,1,0,0,0,0,1,0,[1]
29085,1,2,1,1,1,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14117,0,1,2,1,0,3,4,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
30190,3,2,4,3,2,8,0,3,1,3,6,0,3,0,0,1,3,4,0,3,0,1,3,0,[1]
13221,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
40258,4,1,3,3,1,1,7,3,5,2,2,2,1,0,0,1,3,3,3,1,2,2,2,0,[1]
26238,1,2,2,1,0,1,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15522,1,1,2,1,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
43128,1,2,4,1,1,10,6,0,9,1,6,2,4,1,4,3,2,4,2,0,1,0,1,0,[1]
47964,2,2,2,1,0,3,0,10,5,7,4,5,0,0,2,2,1,1,3,0,1,2,1,0,[1]
46933,4,1,3,0,2,4,10,4,8,7,8,2,2,0,0,1,3,1,2,1,0,1,3,0,[1]
35537,1,2,4,3,0,5,3,5,2,0,1,0,0,2,2,0,2,4,0,0,1,1,1,0,[1]
54390,2,1,3,2,1,9,6,4,3,5,7,1,1,2,1,0,2,1,2,0,2,2,1,0,[1]
