,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
9699,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41662,0,1,6,3,1,5,8,2,9,5,7,5,0,1,0,0,3,1,3,2,0,1,4,1,[1]
46659,2,2,4,0,1,5,1,2,3,7,1,4,2,1,5,2,3,3,2,0,2,2,4,1,[1]
50170,1,2,2,3,2,1,6,2,4,4,8,1,3,2,5,1,1,2,1,1,2,0,3,1,[1]
37351,2,1,5,0,2,6,5,4,6,9,0,4,0,0,2,2,1,2,2,2,2,1,4,1,[1]
15599,0,1,3,1,1,4,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
2219,1,2,1,1,1,1,4,1,1,4,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
52715,2,1,1,1,1,3,7,10,9,2,10,0,4,0,3,1,1,2,2,3,2,1,3,1,[1]
40821,2,1,3,0,1,1,8,3,2,9,7,3,1,0,1,1,1,4,2,3,2,2,4,1,[1]
39933,4,1,3,0,1,8,7,3,10,3,5,1,3,1,1,4,2,1,0,0,0,1,0,1,[1]
30335,3,1,3,1,1,2,6,3,9,9,2,5,3,0,2,0,2,1,3,3,1,1,2,1,[1]
778,0,2,1,1,0,4,2,2,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
51831,1,2,2,1,1,10,6,0,3,5,8,3,3,1,2,1,1,2,3,3,0,2,2,1,[1]
19011,0,2,3,2,0,4,2,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
35695,3,2,0,0,0,8,2,7,4,4,3,5,3,2,5,0,3,1,2,2,0,2,3,1,[1]
53420,0,1,2,0,0,10,8,1,0,5,3,2,1,0,5,2,0,3,2,0,1,3,3,1,[1]
54207,3,1,1,3,1,0,4,6,3,4,4,3,3,1,3,2,0,1,3,0,2,0,0,1,[1]
25739,0,2,2,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
32353,0,1,6,0,1,8,3,5,0,1,8,3,1,0,5,3,1,4,3,0,0,1,1,1,[1]
33804,3,2,1,3,0,3,5,7,1,5,3,0,1,1,2,1,3,2,0,1,2,3,0,1,[1]
39138,4,1,6,3,0,5,0,1,9,3,1,0,0,1,2,4,0,3,3,2,2,3,2,1,[1]
37385,2,1,6,2,1,9,7,4,4,7,8,0,0,1,3,3,0,1,1,0,2,1,1,1,[1]
39183,4,2,5,3,0,4,6,2,4,2,3,5,1,1,4,1,3,3,0,3,2,3,4,1,[1]
38210,4,1,1,0,0,1,5,0,5,0,9,1,1,0,1,0,1,1,1,3,0,2,0,1,[1]
12935,1,2,1,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
3185,0,1,1,2,0,1,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
43834,1,1,2,0,1,4,6,8,2,5,5,4,3,0,3,2,1,2,2,1,0,0,1,1,[1]
44127,4,1,3,1,1,1,9,10,1,10,6,0,2,1,2,1,1,3,0,3,0,1,1,1,[1]
8808,0,2,1,2,0,3,4,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
45600,1,2,2,0,2,2,7,4,0,4,5,0,3,0,0,4,0,4,2,3,1,3,2,1,[1]
27276,1,1,1,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
25196,0,2,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
43283,2,1,4,2,2,1,9,6,6,7,7,5,4,2,3,0,3,1,2,3,0,0,2,1,[1]
39112,3,2,4,0,0,5,1,3,6,5,0,1,2,1,0,1,2,2,0,2,1,1,4,1,[1]
50531,4,2,6,3,0,2,3,4,5,6,2,0,3,0,3,4,0,2,0,2,0,3,4,1,[1]
5404,0,2,3,1,0,2,2,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
35948,0,1,3,1,2,5,3,10,10,8,6,2,1,0,4,1,2,1,2,1,2,0,2,1,[1]
42013,3,2,5,2,0,5,2,0,9,5,7,4,2,1,5,3,0,3,2,2,0,1,4,1,[1]
33417,1,2,3,2,1,1,2,0,5,2,5,3,4,0,2,4,1,2,0,2,0,2,3,1,[1]
52790,3,1,6,1,2,2,10,7,8,5,0,5,2,1,5,2,3,1,3,3,1,2,4,1,[1]
44715,1,1,5,2,2,3,7,3,7,9,5,1,0,1,0,3,3,1,0,0,2,1,0,1,[1]
47442,1,2,6,1,2,10,9,10,7,7,4,0,0,0,4,3,3,2,1,1,0,2,4,1,[1]
27736,0,2,1,2,0,4,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
25530,0,2,2,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
31223,3,1,5,2,0,5,8,7,1,6,5,2,2,0,5,4,1,3,1,0,0,3,4,1,[1]
54564,4,2,6,3,1,4,5,2,8,5,9,2,3,0,1,3,2,1,3,2,2,1,2,1,[1]
42073,2,1,2,0,1,1,3,7,9,8,6,3,2,0,5,4,2,3,0,0,0,2,0,1,[1]
34743,3,2,3,1,1,0,1,1,10,10,10,3,2,1,5,4,2,3,3,2,2,1,2,1,[1]
43824,4,1,2,3,2,6,4,2,0,5,2,4,4,0,5,1,0,1,1,1,2,1,1,1,[1]
44910,3,2,5,3,0,0,3,4,0,5,6,2,0,0,3,1,2,1,2,3,2,3,0,1,[1]
9194,2,1,1,1,0,4,4,7,7,7,7,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
25415,0,2,3,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
37940,3,1,0,1,2,10,8,6,10,8,7,4,3,0,2,2,0,1,3,1,1,2,1,1,[1]
42122,4,1,5,0,2,0,9,10,0,3,2,1,2,0,2,0,2,1,0,0,2,0,1,1,[1]
39127,4,1,6,2,0,3,2,4,5,8,6,0,4,0,5,0,0,1,0,1,1,2,4,1,[1]
17619,0,2,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
43495,1,1,0,2,1,3,9,6,10,4,1,4,2,0,4,2,1,3,2,2,2,0,0,1,[1]
34950,2,1,6,1,1,0,10,9,1,6,6,0,4,0,0,0,1,3,1,1,1,1,0,1,[1]
47679,3,1,1,1,0,6,3,7,8,0,3,4,3,2,1,3,3,2,1,0,1,1,1,1,[1]
2996,1,2,2,1,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
54802,2,1,1,3,1,7,5,6,7,8,9,5,4,1,0,3,3,3,0,0,2,0,2,1,[1]
20381,0,1,2,2,0,3,4,4,2,2,5,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
40990,1,2,6,3,1,1,5,5,8,5,5,0,1,1,1,4,1,3,0,1,0,3,1,1,[1]
33159,3,1,4,0,2,4,1,2,0,1,8,1,3,1,4,0,0,4,2,0,0,1,0,1,[1]
23581,1,2,1,2,0,4,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,[1]
43943,4,2,4,1,0,6,9,3,0,0,1,1,3,1,5,4,2,4,2,1,1,3,2,1,[1]
32607,0,1,3,0,2,7,7,0,6,4,0,3,1,0,3,1,2,3,1,2,2,3,3,1,[1]
52046,3,1,5,2,2,10,9,9,1,1,1,4,1,2,0,3,1,3,0,0,1,3,1,1,[1]
20855,0,1,2,1,0,4,2,2,2,2,5,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
31860,1,2,6,1,1,9,6,2,3,8,6,4,0,1,4,4,0,4,1,3,0,2,3,1,[1]
44608,3,2,3,1,2,2,1,6,9,8,6,3,2,1,5,0,1,3,3,0,2,2,2,1,[1]
45700,0,1,0,0,2,8,1,3,10,10,0,3,3,0,2,1,0,4,0,3,2,1,3,1,[1]
42790,1,1,5,0,0,9,6,3,6,7,0,2,3,1,4,2,3,4,3,3,1,3,2,1,[1]
31969,2,2,2,1,1,0,3,8,1,6,5,1,3,2,2,3,1,3,2,2,2,2,0,1,[1]
50453,1,2,4,2,0,0,4,0,7,5,2,1,0,2,1,4,1,2,1,2,1,1,3,1,[1]
35180,2,1,3,1,0,2,0,9,0,2,10,3,0,0,0,2,0,1,1,0,1,2,3,1,[1]
48957,3,1,1,3,0,9,6,5,7,2,4,5,1,1,4,0,0,2,3,0,0,1,1,1,[1]
42737,4,2,4,0,0,5,6,6,3,0,10,3,4,2,4,3,2,1,0,3,2,1,1,1,[1]
30590,2,1,1,3,1,2,3,4,9,7,0,1,1,2,3,1,2,1,0,2,1,2,2,1,[1]
9870,0,2,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
54175,3,2,4,3,2,0,0,0,1,9,3,3,1,0,1,4,2,2,2,0,2,1,1,1,[1]
41894,1,2,4,0,0,1,9,7,5,2,2,2,0,2,2,0,0,2,2,3,2,2,1,1,[1]
45634,3,1,1,1,0,9,1,3,7,6,1,1,4,2,0,0,0,2,1,1,1,0,1,1,[1]
49492,2,1,4,3,1,6,5,6,5,2,4,2,3,0,1,0,1,4,2,3,1,2,2,1,[1]
18096,1,1,1,2,1,1,5,4,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41217,0,2,6,1,0,5,5,0,6,8,5,0,0,1,3,2,1,1,3,0,1,2,1,1,[1]
41199,0,1,6,2,0,2,2,1,9,10,8,3,2,0,5,3,2,1,3,3,1,3,0,1,[1]
35114,3,2,6,2,0,0,10,6,4,9,5,5,1,2,2,3,2,4,1,2,2,3,2,1,[1]
5669,0,2,2,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
11585,0,2,2,1,1,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
36061,2,2,0,0,1,9,1,2,7,8,5,5,3,1,4,1,1,3,2,0,2,2,2,1,[1]
51897,1,1,0,3,2,2,1,9,0,5,3,1,3,2,0,4,1,1,0,2,1,1,2,1,[1]
15984,1,2,2,2,1,2,2,2,2,2,2,2,1,0,2,0,1,1,0,0,0,0,0,1,[1]
30221,1,2,6,2,0,3,2,10,0,2,2,1,4,0,5,3,0,2,2,3,2,2,1,1,[1]
17738,0,2,3,1,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,[1]
30110,1,1,5,1,2,6,6,2,10,1,0,0,1,1,4,2,0,4,1,3,2,3,0,1,[1]
17533,0,2,2,1,1,2,2,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
25443,1,2,1,2,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
2602,0,1,3,2,0,4,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
30257,4,1,3,3,0,0,6,1,8,8,4,1,1,1,2,3,0,4,1,3,2,1,2,1,[1]
53832,0,2,4,3,1,9,0,6,3,6,10,4,1,1,2,0,0,1,2,0,0,0,3,1,[1]
11345,0,2,2,1,0,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
32401,3,2,4,2,0,8,6,4,5,6,1,4,0,1,0,1,1,2,2,2,2,2,4,1,[1]
19817,0,2,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
39371,0,1,0,3,2,7,0,5,0,10,5,1,1,0,3,4,2,4,3,1,0,2,2,1,[1]
37938,3,1,0,1,0,8,5,1,6,10,0,3,4,0,3,1,1,2,2,0,1,2,0,1,[1]
52919,0,2,2,0,0,3,7,3,7,9,1,3,2,2,3,0,3,3,2,3,1,2,4,1,[1]
43964,4,1,6,3,1,5,10,0,3,7,4,0,2,2,5,2,3,1,2,0,1,2,4,1,[1]
44291,2,1,4,1,2,3,4,0,6,10,10,0,3,1,1,0,0,3,3,2,0,2,3,1,[1]
49338,3,1,3,0,1,1,5,1,0,1,4,2,3,0,1,3,2,1,3,0,0,3,3,1,[1]
20566,0,1,2,2,0,4,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
29118,1,2,3,1,1,4,1,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
30151,0,2,2,1,0,6,4,7,4,8,3,2,1,1,2,4,1,2,1,0,0,0,4,1,[1]
36781,4,1,5,0,0,10,7,4,1,7,1,2,0,2,5,1,2,2,1,0,1,0,0,1,[1]
13883,3,2,2,1,0,4,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
51352,0,2,1,3,0,5,4,1,5,7,2,2,3,2,2,1,3,1,0,0,0,3,4,1,[1]
36800,1,2,6,2,0,8,2,6,6,5,3,4,2,2,2,0,3,3,1,2,2,2,3,1,[1]
33063,0,2,4,3,2,3,5,4,5,4,6,5,1,0,2,4,0,3,3,1,1,1,2,1,[1]
44292,2,1,2,1,0,8,9,0,10,6,9,0,2,2,5,2,2,4,0,3,2,1,4,1,[1]
10942,0,2,3,1,1,1,1,4,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
31834,0,2,4,0,1,6,8,8,9,9,6,4,3,2,0,1,1,2,3,0,0,0,3,1,[1]
42981,2,1,4,0,1,8,9,3,7,4,0,2,3,2,5,0,0,1,0,3,2,2,0,1,[1]
44568,0,1,2,1,1,4,10,9,7,2,4,1,1,0,1,4,1,4,2,1,1,3,1,1,[1]
33192,2,1,4,3,0,4,9,4,2,9,9,5,3,0,5,4,3,4,2,2,0,0,2,1,[1]
34668,3,1,2,2,1,10,9,5,7,10,2,5,1,2,4,1,3,4,1,1,1,1,2,1,[1]
37900,3,1,2,2,2,5,10,8,1,6,4,5,1,1,5,0,1,4,1,1,0,2,1,1,[1]
43850,3,1,5,1,0,5,2,2,7,7,2,1,1,0,1,2,0,1,0,0,1,0,1,1,[1]
53958,1,2,6,1,0,7,5,6,5,1,2,4,2,2,4,2,3,2,3,1,0,1,3,1,[1]
31604,3,2,2,0,1,8,0,8,2,7,0,5,3,0,0,4,2,3,1,0,1,1,1,1,[1]
50212,0,2,0,2,1,9,8,7,7,9,2,1,2,2,5,1,2,3,3,2,0,1,0,1,[1]
45288,1,1,0,3,0,3,9,4,10,8,6,3,0,0,3,3,1,1,3,3,2,2,1,1,[1]
9964,1,2,1,2,0,2,2,2,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
16188,0,2,3,1,1,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
43182,2,2,1,0,1,3,1,10,6,1,0,0,0,2,0,2,3,4,3,3,0,3,3,1,[1]
27548,0,1,3,1,1,4,4,4,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
52886,4,1,6,2,1,8,9,10,8,6,1,3,3,0,1,2,3,2,0,1,2,1,1,1,[1]
46899,2,1,4,0,1,7,3,3,1,1,4,4,3,0,0,2,0,1,0,3,2,2,1,1,[1]
32534,3,2,3,2,2,6,9,3,5,9,1,2,4,2,2,1,3,3,3,1,1,3,2,1,[1]
44170,2,1,5,3,2,8,7,3,9,2,6,2,4,2,1,1,3,1,1,3,0,3,3,1,[1]
51182,1,1,4,1,1,0,3,6,4,5,2,5,2,1,2,2,1,4,2,3,1,2,3,1,[1]
45950,0,2,2,2,0,0,8,1,10,6,10,4,2,1,2,3,0,2,1,3,1,0,1,1,[1]
33226,4,1,0,0,0,2,10,3,0,4,0,4,1,2,5,3,1,3,0,1,1,3,3,1,[1]
30135,4,1,2,1,1,1,9,5,10,10,8,0,4,0,1,0,0,2,0,1,2,2,4,1,[1]
36080,1,2,3,0,1,0,2,2,0,1,6,5,1,2,0,0,2,2,2,3,0,0,2,1,[1]
41392,4,2,4,3,1,0,3,5,5,8,8,2,1,1,4,0,2,4,2,3,1,0,3,1,[1]
11245,2,1,1,1,1,4,4,4,2,2,4,2,1,0,2,1,1,1,0,0,0,0,0,1,[1]
31867,0,2,1,3,2,6,1,6,9,3,5,3,1,1,2,3,2,1,2,3,1,0,3,1,[1]
11043,0,1,1,1,0,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
44998,1,2,0,1,1,6,7,3,8,4,3,0,2,1,2,1,3,1,3,1,2,1,0,1,[1]
52592,2,2,5,3,0,7,9,2,7,10,7,0,1,0,2,0,1,3,0,2,2,2,3,1,[1]
48440,2,2,6,3,0,10,2,1,8,10,0,4,2,1,5,1,3,3,2,0,0,1,2,1,[1]
19739,0,2,2,1,1,4,5,5,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41764,0,1,1,3,2,3,3,8,1,0,4,1,3,2,0,0,1,1,2,1,0,3,2,1,[1]
50125,2,1,5,1,0,4,9,2,1,8,0,3,2,1,3,4,2,1,3,1,2,1,2,1,[1]
35449,4,1,2,3,2,6,9,6,6,9,4,2,2,0,1,3,0,1,3,2,2,2,3,1,[1]
20802,0,1,2,1,0,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
32576,2,2,0,1,2,1,0,4,1,10,3,0,4,1,4,4,0,1,0,1,1,0,4,1,[1]
47992,1,2,3,3,2,10,6,2,0,4,2,0,3,1,1,4,1,4,3,2,2,3,4,1,[1]
51869,2,2,5,1,1,5,0,3,2,3,2,5,0,2,5,1,1,4,3,1,0,2,4,1,[1]
53498,2,2,6,2,1,0,10,6,10,1,8,0,1,1,4,4,0,3,3,0,0,1,4,1,[1]
22011,0,2,2,2,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
27213,0,1,1,2,0,4,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
38015,2,1,1,0,1,8,10,3,3,4,1,3,2,1,3,1,1,3,0,0,0,1,3,1,[1]
38854,2,1,4,3,0,1,0,3,10,5,4,2,3,0,0,0,3,3,1,3,2,3,3,1,[1]
49491,2,2,2,0,1,2,5,5,2,0,0,3,2,1,1,1,0,3,2,3,1,3,1,1,[1]
33455,1,1,5,3,2,5,10,9,4,10,6,1,1,2,3,0,0,4,3,1,1,3,4,1,[1]
33433,1,2,5,0,1,6,6,8,8,9,9,1,2,2,4,0,3,1,1,3,2,1,0,1,[1]
49623,0,1,2,2,0,9,8,7,1,3,6,2,3,1,1,4,0,3,1,0,1,0,3,1,[1]
15898,0,2,2,1,0,1,6,5,4,5,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
43465,0,1,4,1,1,6,4,0,0,8,6,2,0,0,2,3,3,1,1,1,1,3,1,1,[1]
38770,3,1,6,2,1,8,8,3,5,4,3,0,3,0,3,3,0,2,0,3,2,2,3,1,[1]
54359,1,2,3,0,2,10,2,5,3,0,7,0,3,1,2,3,3,2,1,0,2,2,4,1,[1]
29338,0,1,2,2,0,8,7,6,5,4,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
36635,0,2,2,3,1,4,10,3,0,1,7,4,4,0,3,4,0,2,3,0,0,3,2,1,[1]
44851,2,1,0,1,1,2,8,2,9,5,0,1,0,0,1,3,0,3,1,3,2,1,0,1,[1]
14891,0,2,2,1,0,4,4,9,9,9,8,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
27068,0,1,2,1,0,4,2,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
34974,4,2,1,2,2,0,9,8,7,9,7,1,0,2,0,1,3,4,1,2,0,2,4,1,[1]
48308,3,1,1,2,2,3,1,4,3,5,2,5,3,0,4,4,2,2,1,0,0,0,3,1,[1]
40917,2,1,0,2,1,2,2,0,2,2,1,2,1,1,4,3,0,1,0,2,0,3,3,1,[1]
30582,3,1,1,0,2,7,3,1,9,1,0,2,4,0,5,1,0,2,1,3,0,0,1,1,[1]
39149,1,1,2,2,0,3,0,8,5,9,4,4,3,0,3,0,2,1,1,3,2,3,1,1,[1]
41095,1,2,6,2,1,7,6,8,0,8,4,5,4,1,1,0,3,2,0,1,2,2,4,1,[1]
24943,0,1,1,1,1,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,1,0,1,[1]
42018,0,1,4,1,2,7,5,5,4,8,10,5,2,1,4,3,2,4,0,2,1,3,2,1,[1]
45724,3,2,1,3,2,8,9,5,6,0,3,5,0,1,5,4,0,3,0,2,1,0,1,1,[1]
16625,0,1,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
46824,3,2,3,0,0,8,10,9,1,1,10,1,4,0,5,4,1,4,1,0,2,2,1,1,[1]
9918,0,1,2,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
48620,2,2,3,2,2,0,5,1,10,6,9,2,1,0,2,0,0,2,2,1,0,0,4,1,[1]
54430,3,2,4,2,1,7,7,4,10,3,5,4,0,1,4,2,0,1,2,1,1,1,0,1,[1]
40229,0,1,3,0,2,4,10,9,9,10,5,1,2,1,1,4,2,3,2,1,0,2,2,1,[1]
16994,0,2,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
52658,4,1,2,2,0,1,3,2,5,1,1,1,0,1,5,1,0,3,3,3,2,2,0,1,[1]
41790,1,2,0,2,1,0,8,1,0,5,0,3,0,1,2,4,1,3,3,2,2,1,3,1,[1]
51608,2,1,1,2,0,5,4,4,4,0,5,5,0,0,1,3,1,1,3,2,0,3,1,1,[1]
35070,4,2,6,1,1,1,4,0,10,6,9,1,3,0,1,3,2,4,0,1,0,2,4,1,[1]
17581,0,2,2,1,1,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
39648,2,1,6,1,1,10,6,7,2,9,9,1,0,2,0,0,0,1,1,3,0,1,4,1,[1]
37791,4,1,6,1,0,0,3,1,9,3,9,4,3,1,4,1,2,2,0,0,0,1,4,1,[1]
49348,4,1,3,3,1,5,10,1,7,7,7,1,1,1,5,2,3,2,3,2,2,0,3,1,[1]
33976,3,2,1,0,2,8,6,6,9,2,10,2,0,2,3,3,3,3,1,0,2,2,1,1,[1]
54761,1,1,5,1,1,3,9,8,8,4,9,5,3,1,1,2,1,3,0,0,0,3,4,1,[1]
18982,1,2,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
48793,0,1,6,3,1,8,3,9,10,8,0,5,2,2,1,3,2,1,1,0,0,1,3,1,[1]
43886,4,2,0,2,0,5,6,4,10,1,9,1,4,2,2,1,2,1,0,1,2,2,2,1,[1]
21449,0,2,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
52778,2,1,2,0,2,0,2,0,2,10,8,1,2,1,3,0,1,2,1,3,0,1,4,1,[1]
36124,4,2,3,1,2,4,5,5,3,5,4,0,2,0,0,2,3,4,3,3,0,3,2,1,[1]
40086,0,1,4,3,0,10,10,6,6,9,0,2,1,0,5,2,0,2,0,0,2,3,2,1,[1]
42094,4,1,2,1,2,8,0,9,6,10,2,1,2,0,5,0,2,1,3,3,1,0,0,1,[1]
28531,1,2,1,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
41690,0,1,4,2,2,9,5,0,2,0,6,0,2,1,5,3,0,4,0,0,2,1,2,1,[1]
32642,1,2,5,0,1,7,10,5,5,0,4,1,1,0,3,3,1,1,2,2,0,1,1,1,[1]
46574,2,1,0,1,2,7,0,6,6,9,0,4,4,1,1,3,0,4,2,3,2,0,0,1,[1]
