,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
1623,0,1,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20008,1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17300,0,2,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4943,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22558,0,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20554,1,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
33770,1,1,2,1,0,5,6,9,5,7,7,2,4,0,2,4,0,3,1,3,1,0,3,0,[0]
5873,0,2,1,2,0,1,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32542,1,1,6,0,1,5,7,7,4,8,9,0,2,2,0,3,0,1,1,1,0,2,3,0,[0]
15448,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
3722,0,1,1,2,0,2,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4141,0,2,3,1,1,5,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9111,2,1,2,1,0,2,2,2,2,2,2,3,2,0,2,1,2,1,0,0,0,0,0,0,[0]
19186,1,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17166,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1863,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6410,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5185,1,2,5,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11612,0,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
18742,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1197,0,1,2,1,1,1,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26901,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19158,0,2,3,1,1,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6958,1,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2073,1,1,2,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22802,3,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26857,1,1,1,1,1,2,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
29527,0,1,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5433,0,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22033,2,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20273,1,2,1,2,1,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26468,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8126,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
3188,2,2,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11700,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15743,0,2,1,2,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11470,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,[0]
6940,1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11425,1,2,2,1,1,3,4,4,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
27116,0,1,3,2,0,3,0,1,4,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6650,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19769,0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
27905,1,2,1,2,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5568,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24921,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[0]
1131,1,2,2,2,0,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11777,0,1,2,2,0,1,1,4,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22051,1,2,2,1,0,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19170,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25865,1,2,1,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2370,1,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15380,1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
9387,0,2,2,1,0,2,2,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1117,0,1,1,2,0,3,4,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32571,0,2,2,1,1,5,8,8,10,0,3,5,0,0,1,3,3,3,0,1,2,0,3,0,[0]
29350,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7859,0,2,2,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13094,0,1,3,1,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16199,0,2,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15321,1,2,2,1,1,2,2,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17865,0,1,2,2,0,3,1,2,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,[0]
31803,2,1,1,3,2,5,0,10,2,0,9,3,4,0,1,2,2,4,2,3,2,1,1,0,[0]
709,0,1,2,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
13161,1,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5104,0,2,3,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15021,0,1,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
29440,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28945,1,2,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26545,1,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
311,0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6684,0,1,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23572,1,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28677,2,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7342,0,2,1,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21382,1,1,2,1,1,1,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
321,1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
29098,0,2,3,2,1,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19830,1,2,2,2,0,3,1,4,1,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7529,0,2,3,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
30371,1,2,4,2,1,7,9,0,8,7,2,5,4,0,1,0,2,2,1,3,2,3,4,0,[0]
27318,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8777,0,2,1,2,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20517,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
30681,0,2,0,1,0,0,1,1,6,0,8,2,1,0,5,2,1,1,2,3,1,2,4,0,[0]
1141,0,2,1,2,0,2,2,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16051,2,2,1,1,0,2,2,2,2,2,2,3,2,0,3,2,2,1,0,0,0,0,0,0,[0]
14858,0,2,3,2,1,1,4,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,[0]
9001,1,2,1,2,0,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12393,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26130,1,2,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7305,0,1,2,3,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8532,1,1,2,2,0,3,4,2,2,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15899,0,2,1,1,0,1,1,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5504,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
7822,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
929,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
6070,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5792,0,2,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8235,1,2,2,1,0,2,2,2,2,4,4,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
21645,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,[0]
27480,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
17253,0,2,2,1,0,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22846,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2970,2,2,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
29223,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
20623,0,1,1,2,0,2,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,[0]
10611,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23441,1,2,1,1,1,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4557,0,2,1,1,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
11007,2,1,1,2,0,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[0]
8684,0,2,3,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28506,1,2,2,1,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19490,0,2,1,2,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
29045,1,2,2,1,1,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
26955,1,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
27124,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24718,0,1,2,2,0,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
15727,0,2,2,2,0,2,2,2,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2334,0,2,2,2,0,2,2,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,[0]
2954,0,1,2,2,0,2,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4388,0,2,1,1,0,2,2,1,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,[0]
18224,1,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
456,0,1,3,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23829,1,2,3,1,1,2,2,2,2,2,2,2,1,0,2,0,1,1,0,0,0,0,0,0,[0]
28838,0,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25601,1,2,5,3,1,2,2,2,2,2,1,2,1,0,2,0,1,1,0,0,0,0,0,0,[0]
20172,1,2,1,1,1,1,1,4,4,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21991,0,2,1,2,0,1,4,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28613,1,2,1,1,1,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
10639,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
10005,1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5226,0,2,2,2,1,2,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1214,1,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
26480,0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
12783,0,2,1,2,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,[0]
12591,2,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16617,1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1942,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
31432,2,2,2,0,0,7,6,1,1,10,8,3,4,0,5,1,1,4,2,2,0,0,3,0,[0]
27050,1,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
4511,0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
14943,0,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
19347,1,2,2,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1860,0,2,2,2,0,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16735,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
24567,1,1,3,1,0,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
23271,1,2,4,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
953,0,1,2,2,0,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
21964,2,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
29604,0,1,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
25785,1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
8157,0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
32070,2,1,2,0,2,7,1,4,6,0,10,2,2,0,0,1,1,3,0,2,1,1,1,0,[0]
27934,0,2,1,2,0,1,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
16399,0,2,3,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
22605,1,2,2,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
5562,0,1,1,2,0,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
18194,2,1,3,2,0,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
6383,0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
28121,1,2,2,1,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,[0]
18769,0,2,2,1,0,2,2,2,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
