,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
36017,4,1,1,0,2,0,1,3,5,1,9,3,2,0,4,3,2,2,2,2,0,2,2,0,[1]
24395,1,1,1,1,1,4,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38697,4,1,3,0,1,1,6,8,7,7,3,4,3,1,0,2,1,3,2,2,1,3,4,0,[1]
38720,3,1,0,1,1,2,4,3,6,8,1,2,1,1,3,3,0,1,1,2,1,1,4,0,[1]
271,0,1,1,1,0,1,4,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37563,0,1,4,2,0,8,8,4,5,5,6,3,0,0,5,2,0,2,2,3,0,2,2,0,[1]
27961,0,2,1,1,0,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37978,0,1,1,2,2,3,10,6,10,2,3,3,4,1,2,2,0,2,0,1,1,2,0,0,[1]
39969,3,2,5,1,2,5,3,2,5,10,3,1,4,0,3,4,0,2,2,2,0,1,0,0,[1]
33167,1,2,3,0,2,10,8,6,10,8,2,0,2,2,0,0,2,1,3,0,1,3,3,0,[1]
22798,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[1]
32737,4,2,5,0,0,5,9,10,0,2,2,5,0,2,2,4,3,1,2,1,1,2,0,0,[1]
36728,1,2,2,3,1,6,5,9,6,0,4,0,4,1,1,0,3,1,0,0,0,2,0,0,[1]
27024,0,1,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
26539,1,2,3,1,1,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
761,0,2,2,2,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10821,0,1,2,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38119,3,1,0,0,2,1,8,10,3,9,2,1,2,0,2,1,1,2,0,0,1,1,2,0,[1]
32697,1,2,4,2,2,9,10,8,8,8,1,3,0,1,4,1,0,4,3,3,2,3,2,0,[1]
29992,0,1,3,1,1,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35525,0,1,2,3,1,0,0,8,10,10,10,4,2,2,5,3,3,2,0,1,2,3,2,0,[1]
38245,2,1,3,1,0,8,8,6,0,5,7,0,2,2,5,1,2,1,2,2,2,3,0,0,[1]
18041,0,1,2,2,1,3,4,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,[1]
30408,4,1,3,2,2,10,9,4,6,7,0,0,2,0,5,3,0,2,0,0,0,0,0,0,[1]
35509,2,2,2,3,0,5,8,1,3,9,8,0,4,2,2,2,0,1,2,2,1,3,1,0,[1]
32085,2,2,4,1,0,1,1,9,1,1,9,1,3,2,2,3,0,3,0,3,1,0,4,0,[1]
33846,0,2,2,2,1,0,4,6,3,10,1,0,3,2,3,3,2,3,2,0,1,3,3,0,[1]
11901,0,1,1,2,0,3,0,0,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37861,1,2,5,0,2,10,5,10,8,1,4,5,0,2,4,2,0,3,3,0,2,0,4,0,[1]
10040,1,2,1,1,1,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10893,0,1,2,1,1,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35468,4,2,3,1,1,0,10,10,9,0,7,5,1,1,2,0,0,2,2,1,2,3,3,0,[1]
30595,3,2,4,0,0,5,10,10,4,2,7,4,0,2,0,1,0,2,0,1,1,0,4,0,[1]
12425,0,2,2,2,0,2,2,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
30922,4,1,2,1,1,7,0,6,0,6,7,3,4,1,1,0,1,1,2,1,2,1,4,0,[1]
31049,3,1,2,0,0,2,6,10,9,7,8,3,0,1,0,1,1,3,2,0,0,1,0,0,[1]
22157,1,2,1,2,0,3,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,[1]
36398,1,2,1,3,0,3,6,10,3,6,4,2,0,1,1,0,0,2,1,2,0,2,1,0,[1]
32658,3,1,0,0,1,6,7,9,5,6,5,0,4,0,3,4,1,2,3,2,1,0,0,0,[1]
9889,0,2,3,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
28266,0,2,3,1,1,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15406,0,2,3,1,1,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
18085,0,1,2,2,0,4,4,4,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
18227,0,1,3,1,1,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38706,3,1,6,3,0,5,1,5,8,1,7,0,0,1,4,1,2,1,0,2,2,1,3,0,[1]
21624,0,2,2,2,0,3,4,5,4,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2914,1,2,2,2,1,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,[1]
6555,0,1,1,2,0,3,4,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
36879,2,1,5,3,2,4,9,1,7,1,1,2,4,0,0,4,1,3,1,2,1,2,3,0,[1]
20458,0,1,1,2,0,1,1,4,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37384,4,1,6,2,0,5,10,0,4,6,8,3,4,1,4,2,2,3,0,0,0,3,3,0,[1]
17842,0,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
27947,0,2,3,2,0,4,2,2,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
3086,0,2,2,2,0,4,4,9,9,9,9,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
39572,3,2,5,3,0,9,8,1,6,4,4,2,3,0,3,4,1,2,2,2,0,2,4,0,[1]
30875,3,2,3,0,1,2,8,1,9,2,9,5,0,0,4,0,0,4,2,1,1,2,2,0,[1]
24934,0,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
39918,4,1,4,3,1,3,10,2,5,7,4,2,2,1,2,4,2,2,0,2,2,0,1,0,[1]
37658,2,1,3,2,1,2,9,2,5,6,3,0,0,2,3,4,0,3,2,1,0,3,1,0,[1]
30560,0,2,3,0,1,3,0,2,3,0,2,3,0,2,1,2,2,4,1,1,1,0,3,0,[1]
38208,0,1,5,1,2,9,7,10,4,6,10,4,2,0,5,2,0,1,0,2,1,1,4,0,[1]
38390,4,1,1,3,0,6,3,1,10,2,9,1,1,0,4,1,2,1,1,2,2,1,4,0,[1]
39983,4,1,0,1,2,1,1,2,6,7,6,3,3,2,0,4,2,4,2,1,2,0,3,0,[1]
1305,0,1,2,1,1,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
31996,1,1,0,1,0,1,1,5,7,9,8,2,4,0,3,0,2,2,1,1,0,2,2,0,[1]
12125,0,2,1,2,0,3,4,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
22421,0,2,2,1,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
28330,1,2,3,2,0,3,1,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
33278,4,2,4,3,1,8,1,0,8,4,7,4,2,0,1,1,3,2,0,2,0,2,1,0,[1]
21868,0,2,1,2,0,3,0,1,4,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
23338,1,2,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13389,1,2,3,1,0,1,4,4,1,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
34379,0,2,1,1,1,3,1,4,4,9,5,3,3,0,1,0,2,4,1,0,2,3,2,0,[1]
4928,0,2,1,1,1,1,1,4,4,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,[1]
4753,1,2,1,1,1,3,1,1,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
39110,1,2,0,3,1,4,2,1,2,2,7,3,1,0,1,2,0,3,2,3,2,0,0,0,[1]
30642,0,2,2,1,2,7,4,3,6,7,1,3,3,1,0,0,2,3,2,3,1,3,2,0,[1]
30024,1,2,4,0,0,10,4,3,5,1,7,4,1,0,5,3,2,2,0,3,1,3,4,0,[1]
11672,0,1,1,2,0,2,2,2,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
21265,0,1,2,1,1,2,2,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35486,4,2,5,2,1,2,1,4,10,4,4,0,3,0,4,3,3,4,0,0,1,3,3,0,[1]
5820,0,2,2,1,1,2,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
30194,2,2,4,1,2,7,2,7,10,0,0,0,0,2,5,1,2,4,2,2,2,0,0,0,[1]
2770,0,2,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
32651,0,2,2,3,1,1,0,3,1,2,8,4,3,0,5,4,2,2,1,3,2,3,3,0,[1]
16362,1,2,2,1,0,3,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[1]
35512,3,1,6,0,2,0,5,5,3,4,0,2,2,1,0,4,3,4,1,3,1,2,2,0,[1]
15746,0,2,2,1,0,3,4,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10124,0,1,2,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
33632,1,1,6,2,2,0,6,4,8,3,6,0,4,0,4,3,1,4,0,1,0,1,0,0,[1]
38205,1,2,1,0,1,5,8,5,0,3,1,3,0,0,2,4,1,4,0,2,0,3,3,0,[1]
33437,1,2,3,0,1,8,10,9,8,6,8,0,3,1,3,1,2,1,1,2,1,1,3,0,[1]
38113,2,1,2,0,2,10,10,1,4,1,9,1,4,1,1,3,2,2,2,1,0,0,2,0,[1]
33659,2,1,5,3,1,0,2,10,8,1,1,0,2,0,1,4,3,2,0,3,0,2,2,0,[1]
32956,2,2,3,2,1,1,3,6,8,3,0,2,3,1,0,2,1,3,2,3,2,0,0,0,[1]
34279,4,2,5,2,1,7,10,5,1,6,7,5,4,1,4,4,0,3,1,1,2,2,2,0,[1]
36265,0,2,5,3,0,8,5,2,0,5,8,4,3,1,1,1,2,4,1,3,2,2,1,0,[1]
37153,4,1,1,0,1,8,5,8,9,5,10,3,0,2,0,0,0,1,3,0,0,3,2,0,[1]
35190,4,2,1,3,0,7,8,0,9,10,1,2,0,0,4,4,3,1,1,1,0,3,3,0,[1]
5529,0,1,3,2,0,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
6855,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[1]
26343,0,2,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
17789,0,1,2,2,0,1,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
18345,0,2,1,2,0,2,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
23471,0,2,3,1,0,3,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5886,0,1,2,2,0,3,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
30740,4,2,2,1,0,10,3,9,5,1,2,1,1,1,3,0,2,3,3,0,0,0,4,0,[1]
35403,2,1,4,0,0,2,2,6,10,0,0,5,4,0,5,3,1,1,3,0,1,3,4,0,[1]
29915,0,1,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38689,1,2,5,1,2,0,4,10,1,10,4,5,3,1,3,4,3,1,0,1,0,0,1,0,[1]
27116,0,1,3,2,0,3,0,1,4,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
24798,0,1,2,1,0,3,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
32137,0,2,6,1,0,9,8,4,8,1,1,3,0,2,2,2,1,4,0,3,1,2,1,0,[1]
17577,1,2,1,2,0,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,[1]
39799,3,1,5,1,2,3,3,0,2,9,5,3,2,2,2,4,3,3,0,2,0,3,4,0,[1]
14200,1,2,2,2,0,3,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37907,2,1,4,1,2,5,2,0,8,9,1,1,3,0,5,3,2,2,1,0,0,0,0,0,[1]
37362,4,2,1,2,1,7,4,6,5,1,7,2,1,1,4,0,1,2,0,1,2,1,0,0,[1]
20138,2,2,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
30924,1,1,4,2,2,6,4,5,3,2,0,1,2,1,1,3,0,1,3,0,0,1,1,0,[1]
31768,3,1,4,2,2,9,0,3,2,4,0,4,0,1,3,2,0,2,2,1,0,1,2,0,[1]
33507,2,2,5,1,1,9,9,2,7,9,5,3,3,0,3,3,3,1,3,3,2,2,2,0,[1]
21074,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38049,1,1,2,2,0,4,10,1,1,5,1,1,3,1,5,0,0,3,2,2,2,3,3,0,[1]
38878,0,1,2,2,2,6,5,1,1,0,8,3,0,0,5,1,3,3,1,0,0,2,2,0,[1]
37258,2,2,2,0,1,1,4,10,8,10,10,2,4,0,4,4,3,4,0,2,1,3,2,0,[1]
21691,1,2,1,2,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,[1]
7196,0,2,2,1,0,1,1,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,[1]
12891,1,2,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
31149,3,1,6,1,0,10,8,8,4,8,3,5,3,0,2,0,3,1,3,3,0,0,1,0,[1]
30299,4,1,0,0,2,7,5,10,2,2,7,1,2,0,0,4,1,2,1,0,2,3,2,0,[1]
37758,2,1,3,2,1,4,0,6,0,2,7,1,3,0,2,0,0,3,2,0,2,0,3,0,[1]
18621,1,2,1,2,0,3,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
26879,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13100,0,2,2,1,0,3,4,4,4,4,5,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35624,2,1,4,0,2,8,6,0,1,4,7,5,1,0,4,1,1,4,2,3,2,3,1,0,[1]
35592,2,2,5,0,2,1,1,7,4,1,0,2,2,1,3,2,0,4,3,0,0,3,2,0,[1]
8441,0,1,1,1,1,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
32222,4,2,4,1,0,8,2,9,9,1,9,2,3,1,3,4,2,2,2,3,1,2,0,0,[1]
6568,0,2,2,2,1,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
793,1,2,3,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,[1]
39547,0,1,6,2,2,9,0,6,1,2,9,5,0,0,2,0,1,1,2,2,0,1,1,0,[1]
39449,2,1,3,1,0,7,7,10,0,8,8,5,0,1,2,4,1,3,1,1,1,1,2,0,[1]
5134,0,1,3,2,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
27443,0,1,1,2,0,1,4,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35439,3,1,5,2,2,3,2,1,4,2,8,4,4,0,1,4,0,2,2,1,0,2,2,0,[1]
6832,0,1,1,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
16620,0,1,2,2,0,5,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
30094,3,1,5,0,2,0,7,2,0,4,0,1,2,1,1,1,3,4,0,0,0,2,1,0,[1]
30884,1,1,5,1,2,0,2,3,2,7,5,4,0,1,5,2,1,3,2,2,2,2,2,0,[1]
34662,4,1,2,2,0,7,10,1,2,5,10,2,2,1,4,3,1,2,3,0,2,1,0,0,[1]
30323,0,1,6,2,2,0,2,10,10,0,8,4,0,2,2,0,3,2,0,1,2,0,0,0,[1]
37531,4,1,5,3,2,6,3,5,8,8,2,1,2,0,1,4,2,3,0,2,1,3,3,0,[1]
37093,1,1,2,1,0,7,5,5,6,3,3,5,1,2,2,1,3,3,0,0,0,1,3,0,[1]
37913,0,1,5,3,2,9,5,10,8,5,0,5,1,1,5,1,0,4,1,2,2,2,0,0,[1]
38058,4,1,3,3,1,1,0,7,5,7,9,0,4,0,3,1,3,3,3,0,1,1,0,0,[1]
35719,1,2,6,0,0,6,9,2,8,3,0,1,0,1,4,1,2,1,2,2,0,3,4,0,[1]
5000,0,2,3,1,2,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14551,0,2,2,2,0,4,4,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
39491,0,1,3,0,2,2,8,3,10,0,0,3,2,1,0,1,1,3,3,3,1,1,4,0,[1]
17702,0,2,2,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
34200,4,1,0,0,0,10,7,2,0,4,8,5,3,0,5,3,0,1,1,2,0,0,1,0,[1]
36802,3,1,2,0,1,2,3,5,9,9,8,1,4,2,3,4,0,2,0,2,2,2,4,0,[1]
37305,2,2,6,2,1,1,2,1,6,0,10,5,4,2,0,4,1,1,2,0,0,3,4,0,[1]
39859,2,1,0,2,2,6,3,4,10,9,1,1,1,0,5,1,0,1,1,0,2,2,4,0,[1]
25369,1,2,1,2,0,1,2,2,2,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
38804,0,1,4,1,1,8,5,0,7,0,4,3,1,1,3,4,2,3,1,3,1,1,3,0,[1]
31333,0,1,6,2,2,2,10,8,6,2,5,3,3,0,2,1,3,2,1,1,1,1,0,0,[1]
8275,1,2,3,1,0,3,4,4,4,5,6,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
35644,1,2,2,3,0,2,4,1,7,10,1,4,3,1,4,2,3,2,2,2,0,1,0,0,[1]
25777,0,2,2,1,0,2,2,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
37941,4,1,4,1,0,9,7,10,8,3,4,0,1,0,2,1,1,2,1,0,0,3,4,0,[1]
9396,0,2,1,2,0,3,5,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
30770,0,2,4,1,1,7,1,0,10,1,8,2,1,0,1,2,3,1,0,1,2,1,0,0,[1]
12921,0,1,2,2,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
20850,1,1,2,1,0,2,2,2,4,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
33205,1,2,5,0,2,2,6,9,0,1,7,1,2,2,0,4,2,2,1,2,1,1,2,0,[1]
31220,2,2,5,1,1,0,2,4,5,8,10,1,0,1,3,1,1,3,2,3,2,3,2,0,[1]
13745,1,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10134,0,2,1,1,0,1,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5451,0,2,2,1,0,3,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
27841,0,2,1,2,0,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
39981,3,2,0,2,0,8,9,4,10,6,3,2,1,1,0,2,2,3,1,3,1,1,0,0,[1]
20226,1,2,6,2,1,4,2,2,2,2,2,3,2,0,3,2,1,1,0,0,0,0,1,0,[1]
31508,3,2,4,2,0,4,4,8,2,3,5,0,2,1,1,2,3,4,0,3,1,0,4,0,[1]
28397,0,2,3,1,0,3,4,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
36795,4,2,0,0,1,5,3,8,7,1,7,1,4,1,0,2,3,3,2,0,2,0,0,0,[1]
18284,0,1,2,2,1,2,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
