,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
20014,1,2,3,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5596,2,2,1,2,1,1,1,1,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
6116,0,2,2,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10821,0,1,2,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15056,0,1,3,2,1,3,5,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15220,0,2,2,1,0,3,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
21630,1,2,2,2,0,3,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,[1]
10208,0,2,1,0,1,1,1,0,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
16520,0,1,2,2,0,4,5,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14473,0,2,2,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15382,3,2,2,1,0,3,4,2,2,2,2,3,2,0,3,2,2,1,0,0,0,0,0,0,[1]
18972,0,2,1,2,0,5,4,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
29087,0,2,3,1,1,1,1,5,4,4,7,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10917,1,2,3,1,1,8,7,6,5,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1520,1,2,2,2,0,4,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[1]
13338,1,2,2,2,0,3,4,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
28588,2,2,1,1,0,1,1,0,4,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
9755,0,1,1,1,0,4,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
8016,1,1,2,1,1,4,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[1]
29508,1,1,1,1,0,2,2,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
24797,0,1,2,1,0,3,4,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25175,0,2,2,1,0,3,3,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13100,0,2,2,1,0,3,4,4,4,4,5,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
17456,0,2,3,1,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13857,0,1,3,2,1,1,5,4,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
29075,2,2,1,1,1,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,1,0,[1]
1368,0,2,2,2,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14082,1,1,1,1,1,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,[1]
20477,0,1,1,2,0,2,2,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
8236,1,1,2,1,0,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,2,0,[1]
19661,0,2,2,2,0,1,1,1,4,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
18864,0,2,2,1,0,4,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
20858,1,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1988,0,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
20813,0,1,3,2,0,4,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
12678,0,1,2,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
29620,0,1,3,2,0,2,2,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
8355,1,2,1,1,0,2,2,2,2,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,[1]
15598,0,2,1,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
24729,0,1,3,1,1,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
26705,0,1,1,2,0,1,1,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
24256,1,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14259,0,2,3,2,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2963,0,2,3,1,1,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25008,0,1,3,1,1,3,7,6,7,6,5,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
3018,0,1,1,1,0,4,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19608,0,2,4,2,0,2,2,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14830,0,2,2,2,1,2,2,2,2,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
9817,0,2,1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
21298,0,1,2,2,1,2,2,2,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
21513,0,2,2,2,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14589,1,1,1,2,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10737,0,2,1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10960,3,2,1,2,0,2,2,2,2,2,2,3,2,0,3,2,2,1,0,0,0,0,2,0,[1]
28046,2,2,1,1,0,2,1,1,1,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15013,0,1,2,2,1,3,6,5,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
20846,1,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10552,1,2,1,2,0,2,2,2,2,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,[1]
10974,0,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
9440,0,2,2,1,0,1,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
16593,0,1,2,2,0,5,4,4,4,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1132,1,1,1,1,1,5,5,6,6,6,6,2,1,0,2,1,1,1,0,0,0,0,0,0,[1]
11730,1,2,1,2,1,0,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10691,1,2,2,2,0,2,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
12764,0,2,3,1,0,3,4,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25071,0,1,2,2,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
3552,0,2,2,1,0,4,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
18314,0,2,2,1,0,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19343,1,2,1,1,0,4,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
6975,0,2,3,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
22606,0,2,1,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
20843,2,1,6,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,2,0,0,[1]
13450,0,2,2,2,1,5,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13569,0,1,3,1,1,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15614,0,2,1,2,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
8780,0,1,1,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
9389,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4330,0,1,2,2,0,3,6,5,4,4,6,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25311,0,2,2,2,0,5,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
11226,1,2,1,2,1,1,1,1,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
851,0,1,2,2,0,3,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
22154,1,2,2,1,0,1,4,1,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
22945,1,2,2,1,1,3,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
27723,0,2,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
8910,0,2,1,2,0,5,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14000,0,2,2,1,1,1,1,1,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
28537,0,2,2,2,0,4,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1398,0,1,3,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
815,1,2,2,1,0,2,2,4,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[1]
10044,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[1]
15715,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,[1]
4347,1,1,2,1,0,3,0,0,1,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
26761,0,1,2,2,0,2,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15400,1,2,2,1,1,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
20868,0,1,3,1,1,3,4,2,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10458,0,2,3,1,1,1,5,4,4,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25812,0,2,1,1,0,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
11695,0,2,3,2,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,[1]
3869,0,2,1,2,0,3,4,4,1,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4921,0,2,2,2,0,3,4,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
9111,2,1,2,1,0,2,2,2,2,2,2,3,2,0,2,1,2,1,0,0,0,0,0,0,[1]
6063,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,[1]
27241,0,1,2,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19949,0,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[1]
23295,0,2,1,2,0,1,2,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2328,1,2,2,2,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19320,0,2,2,1,0,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5043,0,1,3,2,1,2,2,2,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
28032,0,2,1,2,0,4,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5873,0,2,1,2,0,1,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15550,0,1,2,2,0,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4323,2,1,2,2,0,4,4,4,2,2,2,3,2,0,2,0,1,1,0,0,0,0,0,0,[1]
10503,1,1,1,2,0,2,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,2,0,[1]
28798,2,2,2,2,1,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
17703,1,2,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,[1]
10412,0,2,2,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
7377,0,1,1,2,0,4,4,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
26274,1,2,1,1,0,1,1,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
29926,0,1,3,1,1,5,5,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
28583,0,2,3,1,0,2,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
12666,2,2,2,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15997,0,2,2,2,0,0,0,1,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13769,1,1,2,2,2,2,2,2,2,2,2,3,2,0,3,2,2,1,0,0,0,0,1,0,[1]
29535,0,1,2,1,0,3,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19325,1,2,2,1,0,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
29224,0,1,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
17810,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
17407,0,2,1,2,0,2,1,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2251,0,2,2,1,0,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
18271,0,1,2,3,1,5,4,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10215,0,1,3,1,1,4,5,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
16126,0,2,2,1,0,4,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19267,1,2,4,2,1,1,2,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,[1]
4925,0,1,2,1,1,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2958,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[1]
1054,1,1,2,1,1,4,4,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1525,0,1,2,2,0,1,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
16548,0,1,2,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
18988,0,2,1,2,0,5,5,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
12423,0,2,2,1,0,3,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15721,1,1,1,1,1,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
22438,0,2,3,2,0,4,4,4,4,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2321,0,2,2,1,0,1,5,4,2,1,5,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15673,1,1,1,1,0,1,4,1,4,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,[1]
25919,1,2,2,2,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10007,0,2,2,1,0,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14441,1,1,1,3,1,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[1]
20773,2,1,3,1,0,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
23031,0,2,1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
9074,0,2,3,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13116,2,1,1,2,0,0,0,1,2,1,1,1,0,0,1,0,1,1,0,0,0,1,2,0,[1]
14805,0,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
9508,0,2,2,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
6888,0,1,2,2,0,2,1,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,[1]
16236,0,2,2,1,1,4,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25185,0,2,2,2,0,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13828,1,2,2,2,0,2,2,0,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
22679,1,2,3,1,1,3,1,4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,[1]
29801,1,1,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
20634,0,1,2,2,0,2,2,4,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
20563,0,1,3,2,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,[1]
6839,2,2,1,1,1,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
3126,0,2,2,2,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
6647,0,1,2,1,1,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14633,0,1,2,2,0,3,6,5,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4557,0,2,1,1,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
8360,0,2,3,1,1,3,1,4,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5126,0,2,5,2,0,4,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25686,0,2,2,2,0,1,1,1,4,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
17191,0,2,2,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5802,0,1,1,2,0,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
16396,0,2,2,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
12911,0,1,1,1,0,4,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
23703,1,2,3,1,1,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[1]
22310,0,2,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10153,1,2,2,2,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
27476,0,1,1,1,1,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2085,1,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14594,1,2,1,1,0,1,1,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
25982,0,2,2,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
11049,0,2,3,1,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4748,0,1,1,2,0,1,2,1,4,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
21751,0,2,2,2,0,3,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2416,1,2,2,2,0,1,1,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
317,1,2,3,1,1,3,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19722,0,2,1,1,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2820,0,1,2,1,0,4,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10356,0,1,3,1,1,2,2,4,4,5,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
24823,0,1,1,1,0,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4084,0,2,1,2,0,3,4,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
8011,2,1,1,2,0,2,1,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
9363,2,2,2,1,1,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14169,1,1,1,1,1,1,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
3092,0,1,2,2,0,2,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10250,0,1,2,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
22949,0,2,3,2,0,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1818,1,2,1,1,0,1,1,1,2,2,1,1,0,0,1,0,1,1,0,0,0,0,1,0,[1]
19255,1,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,[1]
911,2,1,1,2,0,1,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[1]
13601,0,2,3,2,0,1,1,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15856,0,2,2,2,0,2,2,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
23785,0,2,3,1,1,3,0,1,4,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
11558,0,1,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
14329,0,1,2,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4160,0,1,1,2,0,6,6,6,6,5,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19665,1,2,3,2,1,2,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
22812,0,2,1,1,0,3,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10569,0,1,2,2,0,2,2,2,2,5,5,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
3882,1,1,1,1,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
24607,2,1,1,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1401,0,1,2,1,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4496,0,1,2,2,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
24277,0,1,2,1,0,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
12819,0,2,2,3,1,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
15450,0,1,2,1,0,3,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
18810,0,2,1,2,0,1,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
19940,1,2,1,1,0,3,0,0,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
6788,0,2,1,2,0,1,1,4,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
21534,0,2,2,2,0,2,2,2,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
24043,1,1,1,2,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
4137,0,1,2,2,0,2,2,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
21045,0,1,3,1,0,1,1,2,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
10894,1,2,1,1,0,3,1,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5820,0,2,2,1,1,2,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
16628,0,1,2,1,0,2,2,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
5562,0,1,1,2,0,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
28104,0,2,2,2,0,3,4,2,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
8577,1,2,2,1,0,4,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
13957,0,2,1,2,0,3,5,5,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
