,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
16354,1,3,1,3,1,1,9,1,3,1,0,0,[1]
12614,1,2,2,1,2,1,4,3,2,1,1,0,[1]
2196,1,1,0,0,0,0,9,0,0,0,0,0,[1]
811,0,1,0,0,0,0,8,0,0,0,0,0,[1]
16213,1,1,3,4,3,0,5,3,2,2,1,0,[1]
370,0,1,0,0,0,0,5,0,0,0,0,0,[1]
16860,0,0,3,0,3,0,6,3,2,0,1,0,[1]
14075,0,1,3,0,1,0,1,1,2,2,2,0,[1]
14971,0,2,1,6,3,0,3,7,0,2,2,0,[1]
13683,1,1,2,1,2,0,1,2,1,2,0,0,[1]
11487,1,0,1,5,3,1,10,4,2,1,0,0,[1]
8094,0,3,2,0,2,1,9,7,3,1,2,0,[1]
14961,1,1,0,4,1,0,3,1,3,0,2,0,[1]
9536,0,1,0,4,1,1,2,1,0,1,1,0,[1]
17021,0,3,1,2,0,1,4,9,1,1,0,0,[1]
14778,1,0,3,6,4,1,8,6,2,2,2,0,[1]
9406,1,1,3,2,1,1,2,0,3,1,1,0,[1]
5851,0,1,1,0,0,0,6,0,0,0,0,0,[1]
14883,0,0,2,2,3,1,6,7,1,0,0,0,[1]
9625,0,3,1,2,3,1,4,8,3,0,2,0,[1]
10528,0,3,1,5,2,0,4,7,1,2,0,0,[1]
10506,0,0,2,0,4,0,8,2,1,1,0,0,[1]
6952,1,2,2,6,1,1,3,0,2,1,2,0,[1]
7826,1,0,0,3,0,0,7,1,2,0,1,0,[1]
7205,1,3,0,4,2,1,7,1,2,0,0,0,[1]
15308,0,3,2,2,2,0,9,4,0,0,0,0,[1]
13793,0,2,0,5,4,0,9,3,0,1,0,0,[1]
17248,0,1,0,4,1,0,7,3,1,2,0,0,[1]
16319,1,1,3,2,2,1,2,5,2,2,0,0,[1]
11909,1,2,2,1,3,0,4,9,2,0,1,0,[1]
17710,1,2,1,3,1,1,4,1,0,2,0,0,[1]
14345,1,2,3,5,4,0,5,3,1,1,0,0,[1]
10257,1,3,3,4,2,0,7,4,1,0,0,0,[1]
4173,0,1,0,0,4,0,10,0,0,0,0,0,[1]
820,0,1,0,0,0,1,9,0,0,0,0,0,[1]
7958,0,1,1,4,3,1,4,0,0,0,0,0,[1]
8586,0,3,1,5,0,1,2,1,0,0,2,0,[1]
2219,0,1,2,0,0,0,1,0,0,0,0,0,[1]
11718,1,1,3,4,0,1,5,1,2,0,0,0,[1]
1638,0,1,0,0,1,0,7,0,0,0,0,0,[1]
4290,1,1,0,6,0,1,5,0,0,0,0,0,[1]
3153,1,1,0,0,0,0,7,0,0,0,0,0,[1]
17801,0,3,1,1,3,0,4,3,3,1,1,0,[1]
9909,0,1,3,5,2,1,1,8,0,2,1,0,[1]
14210,1,0,0,2,3,0,5,4,0,1,1,0,[1]
13587,0,1,1,2,2,1,3,2,3,0,1,0,[1]
7364,1,3,1,2,2,1,10,8,3,2,0,0,[1]
13895,0,0,2,6,0,0,4,7,2,0,0,0,[1]
9829,1,0,3,2,2,1,5,1,1,1,1,0,[1]
7623,0,3,1,5,0,0,10,1,3,0,1,0,[1]
11676,0,3,2,3,4,0,1,2,1,2,2,0,[1]
4471,0,1,2,4,0,0,2,0,0,0,0,0,[1]
2712,0,1,0,0,0,1,10,0,0,0,0,0,[1]
3064,0,1,0,0,0,0,10,0,0,0,0,0,[1]
10476,1,3,0,3,2,0,4,7,1,1,2,0,[1]
14579,0,3,3,1,2,0,8,3,2,2,2,0,[1]
13639,1,3,2,5,2,0,10,6,3,1,0,0,[1]
10494,1,0,2,4,4,0,5,4,0,1,0,0,[1]
3929,0,2,0,0,0,1,3,0,0,0,0,0,[1]
8266,0,1,0,2,4,0,7,6,1,1,2,0,[1]
428,0,1,1,4,0,1,1,0,0,0,0,0,[1]
10230,1,1,1,6,3,1,4,4,0,0,2,0,[1]
13828,1,2,1,4,0,1,2,2,0,0,0,0,[1]
16835,0,3,3,6,4,0,7,7,3,1,1,0,[1]
3568,1,1,0,0,0,1,3,0,0,0,0,0,[1]
6359,0,1,0,0,0,1,6,0,0,0,0,0,[1]
1831,0,2,1,1,0,1,4,0,0,0,0,0,[1]
17061,1,2,3,2,1,0,7,9,3,1,1,0,[1]
7304,1,2,0,2,2,1,1,0,3,2,0,0,[1]
9435,0,3,2,0,0,1,2,8,0,1,0,0,[1]
10845,1,0,0,4,1,1,4,4,0,1,2,0,[1]
4581,0,1,0,0,0,0,5,0,0,0,0,0,[1]
14829,0,1,1,1,1,1,1,0,1,1,2,0,[1]
8563,0,1,3,2,0,0,1,7,0,2,2,0,[1]
9259,1,1,1,6,1,0,3,0,3,0,2,0,[1]
9310,0,0,3,3,4,1,2,5,0,1,0,0,[1]
15124,0,3,2,2,1,0,7,4,3,2,0,0,[1]
12416,1,2,1,4,0,0,3,3,3,2,0,0,[1]
11923,0,2,2,4,2,0,8,8,2,1,0,0,[1]
8917,0,0,0,6,0,1,2,8,0,1,2,0,[1]
6181,0,1,1,0,0,0,6,0,0,0,0,0,[1]
10788,1,2,2,3,1,1,8,2,3,1,1,0,[1]
15582,1,3,3,0,3,1,5,4,2,0,1,0,[1]
10649,0,2,1,6,4,1,3,0,1,2,1,0,[1]
14046,1,1,2,0,2,0,10,1,0,2,0,0,[1]
11375,0,0,0,1,3,0,4,3,1,1,1,0,[1]
12488,0,3,3,6,1,0,3,0,3,1,1,0,[1]
14263,1,2,0,6,4,1,7,8,1,2,2,0,[1]
7603,0,0,1,2,4,1,7,4,0,1,0,0,[1]
7986,1,1,2,6,2,0,8,1,1,1,1,0,[1]
10150,0,0,3,1,0,0,7,3,1,0,0,0,[1]
6508,0,1,1,0,0,1,7,0,0,0,1,0,[1]
14365,1,0,2,0,0,1,1,1,3,2,1,0,[1]
14356,1,2,3,1,1,0,9,5,3,0,2,0,[1]
11848,0,1,3,6,3,1,10,9,3,2,1,0,[1]
1288,0,1,0,0,0,1,8,0,0,0,0,0,[1]
12089,1,1,0,0,4,0,8,1,3,0,1,0,[1]
8175,1,3,1,4,3,1,2,4,0,2,2,0,[1]
12789,0,1,3,3,4,1,2,0,3,0,1,0,[1]
11292,0,3,3,6,3,0,4,5,1,0,2,0,[1]
14277,0,1,3,5,3,1,5,5,2,0,0,0,[1]
10490,0,3,2,6,3,0,4,5,0,0,2,0,[1]
9213,1,1,1,0,1,0,6,2,1,2,1,0,[1]
1104,0,1,0,0,0,1,10,0,0,0,0,0,[1]
9481,1,0,0,5,3,0,1,2,2,0,2,0,[1]
2834,0,3,0,1,2,0,7,0,0,0,0,0,[1]
6892,1,3,2,5,2,1,4,9,0,0,2,0,[1]
9364,1,3,2,4,2,1,6,0,1,2,1,0,[1]
10343,0,3,1,5,1,0,9,6,3,1,0,0,[1]
13135,1,0,0,2,0,0,7,9,1,2,0,0,[1]
8571,0,1,3,5,1,1,3,9,1,0,1,0,[1]
6349,0,1,0,0,0,0,8,0,0,0,0,0,[1]
3435,0,1,0,1,0,0,3,0,0,0,0,0,[1]
15654,0,2,3,3,1,0,2,8,3,2,2,0,[1]
7530,0,1,2,4,3,0,8,8,3,2,0,0,[1]
2894,0,1,0,0,0,0,6,0,0,0,0,0,[1]
7460,1,0,3,4,2,0,10,1,2,2,2,0,[1]
3674,0,1,3,1,0,1,2,0,0,0,0,0,[1]
15219,1,3,0,3,1,1,2,1,2,1,1,0,[1]
6294,0,2,0,0,0,0,5,0,0,0,0,0,[1]
5867,0,1,0,0,0,0,9,0,0,0,0,0,[1]
11482,0,1,2,0,4,0,9,2,0,0,0,0,[1]
7155,1,3,3,6,4,1,5,3,1,1,2,0,[1]
14302,0,3,2,5,3,1,9,3,2,2,1,0,[1]
4106,1,2,0,3,0,0,4,0,0,0,0,0,[1]
16444,1,1,0,3,1,1,7,9,2,2,1,0,[1]
3704,0,2,2,5,0,0,1,0,0,0,0,0,[1]
17532,1,2,0,5,4,0,6,4,1,2,0,0,[1]
3227,1,2,1,0,0,0,3,0,0,0,0,0,[1]
13839,0,2,1,6,1,0,3,0,2,1,2,0,[1]
17717,1,0,0,4,2,1,6,9,3,1,2,0,[1]
4900,0,1,0,0,0,0,6,0,0,0,0,0,[1]
7076,1,0,1,0,3,1,10,7,2,0,1,0,[1]
13931,0,2,1,6,0,0,8,9,1,2,1,0,[1]
317,1,1,0,0,0,0,7,0,0,0,0,0,[1]
308,0,1,0,0,0,0,9,0,0,0,0,0,[1]
13243,0,1,1,5,0,0,8,0,1,1,1,0,[1]
10589,1,2,0,0,0,0,2,8,2,2,1,0,[1]
5544,0,1,1,0,0,1,5,0,0,0,0,0,[1]
16967,0,1,1,6,1,1,10,8,2,1,1,0,[1]
13527,1,3,0,6,1,0,6,2,1,2,2,0,[1]
13126,0,3,0,5,4,0,10,3,1,0,2,0,[1]
11124,1,1,0,6,2,1,2,0,1,1,1,0,[1]
13814,0,3,2,4,0,1,3,9,3,0,2,0,[1]
17948,0,2,3,1,0,0,2,8,0,1,0,0,[1]
15104,1,0,0,1,3,0,8,9,2,2,2,0,[1]
11813,1,3,2,2,3,1,4,1,3,1,1,0,[1]
15899,1,1,3,1,1,0,10,6,0,2,1,0,[1]
8109,0,3,2,2,2,1,2,0,3,1,2,0,[1]
10823,0,1,3,2,2,0,8,6,1,1,1,0,[1]
17839,0,3,2,0,1,1,10,1,2,0,1,0,[1]
6371,0,1,0,0,0,1,9,0,0,0,0,0,[1]
12689,1,0,0,1,0,1,5,8,1,1,1,0,[1]
8199,0,1,1,3,3,1,9,5,0,1,1,0,[1]
15031,0,2,1,0,2,1,9,0,0,2,2,0,[1]
14164,0,2,3,6,4,1,1,8,0,1,2,0,[1]
16448,0,2,3,5,1,1,1,7,1,0,2,0,[1]
3006,0,2,0,0,0,0,8,0,0,0,0,0,[1]
11508,1,2,3,5,0,1,1,0,2,2,2,0,[1]
12424,1,1,1,4,0,1,3,9,2,2,2,0,[1]
11741,1,3,1,3,1,0,5,5,2,0,1,0,[1]
11357,1,0,1,5,1,0,1,5,0,1,2,0,[1]
8311,0,2,3,4,2,0,4,1,3,1,1,0,[1]
11646,0,2,2,4,2,0,6,3,2,1,1,0,[1]
3914,0,2,2,2,0,0,2,0,0,0,0,0,[1]
1301,0,3,0,5,1,0,9,0,0,0,0,0,[1]
8976,0,1,2,1,3,0,6,8,1,1,2,0,[1]
13582,1,1,0,0,0,1,1,0,3,1,1,0,[1]
9888,0,0,1,6,3,0,4,7,0,2,2,0,[1]
14057,1,3,2,3,0,0,2,8,2,1,0,0,[1]
4994,0,1,0,0,0,1,9,0,0,0,0,0,[1]
11120,1,1,0,0,1,1,1,8,0,1,2,0,[1]
12076,1,3,0,5,1,1,6,7,3,1,2,0,[1]
1761,0,1,0,0,0,1,10,0,0,0,0,0,[1]
5492,0,1,1,6,0,1,3,0,0,0,0,0,[1]
10718,1,1,2,2,2,0,7,7,0,2,2,0,[1]
9694,0,0,1,1,3,0,6,4,2,2,2,0,[1]
15012,1,2,0,3,4,1,6,1,1,2,0,0,[1]
17720,1,2,0,2,2,0,6,1,3,1,0,0,[1]
10566,0,2,3,5,1,1,4,3,1,2,0,0,[1]
13407,0,2,1,3,2,1,6,8,2,2,2,0,[1]
7610,1,3,0,4,4,1,2,8,1,0,1,0,[1]
9197,1,0,2,2,1,0,3,4,3,0,1,0,[1]
1675,0,1,0,1,0,0,4,0,0,0,0,0,[1]
16134,0,0,3,3,4,0,9,4,1,1,1,0,[1]
7404,0,3,3,5,4,0,5,0,3,2,1,0,[1]
4244,0,3,0,3,1,0,3,0,0,0,0,0,[1]
9419,0,2,0,3,0,0,8,9,1,2,2,0,[1]
924,1,1,0,0,0,1,7,0,0,0,0,0,[1]
14299,1,3,2,1,4,0,2,6,3,2,1,0,[1]
11100,1,0,2,6,1,1,2,8,1,2,2,0,[1]
9369,0,3,1,6,4,0,5,9,1,2,0,0,[1]
17908,1,0,1,3,1,0,4,9,3,2,2,0,[1]
4382,0,1,1,0,0,0,7,0,0,0,0,0,[1]
13222,0,0,1,6,4,0,3,9,0,1,2,0,[1]
2919,0,1,0,0,0,1,6,0,0,0,0,0,[1]
16955,0,2,1,2,3,1,4,4,2,1,1,0,[1]
12015,1,3,2,4,4,1,7,7,0,2,2,0,[1]
4614,1,1,0,0,0,1,9,2,0,0,0,0,[1]
5044,0,1,1,0,0,0,6,0,0,0,0,0,[1]
9961,0,2,3,2,2,1,9,6,3,0,0,0,[1]
12231,1,2,1,2,1,0,3,9,2,0,2,0,[1]
5155,0,1,0,0,0,0,10,0,0,0,0,0,[1]
9114,0,1,2,1,3,0,4,1,1,2,0,0,[1]
13438,0,0,1,2,2,0,3,2,3,2,0,0,[1]
6240,1,1,0,0,0,0,9,0,0,0,0,0,[1]
8160,1,3,0,6,2,0,4,9,2,1,1,0,[1]
17193,0,2,2,6,1,1,9,4,3,0,2,0,[1]
9579,0,1,2,0,4,1,7,4,3,1,1,0,[1]
11133,1,2,3,2,1,0,6,9,2,2,1,0,[1]
7166,0,1,0,6,0,1,4,5,0,1,1,0,[1]
5511,1,1,0,0,0,1,8,0,0,0,0,0,[1]
9148,0,1,3,4,4,1,7,2,3,2,0,0,[1]
1785,0,1,1,0,0,1,5,0,0,0,0,0,[1]
13853,0,2,1,1,1,1,6,2,2,1,1,0,[1]
17907,1,3,1,1,2,0,1,0,1,1,2,0,[1]
9167,0,0,0,2,3,0,7,3,1,1,1,0,[1]
13542,1,3,2,1,2,0,4,5,2,0,1,0,[1]
11680,1,1,2,2,1,0,6,2,0,1,2,0,[1]
17337,1,0,2,0,3,1,3,0,0,1,2,0,[1]
16333,0,1,3,1,2,0,10,7,0,1,1,0,[1]
8552,0,2,2,3,1,1,7,9,3,0,1,0,[1]
12850,0,2,0,2,2,1,7,7,3,1,2,0,[1]
10537,1,0,3,2,0,0,1,7,1,0,2,0,[1]
5937,0,1,0,0,0,0,8,0,0,0,0,0,[1]
13439,0,3,3,5,0,0,2,7,1,1,2,0,[1]
17821,1,2,3,0,1,1,6,3,2,1,2,0,[1]
17858,0,1,3,5,3,0,2,3,2,2,1,0,[1]
9820,1,3,3,4,2,0,7,1,2,0,0,0,[1]
1499,0,1,0,0,0,0,10,0,0,0,0,0,[1]
15086,0,2,2,3,4,1,1,3,0,0,2,0,[1]
13023,0,3,1,4,2,0,6,5,1,0,2,0,[1]
7223,0,1,3,6,0,1,9,5,1,2,2,0,[1]
442,0,1,0,0,0,0,10,0,0,0,0,0,[1]
15427,0,0,0,2,4,0,5,4,1,2,2,0,[1]
16898,1,2,0,5,4,1,5,8,3,2,2,0,[1]
10478,1,1,1,2,2,0,3,1,2,2,2,0,[1]
11546,0,1,1,0,1,1,5,6,3,0,0,0,[1]
13131,1,2,1,5,0,0,8,9,0,2,1,0,[1]
4783,0,2,2,1,1,0,2,0,0,0,0,0,[1]
9964,1,3,1,5,3,0,2,3,0,2,2,0,[1]
13221,0,1,2,5,0,0,3,9,2,0,1,0,[1]
11585,1,2,0,0,3,0,9,7,0,1,2,0,[1]
10115,0,2,3,5,3,1,8,0,1,2,2,0,[1]
10620,0,2,0,4,3,1,5,8,3,2,1,0,[1]
4017,0,2,0,0,0,1,8,9,0,0,0,0,[1]
14780,1,2,3,5,1,1,7,2,1,2,2,0,[1]
14394,1,2,0,2,0,0,1,1,0,0,2,0,[1]
14827,1,2,2,6,0,0,3,5,3,2,2,0,[1]
9899,1,2,2,6,4,0,7,6,2,2,0,0,[1]
11790,0,1,2,3,3,0,6,1,1,1,2,0,[1]
1541,0,2,0,0,1,0,2,0,0,0,0,0,[1]
11978,0,0,2,5,3,1,1,2,1,1,1,0,[1]
15262,0,2,3,0,3,0,3,0,2,0,0,0,[1]
702,0,1,0,0,0,0,8,0,0,0,0,0,[1]
17279,1,3,1,1,1,0,7,7,0,0,2,0,[1]
8483,1,1,0,2,3,1,6,6,1,1,0,0,[1]
15045,1,3,1,3,4,1,2,8,2,0,0,0,[1]
15326,1,1,1,6,0,0,1,6,3,0,0,0,[1]
211,1,1,0,0,0,0,7,0,0,0,0,0,[1]
687,0,1,2,0,0,0,10,0,0,0,0,0,[1]
6174,0,1,1,5,0,0,2,0,0,0,0,0,[1]
2664,0,1,0,0,0,1,6,0,0,0,0,0,[1]
17965,1,1,0,0,4,1,8,7,1,0,0,0,[1]
6454,0,1,0,0,0,0,10,0,0,0,0,0,[1]
8951,0,1,1,1,2,0,4,5,3,2,2,0,[1]
9314,0,1,2,5,2,0,2,0,2,0,0,0,[1]
8373,0,3,3,4,0,0,8,0,0,1,2,0,[1]
11351,0,1,1,3,1,0,2,8,3,0,1,0,[1]
10006,1,1,2,6,2,1,3,3,1,0,1,0,[1]
16953,0,3,3,0,2,1,3,1,0,1,0,0,[1]
16170,1,1,3,5,4,1,5,8,3,2,2,0,[1]
3016,0,3,1,5,0,0,2,0,0,0,0,0,[1]
10008,0,2,2,5,4,1,7,5,0,1,1,0,[1]
11071,0,1,1,5,3,1,7,3,0,2,2,0,[1]
384,0,1,0,0,0,0,7,0,0,0,0,0,[1]
14836,0,2,1,6,3,1,2,3,2,0,2,0,[1]
10676,1,0,0,6,3,1,7,4,0,1,0,0,[1]
13780,1,1,3,2,2,0,5,3,3,2,2,0,[1]
7122,0,1,2,2,2,0,5,1,3,0,0,0,[1]
4135,0,2,0,0,0,0,5,0,0,0,0,0,[1]
11913,0,1,0,2,2,1,10,3,3,2,2,0,[1]
7838,1,0,3,1,0,0,6,3,3,1,2,0,[1]
9169,1,2,2,1,1,1,5,7,0,2,1,0,[1]
332,0,1,0,0,0,0,6,0,0,0,0,0,[1]
4754,0,1,3,0,0,1,1,3,0,0,0,0,[1]
8283,1,3,3,3,3,0,2,1,1,1,0,0,[1]
648,0,1,0,0,0,0,9,0,0,0,0,0,[1]
10178,1,3,0,0,1,0,5,8,3,2,0,0,[1]
10952,1,1,0,1,0,0,8,4,2,0,0,0,[1]
14727,1,2,0,3,4,0,8,3,1,2,0,0,[1]
12059,1,1,3,6,2,1,7,3,0,2,1,0,[1]
16287,0,1,0,1,1,1,10,6,1,0,1,0,[1]
8143,0,1,2,6,1,0,2,4,3,1,1,0,[1]
12897,1,2,3,4,2,0,6,3,2,1,0,0,[1]
14996,0,2,3,3,2,0,3,5,1,2,2,0,[1]
