,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
4346,0,1,0,0,0,1,8,0,0,0,0,1,[1]
1655,0,2,0,0,1,0,9,0,0,0,0,1,[1]
4397,0,1,0,0,1,0,9,0,0,0,0,1,[1]
3183,0,1,0,0,0,0,9,0,0,0,0,1,[1]
4914,0,1,0,0,0,1,3,0,0,0,0,1,[1]
3983,0,1,0,0,1,0,10,0,0,0,0,1,[1]
2632,0,1,0,0,1,0,6,0,0,0,0,1,[1]
3271,0,1,0,0,0,0,8,0,0,0,0,1,[1]
1424,0,1,0,0,1,1,10,0,0,0,0,1,[1]
2573,0,1,0,0,1,1,10,0,0,0,0,1,[1]
367,0,1,0,0,0,0,9,0,0,0,0,1,[1]
5984,0,1,1,0,0,0,8,0,0,0,0,1,[1]
2229,0,0,1,0,0,0,6,0,0,0,0,1,[1]
98,0,2,0,0,1,0,9,0,0,0,0,1,[1]
5098,0,1,0,0,2,0,8,0,0,1,0,1,[1]
1714,0,1,3,0,3,0,10,0,3,0,0,1,[1]
5981,0,1,1,0,0,0,7,0,0,0,0,1,[1]
4393,0,1,0,0,0,0,10,0,0,0,0,1,[1]
2361,0,2,0,0,2,1,10,0,0,0,0,1,[1]
2362,0,1,0,0,0,0,6,0,0,0,0,1,[1]
3220,0,1,0,0,0,0,10,0,0,0,0,1,[1]
3391,1,1,0,0,0,0,9,0,0,0,0,1,[1]
1546,0,1,1,2,1,0,6,0,0,0,0,1,[1]
1381,0,1,0,0,0,0,5,0,0,0,0,1,[1]
2399,0,1,0,0,0,0,5,0,0,0,0,1,[1]
2379,0,1,0,0,2,0,10,0,0,0,0,1,[1]
3355,0,2,1,0,2,0,9,0,0,0,0,1,[1]
1159,1,1,0,0,0,1,3,0,0,0,0,1,[1]
4177,1,1,3,1,0,1,7,0,0,0,0,1,[1]
5860,0,1,0,4,0,0,8,0,0,0,0,1,[1]
2603,0,0,0,0,0,0,10,0,0,0,0,1,[1]
2961,0,1,0,0,1,0,8,0,0,0,0,1,[1]
3641,0,1,1,0,0,1,5,0,0,0,0,1,[1]
4835,0,1,1,0,0,0,8,0,0,0,0,1,[1]
2289,0,1,1,0,1,0,7,0,0,0,0,1,[1]
2874,0,1,1,0,0,1,7,0,0,0,0,1,[1]
5910,0,1,0,0,2,0,8,0,0,0,0,1,[1]
575,0,1,0,0,1,0,10,0,0,0,0,1,[1]
4865,0,1,3,0,0,0,8,0,0,0,0,1,[1]
639,0,1,3,0,0,1,9,0,0,0,0,1,[1]
1554,0,1,0,0,0,0,5,0,0,0,0,1,[1]
1657,0,1,1,0,0,0,8,0,0,0,0,1,[1]
5904,0,1,0,0,1,0,7,0,0,0,0,1,[1]
513,0,1,1,0,1,1,10,0,0,0,0,1,[1]
4796,0,1,0,0,0,0,7,0,0,0,0,1,[1]
3249,0,1,3,0,0,1,2,0,0,0,0,1,[1]
432,0,0,3,0,0,0,8,0,0,0,0,1,[1]
3194,0,0,0,0,0,0,9,0,0,0,0,1,[1]
1817,0,1,0,0,1,0,7,0,0,0,0,1,[1]
108,0,1,0,5,3,0,8,0,0,2,0,1,[1]
517,0,1,0,0,0,0,9,0,0,0,0,1,[1]
5304,0,1,0,0,0,0,4,0,0,0,0,1,[1]
3985,0,1,0,0,1,0,9,0,0,0,0,1,[1]
3178,0,1,2,0,0,1,10,9,0,0,0,1,[1]
4962,0,1,0,0,1,0,8,0,0,0,0,1,[1]
2159,0,1,0,0,3,0,10,0,0,0,0,1,[1]
808,0,0,0,0,0,1,7,0,0,0,0,1,[1]
5281,0,1,0,0,0,0,8,0,0,0,0,1,[1]
5497,0,2,1,1,0,1,4,0,0,0,0,1,[1]
3295,0,1,0,0,0,0,8,0,0,0,0,1,[1]
5696,0,1,1,0,1,0,7,0,0,0,0,1,[1]
701,0,1,0,0,0,0,9,0,0,0,0,1,[1]
4955,0,0,0,0,0,0,9,0,0,0,0,1,[1]
4921,0,1,2,0,0,0,2,0,0,0,0,1,[1]
2838,1,1,0,0,0,0,6,0,0,0,0,1,[1]
1723,0,1,0,0,1,0,10,0,0,0,0,1,[1]
94,0,1,1,0,1,0,6,0,0,0,0,1,[1]
5162,0,0,0,0,0,0,10,0,0,0,0,1,[1]
2039,1,2,3,0,1,0,10,0,0,0,0,1,[1]
1078,0,1,0,0,1,0,9,0,0,0,0,1,[1]
5398,0,1,0,0,0,0,8,0,0,0,0,1,[1]
349,0,1,0,0,0,0,10,0,0,0,0,1,[1]
244,0,1,2,0,0,0,6,0,0,0,0,1,[1]
3712,0,1,0,0,0,1,3,0,0,0,0,1,[1]
711,0,1,0,0,0,0,10,0,0,0,0,1,[1]
3588,0,1,1,0,1,0,6,0,0,0,0,1,[1]
2318,0,2,0,0,1,0,1,0,0,0,0,1,[1]
600,0,0,0,0,0,0,9,0,0,0,0,1,[1]
3539,0,1,0,0,0,0,9,0,0,0,0,1,[1]
1764,0,1,0,1,0,1,2,0,0,0,0,1,[1]
4574,0,1,1,0,0,0,8,0,0,0,0,1,[1]
5819,1,1,0,0,0,0,9,0,0,0,0,1,[1]
1379,0,1,0,0,0,0,7,0,0,0,0,1,[1]
563,0,1,0,0,0,0,8,0,0,0,0,1,[1]
4733,0,1,2,0,0,0,5,0,0,0,0,1,[1]
1163,0,1,0,0,0,0,6,0,0,0,0,1,[1]
839,0,1,0,0,0,0,10,0,0,0,0,1,[1]
5607,0,0,3,0,0,0,9,0,0,0,0,1,[1]
3105,0,1,1,0,0,1,4,0,0,0,0,1,[1]
4084,0,1,0,0,0,0,6,0,0,0,0,1,[1]
5717,0,1,1,0,0,0,9,0,0,0,1,1,[1]
5152,1,1,0,0,0,0,6,0,0,0,0,1,[1]
2950,0,1,0,0,0,0,4,0,0,0,0,1,[1]
1750,0,1,1,0,1,1,7,0,0,0,0,1,[1]
5188,0,1,0,4,1,1,6,0,0,0,0,1,[1]
796,0,1,0,0,0,1,7,0,0,0,0,1,[1]
4371,1,1,1,0,0,0,9,0,0,0,0,1,[1]
1271,0,1,1,0,0,0,7,0,0,0,0,1,[1]
610,1,2,1,0,0,1,4,0,0,0,0,1,[1]
3834,0,1,0,0,0,0,6,0,0,0,0,1,[1]
5817,0,1,0,0,1,0,6,0,0,0,0,1,[1]
4495,0,1,0,0,0,0,6,0,0,0,0,1,[1]
5390,0,1,0,0,0,0,4,0,0,0,0,1,[1]
4945,0,1,0,0,0,0,7,0,0,0,0,1,[1]
2651,0,1,0,0,2,0,9,0,0,0,0,1,[1]
100,0,1,0,0,0,0,9,0,0,0,0,1,[1]
4567,0,1,0,0,0,0,6,0,0,0,0,1,[1]
3821,0,1,0,4,2,0,10,0,0,0,0,1,[1]
3019,0,1,0,4,0,1,3,0,0,0,0,1,[1]
3819,0,1,1,0,0,0,9,0,0,0,0,1,[1]
4925,1,1,1,0,0,0,7,0,0,0,0,1,[1]
1463,1,1,0,0,0,1,7,0,0,0,0,1,[1]
3239,0,1,0,0,3,0,8,0,0,0,0,1,[1]
4325,0,2,0,1,0,1,5,0,0,0,0,1,[1]
2045,0,1,1,0,0,1,7,0,0,0,0,1,[1]
4880,0,0,0,0,0,0,8,0,0,0,0,1,[1]
3987,0,1,0,0,0,1,10,0,0,0,0,1,[1]
2326,0,1,0,0,0,0,4,0,0,0,0,1,[1]
4485,0,1,0,0,0,0,8,0,0,0,0,1,[1]
3223,0,1,0,0,2,0,10,0,0,0,0,1,[1]
5337,0,1,2,0,1,0,9,0,0,0,0,1,[1]
4668,1,1,0,0,0,1,7,0,0,0,0,1,[1]
5892,0,1,0,0,2,0,9,0,0,0,0,1,[1]
5609,0,1,0,0,2,1,4,0,0,0,0,1,[1]
3135,0,1,2,0,1,0,9,0,0,0,0,1,[1]
2068,0,2,1,0,1,0,7,0,0,0,0,1,[1]
57,0,1,0,0,1,0,10,0,0,0,0,1,[1]
1851,0,0,1,0,0,0,5,0,0,0,0,1,[1]
1528,0,1,0,0,0,0,5,0,0,0,0,1,[1]
2328,0,2,1,0,0,0,8,0,0,0,0,1,[1]
2402,1,1,0,0,0,1,8,0,0,0,0,1,[1]
2155,0,1,0,0,2,0,10,0,0,0,0,1,[1]
1891,0,1,0,0,1,0,8,0,0,0,0,1,[1]
2722,0,1,3,0,1,0,7,0,0,0,0,1,[1]
1077,0,1,0,0,0,0,6,0,0,0,0,1,[1]
1637,0,1,0,0,0,1,3,0,0,0,0,1,[1]
2812,0,1,1,0,0,0,8,0,0,0,0,1,[1]
4052,0,1,0,0,2,0,8,0,0,0,0,1,[1]
5323,0,1,0,0,0,0,7,0,0,0,0,1,[1]
1990,1,1,0,0,0,1,8,0,0,0,0,1,[1]
1793,0,1,0,1,2,0,9,0,0,0,0,1,[1]
3639,0,1,1,0,0,1,8,0,0,0,0,1,[1]
232,0,1,0,0,3,0,8,0,0,0,0,1,[1]
1248,0,1,0,0,0,0,8,0,0,0,0,1,[1]
4580,0,1,1,0,0,0,8,0,0,0,0,1,[1]
3023,0,1,0,0,0,1,8,0,0,0,0,1,[1]
1045,0,1,0,0,0,0,6,0,0,0,0,1,[1]
448,1,1,0,0,0,0,9,0,0,0,0,1,[1]
453,0,0,0,0,0,0,10,0,0,0,0,1,[1]
2382,0,1,0,0,0,0,7,0,0,0,0,1,[1]
5425,0,1,0,0,2,0,8,0,0,0,0,1,[1]
1021,0,2,0,0,1,0,3,0,0,0,0,1,[1]
5033,0,1,1,0,0,0,9,0,0,0,0,1,[1]
1268,0,1,0,1,0,1,5,0,0,0,0,1,[1]
1457,0,1,0,0,0,0,6,0,0,0,0,1,[1]
5055,0,1,1,1,0,0,7,0,0,0,0,1,[1]
4696,1,0,0,0,0,0,6,0,0,0,0,1,[1]
2150,0,1,0,5,0,1,2,0,0,0,0,1,[1]
4198,0,1,0,0,2,0,10,0,0,0,0,1,[1]
3774,0,1,1,0,1,0,8,0,0,0,0,1,[1]
2543,0,1,1,0,0,0,6,0,0,0,0,1,[1]
5232,0,2,1,0,0,0,8,0,0,0,0,1,[1]
3384,0,1,0,0,0,0,6,0,0,0,0,1,[1]
165,0,1,2,0,1,0,9,0,0,0,0,1,[1]
2720,0,2,2,0,2,0,10,0,0,0,0,1,[1]
2287,0,1,0,0,0,0,6,0,0,0,0,1,[1]
2164,0,1,0,0,1,0,8,0,0,0,0,1,[1]
2654,0,1,1,0,0,0,8,0,0,0,0,1,[1]
2916,0,1,0,0,0,0,9,0,0,0,0,1,[1]
2743,0,1,0,1,0,1,3,0,0,0,0,1,[1]
1435,0,1,1,0,0,0,7,0,0,0,0,1,[1]
3709,0,1,0,0,0,1,7,0,0,0,0,1,[1]
5381,0,1,0,0,0,0,7,0,0,0,0,1,[1]
5915,0,1,0,0,1,1,7,0,0,0,0,1,[1]
4380,0,1,0,0,0,1,3,0,0,0,0,1,[1]
1634,0,1,0,0,0,0,6,0,0,0,0,1,[1]
3491,0,1,3,0,1,0,8,0,0,0,0,1,[1]
5831,0,1,0,0,1,0,6,0,0,0,0,1,[1]
2440,1,2,1,0,0,0,3,0,0,0,0,1,[1]
1228,0,1,1,0,0,0,8,0,0,0,0,1,[1]
579,0,1,1,0,0,0,6,0,0,0,0,1,[1]
19,0,1,0,0,0,0,9,0,0,0,0,1,[1]
2878,0,1,0,0,0,1,10,0,0,0,0,1,[1]
3147,0,1,0,0,0,0,4,0,0,0,0,1,[1]
1620,0,1,0,0,0,0,7,0,0,0,0,1,[1]
4949,0,1,1,0,0,1,7,0,0,0,0,1,[1]
2805,0,2,0,0,2,0,8,0,0,0,0,1,[1]
494,0,1,0,0,0,0,5,0,0,0,0,1,[1]
5166,0,1,0,0,1,0,3,0,0,0,0,1,[1]
2420,0,1,0,0,0,0,7,0,0,0,0,1,[1]
324,0,1,0,0,0,0,6,0,0,0,0,1,[1]
90,0,0,0,0,0,1,4,0,0,0,0,1,[1]
3680,1,1,3,0,0,0,7,0,0,0,0,1,[1]
4390,0,1,0,0,0,0,7,0,0,0,0,1,[1]
4158,0,1,0,0,0,1,8,0,0,0,0,1,[1]
5575,0,1,0,0,0,0,4,0,0,0,0,1,[1]
913,0,1,0,0,0,1,8,0,0,0,0,1,[1]
5364,0,2,1,1,0,0,6,0,0,0,0,1,[1]
3206,0,1,1,0,2,0,9,0,0,0,0,1,[1]
3468,0,2,1,2,0,1,3,0,0,0,0,1,[1]
3159,0,1,0,0,0,0,7,0,0,0,0,1,[1]
3675,0,1,1,0,0,0,6,0,0,0,0,1,[1]
4260,0,1,0,0,0,0,9,0,0,0,0,1,[1]
4432,0,1,0,0,1,1,9,0,0,0,0,1,[1]
4444,0,1,0,0,1,0,8,0,0,0,0,1,[1]
1929,0,1,0,1,1,1,10,0,0,0,0,1,[1]
