,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
3116,0,0,0,0,0,0,7,0,0,0,0,1,[1]
8250,0,1,2,2,3,0,6,1,0,1,0,1,[1]
8130,1,3,1,0,4,1,7,8,3,2,1,1,[1]
2275,0,1,0,0,0,0,7,0,0,0,0,1,[1]
5969,0,0,0,0,0,0,8,0,0,0,0,1,[1]
932,0,1,0,0,0,0,7,0,0,0,0,1,[1]
4954,0,1,0,0,0,0,5,0,0,0,0,1,[1]
13249,0,2,3,1,4,0,8,4,1,2,1,1,[1]
10891,0,0,2,3,3,1,3,7,1,2,0,1,[1]
9687,1,1,0,5,1,0,5,1,3,2,2,1,[1]
6986,0,3,0,5,2,0,4,5,3,0,1,1,[1]
10113,0,0,2,4,3,0,2,0,1,0,1,1,[1]
6678,0,1,0,0,0,1,6,0,0,0,0,1,[1]
1851,0,0,1,0,0,0,5,0,0,0,0,1,[1]
4729,0,1,1,4,0,1,10,0,0,0,0,1,[1]
7007,1,2,2,1,1,1,2,3,3,2,0,1,[1]
1790,0,1,1,0,0,1,8,0,0,0,0,1,[1]
9133,1,1,3,3,4,0,9,0,2,1,2,1,[1]
11078,0,3,0,1,3,0,3,5,0,1,2,1,[1]
3706,0,1,1,0,0,0,9,0,0,0,0,1,[1]
8881,1,2,2,3,0,0,6,5,0,1,1,1,[1]
12369,1,3,2,4,4,1,1,1,2,0,0,1,[1]
10281,0,1,3,3,2,0,7,0,0,1,2,1,[1]
9645,0,3,0,6,2,0,5,2,3,0,2,1,[1]
3423,1,1,0,0,0,0,10,0,0,0,0,1,[1]
10480,0,3,0,3,2,0,1,9,2,2,1,1,[1]
2598,0,1,0,0,1,1,8,0,0,0,0,1,[1]
8761,1,1,1,4,1,1,2,5,3,0,1,1,[1]
13638,0,1,0,0,1,0,5,3,2,1,1,1,[1]
11402,1,3,2,3,3,0,4,3,0,2,1,1,[1]
6,0,2,1,0,1,0,6,0,0,0,0,1,[1]
8189,0,0,2,5,4,0,7,4,0,0,1,1,[1]
5930,0,0,0,0,0,0,5,0,0,0,0,1,[1]
2578,0,2,0,0,3,0,9,0,0,0,0,1,[1]
12375,0,3,3,0,1,1,1,7,0,2,2,1,[1]
10107,0,2,2,6,0,1,1,8,1,0,0,1,[1]
13134,0,2,3,1,0,1,6,8,0,1,2,1,[1]
6208,0,1,0,0,0,0,9,0,0,0,0,1,[1]
74,0,1,0,0,1,1,10,0,0,0,0,1,[1]
220,0,2,1,0,1,0,4,0,0,0,0,1,[1]
11706,0,1,2,6,4,0,4,7,0,0,2,1,[1]
2908,0,1,0,0,1,0,10,0,0,0,0,1,[1]
6920,1,0,1,3,4,0,6,9,0,0,2,1,[1]
9399,0,1,3,1,2,0,3,8,3,2,1,1,[1]
2869,0,1,0,0,0,0,10,0,0,0,0,1,[1]
7171,1,0,1,4,4,0,3,2,3,2,1,1,[1]
12722,1,3,3,1,4,0,7,3,0,2,2,1,[1]
3086,0,2,0,0,0,0,8,0,0,0,0,1,[1]
82,0,1,1,0,0,0,8,0,0,0,0,1,[1]
13145,0,1,3,5,1,1,4,0,1,1,1,1,[1]
8427,1,1,3,5,4,0,2,6,2,0,2,1,[1]
9297,0,3,0,4,0,0,5,1,1,0,2,1,[1]
9017,1,3,2,2,4,0,7,8,2,2,1,1,[1]
1988,0,1,0,0,0,0,10,0,0,0,0,1,[1]
3531,0,1,0,0,0,0,6,0,0,0,0,1,[1]
8497,1,2,2,1,0,1,5,9,1,0,2,1,[1]
6857,0,2,0,5,0,1,6,0,0,0,0,1,[1]
8106,1,0,3,2,0,1,7,8,1,2,1,1,[1]
12487,1,1,3,0,0,0,9,6,1,0,0,1,[1]
4512,0,1,0,0,0,0,6,0,0,0,0,1,[1]
6600,0,1,1,0,1,0,8,0,0,0,0,1,[1]
6780,0,1,0,0,0,0,6,0,0,0,0,1,[1]
12072,0,2,0,3,1,0,1,2,0,1,0,1,[1]
2247,0,1,1,1,0,1,8,0,0,0,0,1,[1]
222,0,1,0,4,1,1,9,0,0,0,0,1,[1]
11282,0,2,3,1,2,0,8,7,1,0,2,1,[1]
10095,1,1,2,6,3,1,8,9,2,2,2,1,[1]
724,1,2,0,0,2,0,10,0,0,0,0,1,[1]
5837,0,1,1,0,0,1,5,0,0,0,0,1,[1]
7265,1,0,3,3,4,1,6,9,0,1,2,1,[1]
28,0,1,0,0,0,0,10,0,0,0,0,1,[1]
8763,1,1,0,5,2,1,5,5,2,1,2,1,[1]
13899,0,0,2,1,2,0,10,0,1,1,2,1,[1]
1649,0,1,1,0,0,0,7,0,0,0,0,1,[1]
3505,0,1,0,0,0,1,5,0,0,0,0,1,[1]
4579,0,1,1,0,0,1,4,0,0,0,0,1,[1]
12066,1,0,0,4,1,1,1,0,3,2,0,1,[1]
10879,0,2,2,2,2,0,5,9,1,1,2,1,[1]
8856,0,2,2,1,1,1,3,6,1,0,1,1,[1]
4904,0,1,0,0,0,1,9,0,0,0,0,1,[1]
3015,1,1,1,0,1,0,7,0,0,0,0,1,[1]
9867,0,0,1,2,3,0,3,4,1,2,0,1,[1]
10876,0,2,0,2,4,1,1,0,3,1,1,1,[1]
3956,0,1,0,0,0,1,9,0,0,0,0,1,[1]
6938,0,3,3,4,3,0,10,3,2,0,2,1,[1]
552,0,1,1,0,1,0,6,0,0,0,0,1,[1]
7943,0,2,0,6,2,0,10,0,3,1,0,1,[1]
8564,1,0,3,1,2,1,1,3,2,0,0,1,[1]
5355,0,1,0,0,2,0,10,0,0,0,0,1,[1]
5018,0,2,0,0,0,1,3,0,0,0,0,1,[1]
6331,0,1,0,0,0,0,9,0,0,0,0,1,[1]
9225,0,3,1,2,3,0,4,6,2,1,2,1,[1]
6499,0,1,0,0,1,0,9,0,0,0,0,1,[1]
2874,0,1,1,0,0,1,7,0,0,0,0,1,[1]
7939,0,3,0,1,0,0,5,9,1,0,2,1,[1]
9854,0,0,0,4,0,0,8,1,0,2,0,1,[1]
12317,0,2,3,6,3,1,9,9,2,2,0,1,[1]
3260,1,1,1,0,0,0,8,0,0,0,0,1,[1]
6936,0,0,1,5,3,0,1,6,2,0,0,1,[1]
10231,1,1,2,6,3,0,1,9,0,0,1,1,[1]
3380,1,1,0,0,0,0,10,0,0,0,0,1,[1]
11161,1,1,0,1,3,1,7,3,0,1,1,1,[1]
7354,1,1,0,6,3,1,6,6,1,1,0,1,[1]
10680,0,1,2,2,4,1,5,7,0,0,1,1,[1]
2028,0,1,0,0,1,0,10,0,0,0,0,1,[1]
324,0,1,0,0,0,0,6,0,0,0,0,1,[1]
11029,1,1,3,3,0,0,9,7,1,2,0,1,[1]
2990,0,1,1,0,0,0,9,0,0,0,0,1,[1]
12768,1,2,1,3,0,1,10,1,3,2,2,1,[1]
790,0,1,0,0,1,0,8,0,0,0,0,1,[1]
9791,1,1,0,3,1,0,3,2,1,2,0,1,[1]
135,0,1,0,0,1,0,8,0,0,0,0,1,[1]
7520,1,2,1,5,0,0,3,3,0,2,1,1,[1]
10020,1,2,3,1,2,1,4,2,2,2,1,1,[1]
8389,1,3,1,4,0,0,2,1,2,0,1,1,[1]
2001,0,1,0,0,2,0,9,0,0,0,0,1,[1]
5386,0,1,0,0,0,0,7,0,0,0,0,1,[1]
897,0,1,0,0,0,0,7,0,0,0,0,1,[1]
7415,0,2,3,1,1,1,6,7,2,0,1,1,[1]
8371,0,3,3,2,2,1,8,6,1,2,2,1,[1]
7152,0,3,2,5,3,1,5,9,0,1,2,1,[1]
6912,0,3,2,2,4,0,6,6,3,0,2,1,[1]
9490,0,2,3,5,4,0,8,8,0,1,1,1,[1]
3209,0,1,1,0,0,0,7,0,0,0,0,1,[1]
6017,0,0,1,0,0,0,10,0,0,0,0,1,[1]
3834,0,1,0,0,0,0,6,0,0,0,0,1,[1]
5665,0,0,0,0,0,0,8,0,0,0,0,1,[1]
3796,0,1,1,0,2,0,8,0,0,0,0,1,[1]
6888,1,1,2,0,0,0,4,0,0,0,0,1,[1]
7030,0,3,2,6,0,1,9,9,1,0,0,1,[1]
736,0,1,0,0,0,0,9,0,0,0,0,1,[1]
4864,0,1,1,4,0,1,4,0,0,0,0,1,[1]
2311,0,1,0,0,1,0,6,0,0,0,0,1,[1]
2397,0,1,1,0,1,1,4,0,0,0,0,1,[1]
1178,0,0,3,0,1,0,10,0,0,1,0,1,[1]
5831,0,1,0,0,1,0,6,0,0,0,0,1,[1]
12613,0,1,3,5,3,0,7,6,0,0,0,1,[1]
2410,0,1,1,0,0,0,8,0,0,0,0,1,[1]
4387,0,1,0,0,2,1,9,0,0,0,0,1,[1]
5014,0,1,0,0,0,0,6,0,0,0,0,1,[1]
9705,1,1,2,3,1,1,7,8,3,2,1,1,[1]
6141,1,1,0,0,0,0,9,0,0,0,0,1,[1]
11780,0,3,0,5,2,1,6,2,0,2,2,1,[1]
4846,0,1,0,0,1,0,9,0,0,0,0,1,[1]
8860,1,0,0,1,0,1,9,5,0,0,0,1,[1]
115,0,1,0,0,2,0,10,0,0,0,0,1,[1]
8417,0,0,2,5,3,1,5,8,0,0,0,1,[1]
6723,1,1,1,0,0,0,6,0,0,0,0,1,[1]
1436,0,2,1,0,1,0,6,0,0,0,0,1,[1]
11013,1,2,1,5,1,1,2,0,2,0,0,1,[1]
13770,1,2,1,0,4,0,9,7,1,2,2,1,[1]
5281,0,1,0,0,0,0,8,0,0,0,0,1,[1]
2164,0,1,0,0,1,0,8,0,0,0,0,1,[1]
6711,0,1,0,0,1,0,10,0,0,0,0,1,[1]
674,1,2,1,0,1,0,3,0,0,0,0,1,[1]
12475,1,2,1,0,4,0,9,5,1,2,2,1,[1]
2515,0,1,0,0,0,1,10,0,0,0,0,1,[1]
3815,0,1,0,0,0,0,5,0,0,0,0,1,[1]
8237,1,1,1,3,0,0,9,9,2,1,2,1,[1]
11418,0,0,3,5,1,1,10,1,2,2,0,1,[1]
1661,0,0,2,0,0,0,9,0,0,0,0,1,[1]
12672,1,3,3,3,0,1,7,4,2,2,2,1,[1]
3600,0,2,0,0,1,0,6,0,0,0,0,1,[1]
112,0,1,0,0,0,0,9,0,0,0,0,1,[1]
2581,0,1,0,1,0,0,2,0,0,0,0,1,[1]
12404,1,0,0,4,0,1,5,2,3,1,1,1,[1]
232,0,1,0,0,3,0,8,0,0,0,0,1,[1]
1289,0,1,0,0,1,1,9,0,0,0,0,1,[1]
943,0,1,0,0,0,0,5,0,0,0,0,1,[1]
3957,0,1,0,0,2,0,10,0,0,0,0,1,[1]
2603,0,0,0,0,0,0,10,0,0,0,0,1,[1]
12444,1,3,3,2,3,1,3,9,1,2,2,1,[1]
13901,1,2,2,4,2,1,10,1,1,1,1,1,[1]
911,0,1,0,0,0,0,6,0,0,0,0,1,[1]
7284,1,3,2,3,3,0,2,3,1,0,0,1,[1]
6338,0,2,1,0,0,1,7,0,0,0,0,1,[1]
6243,1,1,0,0,0,0,6,0,0,0,0,1,[1]
3489,0,1,0,0,0,0,7,0,0,0,0,1,[1]
10047,0,2,0,6,0,1,10,0,1,2,1,1,[1]
3648,0,1,0,0,0,0,8,0,0,0,0,1,[1]
3867,0,0,1,0,0,1,5,0,0,0,0,1,[1]
3565,0,1,0,0,1,0,7,0,2,0,0,1,[1]
7106,1,0,3,6,4,0,3,3,3,1,2,1,[1]
7101,0,3,0,6,2,0,3,1,3,2,0,1,[1]
146,1,1,0,0,0,0,10,0,0,0,0,1,[1]
9499,1,0,1,2,3,0,3,6,3,2,1,1,[1]
4777,0,1,1,0,2,0,6,0,0,0,0,1,[1]
3261,0,1,0,0,0,1,6,0,0,0,0,1,[1]
12448,0,0,1,1,3,1,9,9,0,0,0,1,[1]
2367,0,1,1,0,0,0,9,0,0,0,0,1,[1]
2463,0,0,0,0,0,0,4,0,0,0,0,1,[1]
10069,0,0,2,5,1,1,6,1,0,2,0,1,[1]
12125,0,0,0,3,3,1,10,8,2,1,1,1,[1]
5358,0,1,0,0,1,0,9,0,0,0,0,1,[1]
8714,0,2,2,1,2,0,9,6,3,0,2,1,[1]
6282,0,2,0,0,0,1,4,0,0,0,0,1,[1]
2030,0,1,0,0,1,0,10,0,0,0,0,1,[1]
13815,0,3,2,4,1,1,5,7,1,0,0,1,[1]
6805,0,1,2,0,2,0,10,0,0,0,0,1,[1]
3716,1,1,1,0,0,0,8,0,0,0,0,1,[1]
13723,0,1,1,3,1,1,9,4,1,0,0,1,[1]
8069,1,3,1,3,1,0,10,3,1,2,2,1,[1]
10105,1,2,2,3,1,0,4,9,3,1,1,1,[1]
4517,0,1,0,0,1,0,9,0,0,0,0,1,[1]
5149,0,1,1,0,0,0,6,0,0,0,0,1,[1]
9328,0,2,3,5,0,1,8,0,3,1,2,1,[1]
12730,0,0,0,6,3,1,5,9,2,1,1,1,[1]
4442,0,2,0,0,1,1,7,0,0,0,0,1,[1]
13323,0,1,0,0,3,0,6,6,3,2,2,1,[1]
6116,1,1,0,0,1,1,7,0,0,0,0,1,[1]
6268,0,2,0,0,1,0,4,0,0,0,0,1,[1]
3755,0,1,1,0,0,0,6,0,0,0,0,1,[1]
11752,0,3,0,2,0,1,8,1,1,1,2,1,[1]
4114,0,2,2,2,0,0,1,0,0,0,0,1,[1]
1160,0,1,1,0,0,0,6,0,0,0,0,1,[1]
7952,1,3,3,4,0,1,6,0,1,1,2,1,[1]
2591,1,0,0,0,0,1,8,0,0,0,0,1,[1]
5218,0,1,1,0,1,0,5,0,0,0,0,1,[1]
12933,0,1,2,5,2,1,3,1,2,0,0,1,[1]
7517,1,3,0,0,0,1,7,4,0,2,2,1,[1]
6164,0,1,1,5,0,0,3,0,0,0,0,1,[1]
1398,0,1,0,0,0,0,9,0,0,0,0,1,[1]
12898,1,1,1,2,3,0,4,1,0,2,1,1,[1]
5326,0,1,1,0,0,0,6,0,0,0,0,1,[1]
5176,0,1,0,0,0,0,7,0,0,0,0,1,[1]
734,0,1,0,0,0,0,6,0,0,0,0,1,[1]
10466,0,1,1,6,2,1,9,7,3,1,1,1,[1]
11734,1,1,0,0,0,0,3,3,2,2,0,1,[1]
6772,0,1,0,0,1,0,5,0,0,0,0,1,[1]
5253,0,1,0,0,0,0,10,0,0,0,0,1,[1]
1159,1,1,0,0,0,1,3,0,0,0,0,1,[1]
3854,0,0,0,0,0,0,5,0,0,0,0,1,[1]
11478,0,3,2,2,2,1,7,7,0,1,2,1,[1]
11143,0,2,2,6,1,0,4,0,0,2,1,1,[1]
12439,1,1,3,0,1,0,4,6,2,0,2,1,[1]
4432,0,1,0,0,1,1,9,0,0,0,0,1,[1]
12097,0,2,3,1,0,0,8,1,1,1,2,1,[1]
5637,0,0,2,0,0,0,8,0,0,0,0,1,[1]
13863,0,2,0,6,3,1,3,6,0,0,2,1,[1]
6348,0,1,0,0,0,0,6,0,0,0,0,1,[1]
5322,0,0,1,0,0,0,3,0,0,0,0,1,[1]
10623,1,2,0,3,0,0,10,1,3,1,2,1,[1]
13276,1,3,1,5,2,0,6,1,2,0,0,1,[1]
8515,0,0,3,6,4,1,3,1,3,0,1,1,[1]
4473,0,2,0,0,0,0,5,0,0,0,0,1,[1]
5075,0,0,0,0,0,0,10,0,0,0,0,1,[1]
3409,1,2,1,0,0,0,3,0,0,0,0,1,[1]
44,0,1,0,4,1,0,8,0,0,0,0,1,[1]
13722,1,0,0,1,0,1,10,4,1,1,0,1,[1]
3881,0,1,0,0,0,0,9,0,0,0,0,1,[1]
7666,1,2,0,4,3,0,3,3,2,2,1,1,[1]
600,0,0,0,0,0,0,9,0,0,0,0,1,[1]
1253,0,0,0,0,0,0,8,0,0,0,0,1,[1]
9318,0,2,0,5,3,0,3,3,2,1,2,1,[1]
4895,0,1,1,0,1,0,8,0,0,0,0,1,[1]
714,0,1,0,0,0,1,5,0,0,0,0,1,[1]
248,0,0,0,0,0,0,8,0,0,0,0,1,[1]
13418,1,0,3,2,3,1,9,1,3,1,0,1,[1]
9094,0,2,3,5,4,1,4,2,3,2,0,1,[1]
5235,0,1,1,0,0,0,6,0,0,0,0,1,[1]
1956,0,1,0,0,0,0,6,0,0,0,0,1,[1]
12611,0,2,0,6,2,1,3,5,0,0,0,1,[1]
6313,0,1,0,0,0,1,8,0,0,0,0,1,[1]
4675,0,1,0,0,0,0,7,0,0,0,0,1,[1]
10633,0,1,2,6,4,0,3,4,0,0,0,1,[1]
11831,1,1,2,6,1,1,4,8,0,1,2,1,[1]
7781,0,0,3,0,1,1,10,0,0,1,1,1,[1]
1277,0,1,0,0,1,0,9,0,0,0,0,1,[1]
4506,0,1,0,0,0,0,8,0,0,0,0,1,[1]
7734,0,2,2,0,3,0,2,2,0,1,1,1,[1]
9285,0,0,2,6,4,1,4,1,3,2,0,1,[1]
8472,1,3,2,3,4,0,1,8,3,0,1,1,[1]
13186,0,2,0,4,0,0,5,0,1,0,0,1,[1]
106,0,2,0,0,1,0,9,0,0,0,0,1,[1]
313,0,2,1,0,4,0,6,0,0,0,0,1,[1]
4934,0,0,0,0,0,0,4,0,0,0,0,1,[1]
5892,0,1,0,0,2,0,9,0,0,0,0,1,[1]
12130,1,1,1,6,1,0,2,3,3,0,1,1,[1]
11693,0,2,0,0,0,1,6,9,3,1,1,1,[1]
4694,0,1,0,0,0,0,8,0,0,0,0,1,[1]
11675,1,0,0,3,2,1,3,8,2,0,0,1,[1]
12646,0,1,2,4,3,0,1,2,1,0,1,1,[1]
12958,1,2,3,1,2,1,9,3,0,0,2,1,[1]
13484,1,2,1,5,1,0,7,1,0,1,2,1,[1]
1030,0,2,0,1,0,0,3,0,0,0,0,1,[1]
854,0,1,1,0,0,0,10,0,0,0,0,1,[1]
12080,0,3,0,5,3,0,7,1,3,2,0,1,[1]
2262,1,1,0,4,1,1,7,0,0,0,0,1,[1]
2627,0,1,1,0,2,0,10,0,0,0,0,1,[1]
7134,1,0,1,1,3,1,2,7,1,1,0,1,[1]
7377,1,3,3,1,1,1,6,6,3,0,1,1,[1]
4642,0,1,0,0,0,1,9,0,0,0,0,1,[1]
12102,0,3,0,1,3,1,6,7,3,1,2,1,[1]
12523,1,1,0,2,2,0,9,1,3,1,2,1,[1]
10444,1,1,1,6,4,0,4,6,0,0,1,1,[1]
2741,0,2,0,0,2,1,7,0,0,0,0,1,[1]
5664,0,1,1,4,0,1,5,0,0,0,0,1,[1]
4177,1,1,3,1,0,1,7,0,0,0,0,1,[1]
5790,0,1,1,2,0,0,6,0,0,0,0,1,[1]
4828,0,1,0,0,1,0,8,0,0,0,0,1,[1]
11448,0,2,1,0,2,0,6,8,2,1,0,1,[1]
2975,0,1,0,0,2,0,9,0,0,2,0,1,[1]
1117,0,1,0,0,1,0,8,0,0,0,0,1,[1]
2399,0,1,0,0,0,0,5,0,0,0,0,1,[1]
1011,0,1,0,0,0,0,8,0,0,0,0,1,[1]
10695,1,1,2,4,0,1,2,7,0,2,0,1,[1]
8396,0,1,0,2,0,0,2,2,0,1,0,1,[1]
13389,0,0,0,3,3,0,8,2,0,2,1,1,[1]
10822,0,2,2,6,1,1,3,8,3,1,1,1,[1]
2937,0,1,0,0,0,0,10,0,0,0,0,1,[1]
342,0,1,0,0,0,1,10,0,0,0,0,1,[1]
1967,0,1,0,0,1,0,6,0,0,0,0,1,[1]
8507,1,1,3,3,3,1,3,9,2,1,0,1,[1]
6279,1,1,0,0,0,0,6,0,0,0,0,1,[1]
3300,0,1,0,0,0,1,9,0,0,0,0,1,[1]
9627,1,3,3,4,4,0,10,0,2,1,2,1,[1]
4182,0,1,1,0,1,0,8,0,0,0,0,1,[1]
3639,0,1,1,0,0,1,8,0,0,0,0,1,[1]
3741,1,1,0,0,1,0,10,0,0,0,0,1,[1]
12347,0,2,1,2,2,0,1,2,1,1,0,1,[1]
11990,0,2,0,4,0,1,8,3,2,0,0,1,[1]
447,0,1,0,2,1,0,7,0,0,0,0,1,[1]
10701,1,2,0,5,0,0,2,3,2,1,1,1,[1]
6859,1,1,0,4,0,0,6,0,0,0,0,1,[1]
9955,0,3,1,5,0,0,5,6,2,1,0,1,[1]
12053,1,0,3,1,1,1,6,5,1,1,0,1,[1]
249,0,1,0,0,0,0,6,0,0,0,0,1,[1]
11761,1,2,1,1,0,1,4,0,2,0,0,1,[1]
5725,0,1,0,1,1,1,8,0,0,0,0,1,[1]
7749,1,3,2,1,2,1,5,1,3,2,2,1,[1]
11955,0,0,3,3,1,0,10,1,3,2,0,1,[1]
2506,0,1,0,0,0,0,7,0,0,0,0,1,[1]
6483,0,1,0,0,0,1,6,0,0,0,0,1,[1]
1091,0,1,0,0,0,0,6,0,0,0,0,1,[1]
448,1,1,0,0,0,0,9,0,0,0,0,1,[1]
10143,1,2,2,2,1,0,10,2,3,1,2,1,[1]
5289,0,1,3,0,1,0,9,0,0,0,0,1,[1]
6608,0,0,1,0,0,0,5,0,0,0,0,1,[1]
7395,1,0,3,6,4,1,2,3,0,1,0,1,[1]
13170,0,3,1,5,3,0,5,8,0,2,0,1,[1]
3160,0,1,0,2,0,1,4,0,0,0,0,1,[1]
10586,1,0,1,2,1,0,1,2,1,0,0,1,[1]
128,0,1,0,0,0,0,7,0,0,0,0,1,[1]
6545,0,2,0,0,1,1,4,0,0,0,0,1,[1]
6247,0,0,0,0,0,0,10,0,0,0,0,1,[1]
1429,1,0,1,0,0,1,10,0,0,0,0,1,[1]
4280,0,2,1,0,0,0,9,0,0,0,0,1,[1]
10108,1,0,3,4,3,1,7,8,3,0,1,1,[1]
3014,0,2,0,0,2,0,8,0,0,0,0,1,[1]
1955,0,1,0,0,0,0,10,0,0,0,0,1,[1]
8249,0,2,2,0,3,0,4,7,1,1,1,1,[1]
7503,1,1,0,4,2,1,5,5,1,2,1,1,[1]
6624,0,1,0,0,1,0,6,0,0,0,0,1,[1]
13137,1,2,2,5,4,1,9,4,3,2,2,1,[1]
555,0,1,0,0,0,0,6,0,0,0,0,1,[1]
6603,1,1,0,0,1,1,6,0,0,0,0,1,[1]
11576,1,2,0,5,2,1,6,5,0,0,0,1,[1]
7497,1,2,1,6,4,0,9,1,3,2,0,1,[1]
5655,0,1,0,0,0,0,7,0,0,0,0,1,[1]
4040,0,2,0,1,1,1,6,0,0,0,0,1,[1]
12149,0,3,2,6,1,1,5,1,1,1,1,1,[1]
9006,0,3,1,3,0,0,2,1,3,0,2,1,[1]
1454,0,1,0,0,1,0,10,0,0,0,0,1,[1]
10169,1,2,1,3,2,0,6,6,1,0,1,1,[1]
13751,1,1,3,1,0,0,2,2,0,2,1,1,[1]
4706,0,1,0,0,0,0,6,0,0,0,0,1,[1]
13687,0,0,3,1,3,0,4,7,1,0,1,1,[1]
12594,1,3,2,5,3,1,6,9,1,2,2,1,[1]
7777,1,3,2,6,1,0,3,1,0,1,2,1,[1]
3105,0,1,1,0,0,1,4,0,0,0,0,1,[1]
11636,0,1,3,5,1,0,5,0,1,1,2,1,[1]
1242,0,1,0,6,0,0,9,0,0,0,0,1,[1]
6821,0,1,1,5,1,0,10,0,0,0,0,1,[1]
7856,1,0,2,4,4,0,1,5,0,0,2,1,[1]
7153,0,0,1,1,0,0,2,9,2,0,1,1,[1]
405,0,1,1,0,0,1,6,0,0,0,0,1,[1]
10270,1,2,2,2,2,0,8,7,2,2,2,1,[1]
10156,1,1,2,2,2,0,7,3,0,0,0,1,[1]
2701,0,1,0,0,0,1,8,0,0,0,0,1,[1]
9543,1,3,1,2,4,1,1,6,0,2,1,1,[1]
11008,1,1,0,2,4,0,7,6,0,2,2,1,[1]
10241,1,3,2,3,2,0,7,9,0,2,2,1,[1]
9241,0,0,0,0,0,1,8,2,3,0,1,1,[1]
8095,1,3,0,2,0,0,2,5,3,0,0,1,[1]
10901,1,2,2,4,2,0,8,8,0,1,2,1,[1]
6142,0,1,0,0,0,0,8,0,0,0,0,1,[1]
8673,0,2,0,0,4,0,5,7,3,2,2,1,[1]
6954,1,0,1,2,2,1,3,4,1,1,1,1,[1]
11207,0,3,0,4,3,0,7,9,1,1,0,1,[1]
11729,1,2,2,1,1,1,2,6,3,1,1,1,[1]
11001,1,3,3,1,1,1,7,1,0,1,2,1,[1]
13974,1,1,2,3,3,0,6,8,3,1,2,1,[1]
13912,1,0,0,3,4,0,9,9,0,0,2,1,[1]
13569,0,1,0,2,3,0,1,3,1,0,0,1,[1]
8789,1,0,1,5,4,1,8,8,2,2,2,1,[1]
12397,0,3,2,6,1,1,4,8,1,1,1,1,[1]
1749,0,1,0,0,0,1,8,0,0,0,0,1,[1]
8355,0,2,0,1,3,0,10,8,0,0,0,1,[1]
