,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
8871,0,2,2,4,3,1,3,1,3,0,1,0,[1]
10823,0,1,3,2,2,0,8,6,1,1,1,0,[1]
8957,1,1,2,0,4,0,3,9,1,1,2,0,[1]
1903,0,2,0,0,0,0,5,0,0,0,0,0,[1]
8027,1,3,2,3,3,0,8,7,1,2,0,0,[1]
8670,1,0,1,0,2,1,10,4,3,2,2,0,[1]
4220,1,1,1,0,0,1,10,0,0,0,0,0,[1]
5531,0,1,0,0,0,1,1,0,0,0,0,0,[1]
4161,1,1,1,0,0,0,6,0,0,0,0,0,[1]
2539,0,1,0,0,0,0,7,0,0,0,0,0,[1]
10370,0,0,1,6,3,0,9,8,2,2,2,0,[1]
5112,0,1,0,0,0,1,3,0,0,0,0,0,[1]
10479,0,2,2,1,4,0,6,1,1,0,0,0,[1]
9271,1,0,0,0,2,1,1,2,3,1,0,0,[1]
629,0,1,0,0,0,0,7,0,0,0,0,0,[1]
6536,1,1,0,0,0,0,10,0,0,0,0,0,[1]
9211,1,0,0,3,3,0,7,8,2,1,0,0,[1]
2432,0,1,0,0,0,1,10,0,0,0,0,0,[1]
749,0,2,0,0,1,0,6,0,0,0,0,0,[1]
10889,0,1,3,3,4,0,3,0,0,2,1,0,[1]
1488,0,1,0,0,0,1,1,0,0,0,0,0,[1]
689,0,3,1,3,0,1,1,0,0,0,0,0,[1]
5820,0,3,0,0,0,1,8,0,0,0,0,0,[1]
11845,0,3,2,4,1,1,2,5,0,0,2,0,[1]
4288,0,1,0,1,0,0,3,0,0,0,0,0,[1]
644,1,2,1,0,0,0,3,0,0,0,0,0,[1]
6120,0,1,0,4,0,1,2,0,0,0,0,0,[1]
9312,0,1,2,4,2,1,4,3,0,1,0,0,[1]
9644,0,2,2,0,4,0,4,6,1,0,2,0,[1]
8504,0,1,1,2,3,1,8,7,1,1,1,0,[1]
8245,0,0,0,3,1,1,10,0,0,0,0,0,[1]
8489,1,0,3,1,1,1,2,1,0,1,1,0,[1]
10423,0,3,2,1,2,0,3,0,1,1,1,0,[1]
1073,1,1,1,4,0,1,1,0,0,0,0,0,[1]
6712,0,2,0,0,2,0,7,0,0,0,0,0,[1]
8853,0,3,1,3,3,1,9,5,3,0,0,0,[1]
8605,1,1,3,2,4,0,6,3,2,0,0,0,[1]
8204,0,0,2,1,3,0,9,4,1,0,0,0,[1]
7683,1,3,2,1,1,0,9,3,3,0,1,0,[1]
7226,0,3,1,1,2,0,1,1,2,1,1,0,[1]
4882,0,1,0,0,0,0,5,0,0,0,0,0,[1]
10830,1,1,3,3,3,0,10,5,1,2,2,0,[1]
2733,0,1,0,0,0,0,9,0,0,0,0,0,[1]
2600,0,1,0,0,0,0,6,0,0,0,0,0,[1]
11854,0,2,1,2,4,0,7,3,2,1,1,0,[1]
7052,0,2,0,6,1,1,7,8,1,1,2,0,[1]
561,0,1,3,0,0,0,2,0,0,0,0,0,[1]
10911,0,2,0,3,1,1,1,3,2,2,2,0,[1]
2364,0,2,0,0,0,1,2,0,0,0,0,0,[1]
7720,1,3,2,5,4,0,5,0,0,1,0,0,[1]
9478,0,3,0,3,3,0,4,6,2,1,0,0,[1]
5743,0,2,0,0,1,1,9,0,0,0,0,0,[1]
10409,0,1,1,5,1,1,7,9,3,1,2,0,[1]
10434,1,0,0,2,1,1,8,5,2,1,1,0,[1]
4496,0,1,0,0,0,0,6,0,0,0,0,0,[1]
11755,1,0,0,0,1,1,10,7,2,1,0,0,[1]
8965,1,3,3,6,2,1,9,4,1,2,0,0,[1]
11776,1,3,0,4,0,0,10,6,3,1,2,0,[1]
5657,0,1,1,4,0,1,5,0,0,0,0,0,[1]
2894,0,1,0,0,0,0,6,0,0,0,0,0,[1]
1177,0,1,0,0,0,0,9,0,0,0,0,0,[1]
2144,0,1,0,0,0,1,6,0,0,0,0,0,[1]
10521,0,1,0,1,4,0,5,9,1,2,1,0,[1]
2443,0,1,3,0,1,0,3,0,0,0,0,0,[1]
8508,0,1,2,3,1,0,9,4,0,1,1,0,[1]
11980,0,3,0,5,3,0,9,7,1,0,1,0,[1]
7700,0,2,2,0,1,1,10,1,3,0,2,0,[1]
4581,0,1,0,0,0,0,5,0,0,0,0,0,[1]
1074,0,1,1,0,0,0,10,0,0,0,0,0,[1]
9341,0,2,1,0,4,0,7,1,3,0,2,0,[1]
5132,0,2,0,0,2,0,7,0,0,0,0,0,[1]
537,0,1,0,0,0,0,5,0,0,0,0,0,[1]
2000,0,2,3,2,0,0,1,0,0,0,0,0,[1]
4989,1,1,1,0,0,0,1,0,0,0,0,0,[1]
7039,1,0,2,6,2,0,10,9,2,1,0,0,[1]
1930,0,1,0,1,1,0,7,0,0,0,0,0,[1]
2854,0,1,0,0,0,0,10,0,0,0,0,0,[1]
10662,0,1,0,4,1,0,1,1,0,2,0,0,[1]
10737,0,2,2,5,3,1,8,0,1,0,0,0,[1]
10039,0,2,1,2,0,1,5,4,2,2,0,0,[1]
7965,1,0,3,2,4,0,3,9,0,1,2,0,[1]
10125,0,0,3,4,2,0,2,0,2,0,0,0,[1]
9177,1,1,2,4,2,0,9,6,1,1,0,0,[1]
5921,0,1,2,4,0,1,1,0,0,0,0,0,[1]
9138,0,1,0,2,3,1,6,1,0,0,2,0,[1]
10277,0,0,1,6,2,1,2,3,1,2,1,0,[1]
4484,0,1,0,0,1,0,8,0,0,0,0,0,[1]
2226,0,1,0,0,0,0,5,0,0,0,0,0,[1]
11479,0,3,0,5,2,0,10,8,2,0,2,0,[1]
4737,0,2,1,1,1,0,3,0,0,0,0,0,[1]
10198,0,0,2,1,0,0,3,4,0,1,2,0,[1]
5816,0,1,0,0,0,0,9,0,0,0,0,0,[1]
2784,1,1,1,0,0,0,5,0,0,0,0,0,[1]
11083,0,0,0,4,3,0,9,3,2,2,0,0,[1]
6704,0,1,0,0,0,0,6,0,0,0,0,0,[1]
3807,0,2,0,0,0,0,7,1,0,0,0,0,[1]
7831,1,1,0,0,0,1,5,1,3,1,1,0,[1]
5953,0,1,1,0,0,1,10,0,0,0,0,0,[1]
11702,0,3,0,6,3,0,3,2,1,2,0,0,[1]
10791,1,0,1,4,4,1,10,3,3,2,0,0,[1]
211,1,1,0,0,0,0,7,0,0,0,0,0,[1]
6070,0,0,0,0,0,0,3,0,0,0,0,0,[1]
2120,1,2,0,1,0,0,4,0,0,0,0,0,[1]
85,0,3,0,0,1,1,7,0,0,0,0,0,[1]
10085,0,1,3,2,1,1,4,4,1,0,1,0,[1]
10515,0,0,1,2,2,0,3,7,2,2,2,0,[1]
4029,0,1,0,0,0,0,5,0,0,0,0,0,[1]
3176,0,1,0,0,0,0,7,0,0,0,0,0,[1]
8356,0,1,1,0,1,0,1,0,1,2,1,0,[1]
11236,1,0,0,3,0,0,6,9,3,1,2,0,[1]
4410,1,1,0,0,1,0,8,0,0,0,0,0,[1]
10759,1,2,2,4,3,0,1,7,0,1,2,0,[1]
229,0,1,0,0,1,0,9,0,0,0,0,0,[1]
9713,0,1,3,4,4,1,8,3,0,0,1,0,[1]
1356,0,1,0,0,0,0,7,0,0,0,0,0,[1]
9084,0,2,2,0,0,1,4,3,3,2,0,0,[1]
1740,0,1,1,0,0,1,7,0,0,0,0,0,[1]
11317,0,2,3,4,0,1,7,2,2,0,2,0,[1]
9788,0,0,2,4,3,0,1,0,1,1,0,0,[1]
9300,0,1,1,3,0,1,2,6,3,0,2,0,[1]
10735,0,2,0,2,0,0,9,3,0,1,1,0,[1]
7181,1,1,1,4,4,0,7,8,3,2,2,0,[1]
1537,0,1,0,1,0,1,2,0,0,0,0,0,[1]
3793,0,1,0,0,0,0,8,0,0,0,0,0,[1]
10660,1,0,3,2,1,1,4,2,3,2,2,0,[1]
11358,1,3,2,5,3,1,5,0,3,1,2,0,[1]
5012,0,1,1,0,0,1,4,0,0,0,0,0,[1]
1198,0,1,0,0,0,0,5,0,0,0,0,0,[1]
1140,0,1,0,0,0,0,7,0,0,0,0,0,[1]
8682,1,3,2,0,1,1,2,5,0,1,0,0,[1]
10002,1,1,0,5,3,1,1,1,2,2,0,0,[1]
8950,0,1,3,1,2,1,8,7,1,1,2,0,[1]
11769,0,2,0,5,3,0,7,9,1,1,2,0,[1]
3332,0,1,0,0,0,1,1,0,0,0,0,0,[1]
3660,0,1,0,0,0,0,5,0,0,0,0,0,[1]
7451,1,3,1,3,0,1,9,3,3,1,1,0,[1]
2019,0,1,0,0,0,0,7,0,0,0,0,0,[1]
1123,0,2,0,1,0,1,5,0,0,0,0,0,[1]
10694,0,3,0,5,0,0,4,6,1,0,1,0,[1]
6325,0,1,1,0,1,1,9,0,0,0,0,0,[1]
7289,0,1,3,3,3,0,5,7,2,1,2,0,[1]
9738,0,3,3,0,0,0,4,5,1,0,0,0,[1]
8429,1,2,0,0,2,0,7,0,2,2,1,0,[1]
1141,1,1,1,0,0,0,5,0,0,0,0,0,[1]
11187,0,0,3,0,2,1,10,4,1,2,1,0,[1]
9232,0,2,0,0,0,0,3,7,2,2,2,0,[1]
5686,0,1,0,0,0,0,8,0,0,0,0,0,[1]
11295,1,0,2,1,3,1,10,2,1,0,1,0,[1]
1475,1,1,0,0,0,1,3,0,0,0,0,0,[1]
10728,0,0,2,0,2,1,3,9,3,2,2,0,[1]
4320,0,1,0,1,1,1,6,0,0,0,0,0,[1]
7852,1,0,3,0,1,0,10,7,2,0,2,0,[1]
8561,1,2,3,4,0,0,8,6,0,2,1,0,[1]
8294,1,0,1,1,4,1,7,7,3,0,2,0,[1]
2917,0,1,1,0,1,1,8,0,0,0,0,0,[1]
6909,1,0,1,4,4,0,9,0,3,0,2,0,[1]
11326,1,0,3,6,1,1,10,5,1,2,0,0,[1]
10802,1,2,1,6,4,1,4,1,2,2,0,0,[1]
6405,0,1,0,0,0,0,9,0,0,0,0,0,[1]
8852,1,1,0,2,1,0,6,0,0,0,2,0,[1]
6508,0,1,1,0,0,1,7,0,0,0,1,0,[1]
1703,0,2,0,5,0,0,7,0,0,0,0,0,[1]
484,1,1,0,0,1,1,2,0,0,0,0,0,[1]
2657,0,1,0,0,0,1,1,0,0,0,0,0,[1]
4327,0,1,0,4,0,1,2,0,0,0,0,0,[1]
7827,1,2,3,5,1,1,4,7,0,2,2,0,[1]
11045,0,3,2,6,4,1,3,4,3,1,2,0,[1]
7219,1,3,0,2,0,1,9,1,1,2,1,0,[1]
7835,0,0,0,5,2,0,3,3,1,0,0,0,[1]
442,0,1,0,0,0,0,10,0,0,0,0,0,[1]
8340,1,2,1,2,2,0,9,7,1,1,2,0,[1]
10394,1,3,1,4,0,0,1,7,0,2,1,0,[1]
3971,0,0,0,0,0,0,3,0,0,0,0,0,[1]
8911,0,0,3,5,1,1,2,5,2,1,0,0,[1]
11426,0,3,0,6,3,1,4,8,3,0,1,0,[1]
11959,1,1,1,2,1,1,4,5,2,1,1,0,[1]
1094,0,1,1,0,0,1,5,0,0,0,0,0,[1]
4964,0,1,0,0,1,0,6,0,0,0,0,0,[1]
9720,1,1,2,3,2,0,5,6,3,1,1,0,[1]
2619,0,1,0,0,0,0,7,0,0,0,0,0,[1]
2525,1,1,1,0,0,0,7,0,0,0,0,0,[1]
3611,0,2,0,0,2,0,9,0,0,0,0,0,[1]
203,0,1,0,0,0,1,5,2,0,0,0,0,[1]
10760,0,1,3,3,0,1,8,6,2,2,1,0,[1]
5753,1,2,1,2,2,0,8,1,0,0,0,0,[1]
2563,0,1,0,0,0,0,5,0,0,0,0,0,[1]
11247,0,2,1,0,3,0,8,3,3,0,0,0,[1]
8035,1,1,3,2,2,0,3,8,3,2,2,0,[1]
783,0,1,0,0,2,0,10,0,0,0,0,0,[1]
10440,0,3,0,4,0,0,2,1,0,0,1,0,[1]
8179,0,1,2,3,0,0,3,2,0,1,0,0,[1]
2206,0,1,0,0,0,1,8,0,0,0,0,0,[1]
9028,1,2,2,5,4,1,5,2,2,1,2,0,[1]
8803,1,3,1,3,0,0,4,1,2,1,0,0,[1]
9105,0,3,2,3,0,0,3,3,2,1,1,0,[1]
702,0,1,0,0,0,0,8,0,0,0,0,0,[1]
1499,0,1,0,0,0,0,10,0,0,0,0,0,[1]
9205,1,3,1,2,4,0,1,8,2,1,1,0,[1]
9387,0,3,2,0,4,0,8,3,2,2,2,0,[1]
11011,0,1,1,6,4,0,9,3,1,0,2,0,[1]
11688,1,3,3,2,1,1,1,6,1,2,1,0,[1]
4399,0,1,0,0,0,0,5,0,0,0,0,0,[1]
8381,0,0,0,5,1,1,9,0,2,2,0,0,[1]
793,0,2,0,0,2,0,8,0,0,0,0,0,[1]
5840,0,1,0,0,0,0,7,0,0,0,0,0,[1]
7491,0,1,1,5,3,0,2,1,1,1,1,0,[1]
11939,0,0,0,1,4,1,5,2,0,0,0,0,[1]
9558,0,2,1,3,4,0,9,8,0,0,1,0,[1]
2095,0,1,0,0,0,0,6,0,0,0,0,0,[1]
10477,1,1,2,6,1,0,3,6,1,0,0,0,[1]
7323,0,3,2,2,0,1,3,1,0,0,0,0,[1]
5466,0,1,1,0,0,1,3,1,0,0,0,0,[1]
7383,1,0,3,5,2,0,10,6,0,0,1,0,[1]
10620,0,2,0,4,3,1,5,8,3,2,1,0,[1]
9077,0,2,0,3,0,1,9,3,0,2,2,0,[1]
365,0,1,1,0,0,1,4,0,0,0,0,0,[1]
9013,1,0,3,6,3,0,3,5,3,0,0,0,[1]
7109,0,3,0,0,1,1,3,6,3,2,2,0,[1]
7032,1,3,3,1,4,0,10,4,0,1,0,0,[1]
9995,0,2,1,2,0,0,5,4,0,2,1,0,[1]
921,0,2,2,0,0,1,1,9,0,0,0,0,[1]
8648,1,0,1,0,0,1,10,0,1,1,2,0,[1]
11741,1,3,1,3,1,0,5,5,2,0,1,0,[1]
9438,0,2,1,2,4,1,5,6,2,2,2,0,[1]
6802,0,2,0,0,0,1,2,0,0,0,0,0,[1]
11573,0,2,1,4,2,1,1,2,3,2,2,0,[1]
11964,0,0,0,4,3,0,6,6,2,2,2,0,[1]
9046,0,0,0,0,2,0,3,0,0,0,0,0,[1]
3077,1,2,2,2,0,0,1,3,0,0,0,0,[1]
4543,0,3,0,0,1,1,6,0,0,0,0,0,[1]
8436,1,1,3,3,0,1,5,7,2,1,1,0,[1]
8149,1,0,0,5,2,1,5,5,0,1,1,0,[1]
9707,0,2,3,1,2,1,10,6,1,2,1,0,[1]
4140,1,2,3,0,0,0,1,0,0,0,0,0,[1]
9111,0,2,0,1,0,1,3,5,1,1,0,0,[1]
3258,1,1,0,0,1,0,8,0,0,0,0,0,[1]
1167,0,1,0,0,0,1,9,0,0,0,0,0,[1]
7995,0,1,1,4,1,1,6,8,0,1,2,0,[1]
9969,0,2,2,4,1,1,6,1,0,2,0,0,[1]
200,1,1,0,0,0,0,9,0,0,0,0,0,[1]
6922,1,3,0,0,3,1,4,9,3,1,0,0,[1]
2717,0,1,0,0,0,0,9,0,0,0,0,0,[1]
280,0,1,1,0,0,1,4,0,0,0,0,0,[1]
6040,0,1,1,0,0,0,7,0,0,0,0,0,[1]
8693,0,0,2,3,1,0,3,6,3,1,1,0,[1]
11251,1,1,3,1,3,1,6,3,0,0,0,0,[1]
11864,0,1,2,5,0,0,3,6,2,2,2,0,[1]
2271,0,2,0,5,0,1,1,2,0,0,0,0,[1]
11275,0,3,2,5,2,0,3,4,2,2,2,0,[1]
10968,0,2,2,3,0,0,3,1,2,1,0,0,[1]
8876,1,2,1,0,3,0,10,4,1,0,2,0,[1]
10884,0,1,3,0,4,1,6,1,2,1,1,0,[1]
8862,0,2,2,1,0,0,4,1,3,2,1,0,[1]
8483,1,1,0,2,3,1,6,6,1,1,0,0,[1]
2663,0,1,0,0,0,1,3,0,0,0,0,0,[1]
8028,1,2,2,6,0,1,9,8,3,2,1,0,[1]
11594,0,2,1,6,2,0,4,5,1,1,0,0,[1]
11824,1,2,0,0,0,1,2,4,2,0,2,0,[1]
6359,0,1,0,0,0,1,6,0,0,0,0,0,[1]
4577,0,1,0,0,0,0,7,0,0,0,0,0,[1]
5486,0,1,0,0,0,0,6,0,0,0,0,0,[1]
6767,0,1,0,0,0,0,6,0,0,0,0,0,[1]
9823,1,2,1,5,3,1,9,2,0,2,2,0,[1]
5180,1,1,3,0,0,1,6,0,0,0,0,0,[1]
10708,1,1,3,1,4,1,8,1,3,0,1,0,[1]
9091,0,2,3,0,1,1,6,6,3,0,2,0,[1]
6612,0,1,0,0,1,0,7,0,0,0,0,0,[1]
9630,0,2,3,3,3,1,6,6,0,1,0,0,[1]
8735,1,0,1,5,2,0,7,4,0,2,2,0,[1]
382,0,1,0,0,0,0,5,0,0,0,0,0,[1]
7883,1,0,3,0,3,0,6,4,3,1,0,0,[1]
8969,0,3,0,1,4,0,5,5,0,0,2,0,[1]
6627,0,1,0,0,1,1,10,0,0,0,0,0,[1]
525,0,2,0,1,0,0,6,0,0,0,0,0,[1]
3227,1,2,1,0,0,0,3,0,0,0,0,0,[1]
11838,1,2,1,5,3,1,1,0,1,2,0,0,[1]
7312,1,2,2,3,4,1,1,5,1,1,0,0,[1]
6174,0,1,1,5,0,0,2,0,0,0,0,0,[1]
8246,1,0,2,2,3,0,8,5,1,2,0,0,[1]
7479,1,2,3,1,4,0,8,7,1,2,0,0,[1]
2574,0,1,0,0,0,0,9,0,0,0,0,0,[1]
4106,1,2,0,3,0,0,4,0,0,0,0,0,[1]
11956,1,2,3,1,2,1,5,6,3,1,2,0,[1]
11145,0,1,1,3,4,0,6,6,3,2,1,0,[1]
11686,0,2,1,1,1,1,6,0,3,2,2,0,[1]
8535,0,1,3,0,3,0,1,0,0,1,2,0,[1]
6530,0,2,1,5,1,1,4,0,0,0,0,0,[1]
345,0,2,0,0,0,0,5,0,0,0,0,0,[1]
3979,0,1,0,0,0,0,7,0,0,0,0,0,[1]
9872,0,3,3,3,0,0,4,7,2,2,0,0,[1]
5140,0,1,0,0,0,1,3,0,0,0,0,0,[1]
9536,0,1,0,4,1,1,2,1,0,1,1,0,[1]
3229,0,1,1,0,1,0,9,0,0,0,0,0,[1]
11580,1,1,2,2,2,1,10,2,1,0,1,0,[1]
9422,0,0,3,6,2,1,6,7,3,0,1,0,[1]
10257,1,3,3,4,2,0,7,4,1,0,0,0,[1]
6009,1,1,1,0,0,0,6,0,0,0,0,0,[1]
11094,1,1,2,5,1,1,6,1,3,1,1,0,[1]
5911,1,1,1,0,0,0,5,0,0,0,0,0,[1]
4429,0,1,0,0,1,0,10,0,0,0,0,0,[1]
7423,1,3,0,1,2,0,4,0,3,0,0,0,[1]
7450,0,2,3,3,4,1,5,0,0,1,0,0,[1]
337,0,1,2,0,0,1,8,0,0,0,0,0,[1]
8222,0,3,1,2,4,0,6,7,3,0,1,0,[1]
1647,0,1,0,1,0,0,3,0,0,0,0,0,[1]
9273,0,3,1,3,3,1,7,7,0,0,0,0,[1]
1524,0,1,3,4,0,0,2,0,0,0,0,0,[1]
4688,0,1,1,2,0,0,10,0,0,0,0,0,[1]
8741,1,0,3,1,0,0,6,9,3,1,1,0,[1]
5155,0,1,0,0,0,0,10,0,0,0,0,0,[1]
8499,1,0,2,1,1,0,6,5,2,0,0,0,[1]
7191,0,0,2,0,3,1,5,5,0,0,1,0,[1]
4961,0,1,0,0,0,0,7,0,0,0,0,0,[1]
8373,0,3,3,4,0,0,8,0,0,1,2,0,[1]
10653,0,0,0,5,2,1,9,6,1,1,0,0,[1]
9743,1,1,0,0,2,1,5,7,2,0,1,0,[1]
11497,0,1,2,1,4,0,9,1,3,2,1,0,[1]
5644,0,0,2,0,0,0,3,0,0,0,0,0,[1]
1125,0,1,1,0,0,1,4,0,0,0,0,0,[1]
9810,0,1,0,3,2,0,2,6,2,2,1,0,[1]
202,0,1,0,2,1,0,9,0,0,0,0,0,[1]
2687,0,1,0,0,0,1,1,0,0,0,0,0,[1]
924,1,1,0,0,0,1,7,0,0,0,0,0,[1]
10796,0,1,0,2,0,0,6,1,0,2,2,0,[1]
9968,0,2,2,6,0,0,2,9,0,1,0,0,[1]
1024,0,1,1,4,0,1,6,0,0,0,0,0,[1]
