,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
17350,1,2,1,6,2,1,2,9,2,2,0,1,[0]
1390,0,1,1,4,0,1,6,0,0,0,0,1,[0]
1270,1,1,0,0,0,0,4,0,0,0,0,1,[0]
1360,0,1,3,0,0,0,2,0,0,0,0,1,[0]
6654,0,1,1,0,0,1,2,0,0,0,0,1,[0]
8849,1,0,3,2,1,1,9,0,3,2,0,1,[0]
2061,0,1,0,1,1,1,2,0,0,0,0,1,[0]
18832,0,3,3,1,0,0,3,5,3,2,0,1,[0]
11793,0,3,2,6,0,0,3,2,3,2,0,1,[0]
1295,0,2,1,1,0,0,5,0,0,0,0,1,[0]
19014,0,3,2,6,0,1,8,5,3,0,1,1,[0]
3128,0,1,1,0,0,0,4,0,0,0,0,1,[0]
5114,0,1,0,0,0,0,2,0,0,0,0,1,[0]
19671,1,1,1,2,3,1,5,6,2,2,0,1,[0]
2591,1,0,0,0,0,1,8,0,0,0,0,1,[0]
11471,1,0,3,6,1,1,6,7,3,1,0,1,[0]
4838,0,2,0,0,0,0,4,0,0,0,0,1,[0]
12124,1,3,2,1,0,0,7,9,3,0,2,1,[0]
10888,0,2,1,2,2,1,6,3,1,2,0,1,[0]
3308,0,3,1,1,0,0,4,0,0,0,0,1,[0]
6882,0,1,0,0,0,1,2,0,0,0,0,1,[0]
10032,0,1,1,3,4,1,8,6,3,1,2,1,[0]
4286,0,1,2,0,0,1,8,0,0,0,0,1,[0]
19583,0,0,0,5,4,0,8,1,0,2,1,1,[0]
5252,0,1,0,0,0,0,3,0,0,0,0,1,[0]
12024,1,3,0,0,0,0,9,1,2,1,1,1,[0]
7290,1,3,2,5,0,0,4,2,1,0,0,1,[0]
5988,0,1,0,0,0,0,3,0,0,0,0,1,[0]
19881,1,0,3,1,1,1,4,4,3,2,0,1,[0]
4386,0,1,1,0,0,0,3,0,0,0,0,1,[0]
10850,1,1,3,4,4,1,7,5,0,0,2,1,[0]
14455,1,2,1,0,3,0,1,6,2,1,0,1,[0]
6332,1,1,3,0,0,1,2,0,0,0,0,1,[0]
15298,0,1,1,4,2,0,7,5,1,1,1,1,[0]
2590,0,1,0,0,0,0,2,0,0,0,0,1,[0]
4473,0,2,0,0,0,0,5,0,0,0,0,1,[0]
4640,1,1,0,0,0,0,4,0,0,0,0,1,[0]
4281,0,1,1,6,0,0,8,0,0,0,0,1,[0]
14864,0,0,1,0,0,0,8,2,1,1,0,1,[0]
7459,1,0,2,2,1,0,6,0,2,2,2,1,[0]
859,0,1,0,1,0,0,1,0,0,0,0,1,[0]
16003,1,0,2,5,0,1,5,4,1,2,0,1,[0]
19937,0,2,3,3,1,1,6,8,3,0,2,1,[0]
4530,1,1,0,0,0,0,5,0,0,0,0,1,[0]
10922,0,0,3,1,2,0,8,7,2,1,0,1,[0]
5056,0,2,0,0,1,0,8,0,0,0,0,1,[0]
14460,0,2,1,1,2,0,1,5,3,0,1,1,[0]
14449,1,2,2,0,0,0,4,0,3,0,2,1,[0]
18548,0,3,1,3,0,1,4,8,0,0,0,1,[0]
17807,1,1,3,4,2,1,2,0,0,2,1,1,[0]
14533,0,2,3,4,3,0,1,7,3,2,1,1,[0]
11404,0,3,3,2,4,1,10,7,3,0,2,1,[0]
12535,1,3,0,5,2,0,6,7,2,1,0,1,[0]
4445,0,2,1,1,0,0,1,0,0,0,0,1,[0]
12926,1,3,2,2,1,1,7,3,0,2,2,1,[0]
994,0,1,0,0,0,0,3,0,0,0,0,1,[0]
11839,0,3,2,5,0,1,9,8,1,0,2,1,[0]
11934,0,0,3,3,0,0,4,4,0,1,2,1,[0]
3231,0,1,3,0,0,0,2,0,0,0,0,1,[0]
4677,0,1,2,0,0,1,5,0,0,0,0,1,[0]
6091,0,2,2,0,0,1,1,0,0,0,0,1,[0]
7652,0,2,3,3,3,0,5,8,2,1,0,1,[0]
13616,0,0,3,5,1,1,1,4,0,1,2,1,[0]
813,0,1,1,0,0,0,4,0,0,0,0,1,[0]
13185,0,0,1,1,1,1,2,9,1,0,2,1,[0]
14021,1,3,0,0,1,1,3,0,2,2,0,1,[0]
14567,0,3,0,4,0,0,2,0,3,1,2,1,[0]
4339,0,1,1,0,0,1,1,0,0,0,0,1,[0]
16485,0,1,2,3,3,1,6,3,3,0,0,1,[0]
11499,1,2,2,2,0,0,6,9,0,0,2,1,[0]
2893,0,1,1,0,0,1,2,0,0,0,0,1,[0]
662,0,1,0,0,0,1,2,0,0,0,0,1,[0]
6619,0,1,0,1,1,0,8,0,0,0,0,1,[0]
17610,1,2,0,5,0,0,1,8,1,1,1,1,[0]
7638,0,0,1,5,1,1,4,4,2,0,0,1,[0]
6951,0,2,3,0,0,0,5,9,3,1,1,1,[0]
8297,1,2,0,3,2,1,8,9,3,2,1,1,[0]
15085,1,2,2,0,0,0,9,0,2,2,2,1,[0]
17096,0,0,1,3,2,0,5,3,2,1,2,1,[0]
8067,0,0,3,0,0,0,4,2,3,1,0,1,[0]
8327,0,2,2,2,4,0,3,9,3,0,0,1,[0]
18650,1,1,2,4,1,0,9,1,1,1,1,1,[0]
1998,0,2,0,0,0,0,4,0,0,0,0,1,[0]
5752,0,1,0,0,0,0,2,0,0,0,0,1,[0]
15601,1,2,2,5,0,1,9,7,0,1,0,1,[0]
10555,1,1,0,5,4,1,5,0,1,0,0,1,[0]
15021,1,2,2,6,3,0,3,3,1,1,2,1,[0]
2575,0,2,0,0,0,0,1,0,0,0,0,1,[0]
296,0,2,3,2,0,0,2,0,0,0,0,1,[0]
1936,0,1,0,0,0,0,2,0,0,0,0,1,[0]
9748,0,2,2,2,2,0,8,6,1,1,0,1,[0]
7777,1,3,2,6,1,0,3,1,0,1,2,1,[0]
13803,0,0,3,0,1,1,1,4,3,1,2,1,[0]
18588,0,1,0,1,3,1,5,0,3,1,0,1,[0]
4778,0,1,3,0,0,1,3,0,0,0,0,1,[0]
5134,0,1,1,0,0,1,2,0,0,0,0,1,[0]
5291,0,1,1,0,0,1,3,0,0,0,0,1,[0]
16424,0,3,2,6,2,0,7,3,1,2,1,1,[0]
5894,0,2,1,0,0,0,1,0,0,0,0,1,[0]
1242,0,1,0,6,0,0,9,0,0,0,0,1,[0]
4383,1,1,0,1,0,1,1,0,0,0,0,1,[0]
14490,0,2,0,0,0,1,2,5,1,1,2,1,[0]
5542,0,2,1,0,1,0,2,0,0,0,0,1,[0]
5931,0,1,1,0,0,1,4,0,0,0,0,1,[0]
18798,0,3,0,5,0,1,7,1,3,1,0,1,[0]
8564,1,0,3,1,2,1,1,3,2,0,0,1,[0]
14151,0,2,0,4,3,0,1,0,3,0,1,1,[0]
18893,0,0,3,2,4,0,5,0,0,2,0,1,[0]
5190,0,1,0,0,1,0,5,0,0,0,0,1,[0]
13995,0,0,0,1,3,0,5,8,1,0,2,1,[0]
14380,0,2,2,6,3,1,7,8,1,2,2,1,[0]
12609,1,1,0,3,2,1,1,2,3,1,2,1,[0]
10853,1,1,2,0,3,0,6,5,3,1,0,1,[0]
9404,1,3,3,5,2,0,1,1,1,1,2,1,[0]
8672,1,1,2,5,3,0,9,0,0,2,1,1,[0]
14090,1,3,1,4,0,0,1,2,3,2,1,1,[0]
5701,0,2,1,0,0,1,2,0,0,0,0,1,[0]
4131,0,1,1,0,0,0,4,0,0,0,0,1,[0]
11768,1,3,2,4,3,1,6,4,3,0,2,1,[0]
8516,1,2,1,4,3,1,6,1,3,2,0,1,[0]
19026,1,2,0,2,1,1,8,4,0,1,0,1,[0]
11173,0,2,2,3,2,0,7,8,2,2,0,1,[0]
18684,1,0,0,3,3,0,1,5,1,2,1,1,[0]
18311,0,0,3,6,4,0,10,0,0,2,1,1,[0]
18678,1,1,0,6,4,0,3,9,3,2,0,1,[0]
2078,1,1,1,0,0,1,8,0,0,0,0,1,[0]
13464,1,3,1,5,3,0,9,1,2,1,2,1,[0]
3249,0,1,3,0,0,1,2,0,0,0,0,1,[0]
7021,0,3,2,0,0,0,4,4,3,0,1,1,[0]
15098,0,2,3,3,4,0,1,0,0,0,1,1,[0]
2462,0,1,0,0,0,0,3,0,0,0,0,1,[0]
7502,1,1,1,3,1,0,10,6,2,1,2,1,[0]
16157,0,1,0,4,2,1,1,6,3,2,2,1,[0]
4722,0,1,2,2,0,0,1,0,0,0,0,1,[0]
15339,1,0,1,6,3,0,1,8,1,2,2,1,[0]
14848,0,1,3,4,0,1,5,4,3,2,1,1,[0]
8396,0,1,0,2,0,0,2,2,0,1,0,1,[0]
9375,0,2,1,6,3,1,3,1,0,0,1,1,[0]
17385,0,1,0,1,0,1,10,7,2,0,2,1,[0]
8304,0,3,0,1,2,0,9,0,3,1,0,1,[0]
12541,0,3,1,0,2,1,7,1,0,2,2,1,[0]
7377,1,3,3,1,1,1,6,6,3,0,1,1,[0]
7889,1,1,2,4,0,0,2,5,3,1,0,1,[0]
19095,1,0,3,3,1,1,3,5,3,2,2,1,[0]
9446,0,2,1,3,4,0,8,4,0,0,0,1,[0]
14670,1,3,1,0,3,0,1,9,1,1,2,1,[0]
10752,1,3,1,2,2,0,9,1,3,0,0,1,[0]
19920,1,3,1,0,0,0,5,6,1,2,0,1,[0]
10283,0,0,1,6,1,0,10,0,2,2,0,1,[0]
6320,0,3,0,0,0,0,2,0,0,0,0,1,[0]
12528,1,3,1,6,4,1,4,7,3,1,1,1,[0]
17272,0,2,0,0,4,1,3,9,2,1,1,1,[0]
9019,0,3,3,2,1,1,9,3,1,2,2,1,[0]
16725,0,2,1,5,2,0,3,7,1,2,1,1,[0]
18027,0,0,1,0,4,0,5,5,1,0,1,1,[0]
6224,0,2,0,2,0,0,1,0,0,0,0,1,[0]
18562,1,0,2,2,1,0,10,0,3,0,2,1,[0]
6004,0,1,1,0,1,0,4,0,0,0,0,1,[0]
16846,0,2,1,1,3,1,9,3,2,0,1,1,[0]
10298,1,1,1,0,4,1,10,7,3,1,1,1,[0]
17225,0,2,0,5,0,1,8,7,0,1,0,1,[0]
8754,1,3,1,2,0,0,8,8,1,1,2,1,[0]
5307,1,1,1,0,0,1,7,0,0,0,0,1,[0]
14624,0,3,0,2,4,0,7,9,1,2,0,1,[0]
14462,0,1,3,4,0,0,8,7,3,0,1,1,[0]
3337,0,2,0,0,0,1,2,0,0,0,0,1,[0]
10560,1,2,1,4,2,0,8,1,2,2,2,1,[0]
12263,1,3,2,1,2,0,4,2,1,2,2,1,[0]
18519,0,2,1,2,2,1,4,4,3,1,2,1,[0]
10678,1,0,2,0,2,0,2,9,2,1,0,1,[0]
10065,0,0,1,6,0,0,9,9,1,2,2,1,[0]
11159,0,2,0,2,0,1,5,3,2,0,0,1,[0]
10611,0,1,0,5,3,1,9,3,1,2,1,1,[0]
8942,1,3,1,3,4,1,2,9,2,0,1,1,[0]
1481,0,2,2,0,0,0,1,0,0,0,0,1,[0]
11539,1,3,0,3,4,1,9,4,0,2,1,1,[0]
5569,1,1,0,4,0,0,9,0,0,0,0,1,[0]
15478,1,2,1,5,4,1,1,3,1,1,0,1,[0]
18649,0,2,0,4,0,1,10,5,3,2,1,1,[0]
5061,0,2,0,0,0,0,1,0,0,0,0,1,[0]
18865,0,0,3,1,4,0,3,7,2,2,2,1,[0]
13455,1,0,3,6,2,0,5,4,3,0,1,1,[0]
13937,0,0,2,3,2,0,2,8,1,1,0,1,[0]
19504,1,0,3,2,4,0,8,3,1,2,1,1,[0]
15563,1,3,1,2,1,0,5,0,2,0,1,1,[0]
106,0,2,0,0,1,0,9,0,0,0,0,1,[0]
12586,0,1,1,4,2,1,5,8,1,2,0,1,[0]
13234,0,2,1,3,2,0,3,1,1,1,1,1,[0]
12083,0,1,0,0,4,0,3,3,0,0,0,1,[0]
19113,0,0,2,6,3,1,5,3,2,2,1,1,[0]
14238,1,1,3,4,3,1,10,4,0,0,1,1,[0]
7690,1,3,3,6,0,0,4,6,2,2,0,1,[0]
14188,0,3,0,6,2,0,4,1,1,1,1,1,[0]
7952,1,3,3,4,0,1,6,0,1,1,2,1,[0]
8435,0,2,0,6,1,0,9,8,3,0,2,1,[0]
15033,1,3,3,6,1,0,9,7,0,0,0,1,[0]
35,0,1,1,4,0,1,2,0,0,0,0,1,[0]
13698,1,1,1,6,2,0,2,2,1,2,0,1,[0]
875,1,2,1,0,0,0,1,0,0,0,0,1,[0]
1945,0,2,0,0,0,0,1,0,0,0,0,1,[0]
4110,0,2,0,0,1,0,8,0,0,0,0,1,[0]
10274,1,0,2,5,0,1,2,5,1,1,2,1,[0]
10175,1,1,2,1,4,0,4,0,1,1,1,1,[0]
19340,1,2,3,1,0,0,10,3,1,0,1,1,[0]
18701,1,0,3,3,0,1,2,4,1,1,2,1,[0]
14861,1,0,2,5,3,0,4,2,2,1,1,1,[0]
6353,0,1,0,0,0,1,2,0,0,0,0,1,[0]
17393,0,3,1,3,3,1,2,7,3,2,0,1,[0]
10068,0,1,1,3,4,1,8,2,0,1,1,1,[0]
17010,0,1,2,4,3,0,9,2,2,2,0,1,[0]
9778,1,2,3,4,3,0,8,8,1,2,2,1,[0]
10700,0,1,2,2,2,1,4,8,2,0,2,1,[0]
6554,0,1,3,1,0,1,1,0,0,0,0,1,[0]
13274,0,0,0,1,2,1,2,8,3,0,1,1,[0]
3289,0,2,2,0,1,1,5,0,0,0,0,1,[0]
18296,1,2,1,0,1,1,3,6,1,1,2,1,[0]
9700,0,1,1,2,2,1,2,3,3,0,0,1,[0]
11708,0,2,1,1,1,0,10,6,2,2,1,1,[0]
2372,0,1,0,1,0,0,9,0,0,0,0,1,[0]
7504,0,1,3,5,4,1,1,8,1,0,0,1,[0]
15649,0,2,1,5,2,0,7,6,1,0,1,1,[0]
3394,0,1,1,0,0,0,4,0,0,0,0,1,[0]
14735,1,2,3,3,2,1,7,3,2,1,2,1,[0]
8339,0,1,0,0,4,1,1,3,2,0,1,1,[0]
9372,1,1,1,6,4,0,5,7,1,0,1,1,[0]
12878,1,0,3,2,1,0,10,3,3,2,0,1,[0]
11579,0,2,0,6,2,1,2,8,1,2,1,1,[0]
3501,0,1,1,1,0,1,4,0,0,0,0,1,[0]
7366,1,2,0,2,3,1,9,5,0,1,1,1,[0]
4122,1,1,0,4,0,0,5,0,0,0,0,1,[0]
2617,0,1,1,1,0,1,3,0,0,0,0,1,[0]
18308,1,1,1,4,4,0,10,0,1,1,1,1,[0]
8144,1,3,3,5,4,1,6,8,3,1,0,1,[0]
13790,1,3,3,0,4,1,2,2,0,0,0,1,[0]
10909,0,0,3,2,1,0,9,7,1,1,0,1,[0]
19594,0,3,2,3,0,1,10,6,2,1,1,1,[0]
16452,1,0,1,2,4,1,1,7,2,1,0,1,[0]
17857,0,3,2,5,3,0,2,7,2,2,2,1,[0]
1320,0,1,1,0,0,1,6,0,0,0,0,1,[0]
8202,0,2,1,0,3,1,9,0,1,0,1,1,[0]
10292,0,0,0,0,0,1,10,9,3,0,2,1,[0]
9436,0,3,3,3,0,1,8,9,0,1,2,1,[0]
22,0,1,2,0,0,0,4,0,0,0,0,1,[0]
5444,0,2,0,0,0,0,1,0,0,0,0,1,[0]
2038,0,2,0,0,0,1,2,0,0,0,0,1,[0]
9265,1,2,3,6,1,0,10,3,3,0,0,1,[0]
2137,0,2,0,0,0,1,1,0,0,0,0,1,[0]
14908,1,0,3,4,4,1,10,7,2,1,2,1,[0]
44,0,1,0,4,1,0,8,0,0,0,0,1,[0]
2395,0,1,1,0,0,0,2,0,0,0,0,1,[0]
13069,1,2,2,1,4,0,7,1,3,2,0,1,[0]
9521,0,2,1,4,2,1,7,4,0,1,0,1,[0]
13187,0,2,2,3,3,1,6,5,1,0,1,1,[0]
15222,1,0,3,0,0,1,10,5,2,2,2,1,[0]
5890,1,2,3,4,0,0,1,0,0,0,0,1,[0]
17595,0,1,1,2,4,1,9,0,1,1,1,1,[0]
16855,0,2,2,3,0,0,1,0,3,1,1,1,[0]
15486,0,1,3,1,0,1,8,7,3,0,2,1,[0]
19477,0,2,1,6,3,0,7,2,2,1,2,1,[0]
11303,0,1,2,5,3,1,10,2,0,1,1,1,[0]
10329,0,1,1,4,4,0,8,1,3,1,2,1,[0]
17912,1,3,0,5,2,0,6,1,3,0,0,1,[0]
2051,1,1,0,0,0,0,5,0,0,0,0,1,[0]
18584,0,1,0,5,3,1,6,6,1,2,1,1,[0]
4868,0,1,0,4,0,0,7,0,0,0,0,1,[0]
869,0,1,0,0,0,1,7,0,0,0,0,1,[0]
4537,0,1,1,1,0,0,3,0,0,0,0,1,[0]
5119,0,2,1,0,0,0,1,0,0,0,0,1,[0]
8791,0,0,0,1,2,0,10,3,0,0,1,1,[0]
13377,1,0,1,0,3,0,5,8,2,2,2,1,[0]
11648,0,2,1,0,2,0,1,5,3,1,1,1,[0]
19434,1,1,0,6,4,0,4,3,3,1,0,1,[0]
3344,1,1,0,0,0,1,1,0,0,0,0,1,[0]
8291,1,0,2,5,2,1,8,7,0,2,2,1,[0]
8243,0,0,0,2,4,0,8,1,2,1,0,1,[0]
5042,0,2,1,0,1,1,3,0,0,0,0,1,[0]
16518,1,3,0,5,4,1,2,1,1,1,1,1,[0]
1281,0,1,0,0,0,0,2,0,0,0,0,1,[0]
1728,1,1,1,0,0,0,7,0,0,0,0,1,[0]
12637,1,1,0,1,0,1,3,8,1,1,0,1,[0]
3216,0,1,1,0,0,1,3,0,0,0,0,1,[0]
16198,0,3,3,6,4,0,7,6,0,2,2,1,[0]
18466,0,3,0,3,2,1,7,5,0,1,1,1,[0]
15873,0,2,2,3,0,0,3,4,0,0,0,1,[0]
4172,0,1,0,0,0,1,2,0,0,0,0,1,[0]
17644,1,2,0,3,3,1,3,7,1,1,0,1,[0]
18795,0,0,0,1,1,0,3,0,2,0,2,1,[0]
12203,0,3,1,1,3,1,4,2,1,0,2,1,[0]
466,0,1,1,0,0,1,9,0,0,0,0,1,[0]
10883,1,1,2,0,3,0,9,4,1,1,0,1,[0]
12244,1,3,2,5,1,1,9,9,0,1,2,1,[0]
1698,0,1,2,1,0,0,1,0,0,0,0,1,[0]
12419,0,1,0,6,2,1,5,6,0,2,2,1,[0]
5846,0,1,1,0,0,0,2,0,0,0,0,1,[0]
2528,1,1,2,0,0,0,2,0,0,0,0,1,[0]
12329,0,0,3,5,4,0,9,5,0,2,0,1,[0]
3021,0,3,0,0,1,0,8,0,0,0,0,1,[0]
2647,0,1,1,1,0,0,5,0,0,0,0,1,[0]
16421,0,2,1,3,3,0,2,7,2,1,2,1,[0]
13794,1,0,3,2,3,1,8,5,2,0,1,1,[0]
12141,0,3,1,2,0,1,10,2,3,1,0,1,[0]
1419,0,3,1,1,0,1,1,0,0,0,0,1,[0]
19782,1,3,1,2,0,0,6,7,0,0,1,1,[0]
4719,0,2,1,5,0,0,1,0,0,0,0,1,[0]
18574,0,0,1,2,1,0,6,0,3,2,2,1,[0]
11441,0,2,0,5,1,0,2,9,1,2,0,1,[0]
3519,0,1,1,0,0,1,6,0,0,0,0,1,[0]
12045,1,3,1,3,4,0,10,7,2,0,2,1,[0]
14044,1,1,2,3,4,1,5,4,0,0,2,1,[0]
7597,1,0,2,2,0,1,2,4,0,2,0,1,[0]
10361,1,0,3,0,2,0,3,5,3,2,1,1,[0]
2866,0,1,1,1,1,0,8,0,0,0,0,1,[0]
3832,0,2,0,0,0,1,6,0,0,0,0,1,[0]
19275,0,2,1,2,2,1,9,6,1,2,1,1,[0]
15126,0,2,2,4,2,1,5,2,2,1,1,1,[0]
7918,1,1,3,1,2,1,9,7,2,2,0,1,[0]
6098,0,1,0,0,0,1,7,0,0,0,0,1,[0]
17434,0,0,1,1,4,0,5,9,0,1,1,1,[0]
19145,1,2,3,2,0,1,3,1,2,0,0,1,[0]
4438,0,1,0,0,1,1,5,0,0,0,0,1,[0]
1578,0,1,0,0,0,0,3,0,0,0,0,1,[0]
6107,0,1,0,1,0,1,3,0,0,0,0,1,[0]
2510,0,2,0,0,0,0,5,0,0,0,0,1,[0]
9944,0,1,3,0,2,1,8,1,1,0,1,1,[0]
8999,0,0,0,4,4,1,5,7,3,1,2,1,[0]
8684,1,0,1,5,0,0,8,4,3,1,2,1,[0]
12043,1,2,2,4,4,1,9,6,0,2,1,1,[0]
8941,0,2,2,1,4,0,9,7,0,1,1,1,[0]
2507,0,2,0,1,0,0,1,0,0,0,0,1,[0]
397,0,1,1,0,0,1,2,0,0,0,0,1,[0]
13,0,1,0,0,0,0,3,0,0,0,0,1,[0]
14412,1,2,2,5,4,1,5,5,0,0,1,1,[0]
17017,0,1,2,2,0,0,6,3,1,0,0,1,[0]
13694,1,3,2,1,2,1,6,0,1,2,0,1,[0]
15695,1,0,2,2,0,0,2,1,1,1,0,1,[0]
9531,1,3,0,0,0,1,4,5,0,2,2,1,[0]
213,0,1,0,0,0,1,1,0,0,0,0,1,[0]
14396,0,0,3,4,4,1,3,6,0,1,0,1,[0]
2952,0,1,2,0,0,0,2,0,0,0,0,1,[0]
12469,1,3,2,0,0,1,7,5,3,2,1,1,[0]
7202,1,3,3,0,3,1,6,4,1,0,1,1,[0]
1217,0,1,0,0,0,0,3,0,0,0,0,1,[0]
18074,1,3,0,0,4,1,7,6,1,0,1,1,[0]
4864,0,1,1,4,0,1,4,0,0,0,0,1,[0]
17936,0,2,1,1,4,1,9,2,1,1,2,1,[0]
792,0,1,3,0,0,0,3,0,0,0,0,1,[0]
17612,1,2,1,4,0,0,1,0,1,2,1,1,[0]
7829,0,2,3,6,4,0,4,2,2,0,2,1,[0]
1915,0,1,1,0,0,0,1,0,0,0,0,1,[0]
15702,0,1,0,6,2,1,1,9,0,0,0,1,[0]
1883,0,2,0,0,0,0,3,0,0,0,0,1,[0]
17348,0,2,0,1,1,1,2,1,1,2,1,1,[0]
32,0,2,3,0,0,0,3,0,0,0,0,1,[0]
5618,0,1,1,0,0,1,4,0,0,0,0,1,[0]
7573,0,3,3,5,2,0,4,4,3,1,0,1,[0]
15806,0,1,1,0,3,0,4,6,2,0,0,1,[0]
7187,1,3,1,5,1,1,8,0,2,0,0,1,[0]
17904,1,0,3,2,4,1,2,4,2,2,0,1,[0]
4282,0,1,3,1,0,0,2,0,0,0,0,1,[0]
13974,1,1,2,3,3,0,6,8,3,1,2,1,[0]
12290,0,2,3,2,4,0,7,3,0,2,1,1,[0]
19685,0,3,1,2,3,1,9,0,2,0,1,1,[0]
1338,0,1,0,0,0,0,1,0,0,0,0,1,[0]
12261,1,2,3,1,0,1,8,3,3,1,0,1,[0]
2745,0,1,1,0,0,0,3,0,0,0,0,1,[0]
12879,1,2,2,3,3,1,4,3,2,1,0,1,[0]
11780,0,3,0,5,2,1,6,2,0,2,2,1,[0]
9189,0,3,0,1,3,0,1,3,2,2,0,1,[0]
11240,1,1,2,1,3,0,6,8,1,0,0,1,[0]
7150,1,2,0,5,1,1,6,1,1,1,0,1,[0]
108,0,1,0,5,3,0,8,0,0,2,0,1,[0]
7442,1,1,2,4,2,0,3,6,1,1,1,1,[0]
222,0,1,0,4,1,1,9,0,0,0,0,1,[0]
10153,0,0,0,0,3,1,3,7,3,2,2,1,[0]
5570,0,1,3,0,0,1,3,0,0,0,0,1,[0]
7552,1,2,3,1,2,0,6,4,2,1,1,1,[0]
15891,0,3,0,5,3,0,8,0,2,1,1,1,[0]
2368,0,1,1,0,0,1,2,0,0,0,0,1,[0]
9612,0,1,3,2,3,1,10,8,3,1,0,1,[0]
8472,1,3,2,3,4,0,1,8,3,0,1,1,[0]
14321,1,1,1,0,4,0,7,4,1,0,0,1,[0]
14063,1,1,3,0,2,0,9,1,1,0,0,1,[0]
7285,0,2,2,1,1,0,1,9,1,2,0,1,[0]
3496,0,2,0,0,0,0,1,0,0,0,0,1,[0]
4253,0,2,0,0,0,0,2,0,0,0,0,1,[0]
3577,0,1,0,0,0,1,1,0,0,0,0,1,[0]
12105,1,3,1,0,3,1,4,5,0,0,1,1,[0]
10567,1,1,0,2,0,1,3,6,1,0,1,1,[0]
6770,0,2,3,1,0,0,1,0,0,0,0,1,[0]
407,0,2,0,0,2,1,7,0,0,0,0,1,[0]
17751,1,2,0,3,3,0,2,2,1,2,0,1,[0]
6840,0,1,2,0,0,1,9,0,0,0,0,1,[0]
