,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
16845,1,2,3,5,1,0,1,2,2,1,2,0,[0]
6981,0,3,0,5,0,1,1,4,0,0,1,0,[0]
516,0,2,1,0,0,1,1,0,0,0,0,0,[0]
5101,1,1,0,0,0,1,5,0,0,0,0,0,[0]
7719,1,3,1,3,2,0,4,8,0,1,2,0,[0]
10902,0,2,0,2,3,0,3,6,1,2,2,0,[0]
8094,0,3,2,0,2,1,9,7,3,1,2,0,[0]
3914,0,2,2,2,0,0,2,0,0,0,0,0,[0]
14310,0,3,2,1,0,0,6,6,0,1,1,0,[0]
1852,0,1,0,0,0,0,1,0,0,0,0,0,[0]
2385,0,1,1,0,0,0,3,0,0,0,0,0,[0]
9691,1,1,2,6,1,1,8,4,0,1,0,0,[0]
3946,1,0,0,0,0,1,5,0,0,0,0,0,[0]
12784,1,3,1,5,0,0,4,1,1,0,0,0,[0]
18733,0,0,3,6,0,1,3,8,0,2,0,0,[0]
8682,1,3,2,0,1,1,2,5,0,1,0,0,[0]
5369,1,3,1,1,0,1,1,0,0,0,0,0,[0]
9270,1,3,2,5,0,1,10,7,0,1,1,0,[0]
10179,1,1,1,1,4,0,1,6,3,1,2,0,[0]
5902,1,2,0,0,0,1,1,0,0,0,0,0,[0]
4806,0,2,2,1,0,1,1,0,0,0,0,0,[0]
14946,0,1,1,1,4,1,3,3,2,1,0,0,[0]
3136,1,1,1,0,0,1,2,0,0,0,0,0,[0]
2802,0,1,1,0,0,0,1,0,0,0,0,0,[0]
134,1,2,1,1,0,1,1,0,0,0,0,0,[0]
5296,0,1,0,0,0,0,2,0,0,0,0,0,[0]
3844,0,1,0,1,1,0,4,0,0,0,0,0,[0]
6538,0,1,0,0,0,0,3,0,0,0,0,0,[0]
14478,1,1,1,1,4,1,4,4,0,0,2,0,[0]
3294,0,1,3,0,0,1,7,0,0,0,0,0,[0]
5421,0,2,1,0,0,1,2,0,0,0,0,0,[0]
6754,0,1,1,0,0,0,2,0,0,0,0,0,[0]
7535,0,2,3,5,0,1,6,0,2,1,1,0,[0]
7353,1,1,2,4,3,0,6,2,2,2,0,0,[0]
19223,1,1,1,3,3,1,3,9,1,2,2,0,[0]
14299,1,3,2,1,4,0,2,6,3,2,1,0,[0]
4451,0,1,3,0,0,1,6,0,0,0,0,0,[0]
1070,0,1,0,0,0,0,2,0,0,0,0,0,[0]
9960,0,3,3,0,2,0,5,1,0,0,0,0,[0]
8136,0,1,0,4,3,1,2,6,3,1,2,0,[0]
5197,0,1,1,0,0,0,2,0,0,0,0,0,[0]
10051,0,0,3,1,2,0,2,5,1,0,1,0,[0]
6190,0,1,2,0,0,0,1,0,0,0,0,0,[0]
12660,1,3,1,4,0,1,6,1,2,2,2,0,[0]
2834,0,3,0,1,2,0,7,0,0,0,0,0,[0]
18144,0,2,0,2,1,1,8,1,2,0,1,0,[0]
3158,0,2,1,0,0,0,4,0,0,0,0,0,[0]
12529,1,2,1,2,2,0,2,7,1,0,1,0,[0]
13423,0,0,3,1,1,0,1,1,3,0,1,0,[0]
7935,1,0,2,6,2,0,6,6,2,0,0,0,[0]
19776,0,0,1,4,4,1,9,4,2,0,2,0,[0]
3057,0,1,1,0,0,1,1,0,0,0,0,0,[0]
19793,1,1,1,6,3,0,3,4,0,1,2,0,[0]
4316,1,3,0,0,0,0,6,0,0,0,0,0,[0]
16242,0,1,3,5,4,1,9,9,3,2,2,0,[0]
15546,0,3,2,5,0,1,7,6,1,1,0,0,[0]
4403,0,1,2,1,0,1,2,0,0,0,0,0,[0]
5085,0,2,0,0,0,0,1,0,0,0,0,0,[0]
2404,0,1,3,1,0,1,1,0,0,0,0,0,[0]
6560,0,1,0,0,0,1,1,0,0,0,0,0,[0]
10257,1,3,3,4,2,0,7,4,1,0,0,0,[0]
9602,0,0,0,5,1,1,1,2,2,1,0,0,[0]
15079,0,3,1,5,1,1,10,3,3,1,0,0,[0]
7622,0,3,2,5,1,0,6,1,0,0,1,0,[0]
4235,0,1,2,0,0,1,2,1,0,0,0,0,[0]
455,0,1,2,0,0,0,10,0,0,0,0,0,[0]
5220,0,2,1,1,0,0,1,0,0,0,0,0,[0]
1225,0,2,2,0,0,0,1,0,0,0,0,0,[0]
4774,0,1,3,1,0,0,1,0,0,0,0,0,[0]
7205,1,3,0,4,2,1,7,1,2,0,0,0,[0]
15457,1,2,1,0,3,0,6,7,1,1,0,0,[0]
19036,1,3,2,1,2,1,6,3,2,1,0,0,[0]
10574,1,3,3,3,1,0,6,0,2,0,1,0,[0]
5360,0,1,2,0,0,1,2,0,0,0,0,0,[0]
8767,1,1,3,5,0,1,5,3,1,2,0,0,[0]
391,0,1,2,0,0,1,3,0,0,0,0,0,[0]
13405,1,3,3,6,2,0,2,1,0,1,1,0,[0]
13872,1,1,2,0,3,1,8,0,1,1,1,0,[0]
12963,0,0,0,5,1,1,8,5,3,2,0,0,[0]
1691,1,1,0,0,0,0,5,0,0,0,0,0,[0]
17342,0,0,0,2,1,1,7,2,0,1,0,0,[0]
6394,0,1,0,0,0,0,3,0,0,0,0,0,[0]
9014,1,2,3,0,2,0,4,2,0,0,0,0,[0]
2836,1,1,0,0,0,0,4,0,0,0,0,0,[0]
10778,1,2,3,3,4,1,3,9,1,2,2,0,[0]
7450,0,2,3,3,4,1,5,0,0,1,0,0,[0]
18577,1,3,0,5,4,0,8,7,2,1,1,0,[0]
14440,1,3,2,4,3,1,1,4,0,0,0,0,[0]
15744,1,0,3,2,2,1,1,9,0,1,0,0,[0]
13978,0,1,0,1,4,1,9,1,0,1,2,0,[0]
3809,1,1,1,0,0,1,5,0,0,0,0,0,[0]
19354,1,0,2,5,1,1,8,3,3,2,0,0,[0]
2217,0,2,1,0,0,0,2,0,0,0,0,0,[0]
5488,0,1,0,0,0,0,3,0,0,0,0,0,[0]
19935,1,2,1,0,0,1,7,1,2,2,0,0,[0]
14693,1,1,2,0,0,1,3,8,3,0,2,0,[0]
8096,0,1,0,3,3,1,5,1,1,1,1,0,[0]
4933,0,2,2,1,0,0,1,0,0,0,0,0,[0]
4685,0,3,0,0,0,1,4,0,0,0,0,0,[0]
12344,1,1,2,3,0,0,1,1,0,2,0,0,[0]
3899,1,1,1,5,0,0,2,0,0,0,0,0,[0]
3543,1,2,1,5,0,0,3,0,0,0,0,0,[0]
9710,1,1,1,3,3,0,4,6,0,1,2,0,[0]
13765,0,2,0,2,4,0,7,8,2,2,1,0,[0]
5994,1,1,0,0,0,0,3,0,0,0,0,0,[0]
8567,1,2,2,0,1,0,9,0,3,1,0,0,[0]
1921,0,2,0,2,0,1,1,0,0,0,0,0,[0]
16248,0,2,0,3,3,1,3,5,1,1,0,0,[0]
16818,1,0,0,0,3,1,3,9,3,0,2,0,[0]
8400,0,2,0,0,4,1,4,0,2,2,1,0,[0]
8110,1,3,3,0,0,1,6,0,2,0,2,0,[0]
11900,0,3,1,6,2,0,8,5,0,0,2,0,[0]
5962,0,1,2,0,0,0,10,0,0,0,0,0,[0]
6967,1,2,2,3,3,1,1,3,1,2,1,0,[0]
11188,0,0,2,5,0,0,7,5,3,1,1,0,[0]
16719,0,1,0,4,1,0,2,3,3,2,2,0,[0]
17547,0,1,3,0,2,0,4,3,3,0,0,0,[0]
5309,0,2,1,5,0,1,1,0,0,0,0,0,[0]
6154,0,3,1,0,0,0,1,0,0,0,0,0,[0]
15038,1,3,3,0,1,0,3,8,2,2,1,0,[0]
15257,1,3,2,0,2,0,1,7,3,0,1,0,[0]
7124,1,2,2,6,3,0,7,0,0,1,0,0,[0]
4755,0,2,3,1,0,0,1,0,0,0,0,0,[0]
15839,1,2,2,6,3,0,3,7,3,1,1,0,[0]
3737,0,2,1,1,0,1,1,0,0,0,0,0,[0]
18721,0,2,1,4,4,0,1,5,3,0,1,0,[0]
11219,0,2,3,4,4,0,9,9,1,0,2,0,[0]
11403,1,1,1,1,1,0,4,2,3,0,0,0,[0]
2862,1,1,0,0,0,1,4,0,0,0,0,0,[0]
9937,0,1,2,5,2,1,6,5,0,2,2,0,[0]
2219,0,1,2,0,0,0,1,0,0,0,0,0,[0]
19980,1,2,0,3,2,0,3,1,0,2,1,0,[0]
866,0,1,1,0,0,0,2,0,0,0,0,0,[0]
19400,1,1,1,3,1,1,5,6,3,2,2,0,[0]
14680,1,3,0,4,2,0,6,0,1,1,2,0,[0]
4005,0,2,1,0,0,0,1,0,0,0,0,0,[0]
2232,0,1,2,0,0,0,2,0,0,0,0,0,[0]
5385,0,1,0,0,0,0,3,0,0,0,0,0,[0]
19513,1,0,3,2,0,1,3,4,3,1,0,0,[0]
15822,0,1,1,2,2,0,1,9,3,2,0,0,[0]
15293,1,3,0,4,2,0,9,1,0,0,1,0,[0]
19376,1,1,3,1,0,1,2,0,2,2,0,0,[0]
6458,0,3,0,1,0,1,1,0,0,0,0,0,[0]
7863,0,3,1,6,3,0,1,2,3,2,2,0,[0]
9615,0,1,1,4,2,1,9,0,2,2,0,0,[0]
3783,0,2,3,1,0,1,1,0,0,0,0,0,[0]
11211,0,2,2,6,3,1,9,6,2,1,1,0,[0]
14395,0,3,1,6,2,0,4,5,0,1,0,0,[0]
3315,0,1,1,0,1,1,4,0,0,0,0,0,[0]
6104,0,1,3,1,0,1,1,0,0,0,0,0,[0]
3603,0,2,1,0,0,0,1,0,0,0,0,0,[0]
3427,0,1,0,0,0,1,2,0,0,0,0,0,[0]
1520,0,1,0,1,0,0,1,0,0,0,0,0,[0]
5063,0,2,1,2,0,1,1,0,0,0,0,0,[0]
1251,0,1,1,0,0,1,2,0,0,0,0,0,[0]
2843,0,1,3,0,0,1,1,0,0,0,0,0,[0]
14888,0,3,3,6,4,0,9,8,0,0,0,0,[0]
4222,1,1,2,0,0,1,4,0,0,0,0,0,[0]
4801,0,1,1,0,0,0,4,0,0,0,0,0,[0]
8434,0,0,3,6,2,0,7,6,2,2,2,0,[0]
8602,0,1,3,5,4,1,5,8,2,1,2,0,[0]
3284,0,1,1,0,0,0,3,0,0,0,0,0,[0]
10421,0,2,0,3,1,0,6,7,0,0,0,0,[0]
310,0,2,1,0,0,0,1,0,0,0,0,0,[0]
6982,1,3,2,5,1,0,7,0,2,2,2,0,[0]
19630,0,2,3,3,3,1,1,6,0,2,0,0,[0]
6660,1,2,0,0,0,0,6,0,0,0,0,0,[0]
14176,1,0,3,5,3,0,2,0,2,2,0,0,[0]
8657,1,2,2,2,3,0,9,5,2,1,0,0,[0]
832,1,1,0,0,0,0,3,0,0,0,0,0,[0]
3484,1,1,0,0,0,0,2,0,0,0,0,0,[0]
18435,0,3,2,6,3,0,7,4,0,2,1,0,[0]
10103,0,2,0,6,4,0,8,4,1,0,0,0,[0]
8987,1,0,2,0,0,1,10,5,2,2,1,0,[0]
11689,0,3,1,1,1,0,2,2,2,0,0,0,[0]
1524,0,1,3,4,0,0,2,0,0,0,0,0,[0]
16864,0,1,3,4,4,0,10,1,3,2,1,0,[0]
14435,1,2,2,5,1,1,6,1,1,0,2,0,[0]
427,0,1,0,0,0,1,1,0,0,0,0,0,[0]
7025,1,0,1,0,4,0,8,0,3,1,0,0,[0]
6158,0,2,0,1,0,0,1,0,0,0,0,0,[0]
18512,0,0,1,6,1,1,7,7,0,0,0,0,[0]
12353,1,1,2,0,2,1,10,9,1,2,1,0,[0]
2071,0,1,0,0,0,0,2,0,0,0,0,0,[0]
13138,0,2,2,3,3,1,8,6,3,2,1,0,[0]
19580,1,0,0,6,3,0,5,6,1,2,0,0,[0]
9088,1,0,0,5,0,0,2,4,3,0,0,0,[0]
14304,0,0,1,1,2,1,7,9,3,2,0,0,[0]
7157,1,1,1,1,1,0,7,5,0,0,1,0,[0]
19123,0,2,1,4,4,0,9,1,3,2,0,0,[0]
15565,1,0,1,0,2,1,3,7,2,2,1,0,[0]
13408,0,1,1,3,4,0,8,5,1,0,1,0,[0]
13948,0,1,0,2,4,0,3,3,0,1,1,0,[0]
19867,0,0,3,6,4,0,2,3,2,1,2,0,[0]
554,1,2,1,5,0,1,1,0,0,0,0,0,[0]
12370,0,0,3,6,3,1,4,0,3,1,1,0,[0]
2675,0,2,0,0,1,0,8,0,0,0,0,0,[0]
13479,0,0,2,1,4,1,9,8,0,2,0,0,[0]
19076,1,3,2,3,2,0,7,8,1,1,0,0,[0]
5792,0,1,0,0,0,0,2,0,0,0,0,0,[0]
13612,1,2,2,6,1,0,8,3,3,1,2,0,[0]
2798,0,1,0,0,0,1,2,0,0,0,0,0,[0]
1941,1,1,0,0,0,1,4,0,0,0,0,0,[0]
2960,0,2,0,0,0,0,2,0,0,0,0,0,[0]
12002,1,1,0,4,0,1,3,2,0,0,2,0,[0]
10364,0,0,2,5,1,0,9,7,1,0,1,0,[0]
3563,0,1,1,0,0,1,3,0,0,0,0,0,[0]
19959,1,2,2,3,1,1,4,6,2,2,0,0,[0]
8883,1,3,1,5,1,1,3,1,2,1,1,0,[0]
2011,0,3,3,1,0,1,1,0,0,0,0,0,[0]
1827,0,2,1,0,0,1,1,0,0,0,0,0,[0]
12666,1,3,1,6,4,0,8,6,0,0,2,0,[0]
8693,0,0,2,3,1,0,3,6,3,1,1,0,[0]
19548,0,0,0,3,3,1,6,9,1,1,0,0,[0]
6084,0,2,3,1,0,1,1,0,0,0,0,0,[0]
6000,0,1,1,0,0,0,3,0,0,0,0,0,[0]
16805,1,2,0,3,4,1,4,8,0,2,2,0,[0]
19993,0,1,1,4,3,0,7,4,1,0,0,0,[0]
11378,1,3,1,6,4,0,2,9,3,0,0,0,[0]
4135,0,2,0,0,0,0,5,0,0,0,0,0,[0]
12775,0,2,3,5,1,0,5,2,3,1,2,0,[0]
2939,0,1,2,1,0,1,1,0,0,0,0,0,[0]
17001,1,0,1,1,1,1,7,6,3,0,0,0,[0]
14325,1,2,2,5,1,1,3,0,2,0,1,0,[0]
11317,0,2,3,4,0,1,7,2,2,0,2,0,[0]
7364,1,3,1,2,2,1,10,8,3,2,0,0,[0]
565,1,1,1,0,0,0,7,0,0,0,0,0,[0]
3058,1,1,0,0,0,0,2,0,0,0,0,0,[0]
11564,1,2,0,2,4,1,9,6,3,2,1,0,[0]
7198,0,0,3,3,1,0,8,7,3,2,1,0,[0]
8799,1,0,3,4,1,1,10,4,2,2,2,0,[0]
11314,1,1,1,3,4,1,6,2,0,2,1,0,[0]
1201,0,2,1,5,0,0,3,0,0,0,0,0,[0]
8429,1,2,0,0,2,0,7,0,2,2,1,0,[0]
290,1,1,0,4,0,1,6,0,0,0,0,0,[0]
8606,1,0,2,6,2,1,4,1,2,0,2,0,[0]
10994,1,3,0,3,0,0,4,1,2,2,2,0,[0]
12516,0,2,0,5,0,1,10,3,0,0,2,0,[0]
7435,1,1,2,2,3,0,4,3,2,0,0,0,[0]
5040,0,2,0,0,0,0,4,0,0,0,0,0,[0]
7293,1,2,1,3,0,1,2,4,1,2,2,0,[0]
5282,0,1,0,0,0,0,2,0,0,0,0,0,[0]
11170,0,1,3,0,0,1,10,6,2,2,2,0,[0]
1073,1,1,1,4,0,1,1,0,0,0,0,0,[0]
1633,0,2,0,0,0,0,2,0,0,0,0,0,[0]
3891,1,2,1,1,0,0,1,0,0,0,0,0,[0]
15403,1,0,1,6,1,1,3,4,1,1,1,0,[0]
19462,1,2,2,6,0,0,8,1,3,0,0,0,[0]
6238,1,1,0,0,0,1,6,0,0,0,0,0,[0]
1747,1,1,3,0,0,0,4,0,0,0,0,0,[0]
8536,1,1,1,2,1,0,9,1,1,2,0,0,[0]
2483,0,2,1,0,0,0,1,0,0,0,0,0,[0]
15912,0,2,2,6,0,0,7,5,0,0,2,0,[0]
12728,1,0,3,4,2,1,10,1,3,2,0,0,[0]
11680,1,1,2,2,1,0,6,2,0,1,2,0,[0]
16106,0,1,0,4,4,1,4,6,3,0,1,0,[0]
18975,1,2,1,4,4,0,9,5,2,2,1,0,[0]
6440,0,1,1,0,0,0,3,0,0,0,0,0,[0]
15605,1,1,2,1,3,0,8,9,1,1,1,0,[0]
15751,0,2,1,1,4,0,8,9,3,1,0,0,[0]
2512,1,1,0,6,0,0,3,0,0,0,0,0,[0]
18166,1,3,3,5,3,1,5,2,1,0,2,0,[0]
5865,0,1,0,0,0,1,4,0,0,0,0,0,[0]
18848,1,0,0,4,4,1,4,3,0,2,0,0,[0]
4518,0,1,2,6,0,0,5,0,0,0,0,0,[0]
9825,1,0,2,3,3,1,4,2,2,2,1,0,[0]
6370,0,1,0,4,0,0,9,0,0,0,0,0,[0]
19057,1,2,0,3,3,1,10,5,2,1,2,0,[0]
12700,1,2,2,0,2,0,5,3,1,1,2,0,[0]
16213,1,1,3,4,3,0,5,3,2,2,1,0,[0]
8175,1,3,1,4,3,1,2,4,0,2,2,0,[0]
7100,1,1,1,3,0,1,8,8,2,0,1,0,[0]
17563,1,0,3,3,4,1,8,5,3,1,2,0,[0]
15768,0,3,0,3,2,1,7,0,0,2,0,0,[0]
10429,1,0,0,3,3,0,1,7,2,0,1,0,[0]
10477,1,1,2,6,1,0,3,6,1,0,0,0,[0]
2088,0,2,0,1,0,0,1,0,0,0,0,0,[0]
2332,1,1,0,1,0,0,1,0,0,0,0,0,[0]
8035,1,1,3,2,2,0,3,8,3,2,2,0,[0]
13862,0,0,3,6,4,1,8,1,2,2,2,0,[0]
16923,1,2,2,0,4,0,8,5,0,1,1,0,[0]
5506,1,1,1,0,0,0,2,0,0,0,0,0,[0]
16815,1,1,3,3,0,0,2,5,1,0,2,0,[0]
8287,0,2,2,6,3,1,8,3,3,0,0,0,[0]
3049,0,1,1,0,0,1,2,0,0,0,0,0,[0]
14019,0,1,0,1,3,1,9,0,3,2,0,0,[0]
9424,1,1,1,4,4,0,3,8,0,0,0,0,[0]
12886,1,1,1,1,3,0,3,7,3,2,2,0,[0]
19260,1,0,0,6,0,1,10,7,3,0,0,0,[0]
2285,0,1,1,1,0,1,6,0,0,0,0,0,[0]
5499,1,1,2,0,0,1,3,0,0,0,0,0,[0]
867,0,1,2,0,0,0,2,0,0,0,0,0,[0]
6510,0,2,1,2,0,1,1,0,0,0,0,0,[0]
16932,1,3,1,1,4,0,1,0,3,0,2,0,[0]
19323,0,0,2,2,1,0,9,8,2,1,2,0,[0]
287,0,1,3,0,0,0,3,0,0,0,0,0,[0]
11446,1,0,2,5,4,0,4,2,2,0,0,0,[0]
6354,1,2,2,0,0,0,1,0,0,0,0,0,[0]
4730,1,2,1,0,0,0,2,0,0,0,0,0,[0]
1565,0,2,2,0,0,0,1,0,0,0,0,0,[0]
17797,0,2,2,4,2,0,4,7,0,2,0,0,[0]
13731,0,3,3,3,4,0,8,7,3,1,2,0,[0]
1105,0,2,0,0,0,0,1,0,0,0,0,0,[0]
2000,0,2,3,2,0,0,1,0,0,0,0,0,[0]
18845,0,1,2,4,2,0,7,3,0,1,1,0,[0]
3094,0,1,2,0,0,1,1,0,0,0,0,0,[0]
13939,1,3,0,3,2,1,4,2,2,2,0,0,[0]
482,0,1,0,0,0,0,7,1,0,0,0,0,[0]
18339,1,3,0,3,1,1,3,1,2,0,1,0,[0]
13135,1,0,0,2,0,0,7,9,1,2,0,0,[0]
16816,0,3,2,0,1,0,5,5,0,2,2,0,[0]
14666,0,2,2,5,1,1,1,4,3,2,2,0,[0]
10996,0,1,1,6,3,1,2,1,0,0,0,0,[0]
18576,0,0,0,0,0,1,9,5,2,2,0,0,[0]
8087,1,2,2,5,4,1,1,3,2,1,1,0,[0]
5503,0,2,3,1,0,0,1,0,0,0,0,0,[0]
1054,1,1,1,0,0,0,7,0,0,0,0,0,[0]
17165,1,0,0,1,1,0,3,8,2,1,1,0,[0]
1433,0,1,1,0,0,0,2,0,0,0,0,0,[0]
17921,0,1,0,0,0,0,2,3,2,1,1,0,[0]
16117,1,2,1,3,2,0,8,2,2,0,1,0,[0]
12224,0,3,0,6,3,0,4,9,2,2,0,0,[0]
1405,0,2,3,1,0,1,1,0,0,0,0,0,[0]
14175,1,3,2,2,1,0,8,2,1,1,0,0,[0]
470,1,1,1,0,0,1,2,0,0,0,0,0,[0]
13600,0,1,3,1,4,0,4,6,3,0,1,0,[0]
8550,1,3,3,3,4,1,8,1,0,0,0,0,[0]
11472,1,1,2,0,2,0,3,9,0,0,2,0,[0]
205,0,1,2,0,0,1,2,0,0,0,0,0,[0]
8215,1,2,0,6,1,1,4,8,1,1,1,0,[0]
17361,0,3,2,4,0,1,5,2,0,2,0,0,[0]
10670,1,0,2,3,0,0,6,2,3,2,0,0,[0]
3569,0,1,2,0,0,1,1,0,0,0,0,0,[0]
12471,0,1,1,2,3,1,5,0,2,2,1,0,[0]
1662,0,1,1,1,0,0,1,0,0,0,0,0,[0]
12239,1,0,1,0,0,0,10,9,3,0,1,0,[0]
2729,0,2,1,0,0,1,1,0,0,0,0,0,[0]
19158,1,1,1,0,3,1,2,7,2,1,2,0,[0]
4137,0,2,0,1,0,0,1,0,0,0,0,0,[0]
16046,0,2,2,3,0,1,6,7,3,0,0,0,[0]
420,0,1,1,0,0,1,1,0,0,0,0,0,[0]
272,0,1,1,0,0,0,1,0,0,0,0,0,[0]
4510,0,2,0,1,0,0,1,0,0,0,0,0,[0]
16269,1,2,2,4,4,0,5,5,2,0,0,0,[0]
5244,0,1,0,0,0,1,4,0,0,0,0,0,[0]
12691,0,1,2,3,0,0,4,9,2,2,2,0,[0]
10054,1,2,0,5,2,1,7,9,3,0,2,0,[0]
11646,0,2,2,4,2,0,6,3,2,1,1,0,[0]
12340,1,1,2,5,1,0,2,3,0,0,2,0,[0]
14722,1,1,2,4,1,1,1,1,3,0,2,0,[0]
4599,0,1,1,0,0,0,3,0,0,0,0,0,[0]
19078,0,2,1,1,3,1,10,4,1,2,2,0,[0]
8441,0,0,0,4,3,0,5,0,2,2,0,0,[0]
5567,0,1,0,0,0,1,7,0,0,0,0,0,[0]
16692,0,0,2,5,1,0,4,6,2,1,0,0,[0]
3007,0,1,3,0,0,1,6,0,0,0,0,0,[0]
10015,1,1,0,4,4,0,1,6,0,0,1,0,[0]
15190,0,2,1,0,1,0,4,9,1,0,2,0,[0]
16414,1,2,0,5,2,0,1,8,2,0,1,0,[0]
4208,1,1,2,0,0,0,2,0,0,0,0,0,[0]
1480,1,1,2,0,0,1,5,0,0,0,0,0,[0]
13054,0,1,1,5,3,1,10,4,1,2,1,0,[0]
1440,0,2,1,0,1,1,7,0,0,0,0,0,[0]
9064,1,3,1,4,3,1,3,4,1,0,2,0,[0]
3695,0,2,0,0,0,0,1,0,0,0,0,0,[0]
5550,1,3,1,3,0,0,1,0,0,0,0,0,[0]
15995,0,2,2,4,2,0,10,7,3,0,1,0,[0]
5990,1,2,3,0,0,0,1,0,0,0,0,0,[0]
15328,1,0,0,6,3,1,6,3,3,1,0,0,[0]
13136,1,2,0,3,0,0,5,0,1,1,2,0,[0]
3072,0,1,2,2,0,1,2,0,0,0,0,0,[0]
2605,0,2,0,0,0,1,1,0,0,0,0,0,[0]
13895,0,0,2,6,0,0,4,7,2,0,0,0,[0]
4584,0,1,1,0,0,0,1,0,0,0,0,0,[0]
85,0,3,0,0,1,1,7,0,0,0,0,0,[0]
17858,0,1,3,5,3,0,2,3,2,2,1,0,[0]
6066,0,1,1,0,0,1,1,0,0,0,0,0,[0]
2780,1,1,1,0,0,1,5,0,0,0,0,0,[0]
142,1,1,1,0,0,1,6,0,0,0,0,0,[0]
14656,1,1,3,6,3,1,4,8,0,0,0,0,[0]
8685,1,3,3,4,0,1,1,9,3,2,0,0,[0]
16602,1,3,0,3,0,0,2,1,3,0,2,0,[0]
13777,0,3,3,6,0,0,4,6,2,1,1,0,[0]
10919,1,2,3,3,3,0,3,8,2,2,1,0,[0]
17445,1,3,0,3,4,0,8,5,2,2,2,0,[0]
231,0,2,1,0,0,1,1,0,0,0,0,0,[0]
3449,0,2,2,1,0,1,1,0,0,0,0,0,[0]
18000,0,1,3,0,2,1,2,3,0,2,0,0,[0]
2273,1,2,1,1,0,1,1,0,0,0,0,0,[0]
4124,1,2,1,0,0,1,1,0,0,0,0,0,[0]
10447,0,1,2,5,1,1,7,3,0,0,1,0,[0]
7272,0,0,1,5,3,1,8,5,2,2,2,0,[0]
5453,0,1,0,1,0,1,1,0,0,0,0,0,[0]
17316,1,0,1,2,1,1,7,2,2,2,2,0,[0]
17788,0,2,0,5,4,1,7,1,0,2,1,0,[0]
15835,1,0,1,2,2,0,3,5,3,1,1,0,[0]
13609,0,1,2,5,3,0,4,7,3,2,0,0,[0]
119,1,1,1,0,0,0,4,0,0,0,0,0,[0]
13852,0,3,0,4,1,1,8,4,3,2,2,0,[0]
11755,1,0,0,0,1,1,10,7,2,1,0,0,[0]
3148,0,1,0,0,0,0,1,0,0,0,0,0,[0]
17629,1,3,3,2,4,1,5,7,2,1,1,0,[0]
