,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
14698,1,0,0,3,0,0,2,1,2,1,1,0,[0]
4516,0,1,0,0,0,1,7,0,0,0,0,0,[0]
3610,0,1,2,0,0,0,2,0,0,0,0,0,[0]
11133,1,2,3,2,1,0,6,9,2,2,1,0,[0]
12658,0,3,1,6,0,1,3,8,1,2,1,0,[0]
3612,0,3,0,0,0,1,5,0,0,0,0,0,[0]
4614,1,1,0,0,0,1,9,2,0,0,0,0,[0]
9984,1,1,1,1,2,1,3,7,1,1,0,0,[0]
4714,1,1,2,1,0,0,2,0,0,0,0,0,[0]
12302,0,2,1,0,4,1,1,2,2,0,0,0,[0]
2863,1,2,0,0,0,1,2,0,0,0,0,0,[0]
4522,1,2,1,1,0,1,1,0,0,0,0,0,[0]
14832,0,3,1,2,4,0,6,2,1,2,2,0,[0]
5944,0,1,2,1,0,0,1,0,0,0,0,0,[0]
5504,1,1,1,0,0,1,6,0,0,0,0,0,[0]
1300,1,1,0,0,0,1,4,0,0,0,0,0,[0]
11434,0,1,3,2,2,1,5,1,3,0,2,0,[0]
2939,0,1,2,1,0,1,1,0,0,0,0,0,[0]
12378,1,3,3,6,3,1,10,8,2,0,0,0,[0]
1070,0,1,0,0,0,0,2,0,0,0,0,0,[0]
4069,0,1,1,0,0,0,2,0,0,0,0,0,[0]
10904,0,0,1,6,0,0,6,2,1,0,1,0,[0]
13997,1,0,1,5,0,1,9,4,0,0,0,0,[0]
1927,0,2,1,1,0,1,1,0,0,0,0,0,[0]
4974,0,1,1,0,0,0,2,0,0,0,0,0,[0]
2027,0,1,1,0,1,0,1,0,0,0,0,0,[0]
1251,0,1,1,0,0,1,2,0,0,0,0,0,[0]
4116,0,3,1,5,0,0,1,1,0,0,0,0,[0]
3931,1,1,0,0,0,0,3,0,0,0,0,0,[0]
533,0,1,0,0,0,0,1,0,0,0,0,0,[0]
4772,0,2,2,1,0,0,1,0,0,0,0,0,[0]
8751,0,2,2,5,4,1,1,4,1,0,0,0,[0]
8541,0,0,1,2,4,1,8,3,1,2,0,0,[0]
1705,1,1,0,0,0,0,5,0,0,0,0,0,[0]
5284,0,2,0,1,0,0,1,0,0,0,0,0,[0]
15694,0,1,0,6,1,0,8,3,0,0,1,0,[0]
13334,1,3,1,2,2,1,2,4,1,1,1,0,[0]
7786,0,1,2,6,2,1,2,4,3,0,1,0,[0]
15120,1,2,0,6,2,1,4,3,0,0,0,0,[0]
5987,0,1,1,0,0,1,1,0,0,0,0,0,[0]
2641,0,1,1,0,0,0,4,0,0,0,0,0,[0]
2982,0,2,0,2,0,0,1,0,0,0,0,0,[0]
7357,0,3,3,6,2,1,1,7,0,2,1,0,[0]
1432,0,1,1,0,0,0,1,0,0,0,0,0,[0]
14314,0,0,3,3,3,1,2,0,1,2,0,0,[0]
4801,0,1,1,0,0,0,4,0,0,0,0,0,[0]
2729,0,2,1,0,0,1,1,0,0,0,0,0,[0]
14656,1,1,3,6,3,1,4,8,0,0,0,0,[0]
10581,1,1,2,2,0,0,1,2,1,1,2,0,[0]
9012,1,1,1,0,3,0,4,3,3,2,0,0,[0]
12152,0,1,1,3,0,0,3,7,2,1,2,0,[0]
10135,0,3,0,4,0,1,2,3,1,2,2,0,[0]
6258,0,0,1,0,0,1,4,0,0,0,0,0,[0]
6482,0,1,1,0,0,0,2,0,0,0,0,0,[0]
7852,1,0,3,0,1,0,10,7,2,0,2,0,[0]
8815,0,2,2,4,3,1,5,3,0,1,1,0,[0]
2257,0,3,1,0,0,0,4,0,0,0,0,0,[0]
15749,0,1,1,0,3,1,7,5,1,1,2,0,[0]
63,1,2,0,5,0,1,1,0,0,0,0,0,[0]
1890,0,2,0,1,0,0,4,0,0,0,0,0,[0]
9046,0,0,0,0,2,0,3,0,0,0,0,0,[0]
10313,1,1,0,4,4,1,8,3,1,2,2,0,[0]
5063,0,2,1,2,0,1,1,0,0,0,0,0,[0]
11153,0,3,0,6,3,1,7,1,3,1,0,0,[0]
15124,0,3,2,2,1,0,7,4,3,2,0,0,[0]
11824,1,2,0,0,0,1,2,4,2,0,2,0,[0]
11809,1,3,0,2,4,1,4,8,3,1,0,0,[0]
15829,1,1,2,4,0,1,7,7,2,2,2,0,[0]
15941,1,0,0,0,3,1,2,5,3,1,1,0,[0]
15763,1,1,0,5,1,1,1,1,0,0,2,0,[0]
12093,0,0,1,2,3,1,5,6,0,2,2,0,[0]
2273,1,2,1,1,0,1,1,0,0,0,0,0,[0]
8599,0,3,1,3,2,0,3,9,0,1,0,0,[0]
6138,0,2,1,0,0,0,5,0,0,0,0,0,[0]
12370,0,0,3,6,3,1,4,0,3,1,1,0,[0]
5748,1,1,0,1,0,1,1,0,0,0,0,0,[0]
9548,0,0,2,4,4,0,10,2,0,2,2,0,[0]
6528,0,2,1,0,0,0,1,0,0,0,0,0,[0]
15940,0,0,0,3,1,1,6,5,2,2,2,0,[0]
6948,1,2,2,2,1,1,6,7,2,0,2,0,[0]
3264,0,1,2,1,0,1,2,0,0,0,0,0,[0]
5144,0,1,2,0,0,0,2,0,0,0,0,0,[0]
153,0,2,1,0,0,1,2,0,0,0,0,0,[0]
8429,1,2,0,0,2,0,7,0,2,2,1,0,[0]
3814,1,2,1,5,0,0,4,0,0,0,0,0,[0]
5440,0,1,1,0,0,0,5,0,0,0,0,0,[0]
8681,1,3,0,5,2,1,4,8,3,2,1,0,[0]
5818,0,1,2,0,0,0,2,0,0,0,0,0,[0]
15008,0,3,3,3,1,1,8,6,0,2,2,0,[0]
14245,1,2,1,6,2,1,9,6,2,2,0,0,[0]
595,0,1,0,0,0,1,1,0,0,0,0,0,[0]
1034,0,1,2,0,0,1,2,0,0,0,0,0,[0]
14938,0,3,3,2,1,1,4,0,0,0,2,0,[0]
3856,0,1,0,0,0,1,2,0,0,0,0,0,[0]
6737,0,1,1,0,0,0,4,0,0,0,0,0,[0]
3088,0,1,1,0,0,1,2,0,0,0,0,0,[0]
2857,0,1,1,0,0,0,1,0,0,0,0,0,[0]
6369,1,2,1,1,0,1,3,0,0,0,0,0,[0]
7082,1,2,0,6,2,0,2,9,0,0,1,0,[0]
8109,0,3,2,2,2,1,2,0,3,1,2,0,[0]
3694,0,1,1,0,0,1,2,0,0,0,0,0,[0]
2355,0,1,0,1,1,0,5,0,0,0,0,0,[0]
11345,0,1,2,6,1,0,8,9,3,1,2,0,[0]
10635,0,0,2,4,4,1,10,7,3,2,0,0,[0]
5442,0,1,1,0,0,0,2,0,0,0,0,0,[0]
4126,0,1,0,0,0,1,7,0,0,0,0,0,[0]
6052,0,1,0,0,0,0,1,0,0,0,0,0,[0]
15987,0,2,2,0,1,1,9,6,2,1,2,0,[0]
13182,0,2,0,0,3,1,6,5,1,0,2,0,[0]
3804,0,2,3,1,0,0,2,0,0,0,0,0,[0]
15498,0,0,3,2,0,0,10,5,3,0,0,0,[0]
1301,0,3,0,5,1,0,9,0,0,0,0,0,[0]
4270,0,1,1,0,0,0,2,0,0,0,0,0,[0]
10996,0,1,1,6,3,1,2,1,0,0,0,0,[0]
613,0,1,0,0,0,0,2,0,0,0,0,0,[0]
5,0,2,3,2,0,1,1,0,0,0,0,0,[0]
4651,0,1,0,1,0,0,1,0,0,0,0,0,[0]
2011,0,3,3,1,0,1,1,0,0,0,0,0,[0]
3971,0,0,0,0,0,0,3,0,0,0,0,0,[0]
8003,0,3,1,2,0,0,5,4,1,1,1,0,[0]
3669,0,1,1,0,0,1,2,0,0,0,0,0,[0]
13505,0,0,2,5,3,0,6,8,1,2,1,0,[0]
2558,0,2,0,1,0,0,1,0,0,0,0,0,[0]
3011,0,2,1,0,0,0,5,0,0,0,0,0,[0]
482,0,1,0,0,0,0,7,1,0,0,0,0,[0]
9540,1,0,1,3,2,0,5,0,1,1,0,0,[0]
9527,0,2,0,1,2,1,6,8,2,2,0,0,[0]
13880,1,2,1,2,0,1,3,9,2,1,0,0,[0]
13871,1,3,2,1,3,1,3,8,2,2,0,0,[0]
10024,0,0,3,6,0,1,6,2,0,2,1,0,[0]
14767,0,2,1,3,2,0,2,5,3,1,0,0,[0]
14528,1,3,1,1,1,0,3,9,2,0,2,0,[0]
3733,0,2,2,2,0,1,1,0,0,0,0,0,[0]
1247,0,2,1,0,1,1,5,0,0,0,0,0,[0]
372,0,2,0,5,0,0,1,1,0,0,0,0,[0]
14433,0,0,0,2,0,0,2,0,2,1,1,0,[0]
2285,0,1,1,1,0,1,6,0,0,0,0,0,[0]
15754,0,0,1,5,4,0,6,5,3,2,0,0,[0]
9888,0,0,1,6,3,0,4,7,0,2,2,0,[0]
14643,1,2,1,3,0,0,7,3,3,0,1,0,[0]
11650,0,1,1,2,0,0,8,7,1,1,2,0,[0]
14539,0,3,3,5,1,0,8,9,0,2,2,0,[0]
11449,0,2,1,0,1,1,2,5,1,1,1,0,[0]
636,0,2,2,1,0,0,1,0,0,0,0,0,[0]
4499,0,2,0,0,0,0,1,0,0,0,0,0,[0]
13593,0,2,2,5,1,0,7,9,3,1,1,0,[0]
2005,0,1,3,0,0,0,6,0,0,0,0,0,[0]
14492,0,3,2,1,4,0,8,1,3,2,1,0,[0]
1853,1,1,0,0,0,1,6,0,0,0,0,0,[0]
1884,1,2,0,1,0,0,1,0,0,0,0,0,[0]
4195,0,1,0,0,0,0,2,0,0,0,0,0,[0]
15960,0,3,3,1,0,1,5,9,2,2,2,0,[0]
2697,0,1,2,0,0,1,1,0,0,0,0,0,[0]
7719,1,3,1,3,2,0,4,8,0,1,2,0,[0]
7364,1,3,1,2,2,1,10,8,3,2,0,0,[0]
4170,1,1,0,0,0,0,8,0,0,0,0,0,[0]
15438,1,3,0,3,0,1,5,3,2,2,0,0,[0]
1225,0,2,2,0,0,0,1,0,0,0,0,0,[0]
11298,0,2,2,0,1,1,1,3,3,1,1,0,[0]
12719,0,3,3,4,1,0,7,1,2,2,1,0,[0]
9873,0,1,3,0,3,0,1,2,2,0,1,0,[0]
7429,0,3,3,5,2,0,1,5,3,1,2,0,[0]
7175,1,0,0,4,1,0,7,4,0,0,2,0,[0]
6018,0,2,1,0,0,0,2,0,0,0,0,0,[0]
3806,1,1,1,0,0,0,2,0,0,0,0,0,[0]
1409,1,2,0,0,0,0,1,0,0,0,0,0,[0]
12643,1,2,2,2,2,1,3,0,0,1,1,0,[0]
12200,1,2,0,3,0,1,2,6,2,2,2,0,[0]
14055,0,2,1,2,3,0,8,0,3,1,0,0,[0]
9295,0,0,2,0,1,0,3,5,2,2,2,0,[0]
8267,1,2,3,0,0,0,1,0,3,1,1,0,[0]
8971,0,3,0,1,4,0,5,1,2,0,0,0,[0]
8175,1,3,1,4,3,1,2,4,0,2,2,0,[0]
9597,1,2,2,0,1,0,2,6,2,2,1,0,[0]
599,0,1,2,0,0,1,2,0,0,0,0,0,[0]
9327,0,1,2,0,4,1,10,2,1,2,2,0,[0]
10576,0,0,1,6,1,0,9,0,0,0,1,0,[0]
15189,0,0,1,1,0,1,6,4,0,0,0,0,[0]
15337,0,1,0,3,3,1,2,1,0,0,1,0,[0]
5037,0,2,1,0,0,1,1,0,0,0,0,0,[0]
12667,0,2,0,6,2,1,4,2,1,2,1,0,[0]
10198,0,0,2,1,0,0,3,4,0,1,2,0,[0]
4398,0,1,0,0,0,0,3,0,0,0,0,0,[0]
7323,0,3,2,2,0,1,3,1,0,0,0,0,[0]
12428,1,3,3,0,3,0,8,8,3,2,0,0,[0]
2080,1,1,1,0,0,0,2,0,0,0,0,0,[0]
10628,0,3,0,0,0,0,4,2,3,0,2,0,[0]
4290,1,1,0,6,0,1,5,0,0,0,0,0,[0]
9909,0,1,3,5,2,1,1,8,0,2,1,0,[0]
13479,0,0,2,1,4,1,9,8,0,2,0,0,[0]
11294,1,1,2,5,4,1,1,1,1,1,1,0,[0]
1524,0,1,3,4,0,0,2,0,0,0,0,0,[0]
6754,0,1,1,0,0,0,2,0,0,0,0,0,[0]
5282,0,1,0,0,0,0,2,0,0,0,0,0,[0]
2158,1,1,0,0,0,1,2,0,0,0,0,0,[0]
15172,0,0,2,6,2,1,3,0,2,0,2,0,[0]
8578,1,3,1,6,0,0,2,4,0,0,1,0,[0]
5258,0,2,1,6,0,0,1,0,0,0,0,0,[0]
9294,0,3,3,2,1,1,2,5,3,2,0,0,[0]
6039,0,2,2,1,0,0,1,0,0,0,0,0,[0]
6084,0,2,3,1,0,1,1,0,0,0,0,0,[0]
1644,0,2,0,0,0,0,1,0,0,0,0,0,[0]
9473,0,0,2,5,1,0,8,2,2,2,1,0,[0]
14143,0,3,0,5,1,1,4,8,0,2,1,0,[0]
9226,0,3,3,4,0,0,6,2,2,1,1,0,[0]
2182,0,2,3,0,0,0,1,0,0,0,0,0,[0]
4427,0,1,0,4,0,0,3,0,0,0,0,0,[0]
15173,0,3,0,1,4,1,10,8,3,2,0,0,[0]
6304,0,1,1,0,0,0,4,0,0,0,0,0,[0]
973,0,1,2,0,0,0,3,0,0,0,0,0,[0]
10405,1,2,2,6,1,1,2,1,1,2,0,0,[0]
2780,1,1,1,0,0,1,5,0,0,0,0,0,[0]
15374,0,0,3,6,1,1,2,4,2,2,0,0,[0]
5568,0,1,0,0,0,0,1,0,0,0,0,0,[0]
4111,0,1,1,0,0,0,3,0,0,0,0,0,[0]
7126,0,1,3,6,0,1,8,7,2,1,1,0,[0]
10018,1,2,0,3,3,0,6,0,1,2,2,0,[0]
10845,1,0,0,4,1,1,4,4,0,1,2,0,[0]
642,0,2,3,0,0,0,1,0,0,0,0,0,[0]
4403,0,1,2,1,0,1,2,0,0,0,0,0,[0]
10908,1,1,2,4,3,1,4,7,2,1,0,0,[0]
391,0,1,2,0,0,1,3,0,0,0,0,0,[0]
10158,0,3,3,6,2,0,7,6,1,1,0,0,[0]
8620,0,1,0,6,4,0,4,7,2,0,2,0,[0]
4468,0,2,0,1,0,0,3,0,0,0,0,0,[0]
11680,1,1,2,2,1,0,6,2,0,1,2,0,[0]
4139,0,1,1,0,0,1,2,0,0,0,0,0,[0]
8994,0,0,1,2,0,0,5,9,0,0,0,0,[0]
1858,0,1,0,0,0,0,3,0,0,0,0,0,[0]
9969,0,2,2,4,1,1,6,1,0,2,0,0,[0]
1732,0,2,1,0,0,1,1,0,0,0,0,0,[0]
5730,0,2,1,0,0,0,1,0,0,0,0,0,[0]
15696,1,3,0,4,1,0,7,7,2,2,1,0,[0]
867,0,1,2,0,0,0,2,0,0,0,0,0,[0]
4960,0,1,0,0,0,0,2,0,0,0,0,0,[0]
2748,0,1,0,0,0,1,2,0,0,0,0,0,[0]
847,0,2,0,0,0,0,2,0,0,0,0,0,[0]
8867,0,2,0,5,4,0,6,2,3,1,0,0,[0]
9313,0,0,2,2,1,0,3,0,2,2,1,0,[0]
6399,0,2,1,0,0,0,1,0,0,0,0,0,[0]
10884,0,1,3,0,4,1,6,1,2,1,1,0,[0]
4856,0,1,0,4,1,1,6,0,0,1,0,0,[0]
6856,1,3,1,5,0,1,1,0,0,0,0,0,[0]
7002,1,3,0,2,3,1,3,1,3,0,2,0,[0]
2769,1,2,1,5,0,1,2,0,0,0,0,0,[0]
10995,1,3,0,5,4,0,10,8,2,0,1,0,[0]
14082,1,2,0,6,0,1,3,7,3,0,0,0,[0]
5589,0,1,0,0,0,1,1,0,0,0,0,0,[0]
9520,1,3,3,6,1,1,4,6,2,1,0,0,[0]
38,1,1,0,0,0,0,8,0,0,0,0,0,[0]
12589,0,2,0,4,0,0,8,1,2,0,0,0,[0]
8225,1,3,3,3,1,0,6,0,0,1,1,0,[0]
2223,0,1,1,0,0,0,2,0,0,0,0,0,[0]
9103,1,2,1,6,0,0,5,4,0,0,0,0,[0]
12293,1,0,0,0,0,1,1,2,2,1,1,0,[0]
4806,0,2,2,1,0,1,1,0,0,0,0,0,[0]
7908,0,2,3,5,4,0,5,0,1,0,1,0,[0]
7383,1,0,3,5,2,0,10,6,0,0,1,0,[0]
6066,0,1,1,0,0,1,1,0,0,0,0,0,[0]
15442,0,1,2,6,4,1,10,4,2,0,1,0,[0]
5534,0,2,1,0,0,0,3,0,0,0,0,0,[0]
1315,0,1,0,0,0,1,2,0,0,0,0,0,[0]
9395,0,2,3,1,1,0,6,7,1,1,2,0,[0]
7293,1,2,1,3,0,1,2,4,1,2,2,0,[0]
2430,0,1,1,0,0,1,2,0,0,0,0,0,[0]
9856,1,1,2,3,3,1,6,5,1,1,1,0,[0]
5420,0,2,0,0,0,1,2,0,0,0,0,0,[0]
8586,0,3,1,5,0,1,2,1,0,0,2,0,[0]
3731,0,1,0,0,0,0,9,1,0,0,0,0,[0]
2862,1,1,0,0,0,1,4,0,0,0,0,0,[0]
11526,0,2,3,2,3,1,10,1,1,2,1,0,[0]
12497,1,2,0,0,1,0,4,0,3,1,1,0,[0]
10775,0,2,3,1,0,1,10,2,0,2,0,0,[0]
10172,0,3,0,1,0,0,7,8,0,0,1,0,[0]
10831,0,2,3,0,2,1,4,4,2,0,2,0,[0]
7287,1,1,3,6,3,1,2,4,3,0,0,0,[0]
11608,1,0,3,3,0,1,6,5,2,0,0,0,[0]
268,1,1,3,0,0,0,2,0,0,0,0,0,[0]
5856,0,1,1,0,0,1,4,0,0,0,0,0,[0]
10802,1,2,1,6,4,1,4,1,2,2,0,0,[0]
14345,1,2,3,5,4,0,5,3,1,1,0,0,[0]
3322,0,1,0,0,0,0,2,0,0,0,0,0,[0]
10718,1,1,2,2,2,0,7,7,0,2,2,0,[0]
10696,0,3,1,0,1,1,10,2,1,0,2,0,[0]
8614,1,1,0,6,3,1,8,3,1,1,0,0,[0]
14319,1,1,3,4,4,0,10,2,1,1,2,0,[0]
1633,0,2,0,0,0,0,2,0,0,0,0,0,[0]
3908,0,3,1,5,0,1,1,0,0,0,0,0,[0]
12325,0,2,3,6,0,0,10,9,0,0,2,0,[0]
10796,0,1,0,2,0,0,6,1,0,2,2,0,[0]
15946,0,3,0,5,0,0,5,9,3,2,1,0,[0]
6377,0,1,3,4,0,1,1,0,0,0,0,0,[0]
1156,0,1,1,0,0,0,4,0,0,0,0,0,[0]
12376,1,2,1,0,3,1,3,9,1,2,0,0,[0]
14991,1,2,3,4,2,1,4,7,1,2,1,0,[0]
8391,0,2,1,3,4,1,5,7,0,1,2,0,[0]
7899,0,2,0,5,1,0,2,4,0,2,2,0,[0]
4930,0,1,0,0,0,0,3,0,0,0,0,0,[0]
3038,0,1,0,0,0,0,3,0,0,0,0,0,[0]
6584,0,1,1,1,0,0,2,0,0,0,0,0,[0]
5571,0,2,1,1,0,1,1,0,0,0,0,0,[0]
2298,0,2,3,1,0,1,1,0,0,0,0,0,[0]
4555,1,1,0,0,0,1,10,0,0,0,0,0,[0]
2072,0,1,1,0,0,1,3,0,0,0,0,0,[0]
10152,0,2,3,1,0,0,9,9,2,2,1,0,[0]
2063,1,1,1,0,0,0,3,0,0,0,0,0,[0]
13542,1,3,2,1,2,0,4,5,2,0,1,0,[0]
11351,0,1,1,3,1,0,2,8,3,0,1,0,[0]
15961,0,3,3,6,3,1,2,6,1,1,1,0,[0]
14979,1,0,2,2,3,1,2,1,0,0,1,0,[0]
8719,1,1,0,2,2,0,10,7,0,2,2,0,[0]
13862,0,0,3,6,4,1,8,1,2,2,2,0,[0]
2819,0,1,0,0,0,0,3,0,0,0,0,0,[0]
11121,1,1,1,4,3,0,5,3,0,0,1,0,[0]
4246,1,1,1,0,0,1,3,0,0,0,0,0,[0]
11239,0,0,0,3,2,0,1,9,0,1,1,0,[0]
8486,0,1,3,4,4,0,4,6,3,2,1,0,[0]
6544,0,2,1,0,0,0,1,0,0,0,0,0,[0]
13780,1,1,3,2,2,0,5,3,3,2,2,0,[0]
3745,0,2,1,0,0,0,2,0,0,0,0,0,[0]
91,0,1,0,0,0,0,2,0,0,0,0,0,[0]
4467,0,2,1,0,0,1,1,0,0,0,0,0,[0]
3616,0,2,1,1,0,0,1,0,0,0,0,0,[0]
5636,0,2,1,5,0,0,1,0,0,0,0,0,[0]
10051,0,0,3,1,2,0,2,5,1,0,1,0,[0]
10287,1,3,3,0,2,0,2,3,0,1,0,0,[0]
516,0,2,1,0,0,1,1,0,0,0,0,0,[0]
7142,0,0,3,4,3,1,8,3,3,0,1,0,[0]
14051,0,0,0,6,1,0,10,0,2,1,1,0,[0]
13124,1,0,2,4,4,1,5,6,2,0,2,0,[0]
10769,1,0,1,0,0,1,9,0,0,0,1,0,[0]
272,0,1,1,0,0,0,1,0,0,0,0,0,[0]
8913,0,1,3,3,0,0,1,3,2,0,2,0,[0]
11031,1,2,3,6,2,0,5,2,1,0,2,0,[0]
15190,0,2,1,0,1,0,4,9,1,0,2,0,[0]
3526,1,2,1,5,0,1,1,0,0,0,0,0,[0]
13009,1,0,2,6,1,1,2,0,2,0,2,0,[0]
6394,0,1,0,0,0,0,3,0,0,0,0,0,[0]
970,1,1,0,0,0,1,5,0,0,0,0,0,[0]
3729,0,2,1,1,0,1,1,0,0,0,0,0,[0]
2403,0,1,0,0,0,1,4,0,0,0,0,0,[0]
459,0,2,1,0,0,0,1,0,0,0,0,0,[0]
11707,1,0,0,0,2,1,5,3,3,1,0,0,[0]
14292,0,2,2,3,0,0,9,9,2,2,2,0,[0]
6490,0,2,2,1,0,0,1,0,0,0,0,0,[0]
3481,0,1,0,1,0,0,1,0,0,0,0,0,[0]
10485,0,0,1,6,2,0,5,8,0,1,2,0,[0]
282,0,1,0,0,0,1,4,0,0,0,0,0,[0]
12705,0,3,2,6,4,1,9,8,1,0,2,0,[0]
14272,1,3,3,3,3,1,10,9,1,1,1,0,[0]
2186,0,2,1,5,0,0,5,0,0,0,0,0,[0]
14625,1,1,3,0,4,1,9,6,2,1,0,0,[0]
11146,1,1,1,6,0,1,6,0,2,1,1,0,[0]
13060,0,3,3,5,0,0,6,6,1,1,0,0,[0]
