,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
13836,1,0,1,1,4,1,6,8,1,0,0,1,[1]
13899,0,0,2,1,2,0,10,0,1,1,2,1,[1]
14072,0,0,1,5,0,0,4,6,0,2,1,1,[1]
1160,0,1,1,0,0,0,6,0,0,0,0,1,[1]
6203,0,1,1,0,0,1,5,0,0,0,0,1,[1]
2869,0,1,0,0,0,0,10,0,0,0,0,1,[1]
6646,0,1,0,0,0,0,5,0,0,0,0,1,[1]
4565,0,1,0,0,1,0,10,0,0,0,0,1,[1]
5014,0,1,0,0,0,0,6,0,0,0,0,1,[1]
2577,0,2,1,0,0,0,6,0,0,0,0,1,[1]
16330,1,3,2,5,2,0,7,1,3,0,2,1,[1]
12317,0,2,3,6,3,1,9,9,2,2,0,1,[1]
14689,1,1,0,5,0,0,7,0,2,2,1,1,[1]
1154,0,1,0,0,0,0,6,0,0,0,0,1,[1]
3986,0,1,0,0,0,0,6,0,0,0,0,1,[1]
1148,0,2,1,1,1,0,6,0,0,0,0,1,[1]
12912,0,0,1,0,4,0,10,2,0,0,1,1,[1]
4396,0,1,0,0,0,0,5,0,0,0,0,1,[1]
7487,0,0,3,0,0,0,7,1,3,2,2,1,[1]
14303,1,2,3,4,3,1,10,0,1,0,1,1,[1]
13910,0,3,0,1,2,1,4,3,0,2,0,1,[1]
4432,0,1,0,0,1,1,9,0,0,0,0,1,[1]
17179,0,2,0,3,1,0,5,6,1,0,2,1,[1]
13974,1,1,2,3,3,0,6,8,3,1,2,1,[1]
15318,0,2,0,5,3,0,2,7,0,2,2,1,[1]
15185,1,1,1,6,1,0,3,0,2,2,2,1,[1]
4434,0,1,3,1,0,0,5,0,0,0,0,1,[1]
5914,0,1,0,0,0,0,7,0,0,0,0,1,[1]
8645,1,0,3,0,0,1,2,1,0,2,2,1,[1]
11419,1,0,3,4,2,0,6,0,0,0,0,1,[1]
15906,0,0,0,1,1,0,9,1,0,1,1,1,[1]
44,0,1,0,4,1,0,8,0,0,0,0,1,[1]
16411,1,0,2,2,0,1,9,7,2,2,2,1,[1]
2098,0,1,0,0,0,0,7,0,0,0,0,1,[1]
8322,0,0,2,3,4,0,2,6,3,2,1,1,[1]
8369,0,2,0,4,0,0,8,2,3,1,1,1,[1]
14321,1,1,1,0,4,0,7,4,1,0,0,1,[1]
3014,0,2,0,0,2,0,8,0,0,0,0,1,[1]
4559,0,1,0,0,0,0,6,0,0,0,0,1,[1]
14730,1,1,1,2,4,0,3,2,2,0,1,1,[1]
220,0,2,1,0,1,0,4,0,0,0,0,1,[1]
2937,0,1,0,0,0,0,10,0,0,0,0,1,[1]
324,0,1,0,0,0,0,6,0,0,0,0,1,[1]
5176,0,1,0,0,0,0,7,0,0,0,0,1,[1]
5362,0,1,0,0,0,0,5,0,0,0,0,1,[1]
12866,1,1,2,5,0,1,3,3,2,2,1,1,[1]
7502,1,1,1,3,1,0,10,6,2,1,2,1,[1]
3867,0,0,1,0,0,1,5,0,0,0,0,1,[1]
108,0,1,0,5,3,0,8,0,0,2,0,1,[1]
3191,0,1,0,6,0,0,7,1,0,0,0,1,[1]
10357,0,3,0,1,4,1,10,8,1,1,2,1,[1]
9284,0,0,0,6,3,0,2,8,1,0,1,1,[1]
10298,1,1,1,0,4,1,10,7,3,1,1,1,[1]
13205,0,0,1,0,4,1,3,8,1,1,0,1,[1]
16024,0,3,0,6,4,1,3,5,0,1,0,1,[1]
342,0,1,0,0,0,1,10,0,0,0,0,1,[1]
736,0,1,0,0,0,0,9,0,0,0,0,1,[1]
5264,0,1,0,0,1,0,10,0,0,0,0,1,[1]
6222,0,1,0,0,0,0,5,0,0,0,0,1,[1]
711,0,1,0,0,0,0,10,0,0,0,0,1,[1]
14282,0,3,2,3,1,0,2,2,0,2,0,1,[1]
14677,0,3,0,4,3,1,6,5,0,2,1,1,[1]
15695,1,0,2,2,0,0,2,1,1,1,0,1,[1]
4281,0,1,1,6,0,0,8,0,0,0,0,1,[1]
9421,1,0,3,2,0,1,1,2,2,2,0,1,[1]
6,0,2,1,0,1,0,6,0,0,0,0,1,[1]
7459,1,0,2,2,1,0,6,0,2,2,2,1,[1]
4084,0,1,0,0,0,0,6,0,0,0,0,1,[1]
706,0,1,0,0,1,0,7,0,0,0,0,1,[1]
8673,0,2,0,0,4,0,5,7,3,2,2,1,[1]
16799,1,0,2,1,3,0,9,9,2,2,2,1,[1]
5886,0,1,0,0,2,0,10,0,0,0,0,1,[1]
15809,0,3,1,1,3,1,6,0,3,2,2,1,[1]
5232,0,2,1,0,0,0,8,0,0,0,0,1,[1]
10055,0,3,2,3,2,0,10,3,3,0,2,1,[1]
9486,1,0,2,4,4,0,4,0,3,1,2,1,[1]
17073,0,1,1,6,2,1,6,4,0,2,2,1,[1]
16392,1,3,2,6,2,0,9,0,3,2,0,1,[1]
9503,1,0,0,3,0,1,6,5,0,0,0,1,[1]
16891,1,1,0,4,3,0,9,1,0,0,1,1,[1]
9386,0,2,2,5,4,0,4,8,2,1,0,1,[1]
6565,0,2,0,1,2,0,7,0,0,0,0,1,[1]
2985,0,2,1,1,1,0,2,0,0,0,0,1,[1]
17589,1,1,0,3,0,1,8,4,1,0,0,1,[1]
2143,1,0,1,0,0,0,3,0,0,0,0,1,[1]
3268,1,2,1,0,1,0,5,0,0,0,0,1,[1]
15746,1,2,3,2,1,0,9,8,2,1,2,1,[1]
7200,1,0,3,0,1,0,3,9,0,0,0,1,[1]
11516,1,2,3,3,3,1,1,4,0,1,0,1,[1]
5242,0,3,1,0,1,0,10,0,0,0,0,1,[1]
13674,0,0,1,3,2,1,5,4,1,2,0,1,[1]
17732,1,3,0,2,3,1,5,5,3,0,1,1,[1]
8909,1,0,2,5,2,1,2,2,3,0,2,1,[1]
14952,1,3,0,1,1,1,6,6,1,2,1,1,[1]
3097,1,1,1,0,0,0,5,0,0,0,0,1,[1]
16537,1,1,3,3,0,1,2,6,2,2,2,1,[1]
4670,0,1,0,0,1,0,9,0,0,0,0,1,[1]
5834,0,0,0,0,0,0,10,0,0,0,0,1,[1]
8424,0,3,0,4,3,1,4,3,2,0,0,1,[1]
573,0,2,0,0,2,0,5,0,0,0,0,1,[1]
7504,0,1,3,5,4,1,1,8,1,0,0,1,[1]
10329,0,1,1,4,4,0,8,1,3,1,2,1,[1]
3071,0,1,0,0,2,0,9,0,0,0,0,1,[1]
8301,1,1,2,6,1,0,7,8,1,1,1,1,[1]
7136,1,0,1,2,0,0,1,3,2,1,0,1,[1]
6111,0,1,0,0,0,0,6,0,0,0,0,1,[1]
17327,0,1,2,6,4,1,7,0,1,2,1,1,[1]
13830,1,1,0,0,3,0,5,5,3,0,1,1,[1]
14748,0,2,0,1,2,0,5,3,2,0,2,1,[1]
17269,0,0,0,6,1,0,3,4,2,2,0,1,[1]
5655,0,1,0,0,0,0,7,0,0,0,0,1,[1]
14102,1,2,0,0,3,1,1,0,2,1,1,1,[1]
3632,0,1,0,0,1,0,8,0,0,0,0,1,[1]
15118,1,1,3,4,2,0,7,1,0,1,1,1,[1]
8210,0,0,3,3,2,1,4,1,1,2,2,1,[1]
8849,1,0,3,2,1,1,9,0,3,2,0,1,[1]
8916,1,3,2,2,0,0,1,2,0,2,0,1,[1]
3230,0,1,0,0,0,0,10,0,0,0,0,1,[1]
32,0,2,3,0,0,0,3,0,0,0,0,1,[1]
14327,1,3,2,2,3,1,3,9,1,0,0,1,[1]
1546,0,1,1,2,1,0,6,0,0,0,0,1,[1]
12005,1,0,2,2,1,0,4,5,1,1,2,1,[1]
16040,1,3,2,3,2,0,1,3,2,1,0,1,[1]
4182,0,1,1,0,1,0,8,0,0,0,0,1,[1]
2874,0,1,1,0,0,1,7,0,0,0,0,1,[1]
7843,0,1,2,6,1,0,2,2,2,2,0,1,[1]
16136,1,2,0,0,1,1,1,5,1,0,2,1,[1]
14136,1,3,0,6,2,1,7,2,2,1,1,1,[1]
14534,1,2,2,0,3,1,8,1,3,0,1,1,[1]
14455,1,2,1,0,3,0,1,6,2,1,0,1,[1]
10569,0,0,2,6,1,1,9,0,1,2,0,1,[1]
5218,0,1,1,0,1,0,5,0,0,0,0,1,[1]
11230,1,3,2,0,1,0,1,8,0,2,1,1,[1]
10319,0,3,1,6,1,0,10,0,2,1,1,1,[1]
8701,1,0,1,1,3,1,4,4,0,2,0,1,[1]
16054,1,2,2,6,0,1,1,1,0,1,1,1,[1]
14564,0,0,3,2,2,1,3,6,2,0,2,1,[1]
9210,0,2,0,6,3,0,3,7,2,2,0,1,[1]
17568,0,3,0,3,3,0,1,2,1,2,0,1,[1]
9017,1,3,2,2,4,0,7,8,2,2,1,1,[1]
4679,0,1,0,0,0,0,6,0,0,0,0,1,[1]
4600,0,1,0,0,0,0,5,0,0,0,0,1,[1]
14990,1,3,2,0,0,1,2,1,1,1,2,1,[1]
3634,0,2,0,1,2,1,7,0,0,0,0,1,[1]
12457,0,0,1,4,2,1,6,9,2,2,1,1,[1]
14556,1,1,1,3,2,1,5,7,3,2,2,1,[1]
4891,0,1,0,0,1,1,8,0,0,0,0,1,[1]
5645,0,1,0,0,2,0,7,0,0,0,0,1,[1]
8364,0,2,2,3,4,0,2,0,1,0,0,1,[1]
28,0,1,0,0,0,0,10,0,0,0,0,1,[1]
15250,0,1,3,2,2,1,4,1,0,0,0,1,[1]
10080,0,1,1,3,1,1,1,0,3,1,2,1,[1]
5760,0,1,2,0,0,0,6,0,0,0,0,1,[1]
16382,0,3,2,3,2,0,8,5,1,0,0,1,[1]
6487,0,0,3,0,0,0,10,0,0,0,0,1,[1]
12414,0,3,2,1,2,1,10,5,1,0,0,1,[1]
13343,1,3,2,0,1,1,5,1,3,2,0,1,[1]
6898,1,1,3,6,2,1,3,0,1,1,2,1,[1]
11486,0,3,0,1,2,1,10,7,3,1,2,1,[1]
12796,1,1,1,5,1,1,8,4,3,2,2,1,[1]
17172,1,0,2,4,4,1,2,2,0,0,0,1,[1]
1967,0,1,0,0,1,0,6,0,0,0,0,1,[1]
16639,0,2,3,3,3,0,3,8,3,2,2,1,[1]
13068,0,0,2,6,4,1,8,2,1,2,1,1,[1]
10374,1,3,2,0,3,1,4,2,3,1,1,1,[1]
6576,1,1,0,0,0,1,7,0,0,0,0,1,[1]
15649,0,2,1,5,2,0,7,6,1,0,1,1,[1]
14754,0,2,0,5,2,1,5,4,2,1,0,1,[1]
3991,0,2,0,0,2,0,7,0,0,0,0,1,[1]
9490,0,2,3,5,4,0,8,8,0,1,1,1,[1]
4352,0,1,0,0,0,0,9,0,0,0,0,1,[1]
5358,0,1,0,0,1,0,9,0,0,0,0,1,[1]
7612,0,2,0,2,3,1,9,6,3,0,0,1,[1]
2047,0,1,0,0,3,0,10,0,0,0,0,1,[1]
6366,0,2,0,0,1,0,6,0,0,0,0,1,[1]
3639,0,1,1,0,0,1,8,0,0,0,0,1,[1]
16502,0,0,0,0,2,0,8,4,3,1,1,1,[1]
3881,0,1,0,0,0,0,9,0,0,0,0,1,[1]
17341,1,2,2,1,0,0,7,1,1,0,2,1,[1]
5836,0,2,2,0,0,0,9,0,0,0,0,1,[1]
5312,0,2,0,1,0,0,4,0,0,0,0,1,[1]
2578,0,2,0,0,3,0,9,0,0,0,0,1,[1]
8866,0,1,0,0,2,0,8,2,0,0,2,1,[1]
15741,0,3,2,5,2,0,2,8,0,1,0,1,[1]
17828,1,2,3,1,4,0,10,8,1,0,1,1,[1]
6002,0,1,0,0,0,0,10,0,0,0,0,1,[1]
12081,0,1,0,1,1,0,4,3,1,2,2,1,[1]
9629,1,3,2,6,4,1,8,1,3,1,0,1,[1]
804,1,1,0,0,0,1,5,9,0,0,0,1,[1]
4485,0,1,0,0,0,0,8,0,0,0,0,1,[1]
2958,1,1,1,0,1,0,4,0,0,0,0,1,[1]
11703,1,0,3,2,4,0,4,0,0,1,2,1,[1]
11493,0,2,3,3,1,1,5,8,2,1,1,1,[1]
1436,0,2,1,0,1,0,6,0,0,0,0,1,[1]
2151,0,1,0,0,0,0,5,0,0,0,0,1,[1]
3491,0,1,3,0,1,0,8,0,0,0,0,1,[1]
16925,0,2,3,4,4,0,8,3,1,0,0,1,[1]
12564,0,0,0,4,3,1,9,4,2,0,0,1,[1]
9252,0,2,1,2,3,1,10,5,3,1,0,1,[1]
11491,1,1,3,6,1,1,4,9,2,2,2,1,[1]
1178,0,0,3,0,1,0,10,0,0,1,0,1,[1]
7943,0,2,0,6,2,0,10,0,3,1,0,1,[1]
1312,0,1,0,0,0,0,7,0,0,0,0,1,[1]
9626,0,1,1,5,2,0,7,3,0,2,1,1,[1]
13829,0,3,1,0,0,0,10,5,2,2,2,1,[1]
5467,1,1,1,0,0,0,6,0,0,0,0,1,[1]
11719,1,2,0,4,3,1,1,6,1,0,0,1,[1]
2515,0,1,0,0,0,1,10,0,0,0,0,1,[1]
3015,1,1,1,0,1,0,7,0,0,0,0,1,[1]
6559,1,1,3,0,0,0,7,0,0,0,0,1,[1]
12285,0,3,3,6,4,1,10,6,2,2,2,1,[1]
12602,0,3,1,0,0,0,10,3,1,0,0,1,[1]
16303,1,1,0,4,4,1,6,5,1,1,0,1,[1]
16631,1,0,1,4,4,1,5,4,0,2,2,1,[1]
1728,1,1,1,0,0,0,7,0,0,0,0,1,[1]
12568,0,3,3,6,4,1,2,3,3,0,2,1,[1]
10410,1,0,1,6,1,0,6,7,2,1,1,1,[1]
13924,0,1,3,4,3,1,10,8,0,1,1,1,[1]
10592,1,0,0,2,2,1,4,3,2,1,1,1,[1]
9655,0,1,2,4,3,0,10,1,3,0,2,1,[1]
12558,0,2,1,3,2,0,1,6,0,1,1,1,[1]
17113,1,3,1,0,4,0,4,3,3,0,2,1,[1]
4325,0,2,0,1,0,1,5,0,0,0,0,1,[1]
16842,0,3,3,3,4,1,7,5,2,0,0,1,[1]
14033,0,2,1,4,4,0,1,1,2,2,2,1,[1]
12852,1,3,0,1,3,1,1,8,3,2,2,1,[1]
13565,1,0,3,6,4,1,5,0,2,0,2,1,[1]
1381,0,1,0,0,0,0,5,0,0,0,0,1,[1]
9143,0,0,1,6,0,0,1,9,1,1,0,1,[1]
5373,0,1,0,0,1,1,8,0,0,0,0,1,[1]
5694,0,2,0,0,0,0,8,0,0,0,0,1,[1]
11285,1,3,0,3,3,0,9,6,2,2,2,1,[1]
369,0,1,0,0,2,0,9,0,0,0,0,1,[1]
4814,0,1,0,0,0,0,7,0,0,0,0,1,[1]
15706,0,3,1,1,4,1,8,0,1,0,1,1,[1]
724,1,2,0,0,2,0,10,0,0,0,0,1,[1]
13029,1,1,2,5,0,0,10,5,3,1,1,1,[1]
14142,0,2,1,1,0,1,7,9,3,2,1,1,[1]
7742,1,0,1,5,0,1,2,0,1,0,2,1,[1]
11315,0,3,0,4,2,0,9,8,2,2,2,1,[1]
10181,0,3,1,3,3,1,4,7,3,0,0,1,[1]
1289,0,1,0,0,1,1,9,0,0,0,0,1,[1]
4793,0,2,1,5,0,0,4,0,0,0,0,1,[1]
15526,1,3,1,4,1,1,1,8,2,1,1,1,[1]
625,0,1,0,0,1,0,7,0,0,0,0,1,[1]
854,0,1,1,0,0,0,10,0,0,0,0,1,[1]
14650,0,1,0,0,0,0,2,2,0,2,2,1,[1]
2319,0,0,3,0,0,1,9,0,0,0,0,1,[1]
2975,0,1,0,0,2,0,9,0,0,2,0,1,[1]
11950,1,1,1,6,1,1,4,9,1,2,0,1,[1]
15186,1,1,2,0,2,0,5,1,2,0,1,1,[1]
14567,0,3,0,4,0,0,2,0,3,1,2,1,[1]
1252,0,1,0,0,0,0,10,0,0,0,0,1,[1]
387,0,1,0,0,1,0,8,0,0,0,0,1,[1]
11063,0,3,2,3,4,0,9,6,1,1,0,1,[1]
17456,1,2,2,3,0,1,2,2,0,0,0,1,[1]
3675,0,1,1,0,0,0,6,0,0,0,0,1,[1]
6916,1,2,0,0,3,0,2,9,0,2,1,1,[1]
4517,0,1,0,0,1,0,9,0,0,0,0,1,[1]
12821,1,3,3,5,1,0,7,0,1,0,0,1,[1]
16422,0,1,1,6,3,1,6,2,2,2,1,1,[1]
13694,1,3,2,1,2,1,6,0,1,2,0,1,[1]
7981,0,1,0,5,0,1,2,2,0,2,0,1,[1]
14060,1,3,0,4,2,0,9,2,0,2,1,1,[1]
1242,0,1,0,6,0,0,9,0,0,0,0,1,[1]
82,0,1,1,0,0,0,8,0,0,0,0,1,[1]
7194,0,0,3,6,0,1,4,8,3,2,0,1,[1]
8305,1,2,0,2,1,0,3,0,3,1,2,1,[1]
1304,0,2,1,0,2,0,6,0,0,0,0,1,[1]
2164,0,1,0,0,1,0,8,0,0,0,0,1,[1]
7952,1,3,3,4,0,1,6,0,1,1,2,1,[1]
6356,0,1,0,0,0,0,9,0,0,0,0,1,[1]
10622,1,1,2,5,1,0,5,4,1,0,0,1,[1]
6881,0,1,1,0,0,1,6,0,0,0,0,1,[1]
135,0,1,0,0,1,0,8,0,0,0,0,1,[1]
14351,0,0,1,1,1,1,5,7,1,2,2,1,[1]
14204,0,1,3,6,4,1,8,4,1,1,1,1,[1]
17291,1,0,3,5,0,0,8,9,3,1,2,1,[1]
2113,0,1,0,0,0,0,9,0,0,0,0,1,[1]
9592,1,2,1,6,4,1,2,7,0,0,2,1,[1]
11912,0,3,0,6,2,0,6,5,1,2,0,1,[1]
12627,1,3,0,6,1,0,3,0,2,0,0,1,[1]
13520,1,2,0,4,4,1,8,8,2,1,0,1,[1]
14664,1,0,0,6,3,1,7,7,2,2,2,1,[1]
5794,0,1,1,0,0,0,9,0,0,0,0,1,[1]
12778,1,0,2,1,2,1,3,0,2,0,2,1,[1]
7878,0,3,0,3,4,0,3,5,2,2,0,1,[1]
17107,1,0,2,6,0,1,8,4,0,0,2,1,[1]
16939,1,3,2,3,4,1,9,8,2,0,2,1,[1]
2275,0,1,0,0,0,0,7,0,0,0,0,1,[1]
1953,0,2,3,0,0,0,8,0,0,0,0,1,[1]
17270,1,3,1,3,4,1,2,8,0,0,1,1,[1]
16518,1,3,0,5,4,1,2,1,1,1,1,1,[1]
115,0,1,0,0,2,0,10,0,0,0,0,1,[1]
3160,0,1,0,2,0,1,4,0,0,0,0,1,[1]
11999,1,2,0,1,3,0,1,2,0,1,0,1,[1]
13584,0,2,2,2,0,1,4,7,1,0,0,1,[1]
11099,1,2,1,1,3,0,10,7,1,0,2,1,[1]
11008,1,1,0,2,4,0,7,6,0,2,2,1,[1]
17350,1,2,1,6,2,1,2,9,2,2,0,1,[1]
8988,0,1,2,4,1,0,6,1,1,0,2,1,[1]
13789,0,1,1,5,4,0,7,9,3,0,1,1,[1]
12447,1,3,1,1,1,0,9,1,3,1,0,1,[1]
4175,1,1,1,0,0,0,6,0,0,0,0,1,[1]
15792,0,3,0,1,1,1,8,2,0,1,2,1,[1]
6731,0,2,0,0,2,0,6,0,0,0,0,1,[1]
6620,0,1,0,0,0,0,7,0,0,0,0,1,[1]
12004,0,2,0,4,1,1,1,9,3,2,2,1,[1]
15929,1,2,3,0,2,0,3,9,2,2,0,1,[1]
5892,0,1,0,0,2,0,9,0,0,0,0,1,[1]
17372,0,0,1,4,3,1,1,4,3,1,1,1,[1]
2631,0,1,0,4,1,1,10,0,0,0,0,1,[1]
2434,0,1,0,0,1,0,10,0,0,0,0,1,[1]
2167,0,1,0,0,0,1,6,0,0,0,0,1,[1]
12276,0,2,0,2,3,0,10,2,3,1,0,1,[1]
858,0,1,0,0,0,1,6,0,0,0,0,1,[1]
7494,0,0,0,1,3,0,6,9,2,2,2,1,[1]
17995,0,0,0,3,4,1,2,6,2,0,1,1,[1]
7598,0,3,0,2,3,1,6,6,3,2,0,1,[1]
4120,0,1,0,0,0,0,9,0,0,0,0,1,[1]
8172,0,1,1,6,4,1,5,4,1,0,0,1,[1]
17553,1,1,0,0,0,1,1,2,2,2,1,1,[1]
9784,0,3,1,2,0,1,1,0,3,2,0,1,[1]
5954,1,1,1,0,0,0,8,0,0,0,0,1,[1]
12979,1,1,2,3,1,0,8,3,0,1,0,1,[1]
6291,0,1,1,0,1,0,5,0,0,0,0,1,[1]
12453,0,3,3,1,1,1,6,6,1,0,0,1,[1]
9728,0,1,3,3,3,1,4,1,0,1,2,1,[1]
