,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
2051,1,1,0,0,0,0,5,0,0,0,0,1,[0]
1936,0,1,0,0,0,0,2,0,0,0,0,1,[0]
8732,1,1,3,2,2,1,2,3,3,1,2,1,[0]
3618,1,1,2,0,0,1,8,0,0,0,0,1,[0]
2661,0,1,2,0,0,0,2,0,0,0,0,1,[0]
4053,1,1,0,0,0,1,4,0,0,0,0,1,[0]
4991,0,1,0,5,0,1,1,0,0,0,0,1,[0]
7400,1,2,2,4,4,1,3,1,1,0,1,1,[0]
32,0,2,3,0,0,0,3,0,0,0,0,1,[0]
8755,1,0,1,1,4,0,1,2,1,2,1,1,[0]
8067,0,0,3,0,0,0,4,2,3,1,0,1,[0]
2185,0,1,1,0,0,0,3,0,0,0,0,1,[0]
8581,1,1,1,0,2,1,1,8,2,2,0,1,[0]
9590,0,1,0,6,1,0,3,0,3,1,0,1,[0]
858,0,1,0,0,0,1,6,0,0,0,0,1,[0]
9977,0,0,2,1,4,1,6,2,1,2,0,1,[0]
8361,0,0,2,1,0,0,4,2,1,1,2,1,[0]
7646,1,0,0,3,0,0,9,6,0,1,1,1,[0]
2624,0,1,0,5,3,0,10,0,0,0,0,1,[0]
8397,1,3,3,0,1,1,10,9,0,2,0,1,[0]
7398,1,1,3,6,3,0,1,8,2,0,1,1,[0]
781,1,1,1,0,0,1,3,0,0,0,0,1,[0]
7262,1,3,3,5,3,1,3,5,2,0,0,1,[0]
6863,0,2,1,5,1,0,4,0,0,0,0,1,[0]
7784,1,1,1,4,4,1,1,8,2,2,2,1,[0]
2488,1,2,1,0,0,0,1,0,0,0,0,1,[0]
3633,0,1,1,0,0,0,2,0,0,0,0,1,[0]
2320,0,2,0,0,1,0,2,0,0,0,0,1,[0]
6845,0,1,0,0,0,1,5,0,0,0,0,1,[0]
5725,0,1,0,1,1,1,8,0,0,0,0,1,[0]
6491,0,1,1,0,0,1,1,0,0,0,0,1,[0]
7129,0,3,1,5,0,0,8,7,3,1,1,1,[0]
1297,0,1,1,4,0,0,2,0,0,0,0,1,[0]
6446,0,1,0,0,0,0,3,0,0,0,0,1,[0]
6913,0,0,2,6,2,0,2,4,3,0,2,1,[0]
4177,1,1,3,1,0,1,7,0,0,0,0,1,[0]
3556,0,1,0,0,0,1,5,0,0,0,0,1,[0]
1380,1,1,0,0,0,0,5,0,0,0,0,1,[0]
1308,0,1,1,5,1,0,2,0,0,0,0,1,[0]
108,0,1,0,5,3,0,8,0,0,2,0,1,[0]
4364,1,1,0,0,0,1,5,0,0,0,0,1,[0]
552,0,1,1,0,1,0,6,0,0,0,0,1,[0]
7657,1,1,1,0,2,1,4,8,1,1,0,1,[0]
8625,0,2,3,0,2,0,1,5,0,0,1,1,[0]
4337,1,1,0,0,0,0,5,0,0,0,0,1,[0]
4281,0,1,1,6,0,0,8,0,0,0,0,1,[0]
4530,1,1,0,0,0,0,5,0,0,0,0,1,[0]
4640,1,1,0,0,0,0,4,0,0,0,0,1,[0]
9511,0,3,2,1,3,1,2,2,3,1,0,1,[0]
3720,0,1,0,0,0,0,3,0,0,0,0,1,[0]
6974,1,0,2,3,0,1,10,7,1,0,1,1,[0]
6751,0,1,1,2,0,1,1,0,0,0,0,1,[0]
8105,1,0,2,0,3,0,8,8,1,2,0,1,[0]
9998,1,1,1,5,2,0,2,0,0,2,2,1,[0]
9375,0,2,1,6,3,1,3,1,0,0,1,1,[0]
220,0,2,1,0,1,0,4,0,0,0,0,1,[0]
9067,1,1,2,2,0,0,5,8,2,1,1,1,[0]
2573,0,1,0,0,1,1,10,0,0,0,0,1,[0]
2445,0,1,1,0,0,0,3,0,0,0,0,1,[0]
7445,0,1,0,0,1,1,4,4,3,1,1,1,[0]
5868,1,1,0,0,0,0,7,0,0,0,0,1,[0]
1961,0,1,2,0,1,0,5,0,0,0,0,1,[0]
3249,0,1,3,0,0,1,2,0,0,0,0,1,[0]
8858,0,2,1,1,2,1,3,5,3,1,1,1,[0]
6402,0,1,0,0,0,1,1,0,0,0,0,1,[0]
9321,1,0,3,4,3,1,9,3,0,2,0,1,[0]
8072,0,0,2,1,3,1,2,1,0,1,1,1,[0]
662,0,1,0,0,0,1,2,0,0,0,0,1,[0]
98,0,2,0,0,1,0,9,0,0,0,0,1,[0]
8145,0,2,1,3,1,0,10,2,3,2,2,1,[0]
2900,0,3,1,5,0,1,1,0,0,0,0,1,[0]
7734,0,2,2,0,3,0,2,2,0,1,1,1,[0]
9222,0,0,2,3,2,1,9,7,0,0,1,1,[0]
7841,0,2,3,2,2,0,1,9,3,1,0,1,[0]
1898,0,2,1,5,0,1,2,0,0,0,0,1,[0]
9464,0,2,1,2,0,0,6,1,2,2,2,1,[0]
7301,1,1,0,2,2,0,3,3,1,1,2,1,[0]
7402,0,0,3,2,3,0,7,1,2,1,1,1,[0]
259,0,3,0,5,1,0,6,0,0,0,0,1,[0]
7501,0,3,0,0,0,0,6,2,2,0,0,1,[0]
6593,1,1,0,0,0,0,4,0,0,0,0,1,[0]
6721,0,1,0,0,0,1,6,0,0,0,0,1,[0]
288,0,1,1,0,0,1,3,0,0,0,0,1,[0]
6382,0,1,2,0,0,1,7,0,0,0,0,1,[0]
4758,0,1,0,0,0,0,3,0,0,0,0,1,[0]
2652,0,1,2,0,0,1,1,0,0,0,0,1,[0]
40,0,1,1,1,0,1,2,0,0,0,0,1,[0]
8804,1,2,3,6,2,1,7,8,3,1,0,1,[0]
2314,1,2,1,1,0,1,3,0,0,0,0,1,[0]
2078,1,1,1,0,0,1,8,0,0,0,0,1,[0]
6344,0,1,0,0,0,0,3,0,0,0,0,1,[0]
961,0,1,0,0,1,1,10,0,0,0,0,1,[0]
4894,0,1,1,0,0,1,3,0,0,0,0,1,[0]
2883,0,1,0,0,0,0,3,0,0,0,0,1,[0]
616,0,1,1,2,0,0,4,0,0,0,0,1,[0]
3505,0,1,0,0,0,1,5,0,0,0,0,1,[0]
7172,0,1,1,0,0,1,6,8,2,0,0,1,[0]
6912,0,3,2,2,4,0,6,6,3,0,2,1,[0]
9000,1,3,3,6,0,0,9,6,3,2,1,1,[0]
209,0,1,3,0,0,1,1,0,0,0,0,1,[0]
2397,0,1,1,0,1,1,4,0,0,0,0,1,[0]
6214,1,2,1,5,0,1,3,0,0,0,0,1,[0]
1005,0,1,0,0,0,0,3,0,0,0,0,1,[0]
437,0,2,1,1,0,0,5,0,0,0,0,1,[0]
9377,1,3,0,4,3,1,4,3,3,1,1,1,[0]
9086,1,1,0,3,2,0,10,2,2,2,0,1,[0]
6899,1,3,1,5,4,1,1,9,3,1,2,1,[0]
6411,0,2,3,0,0,1,1,0,0,0,0,1,[0]
4511,0,1,0,0,0,0,3,0,0,0,0,1,[0]
2820,0,1,1,0,1,0,7,0,0,0,0,1,[0]
8928,1,3,3,4,3,1,1,9,1,2,0,1,[0]
9101,0,3,3,6,0,0,1,7,0,2,2,1,[0]
9620,0,0,3,3,2,1,10,3,1,0,0,1,[0]
7473,0,0,0,0,3,0,8,1,1,0,0,1,[0]
946,0,1,0,1,0,0,3,0,0,0,0,1,[0]
725,0,1,3,0,0,0,4,0,0,0,0,1,[0]
7014,1,1,0,4,3,1,10,3,2,0,1,1,[0]
8029,0,0,2,6,3,0,7,2,0,2,0,1,[0]
9868,0,0,1,0,2,1,2,1,2,1,0,1,[0]
639,0,1,3,0,0,1,9,0,0,0,0,1,[0]
3289,0,2,2,0,1,1,5,0,0,0,0,1,[0]
3688,1,2,0,0,0,0,1,0,0,0,0,1,[0]
8430,1,3,1,3,2,1,10,6,2,0,1,1,[0]
3735,0,1,3,0,0,0,9,0,0,0,0,1,[0]
5245,0,2,3,1,0,0,1,0,0,0,0,1,[0]
2617,0,1,1,1,0,1,3,0,0,0,0,1,[0]
9470,1,1,2,2,2,1,4,9,3,1,2,1,[0]
9149,0,1,1,3,0,0,3,1,0,0,1,1,[0]
9240,0,0,1,5,0,0,5,0,1,0,2,1,[0]
9867,0,0,1,2,3,0,3,4,1,2,0,1,[0]
8793,0,2,0,5,0,1,10,5,3,1,0,1,[0]
8768,1,3,0,1,4,1,9,4,1,1,2,1,[0]
8892,0,3,0,5,0,1,5,4,2,0,1,1,[0]
6760,0,1,0,0,0,1,5,1,0,0,0,1,[0]
4732,0,1,0,0,0,1,2,0,0,0,0,1,[0]
2247,0,1,1,1,0,1,8,0,0,0,0,1,[0]
7065,1,0,2,0,4,0,2,6,0,2,1,1,[0]
5684,0,1,3,0,0,0,1,0,0,0,0,1,[0]
4586,0,1,0,0,0,1,1,0,0,0,0,1,[0]
7103,0,3,3,6,1,1,6,5,0,1,2,1,[0]
6495,0,1,1,0,0,1,6,0,0,0,0,1,[0]
1424,0,1,0,0,1,1,10,0,0,0,0,1,[0]
7298,0,0,3,3,4,1,5,2,1,1,0,1,[0]
106,0,2,0,0,1,0,9,0,0,0,0,1,[0]
3461,1,1,2,1,0,1,1,0,0,0,0,1,[0]
9643,1,2,1,0,1,0,4,4,2,2,1,1,[0]
9722,1,0,3,5,3,0,5,6,3,2,0,1,[0]
3095,0,2,0,0,1,0,9,0,0,0,0,1,[0]
1917,0,1,1,1,0,1,3,0,0,0,0,1,[0]
138,1,1,0,0,0,0,3,0,0,0,0,1,[0]
8119,0,0,2,6,3,1,4,8,0,1,1,1,[0]
6670,0,2,1,0,0,1,2,0,0,0,0,1,[0]
7910,0,0,1,0,4,1,1,2,1,1,0,1,[0]
6020,0,1,3,0,0,0,4,0,0,0,0,1,[0]
822,0,1,0,4,0,0,3,0,0,0,0,1,[0]
2213,0,2,2,0,0,0,1,0,0,0,0,1,[0]
3903,0,1,3,4,0,0,3,0,0,0,0,1,[0]
3868,1,2,0,0,1,1,6,0,0,0,0,1,[0]
2670,0,1,0,1,0,0,9,0,0,0,0,1,[0]
1555,1,2,1,5,0,1,1,0,0,0,0,1,[0]
8071,1,2,1,1,2,1,2,7,1,2,2,1,[0]
8808,0,2,2,2,1,1,8,9,3,1,0,1,[0]
181,0,1,1,0,0,0,4,0,0,0,0,1,[0]
8700,0,3,0,4,1,0,10,4,3,0,0,1,[0]
9922,1,3,1,3,3,0,5,5,3,0,0,1,[0]
5042,0,2,1,0,1,1,3,0,0,0,0,1,[0]
9355,1,1,1,5,1,0,9,4,2,0,1,1,[0]
1186,0,1,0,0,0,1,2,0,0,0,0,1,[0]
2372,0,1,0,1,0,0,9,0,0,0,0,1,[0]
7624,1,3,2,0,0,1,4,3,0,1,2,1,[0]
6985,0,1,3,3,3,1,1,1,1,2,0,1,[0]
4274,0,1,1,0,0,0,3,0,0,0,0,1,[0]
3631,0,2,1,0,0,0,3,0,0,0,0,1,[0]
9871,1,1,2,4,2,0,5,8,2,1,2,1,[0]
2519,0,1,1,0,0,1,9,0,0,0,0,1,[0]
9074,0,1,2,4,4,1,3,0,2,2,1,1,[0]
3085,0,2,0,0,0,1,7,0,0,0,0,1,[0]
8412,0,0,0,6,0,1,8,9,1,2,0,1,[0]
7747,0,1,2,2,3,0,5,1,3,2,2,1,[0]
5912,0,1,3,0,0,0,6,0,0,0,0,1,[0]
7579,0,1,2,6,2,0,4,9,2,0,0,1,[0]
6126,0,1,0,0,0,0,2,0,0,0,0,1,[0]
2787,0,1,0,0,0,0,3,0,0,0,0,1,[0]
3344,1,1,0,0,0,1,1,0,0,0,0,1,[0]
7833,1,1,3,4,2,1,4,3,0,2,2,1,[0]
1508,1,1,1,5,0,1,2,0,0,0,0,1,[0]
5124,0,1,3,0,0,0,4,0,0,0,0,1,[0]
4060,1,2,1,1,0,1,1,0,0,0,0,1,[0]
1759,0,1,2,0,0,1,4,0,0,0,0,1,[0]
8079,1,2,1,1,1,1,6,7,0,1,1,1,[0]
5182,0,1,3,0,0,0,3,0,0,0,0,1,[0]
7210,0,2,3,2,2,0,3,5,2,0,1,1,[0]
9584,0,3,2,4,2,0,10,8,3,0,0,1,[0]
5674,0,1,1,0,1,0,7,0,0,0,0,1,[0]
9458,0,0,3,1,1,1,4,4,0,2,2,1,[0]
5114,0,1,0,0,0,0,2,0,0,0,0,1,[0]
8164,1,1,0,6,1,1,2,4,1,0,0,1,[0]
2398,0,2,0,0,0,0,2,0,0,0,0,1,[0]
192,0,1,3,4,0,0,5,0,0,0,0,1,[0]
1966,0,2,1,5,0,1,8,0,0,0,0,1,[0]
9756,0,1,3,6,2,1,2,6,1,2,2,1,[0]
9628,0,2,0,1,3,1,4,4,2,2,1,1,[0]
3424,1,1,1,2,0,0,2,0,0,0,0,1,[0]
7151,1,1,2,1,3,1,10,5,1,0,0,1,[0]
8598,0,2,0,6,0,1,8,4,3,1,1,1,[0]
4300,1,1,3,0,0,1,4,0,0,0,0,1,[0]
2167,0,1,0,0,0,1,6,0,0,0,0,1,[0]
2444,0,1,2,0,0,1,7,0,0,0,0,1,[0]
7371,1,2,3,5,0,1,3,1,1,2,1,1,[0]
7914,0,2,1,2,0,1,1,5,1,0,0,1,[0]
863,0,1,0,0,0,0,2,0,0,0,0,1,[0]
3132,0,1,0,0,0,1,2,0,0,0,0,1,[0]
9360,1,0,2,5,0,0,2,2,0,1,1,1,[0]
5570,0,1,3,0,0,1,3,0,0,0,0,1,[0]
5341,1,2,1,0,0,1,1,0,0,0,0,1,[0]
2932,0,2,3,1,0,0,6,0,0,0,0,1,[0]
6643,0,2,0,0,0,1,5,0,0,0,0,1,[0]
2459,0,2,3,0,0,0,5,0,0,0,0,1,[0]
9116,1,1,1,3,2,0,1,0,0,2,2,1,[0]
1814,0,1,1,4,0,0,5,0,0,0,0,1,[0]
2730,0,1,3,0,0,0,1,0,0,0,0,1,[0]
3500,0,1,1,1,1,0,5,0,0,0,0,1,[0]
507,0,1,1,0,0,0,3,0,0,0,0,1,[0]
4215,1,1,0,0,0,0,5,0,0,0,0,1,[0]
3160,0,1,0,2,0,1,4,0,0,0,0,1,[0]
4778,0,1,3,0,0,1,3,0,0,0,0,1,[0]
5177,0,2,0,0,0,0,3,0,0,0,0,1,[0]
4940,0,1,1,0,0,0,3,0,0,0,0,1,[0]
8427,1,1,3,5,4,0,2,6,2,0,2,1,[0]
1242,0,1,0,6,0,0,9,0,0,0,0,1,[0]
1510,0,1,1,0,0,1,2,0,0,0,0,1,[0]
9982,0,0,1,0,2,0,1,3,1,0,0,1,[0]
5533,0,1,0,0,0,0,3,0,0,0,0,1,[0]
129,0,1,1,0,0,1,3,0,0,0,0,1,[0]
4719,0,2,1,5,0,0,1,0,0,0,0,1,[0]
6114,0,1,0,0,0,0,3,0,0,0,0,1,[0]
5825,0,0,0,0,0,1,5,0,0,0,0,1,[0]
359,1,2,1,1,0,1,1,0,0,0,0,1,[0]
8746,0,1,2,6,1,1,4,2,2,0,2,1,[0]
4848,0,1,1,0,0,1,2,0,0,0,0,1,[0]
3369,0,1,0,1,0,1,1,0,0,0,0,1,[0]
5015,0,1,1,0,1,0,7,0,0,0,0,1,[0]
5009,0,1,1,0,1,0,6,0,0,0,0,1,[0]
6347,1,1,0,0,0,0,3,0,0,0,0,1,[0]
3108,0,1,3,2,0,0,4,0,0,0,0,1,[0]
2772,0,2,1,5,0,1,1,0,0,0,0,1,[0]
1897,0,2,1,4,0,1,1,0,0,0,0,1,[0]
684,0,1,1,0,0,0,2,0,0,0,0,1,[0]
3810,0,2,0,5,3,0,5,0,0,0,0,1,[0]
6931,1,2,3,5,2,0,8,1,1,2,2,1,[0]
1628,0,1,1,0,0,1,3,0,0,0,0,1,[0]
4650,0,2,0,0,0,0,7,0,0,0,0,1,[0]
1945,0,2,0,0,0,0,1,0,0,0,0,1,[0]
871,0,2,0,0,0,0,2,0,0,0,0,1,[0]
7367,0,0,2,2,3,0,10,3,1,1,0,1,[0]
7007,1,2,2,1,1,1,2,3,3,2,0,1,[0]
5444,0,2,0,0,0,0,1,0,0,0,0,1,[0]
74,0,1,0,0,1,1,10,0,0,0,0,1,[0]
5139,1,1,0,4,0,0,6,0,0,0,0,1,[0]
7664,0,3,0,2,0,1,3,8,1,0,1,1,[0]
2406,0,1,0,0,0,1,5,0,0,0,0,1,[0]
6244,0,2,1,5,0,0,5,0,0,0,0,1,[0]
3938,1,1,1,0,0,0,3,0,0,0,0,1,[0]
4221,0,1,1,0,0,0,2,0,0,0,0,1,[0]
3627,1,1,0,0,0,0,3,0,0,0,0,1,[0]
3005,0,1,1,0,0,1,3,0,0,0,0,1,[0]
9244,1,3,3,1,3,0,6,0,3,1,1,1,[0]
6287,0,1,1,1,0,1,2,0,0,0,0,1,[0]
177,0,3,0,1,0,0,1,0,0,0,0,1,[0]
6572,0,1,1,0,0,0,2,0,0,0,0,1,[0]
2562,0,2,2,1,0,1,1,0,0,0,0,1,[0]
3042,1,1,0,0,0,0,5,0,0,0,0,1,[0]
6069,1,1,0,1,0,0,3,0,0,0,0,1,[0]
5749,0,1,1,0,0,0,3,0,0,0,0,1,[0]
4789,0,2,0,0,0,0,1,0,0,0,0,1,[0]
7146,1,2,0,6,0,1,1,7,1,0,1,1,[0]
354,0,1,1,0,0,1,6,0,0,0,0,1,[0]
5648,0,2,0,0,0,1,1,0,0,0,0,1,[0]
3339,0,1,1,1,0,0,1,0,0,0,0,1,[0]
7222,1,1,2,0,1,1,1,8,2,2,2,1,[0]
9008,0,0,0,3,1,1,8,8,2,0,2,1,[0]
7597,1,0,2,2,0,1,2,4,0,2,0,1,[0]
4133,0,1,0,0,0,0,3,0,0,0,0,1,[0]
2811,0,1,0,0,0,0,3,0,0,0,0,1,[0]
5283,0,1,3,0,0,0,5,0,0,0,0,1,[0]
5339,0,1,0,0,0,1,5,0,0,0,0,1,[0]
9845,0,0,0,4,1,0,5,0,1,2,2,1,[0]
8452,0,2,3,5,1,0,5,8,0,1,0,1,[0]
4282,0,1,3,1,0,0,2,0,0,0,0,1,[0]
7294,1,2,3,6,0,0,7,7,1,1,0,1,[0]
6332,1,1,3,0,0,1,2,0,0,0,0,1,[0]
185,0,1,0,0,0,1,2,0,0,0,0,1,[0]
1536,0,2,1,0,0,0,4,0,0,0,0,1,[0]
3144,0,2,0,5,1,0,4,0,0,0,0,1,[0]
479,0,3,0,0,4,0,6,0,0,0,0,1,[0]
813,0,1,1,0,0,0,4,0,0,0,0,1,[0]
5722,0,2,1,0,0,0,2,0,0,0,0,1,[0]
1079,0,3,0,5,0,0,1,0,0,0,0,1,[0]
9849,0,0,1,6,3,0,8,1,2,1,0,1,[0]
767,0,1,0,0,0,0,2,0,0,0,0,1,[0]
5661,1,1,2,0,0,1,4,0,0,0,0,1,[0]
4324,0,1,1,0,0,0,3,0,0,0,0,1,[0]
7895,0,1,0,3,0,0,8,8,2,1,1,1,[0]
1197,0,2,1,4,0,0,1,0,0,0,0,1,[0]
5291,0,1,1,0,0,1,3,0,0,0,0,1,[0]
2790,0,1,0,1,0,0,9,0,0,0,0,1,[0]
4474,0,1,0,0,0,1,3,0,0,0,0,1,[0]
4504,0,2,0,0,0,1,7,0,0,0,0,1,[0]
3991,0,2,0,0,2,0,7,0,0,0,0,1,[0]
7507,0,1,1,3,1,0,10,7,2,1,1,1,[0]
5822,0,1,3,1,0,0,1,0,0,0,0,1,[0]
3261,0,1,0,0,0,1,6,0,0,0,0,1,[0]
8842,0,0,0,3,2,0,5,3,1,0,0,1,[0]
7412,1,3,0,1,0,1,9,0,3,2,0,1,[0]
4046,0,1,3,0,0,0,4,0,0,0,0,1,[0]
8644,1,2,1,4,2,1,4,6,0,2,1,1,[0]
6860,1,1,1,0,0,1,6,0,0,0,0,1,[0]
6042,0,1,1,0,0,1,3,0,0,0,0,1,[0]
1915,0,1,1,0,0,0,1,0,0,0,0,1,[0]
7844,0,2,3,5,1,1,2,5,3,2,2,1,[0]
9285,0,0,2,6,4,1,4,1,3,2,0,1,[0]
7440,1,1,0,5,3,0,1,4,3,2,2,1,[0]
6259,1,2,1,1,0,0,1,0,0,0,0,1,[0]
1773,0,1,1,0,0,1,3,0,0,0,0,1,[0]
9747,0,2,1,5,2,0,3,2,0,1,2,1,[0]
9609,0,2,2,4,4,0,1,4,1,0,1,1,[0]
9777,1,3,3,2,2,0,8,9,3,2,0,1,[0]
2052,0,1,1,0,0,0,4,0,0,0,0,1,[0]
7829,0,2,3,6,4,0,4,2,2,0,2,1,[0]
8636,1,0,0,2,3,1,9,3,2,2,1,1,[0]
1386,0,3,1,5,0,1,2,0,0,0,0,1,[0]
3708,0,1,0,0,0,1,4,0,0,0,0,1,[0]
4265,0,1,2,0,0,1,2,0,0,0,0,1,[0]
7867,0,0,3,6,3,1,8,1,3,1,0,1,[0]
8674,0,2,2,1,1,1,8,1,3,2,2,1,[0]
1422,0,1,2,0,0,1,1,0,0,0,0,1,[0]
6523,0,1,1,0,0,0,4,0,0,0,0,1,[0]
5417,0,2,1,0,0,0,1,0,0,0,0,1,[0]
7096,1,0,0,3,0,0,8,1,0,0,0,1,[0]
301,0,1,1,0,0,1,3,0,0,0,0,1,[0]
6566,0,2,2,0,0,0,1,0,0,0,0,1,[0]
7745,1,2,0,1,3,1,2,3,1,0,1,1,[0]
7494,0,0,0,1,3,0,6,9,2,2,2,1,[0]
4598,0,2,1,5,0,0,1,0,0,0,0,1,[0]
3963,0,2,0,0,0,0,4,0,0,0,0,1,[0]
7290,1,3,2,5,0,0,4,2,1,0,0,1,[0]
4662,0,1,3,0,0,0,4,0,0,0,0,1,[0]
9700,0,1,1,2,2,1,2,3,3,0,0,1,[0]
8108,1,1,0,0,4,1,9,1,1,2,1,1,[0]
9715,0,3,0,4,3,0,8,2,1,2,2,1,[0]
3228,0,1,2,0,1,0,7,0,0,0,0,1,[0]
7459,1,0,2,2,1,0,6,0,2,2,2,1,[0]
9555,1,0,1,3,4,0,9,5,2,1,0,1,[0]
7858,1,3,3,0,0,1,2,9,0,2,1,1,[0]
4032,0,1,1,0,0,1,1,0,0,0,0,1,[0]
1064,0,1,0,0,0,1,3,0,0,0,0,1,[0]
5752,0,1,0,0,0,0,2,0,0,0,0,1,[0]
9586,0,0,3,5,2,1,5,5,2,1,1,1,[0]
6554,0,1,3,1,0,1,1,0,0,0,0,1,[0]
9431,0,2,2,5,0,1,3,1,2,1,0,1,[0]
3211,0,2,0,0,0,1,6,0,0,0,0,1,[0]
