school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,G1,G2,G3,rank
1,1,0,0,0,0,2,0,0,0,0,2,2,1,1,1,1,1,1,0,0,0,1,5,4,5,3,3,1,63,0,0,1,14,12,20,13.0
1,1,1,1,0,1,1,3,1,0,3,2,2,4,3,0,0,1,1,1,0,1,0,1,4,3,1,4,3,55,0,0,0,11,8,20,14.0
0,0,0,0,0,1,3,2,2,4,0,0,1,2,0,1,0,0,1,0,0,0,1,4,2,2,1,1,1,0,1,1,1,16,18,19,15.0
0,0,0,0,0,1,4,4,0,0,2,0,1,1,0,1,1,1,0,0,0,0,1,5,5,3,1,1,4,0,1,1,1,18,19,19,16.0
0,0,0,0,0,0,4,2,0,4,2,0,1,1,0,1,1,1,1,0,0,0,1,3,5,2,1,1,3,0,1,1,1,18,19,19,17.0
0,1,0,0,1,0,2,2,3,3,3,0,1,3,0,1,0,0,1,0,0,0,1,4,3,3,1,2,2,0,1,1,1,18,18,19,18.0
1,1,0,1,0,0,4,4,4,4,1,0,2,3,0,1,1,1,1,0,0,0,1,5,4,4,1,1,1,0,1,1,1,19,18,19,19.0
0,0,1,0,0,0,0,3,3,2,2,1,1,1,0,1,1,0,1,0,0,1,0,4,2,1,4,3,3,75,1,0,1,4,9,19,20.0
1,1,0,1,1,1,4,2,2,1,2,2,4,2,3,1,0,0,1,0,1,0,0,5,5,3,2,1,3,53,1,1,0,4,17,19,21.0
0,0,1,0,1,0,1,4,2,2,0,2,2,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,1,9,1,0,1,7,4,19,22.0
1,0,0,0,1,1,4,4,3,3,1,1,4,1,1,1,1,0,0,0,1,0,0,2,3,1,4,2,3,26,0,0,0,16,12,19,23.0
0,0,1,1,0,1,3,3,4,0,2,2,1,3,2,0,0,0,0,1,0,1,0,1,4,4,5,2,2,16,0,1,1,8,1,19,24.0
1,0,0,1,1,0,1,3,0,0,1,1,1,3,3,0,0,0,1,1,0,0,0,3,1,4,2,4,3,54,1,1,0,15,16,19,25.0
0,0,0,0,0,0,2,1,4,4,2,0,2,3,2,1,1,1,1,0,0,1,1,5,3,2,2,3,4,70,0,0,1,5,3,19,26.0
0,1,1,0,1,0,1,2,2,2,0,1,4,2,2,1,1,1,0,1,1,0,1,2,1,1,1,5,5,27,0,0,1,18,7,19,27.0
1,1,0,1,0,1,0,0,3,0,2,1,2,3,2,1,1,0,1,0,0,0,0,2,4,2,5,1,5,31,0,0,0,7,13,19,28.0
1,1,0,0,1,0,1,1,2,1,0,1,1,4,0,1,1,0,0,1,0,0,0,4,4,3,5,4,1,6,1,1,0,7,19,19,29.0
0,1,1,1,0,0,3,1,0,0,0,2,4,1,0,1,1,1,0,0,0,1,1,1,2,3,1,1,2,65,0,1,1,6,17,19,30.0
1,0,1,1,0,1,2,4,4,3,1,2,4,1,3,1,1,0,1,1,1,1,0,3,5,2,4,4,4,24,0,0,1,19,17,19,31.0
1,0,1,1,1,1,4,2,2,3,3,0,2,1,3,0,0,0,1,1,0,0,0,3,4,2,5,1,5,43,0,1,1,17,3,19,32.0
0,1,0,0,1,1,4,4,3,0,2,1,1,4,2,1,1,0,0,1,1,0,0,5,4,5,5,2,4,25,0,0,0,3,6,19,33.0
0,1,0,0,1,1,2,3,4,4,0,0,2,1,0,1,1,0,1,0,1,1,1,4,4,1,2,2,4,51,0,1,0,6,0,19,34.0
1,1,1,0,1,0,2,2,0,0,0,1,4,4,3,0,0,1,1,0,1,0,0,5,1,3,1,4,1,12,0,1,1,4,11,19,35.0
0,0,1,1,0,0,3,2,4,1,0,1,3,2,0,1,1,1,1,1,1,0,1,4,2,3,3,2,4,0,1,1,0,8,18,19,36.0
0,0,1,0,1,1,0,4,4,1,0,0,4,2,1,0,1,1,1,1,1,0,0,4,3,1,5,1,4,6,0,0,0,15,15,19,37.0
0,0,0,0,0,0,4,3,0,2,0,0,1,3,0,1,0,1,0,0,0,0,1,5,4,3,1,1,4,0,1,1,1,15,16,18,38.0
0,0,0,0,1,0,4,4,2,0,2,1,1,2,0,1,0,1,0,0,0,0,1,4,3,3,1,1,5,0,1,1,1,19,18,18,39.0
0,1,0,0,1,0,4,3,2,4,1,0,1,1,0,1,1,0,0,0,0,0,1,4,5,5,1,3,1,0,1,1,1,16,17,18,40.0
0,0,0,0,1,1,3,4,2,4,2,0,1,2,0,1,0,0,0,0,0,0,1,5,4,4,1,1,1,0,1,1,1,16,18,18,41.0
0,0,0,0,1,0,3,3,2,4,0,1,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,1,5,0,1,1,1,16,18,18,42.0
0,0,0,1,1,0,4,4,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,0,1,1,1,18,18,18,43.0
0,1,0,0,1,0,4,4,2,0,0,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,0,1,1,1,18,18,18,44.0
0,0,0,0,1,0,2,1,4,4,2,0,3,1,0,1,1,1,1,0,0,0,1,4,3,3,1,1,4,0,1,1,1,18,18,18,45.0
0,1,0,0,1,0,4,3,2,4,0,1,1,2,0,1,0,0,1,0,0,0,0,3,1,2,1,3,2,0,1,1,1,17,18,18,46.0
0,1,0,1,0,0,3,1,2,4,1,0,2,4,0,1,0,0,1,0,0,1,1,3,1,2,1,1,3,0,1,1,1,18,18,18,47.0
0,1,0,0,1,0,3,2,1,1,1,1,1,4,0,1,0,0,0,1,0,0,1,5,2,2,1,2,5,0,1,1,1,17,17,18,48.0
0,0,1,0,1,1,3,2,2,4,2,2,1,1,0,1,1,1,0,0,0,1,1,5,5,3,1,1,5,0,1,1,1,17,18,18,49.0
1,1,1,1,1,1,3,3,3,3,1,2,1,4,2,1,1,1,1,0,0,0,1,3,4,4,4,4,4,64,1,0,0,19,1,18,50.0
1,0,0,1,0,0,4,3,4,2,2,0,4,1,2,0,0,1,0,0,1,0,1,1,5,4,3,2,2,2,1,1,1,11,14,18,51.0
1,1,0,1,1,1,1,4,4,3,3,2,1,1,0,1,1,0,0,0,0,1,1,1,3,4,5,4,1,74,1,0,1,13,1,18,52.0
0,0,0,0,1,0,3,3,4,4,2,1,2,1,2,0,1,0,0,0,1,1,1,4,4,3,3,2,1,39,1,1,1,4,5,18,53.0
0,1,1,1,0,0,2,0,0,0,1,0,3,1,0,1,0,0,1,0,0,0,1,1,2,2,1,1,2,25,0,0,1,6,2,18,54.0
1,0,0,1,0,1,2,4,1,1,3,1,1,3,2,1,1,0,0,0,1,1,1,2,2,2,4,3,4,34,0,0,1,4,7,18,55.0
1,0,1,1,1,1,3,1,0,3,2,1,1,1,1,1,1,0,1,0,1,1,1,5,2,1,3,3,3,11,1,0,0,12,12,18,56.0
1,0,1,0,0,0,3,2,0,1,0,1,1,3,1,0,1,1,1,1,1,0,0,2,3,3,3,2,4,34,0,1,0,18,0,18,57.0
0,0,1,1,0,0,4,2,1,1,0,1,1,2,1,0,0,0,1,0,0,0,1,2,3,5,3,3,3,59,1,0,0,7,6,18,58.0
0,0,0,1,1,1,0,2,2,2,2,2,4,1,1,1,1,1,1,0,1,1,0,3,3,2,5,5,4,42,0,1,1,16,10,18,59.0
1,1,1,1,1,1,2,4,1,3,2,2,2,4,1,1,1,1,1,1,0,0,0,4,4,4,4,5,4,44,1,0,0,8,10,18,60.0
0,1,0,0,0,1,1,1,1,3,0,1,1,3,2,0,1,1,0,0,0,0,0,4,1,2,3,2,3,68,1,1,0,7,18,18,61.0
0,0,1,1,1,0,3,1,2,3,2,1,1,4,0,0,0,1,1,1,0,0,1,1,3,1,1,5,4,34,0,0,0,7,9,18,62.0
1,1,1,0,1,0,3,3,1,4,3,1,3,2,3,1,1,0,0,0,0,0,0,2,5,2,4,5,5,15,1,1,1,10,2,18,63.0
0,0,1,0,0,1,3,3,4,3,3,0,2,1,3,1,0,0,0,1,1,0,0,1,5,4,2,3,2,66,1,0,1,12,3,18,64.0
1,0,0,0,0,0,1,4,4,4,1,2,3,2,1,1,0,1,1,0,0,0,1,3,3,2,1,2,1,22,1,0,0,19,12,18,65.0
1,1,1,1,0,1,2,3,0,3,3,0,2,3,3,1,0,0,1,0,0,0,1,3,2,4,5,4,1,3,1,1,0,9,9,18,66.0
1,1,1,0,0,1,3,4,4,3,2,1,4,3,0,0,1,0,0,1,0,0,1,2,3,5,5,1,3,72,0,1,1,15,15,18,67.0
0,0,1,1,1,0,0,2,4,0,0,0,4,2,1,0,0,0,1,1,0,0,0,1,3,2,5,1,3,15,0,1,0,17,1,18,68.0
1,1,1,1,0,1,0,2,0,2,0,0,3,2,0,1,1,1,1,0,0,1,0,5,1,5,5,2,5,70,0,0,1,16,11,18,69.0
0,0,0,0,1,0,4,4,2,2,1,0,2,2,0,1,0,1,0,0,0,0,1,4,3,1,1,1,5,0,1,1,1,17,16,17,70.0
0,0,0,0,1,0,4,4,2,0,3,1,1,3,0,1,0,1,0,0,0,0,0,4,4,3,1,1,4,0,1,1,1,16,17,17,71.0
0,1,0,0,1,0,2,4,2,2,1,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,1,1,1,16,17,17,72.0
0,1,0,0,1,0,2,3,2,0,3,0,1,2,0,0,1,1,1,0,0,0,1,2,3,1,1,1,3,0,1,1,1,16,16,17,73.0
0,0,0,1,0,1,3,4,4,4,1,0,2,2,0,1,0,0,0,0,0,0,1,4,2,5,3,4,1,0,1,1,1,17,17,17,74.0
0,1,0,0,0,0,3,3,2,2,0,0,1,4,0,1,0,1,1,0,0,0,1,5,3,3,1,1,1,0,1,1,1,16,15,17,75.0
1,1,1,1,0,0,1,1,0,3,0,0,2,2,1,1,0,1,0,0,1,0,1,1,3,4,5,3,4,64,1,1,1,19,13,17,76.0
0,1,1,0,1,0,1,3,0,3,3,2,2,1,0,0,0,1,1,0,0,0,1,4,2,2,5,5,4,27,0,0,0,18,13,17,77.0
1,1,1,1,1,0,1,4,2,1,2,2,1,4,2,0,0,0,1,0,0,1,0,3,3,3,1,4,2,33,1,0,1,3,19,17,78.0
1,0,1,0,1,1,2,2,4,1,1,2,4,2,3,1,1,1,1,1,0,0,0,5,2,2,2,3,5,28,0,0,1,17,4,17,79.0
1,0,1,1,0,0,2,1,4,0,0,0,1,1,2,0,1,1,0,0,1,0,1,4,5,3,5,2,4,72,1,1,0,13,19,17,80.0
1,1,1,1,1,0,3,4,2,3,0,0,3,4,0,1,0,0,0,1,0,0,0,5,3,5,3,1,5,54,0,0,0,9,8,17,81.0
1,0,0,1,1,1,0,4,3,0,0,1,2,1,3,0,0,1,0,1,0,1,1,5,5,2,1,4,3,75,0,0,0,19,16,17,82.0
1,0,1,0,0,1,3,3,0,3,3,2,4,2,3,0,0,0,0,0,1,0,0,5,3,1,4,2,1,61,1,1,0,11,18,17,83.0
1,1,0,0,0,0,3,1,1,3,3,0,1,4,3,1,0,1,0,0,0,1,1,3,3,4,1,1,2,49,1,1,0,18,19,17,84.0
0,1,1,0,1,0,1,2,1,3,1,0,4,3,3,1,1,1,0,0,1,0,1,1,5,2,3,4,3,50,0,0,0,5,14,17,85.0
0,1,1,1,1,0,2,2,3,3,0,2,1,1,1,0,0,1,1,1,1,0,0,5,4,2,5,5,3,40,0,1,0,19,4,17,86.0
0,1,1,0,1,0,2,3,2,4,1,1,3,1,0,0,0,0,1,1,1,1,1,4,3,4,3,3,3,3,0,0,1,19,9,17,87.0
1,1,1,1,0,1,2,3,1,3,0,2,2,3,1,0,0,0,1,0,1,1,1,3,1,5,1,4,1,42,1,1,1,8,19,17,88.0
0,1,1,0,0,0,4,3,3,2,3,0,2,3,3,1,1,0,1,1,1,1,0,4,2,5,4,5,1,58,1,1,0,5,5,17,89.0
1,1,0,1,1,1,2,1,2,4,2,0,4,2,1,0,0,0,1,1,1,0,1,4,2,4,3,4,2,32,1,0,0,10,7,17,90.0
0,1,0,0,1,1,3,1,2,2,3,2,4,1,3,0,1,1,0,0,0,1,1,3,1,3,2,2,2,28,1,0,1,15,2,17,91.0
0,1,0,1,0,1,0,3,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,5,3,5,4,5,2,68,1,0,1,11,14,17,92.0
1,1,0,0,1,0,0,0,3,1,0,2,3,1,3,0,0,0,1,0,1,1,0,1,5,1,1,2,1,61,1,0,0,5,4,17,93.0
0,0,1,0,0,0,0,4,2,4,2,2,2,4,0,1,0,0,1,1,0,1,1,5,1,3,3,3,5,60,1,0,1,4,4,17,94.0
0,0,0,0,1,1,2,2,4,4,0,2,1,3,0,1,0,1,1,0,0,0,0,4,5,2,1,1,3,0,1,1,1,14,16,16,95.0
0,0,0,0,0,0,4,2,0,4,2,0,1,2,0,1,1,1,0,0,0,0,1,4,5,1,1,3,5,0,1,1,1,15,15,16,96.0
0,0,0,1,1,0,4,3,0,3,2,0,1,2,0,1,0,1,0,0,0,0,0,4,5,2,1,1,5,0,1,1,1,17,16,16,97.0
0,1,0,0,1,0,4,2,2,4,2,0,1,2,0,1,0,1,1,0,0,0,1,4,2,3,1,1,5,0,1,1,1,15,16,16,98.0
0,1,0,1,0,0,3,1,4,4,1,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,0,1,1,1,16,16,16,99.0
0,1,0,0,0,0,4,4,1,1,3,0,1,3,0,1,0,0,0,0,0,0,0,5,4,5,1,1,4,0,1,1,1,14,15,16,100.0
0,0,0,0,1,0,4,4,0,0,2,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,0,1,1,1,15,15,16,101.0
0,1,0,0,1,0,4,2,1,2,0,1,1,2,0,1,1,0,1,0,0,0,0,4,2,3,1,1,3,0,1,1,1,14,15,16,102.0
0,0,0,0,1,0,1,0,4,4,1,0,2,2,0,1,0,0,0,0,0,0,0,4,3,2,1,1,3,0,1,1,1,13,15,16,103.0
0,0,0,0,1,0,4,4,2,0,0,0,1,1,0,1,1,1,1,0,0,0,1,5,2,3,1,2,5,0,1,1,1,17,15,16,104.0
0,1,0,0,1,0,4,3,1,4,0,0,1,2,0,1,0,1,0,0,0,0,1,4,3,5,1,5,2,0,1,1,1,16,16,16,105.0
0,0,0,0,0,0,4,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,4,2,2,2,1,0,1,1,1,16,15,16,106.0
0,0,0,0,1,0,3,3,4,2,1,0,1,1,0,1,1,1,0,1,0,0,1,4,3,5,3,5,5,0,1,1,1,14,15,16,107.0
0,0,0,1,1,0,4,3,0,2,2,0,1,3,0,1,1,1,1,0,0,0,0,5,3,2,1,2,4,0,1,1,1,16,15,16,108.0
1,1,0,0,0,0,1,1,3,2,2,1,2,3,0,1,1,1,1,0,0,0,1,5,3,2,1,1,4,0,1,1,1,18,16,16,109.0
1,0,0,0,0,0,3,1,2,2,2,0,2,1,0,1,1,1,1,1,0,0,1,2,4,5,3,4,2,0,1,1,1,14,16,16,110.0
1,1,1,1,0,0,4,3,1,4,1,2,2,3,3,1,1,0,0,1,1,0,1,4,4,1,4,3,3,15,1,0,0,3,2,16,111.0
1,1,1,0,1,0,1,4,3,4,3,2,4,4,1,0,1,1,1,1,0,0,1,1,5,3,2,1,5,17,1,0,1,10,19,16,112.0
0,1,1,0,0,0,2,1,2,0,0,1,3,4,2,1,0,0,1,0,0,1,1,1,4,4,2,3,4,13,1,0,1,13,12,16,113.0
1,0,1,0,1,1,4,2,1,2,1,0,2,2,2,0,1,0,0,1,1,1,1,4,3,2,5,3,4,68,1,0,1,9,1,16,114.0
1,1,0,1,1,1,3,0,3,0,3,1,4,4,2,1,0,0,1,0,1,0,0,2,1,5,1,5,3,18,1,1,0,10,11,16,115.0
1,1,1,1,1,1,2,2,0,2,0,2,1,2,0,0,1,1,0,1,0,1,1,4,2,1,4,4,3,15,1,1,0,12,3,16,116.0
0,0,0,0,0,0,1,1,1,3,1,0,2,1,3,0,1,1,0,0,1,0,1,4,5,4,1,3,3,44,1,1,1,19,7,16,117.0
0,1,0,1,0,1,1,4,4,0,1,2,1,2,2,0,1,1,1,1,0,0,1,4,5,1,1,3,2,26,1,0,0,9,17,16,118.0
0,1,0,0,0,1,0,0,4,0,0,0,4,2,0,0,1,0,1,1,1,0,0,5,5,5,2,5,1,3,0,0,1,18,2,16,119.0
1,1,0,1,1,0,0,2,3,0,1,1,3,1,3,1,1,1,1,1,0,0,0,3,1,3,4,2,1,22,1,0,0,14,10,16,120.0
0,1,0,1,0,1,0,2,2,3,0,2,1,1,0,0,0,0,0,1,1,0,0,1,5,5,5,1,1,15,0,1,1,7,9,16,121.0
1,1,1,1,1,0,1,3,2,4,0,2,2,2,1,0,1,1,1,0,0,1,0,5,1,5,3,2,3,2,0,1,1,9,8,16,122.0
1,1,1,1,1,1,3,2,3,0,2,2,3,2,0,0,0,0,0,0,1,1,0,3,5,3,3,1,3,2,0,1,0,8,16,16,123.0
0,1,1,0,0,1,2,3,1,0,2,1,1,2,3,1,1,1,1,1,0,1,0,1,1,4,1,4,3,24,1,1,0,10,3,16,124.0
0,1,1,1,1,0,0,0,3,2,2,0,1,3,0,0,1,1,0,0,1,1,0,5,4,3,3,3,1,57,1,0,1,6,12,16,125.0
0,1,0,0,1,0,4,2,1,2,0,0,1,3,0,1,0,0,0,0,0,0,0,3,2,2,1,1,5,0,1,1,1,15,14,15,126.0
0,0,0,0,0,0,4,3,2,4,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,2,1,2,5,0,1,1,1,15,15,15,127.0
0,0,0,0,1,0,3,4,4,4,0,0,1,2,0,1,0,0,0,0,0,0,1,5,5,1,1,1,5,0,1,1,1,14,15,15,128.0
0,0,0,0,1,0,4,3,0,4,1,0,1,2,0,1,1,1,1,0,0,0,1,4,4,1,1,1,1,0,1,1,1,13,14,15,129.0
0,0,0,0,1,0,4,4,1,1,3,1,1,1,0,1,0,0,1,0,0,0,1,5,4,2,1,1,5,0,1,1,1,12,15,15,130.0
0,0,0,0,1,0,4,2,1,2,3,0,1,1,0,1,1,0,1,0,0,0,1,2,2,4,2,4,1,0,1,1,1,15,16,15,131.0
0,0,0,0,1,0,3,2,4,4,0,0,1,1,0,1,0,0,1,1,0,0,1,5,4,3,1,1,5,0,1,1,1,12,14,15,132.0
0,0,0,1,1,1,4,4,4,0,1,0,2,3,0,1,0,1,0,0,0,0,0,2,4,3,1,1,5,0,1,1,1,15,16,15,133.0
0,1,0,0,1,1,4,3,2,2,1,0,1,2,0,1,0,0,0,0,0,0,1,4,3,2,1,1,1,0,1,1,1,14,15,15,134.0
0,0,0,0,1,0,4,4,0,1,1,0,1,2,0,1,0,1,0,0,0,1,1,3,2,2,1,1,5,0,1,1,1,14,15,15,135.0
0,1,0,0,0,0,4,3,0,2,2,0,3,2,0,1,0,1,0,0,0,0,1,5,4,3,1,2,1,0,1,1,1,16,15,15,136.0
0,0,0,0,1,0,3,1,4,4,1,1,2,4,0,1,0,0,1,0,0,0,1,4,3,2,1,1,5,0,1,1,1,13,15,15,137.0
0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,1,1,0,0,0,0,0,1,5,3,3,1,3,4,0,1,1,1,15,15,15,138.0
0,0,0,1,1,0,4,3,2,4,1,0,2,1,0,0,0,1,0,1,0,0,1,3,3,3,1,1,4,0,1,1,1,11,15,15,139.0
0,1,0,0,1,0,1,2,3,2,2,0,1,2,0,1,1,1,1,1,0,0,1,3,2,3,1,2,1,0,1,1,1,16,15,15,140.0
0,0,0,0,1,0,2,2,2,2,0,1,1,4,0,1,0,0,0,0,0,0,1,5,5,4,1,2,5,0,1,1,1,16,14,15,141.0
0,1,0,0,1,0,4,4,0,0,2,0,2,1,0,1,1,1,0,0,0,0,1,4,3,2,1,1,5,0,1,1,1,16,16,15,142.0
0,0,0,1,1,0,2,2,3,4,2,0,3,1,0,1,1,1,1,1,0,1,1,4,2,2,1,2,3,0,1,1,1,17,15,15,143.0
0,0,0,0,0,0,2,1,4,4,2,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,5,0,1,1,1,15,15,15,144.0
0,1,0,0,0,0,2,4,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,4,3,2,1,1,5,0,1,1,1,14,15,15,145.0
0,1,0,0,0,0,3,2,4,4,1,0,2,2,0,1,1,0,1,0,0,0,1,4,4,4,1,3,1,0,1,1,1,14,15,15,146.0
0,1,0,0,1,0,3,2,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,4,1,3,3,0,1,1,1,16,15,15,147.0
0,0,0,0,1,0,0,2,4,4,3,0,1,1,0,1,1,0,1,1,0,0,1,4,3,2,2,4,5,0,1,1,1,13,15,15,148.0
0,0,0,0,0,1,4,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,3,1,1,2,0,1,1,1,15,13,15,149.0
0,1,0,0,1,0,4,3,1,2,1,0,1,3,0,1,0,0,1,0,0,0,1,4,2,2,1,2,3,0,1,1,1,15,15,15,150.0
0,1,0,0,1,0,3,1,2,2,2,1,1,3,0,1,0,1,1,1,0,0,1,3,4,3,2,3,5,0,1,1,1,12,14,15,151.0
0,1,0,0,0,0,0,2,3,3,0,1,2,3,0,1,1,1,1,0,0,0,1,3,3,3,2,3,2,0,1,1,1,16,15,15,152.0
0,1,0,0,1,0,3,4,2,4,2,0,1,3,0,1,1,1,1,0,0,0,1,4,4,5,1,3,5,0,1,1,1,16,15,15,153.0
0,0,0,0,0,0,3,4,2,4,0,0,1,2,0,1,1,1,0,0,0,0,0,4,3,3,1,3,5,0,1,1,1,16,15,15,154.0
0,1,0,0,1,0,4,3,1,4,1,0,1,3,0,1,0,0,0,0,0,0,0,4,4,3,1,3,4,0,1,1,1,13,15,15,155.0
1,1,0,0,0,0,4,4,3,3,2,0,1,2,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,0,1,1,1,16,15,15,156.0
1,1,1,0,1,0,4,2,1,4,2,2,2,3,2,1,0,0,1,1,0,0,0,5,4,3,1,1,3,0,1,1,1,15,14,15,157.0
1,1,0,0,1,0,3,3,4,4,0,0,1,2,0,1,1,0,1,0,0,0,0,4,1,3,1,2,1,0,1,1,1,15,15,15,158.0
0,0,1,1,1,0,0,0,0,3,2,2,4,2,2,1,0,1,0,1,1,0,0,5,5,2,5,4,1,35,1,1,1,3,17,15,159.0
1,0,1,0,0,1,2,4,2,1,3,1,2,1,0,0,0,1,1,0,1,1,1,1,5,2,2,5,5,23,0,0,0,11,12,15,160.0
1,1,0,0,1,1,1,4,0,4,1,1,1,1,0,1,0,0,1,1,0,0,1,2,3,2,3,4,4,70,0,1,0,12,4,15,161.0
1,0,1,1,1,0,4,0,4,3,2,0,3,2,0,1,1,1,0,0,1,0,0,3,3,3,4,3,2,27,1,0,0,7,15,15,162.0
1,0,0,1,1,0,4,0,0,1,0,0,3,2,2,1,0,0,0,1,1,1,0,2,5,4,1,2,5,44,0,0,0,19,13,15,163.0
1,1,1,0,0,1,1,1,0,3,0,2,2,1,2,1,1,1,0,0,1,0,0,3,3,2,1,2,3,44,1,1,1,9,14,15,164.0
0,1,1,0,1,0,2,3,4,2,3,0,2,1,1,1,1,1,1,0,0,1,0,4,3,1,2,2,1,75,1,1,1,3,16,15,165.0
0,0,0,0,0,0,4,4,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,4,3,3,1,3,5,0,1,1,1,14,14,14,166.0
0,1,0,0,1,0,4,4,1,4,0,0,1,1,0,1,0,1,1,0,0,0,1,4,4,4,1,2,2,0,1,1,1,14,14,14,167.0
0,1,0,0,1,0,4,4,2,2,1,0,1,3,0,1,0,0,0,0,0,0,1,3,2,3,1,2,2,0,1,1,1,13,14,14,168.0
0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,1,0,0,1,1,4,3,3,2,2,5,0,1,1,1,15,15,14,169.0
0,0,0,0,1,0,3,1,4,4,1,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,0,1,1,1,12,12,14,170.0
0,1,0,0,1,0,4,2,4,4,1,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,0,1,1,1,13,14,14,171.0
0,0,0,0,0,0,2,2,2,1,1,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,0,1,1,1,11,13,14,172.0
0,1,0,0,1,0,4,4,4,4,1,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,0,1,1,1,11,14,14,173.0
0,0,0,0,1,0,4,4,2,4,2,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,0,1,1,1,10,13,14,174.0
0,0,0,0,1,0,4,4,4,0,1,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,0,1,1,1,11,13,14,175.0
0,0,0,0,0,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,0,1,1,1,12,13,14,176.0
0,1,0,0,1,0,4,4,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,1,1,1,14,14,14,177.0
0,0,0,0,1,0,2,3,4,4,0,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,1,1,1,13,14,14,178.0
