school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,G1,G2,G3,rank
1,1,0,1,0,0,4,4,4,4,1,0,2,3,0,1,1,1,1,0,0,0,1,5,4,4,1,1,1,0,1,1,1,19,18,19,13.0
0,0,1,0,0,0,0,3,3,2,2,1,1,1,0,1,1,0,1,0,0,1,0,4,2,1,4,3,3,75,1,0,1,4,9,19,14.0
1,1,0,1,1,1,4,2,2,1,2,2,4,2,3,1,0,0,1,0,1,0,0,5,5,3,2,1,3,53,1,1,0,4,17,19,15.0
0,0,1,0,1,0,1,4,2,2,0,2,2,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,1,9,1,0,1,7,4,19,16.0
1,0,0,0,1,1,4,4,3,3,1,1,4,1,1,1,1,0,0,0,1,0,0,2,3,1,4,2,3,26,0,0,0,16,12,19,17.0
0,0,1,1,0,1,3,3,4,0,2,2,1,3,2,0,0,0,0,1,0,1,0,1,4,4,5,2,2,16,0,1,1,8,1,19,18.0
1,0,0,1,1,0,1,3,0,0,1,1,1,3,3,0,0,0,1,1,0,0,0,3,1,4,2,4,3,54,1,1,0,15,16,19,19.0
0,0,0,0,0,0,2,1,4,4,2,0,2,3,2,1,1,1,1,0,0,1,1,5,3,2,2,3,4,70,0,0,1,5,3,19,20.0
0,0,0,0,0,0,4,3,0,2,0,0,1,3,0,1,0,1,0,0,0,0,1,5,4,3,1,1,4,0,1,1,1,15,16,18,21.0
0,0,0,0,1,0,4,4,2,0,2,1,1,2,0,1,0,1,0,0,0,0,1,4,3,3,1,1,5,0,1,1,1,19,18,18,22.0
0,1,0,0,1,0,4,3,2,4,1,0,1,1,0,1,1,0,0,0,0,0,1,4,5,5,1,3,1,0,1,1,1,16,17,18,23.0
0,0,0,0,1,1,3,4,2,4,2,0,1,2,0,1,0,0,0,0,0,0,1,5,4,4,1,1,1,0,1,1,1,16,18,18,24.0
0,0,0,0,1,0,3,3,2,4,0,1,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,1,5,0,1,1,1,16,18,18,25.0
0,0,0,1,1,0,4,4,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,0,1,1,1,18,18,18,26.0
0,1,0,0,1,0,4,4,2,0,0,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,0,1,1,1,18,18,18,27.0
0,0,0,0,1,0,2,1,4,4,2,0,3,1,0,1,1,1,1,0,0,0,1,4,3,3,1,1,4,0,1,1,1,18,18,18,28.0
0,1,0,0,1,0,4,3,2,4,0,1,1,2,0,1,0,0,1,0,0,0,0,3,1,2,1,3,2,0,1,1,1,17,18,18,29.0
0,1,0,1,0,0,3,1,2,4,1,0,2,4,0,1,0,0,1,0,0,1,1,3,1,2,1,1,3,0,1,1,1,18,18,18,30.0
0,1,0,0,1,0,3,2,1,1,1,1,1,4,0,1,0,0,0,1,0,0,1,5,2,2,1,2,5,0,1,1,1,17,17,18,31.0
0,0,1,0,1,1,3,2,2,4,2,2,1,1,0,1,1,1,0,0,0,1,1,5,5,3,1,1,5,0,1,1,1,17,18,18,32.0
1,1,1,1,1,1,3,3,3,3,1,2,1,4,2,1,1,1,1,0,0,0,1,3,4,4,4,4,4,64,1,0,0,19,1,18,33.0
1,0,0,1,0,0,4,3,4,2,2,0,4,1,2,0,0,1,0,0,1,0,1,1,5,4,3,2,2,2,1,1,1,11,14,18,34.0
1,1,0,1,1,1,1,4,4,3,3,2,1,1,0,1,1,0,0,0,0,1,1,1,3,4,5,4,1,74,1,0,1,13,1,18,35.0
0,0,0,0,1,0,3,3,4,4,2,1,2,1,2,0,1,0,0,0,1,1,1,4,4,3,3,2,1,39,1,1,1,4,5,18,36.0
0,0,0,0,1,0,4,4,2,2,1,0,2,2,0,1,0,1,0,0,0,0,1,4,3,1,1,1,5,0,1,1,1,17,16,17,37.0
0,0,0,0,1,0,4,4,2,0,3,1,1,3,0,1,0,1,0,0,0,0,0,4,4,3,1,1,4,0,1,1,1,16,17,17,38.0
0,1,0,0,1,0,2,4,2,2,1,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,1,1,1,16,17,17,39.0
0,1,0,0,1,0,2,3,2,0,3,0,1,2,0,0,1,1,1,0,0,0,1,2,3,1,1,1,3,0,1,1,1,16,16,17,40.0
0,0,0,1,0,1,3,4,4,4,1,0,2,2,0,1,0,0,0,0,0,0,1,4,2,5,3,4,1,0,1,1,1,17,17,17,41.0
0,1,0,0,0,0,3,3,2,2,0,0,1,4,0,1,0,1,1,0,0,0,1,5,3,3,1,1,1,0,1,1,1,16,15,17,42.0
1,1,1,1,0,0,1,1,0,3,0,0,2,2,1,1,0,1,0,0,1,0,1,1,3,4,5,3,4,64,1,1,1,19,13,17,43.0
0,1,1,0,1,0,1,3,0,3,3,2,2,1,0,0,0,1,1,0,0,0,1,4,2,2,5,5,4,27,0,0,0,18,13,17,44.0
1,1,1,1,1,0,1,4,2,1,2,2,1,4,2,0,0,0,1,0,0,1,0,3,3,3,1,4,2,33,1,0,1,3,19,17,45.0
1,0,1,0,1,1,2,2,4,1,1,2,4,2,3,1,1,1,1,1,0,0,0,5,2,2,2,3,5,28,0,0,1,17,4,17,46.0
1,0,1,1,0,0,2,1,4,0,0,0,1,1,2,0,1,1,0,0,1,0,1,4,5,3,5,2,4,72,1,1,0,13,19,17,47.0
1,1,1,1,1,0,3,4,2,3,0,0,3,4,0,1,0,0,0,1,0,0,0,5,3,5,3,1,5,54,0,0,0,9,8,17,48.0
0,0,0,0,1,1,2,2,4,4,0,2,1,3,0,1,0,1,1,0,0,0,0,4,5,2,1,1,3,0,1,1,1,14,16,16,49.0
0,0,0,0,0,0,4,2,0,4,2,0,1,2,0,1,1,1,0,0,0,0,1,4,5,1,1,3,5,0,1,1,1,15,15,16,50.0
0,0,0,1,1,0,4,3,0,3,2,0,1,2,0,1,0,1,0,0,0,0,0,4,5,2,1,1,5,0,1,1,1,17,16,16,51.0
0,1,0,0,1,0,4,2,2,4,2,0,1,2,0,1,0,1,1,0,0,0,1,4,2,3,1,1,5,0,1,1,1,15,16,16,52.0
0,1,0,1,0,0,3,1,4,4,1,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,0,1,1,1,16,16,16,53.0
0,1,0,0,0,0,4,4,1,1,3,0,1,3,0,1,0,0,0,0,0,0,0,5,4,5,1,1,4,0,1,1,1,14,15,16,54.0
0,0,0,0,1,0,4,4,0,0,2,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,0,1,1,1,15,15,16,55.0
0,1,0,0,1,0,4,2,1,2,0,1,1,2,0,1,1,0,1,0,0,0,0,4,2,3,1,1,3,0,1,1,1,14,15,16,56.0
0,0,0,0,1,0,1,0,4,4,1,0,2,2,0,1,0,0,0,0,0,0,0,4,3,2,1,1,3,0,1,1,1,13,15,16,57.0
0,0,0,0,1,0,4,4,2,0,0,0,1,1,0,1,1,1,1,0,0,0,1,5,2,3,1,2,5,0,1,1,1,17,15,16,58.0
0,1,0,0,1,0,4,3,1,4,0,0,1,2,0,1,0,1,0,0,0,0,1,4,3,5,1,5,2,0,1,1,1,16,16,16,59.0
0,0,0,0,0,0,4,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,4,2,2,2,1,0,1,1,1,16,15,16,60.0
0,0,0,0,1,0,3,3,4,2,1,0,1,1,0,1,1,1,0,1,0,0,1,4,3,5,3,5,5,0,1,1,1,14,15,16,61.0
0,0,0,1,1,0,4,3,0,2,2,0,1,3,0,1,1,1,1,0,0,0,0,5,3,2,1,2,4,0,1,1,1,16,15,16,62.0
1,1,0,0,0,0,1,1,3,2,2,1,2,3,0,1,1,1,1,0,0,0,1,5,3,2,1,1,4,0,1,1,1,18,16,16,63.0
1,0,0,0,0,0,3,1,2,2,2,0,2,1,0,1,1,1,1,1,0,0,1,2,4,5,3,4,2,0,1,1,1,14,16,16,64.0
1,1,1,1,0,0,4,3,1,4,1,2,2,3,3,1,1,0,0,1,1,0,1,4,4,1,4,3,3,15,1,0,0,3,2,16,65.0
1,1,1,0,1,0,1,4,3,4,3,2,4,4,1,0,1,1,1,1,0,0,1,1,5,3,2,1,5,17,1,0,1,10,19,16,66.0
0,1,1,0,0,0,2,1,2,0,0,1,3,4,2,1,0,0,1,0,0,1,1,1,4,4,2,3,4,13,1,0,1,13,12,16,67.0
1,0,1,0,1,1,4,2,1,2,1,0,2,2,2,0,1,0,0,1,1,1,1,4,3,2,5,3,4,68,1,0,1,9,1,16,68.0
1,1,0,1,1,1,3,0,3,0,3,1,4,4,2,1,0,0,1,0,1,0,0,2,1,5,1,5,3,18,1,1,0,10,11,16,69.0
0,1,0,0,1,0,4,2,1,2,0,0,1,3,0,1,0,0,0,0,0,0,0,3,2,2,1,1,5,0,1,1,1,15,14,15,70.0
0,0,0,0,0,0,4,3,2,4,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,2,1,2,5,0,1,1,1,15,15,15,71.0
0,0,0,0,1,0,3,4,4,4,0,0,1,2,0,1,0,0,0,0,0,0,1,5,5,1,1,1,5,0,1,1,1,14,15,15,72.0
0,0,0,0,1,0,4,3,0,4,1,0,1,2,0,1,1,1,1,0,0,0,1,4,4,1,1,1,1,0,1,1,1,13,14,15,73.0
0,0,0,0,1,0,4,4,1,1,3,1,1,1,0,1,0,0,1,0,0,0,1,5,4,2,1,1,5,0,1,1,1,12,15,15,74.0
0,0,0,0,1,0,4,2,1,2,3,0,1,1,0,1,1,0,1,0,0,0,1,2,2,4,2,4,1,0,1,1,1,15,16,15,75.0
0,0,0,0,1,0,3,2,4,4,0,0,1,1,0,1,0,0,1,1,0,0,1,5,4,3,1,1,5,0,1,1,1,12,14,15,76.0
0,0,0,1,1,1,4,4,4,0,1,0,2,3,0,1,0,1,0,0,0,0,0,2,4,3,1,1,5,0,1,1,1,15,16,15,77.0
0,1,0,0,1,1,4,3,2,2,1,0,1,2,0,1,0,0,0,0,0,0,1,4,3,2,1,1,1,0,1,1,1,14,15,15,78.0
0,0,0,0,1,0,4,4,0,1,1,0,1,2,0,1,0,1,0,0,0,1,1,3,2,2,1,1,5,0,1,1,1,14,15,15,79.0
0,1,0,0,0,0,4,3,0,2,2,0,3,2,0,1,0,1,0,0,0,0,1,5,4,3,1,2,1,0,1,1,1,16,15,15,80.0
0,0,0,0,1,0,3,1,4,4,1,1,2,4,0,1,0,0,1,0,0,0,1,4,3,2,1,1,5,0,1,1,1,13,15,15,81.0
0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,1,1,0,0,0,0,0,1,5,3,3,1,3,4,0,1,1,1,15,15,15,82.0
0,0,0,1,1,0,4,3,2,4,1,0,2,1,0,0,0,1,0,1,0,0,1,3,3,3,1,1,4,0,1,1,1,11,15,15,83.0
0,1,0,0,1,0,1,2,3,2,2,0,1,2,0,1,1,1,1,1,0,0,1,3,2,3,1,2,1,0,1,1,1,16,15,15,84.0
0,0,0,0,1,0,2,2,2,2,0,1,1,4,0,1,0,0,0,0,0,0,1,5,5,4,1,2,5,0,1,1,1,16,14,15,85.0
0,1,0,0,1,0,4,4,0,0,2,0,2,1,0,1,1,1,0,0,0,0,1,4,3,2,1,1,5,0,1,1,1,16,16,15,86.0
0,0,0,1,1,0,2,2,3,4,2,0,3,1,0,1,1,1,1,1,0,1,1,4,2,2,1,2,3,0,1,1,1,17,15,15,87.0
0,0,0,0,0,0,2,1,4,4,2,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,5,0,1,1,1,15,15,15,88.0
0,1,0,0,0,0,2,4,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,4,3,2,1,1,5,0,1,1,1,14,15,15,89.0
0,1,0,0,0,0,3,2,4,4,1,0,2,2,0,1,1,0,1,0,0,0,1,4,4,4,1,3,1,0,1,1,1,14,15,15,90.0
0,1,0,0,1,0,3,2,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,4,1,3,3,0,1,1,1,16,15,15,91.0
0,0,0,0,1,0,0,2,4,4,3,0,1,1,0,1,1,0,1,1,0,0,1,4,3,2,2,4,5,0,1,1,1,13,15,15,92.0
0,0,0,0,0,1,4,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,3,1,1,2,0,1,1,1,15,13,15,93.0
0,1,0,0,1,0,4,3,1,2,1,0,1,3,0,1,0,0,1,0,0,0,1,4,2,2,1,2,3,0,1,1,1,15,15,15,94.0
0,1,0,0,1,0,3,1,2,2,2,1,1,3,0,1,0,1,1,1,0,0,1,3,4,3,2,3,5,0,1,1,1,12,14,15,95.0
0,1,0,0,0,0,0,2,3,3,0,1,2,3,0,1,1,1,1,0,0,0,1,3,3,3,2,3,2,0,1,1,1,16,15,15,96.0
0,1,0,0,1,0,3,4,2,4,2,0,1,3,0,1,1,1,1,0,0,0,1,4,4,5,1,3,5,0,1,1,1,16,15,15,97.0
0,0,0,0,0,0,3,4,2,4,0,0,1,2,0,1,1,1,0,0,0,0,0,4,3,3,1,3,5,0,1,1,1,16,15,15,98.0
0,1,0,0,1,0,4,3,1,4,1,0,1,3,0,1,0,0,0,0,0,0,0,4,4,3,1,3,4,0,1,1,1,13,15,15,99.0
1,1,0,0,0,0,4,4,3,3,2,0,1,2,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,0,1,1,1,16,15,15,100.0
1,1,1,0,1,0,4,2,1,4,2,2,2,3,2,1,0,0,1,1,0,0,0,5,4,3,1,1,3,0,1,1,1,15,14,15,101.0
1,1,0,0,1,0,3,3,4,4,0,0,1,2,0,1,1,0,1,0,0,0,0,4,1,3,1,2,1,0,1,1,1,15,15,15,102.0
0,0,1,1,1,0,0,0,0,3,2,2,4,2,2,1,0,1,0,1,1,0,0,5,5,2,5,4,1,35,1,1,1,3,17,15,103.0
1,0,1,0,0,1,2,4,2,1,3,1,2,1,0,0,0,1,1,0,1,1,1,1,5,2,2,5,5,23,0,0,0,11,12,15,104.0
0,0,0,0,0,0,4,4,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,4,3,3,1,3,5,0,1,1,1,14,14,14,105.0
0,1,0,0,1,0,4,4,1,4,0,0,1,1,0,1,0,1,1,0,0,0,1,4,4,4,1,2,2,0,1,1,1,14,14,14,106.0
0,1,0,0,1,0,4,4,2,2,1,0,1,3,0,1,0,0,0,0,0,0,1,3,2,3,1,2,2,0,1,1,1,13,14,14,107.0
0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,1,0,0,1,1,4,3,3,2,2,5,0,1,1,1,15,15,14,108.0
0,0,0,0,1,0,3,1,4,4,1,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,0,1,1,1,12,12,14,109.0
0,1,0,0,1,0,4,2,4,4,1,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,0,1,1,1,13,14,14,110.0
0,0,0,0,0,0,2,2,2,1,1,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,0,1,1,1,11,13,14,111.0
0,1,0,0,1,0,4,4,4,4,1,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,0,1,1,1,11,14,14,112.0
0,0,0,0,1,0,4,4,2,4,2,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,0,1,1,1,10,13,14,113.0
0,0,0,0,1,0,4,4,4,0,1,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,0,1,1,1,11,13,14,114.0
0,0,0,0,0,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,0,1,1,1,12,13,14,115.0
0,1,0,0,1,0,4,4,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,1,1,1,14,14,14,116.0
0,0,0,0,1,0,2,3,4,4,0,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,1,1,1,13,14,14,117.0
0,1,0,0,1,1,2,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,1,3,3,4,1,1,4,0,1,1,1,12,13,14,118.0
0,1,0,0,1,0,4,4,0,2,0,0,1,3,0,1,0,1,0,1,0,0,1,5,3,2,1,1,5,0,1,1,1,13,13,14,119.0
0,1,0,0,0,0,4,3,1,4,1,1,1,2,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,1,1,1,13,13,14,120.0
0,0,0,0,1,0,2,1,4,4,0,0,1,2,0,1,1,1,0,0,0,0,1,5,2,4,1,2,4,0,1,1,1,15,14,14,121.0
0,1,0,0,1,0,2,3,4,2,1,1,1,4,0,1,0,0,0,0,0,0,0,4,5,5,1,3,2,0,1,1,1,15,14,14,122.0
0,0,0,1,1,0,1,2,3,3,0,0,1,2,0,1,0,0,0,1,0,1,0,3,5,2,2,2,1,0,1,1,1,15,14,14,123.0
0,0,0,0,1,0,2,1,2,2,1,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,0,1,1,1,15,14,14,124.0
0,0,0,1,0,0,3,2,2,4,1,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,0,1,1,1,14,13,14,125.0
0,1,0,0,1,0,4,3,4,4,1,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,1,1,1,14,13,14,126.0
0,1,0,0,1,0,4,2,4,4,1,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,1,1,1,15,12,14,127.0
0,1,0,0,1,0,4,4,0,0,2,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,0,1,1,1,14,14,14,128.0
0,1,0,1,1,0,2,4,3,4,2,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,0,1,1,1,12,14,14,129.0
0,1,0,0,1,0,3,2,4,2,3,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,0,1,1,1,13,13,14,130.0
1,0,0,0,1,0,4,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,0,1,1,1,15,14,14,131.0
1,1,0,0,0,0,3,3,2,4,0,1,3,3,3,1,1,1,0,1,1,0,1,4,5,5,2,1,3,20,1,0,1,9,5,14,132.0
1,0,0,1,1,0,3,0,3,0,2,1,4,3,1,0,0,1,1,0,0,0,0,5,1,2,5,3,4,40,1,0,0,11,0,14,133.0
1,0,1,0,1,1,2,3,3,3,1,1,3,1,3,1,0,1,0,0,1,0,1,3,4,2,1,1,1,42,0,0,1,17,15,14,134.0
1,1,1,1,0,1,1,4,3,3,0,2,4,1,0,1,0,0,0,1,0,0,0,5,5,2,2,4,3,58,0,0,1,14,11,14,135.0
1,0,0,0,0,1,2,0,2,4,3,0,4,1,3,1,0,1,0,0,1,1,0,2,3,3,5,5,4,37,0,1,1,16,11,14,136.0
0,1,1,0,0,1,2,0,3,3,0,0,4,2,1,1,1,0,0,1,1,0,1,4,1,2,4,2,5,45,1,0,0,12,2,14,137.0
1,0,1,0,1,0,2,4,0,4,3,1,4,1,2,0,1,1,1,1,0,1,0,2,4,4,3,3,2,56,1,0,1,6,8,14,138.0
0,0,0,0,1,0,2,1,1,2,0,1,2,2,1,0,0,0,0,0,1,1,1,2,5,1,5,2,2,22,1,1,1,12,0,14,139.0
0,1,0,1,1,0,2,2,3,4,1,0,1,1,0,0,0,0,0,0,0,1,1,4,3,1,1,1,2,0,1,1,1,14,13,13,140.0
0,1,0,0,0,0,2,2,2,2,2,0,3,2,0,1,0,0,1,0,0,0,1,4,3,3,2,3,4,0,1,1,1,12,13,13,141.0
0,1,0,0,0,0,4,2,1,4,3,0,1,2,0,1,0,0,1,0,0,0,1,4,3,3,1,1,5,0,1,1,1,11,13,13,142.0
0,1,0,0,0,1,3,3,4,4,3,0,1,1,0,1,1,0,1,0,0,0,1,5,3,4,4,4,1,0,1,1,1,10,13,13,143.0
0,0,0,1,1,0,4,4,4,4,0,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,0,1,1,1,10,13,13,144.0
0,1,0,0,1,0,2,2,3,4,0,0,1,2,1,0,1,1,0,0,0,0,1,3,1,2,1,1,5,0,1,1,1,10,13,13,145.0
0,0,0,0,1,0,3,3,4,2,0,1,2,1,0,1,1,1,0,0,0,0,1,5,4,2,1,1,5,0,1,1,1,13,14,13,146.0
0,0,0,0,1,0,3,4,4,4,1,1,1,1,0,1,1,1,1,0,0,0,1,3,4,3,1,2,4,0,1,1,1,14,13,13,147.0
0,1,0,0,0,0,2,4,4,1,2,1,2,2,0,1,0,0,0,0,0,0,0,4,2,2,1,2,5,0,1,1,1,13,13,13,148.0
0,0,0,0,1,0,4,4,1,4,2,0,1,1,0,1,0,1,0,0,0,0,1,3,4,4,1,4,5,0,1,1,1,14,11,13,149.0
0,1,0,0,0,0,1,1,3,3,2,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,0,1,1,1,14,14,13,150.0
0,0,0,1,0,0,1,2,4,4,1,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,0,1,1,1,16,12,13,151.0
0,1,0,0,1,0,2,3,2,2,2,0,1,2,0,1,1,1,1,0,0,0,1,4,3,3,1,1,2,0,1,1,1,11,12,13,152.0
0,1,0,0,1,0,4,3,0,4,3,0,1,2,0,1,1,0,0,0,0,0,0,1,3,2,1,1,1,0,1,1,1,11,12,13,153.0
0,0,0,0,0,0,4,4,2,4,0,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,0,1,1,1,12,12,13,154.0
0,0,0,0,1,0,2,2,4,4,0,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,1,1,1,12,13,13,155.0
0,0,0,0,1,0,4,4,1,4,1,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,0,1,1,1,14,13,13,156.0
0,0,0,0,0,0,2,2,4,4,0,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,0,1,1,1,14,13,13,157.0
0,0,0,0,1,0,2,3,4,4,2,1,2,1,0,1,1,1,1,0,0,0,1,5,2,2,1,1,2,0,1,1,1,12,12,13,158.0
0,1,0,0,0,0,4,2,0,2,1,0,1,4,0,1,0,0,0,0,0,0,1,4,2,3,1,1,4,0,1,1,1,14,12,13,159.0
0,1,0,0,0,0,2,1,2,3,1,0,1,2,1,1,1,1,1,0,0,0,0,5,4,3,1,1,5,0,1,1,1,12,12,13,160.0
0,0,1,0,1,0,3,3,4,4,0,2,1,2,1,1,0,1,0,0,0,0,0,4,4,4,1,1,3,0,1,1,1,15,14,13,161.0
0,1,1,0,1,0,2,1,3,4,3,2,3,2,0,1,0,1,1,0,1,0,0,3,4,1,1,1,2,0,1,1,1,14,12,13,162.0
0,1,1,0,1,0,1,1,3,1,0,2,1,3,2,1,1,1,1,1,0,0,0,4,1,2,1,1,3,0,1,1,1,15,13,13,163.0
0,1,0,0,1,1,4,3,2,2,2,0,1,2,0,1,0,0,1,0,0,0,0,5,2,2,1,2,5,0,1,1,1,13,13,13,164.0
0,1,1,1,1,1,3,1,2,3,0,2,1,3,1,1,1,0,1,0,0,1,1,5,4,3,1,2,5,0,1,1,1,14,13,13,165.0
1,0,0,1,1,0,3,2,4,4,2,0,2,1,1,1,0,1,1,1,0,0,1,2,5,5,5,5,5,0,1,1,1,11,13,13,166.0
1,0,0,0,1,0,3,3,1,4,2,0,2,2,0,1,0,0,1,0,0,0,1,4,5,4,2,3,3,0,1,1,1,13,13,13,167.0
1,1,0,1,1,0,4,4,0,2,3,1,2,2,0,1,0,0,0,0,0,0,1,4,3,3,1,2,5,0,1,1,1,12,13,13,168.0
1,1,0,1,0,1,1,4,3,4,2,0,3,2,0,1,1,1,1,0,0,1,0,4,3,4,1,4,5,0,1,1,1,13,13,13,169.0
1,0,0,0,0,0,4,4,0,2,3,0,2,3,0,1,1,0,1,0,0,0,0,4,2,2,2,2,5,0,1,1,1,13,13,13,170.0
0,0,1,0,0,0,2,0,0,3,0,1,3,3,1,1,0,1,1,1,1,1,0,5,2,5,1,3,4,36,0,1,0,3,0,13,171.0
1,1,1,1,1,0,4,0,4,1,3,1,2,4,2,1,0,1,0,1,1,0,1,4,4,4,4,4,2,49,0,1,0,5,0,13,172.0
1,0,0,1,1,1,3,3,3,0,3,1,4,4,2,1,0,1,1,0,0,0,1,1,3,4,1,4,4,41,0,0,0,16,9,13,173.0
0,0,1,0,1,0,0,3,2,3,0,1,2,1,2,0,1,1,1,1,1,0,0,3,1,1,3,2,1,28,0,1,1,13,17,13,174.0
0,0,0,1,1,1,3,3,3,1,2,2,2,3,1,0,0,1,1,1,1,1,1,4,4,2,3,4,3,8,1,1,0,17,0,13,175.0
0,1,0,0,1,0,2,1,2,4,1,1,3,3,0,1,0,1,0,0,0,0,1,5,2,2,1,1,4,0,1,1,1,10,12,12,176.0
0,0,0,0,0,0,2,2,4,4,1,0,2,2,0,1,0,1,0,0,0,0,1,5,4,4,2,4,5,0,1,1,1,13,13,12,177.0
0,0,0,0,1,0,4,4,1,2,0,0,1,2,0,1,0,0,1,1,0,0,1,5,4,2,3,4,5,0,0,1,1,9,11,12,178.0
